Globalisering (1);Demokratiutredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 forskarvolym//NN|NEU|SIN|IND|NOM//nmod//2 IX//RG|NOM//ROOT//2
Riksdagsledamöters kombination av lokala, nationella och internationella kontakter;Den//DT|UTR|SIN|DEF//det//8 här//AB//fixed//6 frågan//NN|UTR|SIN|DEF|NOM//obl//9 gäller//VB|PRS|AKT//ROOT//9 Dina//PS|UTR/NEU|PLU|DEF//nmod:poss//11 kontakter//NN|UTR|PLU|IND|NOM//obj//9 som//KN//mark//13 politiker//NN|UTR|PLU|IND|NOM//appos//11 med//PP//case//16 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//16 organisationer//NN|UTR|PLU|IND|NOM//nmod//13 ,//MID//punct//18 grupper//NN|UTR|PLU|IND|NOM//conj//16 och//KN//cc//20 myndigheter//NN|UTR|PLU|IND|NOM//conj//16 under//PP//case//24 det//DT|NEU|SIN|DEF//det//24 senaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//24 året//NN|NEU|SIN|DEF|NOM//nmod//13 ,//MID//punct//29 Oavsett//AB|POS//mark//29 hur//HA//advmod//29 kontakten//NN|UTR|SIN|DEF|NOM//nsubj:pass//29 togs//VB|PRT|SFO//advcl//9 ,//MID//punct//39 hur//HA//advmod//32 ofta//AB|POS//advmod//39 har//VB|PRS|AKT//aux//39 Du//PN|UTR|SIN|DEF|SUB//nsubj//39 under//PP//case//38 det//DT|NEU|SIN|DEF//det//38 senaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//38 året//NN|NEU|SIN|DEF|NOM//obl//39 haft//VB|SUP|AKT//ccomp//29 skriftliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//43 eller//KN//cc//42 muntliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//40 kontakter//NN|UTR|PLU|IND|NOM//obj//39 med//PP//case//46 nedanstående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//46 organisationer//NN|UTR|PLU|IND|NOM//obl//39 ,//MID//punct//48 grupper//NN|UTR|PLU|IND|NOM//conj//46 eller//KN//cc//50 myndigheter//NN|UTR|PLU|IND|NOM//conj//46 ://MID//punct//39 ”//PAD//punct//39
Riksdagsledamöters kombination av lokala, nationella och internationella kontakter;Med//PP//case//56 omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//56 internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//56 kontakter//NN|UTR|PLU|IND|NOM//nmod//52 avses//VB|PRS|SFO//conj//9 att//SN//mark//60 ledamoten//NN|UTR|SIN|DEF|NOM//nsubj//60 haft//VB|SUP|AKT//ccomp//57 kontakter//NN|UTR|PLU|IND|NOM//obj//60 minst//AB|SUV//advmod//63 en//RG|UTR|SIN|IND|NOM//det//67 eller//KN//fixed//63 ett//DT|NEU|SIN|IND//det//66 par//NN|NEU|SIN|IND|NOM//nmod//67 gånger//NN|UTR|PLU|IND|NOM//obl//60 i//PP//case//69 månaden//NN|UTR|SIN|DEF|NOM//nmod//67 på//PP//case//72 åtminstone//AB//advmod//72 någon//PN|UTR|SIN|IND|SUB/OBJ//obl//60 av//PP//case//77 de//DT|UTR/NEU|PLU|DEF//det//77 tre//RG|NOM//nummod//77 internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//77 nivåer//NN|UTR|PLU|IND|NOM//nmod//72 som//HP|-|-|-//nsubj:pass//79 undersökts//VB|SUP|SFO//acl:relcl//77 .//MAD//punct//9
Riksdagsledamöters kombination av lokala, nationella och internationella kontakter;Analysen//NN|UTR|SIN|DEF|NOM//nsubj//82 bygger//VB|PRS|AKT//parataxis//9 enbart//AB//advmod//82 på//PP//case//85 svarspersoner//NN|UTR|PLU|IND|NOM//obl//82 som//HP|-|-|-//nsubj//87 angivit//VB|SUP|AKT//acl:relcl//85 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//89 kontakter//NN|UTR|PLU|IND|NOM//obj//87 på//PP//case//94 samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//94 tre//RG|NOM//nummod//94 internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//94 nivåer//NN|UTR|PLU|IND|NOM//obl//87 .//MAD//punct//82 *//MID//punct//82
Riksdagsledamöters kombination av lokala, nationella och internationella kontakter;p//RG|NOM//nmod//98 <//MID//nmod//100  //_SP////98 0.01//RG|NOM//punct//9
Riksdagsledamöters kombination av lokala, nationella och internationella kontakter;Källa//NN|UTR|SIN|IND|NOM//ROOT//0 ://MID//punct//0
Riksdagsledamöters kombination av lokala, nationella och internationella kontakter;Riksdagsenkät//NN|UTR|SIN|DEF|NOM//appos//0 1994//RG|NOM//nummod//2 .//MAD//punct//0
Riksdagsledamöters kombination av lokala, nationella och internationella kontakter;Något//DT|NEU|SIN|IND//det//1 oväntat//JJ|POS|NEU|SIN|IND|NOM//advmod//2 visar//VB|PRS|AKT//ROOT//2 resultaten//NN|NEU|PLU|DEF|NOM//obj//2 att//SN//mark//12 ledamöter//NN|UTR|PLU|IND|NOM//nsubj//12 som//HP|-|-|-//nsubj//7 har//VB|PRS|AKT//acl:relcl//5 regelbundna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//10 internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 kontakter//NN|UTR|PLU|IND|NOM//obj//7 också//AB//advmod//12 har//VB|PRS|AKT//acl//3 regelbundna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//14 kontakter//NN|UTR|PLU|IND|NOM//obj//12 på//PP//case//17 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//17 nivåer//NN|UTR|PLU|IND|NOM//nmod//14 .//MAD//punct//2
Riksdagsledamöters kombination av lokala, nationella och internationella kontakter;Förekomsten//NN|UTR|SIN|DEF|NOM//nsubj//27 av//PP//case//22 regelbundna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//22 kontakter//NN|UTR|PLU|IND|NOM//nmod//19 på//PP//case//26 det//DT|NEU|SIN|DEF//det//26 internationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//26 planet//NN|NEU|SIN|DEF|NOM//nmod//22 tycks//VB|PRS|SFO//parataxis//2 således//AB//advmod//27 inte//AB//advmod//30 innebära//VB|INF|AKT//xcomp//27 att//SN//mark//36 utrymmet//NN|NEU|SIN|DEF|NOM//nsubj:pass//36 för//PP//case//35 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//35 kontakter//NN|UTR|PLU|IND|NOM//nmod//32 begränsas//VB|PRS|SFO//ccomp//30 .//MID//punct//27
Riksdagsledamöters kombination av lokala, nationella och internationella kontakter;Skillnaderna//NN|UTR|PLU|DEF|NOM//nsubj//48 mellan//PP//case//40 ledamöter//NN|UTR|PLU|IND|NOM//nmod//38 med//PP//case//43 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//43 regelbundenhet//NN|UTR|SIN|IND|NOM//nmod//40 i//PP//case//47 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//47 internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//47 kontakter//NN|UTR|PLU|IND|NOM//nmod//43 återkommer//VB|PRS|AKT//parataxis//27 för//PP//advmod//48 i//PP//advmod//52 stort//AB//fixed//50 sett//PC|PRF|NEU|SIN|IND|NOM//obl//48 samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//54 kontakter//NN|UTR|PLU|IND|NOM//obj//48 som//KN//obj//57 parlamentariker//NN|UTR|PLU|IND|NOM//nsubj//57 har//VB|PRS|AKT//acl:relcl//54 .//MAD//punct//2
Riksdagsledamöters kombination av lokala, nationella och internationella kontakter;Skillnaderna//NN|UTR|PLU|DEF|NOM//nsubj//63 är//VB|PRS|AKT//cop//63 därtill//AB//advmod//63 relativt//AB|POS//advmod//63 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//parataxis//2 i//PP//case//66 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//66 fall//NN|NEU|PLU|IND|NOM//obl//63 .//MAD//punct//63
Riksdagsledamöters kombination av lokala, nationella och internationella kontakter;Sambanden//NN|NEU|PLU|DEF|NOM//nsubj//82 mellan//PP//mark//71 att//IE//mark//71 ha//VB|INF|AKT//acl//68 internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//73 kontakter//NN|UTR|PLU|IND|NOM//obj//71 och//KN//cc//75 kontakter//NN|UTR|PLU|IND|NOM//conj//73 på//PP//case//78 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//78 nivåer//NN|UTR|PLU|IND|NOM//nmod//75 är//VB|PRS|AKT//cop//82 nästan//AB//advmod//81 genomgående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//82 positiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//63 och//KN//cc//84 starka//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//82 .//MAD//punct//63
Riksdagsledamöters kombination av lokala, nationella och internationella kontakter;Intressant//AB|POS//ROOT//0 nog//AB//advmod//0 utmärker//VB|PRS|AKT//xcomp//0 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//2 de//DT|UTR/NEU|PLU|DEF//det//8 lokala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 och//KN//cc//7 regionala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//5 kontakter//NN|UTR|PLU|IND|NOM//obj//2 som//HP|-|-|-//obj//11 riksdagsledamöterna//NN|UTR|PLU|DEF|NOM//nsubj//11 har//VB|PRS|AKT//acl:relcl//8 i//PP//case//15 den//DT|UTR|SIN|DEF//det//15 egna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//15 valkretsen//NN|UTR|SIN|DEF|NOM//obl//11 .//MAD//punct//0
Riksdagsledamöters kombination av lokala, nationella och internationella kontakter;Två//RG|NOM//nummod//20 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//20 valkretsorienterade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//20 kontaktytor//NN|UTR|PLU|IND|NOM//nsubj:pass//22 har//VB|PRS|AKT//aux//22 analyserats//VB|SUP|SFO//parataxis//0 ://MID//punct//22 ”//PAD//discourse//28
Riksdagsledamöters kombination av lokala, nationella och internationella kontakter;statliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//28 eller//KN//cc//27 kommunala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//25 myndigheter//NN|UTR|PLU|IND|NOM//parataxis//22 i//PP//case//30 valkretsen//NN|UTR|SIN|DEF|NOM//nmod//28 ”//PM|NOM//punct//28  //_SP////31 och//KN//cc//35 ”//PAD//punct//35 lokala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//28 ///MID//cc//38 regionala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//38 partiorganisationer//NN|UTR|PLU|IND|NOM//conj//35 i//PP//case//40 valkretsen//NN|UTR|SIN|DEF|NOM//obl//35 ”//PM|NOM//punct//28 .//MAD//punct//28
Riksdagsledamöters kombination av lokala, nationella och internationella kontakter; //_SP////42 Riksdagsledamöters//PM|GEN//nmod:poss//45 kontakter//NN|UTR|PLU|IND|NOM//nsubj//50 med//PP//case//47 valkretsen//NN|UTR|SIN|DEF|NOM//nmod//45 är//VB|PRS|AKT//cop//50 lika//AB//advmod//50 vanliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advcl//22 oavsett//AB|POS//mark//54 om//SN//mark//54 ledamöterna//NN|UTR|PLU|DEF|NOM//nsubj//54 har//VB|PRS|AKT//advcl//50 eller//KN//cc//57 inte//AB//advmod//57 har//VB|PRS|AKT//conj//54 regelbundna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//59 kontakter//NN|UTR|PLU|IND|NOM//obj//57 på//PP//case//63 det//DT|NEU|SIN|DEF//det//63 internationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//63 planet//NN|NEU|SIN|DEF|NOM//obl//54 .//MID//punct//0
Riksdagsledamöters kombination av lokala, nationella och internationella kontakter;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//66 fanns//VB|PRT|SFO//parataxis//0 bland//PP//case//70 1994//RG|NOM//nummod//69 års//NN|NEU|SIN|IND|GEN//nmod:poss//70 riksdagsledamöter//NN|UTR|PLU|IND|NOM//obl//66 inte//AB//advmod//75 något//DT|NEU|SIN|IND//det//75 statistiskt//AB|POS//advmod//74 signifikant//JJ|POS|NEU|SIN|IND|NOM//amod//75 samband//NN|NEU|SIN|IND|NOM//nsubj//66 mellan//PP//case//77 regelbundenheten//NN|UTR|SIN|DEF|NOM//nmod//75 i//PP//case//81 de//DT|UTR/NEU|PLU|DEF//det//81 internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//81 kontakterna//NN|UTR|PLU|DEF|NOM//nmod//77 och//KN//cc//83 kontakterna//NN|UTR|PLU|DEF|NOM//conj//81 i//PP//case//87 den//DT|UTR|SIN|DEF//det//87 egna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//87 valkretsen//NN|UTR|SIN|DEF|NOM//nmod//83 .//MAD//punct//66
Riksdagsledamöters kombination av lokala, nationella och internationella kontakter;Utifrån//PP//case//1 analysen//NN|UTR|SIN|DEF|NOM//obl//7 i//PP//case//3 tabell//NN|UTR|SIN|IND|NOM//nmod//1 4//RG|NOM//nummod//1 är//VB|PRS|AKT//cop//7 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//7 svårt//JJ|POS|NEU|SIN|IND|NOM//ROOT//7 att//IE//mark//9 dra//VB|INF|AKT//csubj//7 slutsatsen//NN|UTR|SIN|DEF|NOM//obj//9 att//SN//mark//16 parlamentarikers//NN|UTR|PLU|IND|GEN//nmod:poss//14 internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 kontakter//NN|UTR|PLU|IND|NOM//nsubj//16 skulle//VB|PRT|AKT//aux//16 innebära//VB|INF|AKT//ccomp//9 en//DT|UTR|SIN|IND//det//18 risk//NN|UTR|SIN|IND|NOM//obj//16 att//SN//mark//22 de//DT|UTR/NEU|PLU|DEF//nsubj:pass//22 valda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//22 fjärmas//VB|PRS|SFO//acl//18 från//PP//case//24 väljarna//NN|UTR|PLU|DEF|NOM//obl//22 i//PP//case//28 den//DT|UTR|SIN|DEF//det//28 egna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//28 valkretsen//NN|UTR|SIN|DEF|NOM//nmod//24 .//MAD//punct//7
Riksdagsledamöters kombination av lokala, nationella och internationella kontakter;"Kontakterna//NN|UTR|PLU|DEF|NOM//nmod//31 hemåt//AB//nsubj:pass//34 i//PP//case//33 valkretsen//NN|UTR|SIN|DEF|NOM//nmod//31 påverkas//VB|PRS|SFO//parataxis//7 inte//AB//advmod//34 i//PP//case//38 negativ//JJ|POS|UTR|SIN|IND|NOM//amod//38 riktning//NN|UTR|SIN|IND|NOM//obl//34 till//PP//mark//44 följd//NN|UTR|SIN|IND|NOM//fixed//39 av//PP//fixed//39 att//SN//mark//44 ledamöter//NN|UTR|PLU|IND|NOM//nsubj//44 utvecklar//VB|PRS|AKT//advcl//7 utomnationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//46 kontakter//NN|UTR|PLU|IND|NOM//obj//44 ;//MID//punct//7"
Riksdagsledamöters kombination av lokala, nationella och internationella kontakter;ledamöter//NN|UTR|PLU|IND|NOM//nsubj//55 med//PP//case//48 och//KN//cc//54 utan//PP//case//54 regelbundna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//54 internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//54 kontakter//NN|UTR|PLU|IND|NOM//conj//48 hade//VB|PRT|AKT//aux//76 i//PP//case//58 samma//DT|UTR/NEU|SIN/PLU|IND//det//58 omfattning//NN|UTR|SIN|IND|NOM//nmod//59 kontakter//NN|UTR|PLU|IND|NOM//obj//55 i//PP//case//63 den//DT|UTR|SIN|DEF//det//63 egna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//63 valkretsen//NN|UTR|SIN|DEF|NOM//nmod//59 .//MAD//punct//55
Riksdagsledamöters kombination av lokala, nationella och internationella kontakter;När//HA//case//69 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//65 gäller//VB|PRS|AKT//fixed//65 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//69 kontakter//NN|UTR|PLU|IND|NOM//obl//76 på//PP//case//72 nationell//JJ|POS|UTR|SIN|IND|NOM//amod//72 nivå//NN|UTR|SIN|IND|NOM//nmod//69 kan//VB|PRS|AKT//aux//76 vi//PN|UTR|PLU|DEF|SUB//nsubj//76 dessutom//AB//advmod//76 konstatera//VB|INF|AKT//parataxis//7 att//SN//mark//83 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//83 är//VB|PRS|AKT//cop//83 de//DT|UTR/NEU|PLU|DEF//det//83 internationellt//AB|POS//advmod//82 orienterade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//83 ledamöterna//NN|UTR|PLU|DEF|NOM//ccomp//76 som//HP|-|-|-//nsubj//88 i//PP//case//87 störst//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//amod//87 utsträckning//NN|UTR|SIN|IND|NOM//obl//88 står//VB|PRS|AKT//acl:relcl//83 i//PP//advmod//88 kontakt//NN|UTR|SIN|IND|NOM//fixed//89 med//PP//case//94 det//DT|NEU|SIN|DEF//det//94 omgivande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//94 samhället//NN|NEU|SIN|DEF|NOM//obl//88 .//MID//punct//83
Riksdagsledamöters kombination av lokala, nationella och internationella kontakter;Också//AB//advmod//97 lokala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//102 ,//MID//punct//99 nationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//97 och//KN//cc//101 internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//97 kontakter//NN|UTR|PLU|IND|NOM//appos//83 ,//MID//punct//102 dvs.//AB|AN//advmod//105 kontakter//NN|UTR|PLU|IND|NOM//appos//102 på//PP//case//109 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//109 territoriella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//109 nivåer//NN|UTR|PLU|IND|NOM//nmod//105 ,//MID//punct//83 tycks//VB|PRS|SFO//parataxis//7 ledamöterna//NN|UTR|PLU|DEF|NOM//nsubj//111 kunna//VB|INF|AKT//aux//114 kombinera//VB|INF|AKT//xcomp//111 .//MAD//punct//7

Slutsatser (2);Detta//DT|NEU|SIN|DEF//det//1 kapitel//NN|NEU|SIN|IND|NOM//nsubj//3 har//VB|PRS|AKT//aux//3 syftat//VB|SUP|AKT//ROOT//3 till//PP//mark//6 att//IE//mark//6 besvara//VB|INF|AKT//xcomp//3 frågeställningar//NN|UTR|PLU|IND|NOM//obj//6 med//PP//case//9 anknytning//NN|UTR|SIN|IND|NOM//nmod//7 till//PP//case//13 den//DT|UTR|SIN|DEF//det//13 tilltagande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//13 internationaliseringen//NN|UTR|SIN|DEF|NOM//nmod//9 och//KN//cc//15 globaliseringen//NN|UTR|SIN|DEF|NOM//conj//9 av//PP//case//17 politik//NN|UTR|SIN|IND|NOM//nmod//15 och//KN//cc//19 ekonomi//NN|UTR|SIN|IND|NOM//conj//17 .//MAD//punct//3
Slutsatser (2);Avsikten//NN|UTR|SIN|DEF|NOM//nsubj//23 har//VB|PRS|AKT//aux//23 varit//VB|SUP|AKT//conj//3 att//IE//mark//26 närmare//AB|KOM//advmod//26 undersöka//VB|INF|AKT//ccomp//23 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//28 riksdagsledamöters//NN|UTR|PLU|IND|GEN//nmod:poss//29 kontakter//NN|UTR|PLU|IND|NOM//obj//26 med//PP//mark//40 avseende//NN|NEU|SIN|IND|NOM//fixed//30 på//PP//fixed//30 hur//HA//advmod//40 det//DT|NEU|SIN|DEF//nsubj:pass//40 lokala//JJ|POS|UTR/NEU|SIN|DEF|NOM//nsubj:pass//40 ,//MID//punct//37 nationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//conj//35 och//KN//cc//39 internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//35 kombineras//VB|PRS|SFO//advcl//23 och//KN//cc//42 förenas//VB|INF|SFO//conj//40 hos//PP//case//45 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//45 ledamöter//NN|UTR|PLU|IND|NOM//obl//42 .//MAD//punct//23
Slutsatser (2);I//PP//case//48 förlängningen//NN|UTR|SIN|DEF|NOM//obl//49 handlar//VB|PRS|AKT//conj//23 problematiken//NN|UTR|SIN|DEF|NOM//obj//49 om//PP//case//55 den//DT|UTR|SIN|DEF//det//54 representativa//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//54 demokratins//NN|UTR|SIN|DEF|GEN//nmod:poss//55 funktionssätt//NN|NEU|SIN|IND|NOM//obl//49 i//PP//case//59 en//DT|UTR|SIN|IND//det//59 internationaliserad//PC|PRF|UTR|SIN|IND|NOM//amod//59 omgivning//NN|UTR|SIN|IND|NOM//nmod//55 .//MAD//punct//23
Slutsatser (2);Är//VB|PRS|AKT//cop//63 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//63 möjligt//JJ|POS|NEU|SIN|IND|NOM//conj//3 för//PP//case//66 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//66 parlamentariker//NN|UTR|PLU|IND|NOM//obl//63 att//IE//mark//68 ha//VB|INF|AKT//acl//66 omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//72 och//KN//cc//71 regelbundna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//69 kontakter//NN|UTR|PLU|IND|NOM//obj//68 både//KN//cc//74 globalt//AB|POS//conj//72 ,//MID//punct//76 nationellt//JJ|POS|NEU|SIN|IND|NOM//conj//74 och//KN//cc//78 lokalt//AB|POS//conj//76 ,//MID//punct//81 eller//KN//cc//81 riskerar//VB|PRS|AKT//conj//63 ett//DT|NEU|SIN|IND//det//85 ökat//PC|PRF|NEU|SIN|IND|NOM//amod//85 internationellt//JJ|POS|NEU|SIN|IND|NOM//advmod//85 kontaktskapande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obj//81 att//IE//mark//87 leda//VB|INF|AKT//acl//85 till//PP//case//90 minskade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//90 kontakter//NN|UTR|PLU|IND|NOM//obl//87 med//PP//case//94 den//DT|UTR|SIN|DEF//det//94 egna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//94 valkretsen//NN|UTR|SIN|DEF|NOM//nmod//90 och//KN//cc//96 väljarna//NN|UTR|PLU|DEF|NOM//conj//94 ?//MAD//punct//3
Slutsatser (2);Den//DT|UTR|SIN|DEF//det//2 första//RO|NOM//amod//2 frågeställningen//NN|UTR|SIN|DEF|NOM//nsubj//4  //_SP////2 gällde//VB|PRT|AKT//ROOT//4 i//PP//case//7 vilken//HD|UTR|SIN|IND//det//7 utsträckning//NN|UTR|SIN|IND|NOM//nmod//9 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 riksdagsledamöter//NN|UTR|PLU|IND|NOM//nsubj//10 har//VB|PRS|AKT//csubj//4 internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 kontakter//NN|UTR|PLU|IND|NOM//obj//10 .//MAD//punct//4
Slutsatser (2);Den//DT|UTR|SIN|DEF//det//16 tidsjämförande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//16 analys//NN|UTR|SIN|IND|NOM//nsubj//19 som//HP|-|-|-//nsubj:pass//18 genomfördes//VB|PRT|SFO//acl:relcl//16 visade//VB|PRT|AKT//parataxis//4 en//DT|UTR|SIN|IND//det//22 liten//JJ|POS|UTR|SIN|IND|NOM//amod//22 ökning//NN|UTR|SIN|IND|NOM//obj//19 av//PP//case//24 andelen//NN|UTR|SIN|DEF|NOM//nmod//22 internationellt//AB|POS//advmod//26 orienterade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//27 riksdagsledamöter//NN|UTR|PLU|IND|NOM//obl//19 mellan//PP//case//29 1988//RG|NOM//nmod//27 och//KN//cc//29 1998//RG|NOM//nummod//29 .//MAD//punct//4
Slutsatser (2);Andelen//NN|UTR|SIN|DEF|NOM//nmod//34 ledamöter//NN|UTR|PLU|IND|NOM//nsubj//51 med//PP//case//36 kontakter//NN|UTR|PLU|IND|NOM//nmod//34 på//PP//case//41 nordisk//JJ|POS|UTR|SIN|IND|NOM//amod//41 och//KN//cc//40 europeisk//JJ|POS|UTR|SIN|IND|NOM//conj//38 nivå//NN|UTR|SIN|IND|NOM//nmod//36 respektive//AB//cc//45 med//PP//case//45 internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//45 organisationer//NN|UTR|PLU|IND|NOM//conj//34 har//VB|PRS|AKT//aux//51 dock//AB//advmod//51 under//PP//case//50 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//50 tidsperioden//NN|UTR|SIN|DEF|NOM//obl//51 legat//VB|SUP|AKT//parataxis//4 mellan//PP//case//53 tio//RG|NOM//nummod//56 och//KN//cc//53 tjugo//RG|NOM//nummod//53 procent//NN|UTR|PLU|IND|NOM//obl//51 .//MAD//punct//51
Slutsatser (2);Långt//AB|POS//advmod//61 ifrån//PP//case//61 alla//DT|UTR/NEU|PLU|IND/DEF//det//61 ledamöter//NN|UTR|PLU|IND|NOM//nsubj//66 i//PP//case//65 den//DT|UTR|SIN|DEF//det//65 folkvalda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//65 församlingen//NN|UTR|SIN|DEF|NOM//nmod//61 har//VB|PRS|AKT//parataxis//51 således//AB//advmod//66 internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//69 kontakter//NN|UTR|PLU|IND|NOM//obj//66 ,//MID//punct//76 trots//PP//mark//76 att//SN//mark//76 internationaliseringen//NN|UTR|SIN|DEF|NOM//nsubj//76 och//KN//cc//75 omvärldsberoendet//NN|NEU|SIN|DEF|NOM//conj//73 gjort//VB|SUP|AKT//advcl//66 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//76 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//76 på//PP//case//83 de//DT|UTR/NEU|PLU|DEF//det//83 allra//AB//advmod//82 flesta//JJ|SUV|UTR/NEU|PLU|DEF|NOM//amod//83 politikområden//NN|NEU|PLU|IND|NOM//obl//76 .//MAD//punct//51
