Till statsrådet Maj-Inger Klingvall ;I//PP//case//1 januari//NN|UTR|SIN|IND|NOM//obl//3 1997//RG|NOM//nummod//1 beslutade//VB|PRT|AKT//ROOT//3 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//3 om//PP//case//6 direktiv//NN|NEU|PLU|IND|NOM//obl//3 som//HP|-|-|-//nsubj//8 gav//VB|PRT|AKT//acl:relcl//6 en//DT|UTR|SIN|IND//det//11 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//11 utredare//NN|UTR|SIN|IND|NOM//obj//8 i//PP//case//13 uppdrag//NN|NEU|SIN|IND|NOM//obl//8 att//IE//mark//15 utforma//VB|INF|AKT//advcl//8 förslag//NN|NEU|PLU|IND|NOM//obj//15 till//PP//case//20 ett//DT|NEU|SIN|IND//det//20 nytt//JJ|POS|NEU|SIN|IND|NOM//amod//20 system//NN|NEU|SIN|IND|NOM//nmod//16 för//PP//case//23 ekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//23 ersättning//NN|UTR|SIN|IND|NOM//nmod//20 vid//PP//case//27 långvarigt//AB|POS//advmod//26 nedsatt//PC|PRF|UTR|SIN|IND|NOM//amod//27 arbetsförmåga//NN|UTR|SIN|IND|NOM//obl//15 (//PAD//punct//3 dir//NN|AN//nmod//30 1997:9//RG|NOM//appos//3 )//PAD//punct//30 .//MAD//punct//3
12 Vårdbidrag och handikappersättning / Åldersgränsen för rätt till handikappersättning bör samtidigt höjas till i normala fall halvårsskiftet det år personen fyller 19 år;Handikappersättning//NN|UTR|SIN|IND|NOM//nsubj:pass//87 bör//VB|PRS|AKT//aux//87 därför//AB//advmod//87 kunna//VB|INF|AKT//aux//87 utges//VB|INF|SFO//parataxis//22 på//PP//case//90 den//DT|UTR|SIN|DEF//det//90 grunden//NN|UTR|SIN|DEF|NOM//obl//87 även//AB//advmod//98 för//PP//case//94 det//DT|NEU|SIN|DEF//det//94 fall//NN|NEU|SIN|IND|NOM//obl//98 en//DT|UTR|SIN|IND//det//97 yngre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//97 person//NN|UTR|SIN|IND|NOM//nsubj//98 bor//VB|PRS|AKT//advcl//87 tillsammans//AB//advmod//101 med//PP//case//101 förälder//NN|UTR|SIN|IND|NOM//obl//98 .//MAD//punct//22
12 Vårdbidrag och handikappersättning / Åldersgränsen för rätt till handikappersättning bör samtidigt höjas till i normala fall halvårsskiftet det år personen fyller 19 år;Det//DT|NEU|SIN|DEF//det//104 behov//NN|NEU|SIN|IND|NOM//nsubj//123 av//PP//case//106 hjälp//NN|UTR|SIN|IND|NOM//nmod//104 som//HP|-|-|-//nsubj:pass//111 i//PP//case//110 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//110 fall//NN|NEU|SIN|IND|NOM//obl//111 täcks//VB|PRS|SFO//acl:relcl//104 genom//PP//case//115 en//DT|UTR|SIN|IND//det//114 förälders//NN|UTR|SIN|IND|GEN//nmod:poss//115 insatser//NN|UTR|PLU|IND|NOM//obl//111 vilka//HP|UTR/NEU|PLU|IND//nsubj:pass//117 ersätts//VB|PRS|SFO//acl:relcl//115 med//PP//case//119 vårdbidrag//NN|NEU|SIN|IND|NOM//obl//117 skall//VB|PRS|AKT//aux//123 naturligtvis//AB//advmod//123 inte//AB//advmod//123 berättiga//VB|INF|AKT//parataxis//22 till//PP//case//125 handikappersättning//NN|UTR|SIN|IND|NOM//obl//123 .//MAD//punct//22
12 Vårdbidrag och handikappersättning / Åldersgränsen för rätt till handikappersättning bör samtidigt höjas till i normala fall halvårsskiftet det år personen fyller 19 år;Rätt//NN|UTR|SIN|IND|NOM//nsubj//5 till//PP//case//2 handikappersättning//NN|UTR|SIN|IND|NOM//nmod//0 kan//VB|PRS|AKT//aux//5 även//AB//advmod//5 föreligga//VB|INF|AKT//ROOT//5 för//PP//case//7 den//PN|UTR|SIN|DEF|SUB/OBJ//obl//5 som//HP|-|-|-//nsubj//13 för//PP//mark//12 att//IE//mark//12 kunna//VB|INF|AKT//aux//12 förvärvsarbeta//VB|INF|AKT//advcl//13 behöver//VB|PRS|AKT//acl:relcl//7 fortlöpande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//15 hjälp//NN|UTR|SIN|IND|NOM//obj//13 av//PP//case//17 annan//JJ|POS|UTR|SIN|IND|NOM//nmod//15 .//MAD//punct//5
12 Vårdbidrag och handikappersättning / Åldersgränsen för rätt till handikappersättning bör samtidigt höjas till i normala fall halvårsskiftet det år personen fyller 19 år;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//24 är//VB|PRS|AKT//cop//24 i//PP//case//23 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//23 fall//NN|NEU|PLU|IND|NOM//obl//24 fråga//NN|UTR|SIN|IND|NOM//parataxis//5 om//PP//case//26 behov//NN|NEU|SIN|IND|NOM//obl//24 av//PP//case//28 hjälpinsatser//NN|UTR|PLU|IND|NOM//nmod//26 som//HP|-|-|-//nsubj//30 ligger//VB|PRS|AKT//acl:relcl//28 vid//PP//case//32 sidan//NN|UTR|SIN|DEF|NOM//obl//30 av//PP//case//34 vad//HP|NEU|SIN|IND//obl//30 som//HP|-|-|-//nsubj:pass//38 i//PP//advmod//38 dag//NN|UTR|SIN|IND|NOM//fixed//36 beaktas//VB|PRS|SFO//acl:relcl//34 vid//PP//case//40 bedömning//NN|UTR|SIN|IND|NOM//obl//38 av//PP//case//42 rätt//NN|UTR|SIN|IND|NOM//nmod//40 till//PP//case//44 vårdbidrag//NN|NEU|SIN|IND|NOM//nmod//42 .//MAD//punct//24
12 Vårdbidrag och handikappersättning / Åldersgränsen för rätt till handikappersättning bör samtidigt höjas till i normala fall halvårsskiftet det år personen fyller 19 år;Ett//DT|NEU|SIN|IND//det//48 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//48 hjälpbehov//NN|NEU|SIN|IND|NOM//nsubj:pass//52 bör//VB|PRS|AKT//aux//52 därför//AB//advmod//52 kunna//VB|INF|AKT//aux//52 tillgodoses//VB|INF|SFO//conj//24 genom//PP//case//54 handikappersättning//NN|UTR|SIN|IND|NOM//obl//52 oberoende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//case//57 av//PP//case//57 förekomsten//NN|UTR|SIN|DEF|NOM//obl//52 av//PP//case//59 vårdbidrag//NN|NEU|SIN|IND|NOM//nmod//57 .//MAD//punct//24
12 Vårdbidrag och handikappersättning / Åldersgränsen för rätt till handikappersättning bör samtidigt höjas till i normala fall halvårsskiftet det år personen fyller 19 år;I//PP//case//1 likhet//NN|UTR|SIN|IND|NOM//obl//16 med//PP//mark//7 vad//HP|NEU|SIN|IND//dislocated//7 som//HP|-|-|-//nsubj//7 i//PP//advmod//7 dag//NN|UTR|SIN|IND|NOM//fixed//5 gäller//VB|PRS|AKT//acl//1 i//PP//case//11 fråga//NN|UTR|SIN|IND|NOM//fixed//8 om//PP//case//11 förtidspension//NN|UTR|SIN|IND|NOM//obl//7 bör//VB|PRS|AKT//aux//16 rätten//NN|UTR|SIN|DEF|NOM//nsubj:pass//16 till//PP//case//15 handikappersättning//NN|UTR|SIN|IND|NOM//nmod//13 omprövas//VB|INF|SFO//ROOT//16 i//PP//case//20 samband//NN|NEU|SIN|IND|NOM//fixed//17 med//PP//fixed//17 beslut//NN|NEU|SIN|IND|NOM//obl//16 om//PP//case//22 habiliteringspenning//NN|UTR|SIN|IND|NOM//nmod//20 eller//KN//cc//24 långtidssjukpenning//NN|UTR|SIN|IND|NOM//conj//22 .//MAD//punct//16

13 Ansökan, beslut, och överklagande av beslut om habiliteringspenning;13.1//RG|NOM//nmod//1 Ansökan//NN|UTR|SIN|IND|NOM//ROOT//1
13 Ansökan, beslut, och överklagande av beslut om habiliteringspenning;Utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 förslag//NN|NEU|SIN|IND|NOM//nsubj:pass//7 ://MID//punct//1
13 Ansökan, beslut, och överklagande av beslut om habiliteringspenning; //_SP////2 Habiliteringspenning//NN|UTR|SIN|IND|NOM//nmod//1 skall//VB|PRS|AKT//aux//7 kunna//VB|INF|AKT//aux//7 beviljas//VB|INF|SFO//ROOT//7 efter//PP//case//9 ansökan//NN|UTR|SIN|IND|NOM//obl//7 från//PP//case//12 den//DT|UTR|SIN|DEF//det//12 försäkrade//PC|PRF|UTR/NEU|SIN|DEF|NOM//obl//7 .//MAD//punct//7
13 Ansökan, beslut, och överklagande av beslut om habiliteringspenning;I//PP//case//16 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//16 fall//NN|NEU|PLU|IND|NOM//obl//21 skall//VB|PRS|AKT//aux//21 dock//AB//advmod//21 habiliteringspenning//NN|UTR|SIN|IND|NOM//nsubj:pass//21 kunna//VB|INF|AKT//aux//21 beviljas//VB|INF|SFO//parataxis//7 efter//PP//mark//27 att//SN//mark//27 en//DT|UTR|SIN|IND//det//25 ansökan//NN|UTR|SIN|IND|NOM//nsubj:pass//27 har//VB|PRS|AKT//aux//27 undertecknats//VB|SUP|SFO//advcl//21 av//PP//case//29 förvaltare//NN|UTR|PLU|IND|NOM//obl:agent//27 eller//KN//cc//34 av//PP//case//34 två//RG|NOM//nummod//34 trovärdiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//34 personer//NN|UTR|PLU|IND|NOM//conj//29 .//MAD//punct//7

13 Ansökan, beslut, och överklagande av beslut om habiliteringspenning / Ansökan en förutsättning;Habiliteringspenning//NN|UTR|SIN|IND|NOM//nsubj:pass//3 bör//VB|PRS|AKT//aux//3 kunna//VB|INF|AKT//aux//3 beviljas//VB|INF|SFO//ROOT//3 endast//AB//advmod//3 efter//PP//case//6 ansökan//NN|UTR|SIN|IND|NOM//obl//3 från//PP//case//10 den//DT|UTR|SIN|DEF//det//10 enskilde//JJ|POS|MAS|SIN|DEF|NOM//amod//10 personen//NN|UTR|SIN|DEF|NOM//nmod//6 .//MAD//punct//3
13 Ansökan, beslut, och överklagande av beslut om habiliteringspenning / Ansökan en förutsättning;Försäkringskassan//NN|UTR|SIN|DEF|NOM//nsubj//16 bör//VB|PRS|AKT//aux//16 inte//AB//advmod//16 kunna//VB|INF|AKT//aux//16 pröva//VB|INF|AKT//parataxis//3 rätten//NN|UTR|SIN|DEF|NOM//obj//16 till//PP//case//19 ersättning//NN|UTR|SIN|IND|NOM//nmod//17 på//PP//case//22 eget//JJ|POS|NEU|SIN|IND/DEF|NOM//amod//22 initiativ//NN|NEU|SIN|IND|NOM//obl//16 .//MAD//punct//16
13 Ansökan, beslut, och överklagande av beslut om habiliteringspenning / Ansökan en förutsättning;Skälet//NN|NEU|SIN|DEF|NOM//obj//16 till//PP//mark//28 att//SN//mark//28 försäkringskassan//NN|UTR|SIN|DEF|NOM//nsubj//28 har//VB|PRS|AKT//acl//24 denna//DT|UTR|SIN|DEF//det//30 möjlighet//NN|UTR|SIN|IND|NOM//obj//28 när//HA//case//34 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//31 gäller//VB|PRS|AKT//fixed//31 förtidspension//NN|UTR|SIN|IND|NOM//nmod//30 ///MID//cc//36 sjukbidrag//NN|NEU|SIN|IND|NOM//conj//34 är//VB|PRS|AKT//cop//39 framför//PP//case//39 allt//PN|NEU|SIN|IND|SUB/OBJ//expl//24 att//SN//mark//44 personer//NN|UTR|PLU|IND|NOM//nsubj//44 inte//AB//advmod//44 skall//VB|PRS|AKT//aux//44 fortsätta//VB|INF|AKT//acl//39 uppbära//VB|INF|AKT//xcomp//44 en//DT|UTR|SIN|IND//det//47 dagersättning//NN|UTR|SIN|IND|NOM//obj//45 i//PP//case//52 form//NN|UTR|SIN|IND|NOM//fixed//48 av//PP//fixed//48 exempelvis//AB//advmod//52 sjukpenning//NN|UTR|SIN|IND|NOM//obl//45 om//PP//case//55 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//55 arbetsförmåga//NN|UTR|SIN|IND|NOM//nmod//52 bedöms//VB|PRS|SFO//advcl//16 vara//VB|INF|AKT//cop//58 varaktigt//JJ|POS|NEU|SIN|IND|NOM//xcomp//56 eller//KN//cc//63 för//PP//case//62 avsevärd//JJ|POS|UTR|SIN|IND|NOM//amod//62 tid//NN|UTR|SIN|IND|NOM//obl//63 nedsatt//PC|PRF|UTR|SIN|IND|NOM//conj//58 med//PP//case//67 minst//AB|SUV//advmod//67 en//DT|UTR|SIN|IND//det//67 fjärdedel//NN|UTR|SIN|IND|NOM//obl//63 .//MAD//punct//16
13 Ansökan, beslut, och överklagande av beslut om habiliteringspenning / Ansökan en förutsättning;I//PP//case//2 de//DT|UTR/NEU|PLU|DEF//det//2 fall//NN|NEU|PLU|IND|NOM//obl//5 personens//NN|UTR|SIN|DEF|GEN//nmod:poss//4 funktionshinder//NN|NEU|SIN|IND|NOM//nsubj//5 utgör//VB|PRS|AKT//advcl//19 ett//DT|NEU|SIN|IND//det//7 hinder//NN|NEU|SIN|IND|NOM//nsubj//5 för//PP//case//9 honom//PN|UTR|SIN|DEF|OBJ//nmod//7 eller//KN//cc//11 henne//PN|UTR|SIN|DEF|OBJ//conj//9 att//IE//mark//13 ansöka//VB|INF|AKT//xcomp//5 om//PP//case//15 habiliteringspenning//NN|UTR|SIN|IND|NOM//obl//13 bör//VB|PRS|AKT//aux//19 ansökan//NN|UTR|SIN|IND|NOM//nsubj:pass//19 kunna//VB|INF|AKT//aux//19 undertecknas//VB|INF|SFO//ROOT//19 av//PP//case//21 förvaltare//NN|UTR|PLU|IND|NOM//obl:agent//19 eller//KN//cc//26 av//PP//case//26 två//RG|NOM//nummod//26 trovärdiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 personer//NN|UTR|PLU|IND|NOM//conj//21 som//HP|-|-|-//nsubj//30 är//VB|PRS|AKT//cop//30 väl//AB|POS//advmod//30 förtrogna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//26 med//PP//case//33 sökandens//NN|NEU|PLU|IND|GEN//nmod:poss//33 förhållanden//NN|NEU|PLU|IND|NOM//obl//30 .//MAD//punct//19
13 Ansökan, beslut, och överklagande av beslut om habiliteringspenning / Ansökan en förutsättning;I//PP//case//37 denna//DT|UTR|SIN|DEF//det//37 del//NN|UTR|SIN|IND|NOM//obl//38 föreslås//VB|PRS|SFO//parataxis//19 således//AB//advmod//38 regler//NN|UTR|PLU|IND|NOM//nsubj:pass//38 som//HP|-|-|-//nsubj//42 överensstämmer//VB|PRS|AKT//acl:relcl//40 med//PP//case//44 vad//HP|NEU|SIN|IND//obl//42 som//HP|-|-|-//case//49 enligt//PP//case//49 1–2//RG|NOM//nmod:poss//49 §//NN|AN//nmod//49 §//NN|AN//obl//44 i//PP//case//51 RFV//PM|NOM//nmod//49 ://MID//punct//49 s//NN|AN//case//54 föreskrifter//NN|UTR|PLU|IND|NOM//nsubj//63 (//PAD//punct//54 RFFS//PM|NOM//appos//54 1977:3//RG|NOM//obj//56 )//PAD//punct//54 om//PP//case//60 ansökan//NN|UTR|SIN|IND|NOM//nmod//54 om//PP//case//62 pension//NN|UTR|SIN|IND|NOM//nmod//60 gäller//VB|PRS|AKT//conj//19 beträffande//PP//case//65 ansökan//NN|UTR|SIN|IND|NOM//obl//63 om//PP//case//67 förtidspension//NN|UTR|SIN|IND|NOM//nmod//65 .//MAD//punct//19

13 Ansökan, beslut, och överklagande av beslut om habiliteringspenning / Krav på information till de försäkrade;Villkoret//NN|NEU|SIN|DEF|NOM//nsubj//37 att//SN//mark//4 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//4 skall//VB|PRS|AKT//aux//4 finnas//VB|INF|SFO//acl//0 en//DT|UTR|SIN|IND//det//6 ansökan//NN|UTR|SIN|IND|NOM//obj//4 för//PP//mark//12 att//SN//mark//12 habiliteringspenning//NN|UTR|SIN|IND|NOM//nsubj:pass//12 skall//VB|PRS|AKT//aux//12 kunna//VB|INF|AKT//aux//12 beviljas//VB|INF|SFO//advcl//4 ställer//VB|PRS|AKT//xcomp//12 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 krav//NN|NEU|PLU|IND|NOM//obj//13 på//PP//case//17 informationsinsatser//NN|UTR|PLU|IND|NOM//obl//13 till//PP//case//20 de//DT|UTR/NEU|PLU|DEF//det//20 grupper//NN|UTR|PLU|IND|NOM//obl//13 som//HP|-|-|-//nsubj//24 kan//VB|PRS|AKT//aux//24 vara//VB|INF|AKT//cop//24 aktuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//20 för//PP//case//26 rätt//NN|UTR|SIN|IND|NOM//obl//24 till//PP//case//28 ersättning//NN|UTR|SIN|IND|NOM//nmod//26 .//MAD//punct//0
13 Ansökan, beslut, och överklagande av beslut om habiliteringspenning / Krav på information till de försäkrade;Ett//DT|NEU|SIN|IND//det//31 förstahandsansvar//NN|NEU|SIN|IND|NOM//conj//0 för//PP//mark//34 att//IE//mark//34 ge//VB|INF|AKT//acl//31 denna//DT|UTR|SIN|DEF//det//36 information//NN|UTR|SIN|IND|NOM//obj//34 åligger//VB|PRS|AKT//ROOT//37 försäkringskassan//NN|UTR|SIN|DEF|NOM//obj//37 .//MAD//punct//37
13 Ansökan, beslut, och överklagande av beslut om habiliteringspenning / Krav på information till de försäkrade;Framför//PP//case//41 allt//PN|NEU|SIN|IND|SUB/OBJ//advmod//37 i//PP//case//44 de//DT|UTR/NEU|PLU|DEF//det//44 fall//NN|NEU|PLU|IND|NOM//nmod//41 man//PN|UTR|SIN|IND|SUB//nsubj//47 inte//AB//advmod//47 betalar//VB|PRS|AKT//acl:relcl//44 ut//PL//compound:prt//47 eller//KN//cc//50 tidigare//AB|KOM//conj//47 har//VB|PRS|AKT//aux//52 betalat//VB|SUP|AKT//conj//37 ut//PL//compound:prt//52 långtidssjukpenning//NN|UTR|SIN|IND|NOM//obj//52 eller//KN//cc//56 vårdbidrag//NN|NEU|SIN|IND|NOM//conj//54 kommer//VB|PRS|AKT//conj//37 dock//AB//advmod//57 kassan//NN|UTR|SIN|DEF|NOM//obj//57 att//IE//mark//62 vara//VB|INF|AKT//cop//62 beroende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl//59 av//PP//case//64 information//NN|UTR|SIN|IND|NOM//obl//62 från//PP//case//67 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//67 myndigheter//NN|UTR|PLU|IND|NOM//nmod//64 eller//KN//cc//69 organisationer//NN|UTR|PLU|IND|NOM//conj//67 .//MID//punct//37
13 Ansökan, beslut, och överklagande av beslut om habiliteringspenning / Krav på information till de försäkrade;Eftersom//SN//mark//73 habiliteringspenning//NN|UTR|SIN|IND|NOM//nsubj:pass//73 föreslås//VB|PRS|SFO//advcl//37 kunna//VB|INF|AKT//aux//75 beviljas//VB|INF|SFO//xcomp//73 tidigast//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//advmod//75 den//DT|UTR|SIN|DEF//det//79 1//RO|NOM//nummod//79 juli//NN|UTR|SIN|IND|NOM//obl//83 det//DT|NEU|SIN|DEF//det//81 år//NN|NEU|SIN|IND|NOM//nmod//82 personen//NN|UTR|SIN|DEF|NOM//nsubj//83 fyller//VB|PRS|AKT//conj//73 19//RG|NOM//nummod//85 år//NN|NEU|PLU|IND|NOM//obj//83 ,//MID//punct//83 och//KN//cc//93 flertalet//NN|NEU|SIN|DEF|NOM//nmod//89 personer//NN|UTR|PLU|IND|NOM//nsubj//93 då//HA//advmod//93 fortfarande//AB//advmod//93 torde//VB|PRT|AKT//aux//93 studera//VB|INF|AKT//conj//73 ,//MID//punct//95 ägna//VB|INF|AKT//conj//73 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//95 åt//PP//case//99 arbetsmarknadspolitiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//99 åtgärder//NN|UTR|PLU|IND|NOM//obl//95 eller//KN//cc//101 insatser//NN|UTR|PLU|IND|NOM//conj//99 från//PP//case//103 kommun//NN|UTR|SIN|IND|NOM//nmod//101 eller//KN//cc//105 hälso-//NN|UTR|-|-|SMS//conj//103 och//KN//cc//107 sjukvården//NN|UTR|SIN|DEF|NOM//conj//103 ,//MID//punct//37 vilar//VB|PRS|AKT//conj//37 också//AB//advmod//109 ett//DT|NEU|SIN|IND//det//113 visst//JJ|POS|NEU|SIN|IND|NOM//amod//113 informationsansvar//NN|NEU|SIN|IND|NOM//obj//109 på//PP//case//116 respektive//AB//amod//116 myndighet//NN|UTR|SIN|IND|NOM//obl//109 och//KN//cc//118 organisation//NN|UTR|SIN|IND|NOM//conj//116 .//MAD//punct//37
13 Ansökan, beslut, och överklagande av beslut om habiliteringspenning / Krav på information till de försäkrade;Handikapprörelsen//NN|UTR|SIN|DEF|NOM//nsubj//125 är//VB|PRS|AKT//cop//125 också//AB//advmod//125 en//DT|UTR|SIN|IND//det//125 viktig//JJ|POS|UTR|SIN|IND|NOM//amod//125 informationskanal//NN|UTR|SIN|IND|NOM//parataxis//37 i//PP//case//129 det//DT|NEU|SIN|DEF//det//129 här//AB//fixed//127 sammanhanget//NN|NEU|SIN|DEF|NOM//nmod//125 .//MAD//punct//125
13 Ansökan, beslut, och överklagande av beslut om habiliteringspenning / Krav på information till de försäkrade;13.2//RG|NOM//nummod//132 Beslut//NN|NEU|PLU|IND|NOM//nmod//125
13 Ansökan, beslut, och överklagande av beslut om habiliteringspenning / Krav på information till de försäkrade;Utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 förslag//NN|NEU|SIN|IND|NOM//ROOT//1 ://MID//punct//1
13 Ansökan, beslut, och överklagande av beslut om habiliteringspenning / Krav på information till de försäkrade; //_SP////2 Socialförsäkringsnämnd//PM|NOM//nsubj:pass//5 föreslås//VB|PRS|SFO//acl:relcl//1 fatta//VB|INF|AKT//xcomp//5 beslut//NN|NEU|SIN|IND|NOM//obj//6 i//PP//case//9 ärenden//NN|NEU|PLU|IND|NOM//obl//6 om//PP//case//11 beviljande//NN|NEU|SIN|IND|NOM//obl//6 av//PP//case//13 habiliteringspenning//NN|UTR|SIN|IND|NOM//nmod//11 .//MAD//punct//1
13 Ansökan, beslut, och överklagande av beslut om habiliteringspenning / Krav på information till de försäkrade;Habiliteringspenning//NN|UTR|SIN|IND|NOM//nsubj:pass//2 bör//VB|PRS|AKT//aux//2 beviljas//VB|INF|SFO//ROOT//2 från//PP//case//5 den//DT|UTR|SIN|DEF//det//5 tidpunkt//NN|UTR|SIN|IND|NOM//obl//2 den//DT|UTR|SIN|DEF//det//7 försäkad//NN|UTR|SIN|IND|NOM//nsubj//8 uppfyller//VB|PRS|AKT//acl:relcl//5 förutsättningarna//NN|UTR|PLU|DEF|NOM//obj//8 för//PP//case//11 rätt//NN|UTR|SIN|IND|NOM//obl//8 till//PP//case//13 ersättning//NN|UTR|SIN|IND|NOM//nmod//11 .//MAD//punct//2
13 Ansökan, beslut, och överklagande av beslut om habiliteringspenning / Krav på information till de försäkrade;Ersättningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//18 skall//VB|PRS|AKT//aux//18 kunna//VB|INF|AKT//aux//18 beviljas//VB|INF|SFO//parataxis//2 för//PP//case//22 högst//AB|SUV//advmod//21 tre//RG|NOM//nummod//22 månader//NN|UTR|PLU|IND|NOM//obl//18 tillbaka//AB//advmod//25 i//PP//case//25 förhållande//NN|NEU|SIN|IND|NOM//obl//18 till//PP//case//27 ansökningsmånaden//NN|UTR|SIN|DEF|NOM//nmod//25 .//MAD//punct//18
13 Ansökan, beslut, och överklagande av beslut om habiliteringspenning / Krav på information till de försäkrade;Habiliteringspenning//NN|UTR|SIN|IND|NOM//nsubj:pass//6 vid//PP//case//4 långvarigt//AB|POS//advmod//3 nedsatt//PC|PRF|UTR|SIN|IND|NOM//amod//4 arbetsförmåga//NN|UTR|SIN|IND|NOM//nmod//0 skall//VB|PRS|AKT//aux//6 beviljas//VB|INF|SFO//ROOT//6 tills//PP//advmod//6 vidare//AB|KOM//fixed//7 ,//MID//punct//13 dock//KN//advmod//13 längst//AB|SUV//advmod//12 t.o.m.//AB|AN//advmod//13 månaden//NN|UTR|SIN|DEF|NOM//obl//6 före//PP//case//16 den//DT|UTR|SIN|DEF//det//16 månad//NN|UTR|SIN|IND|NOM//nmod//13 som//HP|-|-|-//nsubj//20 den//DT|UTR|SIN|DEF//det//19 försäkrade//PC|PRF|UTR/NEU|SIN|DEF|NOM//nsubj//20 fyller//VB|PRS|AKT//acl:relcl//16 30//RG|NOM//nummod//22 år//NN|NEU|PLU|IND|NOM//obj//20 .//MAD//punct//6
13 Ansökan, beslut, och överklagande av beslut om habiliteringspenning / Krav på information till de försäkrade;Försäkrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//nsubj:pass//12 som//HP|-|-|-//nsubj//2 har//VB|PRS|AKT//acl:relcl//0 förlängd//PC|PRF|UTR|SIN|IND|NOM//amod//4 skolgång//NN|UTR|SIN|IND|NOM//obj//2 till//PP//case//9 följd//NN|UTR|SIN|IND|NOM//fixed//5 av//PP//case//9 sitt//PS|NEU|SIN|DEF//nmod:poss//9 funktionshinder//NN|NEU|SIN|IND|NOM//obl//2 skall//VB|PRS|AKT//aux//12 kunna//VB|INF|AKT//aux//12 beviljas//VB|INF|SFO//ROOT//12 habiliteringspenning//NN|UTR|SIN|IND|NOM//nsubj:pass//12 t.o.m.//AB|AN//advmod//12 utgången//NN|UTR|SIN|DEF|NOM//obj//12 av//PP//case//18 den//DT|UTR|SIN|DEF//det//18 månad//NN|UTR|SIN|IND|NOM//nmod//15 i//PP//case//20 vilken//HP|UTR|SIN|IND//obl//22 studierna//NN|UTR|PLU|DEF|NOM//nsubj//22 bedöms//VB|PRS|SFO//aux:pass//23 avslutas//VB|INF|SFO//advcl//12 ,//MID//punct//23 dock//KN//advmod//28 längst//AB|SUV//advmod//28 t.o.m.//AB|AN//fixed//26 månaden//NN|UTR|SIN|DEF|NOM//obl//23 före//PP//case//31 den//DT|UTR|SIN|DEF//det//31 månad//NN|UTR|SIN|IND|NOM//obl//23 i//PP//case//33 vilken//HP|UTR|SIN|IND//obl//36 den//DT|UTR|SIN|DEF//nsubj//35 försäkrade//PC|PRF|UTR/NEU|SIN|DEF|NOM//nsubj//36 fyller//VB|PRS|AKT//acl:relcl//31 30//RG|NOM//nummod//38 år//NN|NEU|PLU|IND|NOM//obj//36 .//MAD//punct//12
13 Ansökan, beslut, och överklagande av beslut om habiliteringspenning / Krav på information till de försäkrade;Habiliteringspenning//NN|UTR|SIN|IND|NOM//nsubj:pass//3 skall//VB|PRS|AKT//aux//3 kunna//VB|INF|AKT//aux//3 beviljas//VB|INF|SFO//ROOT//3 från//PP//case//6 den//DT|UTR|SIN|DEF//det//6 tidpunkt//NN|UTR|SIN|IND|NOM//obl//3 den//DT|UTR|SIN|DEF//nsubj//8 försäkrade//PC|PRF|UTR/NEU|SIN|DEF|NOM//nsubj//9 uppfyller//VB|PRS|AKT//conj//3 villkoren//NN|NEU|PLU|DEF|NOM//obj//9 för//PP//case//12 rätt//NN|UTR|SIN|IND|NOM//obl//9 till//PP//case//14 ersättning//NN|UTR|SIN|IND|NOM//nmod//12 ,//MID//punct//21 dock//KN//advmod//21 inte//AB//advmod//21 för//PP//case//20 längre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//20 tid//NN|UTR|SIN|IND|NOM//obl//21 tillbaka//AB//advmod//9 än//KN//case//24 tre//RG|NOM//nummod//24 månader//NN|UTR|PLU|IND|NOM//obl//21 före//PP//case//26 ansökningsmånaden//NN|UTR|SIN|DEF|NOM//obl//21 .//MAD//punct//3
