
Sverige skall vara en pådrivande kraft och ett fö regångsland i strävan att skapa ett hållbart samhälle.;Ur//PP//case//2 regeringsfö//NN|UTR|SIN|IND|NOM//amod//2 rklaringen//NN|UTR|SIN|DEF|NOM//ROOT//2 den//DT|UTR|SIN|DEF//det//5 22//RG|NOM//nummod//5 mars//NN|UTR|SIN|IND|NOM//nmod//2 1996//RG|NOM//nummod//5
Att fö lja upp utan miljö revision;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//3 kan//VB|PRS|AKT//aux//3 också//AB//advmod//3 behö//NN|UTR|SIN|IND|NOM//ROOT//3 va//IN//aux//5 ske//VB|INF|AKT//conj//3 en//DT|UTR|SIN|IND//det//7 genomgång//NN|UTR|SIN|IND|NOM//obj//5 av//PP//case//10 om//SN//case//10 rutinerna//NN|UTR|PLU|DEF|NOM//nmod//7 fö//UO//case//12 r//UO//nmod//10 t.ex.//AB|AN//advmod//14 upphandling//NN|UTR|SIN|IND|NOM//appos//10 ,//MID//punct//16 resor//NN|UTR|PLU|IND|NOM//conj//14 ,//MID//punct//18 avfallshantering//NN|UTR|SIN|IND|NOM//conj//14 ,//MID//punct//21 materialfö//PC|PRF|UTR|SIN|IND|NOM//amod//21 rbrukning//NN|UTR|SIN|IND|NOM//conj//14 ,//MID//punct//21 skö//IN//amod//24 tsel//NN|UTR|SIN|IND|NOM//conj//14 av//PP//case//26 utrustning//NN|UTR|SIN|IND|NOM//nmod//24 m.m.//AB|AN//conj//14 fö//UO//case//29 ljs//NN|NEU|SIN|IND|NOM//conj//14 .//MAD//punct//3
Att fö lja upp utan miljö revision;Ledningen//NN|UTR|SIN|DEF|NOM//nsubj//3 måste//VB|PRS|AKT//aux//3 få//VB|INF|AKT//aux//3 redovisat//VB|SUP|AKT//ROOT//3 om//PP//mark//8 de//DT|UTR/NEU|PLU|DEF//det//7 interna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 miljömålen//NN|NEU|PLU|DEF|NOM//nsubj:pass//8 uppnås//VB|PRS|SFO//advcl//3 och//KN//cc//11 om//SN//case//11 miljö//NN|UTR|SIN|IND|NOM//conj//8 -policyn//RG|GEN//conj//8 fö//UO//amod//14 ljs//NN|NEU|SIN|IND|NOM//obl//8 samt//KN//cc//16 orsakerna//NN|UTR|PLU|DEF|NOM//conj//8 till//PP//case//19 eventuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 brister//NN|UTR|PLU|IND|NOM//nmod//16 i//PP//case//22 detta//DT|NEU|SIN|DEF//det//22 hänseende//NN|NEU|SIN|IND|NOM//nmod//19 .//MAD//punct//16
Att fö lja upp utan miljö revision;Fö//PM|NOM//nmod//16 r//UO//fixed//24 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 typer//NN|UTR|PLU|IND|NOM//nmod//16 av//PP//case//29 brister//NN|UTR|PLU|IND|NOM//nmod//27 kan//VB|PRS|AKT//aux//33 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//33 vara//VB|INF|AKT//cop//33 tillräckligt//JJ|POS|NEU|SIN|IND|NOM//conj//3 att//IE//mark//35 informera//VB|INF|AKT//csubj//33 ansvarig//JJ|POS|UTR|SIN|IND|NOM//amod//37 chef//NN|UTR|SIN|IND|NOM//obj//35 på//PP//case//40 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//40 nivå//NN|UTR|SIN|IND|NOM//obl//35 .//MAD//punct//3

Miljö revisorn och miljö revisionen;De//DT|UTR/NEU|PLU|DEF//det//1 myndigheter//NN|UTR|PLU|IND|NOM//ROOT//1 som//HP|-|-|-//nsubj//3 har//VB|PRS|AKT//acl:relcl//1 fö//NN|NEU|SIN|IND|NOM//amod//5 r//UO//obj//3 avsikt//NN|UTR|SIN|IND|NOM//obj//3 att//IE//mark//19 fö//VB|INF|AKT//amod//9 lja//VB|INF|AKT//nsubj//19 upp//PL//advmod//9 sitt//PS|NEU|SIN|DEF//nmod:poss//12 miljö//NN|UTR|SIN|IND|NOM//nmod//13 arbete//NN|NEU|SIN|IND|NOM//nmod//9 med//PP//case//16 miljö//NN|UTR|SIN|IND|NOM//nmod//16 revi-sion//UO//nmod//13 bö//UO//amod//18 r//NN|NEU|SIN|IND|NOM//obl//19 beakta//VB|INF|AKT//acl//6 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 grundkrav//NN|NEU|PLU|IND|NOM//obj//19 .//MAD//punct//1
Miljö revisorn och miljö revisionen;Intern//JJ|POS|UTR|SIN|IND|NOM//nmod:poss//1 miljö//NN|UTR|SIN|IND|NOM//nmod//2 revision//NN|UTR|SIN|IND|NOM//nsubj//7 är//VB|PRS|AKT//cop//7 ledningens//NN|UTR|SIN|DEF|GEN//nmod:poss//5 instrument//NN|NEU|SIN|IND|NOM//nsubj//6 fö//UO//nsubj//7 r//UO//ROOT//7 att//IE//mark//28 fö//NN|AN//amod//10 lja//VB|INF|AKT//nsubj//28 upp//AB//advmod//10 och//KN//cc//13 utvärdera//VB|INF|AKT//conj//10 miljö//NN|UTR|SIN|IND|NOM//conj//10 arbetet//NN|NEU|SIN|DEF|NOM//conj//10 och//KN//cc//23 hur//HA//advmod//23 det//DT|NEU|SIN|DEF//det//22 integrerade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//22 och//KN//cc//21 systematiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//conj//19 miljö//NN|UTR|SIN|IND|NOM//nmod//23 arbetet//NN|NEU|SIN|DEF|NOM//nsubj//28 -//MID//punct//23 miljö//NN|UTR|SIN|IND|NOM//appos//23 led-ningen//NN|UTR|SIN|DEF|NOM//conj//23 -//MID//punct//28 fungerar//VB|PRS|AKT//ccomp//7 .//MAD//punct//28
Miljö revisorn och miljö revisionen;Miljö//NN|UTR|SIN|IND|NOM//nmod//31 revisorn//NN|UTR|SIN|DEF|NOM//nsubj//32 arbetar//VB|PRS|AKT//parataxis//28 därfö//AB|POS//amod//34 r//NN|NEU|SIN|IND|NOM//obj//32 på//PP//case//37 ledningens//NN|UTR|SIN|DEF|GEN//nmod:poss//37 uppdrag//NN|NEU|SIN|IND|NOM//obl//32 och//KN//cc//41 en//DT|UTR|SIN|IND//det//41 fö//UO//amod//41 rutsättning//NN|UTR|SIN|IND|NOM//conj//37 fö//UO//nmod//43 r//UO//nmod//41 att//SN//mark//48 miljö//NN|UTR|SIN|IND|NOM//nsubj//48 revisionen//NN|UTR|SIN|DEF|NOM//nsubj//48 ska//VB|PRS|AKT//aux//48 lyckas//VB|INF|SFO//acl//41 är//VB|PRS|AKT//cop//28 att//SN//mark//52 revisorn//NN|UTR|SIN|DEF|NOM//nsubj//52 har//VB|PRS|AKT//ccomp//28 ledningens//NN|UTR|SIN|DEF|GEN//nmod:poss//56 fulla//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//56  //_SP////54 stö//PM|NOM//obj//52 d//NN|AN//case//59 fö//UO//nmod//59 r//UO//obl//52 att//IE//mark//62 kunna//VB|INF|AKT//aux//62 arbeta//VB|INF|AKT//xcomp//52 fö//NN|NEU|SIN|IND|NOM//nmod//64 r//UO//obj//62 att//SN//mark//71 revisionen//NN|UTR|SIN|DEF|NOM//nsubj//71 .//MAD//punct//66
Miljö revisorn och miljö revisionen;Fö//PM|NOM//nummod//69 rst//NN|NEU|SIN|IND|NOM//obl//71 då//AB//advmod//71 blir//VB|PRS|AKT//ccomp//62 verkningsfull//JJ|POS|UTR|SIN|IND|NOM//xcomp//71 och//KN//cc//74 tas//VB|PRS|SFO//conj//71 på//PP//case//76 allvar//NN|NEU|SIN|IND|NOM//obl//74 .//MAD//punct//7
Miljö revisorn och miljö revisionen;Ett//DT|NEU|SIN|IND//det//79 sådant//JJ|POS|NEU|SIN|IND|NOM//conj//7
Miljö revisorn och miljö revisionen;En//DT|UTR|SIN|IND//det//2 intern//JJ|POS|UTR|SIN|IND|NOM//amod//2 miljö//NN|UTR|SIN|IND|NOM//nmod//3 revisor//NN|UTR|SIN|IND|NOM//nsubj//4 agerar//VB|PRS|AKT//ROOT//4 på//PP//case//6 uppdrag//NN|NEU|SIN|IND|NOM//obl//4 från//PP//case//8 ledningen//NN|UTR|SIN|DEF|NOM//nmod//6 och//KN//cc//12 ska//VB|PRS|AKT//aux//12 vara//VB|INF|AKT//cop//12 kompetent//JJ|POS|UTR|SIN|IND|NOM//conj//4 och//KN//cc//16 oberoende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//case//16 av//PP//fixed//14 den//DT|UTR|SIN|DEF//conj//12 eller//KN//cc//18 det//PN|NEU|SIN|DEF|SUB/OBJ//conj//16 som//HP|-|-|-//nsubj//20 blir//VB|PRS|AKT//acl:relcl//18 reviderat//PC|PRF|NEU|SIN|IND|NOM//xcomp//20 fö//NN|NEU|SIN|IND|NOM//amod//23 r//UO//obl//20 att//IE//mark//27 kunna//VB|INF|AKT//aux//27 vara//VB|INF|AKT//cop//27 objektiv//JJ|POS|UTR|SIN|IND|NOM//xcomp//20 och//KN//cc//29 opartisk//JJ|POS|UTR|SIN|IND|NOM//conj//27 i//PP//case//32 sin//PS|UTR|SIN|DEF//nmod:poss//32 utvärdering//NN|UTR|SIN|IND|NOM//obl//27 .//MAD//punct//12
Miljö revisorn och miljö revisionen;Miljö//NN|UTR|SIN|IND|NOM//amod//35 revisorn//NN|UTR|SIN|DEF|NOM//nsubj//42 bö//UO//advmod//37 r//PM|NOM//nummod//35 fö//UO//advmod//35 rutom//PP//fixed//38 miljö//JJ|POS|UTR|SIN|IND|NOM//fixed//38 kunskap//NN|UTR|SIN|IND|NOM//obj//35 ha//VB|INF|AKT//parataxis//12 kun-skaper//NN|UTR|PLU|IND|NOM//obj//42 i//PP//case//46 miljö//NN|UTR|SIN|IND|NOM//amod//46 revision//NN|UTR|SIN|IND|NOM//obl//42 ,//MID//punct//46 miljö//JJ|POS|UTR|SIN|IND|NOM//amod//49 ledning//NN|UTR|SIN|IND|NOM//conj//46 och//KN//cc//52 tillräcklig//JJ|POS|UTR|SIN|IND|NOM//amod//52 kunskap//NN|UTR|SIN|IND|NOM//conj//46 om//PP//case//55 myndighetens//NN|UTR|SIN|DEF|GEN//nmod:poss//55 verksamhet//NN|UTR|SIN|IND|NOM//nmod//52 .//MAD//punct//4
Miljö revisorn och miljö revisionen;Fö//PM|NOM//case//59 r//UO//nummod//59 revision//NN|UTR|SIN|IND|NOM//appos//4 av//PP//case//62 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//62 verksamheter//NN|UTR|PLU|IND|NOM//nmod//59 kan//VB|PRS|AKT//aux//64 kunskapskraven//NN|NEU|PLU|DEF|NOM//conj//4 ibland//AB//advmod//64 be-hö//IN//obj//64 va//IN//aux//69 vara//VB|INF|AKT//cop//69 omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//64 .//MAD//punct//4
Miljö revisorn och miljö revisionen;Utö//PM|NOM//nmod//1 ver//NN|UTR|SIN|IND|NOM//obj//13 att//IE//mark//3 revidera//VB|INF|AKT//acl//1 den//DT|UTR|SIN|DEF//det//5 verksamhet//NN|UTR|SIN|IND|NOM//obj//3 ledningen//NN|UTR|SIN|DEF|NOM//nsubj//7 ansvarar//VB|PRS|AKT//acl:relcl//5 fö//NN|NEU|SIN|IND|NOM//nmod//9 r//NN|NEU|SIN|IND|NOM//obl//7 kan//VB|PRS|AKT//aux//13 ledningen//NN|UTR|SIN|DEF|NOM//nsubj//13 också//AB//advmod//13 behö//NN|UTR|SIN|IND|NOM//ROOT//13 va//IN//aux//15 uppdra//VB|INF|AKT//conj//13 åt//PP//case//17 miljö//NN|UTR|SIN|IND|NOM//obl//15 revisorn//NN|UTR|SIN|DEF|NOM//obj//15 att//IE//mark//20 granska//VB|INF|AKT//acl//18 hur//HA//advmod//24 de//PN|UTR/NEU|PLU|DEF|SUB//det//24 själva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//24 utfö//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//ccomp//20 r//NN|NEU|SIN|IND|NOM//nummod//24 sin//PS|UTR|SIN|DEF//nmod:poss//27 ledningsfunk-tion//NN|UTR|SIN|IND|NOM//obj//24 och//KN//cc//31 hur//HA//advmod//31 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj:pass//31 uppfattas//VB|PRS|SFO//conj//20 .//MAD//punct//13
Miljö revisorn och miljö revisionen;Eventuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 miljö//NN|UTR|SIN|IND|NOM//nsubj//6 samordnare//NN|UTR|PLU|IND|NOM//obl//6 bö//NN|AN//nsubj//6 r//UO//nummod//3 inte//AB//advmod//6 genomfö//VB|PRS|SFO//ROOT//6 ra//NN|UTR|SIN|IND|NOM//obj//6 eller//KN//cc//9 medverka//VB|INF|AKT//conj//6 i//PP//case//11 miljö//NN|UTR|SIN|IND|NOM//obl//9 revisio-nen//NN|NEU|SIN|IND|NOM//obj//9 av//PP//case//16 den//DT|UTR|SIN|DEF//det//16 egna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//16 myndigheten//NN|UTR|SIN|DEF|NOM//nmod//12 eller//KN//cc//18 den//DT|UTR|SIN|DEF//conj//12 anläggning///PM|NOM//conj//6
Miljö revisorn och miljö revisionen;Ledningen//NN|UTR|SIN|DEF|NOM//nsubj//1 ska//VB|PRS|AKT//ROOT//1 tydliggö//VB|INF|SFO//nmod//3 ra//PL//obj//1 och//KN//cc//5 slå//VB|INF|AKT//conj//1 fast//PL//compound:prt//5 syftet//NN|NEU|SIN|DEF|NOM//obj//5 och//KN//cc//10 uppdragets//NN|NEU|SIN|DEF|GEN//nmod:poss//10 omfattning//NN|UTR|SIN|IND|NOM//conj//7 i//PP//case//12 samråd//NN|NEU|SIN|IND|NOM//nmod//10 med//PP//case//15 miljö//NN|UTR|SIN|IND|NOM//nmod//15 revisorn//NN|UTR|SIN|DEF|NOM//nmod//12 .//MAD//punct//1
Miljö revisorn och miljö revisionen;Myndigheten//NN|UTR|SIN|DEF|NOM//nsubj//2 kan//VB|PRS|AKT//aux//2 utfö//VB|INF|AKT//ROOT//2 ra//PL//obj//2 de//DT|UTR/NEU|PLU|DEF//det//6 interna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 miljö//NN|UTR|SIN|IND|NOM//nsubj//3 revisionerna//NN|UTR|PLU|DEF|NOM//obj//2 med//PP//case//13 egen//JJ|POS|UTR|SIN|IND/DEF|NOM//amod//13 eller//KN//cc//11 med//PP//conj//9 inhyrd//PC|PRF|UTR|SIN|IND|NOM//amod//13 personal//NN|UTR|SIN|IND|NOM//nmod//7 .//MAD//punct//2
Miljö revisorn och miljö revisionen;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//18 kan//VB|PRS|AKT//aux//18 vara//VB|INF|AKT//cop//18 lämpligt//JJ|POS|NEU|SIN|IND|NOM//parataxis//2 att//IE//mark//23 ö//PP//case//23 verväga//UO//amod//23 mö//PP//amod//23 jligheten//NN|UTR|SIN|DEF|NOM//csubj//18 med//PP//mark//26 att//IE//mark//26 byta//VB|INF|AKT//acl//23 miljö//NN|UTR|SIN|IND|NOM//obj//26 re-visionstjänster//NN|UTR|PLU|IND|NOM//obj//26 med//PP//case//33 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//33 lämpliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//33 statliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//33 myndigheter//NN|UTR|PLU|IND|NOM//obl//26 i//PP//case//35 syfte//NN|NEU|SIN|IND|NOM//nmod//33 att//IE//mark//37 hålla//VB|INF|AKT//advcl//26 kostna-derna//NN|UTR|PLU|DEF|NOM//obj//37 nere//AB//advmod//37 .//MAD//punct//23
Miljö revisorn och miljö revisionen;Miljö//NN|UTR|SIN|IND|NOM//nmod//1 revisionen//NN|UTR|SIN|DEF|NOM//nsubj//2 innefattar//VB|PRS|AKT//ROOT//2 de//DT|UTR/NEU|PLU|DEF//det//5 tre//RG|NOM//nummod//5 momenten//NN|NEU|PLU|DEF|NOM//nmod//6 planering//NN|UTR|SIN|IND|NOM//obj//2 ,//MID//punct//8 genomfö//PP//conj//6 rande//NN|NEU|SIN|IND|NOM//conj//6 och//KN//cc//11 rap-portering//NN|UTR|SIN|IND|NOM//conj//9 .//MAD//punct//2
Miljö revisorn och miljö revisionen;ISO-standarderna//NN|UTR|PLU|DEF|NOM//nmod//14 14//RG|NOM//nummod//15 010//RG|NOM//appos//2 -12//RG|NOM//nummod//17 utgö//NN|UTR|SIN|IND|NOM//conj//2 r//UO//nummod//19 mallar//VB|PRS|AKT//nsubj//17 fö//UO//case//21 r//UO//obl//17 hur//HA//advmod//23 miljö//NN|UTR|SIN|IND|NOM//advmod//26 revisionen//NN|UTR|SIN|DEF|NOM//conj//23 bö//UO//advmod//26 r//UO//obl//27 genomfö//NN|NEU|SIN|IND|GEN//conj//2 ras//NN|UTR|SIN|IND|NOM//obj//27 och//KN//cc//31 vilka//HD|UTR/NEU|PLU|IND//det//31 krav//NN|NEU|PLU|IND|NOM//conj//28 som//HP|-|-|-//obl//35 bö//NN|NEU|SIN|IND|NOM//nsubj:pass//35 r//UO//nsubj:pass//35 ställas//VB|INF|SFO//acl:relcl//31 på//PP//case//39 en//DT|UTR|SIN|IND//det//38 miljö//NN|UTR|SIN|IND|NOM//amod//39 revisor//NN|UTR|SIN|IND|NOM//obl//35 .//MAD//punct//2
Miljö revisorn och miljö revisionen;Handlar//VB|PRS|AKT//parataxis//2 myndig-heten//NN|UTR|SIN|DEF|NOM//nsubj//41 upp//PL//compound:prt//41 tjänsten//NN|UTR|SIN|DEF|NOM//obj//41 bö//VB|INF|AKT//advmod//46 r//NN|NEU|SIN|IND|NOM//nummod//47 standarderna//NN|UTR|PLU|DEF|NOM//obj//41 fö//NN|NEU|SIN|IND|NOM//nsubj:pass//49 ljas//VB|INF|SFO//acl:relcl//47 .//MAD//punct//41
Miljö revisorn och miljö revisionen;Certifiering//NN|UTR|SIN|IND|NOM//nsubj//58 av//PP//case//53 miljö//NN|UTR|SIN|IND|NOM//nmod//51 revisorer//NN|UTR|PLU|IND|NOM//conj//51 gente-mot//PP//conj//51 dessa//DT|UTR/NEU|PLU|DEF//det//57 standarder//NN|UTR|PLU|IND|NOM//obj//55 finns//VB|PRS|SFO//parataxis//41 ännu//AB//advmod//58 inte//AB//advmod//58 ,//MID//punct//58 men//KN//cc//64 kan//VB|PRS|AKT//aux//64 bli//VB|INF|AKT//conj//58 aktuell//JJ|POS|UTR|SIN|IND|NOM//xcomp//64 i//PP//case//67 framtiden//NN|UTR|SIN|DEF|NOM//obl//64 .//MAD//punct//2
Miljö revisorn och miljö revisionen;Fö//VB|IMP|AKT//nsubj//10 reningen//NN|UTR|SIN|DEF|NOM//nmod//2 Miljö//NN|UTR|SIN|IND|NOM//nsubj//0 revisorer//NN|UTR|PLU|IND|NOM//obj//0 i//PP//case//5 Sverige//PM|NOM//nmod//3 (//PAD//punct//3 MIS//PM|NOM//appos//3 )//PAD//punct//7 har//VB|PRS|AKT//aux//10 antagit//VB|SUP|AKT//ROOT//10 etiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 regler//NN|UTR|PLU|IND|NOM//obj//10 fö//UO//case//15 r//UO//nummod//15 miljö//NN|UTR|SIN|IND|NOM//obl//10 re-visorer//NN|UTR|PLU|IND|NOM//obj//10 .//MAD//punct//10

Revisionsplan;När//HA//advmod//3 uppfö//NN|UTR|SIN|IND|NOM//fixed//0 ljningen//NN|UTR|SIN|DEF|NOM//nsubj//3 sker//VB|PRS|AKT//advcl//7 genom//PP//case//5 miljö//NN|UTR|SIN|IND|NOM//nmod//6 revision//NN|UTR|SIN|IND|NOM//nsubj//3 anger//VB|PRS|AKT//ROOT//7 myndigheten//NN|UTR|SIN|DEF|NOM//nsubj//7 I//PP//case//11 en//DT|UTR|SIN|IND//det//11 miljö//NN|UTR|SIN|IND|NOM//nmod//8 revi-sionsplan//UO//obj//7 vilken//HD|UTR|SIN|IND//det//14 verksamhet//NN|UTR|SIN|IND|NOM//nsubj//7 som//HP|-|-|-//nsubj//17 ska//VB|PRS|AKT//aux//17 bli//VB|INF|AKT//acl:relcl//14 miljö//NN|UTR|SIN|IND|NOM//xcomp//17 reviderad//PC|PRF|UTR|SIN|IND|NOM//xcomp//17 och//KN//cc//21 avseende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//19 vad//HP|NEU|SIN|IND//obj//7 samt//KN//cc//29 när//HA//mark//29 och//KN//fixed//24 hur//HA//advmod//29 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//29 ska//VB|PRS|AKT//aux//29 ske//VB|INF|AKT//conj//7 .//MAD//punct//7
Revisionsplan;Alla//DT|UTR/NEU|PLU|IND/DEF//det//32 delar//NN|UTR|PLU|IND|NOM//nsubj//35 av//PP//case//34 verksamheten//NN|UTR|SIN|DEF|NOM//nmod//32 behö//PM|NOM//parataxis//7 ver//VB|PRT|AKT//obj//35 därmed//AB//advmod//40 inte//AB//advmod//40 bli//VB|INF|AKT//aux:pass//40 reviderade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//35 varje//DT|UTR/NEU|SIN|IND//det//42 gång//NN|UTR|SIN|IND|NOM//obl//40 men//KN//cc//46 bö//UO//nmod//45 r//UO//obl//46 bli//VB|INF|AKT//conj//35 det//PN|NEU|SIN|DEF|SUB/OBJ//xcomp//46 under//PP//case//49 loppet//NN|NEU|SIN|DEF|NOM//obl//46 av//PP//case//54 ett//DT|NEU|SIN|IND//det//52 par//NN|NEU|SIN|IND|NOM//nmod//53 tre//RG|NOM//nummod//54 år//NN|NEU|PLU|IND|NOM//nmod//49 .//MAD//punct//7
Revisionsplan;Av//PP//case//1 bilaga//NN|UTR|SIN|IND|NOM//obl//3 9//RG|NOM//nummod//1 framgår//VB|PRS|AKT//ROOT//3 i//PP//case//5 korthet//NN|UTR|SIN|IND|NOM//obl//3 vad//HP|NEU|SIN|IND//punct//3 en//DT|UTR|SIN|IND//det//8 miljö//NN|UTR|SIN|IND|NOM//nsubj//9 revisionsplan//NN|UTR|SIN|IND|NOM//nsubj//10 bö//UO//amod//11 r//PM|NOM//nsubj//3 innehålla//VB|INF|AKT//xcomp//3 .//MAD//punct//3
Revisionsplan;Myndigheter//NN|UTR|PLU|IND|NOM//nsubj//13 med//PP//case//2 skyldighet//NN|UTR|SIN|IND|NOM//nmod//0 att//IE//mark//4 bedriva//VB|INF|AKT//acl//0 internrevision//NN|UTR|SIN|IND|NOM//obj//4 enligt//PP//case//8 internrevisionsfö//NN|UTR|SIN|IND|NOM//amod//8 r-ordningen//NN|UTR|SIN|DEF|NOM//obl//4 (//PAD//punct//10 1995:686//RG|NOM//conj//0 )//PAD//punct//10 kan//VB|PRS|AKT//aux//13 jämfö//NN|NEU|SIN|DEF|NOM//ROOT//13 ra//NN|NEU|SIN|IND|NOM//obj//13 med//PP//case//18 fö//NN|NEU|SIN|IND|NOM//nmod//17 rordningens//NN|UTR|SIN|DEF|GEN//nmod:poss//18 krav//NN|NEU|SIN|IND|NOM//obl//13 på//PP//mark//21 att//IE//mark//21 fastställa//VB|INF|AKT//acl//18 en//DT|UTR|SIN|IND//det//23 revisionsplan//NN|UTR|SIN|IND|NOM//obj//21 .//MAD//punct//13

Att styra Utveckla och fö rbättra;Riksdagens//NN|UTR|SIN|DEF|GEN//nsubj//2 har//VB|PRS|AKT//aux//2 slagit//VB|SUP|AKT//ROOT//2 fast//PL//compound:prt//2 samhällssektorernas//NN|UTR|PLU|DEF|GEN//nmod:poss//5 miljö//NN|UTR|SIN|IND|NOM//amod//6 ansvar//NN|NEU|SIN|IND|NOM//obj//2 .//MAD//punct//2
Att styra Utveckla och fö rbättra;Detta//DT|NEU|SIN|DEF//det//9 ansvar//NN|NEU|SIN|IND|NOM//nsubj//10 sträcker//VB|PRS|AKT//parataxis//2 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//10 längre//AB|KOM//advmod//10 än//KN//mark//15 att//IE//mark//15 utfö//VB|INF|AKT//advcl//10 ra//PM|NOM//obj//15 precis//AB//advmod//15 vad//HP|NEU|SIN|IND//obj//21 myndigheten//NN|UTR|SIN|DEF|NOM//nsubj//21 blivit//VB|SUP|AKT//aux//21 ålagd//PC|PRF|UTR|SIN|IND|NOM//ccomp//15 .//MAD//punct//2
Att styra Utveckla och fö rbättra;Kraven//NN|NEU|PLU|DEF|NOM//nsubj//14 på//PP//case//2 initiativen//NN|NEU|PLU|DEF|NOM//nmod//0 till//PP//case//6 fö//NN|NEU|SIN|IND|NOM//amod//6 rbättrat//PC|PRF|NEU|SIN|IND|NOM//amod//6 ansvarstagande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nmod//0 fö//NN|NEU|SIN|IND|NOM//amod//9 r//UO//nummod//9 miljö//NN|UTR|SIN|IND|NOM//nmod//0 n//NN|NEU|SIN|IND|NOM//nummod//0 ska//VB|PRS|AKT//aux//14 således//AB//advmod//14 inte//AB//advmod//14 behö//NN|UTR|SIN|IND|NOM//ROOT//14 va//IN//aux//16 komma//VB|INF|AKT//conj//14 utifrån//AB//compound:prt//16 eller//KN//cc//19 påpekas//VB|INF|SFO//conj//16 från//PP//case//21 regeringen//NN|UTR|SIN|DEF|NOM//obl//19 .//MAD//punct//14
Att styra Utveckla och fö rbättra;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//24 ger//VB|PRS|AKT//parataxis//14 myndigheten//NN|UTR|SIN|DEF|NOM//iobj//24 en//DT|UTR|SIN|IND//det//28 mö//JJ|POS|UTR|SIN|IND|NOM//amod//28 jlighet//NN|UTR|SIN|IND|NOM//obj//24 att//IE//mark//30 utveckla//VB|INF|AKT//acl//28 verksamheten//NN|UTR|SIN|DEF|NOM//obj//30 på//PP//case//34 egen//JJ|POS|UTR|SIN|IND/DEF|NOM//amod//34 hand//NN|UTR|SIN|IND|NOM//obl//30 och//KN//cc//37 utan//PP//case//37 detaljreglering//NN|UTR|SIN|IND|NOM//conj//34 .//MAD//punct//24
