AVDELNING I;Uppdraget//NN|NEU|SIN|DEF|NOM//ROOT//0 ,//MID//punct//6 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//case//6 rätt//NN|UTR|SIN|IND|NOM//amod//6 och//KN//cc//5 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//3 överväganden//NN|NEU|PLU|IND|NOM//conj//0
21 Upphandling som inte omfattas av direktivet;Former//NN|UTR|PLU|IND|NOM//ROOT//0 och//KN//cc//2 tidsfrister//NN|UTR|PLU|IND|NOM//conj//0 för//PP//mark//5 att//IE//mark//5 lämna//VB|INF|AKT//advcl//0 anbud//NN|NEU|PLU|IND|NOM//obj//5 och//KN//cc//8 anbudsansökningar//NN|UTR|PLU|IND|NOM//conj//6 10//RG|NOM//nummod//10 §//NN|AN//nmod//8
21 Upphandling som inte omfattas av direktivet;Vad//HP|NEU|SIN|IND//dislocated//2 som//HP|-|-|-//nsubj:pass//2 föreskrivs//VB|PRS|SFO//csubj//20 i//PP//case//5 11//RG|NOM//nummod//5 kap.//NN|AN//obl//2 1//RG|NOM//nummod//7 §//NN|AN//obl//2 första//RO|NOM//amod//11 och//KN//cc//10 andra//RO|NOM//conj//8 styckena//NN|NEU|PLU|DEF|NOM//obl//2 ,//MID//punct//11 2-3//RG|NOM//nummod//14 §//NN|AN//nmod//15 §//NN|AN//nmod//11 och//KN//cc//19 5-6//RG|NOM//nummod//18 §//NN|AN//nmod//19 §//NN|AN//conj//15 gäller//VB|PRS|AKT//ROOT//20 i//PP//case//24 fråga//NN|UTR|SIN|IND|NOM//fixed//21 om//PP//fixed//21 anbud//NN|NEU|PLU|IND|NOM//obl//20 och//KN//cc//26 ansökningar//NN|UTR|PLU|IND|NOM//conj//24 om//PP//mark//30 att//IE//mark//30 få//VB|INF|AKT//aux//30 lämna//VB|INF|AKT//acl//26 anbud//NN|NEU|SIN|IND|NOM//obj//30 vid//PP//case//33 tilldelning//NN|UTR|SIN|IND|NOM//obl//30 av//PP//case//35 kontrakt//NN|NEU|PLU|IND|NOM//nmod//33 som//HP|-|-|-//nsubj:pass//37 avses//VB|PRS|SFO//acl:relcl//35 i//PP//case//40 detta//DT|NEU|SIN|DEF//det//40 kapitel//NN|NEU|SIN|IND|NOM//obl//37 .//MAD//punct//20
21 Upphandling som inte omfattas av direktivet;Kommentar//NN|UTR|SIN|IND|NOM//ROOT//0
21 Upphandling som inte omfattas av direktivet;Genom//PP//case//1 hänvisningen//NN|UTR|SIN|DEF|NOM//obl//12 till//PP//case//6 11//RG|NOM//nummod//4 kap.//NN|AN//nmod//5 1//RG|NOM//nummod//6 §//NN|AN//nmod//1 får//VB|PRS|AKT//aux//12 således//AB//advmod//7 den//DT|UTR|SIN|DEF//det//11 upphandlande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//11 myndigheten//NN|UTR|SIN|DEF|NOM//nsubj//12 bestämma//VB|INF|AKT//ROOT//12 sättet//NN|NEU|SIN|DEF|NOM//obj//12 för//PP//case//15 anbudsgivning//NN|UTR|SIN|IND|NOM//nmod//13 ,//MID//punct//12 dvs.//AB|AN//advmod//21 om//SN//mark//21 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//21 skall//VB|PRS|AKT//aux//21 lämnas//VB|INF|SFO//advcl//12 in//PL//compound:prt//21 skriftligen//AB//advmod//21 ,//MID//punct//21 per//PP//case//26 telefax//NN|UTR|SIN|IND|NOM//obl//21 eller//KN//cc//30 med//PP//case//30 elektroniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//30 medel//NN|NEU|PLU|IND|NOM//conj//26 .//MAD//punct//12
21 Upphandling som inte omfattas av direktivet;En//DT|UTR|SIN|IND//det//33 ansökan//NN|UTR|SIN|IND|NOM//nsubj:pass//40 om//PP//mark//37 att//IE//mark//37 få//VB|INF|AKT//aux//37 lämna//VB|INF|AKT//acl//33 anbud//NN|NEU|SIN|IND|NOM//obj//37 kan//VB|PRS|AKT//aux//40 lämnas//VB|INF|SFO//parataxis//12 muntligen//NN|UTR|SIN|DEF|NOM//nsubj:pass//40 .//MAD//punct//12
21 Upphandling som inte omfattas av direktivet;Vidare//AB|KOM//advmod//48 skall//VB|PRS|AKT//aux//48 kommunikationsmedlen//NN|NEU|PLU|DEF|NOM//nsubj//48 vara//VB|INF|AKT//cop//48 allmänt//AB|POS//advmod//48 tillgängliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//parataxis//12 .//MAD//punct//48
21 Upphandling som inte omfattas av direktivet;11//RG|NOM//nummod//51 kap.//NN|AN//obl//53 2//RG|NOM//nummod//53 §//NN|AN//nmod//54 föreskriver//VB|PRS|AKT//parataxis//48 att//SN//mark//68 verktygen//NN|NEU|PLU|DEF|NOM//nsubj//68 som//HP|-|-|-//nsubj:pass//59 skall//VB|PRS|AKT//aux//59 användas//VB|INF|SFO//acl:relcl//56 för//PP//case//61 kommunikation//NN|UTR|SIN|IND|NOM//obl//59 med//PP//case//64 elektroniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//64 medel//NN|NEU|PLU|IND|NOM//nmod//61 m.m.//AB|AN//conj//56 skall//VB|PRS|AKT//aux//68 vara//VB|INF|AKT//cop//68 ickediskriminerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl//54 ,//MID//punct//71 allmänt//AB|POS//advmod//71 tillgängliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//68 och//KN//cc//73 möjliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//71 att//IE//mark//75 använda//VB|INF|AKT//acl//73 tillsammans//AB//advmod//78 med//PP//case//78 informations-//NN|UTR|-|-|SMS//obl//75 och//KN//cc//80 kommunikationsprodukter//NN|UTR|PLU|IND|NOM//conj//78 som//HP|-|-|-//nsubj:pass//84 i//PP//advmod//84 allmänhet//NN|UTR|SIN|IND|NOM//fixed//82 används//VB|PRS|SFO//acl:relcl//80 .//MAD//punct//68
21 Upphandling som inte omfattas av direktivet;Enligt//PP//case//88 11//RG|NOM//nummod//88 kap.//NN|AN//nmod//90 3//RG|NOM//nummod//90 §//NN|AN//obl//68 skall//VB|PRS|AKT//aux//106 information//NN|UTR|SIN|IND|NOM//nsubj//106 om//PP//case//95 de//DT|UTR/NEU|PLU|DEF//det//95 specifikationer//NN|UTR|PLU|IND|NOM//nmod//92 som//HP|-|-|-//nsubj//98 är//VB|PRS|AKT//cop//98 nödvändiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//95 för//PP//case//101 elektronisk//JJ|POS|UTR|SIN|IND|NOM//amod//101 inlämning//NN|UTR|SIN|IND|NOM//obl//98 av//PP//case//103 anbud//NN|NEU|PLU|IND|NOM//nmod//101 och//KN//cc//105 anbudsansökningar//NN|UTR|PLU|IND|NOM//conj//103 finnas//VB|INF|SFO//conj//54 tillgängliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//106 för//PP//case//111 alla//DT|UTR/NEU|PLU|IND/DEF//det//111 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//111 parter//NN|UTR|PLU|IND|NOM//obl//106 .//MAD//punct//54
21 Upphandling som inte omfattas av direktivet;En//DT|UTR|SIN|IND//det//115 upphandlande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//115 myndighet//NN|UTR|SIN|IND|NOM//nsubj//117 kan//VB|PRS|AKT//aux//117 kräva//VB|INF|AKT//parataxis//54 att//SN//mark//122 anbud//NN|NEU|PLU|IND|NOM//nsubj//122 skall//VB|PRS|AKT//aux//122 vara//VB|INF|AKT//cop//122 försedda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//ccomp//117 med//PP//case//127 en//DT|UTR|SIN|IND//det//127 avancerad//PC|PRF|UTR|SIN|IND|NOM//amod//127 elektronisk//JJ|POS|UTR|SIN|IND|NOM//amod//127 signatur//NN|UTR|SIN|IND|NOM//obl//122 enligt//PP//mark//131 vad//HP|NEU|SIN|IND//dislocated//131 som//HP|-|-|-//nsubj:pass//131 föreskrivs//VB|PRS|SFO//advcl//122 i//PP//case//133 lagen//NN|UTR|SIN|DEF|NOM//obl//131 (//PAD//punct//135 2000:832//RG|NOM//appos//133 )//PAD//punct//135 om//PP//case//140 kvalificerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//140 elektroniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//140 signaturer//NN|UTR|PLU|IND|NOM//obl//131 .//MAD//punct//117
21 Upphandling som inte omfattas av direktivet;Genom//PP//case//143 hänvisningen//NN|UTR|SIN|DEF|NOM//obl//12 till//PP//case//146 11//RG|NOM//nummod//146 kap.//NN|AN//nmod//143 3//RG|NOM//nummod//148 §//NN|AN//nmod//146 gäller//VB|PRS|AKT//advcl//12 också//AB//advmod//149 föreskrifter//NN|UTR|PLU|IND|NOM//obj//149 meddelade//VB|PRT|AKT//xcomp//12 av//PP//case//154 regeringen//NN|UTR|SIN|DEF|NOM//obl//152 eller//KN//cc//157 den//DT|UTR|SIN|DEF//det//157 myndighet//NN|UTR|SIN|IND|NOM//conj//154 som//HP|-|-|-//obj//160 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//160 bestämmer//VB|PRS|AKT//acl:relcl//157 om//PP//case//163 de//DT|UTR/NEU|PLU|DEF//det//163 krav//NN|NEU|PLU|IND|NOM//obl//160 som//HP|-|-|-//nsubj:pass//167 skall//VB|PRS|AKT//aux//167 vara//VB|INF|AKT//cop//167 uppfyllda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//163 beträffande//PP//case//169 anordningar//NN|UTR|PLU|IND|NOM//obl//167 som//HP|-|-|-//nsubj:pass//171 används//VB|PRS|SFO//acl:relcl//169 för//PP//case//174 elektronisk//JJ|POS|UTR|SIN|IND|NOM//amod//174 mottagning//NN|UTR|SIN|IND|NOM//obl//171 av//PP//case//176 anbud//NN|NEU|PLU|IND|NOM//nmod//174 och//KN//cc//178 anbudsansökningar//NN|UTR|PLU|IND|NOM//conj//176 .//MAD//punct//12
21 Upphandling som inte omfattas av direktivet;Enligt//PP//case//4 11//RG|NOM//nummod//2 kap.//NN|AN//nmod//3 5//RG|NOM//nummod//4 §//NN|AN//obl//5 gäller//VB|PRS|AKT//ROOT//5 att//SN//mark//17 ett//DT|NEU|SIN|IND//det//8 anbud//NN|NEU|SIN|IND|NOM//nsubj:pass//17 eller//KN//cc//11 en//DT|UTR|SIN|IND//det//11 anbudsansökan//NN|UTR|SIN|IND|NOM//conj//8 som//HP|-|-|-//nsubj:pass//13 görs//VB|PRS|SFO//acl:relcl//11 per//PP//case//15 telefax//NN|UTR|SIN|IND|NOM//obl//13 skall//VB|PRS|AKT//aux//17 bekräftas//VB|INF|SFO//ccomp//5 skriftligen//AB//advmod//17 eller//KN//fixed//18 med//PP//case//22 elektroniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//22 medel//NN|NEU|PLU|IND|NOM//obl//17 före//PP//case//24 utgången//NN|UTR|SIN|DEF|NOM//nmod//22 av//PP//case//26 utgången//NN|UTR|SIN|DEF|NOM//nmod//24 av//PP//case//28 tidsfristen//NN|UTR|SIN|DEF|NOM//nmod//26 för//PP//case//30 anbudet//NN|NEU|SIN|DEF|NOM//nmod//28 eller//KN//cc//32 ansökningen//NN|UTR|SIN|DEF|NOM//conj//30 .//MAD//punct//5
21 Upphandling som inte omfattas av direktivet;Vidare//AB|KOM//advmod//35 gäller//VB|PRS|AKT//parataxis//5 att//SN//mark//46 om//SN//case//39 en//DT|UTR|SIN|IND//det//39 ansökan//NN|UTR|SIN|IND|NOM//nsubj:pass//46 om//PP//mark//43 att//IE//mark//43 få//VB|INF|AKT//aux//43 lämna//VB|INF|AKT//acl//39 anbud//NN|NEU|SIN|IND|NOM//obj//43 har//VB|PRS|AKT//aux//46 gjorts//VB|SUP|SFO//ccomp//35 muntligen//NN|UTR|SIN|DEF|NOM//obj//46 skall//VB|PRS|AKT//aux//51 en//DT|UTR|SIN|IND//det//50 bekräftelse//NN|UTR|SIN|IND|NOM//nsubj:pass//51 skickas//VB|INF|SFO//conj//35 före//PP//case//53 utgången//NN|UTR|SIN|DEF|NOM//obl//51 av//PP//case//55 ansökningstiden//NN|UTR|SIN|DEF|NOM//nmod//53 .//MAD//punct//35
21 Upphandling som inte omfattas av direktivet;Genom//PP//case//1 hänvisningen//NN|UTR|SIN|DEF|NOM//obl//7 till//PP//case//6 11//RG|NOM//nummod//4 kap.//NN|AN//nmod//5 6//RG|NOM//nummod//6 §//NN|AN//nmod//1 gäller//VB|PRS|AKT//ROOT//7 att//SN//mark//17 kommunikationen//NN|UTR|SIN|DEF|NOM//nsubj//17 ,//MID//punct//11 informationsutbytet//NN|NEU|SIN|DEF|NOM//conj//9 och//KN//cc//13 lagringen//NN|UTR|SIN|DEF|NOM//conj//9 av//PP//case//15 uppgifterna//NN|UTR|PLU|DEF|NOM//nmod//13 skall//VB|PRS|AKT//aux//17 ske//VB|INF|AKT//ccomp//7 på//PP//case//21 ett//DT|NEU|SIN|IND//det//21 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//21 sätt//NN|NEU|SIN|IND|NOM//obl//17 att//SN//mark//25 alla//DT|UTR/NEU|PLU|IND/DEF//det//24 uppgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//25 bevaras//VB|PRS|SFO//acl//21 säkert//AB|POS//advmod//25 ,//MID//punct//25 att//SN//mark//37 den//DT|UTR|SIN|DEF//det//30 sekretess//NN|UTR|SIN|IND|NOM//nsubj//37 som//HP|-|-|-//nsubj//32 gäller//VB|PRS|AKT//acl:relcl//30 för//PP//case//34 anbuden//NN|NEU|PLU|DEF|NOM//obl//32 och//KN//cc//37 anbudsansökningarna//NN|UTR|PLU|DEF|NOM//nsubj//37 iakttas//VB|PRS|SFO//advcl//25 och//KN//cc//44 att//SN//mark//44 den//DT|UTR|SIN|DEF//det//42 upphandlande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//42 myndigheten//NN|UTR|SIN|DEF|NOM//nsubj//44 inte//AB//advmod//44 tar//VB|PRS|AKT//conj//37 del//NN|UTR|SIN|IND|NOM//obj//44 av//PP//case//47 innehållet//NN|NEU|SIN|DEF|NOM//obl//44 i//PP//case//49 anbuden//NN|NEU|PLU|DEF|NOM//nmod//47 och//KN//cc//51 anbudsansökningarna//NN|UTR|PLU|DEF|NOM//conj//47 förrän//PP//case//53 tidsfristen//NN|UTR|SIN|DEF|NOM//obl//44 för//PP//mark//56 att//IE//mark//56 lämna//VB|INF|AKT//advcl//44 anbud//NN|NEU|PLU|IND|NOM//obj//56 respektive//AB//cc//59 anbudsansökningar//NN|UTR|PLU|IND|NOM//conj//57 har//VB|PRS|AKT//aux//61 gått//VB|SUP|AKT//conj//7 ut//PL//compound:prt//61 .//MAD//punct//7
21 Upphandling som inte omfattas av direktivet;11//RG|NOM//nummod//65 §//NN|AN//obl//7
21 Upphandling som inte omfattas av direktivet;Anbudsgivare//NN|UTR|PLU|IND|NOM//nsubj:pass//4 och//KN//cc//2 anbudssökande//NN|NEU|SIN|IND|NOM//conj//0 skall//VB|PRS|AKT//aux//4 ges//VB|INF|SFO//ROOT//4 skälig//JJ|POS|UTR|SIN|IND|NOM//amod//6 tid//NN|UTR|SIN|IND|NOM//obj//4 att//IE//mark//8 lämna//VB|INF|AKT//acl//6 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//10 anbud//NN|NEU|PLU|IND|NOM//obj//8 eller//KN//cc//12 ansökningar//NN|UTR|PLU|IND|NOM//conj//10 .//MAD//punct//4
21 Upphandling som inte omfattas av direktivet;Tiden//NN|UTR|SIN|DEF|NOM//obl//4 för//PP//mark//18 att//IE//mark//18 få//VB|INF|AKT//aux//18 lämna//VB|INF|AKT//acl//14 ansökningar//NN|UTR|PLU|IND|NOM//obj//18 om//PP//mark//23 att//IE//mark//23 få//VB|INF|AKT//aux//23 lämna//VB|INF|AKT//advcl//18 anbud//NN|NEU|SIN|IND|NOM//obj//23 får//VB|PRS|AKT//aux//29 dock//AB//advmod//29 aldrig//AB//advmod//29 vara//VB|INF|AKT//cop//29 kortare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//4 än//KN//case//32 tio//RG|NOM//nummod//32 dagar//NN|UTR|PLU|IND|NOM//obl//29 från//PP//case//35 den//DT|UTR|SIN|DEF//det//35 dag//NN|UTR|SIN|IND|NOM//nmod//32 då//HA//advmod//38 ansökningsinbjudan//NN|UTR|SIN|DEF|NOM//nsubj//38 blev//VB|PRT|AKT//advcl//29 publicerad//PC|PRF|UTR|SIN|IND|NOM//xcomp//38 enligt//PP//case//42 7//RG|NOM//nummod//42 §//NN|AN//obl//39 .//MAD//punct//4
21 Upphandling som inte omfattas av direktivet;Kommentar//NN|UTR|SIN|IND|NOM//ROOT//0
21 Upphandling som inte omfattas av direktivet;Paragrafen//NN|UTR|SIN|DEF|NOM//nsubj//1 överensstämmer//VB|PRS|AKT//ROOT//1 med//PP//case//8 6//RG|NOM//nummod//4 kap.//NN|AN//nmod//5 5//RG|NOM//nummod//8 a//NN|NEU|SIN|IND|NOM//case//8 §//NN|AN//nmod//8 LOU//PM|NOM//obl//1 .//MAD//punct//1
21 Upphandling som inte omfattas av direktivet;Anbudsgivares//PM|GEN//amod//1 bundenhet//NN|UTR|SIN|IND|NOM//ROOT//1 12//RG|NOM//nummod//3 §//NN|AN//nmod//1
21 Upphandling som inte omfattas av direktivet;En//DT|UTR|SIN|IND//det//1 anbudsgivare//NN|UTR|SIN|IND|NOM//nsubj//3 är//VB|PRS|AKT//cop//3 bunden//PC|PRF|UTR|SIN|IND|NOM//ROOT//3 av//PP//case//6 sitt//PS|NEU|SIN|DEF//nmod:poss//6 anbud//NN|NEU|SIN|IND|NOM//obl//3 även//AB//mark//10 om//SN//fixed//7 han//PN|UTR|SIN|DEF|SUB//nsubj//10 fått//VB|SUP|AKT//advcl//3 upplysningar//NN|UTR|PLU|IND|NOM//obj//10 som//HP|-|-|-//nsubj:pass//13 avses//VB|PRS|SFO//acl:relcl//11 i//PP//case//16 23//RG|NOM//nummod//16 §//NN|AN//obl//13 .//MAD//punct//3
21 Upphandling som inte omfattas av direktivet;Kommentar//NN|UTR|SIN|IND|NOM//ROOT//0
21 Upphandling som inte omfattas av direktivet;Paragrafen//NN|UTR|SIN|DEF|NOM//nsubj//1 överensstämmer//VB|PRS|AKT//ROOT//1 med//PP//case//8 6//RG|NOM//nummod//4 kap.//NN|AN//nmod//5 5//RG|NOM//nummod//6 b//NN|NEU|SIN|IND|NOM//nmod//8 §//NN|AN//nmod//8 LOU//PM|NOM//obl//1 .//MAD//punct//1
21 Upphandling som inte omfattas av direktivet;De//DT|UTR/NEU|PLU|DEF//det//11 upplysningar//NN|UTR|PLU|IND|NOM//nsubj//18 som//HP|-|-|-//nsubj:pass//13 avses//VB|PRS|SFO//acl:relcl//11 i//PP//case//16 23//RG|NOM//nummod//16 §//NN|AN//obl//13 är//VB|PRS|AKT//cop//18 upplysningar//NN|UTR|PLU|IND|NOM//parataxis//1 som//HP|-|-|-//nsubj:pass//21 skall//VB|PRS|AKT//aux//21 lämnas//VB|INF|SFO//acl:relcl//18 till//PP//case//24 varje//DT|UTR/NEU|SIN|IND//det//24 anbudssökande//NN|UTR|SIN|IND|NOM//obl//21 eller//KN//cc//26 anbudsgivare//NN|UTR|PLU|IND|NOM//conj//24 om//PP//case//28 beslut//NN|NEU|PLU|IND|NOM//nmod//26 som//HP|-|-|-//nsubj:pass//30 fattats//VB|SUP|SFO//acl:relcl//26 om//PP//case//32 leverantör//NN|UTR|SIN|IND|NOM//obl//30 och//KN//cc//34 anbud//NN|NEU|SIN|IND|NOM//conj//32 .//MAD//punct//1
21 Upphandling som inte omfattas av direktivet;Innehåll//NN|NEU|SIN|IND|NOM//ROOT//0 i//PP//case//2 annonsen//NN|UTR|SIN|DEF|NOM//nmod//0 m.m.//AB|AN//conj//0 13//RG|NOM//nummod//5 §//NN|AN//nmod//0
21 Upphandling som inte omfattas av direktivet;I//PP//case//1 annonsen//NN|UTR|SIN|DEF|NOM//obl//16 enligt//PP//case//4 5//RG|NOM//nummod//4 §//NN|AN//nmod//1 ,//MID//punct//4 skrivelsen//NN|UTR|SIN|DEF|NOM//nsubj:pass//16 enligt//PP//case//9 6//RG|NOM//nummod//9 §//NN|AN//nmod//6 eller//KN//cc//11 förfrågningsunderlaget//NN|NEU|SIN|DEF|NOM//conj//9 enligt//PP//case//14 8//RG|NOM//nummod//14 §//NN|AN//nmod//11 skall//VB|PRS|AKT//aux//16 anges//VB|INF|SFO//ROOT//16 1//RG|NOM//nummod//16 .//MAD//punct//16
21 Upphandling som inte omfattas av direktivet;hur//HA//advmod//22 anbud//NN|NEU|SIN|IND|NOM//nsubj:pass//22 får//VB|PRS|AKT//aux//22 lämnas//VB|INF|SFO//ccomp//16 ,//MID//punct//22 2//RG|NOM//nummod//22 .//MAD//punct//16
21 Upphandling som inte omfattas av direktivet;den//DT|UTR|SIN|DEF//det//27 dag//NN|UTR|SIN|IND|NOM//appos//16 då//HA//advmod//27 anbud//NN|NEU|SIN|IND|NOM//nsubj//33 senast//AB|SUV//advmod//33 skall//VB|PRS|AKT//aux//33 ha//VB|INF|AKT//aux//33 kommit//VB|SUP|AKT//acl:relcl//27 in//PL//compound:prt//33 ,//MID//punct//27 och//KN//cc//27 3//RG|NOM//nummod//27 .//MAD//punct//16
21 Upphandling som inte omfattas av direktivet;den//DT|UTR|SIN|DEF//det//40 dag//NN|UTR|SIN|IND|NOM//appos//16 till//AB//mark//48 och//KN//fixed//41 med//AB//fixed//41 vilken//HP|UTR|SIN|IND//det//45 anbudet//NN|NEU|SIN|DEF|NOM//nsubj//48 skall//VB|PRS|AKT//aux//48 vara//VB|INF|AKT//cop//48 bindande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl:relcl//40 .//MAD//punct//16
21 Upphandling som inte omfattas av direktivet;Kommentar//NN|UTR|SIN|IND|NOM//ROOT//0
21 Upphandling som inte omfattas av direktivet;Bestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj//1 överensstämmer//VB|PRS|AKT//ROOT//1 med//PP//case//7 6//RG|NOM//nummod//4 kap.//NN|AN//nmod//7 6//RG|NOM//nummod//6 §//NN|AN//nmod//7 LOU//PM|NOM//obl//1 .//MAD//punct//1
21 Upphandling som inte omfattas av direktivet;Mottagande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//ROOT//0 och//KN//cc//2 öppnande//NN|NEU|SIN|IND|NOM//conj//0 av//PP//case//4 anbud//NN|NEU|SIN|IND|NOM//nmod//2 14//RG|NOM//nummod//6 §//NN|AN//obl//0
21 Upphandling som inte omfattas av direktivet;Försändelser//NN|UTR|PLU|IND|NOM//nsubj//3 med//PP//case//2 anbud//NN|NEU|SIN|IND|NOM//nmod//0 skall//VB|PRS|AKT//ROOT//3 ,//MID//punct//8 så//AB//advmod//6 snart//AB|POS//advmod//8 som//KN//mark//8 möjligt//JJ|POS|NEU|SIN|IND|NOM//advcl//3 efter//PP//case//11 anbudstidens//NN|UTR|SIN|DEF|GEN//nmod:poss//11 utgång//NN|UTR|SIN|IND|NOM//obl//8 ,//MID//punct//13 öppnas//VB|PRS|SFO//conj//3 vid//PP//case//16 en//DT|UTR|SIN|IND//det//16 förrättning//NN|UTR|SIN|IND|NOM//obl//13 där//HA//advmod//19 minst//AB|SUV//advmod//19 två//RG|NOM//obl//13 av//PP//case//23 den//DT|UTR|SIN|DEF//det//23 upphandlande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//23 myndigheten//NN|UTR|SIN|DEF|NOM//nmod//19 utsedda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//25 personer//NN|UTR|PLU|IND|NOM//nmod//19 skall//VB|PRS|AKT//aux//27 delta//VB|INF|AKT//conj//3 .//MAD//punct//3
21 Upphandling som inte omfattas av direktivet;Anbuden//NN|NEU|PLU|DEF|NOM//nsubj:pass//31 skall//VB|PRS|AKT//aux//31 föras//VB|INF|SFO//parataxis//3 upp//PL//compound:prt//31 i//PP//case//35 en//DT|UTR|SIN|IND//det//35 förteckning//NN|UTR|SIN|IND|NOM//obl//31 ,//MID//punct//35 som//HP|-|-|-//nsubj:pass//39 skall//VB|PRS|AKT//aux//39 bestyrkas//VB|INF|SFO//acl:relcl//35 av//PP//case//41 dem//PN|UTR/NEU|PLU|DEF|OBJ//obl:agent//39 som//HP|-|-|-//nsubj//43 deltar//VB|PRS|AKT//acl:relcl//41 i//PP//case//45 förrättningen//NN|UTR|SIN|DEF|NOM//obl//43 .//MAD//punct//31
21 Upphandling som inte omfattas av direktivet;På//PP//case//48 begäran//NN|UTR|SIN|IND|NOM//obl//59 av//PP//case//51 en//DT|UTR|SIN|IND//det//51 anbudsgivare//NN|UTR|SIN|IND|NOM//nmod//48 skall//VB|PRS|AKT//aux//59 dessutom//AB//advmod//59 en//PN|UTR|SIN|IND|SUB/OBJ//det//58 av//PP//case//56 handelskammare//NN|UTR|SIN|IND|NOM//obl//57 utsedd//PC|PRF|UTR|SIN|IND|NOM//amod//58 person//NN|UTR|SIN|IND|NOM//nsubj//59 närvara//VB|INF|AKT//conj//31 .//MAD//punct//31
21 Upphandling som inte omfattas av direktivet;Kostnaderna//NN|UTR|PLU|DEF|NOM//nsubj:pass//65 för//PP//case//63 detta//PN|NEU|SIN|DEF|SUB/OBJ//nmod//61 skall//VB|PRS|AKT//aux//65 betalas//VB|INF|SFO//parataxis//31 av//PP//case//67 den//PN|UTR|SIN|DEF|SUB/OBJ//obl:agent//65 som//HP|-|-|-//nsubj//69 framställt//VB|SUP|AKT//acl:relcl//67 begäran//NN|UTR|SIN|IND|NOM//obj//69 .//MAD//punct//31
21 Upphandling som inte omfattas av direktivet;Vid//PP//case//2 förenklat//PC|PRF|NEU|SIN|IND|NOM//amod//2 förfarande//NN|NEU|SIN|IND|NOM//obl//8 och//KN//cc//5 vid//PP//case//5 urvalsförfarande//NN|NEU|SIN|IND|NOM//conj//2 som//HP|-|-|-//nsubj:pass//7 angetts//VB|SUP|SFO//acl:relcl//5 innefatta//VB|INF|AKT//advcl//12 förhandling//NN|UTR|SIN|IND|NOM//obj//8 får//VB|PRS|AKT//aux//12 försändelserna//NN|UTR|PLU|DEF|NOM//nsubj:pass//12 öppnas//VB|INF|SFO//ROOT//12 och//KN//cc//15 anbuden//NN|NEU|PLU|DEF|NOM//nsubj:pass//15 förtecknas//VB|PRS|SFO//conj//12 utan//PP//case//19 en//DT|UTR|SIN|IND//det//19 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//19 förrättning//NN|UTR|SIN|IND|NOM//obl//15 som//HP|-|-|-//nsubj:pass//21 avses//VB|PRS|SFO//acl:relcl//19 i//PP//case//24 första//RO|NOM//amod//24 stycket//NN|NEU|SIN|DEF|NOM//obl//21 .//MAD//punct//12
21 Upphandling som inte omfattas av direktivet;Anbuden//NN|NEU|PLU|DEF|NOM//nsubj:pass//28 skall//VB|PRS|AKT//aux//28 öppnas//VB|INF|SFO//parataxis//12 samtidigt//AB//advmod//28 .//MAD//punct//12
21 Upphandling som inte omfattas av direktivet;Kommentar//NN|UTR|SIN|IND|NOM//ROOT//0
