Sammanfattning;Den//DT|UTR|SIN|DEF//det//1 undersökning//NN|UTR|SIN|IND|NOM//nsubj//8 som//HP|-|-|-//nsubj//3 skett//VB|SUP|AKT//acl:relcl//1 vid//PP//case//5 Skattemyndigheten//PM|NOM//obl//3 i//PP//case//7 Växjöregionen//PM|NOM//nmod//5 leder//VB|PRS|AKT//ROOT//8 fram//PL//compound:prt//8 till//PP//mark//16 att//SN//mark//16 total//JJ|POS|UTR|SIN|IND|NOM//amod//13 resursåtgång//NN|UTR|SIN|IND|NOM//nsubj//16 för//PP//case//15 arbetsuppgifter//NN|UTR|PLU|IND|NOM//nmod//13 föranledda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//8 av//PP//case//18 förekomsten//NN|UTR|SIN|DEF|NOM//obl//16 av//PP//case//21 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 skattesatser//NN|UTR|PLU|IND|NOM//nmod//18 för//PP//case//23 moms//NN|UTR|SIN|IND|NOM//nmod//18 för//PP//case//25 Skatteverket//PM|NOM//nmod//23 i//PP//case//27 riket//NN|NEU|SIN|DEF|NOM//nmod//25 som//KN//nsubj:pass//31 helhet//NN|UTR|SIN|IND|NOM//nsubj:pass//31 kan//VB|PRS|AKT//aux//31 uppskattas//VB|INF|SFO//acl:relcl//18 till//PP//case//35 cirka//AB//advmod//34 130–150//RG|NOM//nummod//35 årsarbetskrafter//NN|UTR|PLU|IND|NOM//obl//31 .//MAD//punct//8
12.5 Sammanfattande slutsatser;Genomgången//NN|UTR|SIN|DEF|NOM//nsubj:pass//3 skall//VB|PRS|AKT//aux//3 inte//AB//advmod//3 tolkas//VB|INF|SFO//ROOT//3 som//KN//case//6 en//DT|UTR|SIN|IND//det//6 redogörelse//NN|UTR|SIN|IND|NOM//obl//3 för//PP//case//10 vilka//HD|UTR/NEU|PLU|IND//det//10 faktiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 kostnader//NN|UTR|PLU|IND|NOM//obl//3 som//HP|-|-|-//nsubj//13 skulle//VB|PRT|AKT//aux//13 uppkomma//VB|INF|AKT//acl:relcl//10 till//PP//case//18 följd//NN|UTR|SIN|IND|NOM//fixed//14 av//PP//fixed//14 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 momsuttag//NN|NEU|PLU|IND|NOM//obl//13 ,//MID//punct//3 utan//KN//cc//21 syftar//VB|PRS|AKT//conj//3 till//PP//mark//24 att//IE//mark//24 underlätta//VB|INF|AKT//xcomp//21 en//DT|UTR|SIN|IND//det//26 diskussion//NN|UTR|SIN|IND|NOM//obj//24 om//PP//mark//32 hur//HA//advmod//32 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//30 momssystem//NN|NEU|PLU|IND|NOM//nsubj:pass//32 kan//VB|PRS|AKT//aux//32 tänkas//VB|INF|SFO//advcl//24 fungera//VB|INF|AKT//xcomp//32 i//PP//case//35 effektivitetshänseende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obl//33 och//KN//cc//39 i//PP//case//39 vilken//HD|UTR|SIN|IND//det//39 utsträckning//NN|UTR|SIN|IND|NOM//conj//35 som//KN//nsubj//44 ett//DT|NEU|SIN|IND//det//42 systems//NN|NEU|SIN|IND|GEN//nsubj//44 effektivitetsegenskaper//NN|UTR|PLU|IND|NOM//advmod//44 förefaller//VB|PRS|AKT//acl:relcl//39 överträffa//VB|INF|AKT//xcomp//44 ett//DT|NEU|SIN|IND//det//47 annat//JJ|POS|NEU|SIN|IND|NOM//obj//45 .//MAD//punct//44
12.5 Sammanfattande slutsatser;Valet//NN|NEU|SIN|DEF|NOM//nsubj:pass//3 av//PP//case//2 momssystem//NN|NEU|SIN|IND|NOM//nmod//0 grundas//VB|PRS|SFO//ROOT//3 givetvis//AB//advmod//3 inte//AB//advmod//3 endast//AB//advmod//3 på//PP//case//10 momsuttagets//NN|NEU|SIN|DEF|GEN//nmod:poss//10 samhällsekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 kostnader//NN|UTR|PLU|IND|NOM//obl//3 .//MID//punct//3
12.5 Sammanfattande slutsatser;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//13 finns//VB|PRS|SFO//parataxis//3 också//AB//advmod//13 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//16 faktorer//NN|UTR|PLU|IND|NOM//nsubj//13 att//IE//mark//18 ta//VB|INF|AKT//acl//16 hänsyn//NN|UTR|SIN|IND|NOM//obj//18 till//PP//compound:prt//18 .//MAD//punct//13
12.5 Sammanfattande slutsatser;Dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//23 rör//VB|PRS|AKT//conj//13 bl.a.//AB|AN//advmod//23 fördelningspolitiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 konsekvenser//NN|UTR|PLU|IND|NOM//obj//23 ,//MID//punct//26 administrativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 kostnader//NN|UTR|PLU|IND|NOM//obj//23 liksom//PP//mark//31 förekomsten//NN|UTR|SIN|DEF|NOM//acl//29 av//PP//case//34 politiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//34 önskemål//NN|NEU|PLU|IND|NOM//nmod//31 om//PP//case//36 styrning//NN|UTR|SIN|IND|NOM//nmod//34 på//PP//case//39 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//39 områden//NN|NEU|PLU|IND|NOM//nmod//36 .//MAD//punct//13
12.5 Sammanfattande slutsatser;Med//PP//mark//11 tanke//NN|UTR|SIN|IND|NOM//fixed//0 på//PP//fixed//0 att//SN//fixed//0 det//DT|NEU|SIN|DEF//det//6 primära//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//6 syftet//NN|NEU|SIN|DEF|NOM//nsubj//9 med//PP//case//8 mervärdesskatten//NN|UTR|SIN|DEF|NOM//nmod//6 är//VB|PRS|AKT//fixed//0 att//IE//mark//11 finansiera//VB|INF|AKT//advcl//55 samhälleliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 åtaganden//NN|NEU|PLU|IND|NOM//obj//11 torde//VB|PRT|AKT//advcl//11 dock//AB//advmod//14 samhällsekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//17 kostnader//NN|UTR|PLU|IND|NOM//obj//14 ,//MID//punct//17 liksom//PP//mark//20 möjligheterna//NN|UTR|PLU|DEF|NOM//appos//17 till//PP//case//25 praktisk//JJ|POS|UTR|SIN|IND|NOM//amod//25 och//KN//cc//24 effektiv//JJ|POS|UTR|SIN|IND|NOM//conj//22 uppbörd//NN|UTR|SIN|IND|NOM//nmod//20 av//PP//case//27 skatt//NN|UTR|SIN|IND|NOM//nmod//25 och//KN//cc//30 bevarade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//30 momsbaser//NN|UTR|PLU|IND|NOM//conj//27 ,//MID//punct//32 väga//VB|INF|AKT//conj//11 tungt//AB|POS//advmod//32 i//PP//case//37 en//DT|UTR|SIN|IND//det//37 samlad//PC|PRF|UTR|SIN|IND|NOM//amod//37 bedömning//NN|UTR|SIN|IND|NOM//obl//32 .//MAD//punct//11
12.5 Sammanfattande slutsatser;Av//PP//case//40 betydelse//NN|UTR|SIN|IND|NOM//obl//11 för//PP//case//44 vilken//HD|UTR|SIN|IND//det//44 fördelningspolitisk//JJ|POS|UTR|SIN|IND|NOM//amod//44 hänsyn//NN|UTR|SIN|IND|NOM//nmod//40 som//HP|-|-|-//nsubj:pass//47 bör//VB|PRS|AKT//aux//47 tas//VB|INF|SFO//acl:relcl//44 vid//PP//case//49 utformningen//NN|UTR|SIN|DEF|NOM//obl//47 är//VB|PRS|AKT//cop//55 dels//KN//advmod//55 hur//HA//advmod//55 effektivt//AB|POS//amod//54 momssystemet//NN|NEU|SIN|DEF|NOM//nsubj//55 bedöms//VB|PRS|SFO//ROOT//55 vara//VB|INF|AKT//cop//59 som//KN//mark//59 fördelningspolitiskt//JJ|POS|NEU|SIN|IND|NOM//amod//59 instrument//NN|NEU|SIN|IND|NOM//xcomp//55 ,//MID//punct//66 dels//KN//advmod//66 vilka//HD|UTR/NEU|PLU|IND//det//64 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//64 instrument//NN|NEU|PLU|IND|NOM//dislocated//66 som//HP|-|-|-//nsubj//66 finns//VB|PRS|SFO//conj//55 tillgängliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//66 för//PP//mark//70 att//IE//mark//70 hantera//VB|INF|AKT//advcl//66 fördelningspolitiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//72 avvägningar//NN|UTR|PLU|IND|NOM//obj//70 .//MAD//punct//55
12.5 Sammanfattande slutsatser;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//1 har//VB|PRS|AKT//aux//8 med//PP//case//7 hjälp//NN|UTR|SIN|IND|NOM//fixed//2 av//PP//fixed//2 den//DT|UTR|SIN|DEF//det//7 beskrivna//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//7 analysmodellen//NN|UTR|SIN|DEF|NOM//obl//8 beräknat//VB|SUP|AKT//ROOT//8 de//DT|UTR/NEU|PLU|DEF//det//11 samhällsekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 kostnadseffekterna//NN|UTR|PLU|DEF|NOM//obj//8 ,//MID//punct//13 uttryckt//PC|PRF|UTR|SIN|IND|NOM//conj//8 som//KN//case//15 skillnader//NN|UTR|PLU|IND|NOM//obl//13 i//PP//case//17 konsumentöverskott//NN|NEU|SIN|IND|NOM//nmod//15 mellan//PP//case//20 två//RG|NOM//nummod//20 jämviktslägen//NN|NEU|PLU|IND|NOM//obl//13 med//PP//case//23 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//23 momsstruktur//NN|NEU|PLU|IND|NOM//nmod//20 .//MAD//punct//8
12.5 Sammanfattande slutsatser;Inledningsvis//AB//advmod//1 analyserades//VB|PRT|SFO//ROOT//1 de//DT|UTR/NEU|PLU|DEF//det//3 vinster//NN|UTR|PLU|IND|NOM//nsubj//15 som//HP|-|-|-//obj//7 ett//DT|NEU|SIN|IND//det//6 uttag//NN|NEU|SIN|IND|NOM//nsubj//7 baserat//PC|PRF|NEU|SIN|IND|NOM//acl:relcl//3 på//PP//case//9 teorin//NN|UTR|SIN|DEF|NOM//obl//7 om//PP//case//12 optimal//JJ|POS|UTR|SIN|IND|NOM//amod//12 beskattning//NN|UTR|SIN|IND|NOM//nmod//9 skulle//VB|PRT|AKT//aux//15 kunna//VB|INF|AKT//aux//15 medföra//VB|INF|AKT//ccomp//1 .//MAD//punct//1
12.5 Sammanfattande slutsatser;Dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj:pass//18 beräknades//VB|PRT|SFO//parataxis//1 uppgå//VB|INF|AKT//xcomp//18 till//PP//case//24 ca//AB|AN//advmod//22 5//RG|NOM//nummod//23 miljarder//NN|UTR|PLU|IND|NOM//nmod//24 kronor//NN|UTR|PLU|IND|NOM//obl//19 på//PP//case//26 årsbasis//NN|UTR|SIN|IND|NOM//nmod//24 eller//KN//cc//29 0,6//RG|NOM//nummod//29 procent//NN|UTR|PLU|IND|NOM//conj//24 av//PP//case//32 privat//JJ|POS|UTR|SIN|IND|NOM//amod//32 konsumtion//NN|UTR|SIN|IND|NOM//nmod//29 .//MAD//punct//1
12.5 Sammanfattande slutsatser;Olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 svårigheter//NN|UTR|PLU|IND|NOM//nsubj//20 med//PP//case//4 en//DT|UTR|SIN|IND//det//4 momsstruktur//NN|UTR|SIN|IND|NOM//nmod//1 byggd//PC|PRF|UTR|SIN|IND|NOM//acl//4 på//PP//case//7 principen//NN|UTR|SIN|DEF|NOM//obl//5 om//PP//case//10 optimal//JJ|POS|UTR|SIN|IND|NOM//amod//10 beskattning//NN|UTR|SIN|IND|NOM//nmod//7 ,//MID//punct//1 bl.a.//AB|AN//advmod//14 bristande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//14 förenlighet//NN|UTR|SIN|IND|NOM//appos//1 med//PP//case//17 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//case//17 EGregler//NN|UTR|PLU|IND|NOM//nmod//1 ,//MID//punct//1 har//VB|PRS|AKT//aux//20 medfört//VB|SUP|AKT//ROOT//20 att//SN//mark//23 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//23 undersökt//VB|SUP|AKT//ccomp//20 ett//DT|NEU|SIN|IND//det//26 neutralt//JJ|POS|NEU|SIN|IND|NOM//amod//26 momsuttag//NN|NEU|SIN|IND|NOM//obj//23 .//MAD//punct//20
12.5 Sammanfattande slutsatser;Alternativet//NN|NEU|SIN|DEF|NOM//nsubj//29 innebär//VB|PRS|AKT//parataxis//20 en//DT|UTR|SIN|IND//det//33 enda//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//33 enhetlig//JJ|POS|UTR|SIN|IND|NOM//amod//33 mervärdesskattesats//NN|UTR|SIN|IND|NOM//obj//29 .//MAD//punct//29
12.5 Sammanfattande slutsatser;Mervärdesskatten//NN|UTR|SIN|DEF|NOM//nsubj//36 påverkar//VB|PRS|AKT//parataxis//29 då//AB//advmod//36 inte//AB//advmod//41 längre//AB|KOM//fixed//38 de//DT|UTR/NEU|PLU|DEF//det//41 prisrelationer//NN|UTR|PLU|IND|NOM//obj//36 som//HP|-|-|-//nsubj//43 råder//VB|PRS|AKT//acl:relcl//41 mellan//PP//case//46 momspliktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//46 varor//NN|UTR|PLU|IND|NOM//obl//43 och//KN//cc//48 tjänster//NN|UTR|PLU|IND|NOM//conj//46 på//PP//case//50 marknaden//NN|UTR|SIN|DEF|NOM//nmod//48 ,//MID//punct//36 däremot//AB//advmod//53 påverkas//VB|PRS|SFO//conj//36 prisrelationerna//NN|UTR|PLU|DEF|NOM//nsubj:pass//53 relativt//AB|POS//advmod//56 de//DT|UTR/NEU|PLU|DEF//det//57 varor//NN|UTR|PLU|IND|NOM//nsubj:pass//53 och//KN//cc//59 tjänster//NN|UTR|PLU|IND|NOM//conj//57 som//HP|-|-|-//nsubj//62 är//VB|PRS|AKT//cop//62 undantagna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//59 från//PP//case//64 skatteplikt//NN|UTR|SIN|IND|NOM//obl//62 .//MAD//punct//20
12.5 Sammanfattande slutsatser;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//4 har//VB|PRS|AKT//aux//4 även//AB//advmod//3 översiktligt//AB|POS//advmod//4 studerat//VB|SUP|AKT//ROOT//4 vilka//HP|UTR/NEU|PLU|IND//obl//8 konsekvenserna//NN|UTR|PLU|DEF|NOM//nsubj//8 skulle//VB|PRT|AKT//aux//8 bli//VB|INF|AKT//ccomp//4 om//PP//case//12 det//DT|NEU|SIN|DEF//det//12 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//12 området//NN|NEU|SIN|DEF|NOM//nsubj:pass//16 för//PP//case//15 reducerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//15 skattesatser//NN|UTR|PLU|IND|NOM//nmod//12 utvidgades//VB|PRT|SFO//advcl//4 till//PP//mark//19 att//IE//mark//19 gälla//VB|INF|AKT//advcl//16 alla//DT|UTR/NEU|PLU|IND/DEF//det//22 de//DT|UTR/NEU|PLU|DEF//det//22 områden//NN|NEU|PLU|IND|NOM//obj//19 där//HA//advmod//25 lågmoms//UO//cc//25 föreslås//VB|PRS|SFO//acl:relcl//22 bli//VB|INF|AKT//aux:pass//27 tillåten//JJ|POS|UTR|SIN|IND|NOM//xcomp//25 enligt//PP//case//30 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//30 diskussion//NN|UTR|SIN|IND|NOM//obl//27 inom//PP//case//32 EU//PM|NOM//nmod//30 .//MAD//punct//4
12.5 Sammanfattande slutsatser;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//36 får//VB|PRS|AKT//aux//36 betraktas//VB|INF|SFO//parataxis//4 som//KN//mark//40 ett//DT|NEU|SIN|IND//det//40 extremt//JJ|POS|NEU|SIN|IND|NOM//amod//40 exempel//NN|NEU|SIN|IND|NOM//xcomp//36 .//MAD//punct//36
12.5 Sammanfattande slutsatser;I//PP//case//45 en//DT|UTR|SIN|IND//det//45 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//45 situation//NN|UTR|SIN|IND|NOM//obl//50 skulle//VB|PRT|AKT//aux//50 den//DT|UTR|SIN|DEF//det//49 samhällsekonomiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//49 kostnaden//NN|UTR|SIN|DEF|NOM//nsubj//50 mätt//PC|PRF|UTR|SIN|IND|NOM//parataxis//36 som//HP|-|-|-//mark//52 förlorat//VB|SUP|AKT//amod//53 konsumentöverskott//NN|NEU|SIN|IND|NOM//obj//50 uppgå//VB|INF|AKT//advcl//50 till//PP//case//58 7//RG|NOM//nummod//57 miljarder//NN|UTR|PLU|IND|NOM//nmod//58 kronor//NN|UTR|PLU|IND|NOM//obl//54 per//PP//case//60 år//NN|NEU|SIN|IND|NOM//nmod//58 jämfört//AB//case//63 med//PP//fixed//61 dagsläget//NN|NEU|SIN|DEF|NOM//obl//54 och//KN//cc//68 en//DT|UTR|SIN|IND//det//66 BNP-förlust//NN|UTR|SIN|IND|NOM//nsubj//68 skulle//VB|PRT|AKT//aux//68 uppstå//VB|INF|AKT//conj//50 på//PP//case//72 knappt//AB|POS//advmod//71 1//RG|NOM//nummod//72 procent//NN|UTR|PLU|IND|NOM//obl//68 .//MAD//punct//36
12.5 Sammanfattande slutsatser;Finansieringsbehovet//NN|NEU|SIN|DEF|NOM//nsubj//78 i//PP//case//77 denna//DT|UTR|SIN|DEF//det//77 situation//NN|UTR|SIN|IND|NOM//nmod//74 uppgår//VB|PRS|AKT//parataxis//36 till//PP//case//82 40//RG|NOM//nummod//81 miljarder//NN|UTR|PLU|IND|NOM//nmod//82 kronor//NN|UTR|PLU|IND|NOM//obl//78 och//KN//cc//87 normalskattesatsen//NN|UTR|SIN|DEF|NOM//nsubj:pass//87 skulle//VB|PRT|AKT//aux//87 behöva//VB|INF|AKT//aux//87 höjas//VB|INF|SFO//conj//78 till//PP//case//91 åtminstone//AB//advmod//90 36//RG|NOM//nummod//91 procent//NN|UTR|PLU|IND|NOM//obl//87 ,//MID//punct//91 något//PN|NEU|SIN|IND|SUB/OBJ//appos//91 som//HP|-|-|-//nsubj//97 är//VB|PRS|AKT//cop//97 fullständigt//AB|POS//advmod//97 orealistiskt//JJ|POS|NEU|SIN|IND|NOM//acl:relcl//93 .//MAD//punct//36
12.5 Sammanfattande slutsatser;Finansieringsproblemet//NN|NEU|SIN|DEF|NOM//nsubj//103 är//VB|PRS|AKT//cop//103 dock//AB//advmod//103 en//DT|UTR|SIN|IND//det//103 realitet//NN|UTR|SIN|IND|NOM//conj//4 om//SN//mark//107 utvecklingen//NN|UTR|SIN|DEF|NOM//nsubj//107 successivt//AB|POS//advmod//107 fortsätter//VB|PRS|AKT//acl//103 i//PP//mark//115 riktning//NN|UTR|SIN|IND|NOM//fixed//108 mot//PP//fixed//108 att//SN//mark//115 allt//AB//advmod//113 fler//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//114 områden//NN|NEU|PLU|IND|NOM//nsubj//115 blir//VB|PRS|AKT//advcl//103 föremål//NN|NEU|PLU|IND|NOM//xcomp//115 för//PP//case//119 reducerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//119 skattesatser//NN|UTR|PLU|IND|NOM//nmod//116 .//MAD//punct//103
12.5 Sammanfattande slutsatser;Sannolikt//AB|POS//advmod//131 skulle//VB|PRT|AKT//aux//131 ineffektivare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//124 skattebaser//NN|UTR|PLU|IND|NOM//nsubj:pass//131 än//KN//mark//126 moms//NN|UTR|SIN|IND|NOM//nmod//124 i//PP//case//129 så//AB//amod//129 fall//NN|NEU|SIN|IND|NOM//nmod//126 behöva//VB|INF|AKT//aux//131 utnyttjas//VB|INF|SFO//parataxis//103 i//PP//case//134 ökande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//134 utsträckning//NN|UTR|SIN|IND|NOM//obl//131 för//PP//mark//137 att//IE//mark//137 finansiera//VB|INF|AKT//advcl//131 de//DT|UTR/NEU|PLU|DEF//det//140 offentliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//140 utgifterna//NN|UTR|PLU|DEF|NOM//obj//137 ,//MID//punct//144 vilket//HP|NEU|SIN|IND//nsubj//144 skulle//VB|PRT|AKT//aux//144 medföra//VB|INF|AKT//advcl//137 samhällsekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//146 nettokostnader//NN|UTR|PLU|IND|NOM//obj//144 .//MAD//punct//103
12.5 Sammanfattande slutsatser;Av//PP//case//2 såväl//KN//advmod//2 statsfinansiella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obl//6 som//KN//mark//5 samhällsekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 skäl//NN|NEU|PLU|IND|NOM//nmod//2 förefaller//VB|PRS|AKT//ROOT//6 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//6 därför//AB//advmod//6 angeläget//JJ|POS|NEU|SIN|IND|NOM//xcomp//6 att//IE//mark//11 motverka//VB|INF|AKT//csubj//6 en//DT|UTR|SIN|IND//det//13 situation//NN|UTR|SIN|IND|NOM//obj//11 där//HA//advmod//16 momsbaserna//NN|UTR|PLU|DEF|NOM//nsubj//16 riskerar//VB|PRS|AKT//acl:relcl//13 att//IE//mark//19 successivt//AB|POS//advmod//19 urgröpas//VB|INF|SFO//ccomp//16 .//MAD//punct//6
12.5 Sammanfattande slutsatser;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//24 är//VB|PRS|AKT//cop//24 troligen//AB//advmod//24 enklast//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//parataxis//6 att//IE//mark//26 åstadkomma//VB|INF|AKT//acl//24 i//PP//case//29 en//DT|UTR|SIN|IND//det//29 situation//NN|UTR|SIN|IND|NOM//obl//26 där//HA//advmod//34 inga//DT|UTR/NEU|PLU|IND//det//33 reducerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//33 skattesatser//NN|UTR|PLU|IND|NOM//nsubj//34 förekommer//VB|PRS|AKT//acl:relcl//29 ,//MID//punct//34 alternativt//AB|POS//advmod//38 väl//AB//advmod//38 avgränsbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//34 och//KN//cc//41 väl//AB|POS//advmod//41 motiverade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//43 reducerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//43 skattesatser//NN|UTR|PLU|IND|NOM//nsubj:pass//45 kan//VB|PRS|AKT//aux//45 åstadkommas//VB|INF|SFO//conj//34 .//MAD//punct//6
12.5 Sammanfattande slutsatser;I//PP//case//2 ett//DT|NEU|SIN|IND//det//2 alternativ//NN|NEU|SIN|IND|NOM//obl//6 med//PP//case//5 likformigt//JJ|POS|NEU|SIN|IND|NOM//amod//5 mervärdesskatteuttag//NN|NEU|SIN|IND|NOM//nmod//2 finns//VB|PRS|SFO//ROOT//6 enligt//PP//case//8 modellanalysen//NN|UTR|SIN|DEF|NOM//det//10 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 effektivitetsvinster//NN|UTR|PLU|IND|NOM//nsubj//6 att//IE//mark//12 hämta//VB|INF|AKT//acl//10 ,//MID//punct//19 även//AB//mark//19 om//SN//fixed//14 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//19 enligt//PP//case//18 beräkningarna//NN|UTR|PLU|DEF|NOM//obl//19 blir//VB|PRS|AKT//advcl//6 betydligt//AB//advmod//21 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//19 än//KN//case//24 i//PP//case//24 fallet//NN|NEU|SIN|DEF|NOM//obl//19 med//PP//case//27 optimala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 skattesatser//NN|UTR|PLU|IND|NOM//nmod//24 .//MAD//punct//6
12.5 Sammanfattande slutsatser;De//DT|UTR/NEU|PLU|DEF//det//30 relativprisförändringar//NN|UTR|PLU|IND|NOM//nsubj//51 som//HP|-|-|-//nsubj//32 sker//VB|PRS|AKT//acl:relcl//30 ger//VB|PRS|AKT//xcomp//32 effekter//NN|UTR|PLU|IND|NOM//obj//33 på//PP//case//39 den//DT|UTR|SIN|DEF//det//38 privata//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//38 konsumtionens//NN|UTR|SIN|DEF|GEN//nmod:poss//39 sammansättning//NN|UTR|SIN|IND|NOM//nmod//34 .//MID//punct//30
12.5 Sammanfattande slutsatser;De//DT|UTR/NEU|PLU|DEF//det//43 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//43 konsumtionsmöjligheter//NN|UTR|PLU|IND|NOM//nsubj//47 som//HP|-|-|-//punct//43 hushållen//NN|NEU|PLU|DEF|NOM//appos//43 därigenom//AB//amod//43 får//VB|PRS|AKT//aux//51 kommer//VB|PRS|AKT//aux//51 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//51 att//IE//mark//51 värdera//VB|INF|AKT//parataxis//6 marginellt//AB|POS//advmod//53 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//51 än//KN//mark//55 tidigare//AB|KOM//advcl//51 .//MAD//punct//6
12.5 Sammanfattande slutsatser;Ökningen//NN|UTR|SIN|DEF|NOM//parataxis//6 är//VB|PRS|AKT//cop//57 av//PP//case//60 storleksordningen//NN|UTR|SIN|DEF|NOM//obl//58 knappt//AB|POS//advmod//62 0,1//RG|NOM//nummod//63 procent//NN|UTR|PLU|IND|NOM//nmod//60 av//PP//case//66 total//JJ|POS|UTR|SIN|IND|NOM//amod//66 konsumtion//NN|UTR|SIN|IND|NOM//nmod//63 .//MID//punct//6
12.5 Sammanfattande slutsatser;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//69 motsvarar//VB|PRS|AKT//parataxis//6 en//DT|UTR|SIN|IND//det//71 situation//NN|UTR|SIN|IND|NOM//obj//69 där//HA//advmod//76 konsumentpriserna//NN|UTR|PLU|DEF|NOM//nsubj//76 varje//DT|UTR/NEU|SIN|IND//det//75 år//NN|NEU|SIN|IND|NOM//obl//76 ligger//VB|PRS|AKT//acl:relcl//71 knappt//AB|POS//advmod//78 0,1//RG|NOM//nummod//79 procent//NN|UTR|PLU|IND|NOM//obl//80 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//76 än//SN//mark//85 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//85 annars//AB//advmod//85 skulle//VB|PRT|AKT//aux//85 göra//VB|INF|AKT//acl//80 .//MAD//punct//69
