5 EG-rätten ;Utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 förslag//NN|NEU|SIN|IND|NOM//nsubj:pass//12 ://MID//punct//1
10 Automatspel / Allmänt om problemen;Förslagen//NN|NEU|PLU|DEF|NOM//nsubj//3 rörande//PP//case//2 förströelseautomater//NN|UTR|PLU|IND|NOM//nmod//0 föranleder//VB|PRS|AKT//ROOT//3 dels//KN//advmod//3 en//DT|UTR|SIN|IND//det//7 ny//JJ|POS|UTR|SIN|IND|NOM//amod//7 paragraf//NN|UTR|SIN|IND|NOM//obj//3 ,//MID//punct//7 27//RG|NOM//conj//7 a//NN|NEU|SIN|IND|NOM//case//11 §//NN|AN//obl//3 ,//MID//punct//3 dels//KN//advmod//14 ändringar//NN|UTR|PLU|IND|NOM//appos//3 i//PP//case//17 bl.a.//AB|AN//advmod//17 6//RG|NOM//nmod//14 (//PAD//punct//14 i//PP//case//21 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//21 förslag//NN|NEU|SIN|IND|NOM//nmod//14 4//RG|NOM//nummod//23 §//NN|AN//nmod//21 )//PAD//punct//14 ,//MID//punct//26 14//RG|NOM//conj//14 och//KN//cc//26 43//RG|NOM//nummod//26 §//NN|AN//nmod//30 §//NN|AN//nmod//14 .//MAD//punct//3
10 Automatspel / Allmänt om problemen;10.5//RG|NOM//nmod//1 Lottförsäljningsautomater//NN|UTR|PLU|IND|NOM//ROOT//1
10 Automatspel / Allmänt om problemen;Lottförsäljningsautomater//NN|UTR|PLU|IND|NOM//nsubj:pass//1 räknas//VB|PRS|SFO//ROOT//1 sedan//PP//mark//3 gammalt//AB|POS//xcomp//1 inte//AB//advmod//1 till//PP//case//6 automatspelen//NN|UTR|SIN|DEF|NOM//obl//1 av//PP//case//9 den//DT|UTR|SIN|DEF//det//9 anledningen//NN|UTR|SIN|DEF|NOM//nmod//6 att//SN//mark//21 något//DT|NEU|SIN|IND//det//12 spel//NN|NEU|SIN|IND|NOM//nsubj//21 i//PP//case//15 vedertagen//JJ|POS|UTR|SIN|IND|NOM//amod//15 mening//NN|UTR|SIN|IND|NOM//nmod//12 på//PP//case//18 dessa//DT|UTR/NEU|PLU|DEF//det//18 automater//NN|UTR|PLU|IND|NOM//nmod//15 inte//AB//advmod//21 varit//VB|SUP|AKT//cop//21 möjligt//JJ|POS|NEU|SIN|IND|NOM//acl//9 .//MAD//punct//1
10 Automatspel / Allmänt om problemen;En//DT|UTR|SIN|IND//det//24 lottförsäljningsautomat//NN|UTR|SIN|IND|NOM//nsubj//25 utgör//VB|PRS|AKT//parataxis//1 enligt//PP//case//27 lotterilagen//NN|UTR|SIN|DEF|NOM//obl//25 ett//DT|NEU|SIN|IND//det//31 s.k.//AB|AN//amod//31 egentligt//JJ|POS|NEU|SIN|IND|NOM//amod//31 lotteri//NN|NEU|SIN|IND|NOM//obj//25 .//MAD//punct//1
10 Automatspel / Allmänt om problemen;Den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//35 skall//VB|PRS|AKT//aux//35 förse//VB|INF|AKT//conj//1 deltagaren//NN|UTR|SIN|DEF|NOM//obj//35 med//PP//case//38 en//RG|UTR|SIN|IND|NOM//obl//35
10 Automatspel / Allmänt om problemen;lottsedel//NN|UTR|SIN|IND|NOM//nsubj//16 som//HP|-|-|-//nsubj//5 antingen//KN//cc//5 är//VB|PRS|AKT//cop//5 en//DT|UTR|SIN|IND//det//5 vinstlott//NN|UTR|SIN|IND|NOM//acl:relcl//0 eller//KN//cc//8 en//DT|UTR|SIN|IND//det//8 nitlott//NN|UTR|SIN|IND|NOM//conj//5 .//MAD//punct//0
10 Automatspel / Allmänt om problemen;I//PP//case//13 nu//AB//advmod//13 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//13 lotterilag//NN|NEU|SIN|IND|NOM//nmod//0 är//VB|PRS|AKT//cop//16 elektroniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//16 lottförsäljningsautomater//NN|UTR|PLU|IND|NOM//nsubj//18 inte//AB//advmod//18 tillåtna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//ROOT//18 .//MAD//punct//18
10 Automatspel / Allmänt om problemen;I//PP//case//22 4//RG|NOM//nummod//22 §//NN|AN//nmod//25 andra//RO|NOM//amod//24 stycket//NN|NEU|SIN|DEF|NOM//conj//22 lotterilagen//NN|UTR|SIN|DEF|NOM//nsubj:pass//26 anges//VB|PRS|SFO//parataxis//18 nämligen//AB//advmod//26 –//RG|NOM//punct//33 förutom//PP//mark//33 att//SN//mark//33 automaten//NN|UTR|SIN|DEF|NOM//nsubj//33 skall//VB|PRS|AKT//aux//33 förse//VB|INF|AKT//advcl//26 deltagaren//NN|UTR|SIN|DEF|NOM//obj//33 med//PP//case//37 en//DT|UTR|SIN|IND//det//37 lottsedel//NN|UTR|SIN|IND|NOM//obl//33 –//RG|NOM//punct//44 att//SN//mark//44 lottförsäljningsautomaten//NN|UTR|SIN|DEF|NOM//nsubj//44 inte//AB//advmod//44 får//VB|PRS|AKT//aux//44 vara//VB|INF|AKT//cop//44 utrustad//PC|PRF|UTR|SIN|IND|NOM//advcl//33 med//PP//case//47 en//DT|UTR|SIN|IND//det//47 slumpvalsgenerator//NN|UTR|SIN|IND|NOM//obl//44 eller//KN//cc//51 ett//DT|NEU|SIN|IND//det//51 elektroniskt//JJ|POS|NEU|SIN|IND|NOM//amod//51 minne//NN|NEU|SIN|IND|NOM//conj//47 .//MAD//punct//33
10 Automatspel / Allmänt om problemen;Skälet//NN|NEU|SIN|DEF|NOM//parataxis//33 till//PP//case//55 bestämmelsen//NN|UTR|SIN|DEF|NOM//nmod//53 var//VB|PRT|AKT//cop//53 ,//MID//punct//61 enligt//PP//mark//61 vad//HP|NEU|SIN|IND//dislocated//61 som//HP|-|-|-//nsubj:pass//61 uttalades//VB|PRT|SFO//acl//53 i//PP//case//63 prop//NN|UTR|SIN|IND|NOM//obl//61 .//MAD//punct//53
10 Automatspel / Allmänt om problemen;1993/94:182//RG|NOM//nummod//67 s.//NN|AN//nmod//67 23//RG|NOM//nmod//53 ,//MID//punct//67 ”//RG|NOM//punct//53 att//SN//mark//71 lottförsäljningsautomater//NN|UTR|PLU|IND|NOM//nsubj//77 med//PP//case//74 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//74 utrustning//NN|UTR|SIN|IND|NOM//nmod//71 till//PP//case//76 förväxling//NN|UTR|SIN|IND|NOM//nmod//74 liknar//VB|PRS|AKT//advcl//33 ”//PAD//punct//77 de//DT|UTR/NEU|PLU|DEF//det//80 värdeautomater//NN|UTR|PLU|IND|NOM//obj//77 som//HP|-|-|-//nsubj:pass//82 infördes//VB|PRT|SFO//acl:relcl//80 .//MAD//punct//18
10 Automatspel / Allmänt om problemen;Från//PP//case//2 folkrörelsernas//NN|UTR|PLU|DEF|GEN//nmod:poss//2 sida//NN|UTR|SIN|IND|NOM//obl//5 har//VB|PRS|AKT//aux//5 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//5 framförts//VB|SUP|SFO//ROOT//5 önskemål//NN|NEU|PLU|IND|NOM//nsubj:pass//5 om//PP//mark//9 att//IE//mark//9 få//VB|INF|AKT//advcl//5 bedriva//VB|INF|AKT//xcomp//9 försäljning//NN|UTR|SIN|IND|NOM//obj//10 av//PP//case//13 lotter//NN|UTR|PLU|IND|NOM//nmod//11 genom//PP//case//16 elektroniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//16 lottförsäljningsautomater//NN|UTR|PLU|IND|NOM//nmod//13 .//MAD//punct//5
10 Automatspel / Allmänt om problemen;Man//PN|UTR|SIN|IND|SUB//nsubj//20 har//VB|PRS|AKT//aux//20 anfört//VB|SUP|AKT//parataxis//5 att//SN//mark//34 den//DT|UTR|SIN|DEF//det//23 automat//NN|UTR|SIN|IND|NOM//nsubj:pass//34 man//PN|UTR|SIN|IND|SUB//nsubj//25 avser//VB|PRS|AKT//acl:relcl//23 ,//MID//punct//27 Oasis-automaten//NN|UTR|SIN|DEF|NOM//nsubj:pass//34 ,//MID//punct//30 som//HP|-|-|-//nsubj//30 distribuerar//VB|PRS|AKT//acl:relcl//27 elektroniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//32 skraplotter//NN|UTR|PLU|IND|NOM//obj//30 inte//AB//advmod//34 påverkas//VB|PRS|SFO//ccomp//20 av//PP//case//36 slumpval//NN|NEU|SIN|IND|NOM//obl:agent//34 eller//KN//cc//38 minne//NN|NEU|SIN|IND|NOM//conj//36 och//KN//cc//48 att//SN//mark//48 det//DT|NEU|SIN|DEF//det//42 minne//NN|NEU|SIN|IND|NOM//nsubj:pass//48 som//HP|-|-|-//nsubj//44 finns//VB|PRS|SFO//acl:relcl//42 i//PP//case//46 automaten//NN|UTR|SIN|DEF|NOM//obl//44 endast//AB//advmod//48 används//VB|PRS|SFO//conj//34 för//PP//mark//51 att//IE//mark//51 hålla//VB|INF|AKT//advcl//48 reda//PL//compound:prt//51 på//PP//case//57 sålda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//57 och//KN//cc//56 osålda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//54 lotter//NN|UTR|PLU|IND|NOM//obl//51 .//MAD//punct//20
10 Automatspel / Allmänt om problemen;Såsom//HA//advmod//1 angavs//VB|PRT|SFO//advcl//4 i//PP//case//3 delbetänkandet//NN|NEU|SIN|DEF|NOM//obl//1 liknar//VB|PRS|AKT//ROOT//4 den//DT|UTR|SIN|DEF//det//7 här//AB//fixed//5 typen//NN|UTR|SIN|DEF|NOM//nsubj//4 av//PP//case//9 lottförsäljningsautomat//NN|NEU|SIN|DEF|NOM//nmod//7 till//PP//case//12 det//DT|NEU|SIN|DEF//det//12 yttre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//nmod//9 en//DT|UTR|SIN|IND//det//14 värdeautomat//NN|UTR|SIN|IND|NOM//obj//4 .//MAD//punct//4
10 Automatspel / Allmänt om problemen;"Skillnaden//NN|UTR|SIN|DEF|NOM//nsubj//17 ligger//VB|PRS|AKT//parataxis//4 i//PP//mark//22 att//SN//mark//22 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//22 inte//AB//advmod//22 går//VB|PRS|AKT//advcl//17 att//IE//mark//24 spela//VB|INF|AKT//xcomp//22 på//PP//case//26 Oasis-automaten//NN|UTR|SIN|DEF|NOM//obl//24 på//PP//case//29 samma//DT|UTR/NEU|SIN/PLU|IND//det//29 sätt//NN|NEU|SIN|IND|NOM//obl//24 som//KN//mark//33 på//PP//case//33 en//DT|UTR|SIN|IND//det//33 värdeautomat//NN|UTR|SIN|IND|NOM//acl//29 ;//MID//punct//17"
10 Automatspel / Allmänt om problemen;kunden//NN|UTR|SIN|DEF|NOM//nsubj//39 kan//VB|PRS|AKT//aux//39 inte//AB//advmod//39 alls//AB//advmod//39 påverka//VB|INF|AKT//conj//17 utfallet//NN|NEU|SIN|DEF|NOM//obj//39 vid//PP//case//42 lottköpet//NN|NEU|SIN|DEF|NOM//nmod//40 .//MAD//punct//17
10 Automatspel / Allmänt om problemen;I//PP//case//46 en//DT|UTR|SIN|IND//det//46 värdeautomat//NN|UTR|SIN|IND|NOM//obl//47 finns//VB|PRS|SFO//conj//17 däremot//AB//advmod//47 ett//DT|NEU|SIN|IND//det//50 program//NN|NEU|SIN|IND|NOM//nsubj//47 i//PP//case//53 själva//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//53 spelautomaten//NN|UTR|SIN|DEF|NOM//obl//47 och//KN//cc//60 spelaren//NN|UTR|SIN|DEF|NOM//nsubj//60 kan//VB|PRS|AKT//aux//60 i//PP//case//59 viss//JJ|POS|UTR|SIN|IND|NOM//amod//59 mån//NN|UTR|SIN|IND|NOM//obl//60 påverka//VB|INF|AKT//conj//47 spelet//NN|NEU|SIN|DEF|NOM//obj//60 genom//PP//mark//65 att//IE//mark//65 t.ex.//AB|AN//advmod//65 stoppa//VB|INF|AKT//advcl//60 spelet//NN|NEU|SIN|DEF|NOM//obj//65 eller//KN//cc//68 välja//VB|INF|AKT//conj//65 storlek//NN|UTR|SIN|IND|NOM//obj//68 på//PP//case//72 sin//PS|UTR|SIN|DEF//nmod:poss//72 insats//NN|UTR|SIN|IND|NOM//nmod//69 genom//PP//mark//102 att//SN//mark//102 t.ex.//AB|AN//advmod//77 dubbla//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//77 denna//PN|UTR|SIN|DEF|SUB/OBJ//dislocated//102 .//MAD//punct//77
10 Automatspel / Allmänt om problemen;Något//DT|NEU|SIN|IND//det//82 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//82 ”//PAD//punct//80 spelmoment//NN|NEU|SIN|IND|NOM//nsubj//84 ”//PM|NOM//punct//82 finns//VB|PRS|SFO//advcl//102 alltså//AB//advmod//84 inte//AB//advmod//84 i//PP//case//88 lottförsäljningsautomaten//NN|UTR|SIN|DEF|NOM//obl//84 .//MAD//punct//84
10 Automatspel / Allmänt om problemen;"För//PP//case//91 lottköparen//NN|UTR|SIN|DEF|NOM//obl//84 ///MID//cc//93 spelaren//NN|UTR|SIN|DEF|NOM//conj//91 måste//VB|PRS|AKT//aux//102 dock//AB//advmod//102 skillnaden//NN|UTR|SIN|DEF|NOM//nsubj//102 mellan//PP//case//101 de//DT|UTR/NEU|PLU|DEF//det//100 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//100 automaternas//NN|UTR|PLU|DEF|GEN//nmod:poss//101 funktioner//NN|UTR|PLU|IND|NOM//nmod//96 framstå//VB|INF|AKT//advcl//68 som//KN//mark//105 förhållandevis//AB//advmod//105 liten//JJ|POS|UTR|SIN|IND|NOM//xcomp//102 ;//MID//punct//17"
10 Automatspel / Allmänt om problemen;man//PN|UTR|SIN|IND|SUB//nsubj//108 gör//VB|PRS|AKT//conj//17 sin//PS|UTR|SIN|DEF//nmod:poss//110 insats//NN|UTR|SIN|IND|NOM//obj//108 och//KN//cc//112 erhåller//VB|PRS|AKT//conj//108 vid//PP//case//114 vinst//NN|UTR|SIN|IND|NOM//obl//112 ett//DT|NEU|SIN|IND//det//116 värdebevis//NN|NEU|SIN|IND|NOM//obj//112 .//MAD//punct//17
10 Automatspel / Allmänt om problemen;Såsom//HA//mark//2 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//2 påpekat//VB|SUP|AKT//advcl//7 i//PP//case//4 delbetänkandet//NN|NEU|SIN|DEF|NOM//obl//2 är//VB|PRS|AKT//cop//7 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//7 tveksamt//JJ|POS|NEU|SIN|IND|NOM//ROOT//7 om//SN//mark//11 man//PN|UTR|SIN|IND|SUB//nsubj//11 bör//VB|PRS|AKT//aux//11 ge//VB|INF|AKT//acl//7 klartecken//NN|NEU|SIN|IND|NOM//obj//11 till//PP//case//16 en//DT|UTR|SIN|IND//det//16 ny//JJ|POS|UTR|SIN|IND|NOM//amod//16 typ//NN|UTR|SIN|IND|NOM//obl//11 av//PP//case//18 automat//NN|UTR|SIN|IND|NOM//nmod//16 som//HP|-|-|-//nsubj//23 till//PP//case//22 det//DT|NEU|SIN|DEF//det//22 yttre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//obl//23 liknar//VB|PRS|AKT//acl:relcl//16 värdeautomaten//NN|UTR|SIN|DEF|NOM//obj//23 samtidigt//AB//mark//28 som//HA//fixed//25 inskränkningar//NN|UTR|PLU|IND|NOM//nsubj:pass//28 görs//VB|PRS|SFO//advcl//23 i//PP//case//33 fråga//NN|UTR|SIN|IND|NOM//fixed//29 om//PP//fixed//29 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//33 automattyper//NN|UTR|PLU|IND|NOM//obl//28 i//PP//case//35 syfte//NN|NEU|SIN|IND|NOM//nmod//33 att//IE//mark//37 minska//VB|INF|AKT//acl//33 de//DT|UTR/NEU|PLU|DEF//det//40 negativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//40 konsekvenserna//NN|UTR|PLU|DEF|NOM//obj//37 av//PP//case//42 automatspel//NN|NEU|SIN|IND|NOM//nmod//40 .//MAD//punct//7
10 Automatspel / Allmänt om problemen;I//PP//case//1 sammanhanget//NN|NEU|SIN|DEF|NOM//obl//3 bör//VB|PRS|AKT//aux//3 uppmärksammas//VB|INF|SFO//ROOT//3 att//SN//mark//16 den//DT|UTR|SIN|DEF//det//9 tidigare//AB|KOM//advmod//7 nämnda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//9 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//9 Spel-//NN|UTR|-|-|SMS//nsubj//16 och//KN//cc//11 lotteriutredningen//NN|UTR|SIN|DEF|NOM//conj//9 under//PP//case//14 våren//NN|UTR|SIN|DEF|NOM//nmod//14 2000//RG|NOM//nmod//11 har//VB|PRS|AKT//aux//16 lagt//VB|SUP|AKT//dep//3 fram//PL//compound:prt//16 ett//DT|NEU|SIN|IND//det//19 förslag//NN|NEU|SIN|IND|NOM//obj//16 som//HP|-|-|-//nsubj//21 innebär//VB|PRS|AKT//acl:relcl//19 att//SN//mark//24 föreningslivet//NN|NEU|SIN|DEF|NOM//nsubj//24 får//VB|PRS|AKT//ccomp//21 möjlighet//NN|UTR|SIN|IND|NOM//obj//24 att//IE//mark//27 införa//VB|INF|AKT//acl//25 en//DT|UTR|SIN|IND//det//29 typ//NN|UTR|SIN|IND|NOM//obj//27 av//PP//case//32 elektroniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//32 lottförsäljningsautomater//NN|UTR|PLU|IND|NOM//nmod//29 .//MAD//punct//3
10 Automatspel / Allmänt om problemen;Mot//PP//case//36 denna//DT|UTR|SIN|DEF//det//36 bakgrund//NN|UTR|SIN|IND|NOM//obl//37 stannar//VB|PRS|AKT//parataxis//3 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//37 för//PP//mark//43 att//IE//mark//43 inte//AB//advmod//43 vidare//AB|KOM//advmod//43 behandla//VB|INF|AKT//advcl//37 frågan//NN|UTR|SIN|DEF|NOM//obj//43 om//PP//case//46 lottförsäljningsautomater//NN|UTR|PLU|IND|NOM//nmod//44 .//MAD//punct//3
10 Automatspel / Allmänt om problemen;10.6//RG|NOM//nmod//2 Tekniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 specifikationer//NN|UTR|PLU|IND|NOM//ROOT//2 –//RG|NOM//punct//4 typgodkännande//NN|NEU|SIN|IND|NOM//appos//2
10 Automatspel / Allmänt om problemen;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//5 har//VB|PRS|AKT//aux//5 i//PP//case//4 det//DT|NEU|SIN|DEF//det//4 föregående//NN|NEU|SIN|IND|NOM//obl//5 lagt//VB|SUP|AKT//ROOT//5 fram//PL//compound:prt//5 förslag//NN|NEU|PLU|IND|NOM//obj//5 om//PP//case//9 typgodkännande//NN|NEU|SIN|IND|NOM//nmod//7 av//PP//case//11 varuspelsautomater//NN|UTR|PLU|IND|NOM//nmod//9 och//KN//cc//13 förströelseautomater//NN|UTR|PLU|IND|NOM//conj//11 .//MAD//punct//5
10 Automatspel / Allmänt om problemen;Enligt//PP//case//16 förslaget//NN|NEU|SIN|DEF|NOM//obl//29 skall//VB|PRS|AKT//aux//29 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//29 i//PP//case//20 lagtexten//NN|UTR|SIN|DEF|NOM//obl//29 (//PAD//punct//20 14//RG|NOM//nummod//23 §//NN|AN//nmod//20 första//RO|NOM//amod//25 stycket//NN|NEU|SIN|DEF|NOM//conj//23 lotterilagen//NN|UTR|SIN|DEF|NOM//conj//23 )//PAD//punct//20 uttryckligen//AB//advmod//29 anges//VB|PRS|SFO//advcl//5 att//SN//mark//37 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//32 automater//NN|UTR|PLU|IND|NOM//nsubj//37 skall//VB|PRS|AKT//aux//37 vara//VB|INF|AKT//cop//37 av//PP//case//37 godkänd//PC|PRF|UTR|SIN|IND|NOM//amod//37 typ//NN|UTR|SIN|IND|NOM//obl//29 och//KN//cc//43 att//SN//mark//43 typgodkännande//NN|NEU|SIN|IND|NOM//nsubj//43 inte//AB//advmod//43 skall//VB|PRS|AKT//aux//43 ske//VB|INF|AKT//conj//29 om//SN//compound:prt//43 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//44 på//PP//case//49 grund//NN|UTR|SIN|IND|NOM//fixed//46 av//PP//fixed//46 beskaffenheten//NN|UTR|SIN|DEF|NOM//obl//43 av//PP//case//51 automaterna//NN|UTR|PLU|DEF|NOM//nmod//49 eller//KN//cc//55 ,//MID//punct//55 såvitt//SN//advmod//55 gäller//VB|PRS|AKT//conj//29 varuspelsautomater//NN|UTR|PLU|IND|NOM//obj//55 ,//MID//punct//55 de//DT|UTR/NEU|PLU|DEF//det//59 varor//NN|UTR|PLU|IND|NOM//nsubj//92 som//HP|-|-|-//nsubj:pass//61 används//VB|PRS|SFO//acl:relcl//59 som//KN//mark//64 vinster//NN|UTR|PLU|IND|NOM//nsubj//64 finns//VB|PRS|SFO//acl:relcl//59 en//DT|UTR|SIN|IND//det//68 inte//AB//advmod//67 obetydlig//JJ|POS|UTR|SIN|IND|NOM//amod//68 risk//NN|UTR|SIN|IND|NOM//nsubj//64 att//SN//mark//73 automaterna//NN|UTR|PLU|DEF|NOM//nsubj:pass//73 kommer//VB|PRS|AKT//aux//73 att//IE//mark//73 användas//VB|INF|SFO//acl//68 för//PP//case//75 spel//NN|NEU|SIN|IND|NOM//obl//73 ,//MID//punct//77 direkt//AB|POS//advmod//73 eller//KN//cc//79 indirekt//AB|POS//conj//77 ,//MID//punct//77 om//PP//case//82 pengar//NN|UTR|PLU|IND|NOM//obl//73 .//MAD//punct//59
10 Automatspel / Allmänt om problemen;Kravet//NN|NEU|SIN|DEF|NOM//nsubj//90 på//PP//case//86 typgodkännande//NN|NEU|SIN|IND|NOM//nmod//84 är//VB|PRS|AKT//cop//90 inte//AB//advmod//90 helt//AB|POS//advmod//90 nytt//JJ|POS|NEU|SIN|IND|NOM//amod//59 utan//KN//cc//92 bygger//VB|PRS|AKT//parataxis//55 i//PP//case//95 viss//JJ|POS|UTR|SIN|IND|NOM//amod//95 mån//NN|UTR|SIN|IND|NOM//obl//92 på//PP//case//98 de//DT|UTR/NEU|PLU|DEF//det//98 regler//NN|UTR|PLU|IND|NOM//obl//92 som//HP|-|-|-//obj//104 Lotteriinspektionen//NN|UTR|SIN|DEF|NOM//nsubj//104 redan//AB//advmod//104 i//PP//advmod//104 dag//NN|UTR|SIN|IND|NOM//fixed//102 tillämpar//VB|PRS|AKT//acl:relcl//98 vid//PP//case//106 tillståndsgivning//NN|UTR|SIN|IND|NOM//obl//104 för//PP//case//108 varuspelsautomater//NN|UTR|PLU|IND|NOM//nmod//106 .//MAD//punct//55
10 Automatspel / Allmänt om problemen;I//PP//case//112 inspektionens//NN|UTR|SIN|DEF|GEN//nmod:poss//112 föreskrifter//NN|UTR|PLU|IND|NOM//obl//5 anges//VB|PRS|SFO//advcl//5 att//SN//mark//123 både//KN//cc//116 spelautomat//NN|UTR|SIN|IND|NOM//nsubj//123 och//KN//cc//118 vara//VB|INF|AKT//conj//116 skall//VB|PRS|AKT//aux//120 vara//VB|INF|AKT//cop//123 av//PP//case//123 godkänd//PC|PRF|UTR|SIN|IND|NOM//amod//123 typ//NN|UTR|SIN|IND|NOM//advcl//5 .//MAD//punct//123
10 Automatspel / Allmänt om problemen;I//PP//case//128 den//DT|UTR|SIN|DEF//det//128 föreslagna//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//128 lagtexten//NN|UTR|SIN|DEF|NOM//obl//5 (//PAD//punct//128 14//RG|NOM//nummod//131 §//NN|AN//nmod//134 andra//RO|NOM//amod//133 stycket//NN|NEU|SIN|DEF|NOM//conj//131 lotterilagen//NN|UTR|SIN|DEF|NOM//appos//128 )//PAD//punct//128 anges//VB|PRS|SFO//conj//5 också//AB//advmod//136 att//SN//mark//147 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//147 eller//KN//cc//142 den//DT|UTR|SIN|DEF//det//142 myndighet//NN|UTR|SIN|IND|NOM//conj//139 som//HP|-|-|-//obj//145 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//145 bestämmer//VB|PRS|AKT//acl:relcl//142 skall//VB|PRS|AKT//aux//147 meddela//VB|INF|AKT//advcl//136 närmare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//147 föreskrifter//NN|UTR|PLU|IND|NOM//obj//147 om//PP//case//151 typgodkännande//NN|NEU|SIN|IND|NOM//nmod//149 av//PP//case//153 varuspelsautomater//NN|UTR|PLU|IND|NOM//nmod//151 och//KN//cc//155 förströelseautomater//NN|UTR|PLU|IND|NOM//conj//153 .//MAD//punct//5
10 Automatspel / Allmänt om problemen;Även//AB//advmod//158 reglerna//NN|UTR|PLU|DEF|NOM//nsubj:pass//177 i//PP//case//161 25//RG|NOM//nummod//161 §//NN|AN//nmod//158 och//KN//cc//165 den//DT|UTR|SIN|DEF//det//165 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//165 27//RG|NOM//conj//158 a//NN|NEU|SIN|IND|NOM//case//167 §//NN|AN//nmod//165 lotterilagen//NN|UTR|SIN|DEF|NOM//nmod//158 om//PP//case//170 förutsättningarna//NN|UTR|PLU|DEF|NOM//nmod//158 för//PP//mark//173 att//IE//mark//173 anordna//VB|INF|AKT//acl//170 spel//NN|NEU|PLU|IND|NOM//obj//173 på//PP//case//176 automaterna//NN|UTR|PLU|DEF|NOM//obl//173 berörs//VB|PRS|SFO//advcl//5 av//PP//case//181 den//DT|UTR|SIN|DEF//det//181 föreslagna//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//181 ordningen//NN|UTR|SIN|DEF|NOM//obl:agent//177 om//PP//case//183 typgodkännande//NN|NEU|SIN|IND|NOM//nmod//181 i//PP//advmod//177 så//AB//fixed//184 måtto//NN|-|-|-|-//fixed//184 att//SN//mark//191 en//PN|UTR|SIN|IND|SUB/OBJ//nsubj:pass//191 av//PP//case//190 förutsättningarna//NN|UTR|PLU|DEF|NOM//nmod//188 föreslås//VB|PRS|SFO//advcl//177 vara//VB|INF|AKT//xcomp//191 att//SN//mark//196 spelautomaten//NN|UTR|SIN|DEF|NOM//nsubj//196 är//VB|PRS|AKT//cop//196 typgodkänd//PC|PRF|UTR|SIN|IND|NOM//ccomp//191 .//MAD//punct//5
