16.1 Uppdraget;Enligt//PP//case//1 direktiven//NN|NEU|PLU|DEF|NOM//obl//6 till//PP//case//3 Trafikförsäkringsutredningen//NN|UTR|SIN|DEF|NOM//nmod//1 ska//VB|PRS|AKT//aux//6 utredaren//NN|UTR|SIN|DEF|NOM//nsubj//6 belysa//VB|INF|AKT//ROOT//6 situationen//NN|UTR|SIN|DEF|NOM//obj//6 särskilt//AB//advmod//6 för//PP//case//11 oförsäkrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//11 fordonsägare//NN|UTR|PLU|IND|NOM//obl//6 samt//KN//cc//13 föreslå//VB|INF|AKT//conj//6 de//DT|UTR/NEU|PLU|DEF//det//15 ändringar//NN|UTR|PLU|IND|NOM//obj//13 som//HP|-|-|-//nsubj:pass//17 anses//VB|PRS|SFO//acl:relcl//15 nödvändiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//17 för//PP//mark//26 att//SN//mark//26 antalet//NN|NEU|SIN|DEF|NOM//det//23 oförsäkrade//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//23 fordonsägare//NN|UTR|PLU|IND|NOM//nsubj//26 inte//AB//advmod//26 ska//VB|PRS|AKT//aux//26 öka//VB|INF|AKT//advcl//17 .//MAD//punct//6
19.11.2 Ökad trafiksäkerhet;Merparten//NN|UTR|SIN|DEF|NOM//nsubj:pass//3 av//PP//case//2 premiesättningen//NN|UTR|SIN|DEF|NOM//nmod//0 styrs//VB|PRS|SFO//ROOT//3 idag//AB//advmod//3 av//PP//case//7 statistiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 faktorer//NN|UTR|PLU|IND|NOM//obl:agent//3 ,//MID//punct//7 dvs.//AB|AN//advmod//11 av//PP//case//11 faktorer//NN|UTR|PLU|IND|NOM//appos//7 som//HP|-|-|-//nsubj//13 har//VB|PRS|AKT//acl:relcl//11 sin//PS|UTR|SIN|DEF//nmod:poss//15 grund//NN|UTR|SIN|IND|NOM//obj//13 i//PP//case//17 indelningen//NN|UTR|SIN|DEF|NOM//obl//13 av//PP//case//19 fordonsägare//NN|UTR|PLU|IND|NOM//nmod//17 i//PP//case//22 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//22 grupper//NN|UTR|PLU|IND|NOM//nmod//19 .//MAD//punct//3
19.11.2 Ökad trafiksäkerhet;Åldersfaktorn//NN|UTR|SIN|DEF|NOM//nsubj//27 är//VB|PRS|AKT//cop//27 ett//DT|NEU|SIN|IND//det//27 exempel//NN|NEU|SIN|IND|NOM//parataxis//3 på//PP//case//32 en//DT|UTR|SIN|IND//det//32 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//32 statistiskt//JJ|POS|UTR|SIN|IND|NOM//amod//32 faktor//NN|UTR|SIN|IND|NOM//nmod//27 .//MAD//punct//27
19.11.2 Ökad trafiksäkerhet;Olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//35 risk//NN|UTR|SIN|IND|NOM//nsubj:pass//39 för//PP//case//38 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//38 åldrar//NN|UTR|PLU|IND|NOM//nmod//35 återspeglas//VB|PRS|SFO//parataxis//27 i//PP//case//41 premiesättningen//NN|UTR|SIN|DEF|NOM//obl//39 .//MAD//punct//27
19.11.2 Ökad trafiksäkerhet;En//DT|UTR|SIN|IND//det//45 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//45 premiesättning//NN|UTR|SIN|IND|NOM//nsubj//46 utgör//VB|PRS|AKT//conj//3 visserligen//AB//advmod//46 en//DT|UTR|SIN|IND//det//49 differentiering//NN|UTR|SIN|IND|NOM//obj//46 men//KN//cc//52 denna//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//52 har//VB|PRS|AKT//conj//46 inte//AB//advmod//52 individuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//55 skillnader//NN|UTR|PLU|IND|NOM//obj//52 som//KN//case//57 grund//NN|UTR|SIN|IND|NOM//acl//55 .//MAD//punct//46
19.11.2 Ökad trafiksäkerhet;En//DT|UTR|SIN|IND//det//60 person//NN|UTR|SIN|IND|NOM//appos//46 som//HP|-|-|-//nsubj//64 i//PP//case//63 riskhänseende//NN|NEU|SIN|IND|NOM//obl//64 avviker//VB|PRS|AKT//acl:relcl//60 väsentligt//AB|POS//advmod//64 från//PP//case//69 den//DT|UTR|SIN|DEF//det//69 statistiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//69 grupp//NN|UTR|SIN|IND|NOM//obl//64 han//PN|UTR|SIN|DEF|SUB//nsubj//73 ///MID//cc//72 hon//PN|UTR|SIN|DEF|SUB//conj//70 tillhör//VB|PRS|AKT//acl:relcl//69 kommer//VB|PRS|AKT//conj//46 att//SN//mark//76 premiesättas//VB|INF|SFO//xcomp//46 ,//MID//punct//76 som//HP|-|-|-//case//83 alla//DT|UTR/NEU|PLU|IND/DEF//det//80 andra//PN|UTR/NEU|PLU|IND|SUB/OBJ//fixed//78 ,//MID//punct//83 utifrån//PP//case//83 grupptillhörighet//NN|UTR|SIN|IND|NOM//obl//76 och//KN//cc//88 inte//AB//advmod//88 utifrån//PP//case//88 individuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//88 egenskaper//NN|UTR|PLU|IND|NOM//conj//83 .//MAD//punct//3
19.11.2 Ökad trafiksäkerhet;En//DT|UTR|SIN|IND//det//2 individualiserad//PC|PRF|UTR|SIN|IND|NOM//amod//2 premiesättning//NN|UTR|SIN|IND|NOM//nsubj//4 behöver//VB|PRS|AKT//aux//4 gå//VB|INF|AKT//ROOT//4 bortom//PP//amod//6 risker//NN|UTR|PLU|IND|NOM//obl//4 utifrån//PP//case//9 statistiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 grupper//NN|UTR|PLU|IND|NOM//nmod//6 .//MAD//punct//4
19.11.2 Ökad trafiksäkerhet;En//DT|UTR|SIN|IND//det//13 individualiserad//PC|PRF|UTR|SIN|IND|NOM//amod//13 premiesättning//NN|UTR|SIN|IND|NOM//nsubj//15 skulle//VB|PRT|AKT//aux//15 innebära//VB|INF|AKT//parataxis//4 ett//DT|NEU|SIN|IND//det//18 stort//JJ|POS|NEU|SIN|IND|NOM//amod//18 mått//NN|NEU|SIN|IND|NOM//obj//15 av//PP//case//20 hänsynstagande//NN|NEU|SIN|IND|NOM//nmod//18 till//PP//case//24 den//DT|UTR|SIN|DEF//det//24 enskilde//JJ|POS|MAS|SIN|DEF|NOM//amod//24 försäkrades//VB|PRT|SFO//advcl//15 faktiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 beteende//NN|NEU|SIN|IND|NOM//obj//15 i//PP//case//28 trafiken//NN|UTR|SIN|DEF|NOM//obl//15 .//MAD//punct//15
19.11.2 Ökad trafiksäkerhet;Beteckningar//NN|UTR|PLU|IND|NOM//appos//15 på//PP//case//32 detta//PN|NEU|SIN|DEF|SUB/OBJ//nmod//30 är//VB|PRS|AKT//cop//30 ”//RG|NOM//punct//36 Pay-as-you-drive//NN|UTR|SIN|IND|NOM//nmod//36 ”//RG|NOM//punct//30 och//KN//cc//39 ”//PAD//punct//39 Pay-as-you-speed//NN|UTR|PLU|IND|NOM//conj//36 ”//RG|NOM//punct//15 .//MID//punct//4
19.11.2 Ökad trafiksäkerhet;Ett//DT|NEU|SIN|IND//det//44 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//44 hänsynstagande//NN|NEU|SIN|IND|NOM//nsubj//46 skulle//VB|PRT|AKT//aux//46 kräva//VB|INF|AKT//conj//4 system//NN|NEU|PLU|IND|NOM//obj//46 för//PP//case//49 registrering//NN|UTR|SIN|IND|NOM//nmod//47 av//PP//case//52 dessa//DT|UTR/NEU|PLU|DEF//det//52 beteenden//NN|NEU|PLU|IND|NOM//nmod//49 .//MAD//punct//4
19.11.2 Ökad trafiksäkerhet;En//DT|UTR|SIN|IND//det//2 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 premie//NN|UTR|SIN|IND|NOM//nsubj//10 kan//VB|PRS|AKT//aux//10 ,//MID//punct//8 i//PP//case//8 och//KN//fixed//5 för//PP//fixed//5 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obl//3 ,//MID//punct//10 leda//VB|INF|AKT//ROOT//10 till//PP//case//13 en//DT|UTR|SIN|IND//det//13 tendens//NN|UTR|SIN|IND|NOM//obl//10 att//IE//mark//15 äga//VB|INF|AKT//acl//13 mindre//AB|KOM//advmod//17 motorstarka//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 bilar//NN|UTR|PLU|IND|NOM//obj//15 .//MAD//punct//10
19.11.2 Ökad trafiksäkerhet;Bilägare//NN|UTR|PLU|IND|NOM//nsubj//22 kan//VB|PRS|AKT//aux//22 kompensera//VB|INF|AKT//parataxis//10 den//DT|UTR|SIN|DEF//det//25 dyrare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//25 premien//NN|UTR|SIN|DEF|NOM//obj//22 med//PP//mark//28 att//IE//mark//28 välja//VB|INF|AKT//advcl//22 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//30 bilar//NN|UTR|PLU|IND|NOM//obj//28 .//MAD//punct//22
19.11.2 Ökad trafiksäkerhet;Mindre//AB|KOM//amod//34 motorstarka//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//34 bilar//NN|UTR|PLU|IND|NOM//nsubj//36 kan//VB|PRS|AKT//aux//36 sänka//VB|INF|AKT//conj//22 farterna//NN|UTR|PLU|DEF|NOM//obj//36 och//KN//cc//40 därmed//AB//advmod//40 riskerna//NN|UTR|PLU|DEF|NOM//conj//37 .//MAD//punct//22
19.11.2 Ökad trafiksäkerhet;Men//KN//cc//1 låt//VB|IMP|AKT//ROOT//1 oss//PN|UTR|PLU|DEF|OBJ//obj//1 titta//VB|INF|AKT//xcomp//1 på//PP//case//7 ett//DT|NEU|SIN|IND//det//7 enkelt//JJ|POS|NEU|SIN|IND|NOM//amod//7 räkneexempel//NN|NEU|SIN|IND|NOM//obl//3 .//MAD//punct//1
19.11.2 Ökad trafiksäkerhet;Säg//VB|IMP|AKT//parataxis//1 att//SN//mark//20 de//DT|UTR/NEU|PLU|DEF//det//13 samlade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//13 kostnaderna//NN|UTR|PLU|DEF|NOM//nsubj//20 för//PP//case//16 ett//DT|NEU|SIN|IND//det//16 bilinnehav//NN|NEU|SIN|IND|NOM//nmod//13 är//VB|PRS|AKT//cop//20 27//RG|NOM//nummod//19 000//RG|NOM//nummod//20 kronor//NN|UTR|PLU|IND|NOM//ccomp//9 per//PP//case//22 år//NN|NEU|SIN|IND|NOM//nmod//20 .//MAD//punct//1
19.11.2 Ökad trafiksäkerhet;Säg//VB|IMP|AKT//parataxis//1 också//AB//advmod//24 att//SN//mark//29 2//RG|NOM//nummod//29 700//RG|NOM//nummod//29 kronor//NN|UTR|PLU|IND|NOM//nsubj:pass//34 av//PP//case//31 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nmod//29 i//PP//case//33 nuläget//NN|NEU|SIN|DEF|NOM//nmod//31 utgörs//VB|PRS|SFO//ccomp//24 av//PP//case//36 trafikförsäkringspremie//NN|UTR|SIN|IND|NOM//obl:agent//34 inklusive//PP//case//38 premieskatt//NN|UTR|SIN|IND|NOM//nmod//36 .//MAD//punct//1
19.11.2 Ökad trafiksäkerhet;Om//SN//mark//46 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//42 förslag//NN|NEU|PLU|IND|NOM//nsubj//46 och//KN//cc//44 bedömningar//NN|UTR|PLU|IND|NOM//conj//42 vad//HP|NEU|SIN|IND//nsubj//46 gäller//VB|PRS|AKT//advcl//57 den//DT|UTR|SIN|DEF//det//49 utvidgade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//49 premieskatten//NN|UTR|SIN|DEF|NOM//obj//46 förverkligas//VB|INF|SFO//xcomp//46 skulle//VB|PRT|AKT//aux//57 den//DT|UTR|SIN|DEF//det//54 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//54 premien//NN|UTR|SIN|DEF|NOM//nsubj//57 inklusive//PP//case//56 skatt//NN|UTR|SIN|IND|NOM//nmod//54 hamna//VB|INF|AKT//parataxis//1 på//PP//case//61 4//RG|NOM//nummod//61 860//RG|NOM//nummod//61 kronor//NN|UTR|PLU|IND|NOM//obl//57 ,//MID//punct//1 alltså//AB//advmod//64 öka//VB|INF|AKT//advcl//1 med//PP//case//67 80//RG|NOM//nummod//67 procent//NN|UTR|PLU|IND|NOM//obl//64 .//MAD//punct//1
19.11.2 Ökad trafiksäkerhet;Kostnaden//NN|UTR|SIN|DEF|NOM//obj//1 för//PP//case//72 samma//DT|UTR/NEU|SIN/PLU|IND//det//72 bilinnehav//NN|NEU|SIN|IND|NOM//nmod//69 skulle//VB|PRT|AKT//aux//75 då//AB//advmod//75 öka//VB|INF|AKT//conj//1 till//PP//case//79 29//RG|NOM//nummod//78 160//RG|NOM//nummod//79 kronor//NN|UTR|PLU|IND|NOM//obl//75 per//PP//case//81 år//NN|NEU|SIN|IND|NOM//nmod//79 eller//KN//cc//85 med//PP//case//85 8//RG|NOM//nummod//85 procent//NN|UTR|PLU|IND|NOM//conj//79 .//MAD//punct//1
19.11.2 Ökad trafiksäkerhet;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//88 rör//VB|PRS|AKT//parataxis//1 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//88 om//PP//case//92 en//DT|UTR|SIN|IND//det//92 ökning//NN|UTR|SIN|IND|NOM//obl//88 med//PP//case//96 2//RG|NOM//nummod//95 160//RG|NOM//nummod//96 kronor//NN|UTR|PLU|IND|NOM//nmod//92 per//PP//case//98 år//NN|NEU|SIN|IND|NOM//nmod//96 eller//KN//cc//98 180//RG|NOM//nummod//101 kronor//NN|UTR|PLU|IND|NOM//nmod//92 per//PP//case//103 månad//NN|UTR|SIN|IND|NOM//nmod//101 .//MAD//punct//1
19.11.2 Ökad trafiksäkerhet;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//107 är//VB|PRS|AKT//cop//107 möjligt//JJ|POS|NEU|SIN|IND|NOM//parataxis//1 för//PP//case//111 den//DT|UTR|SIN|DEF//det//111 enskilde//JJ|POS|MAS|SIN|DEF|NOM//amod//111 fordonsägaren//NN|UTR|SIN|DEF|NOM//obl//107 att//IE//mark//113 möta//VB|INF|AKT//acl//111 en//DT|UTR|SIN|IND//det//115 del//NN|UTR|SIN|IND|NOM//obj//113 av//PP//case//118 denna//DT|UTR|SIN|DEF//det//118 kostnadsökning//NN|UTR|SIN|IND|NOM//nmod//115 genom//PP//mark//121 att//IE//mark//121 välja//VB|INF|AKT//advcl//113 en//DT|UTR|SIN|IND//det//125 mindre//AB|KOM//advmod//124 motorstark//JJ|POS|UTR|SIN|IND|NOM//amod//125 bil//NN|UTR|SIN|IND|NOM//obj//121 .//MAD//punct//1
19.11.2 Ökad trafiksäkerhet;Eftersom//SN//mark//6 trafikförsäkringspremien//NN|UTR|SIN|DEF|NOM//nsubj//6 till//PP//case//4 väsentlig//JJ|POS|UTR|SIN|IND|NOM//amod//4 del//NN|UTR|SIN|IND|NOM//nmod//1 är//VB|PRS|AKT//cop//6 personanknuten//NN|UTR|SIN|DEF|NOM//csubj//19 och//KN//cc//8 trafiksäkerheten//NN|UTR|SIN|DEF|NOM//conj//6 rimligen//AB//advmod//14 till//PP//case//12 största//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//12 del//NN|UTR|SIN|IND|NOM//obl//14 är//VB|PRS|AKT//cop//14 beroende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//6 av//PP//case//16 personegenskaper//NN|UTR|PLU|IND|NOM//nmod//14 är//VB|PRS|AKT//cop//19 dock//AB//advmod//19 möjligheten//NN|UTR|SIN|DEF|NOM//nsubj//24 till//PP//case//19 på//PP//case//23 individuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//23 egenskaper//NN|UTR|PLU|IND|NOM//nmod//19 grundad//PC|PRF|UTR|SIN|IND|NOM//ROOT//24 premiedifferentiering//NN|UTR|SIN|IND|NOM//obj//24 den//DT|UTR|SIN|DEF//det//28 intressanta//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//28 möjligheten//NN|UTR|SIN|DEF|NOM//obj//24 .//MAD//punct//24
19.11.2 Ökad trafiksäkerhet;Med//PP//case//4 hjälp//NN|UTR|SIN|IND|NOM//fixed//0 av//PP//fixed//0 en//DT|UTR|SIN|IND//det//4 analys//NN|UTR|SIN|IND|NOM//obl//12 av//PP//case//8 150//RG|NOM//nummod//8 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 typpremier//NN|NEU|PLU|IND|NOM//nmod//4 i//PP//case//11 fyra//RG|NOM//nummod//11 trafikförsäkringsbolag//NN|NEU|PLU|IND|NOM//nmod//8 får//VB|PRS|AKT//ROOT//12 vi//PN|UTR|PLU|DEF|SUB//nsubj//12 bilden//NN|UTR|SIN|DEF|NOM//obj//12 att//SN//mark//22 personanknutna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//17 egenskaper//NN|UTR|PLU|IND|NOM//nsubj//22 som//KN//mark//19 kön//NN|NEU|SIN|IND|NOM//appos//17 och//KN//cc//21 ålder//NN|UTR|SIN|IND|NOM//conj//19 har//VB|PRS|AKT//ccomp//12 väsentlig//JJ|POS|UTR|SIN|IND|NOM//amod//24 betydelse//NN|UTR|SIN|IND|NOM//obj//22 för//PP//case//26 premiesättningen//NN|UTR|SIN|DEF|NOM//obl//22 .//MAD//punct//12
19.11.2 Ökad trafiksäkerhet;Dock//AB//advmod//29 rör//VB|PRS|AKT//parataxis//12 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//29 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//29 om//PP//case//34 personanknutna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//34 egenskaper//NN|UTR|PLU|IND|NOM//obl//29 som//HP|-|-|-//obj//40 den//DT|UTR|SIN|DEF//det//37 enskilde//JJ|POS|MAS|SIN|DEF|NOM//nsubj//40 inte//AB//advmod//40 kan//VB|PRS|AKT//aux//40 påverka//VB|INF|AKT//acl:relcl//34 genom//PP//case//43 egna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//43 val//NN|NEU|PLU|IND|NOM//obl//40 som//HP|-|-|-//nsubj:pass//47 alltså//AB//advmod//47 kan//VB|PRS|AKT//aux//47 sägas//VB|INF|SFO//acl:relcl//43 vara//VB|INF|AKT//cop//50 statistiskt//AB|POS//advmod//50 bestämda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//47 .//MAD//punct//29

19.11.3 Rehabilitering;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//3 har//VB|PRS|AKT//aux//3 inte//AB//advmod//3 föreslagit//VB|SUP|AKT//ROOT//3 några//DT|UTR/NEU|PLU|IND//det//6 formella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 ändringar//NN|UTR|PLU|IND|NOM//obj//3 av//PP//case//8 ansvarsfördelningen//NN|UTR|SIN|DEF|NOM//nmod//6 vad//HP|NEU|SIN|IND//nsubj//10 gäller//VB|PRS|AKT//advcl//3 rehabiliteringen//NN|UTR|SIN|DEF|NOM//obj//10 av//PP//case//13 trafikskadade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//nmod//11 .//MAD//punct//3
19.11.3 Rehabilitering;Arbetsgivare//NN|UTR|PLU|IND|NOM//advmod//3 ,//MID//punct//15 försäkringskassan//NN|UTR|SIN|DEF|NOM//conj//15 och//KN//cc//19 arbetsförmedlingen//NN|UTR|SIN|DEF|NOM//conj//17 ,//MID//punct//15 i//PP//case//23 förekommande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//23 fall//NN|NEU|PLU|IND|NOM//obl//3 ,//MID//punct//3 ska//VB|PRS|AKT//aux//28 efter//PP//case//27 reform//NN|UTR|SIN|IND|NOM//obl//28 fortsatt//VB|SUP|AKT//conj//3 ha//VB|INF|AKT//xcomp//28 ansvaret//NN|NEU|SIN|DEF|NOM//obj//29 för//PP//case//32 rehabilitering//NN|UTR|SIN|IND|NOM//obl//29 .//MAD//punct//3
19.11.3 Rehabilitering;Redan//AB//advmod//4 från//PP//case//4 rent//AB|POS//advmod//3 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//4 utgångspunkter//NN|UTR|PLU|IND|NOM//obl//5 finns//VB|PRS|SFO//ROOT//5 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//5 skäl//NN|NEU|PLU|IND|NOM//nsubj//5 för//PP//case//9 trafikförsäkringen//NN|UTR|SIN|DEF|NOM//nmod//7 att//IE//mark//11 intressera//VB|INF|AKT//acl//9 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//11 för//PP//case//14 rehabilitering//NN|UTR|SIN|IND|NOM//obl//11 .//MAD//punct//5
19.11.3 Rehabilitering;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//20 kan//VB|PRS|AKT//aux//20 vara//VB|INF|AKT//cop//20 företagsekonomiskt//AB|POS//advmod//20 motiverat//PC|PRF|NEU|SIN|IND|NOM//parataxis//5 att//IE//mark//22 investera//VB|INF|AKT//acl//20 i//PP//case//24 rehabilitering//NN|UTR|SIN|IND|NOM//obl//22 eftersom//SN//mark//32 en//DT|UTR|SIN|IND//det//28 koncentrerad//PC|PRF|UTR|SIN|IND|NOM//amod//28 kostnad//NN|UTR|SIN|IND|NOM//nsubj:pass//32 under//PP//case//30 rehabiliteringstiden//NN|UTR|SIN|DEF|NOM//nmod//28 kan//VB|PRS|AKT//aux//32 uppvägas//VB|INF|SFO//advcl//22 av//PP//case//38 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//38 eller//KN//cc//37 t.o.m.//AB|AN//advmod//37 obefintliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//38 kostnader//NN|UTR|PLU|IND|NOM//obl:agent//32 på//PP//case//41 lång//JJ|POS|UTR|SIN|IND|NOM//amod//41 sikt//NN|UTR|SIN|IND|NOM//nmod//38 .//MAD//punct//5
19.11.3 Rehabilitering;Utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 kontakter//NN|UTR|PLU|IND|NOM//nsubj//4 med//PP//case//3 trafikförsäkringsbolagen//NN|UTR|SIN|DEF|NOM//nmod//1 ger//VB|PRS|AKT//ROOT//4 också//AB//advmod//4 vid//PP//case//7 handen//NN|UTR|SIN|DEF|NOM//obl//4 att//SN//mark//12 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//12 redan//AB//advmod//11 idag//AB//advmod//12 förekommer//VB|PRS|AKT//ccomp//4 att//SN//mark//15 trafikförsäkringen//NN|UTR|SIN|DEF|NOM//nsubj//15 verkar//VB|PRS|AKT//ccomp//12 för//PP//advmod//15 och//KN//cc//18 finansierar//VB|PRS|AKT//conj//15 rehabiliteringsinsatser//NN|UTR|PLU|IND|NOM//obj//18 .//MAD//punct//4
19.11.3 Rehabilitering;Denna//DT|UTR|SIN|DEF//det//22 företeelse//NN|UTR|SIN|IND|NOM//nsubj//23 tycks//VB|PRS|SFO//parataxis//4 också//AB//advmod//23 öka//VB|INF|AKT//xcomp//23 i//PP//case//27 omfattning//NN|UTR|SIN|IND|NOM//obl//25 .//MAD//punct//4
19.11.3 Rehabilitering;Dagens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 situation//NN|UTR|SIN|IND|NOM//nsubj//10 med//PP//case//5 ett//DT|NEU|SIN|IND//det//5 delat//PC|PRF|NEU|SIN|IND|NOM//amod//5 ansvar//NN|NEU|SIN|IND|NOM//nmod//1 för//PP//case//7 ersättningen//NN|UTR|SIN|DEF|NOM//nmod//5 för//PP//case//9 inkomstförlust//NN|UTR|SIN|IND|NOM//nmod//7 medför//VB|PRS|AKT//ROOT//10 att//SN//mark//17 en//DT|UTR|SIN|IND//det//13 investering//NN|UTR|SIN|IND|NOM//nsubj//17 i//PP//case//15 rehabilitering//NN|UTR|SIN|IND|NOM//nmod//13 inte//AB//advmod//17 gynnar//VB|PRS|AKT//ccomp//10 enbart//AB//advmod//19 den//PN|UTR|SIN|DEF|SUB/OBJ//obj//17 som//HP|-|-|-//nsubj//21 gör//VB|PRS|AKT//acl:relcl//19 investeringen//NN|UTR|SIN|DEF|NOM//obj//21 .//MAD//punct//10
19.11.3 Rehabilitering;Också//AB//advmod//26 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 aktörer//NN|UTR|PLU|IND|NOM//nsubj//29 med//PP//case//28 ersättningsansvar//NN|NEU|SIN|IND|NOM//nmod//26 får//VB|PRS|AKT//parataxis//10 del//NN|UTR|SIN|IND|NOM//obj//29 av//PP//case//32 vinsten//NN|UTR|SIN|DEF|NOM//nmod//30 av//PP//case//34 rehabiliteringen//NN|UTR|SIN|DEF|NOM//nmod//32 .//MAD//punct//10
19.11.3 Rehabilitering;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//37 innebär//VB|PRS|AKT//parataxis//10 att//SN//mark//43 färre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//40 rehabiliteringsinsatser//NN|UTR|PLU|IND|NOM//nsubj:pass//43 än//KN//mark//42 möjligt//AB|POS//advcl//43 betraktas//VB|INF|SFO//ccomp//37 som//KN//mark//45 företagsekonomiskt//AB|POS//xcomp//43 lönsamma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//43 .//MAD//punct//10
19.11.3 Rehabilitering;Låt//VB|IMP|AKT//ROOT//0 oss//PN|UTR|PLU|DEF|OBJ//obj//0 återigen//AB//advmod//0 exemplifiera//VB|INF|AKT//xcomp//0 med//PP//case//7 ett//DT|NEU|SIN|IND//det//7 förenklat//PC|PRF|NEU|SIN|IND|NOM//amod//7 räkneexempel//NN|NEU|SIN|IND|NOM//obl//3 .//MAD//punct//0
19.11.3 Rehabilitering;Säg//VB|IMP|AKT//parataxis//0 att//SN//mark//12 valet//NN|NEU|SIN|DEF|NOM//nsubj//12 står//VB|PRS|AKT//ccomp//9 mellan//PP//mark//15 att//IE//mark//15 investera//VB|INF|AKT//advcl//12 i//PP//case//18 en//DT|UTR|SIN|IND//det//18 rehabilitering//NN|UTR|SIN|IND|NOM//obl//15 som//HP|-|-|-//nsubj//23 under//PP//case//22 tre//RG|NOM//nummod//22 år//NN|NEU|PLU|IND|NOM//obl//23 kostar//VB|PRS|AKT//acl:relcl//18 en//DT|UTR|SIN|IND//det//25 miljon//NN|UTR|SIN|IND|NOM//nmod//26 kronor//NN|UTR|PLU|IND|NOM//obj//23 och//KN//cc//30 att//IE//mark//30 passivt//AB|POS//advmod//30 utbetala//VB|INF|AKT//conj//23 ersättning//NN|UTR|SIN|IND|NOM//obj//30 för//PP//case//33 inkomstförlust//NN|UTR|SIN|IND|NOM//obl//30 .//MAD//punct//0
19.11.3 Rehabilitering;Den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//39 som//HP|-|-|-//nsubj:pass//37 rehabiliteras//VB|PRS|SFO//acl:relcl//35 kan//VB|PRS|AKT//aux//39 återgå//VB|INF|AKT//parataxis//0 i//PP//case//41 arbete//NN|NEU|SIN|IND|NOM//obl//39 .//MAD//punct//0
