Till statsrådet Lars-Erik Lövdén ;Statsrådet//NN|NEU|SIN|DEF|NOM//nmod//1 Lars-Erik//PM|NOM//nsubj//3 Lövdén//PM|NOM//flat:name//1 har//VB|PRS|AKT//ROOT//3 den//DT|UTR|SIN|DEF//det//6 24//RG|NOM//nummod//6 oktober//NN|UTR|SIN|IND|NOM//obj//3 2000//RG|NOM//nummod//6 gett//VB|SUP|AKT//conj//3 dåvarande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//10 generaldirektören//NN|UTR|SIN|DEF|NOM//nmod//11 Birger//PM|NOM//obj//8 Bäckström//PM|NOM//flat:name//11 uppdraget//NN|NEU|SIN|DEF|NOM//flat:name//11 att//IE//mark//15 följa//VB|INF|AKT//xcomp//8 upp//PL//compound:prt//15 och//KN//cc//18 stödja//VB|INF|AKT//conj//15 de//DT|UTR/NEU|PLU|DEF//det//20 kommuner//NN|UTR|PLU|IND|NOM//obj//18 och//KN//cc//22 landsting//NN|NEU|PLU|IND|NOM//conj//20 vars//HS|DEF//nmod:poss//24 ansökningar//NN|UTR|PLU|IND|NOM//nsubj:pass//25 beretts//VB|SUP|SFO//acl:relcl//20 av//PP//case//27 Kommundelegationen//NN|UTR|SIN|DEF|NOM//obl:agent//25 och//KN//cc//32 som//HP|-|-|-//nsubj:pass//32 av//PP//case//31 regeringen//NN|UTR|SIN|DEF|NOM//obl//32 beviljats//VB|SUP|SFO//conj//25 bidrag//NN|NEU|PLU|IND|NOM//obj//32 från//PP//case//36 anslaget//NN|NEU|SIN|DEF|NOM//nmod//36 Bidrag//NN|NEU|PLU|IND|NOM//nmod//33 till//PP//case//39 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//39 insatser//NN|UTR|PLU|IND|NOM//obl//32 i//PP//case//42 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//42 kommuner//NN|UTR|PLU|IND|NOM//nmod//39 och//KN//cc//44 landsting//NN|NEU|SIN|IND|NOM//conj//42 .//MAD//punct//3
Bilaga 1 / Bakgrund;I//PP//case//37 delegationens//NN|UTR|SIN|DEF|GEN//nmod:poss//37 direktiv//NN|NEU|SIN|IND|NOM//obl//38 framgick//VB|PRT|AKT//conj//2 att//SN//mark//42 stöd//NN|NEU|SIN|IND|NOM//nsubj:pass//42 skall//VB|PRS|AKT//aux//42 lämnas//VB|INF|SFO//ccomp//38 endast//AB//advmod//42 till//PP//case//45 kommuner//NN|UTR|PLU|IND|NOM//obl//42 och//KN//cc//47 landsting//NN|NEU|PLU|IND|NOM//conj//45 som//HP|-|-|-//nsubj//49 befinner//VB|PRS|AKT//acl:relcl//47 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//49 i//PP//case//56 en//DT|UTR|SIN|IND//det//56 särskilt//AB//advmod//54 svår//JJ|POS|UTR|SIN|IND|NOM//amod//56 ekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//56 situation//NN|UTR|SIN|IND|NOM//obl//49 .//MAD//punct//38
Bilaga 1 / Bakgrund;Behovet//NN|NEU|SIN|DEF|NOM//nsubj:pass//63 av//PP//case//60 stöd//NN|NEU|SIN|IND|NOM//nmod//58 skall//VB|PRS|AKT//aux//63 också//AB//advmod//63 prövas//VB|INF|SFO//parataxis//38 mot//PP//case//70 kommunens//NN|UTR|SIN|DEF|GEN//nmod:poss//70 och//KN//cc//67 landstingets//NN|NEU|SIN|DEF|GEN//conj//65 egna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//70 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//70 förutsättningar//NN|UTR|PLU|IND|NOM//obl//63 och//KN//cc//74 mot//PP//case//74 åtgärdernas//NN|UTR|PLU|DEF|GEN//nmod:poss//74 kostnader//NN|UTR|PLU|IND|NOM//conj//70 och//KN//cc//77 ekonomiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//77 effekt//NN|UTR|SIN|IND|NOM//conj//74 .//MAD//punct//63
Bilaga 1 / Bakgrund;I//PP//case//81 de//DT|UTR/NEU|PLU|DEF//det//81 ärenden//NN|NEU|PLU|IND|NOM//obl//90 där//HA//advmod//85 stöd//NN|NEU|SIN|IND|NOM//nsubj//85 skall//VB|PRS|AKT//aux//85 komma//VB|INF|AKT//acl:relcl//81 i//PP//compound:prt//85 fråga//NN|UTR|SIN|IND|NOM//fixed//86 har//VB|PRS|AKT//aux//90 delegationen//NN|UTR|SIN|DEF|NOM//nsubj//90 upprättat//VB|SUP|AKT//advcl//63 ett//DT|NEU|SIN|IND//det//92 förslag//NN|NEU|SIN|IND|NOM//obj//90 till//PP//case//94 överenskommelse//NN|UTR|SIN|IND|NOM//nmod//92 om//PP//case//96 villkoren//NN|NEU|PLU|DEF|NOM//obl//90 för//PP//case//98 stödet//NN|NEU|SIN|DEF|NOM//nmod//96 .//MAD//punct//2
Bilaga 1 / Bakgrund;Kommundelegationen//NN|UTR|SIN|DEF|NOM//nsubj//1 avslutade//VB|PRT|AKT//ROOT//1 sitt//PS|NEU|SIN|DEF//nmod:poss//3 arbete//NN|NEU|SIN|IND|NOM//obj//1 och//KN//cc//5 överlämnade//VB|PRT|AKT//conj//1 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//7 förslag//NN|NEU|PLU|IND|NOM//obj//5 till//PP//case//9 regeringen//NN|UTR|SIN|DEF|NOM//nmod//7 i//PP//case//11 juli//NN|UTR|SIN|IND|NOM//nmod//9 2000//RG|NOM//nummod//11 .//MAD//punct//1
Bilaga 1 / Bakgrund;Förslagen//NN|NEU|PLU|DEF|NOM//nsubj//15 innebär//VB|PRS|AKT//conj//1 att//SN//mark//31 för//PP//case//19 de//DT|UTR/NEU|PLU|DEF//det//19 kommuner//NN|UTR|PLU|IND|NOM//obl//31 och//KN//cc//21 landsting//NN|NEU|PLU|IND|NOM//conj//19 som//HP|-|-|-//nsubj//24 skall//VB|PRS|AKT//aux//24 få//VB|INF|AKT//acl:relcl//21 ett//DT|NEU|SIN|IND//det//26 bidrag//NN|NEU|SIN|IND|NOM//obj//24 ,//MID//punct//19 skall//VB|PRS|AKT//aux//31 en//DT|UTR|SIN|IND//det//30 överenskommelse//NN|UTR|SIN|IND|NOM//nsubj:pass//31 tecknas//VB|INF|SFO//ccomp//15 .//MAD//punct//1
Bilaga 1 / Bakgrund;Samtidigt//AB//advmod//1 överlämnade//VB|PRT|AKT//advcl//17 Bostadsdelegationen//NN|UTR|SIN|DEF|NOM//nsubj//1 till//PP//case//4 regeringen//NN|UTR|SIN|DEF|NOM//obl//1 att//IE//mark//6 besluta//VB|INF|AKT//xcomp//1 i//PP//case//9 14//RG|NOM//nummod//9 ärenden//NN|NEU|PLU|IND|NOM//obl//6 där//HA//advmod//12 man//PN|UTR|SIN|IND|SUB//nsubj//12 samrått//VB|SUP|AKT//acl:relcl//9 med//PP//case//14 Kommundelegationen//NN|UTR|SIN|DEF|NOM//obl//12 .//MAD//punct//1
Bilaga 1 / Bakgrund;Här//AB//advmod//17 finns//VB|PRS|SFO//ROOT//17 förslag//NN|NEU|PLU|IND|NOM//nsubj//17 till//PP//case//20 överenskommelser//NN|UTR|PLU|IND|NOM//nmod//18 avseende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//case//26 de//DT|UTR/NEU|PLU|DEF//det//26 mer//AB|KOM//advmod//24 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 problemen//NN|NEU|PLU|DEF|NOM//nmod//18 .//MAD//punct//32
Bilaga 1 / Bakgrund;Till//PP//case//31 den//DT|UTR|SIN|DEF//det//30 del//NN|UTR|SIN|IND|NOM//nmod//31 ärendena//NN|NEU|PLU|DEF|NOM//obl//32 avser//VB|PRS|AKT//conj//17 problem//NN|NEU|PLU|IND|NOM//obj//32 med//PP//case//35 bostadsåtagandet//NN|NEU|SIN|DEF|NOM//obl//32 har//VB|PRS|AKT//aux//43 också//AB//advmod//36 förslag//NN|NEU|PLU|IND|NOM//nsubj:pass//43 till//PP//case//40 avtal//NN|NEU|SIN|IND|NOM//nmod//38 om//PP//case//42 stöd//NN|NEU|SIN|IND|NOM//nmod//40 tagits//VB|SUP|SFO//conj//17 fram//PL//compound:prt//43 .//MAD//punct//43
Bilaga 1 / Bakgrund;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//47 gäller//VB|PRS|AKT//parataxis//43 för//PP//case//49 11//RG|NOM//obl//47 av//PP//case//53 de//DT|UTR/NEU|PLU|DEF//det//53 14//RG|NOM//nummod//53 ärendena//NN|NEU|PLU|DEF|NOM//nmod//49 .//MAD//punct//17
Bilaga 1 / Bakgrund;Regeringens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 beslut//NN|NEU|SIN|IND|NOM//ROOT//1
Bilaga 1 / Bakgrund;Kommundelegationen//NN|UTR|SIN|DEF|NOM//nsubj//1 presenterade//VB|PRT|AKT//ROOT//1 förslag//NN|NEU|PLU|IND|NOM//obj//1 till//PP//case//4 överenskommelser//NN|UTR|PLU|IND|NOM//nmod//2 med//PP//case//7 22//RG|NOM//nummod//7 kommuner//NN|UTR|PLU|IND|NOM//nmod//4 och//KN//cc//10 3//RG|NOM//nummod//10 landsting//NN|NEU|PLU|IND|NOM//conj//7 som//HP|-|-|-//nsubj//16 enligt//PP//case//14 delegationens//NN|UTR|SIN|DEF|GEN//nmod:poss//14 förslag//NN|NEU|SIN|IND|NOM//obl//16 borde//VB|PRT|AKT//aux//16 komma//VB|INF|AKT//acl:relcl//10 i//PP//compound:prt//16 fråga//NN|UTR|SIN|IND|NOM//fixed//17 för//PP//case//21 statligt//JJ|POS|NEU|SIN|IND|NOM//amod//21 stöd//NN|NEU|SIN|IND|NOM//obl//16 .//MAD//punct//1
Bilaga 1 / Bakgrund;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//25 har//VB|PRS|AKT//aux//25 slutfört//VB|SUP|AKT//conj//1 förhandlingarna//NN|UTR|PLU|DEF|NOM//obj//25 med//PP//case//30 ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//29 ett//DT|NEU|SIN|IND//det//30 landsting//NN|NEU|SIN|IND|NOM//obl//25 som//HP|-|-|-//nsubj//33 bör//VB|PRS|AKT//aux//33 komma//VB|INF|AKT//acl:relcl//30 i//PP//compound:prt//33 fråga//NN|UTR|SIN|IND|NOM//fixed//34 för//PP//case//37 stöd//NN|NEU|SIN|IND|NOM//obl//33 .//MID//punct//25
Bilaga 1 / Bakgrund;De//DT|UTR/NEU|PLU|DEF//det//41 föreslagna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//41 överenskommelserna//NN|UTR|PLU|DEF|NOM//nsubj:pass//43 skall//VB|PRS|AKT//aux//43 godkännas//VB|INF|SFO//parataxis//25 av//PP//case//45 fullmäktige//NN|UTR|PLU|DEF|NOM//obl:agent//43 i//PP//case//49 samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//49 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//49 kommuner//NN|UTR|PLU|IND|NOM//nmod//45 och//KN//cc//51 landsting//NN|NEU|SIN|IND|NOM//conj//49 .//MAD//punct//25
Bilaga 1 / Bakgrund;Efter//PP//case//1 beredning//NN|UTR|SIN|IND|NOM//obl//7 av//PP//case//4 Kommundelegationens//NN|UTR|SIN|DEF|GEN//nmod:poss//4 förslag//NN|NEU|SIN|IND|NOM//nmod//1 har//VB|PRS|AKT//aux//7 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//7 fattat//VB|SUP|AKT//ROOT//7 beslut//NN|NEU|SIN|IND|NOM//obj//7 om//PP//mark//12 att//IE//mark//12 också//AB//advmod//12 godkänna//VB|INF|AKT//advcl//7 de//DT|UTR/NEU|PLU|DEF//det//15 aktuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 överenskommelserna//NN|UTR|PLU|DEF|NOM//obj//12 med//PP//case//18 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 justeringar//NN|UTR|PLU|IND|NOM//obl//12 .//MAD//punct//7
Bilaga 1 / Bakgrund;När//HA//case//4 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//0 gäller//VB|PRS|AKT//fixed//0 Bostadsdelegationens//PM|GEN//nmod:poss//4 samrådsärenden//NN|NEU|PLU|IND|NOM//obl//7 har//VB|PRS|AKT//aux//7 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//7 fattat//VB|SUP|AKT//ROOT//7 beslut//NN|NEU|SIN|IND|NOM//obj//7 om//PP//mark//11 att//IE//mark//11 godkänna//VB|INF|AKT//advcl//7 och//KN//cc//13 skriva//VB|INF|AKT//conj//11 under//PP//case//17 de//DT|UTR/NEU|PLU|DEF//det//17 14//RG|NOM//nummod//17 överenskommelser//NN|UTR|PLU|IND|NOM//obl//11 som//HP|-|-|-//obj//20 Kommundelegationen//NN|UTR|SIN|DEF|NOM//nsubj//20 föreslagit//VB|SUP|AKT//acl:relcl//17 med//PP//case//23 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//23 justeringar//NN|UTR|PLU|IND|NOM//obl//20 .//MAD//punct//7
Bilaga 1 / Bakgrund;Den//DT|UTR|SIN|DEF//det//26 del//NN|UTR|SIN|IND|NOM//nsubj:pass//36 som//HP|-|-|-//nsubj//28 gäller//VB|PRS|AKT//acl:relcl//26 avtal//NN|NEU|PLU|IND|NOM//obj//28 om//PP//case//31 stöd//NN|NEU|SIN|IND|NOM//nmod//29 avseende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//33 bostadsåtaganden//NN|UTR|SIN|DEF|NOM//nmod//31 har//VB|PRS|AKT//aux//36 Bostadsdelegationen//NN|UTR|SIN|DEF|NOM//nsubj:pass//36 bemyndigats//VB|SUP|SFO//parataxis//7 att//IE//mark//38 godkänna//VB|INF|AKT//xcomp//36 .//MAD//punct//7
Bilaga 1 / Bakgrund;Bostadsdelegationen//NN|UTR|SIN|DEF|NOM//nsubj//41 fattar//VB|PRS|AKT//parataxis//7 också//AB//advmod//41 beslut//NN|NEU|PLU|IND|NOM//obj//41 om//PP//mark//46 att//IE//mark//46 avslå//VB|INF|AKT//advcl//41 ansökningar//NN|UTR|PLU|IND|NOM//obj//46 om//PP//case//49 stöd//NN|NEU|SIN|IND|NOM//nmod//47 i//PP//case//51 ärenden//NN|NEU|PLU|IND|NOM//nmod//49 där//HA//advmod//54 samråd//NN|NEU|SIN|IND|NOM//nsubj//54 ägt//VB|SUP|AKT//acl:relcl//49 rum//NN|NEU|SIN|IND|NOM//compound:prt//54 med//PP//case//57 Kommundelegationen//NN|UTR|SIN|DEF|NOM//obl//54 .//MAD//punct//41
Bilaga 1 / Bakgrund;Överenskommelserna//NN|UTR|PLU|DEF|NOM//ROOT//0 om//PP//case//2 villkoren//NN|NEU|PLU|DEF|NOM//nmod//0 för//PP//case//5 statligt//JJ|POS|NEU|SIN|IND|NOM//amod//5 stöd//NN|NEU|SIN|IND|NOM//nmod//2
Bilaga 1 / Bakgrund;I//PP//case//1 överenskommelserna//NN|UTR|PLU|DEF|NOM//obl//2 regleras//VB|PRS|SFO//ROOT//2 dels//KN//advmod//5 stödets//NN|NEU|SIN|DEF|GEN//nmod:poss//5 storlek//NN|UTR|SIN|IND|NOM//nsubj:pass//2 ,//MID//punct//5 dels//KN//advmod//16 villkoren//NN|NEU|PLU|DEF|NOM//nsubj//16 för//PP//case//10 stödet//NN|NEU|SIN|DEF|NOM//nmod//8 och//KN//cc//13 för//PP//case//13 utbetalning//NN|UTR|SIN|IND|NOM//conj//10 m.m.//AB|AN//punct//8
Bilaga 1 / Bakgrund;Överenskommelserna//NN|UTR|PLU|DEF|NOM//nmod//8 består//VB|PRS|AKT//acl:relcl//5 av//PP//case//19 två//RG|NOM//nummod//19 delar//NN|UTR|PLU|IND|NOM//obl//16 ://MID//punct//19
Bilaga 1 / Bakgrund;dels//KN//advmod//23 kommunens//NN|UTR|SIN|DEF|GEN//nmod:poss//23 åtaganden//NN|NEU|PLU|IND|NOM//appos//19 ,//MID//punct//19 dels//KN//advmod//27 statens//NN|UTR|SIN|DEF|GEN//nmod:poss//27 åtagande//NN|NEU|SIN|IND|NOM//appos//19 .//MAD//punct//2
Bilaga 1 / Bakgrund;Kommunerna//NN|UTR|PLU|DEF|NOM//nsubj//3 och//KN//cc//2 landstingen//NN|NEU|PLU|DEF|NOM//conj//0 åtar//VB|PRS|AKT//ROOT//3 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//3 enligt//PP//case//6 överenskommelserna//NN|UTR|PLU|DEF|NOM//obl//3 att//IE//mark//8 sänka//VB|INF|AKT//advcl//3 sin//PS|UTR|SIN|DEF//nmod:poss//10 bruttokostnadsnivå//NN|UTR|SIN|IND|NOM//obj//8 med//PP//case//14 ett//DT|NEU|SIN|IND//det//14 angivet//PC|PRF|NEU|SIN|IND|NOM//amod//14 belopp//NN|NEU|SIN|IND|NOM//obl//8 och//KN//cc//17 att//IE//mark//17 uppnå//VB|INF|AKT//conj//8 ekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//19 balans//NN|UTR|SIN|IND|NOM//obj//17 senast//AB|SUV//case//22 i//PP//case//22 bokslutet//NN|NEU|SIN|DEF|NOM//obl//17 för//PP//case//24 2002//RG|NOM//nmod//22 .//MAD//punct//3
Bilaga 1 / Bakgrund;För//PP//mark//28 att//IE//mark//28 sänka//VB|INF|AKT//advcl//30 nivån//NN|UTR|SIN|DEF|NOM//obj//28 har//VB|PRS|AKT//aux//35 varje//DT|UTR/NEU|SIN|IND//det//32 kommun//NN|UTR|SIN|IND|NOM//nsubj//35 och//KN//cc//34 landsting//NN|NEU|SIN|IND|NOM//conj//32 upprättat//VB|SUP|AKT//conj//3 åtgärdsplaner//NN|UTR|PLU|IND|NOM//obj//35 .//MAD//punct//3
Bilaga 1 / Bakgrund;Syftet//NN|NEU|SIN|DEF|NOM//obj//3 med//PP//case//40 åtgärdsplanerna//NN|UTR|PLU|DEF|NOM//nmod//38 är//VB|PRS|AKT//cop//38 att//IE//mark//43 skapa//VB|INF|AKT//acl//38 ett//DT|NEU|SIN|IND//det//45 underlag//NN|NEU|SIN|IND|NOM//obj//43 för//PP//case//47 utformning//NN|UTR|SIN|IND|NOM//nmod//45 av//PP//case//50 ett//DT|NEU|SIN|IND//det//50 förslag//NN|NEU|SIN|IND|NOM//nmod//47 till//PP//case//52 överenskommelse//NN|UTR|SIN|IND|NOM//nmod//50 mellan//PP//case//54 kommunen//NN|UTR|SIN|DEF|NOM//nmod//52 respektive//AB//cc//56 landstinget//NN|NEU|SIN|DEF|NOM//conj//54 och//KN//cc//58 delegationen//NN|UTR|SIN|DEF|NOM//conj//54 om//PP//mark//64 vilka//HD|UTR/NEU|PLU|IND//det//61 villkor//NN|NEU|PLU|IND|NOM//dislocated//64 som//HP|-|-|-//nsubj//64 skall//VB|PRS|AKT//aux//64 gälla//VB|INF|AKT//advcl//43 för//PP//mark//69 att//SN//mark//69 bidrag//NN|NEU|SIN|IND|NOM//nsubj:pass//69 skall//VB|PRS|AKT//aux//69 beviljas//VB|INF|SFO//advcl//64 för//PP//case//71 åtgärder//NN|UTR|PLU|IND|NOM//obl//69 i//PP//case//73 syfte//NN|NEU|SIN|IND|NOM//nmod//71 att//IE//mark//75 uppnå//VB|INF|AKT//acl//71 ekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//77 balans//NN|UTR|SIN|IND|NOM//obj//75 .//MAD//punct//3
Bilaga 1 / Bakgrund;Åtgärdsplanerna//NN|UTR|PLU|DEF|NOM//nsubj//82 skall//VB|PRS|AKT//aux//82 dessutom//AB//advmod//82 underlätta//VB|INF|AKT//conj//3 genomförandet//NN|NEU|SIN|DEF|NOM//obj//82 i//PP//case//85 kommunen//NN|UTR|SIN|DEF|NOM//obl//82 eller//KN//cc//87 landstinget//NN|NEU|SIN|DEF|NOM//conj//85 samt//KN//cc//89 underlätta//VB|INF|AKT//conj//82 en//DT|UTR|SIN|IND//det//92 kommande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//92 uppföljning//NN|UTR|SIN|IND|NOM//obj//89 .//MAD//punct//82
Bilaga 1 / Bakgrund;Kommunernas//NN|UTR|PLU|DEF|GEN//nsubj//98 och//KN//cc//97 landstingens//NN|NEU|PLU|DEF|GEN//nmod:poss//97 åtgärdsplaner//NN|UTR|PLU|IND|NOM//conj//94 omfattar//VB|PRS|AKT//parataxis//82 kostnadssänkande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//100 åtgärder//NN|UTR|PLU|IND|NOM//obj//98 för//PP//case//103 respektive//AB//amod//103 år//NN|NEU|SIN|IND|NOM//obl//98 och//KN//cc//105 genomförandekostnader//NN|UTR|PLU|IND|NOM//conj//103 för//PP//case//107 åtgärderna//NN|UTR|PLU|DEF|NOM//nmod//105 .//MAD//punct//82
Bilaga 1 / Bakgrund;Kommundelegationen//NN|UTR|SIN|DEF|NOM//nsubj//4 har//VB|PRS|AKT//aux//4 i//PP//case//3 dialogen//NN|UTR|SIN|DEF|NOM//obl//4 framhållit//VB|SUP|AKT//ROOT//4 att//SN//mark//8 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//8 är//VB|PRS|AKT//cop//8 väsentligt//JJ|POS|NEU|SIN|IND|NOM//ccomp//4 att//SN//mark//15 de//DT|UTR/NEU|PLU|DEF//det//11 åtgärder//NN|UTR|PLU|IND|NOM//nsubj//15 som//HP|-|-|-//nsubj:pass//13 föreslås//VB|PRS|SFO//acl:relcl//11 är//VB|PRS|AKT//cop//15 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//csubj//8 som//KN//case//17 kommunerna//NN|UTR|PLU|DEF|NOM//nsubj//22 och//KN//cc//19 landstingen//NN|NEU|PLU|DEF|NOM//conj//17 själva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 har//VB|PRS|AKT//aux//22 tagit//VB|SUP|AKT//conj//15 fram//PL//compound:prt//22 och//KN//cc//49 att//SN//mark//49 ansvaret//NN|NEU|SIN|DEF|NOM//nsubj//49 för//PP//case//28 åtgärdsplanen//NN|UTR|SIN|DEF|NOM//nmod//26 och//KN//cc//35 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//31 genomförande//NN|NEU|SIN|IND|NOM//nsubj//35 helt//AB|POS//advmod//35 och//KN//fixed//32 hållet//AB//fixed//32 vilar//VB|PRS|AKT//conj//26 på//PP//case//37 kommunen//NN|UTR|SIN|DEF|NOM//obl//35 respektive//AB//cc//39 landstinget//NN|NEU|SIN|DEF|NOM//conj//37 .//MID//punct//26
Bilaga 1 / Bakgrund;Enligt//PP//case//42 överenskommelserna//NN|UTR|PLU|DEF|NOM//obl//49 skall//VB|PRS|AKT//aux//49 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//45 kommuner//NN|UTR|PLU|IND|NOM//nsubj//49 och//KN//cc//47 landsting//NN|NEU|SIN|IND|NOM//conj//45 kunna//VB|INF|AKT//aux//49 ersätta//VB|INF|AKT//conj//22 avtalade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//51 åtgärder//NN|UTR|PLU|IND|NOM//obj//49 med//PP//case//54 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//54 åtgärder//NN|UTR|PLU|IND|NOM//obl//49 som//HP|-|-|-//nsubj//56 sänker//VB|PRS|AKT//acl:relcl//54 bruttokostnadsnivån//NN|UTR|SIN|DEF|NOM//obj//56 på//PP//case//60 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//60 sätt//NN|NEU|SIN|IND|NOM//obl//56 som//KN//case//64 det//DT|NEU|SIN|DEF//det//64 ursprungliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//64 förslaget//NN|NEU|SIN|DEF|NOM//obl//56 till//PP//case//66 åtgärder//NN|UTR|PLU|IND|NOM//nmod//64 .//MAD//punct//4
Bilaga 1 / Bakgrund;Statens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 åtagande//NN|NEU|SIN|IND|NOM//nsubj//2 är//VB|PRS|AKT//ROOT//2 att//IE//mark//4 bevilja//VB|INF|AKT//ccomp//2 ett//DT|NEU|SIN|IND//det//6 bidrag//NN|NEU|SIN|IND|NOM//obj//4 för//PP//case//8 omstruktureringskostnader//NN|UTR|PLU|IND|NOM//nmod//6 .//MAD//punct//2
Bilaga 1 / Bakgrund;Statsbidragets//NN|NEU|SIN|DEF|GEN//nmod:poss//11 storlek//NN|UTR|SIN|IND|NOM//nsubj:pass//13 har//VB|PRS|AKT//aux//13 relaterats//VB|SUP|SFO//parataxis//2 till//PP//case//15 omfattningen//NN|UTR|SIN|DEF|NOM//obl//13 av//PP//case//17 sparåtgärderna//NN|UTR|PLU|DEF|NOM//nmod//15 .//MAD//punct//2
Bilaga 1 / Bakgrund;Den//DT|UTR|SIN|DEF//det//20 princip//NN|UTR|SIN|IND|NOM//dislocated//52 som//HP|-|-|-//nsubj//22 ligger//VB|PRS|AKT//acl:relcl//20 till//PP//case//27 grund//NN|UTR|SIN|IND|NOM//fixed//23 för//PP//fixed//23 Kommundelegationens//NN|UTR|SIN|DEF|GEN//nmod:poss//27 förslag//NN|NEU|SIN|IND|NOM//obl//22 om//PP//case//29 bidragsnivåer//NN|UTR|PLU|IND|NOM//nmod//27 är//VB|PRS|AKT//cop//20 att//SN//mark//34 bidrag//NN|NEU|PLU|IND|NOM//nsubj:pass//34 kan//VB|PRS|AKT//aux//34 lämnas//VB|INF|SFO//acl//20 med//PP//case//38 en//DT|UTR|SIN|IND//det//38 viss//JJ|POS|UTR|SIN|IND|NOM//amod//38 andel//NN|UTR|SIN|IND|NOM//obl//34 av//PP//case//41 sparbehovets//NN|NEU|SIN|DEF|GEN//nmod:poss//41 omfattning//NN|UTR|SIN|IND|NOM//nmod//38 ,//MID//punct//20 och//KN//cc//46 kan//VB|PRS|AKT//aux//46 därmed//AB//advmod//46 utgöra//VB|INF|AKT//conj//20 stöd//NN|NEU|SIN|IND|NOM//obj//46 till//PP//case//49 omstruktureringskostnaderna//NN|UTR|PLU|DEF|NOM//obl//46 .//MAD//punct//20
Bilaga 1 / Bakgrund;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//52 innebär//VB|PRS|AKT//parataxis//2 att//SN//mark//58 den//DT|UTR|SIN|DEF//det//55 sökande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//56 själv//JJ|POS|UTR|SIN|IND|NOM//nsubj//58 kan//VB|PRS|AKT//aux//58 välja//VB|INF|AKT//ccomp//52 den//DT|UTR|SIN|DEF//det//62 mest//AB|SUV//advmod//61 kostnadseffektiva//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//62 omstruktureringsåtgärden//NN|UTR|SIN|DEF|NOM//obj//58 .//MAD//punct//2
