Till statsrådet Lars-Erik Lövdén ;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//1 beslutade//VB|PRT|AKT//ROOT//1 den//DT|UTR|SIN|DEF//det//4 17//RG|NOM//nummod//4 september//NN|UTR|SIN|IND|NOM//obl//1 1998//RG|NOM//nummod//4 att//IE//mark//7 tillkalla//VB|INF|AKT//acl//4 en//DT|UTR|SIN|IND//det//10 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//10 utredare//NN|UTR|SIN|IND|NOM//obj//7 med//PP//case//12 uppgift//NN|UTR|SIN|IND|NOM//obl//7 att//IE//mark//14 utvärdera//VB|INF|AKT//acl//12 resegarantisystemet//NN|NEU|SIN|DEF|NOM//obj//14 och//KN//cc//17 analysera//VB|INF|AKT//conj//14 om//SN//mark//21 systemet//NN|NEU|SIN|DEF|NOM//nsubj:pass//21 bör//VB|PRS|AKT//aux//21 ändras//VB|INF|SFO//ccomp//17 och//KN//cc//29 ,//MID//punct//29 om//SN//mark//27 så//AB//advmod//27 är//VB|PRS|AKT//cop//27 fallet//NN|NEU|SIN|DEF|NOM//advcl//29 ,//MID//punct//29 lämna//VB|INF|AKT//conj//21 förslag//NN|NEU|SIN|IND|NOM//obj//29 till//PP//case//33 ny//JJ|POS|UTR|SIN|IND|NOM//amod//33 lagstiftning//NN|UTR|SIN|IND|NOM//nmod//30 på//PP//case//35 området//NN|NEU|SIN|DEF|NOM//nmod//33 samt//KN//cc//39 slutligen//AB//mark//39 att//IE//mark//39 analysera//VB|INF|AKT//conj//21 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//42 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//42 frågor//NN|UTR|PLU|IND|NOM//obj//39 rörande//PP//case//44 tillämpningen//NN|UTR|SIN|DEF|NOM//obl//39 av//PP//case//46 resegarantilagen//NN|UTR|SIN|DEF|NOM//nmod//44 (//PAD//punct//48 1972:204//RG|NOM//appos//46 )//PAD//punct//48 .//MAD//punct//54
5.4 Övriga frågor;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//205 bör//VB|PRS|AKT//aux//205 därvid//AB//advmod//205 krävas//VB|INF|SFO//conj//1 att//SN//mark//208 avbeställningen//NN|UTR|SIN|DEF|NOM//nsubj//208 sker//VB|PRS|AKT//ccomp//205 kort//AB//advmod//208 före//PP//case//211 avresan//NN|UTR|SIN|DEF|NOM//obl//208 .//MAD//punct//205
5.4 Övriga frågor;Vidare//AB|KOM//advmod//218 bör//VB|PRS|AKT//aux//218 rätten//NN|UTR|SIN|DEF|NOM//nsubj:pass//218 till//PP//case//217 garantiersättning//NN|UTR|SIN|IND|NOM//nmod//215 begränsas//VB|INF|SFO//parataxis//205 till//PP//case//221 de//DT|UTR/NEU|PLU|DEF//det//221 fall//NN|NEU|PLU|IND|NOM//obl//218 då//HA//advmod//225 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//225 kan//VB|PRS|AKT//aux//225 anses//VB|INF|SFO//advcl//218 vara//VB|INF|AKT//cop//227 skäligt//JJ|POS|NEU|SIN|IND|NOM//xcomp//225 att//SN//mark//231 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//230 ersättning//NN|UTR|SIN|IND|NOM//nsubj:pass//231 utges//VB|PRS|SFO//advcl//225 .//MAD//punct//205
5.4 Övriga frågor;I//PP//case//235 det//DT|NEU|SIN|DEF//det//235 följande//NN|NEU|SIN|IND|NOM//obl//240 kommer//VB|PRS|AKT//aux//240 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//240 att//IE//mark//240 närmare//AB|KOM//advmod//240 diskutera//VB|INF|AKT//parataxis//205 i//PP//case//244 vilka//HD|UTR/NEU|PLU|IND//det//243 fall//NN|NEU|PLU|IND|NOM//nmod//244 kravet//NN|NEU|SIN|DEF|NOM//nsubj:pass//248 på//PP//case//246 skälighet//NN|UTR|SIN|IND|NOM//nmod//244 kan//VB|PRS|AKT//aux//248 anses//VB|INF|SFO//ccomp//240 vara//VB|INF|AKT//cop//250 uppfyllt//PC|PRF|NEU|SIN|IND|NOM//xcomp//248 .//MAD//punct//205
5.4 Övriga frågor;Som//KN//mark//1 departementschefen//NN|UTR|SIN|DEF|NOM//obl//7 i//PP//case//6 den//DT|UTR|SIN|DEF//det//6 nyss//AB//advmod//5 nämnda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//6 propositionen//NN|UTR|SIN|DEF|NOM//nmod//1 påpekade//VB|PRT|AKT//advcl//77 medför//VB|PRS|AKT//xcomp//7 en//DT|UTR|SIN|IND//det//10 bestämmelse//NN|UTR|SIN|IND|NOM//obj//8 om//PP//case//12 rätt//NN|UTR|SIN|IND|NOM//nmod//10 till//PP//case//14 garantiersättning//NN|UTR|SIN|IND|NOM//nmod//12 vid//PP//case//17 frivillig//JJ|POS|UTR|SIN|IND|NOM//amod//17 avbeställning//NN|UTR|SIN|IND|NOM//nmod//14 före//PP//case//19 avresan//NN|UTR|SIN|DEF|NOM//nmod//17 att//SN//mark//23 de//DT|UTR/NEU|PLU|DEF//nsubj//23 frivilligt//AB|POS//advmod//23 avbokade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl//10 resenärerna//NN|UTR|PLU|DEF|NOM//obj//23 har//VB|PRS|AKT//xcomp//7 betydligt//AB//advmod//27 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//28 möjligheter//NN|UTR|PLU|IND|NOM//obj//25 än//KN//mark//32 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//32 oprioriterade//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//32 borgenärer//NN|UTR|PLU|IND|NOM//nmod//28 att//IE//mark//34 få//VB|INF|AKT//acl//28 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//37 anspråk//NN|NEU|PLU|IND|NOM//advmod//37 täckta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//obj//34 i//PP//case//39 samband//NN|NEU|SIN|IND|NOM//obl//34 med//PP//case//43 en//DT|UTR|SIN|IND//det//43 eventuell//JJ|POS|UTR|SIN|IND|NOM//amod//43 konkurs//NN|UTR|SIN|IND|NOM//obl//34 .//MAD//punct//7
5.4 Övriga frågor;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//46 anser//VB|PRS|AKT//parataxis//7 dock//AB//advmod//46 att//SN//mark//54 en//DT|UTR|SIN|IND//det//51 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//51 ordning//NN|UTR|SIN|IND|NOM//nsubj:pass//54 ändå//AB//advmod//54 kan//VB|PRS|AKT//aux//54 motiveras//VB|INF|SFO//ccomp//46 av//PP//case//56 hänsyn//NN|UTR|SIN|IND|NOM//obl//54 till//PP//case//60 det//DT|NEU|SIN|DEF//det//60 sociala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//60 skyddssyfte//NN|NEU|SIN|IND|NOM//nmod//56 som//HP|-|-|-//nsubj//62 bär//VB|PRS|AKT//acl:relcl//60 upp//PL//compound:prt//62 resegarantilagstiftningen//NN|UTR|SIN|DEF|NOM//obj//62 .//MAD//punct//46
5.4 Övriga frågor;Ett//DT|NEU|SIN|IND//det//68 socialt//AB|POS//amod//68 betingat//PC|PRF|NEU|SIN|IND|NOM//nsubj:pass//69 minimiskydd//NN|NEU|SIN|IND|NOM//xcomp//46 vid//PP//case//72 frivilliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//72 avbokningar//NN|UTR|PLU|IND|NOM//nmod//69 bör//VB|PRS|AKT//aux//77 i//PP//case//76 vart//DT|NEU|SIN|IND//det//76 fall//NN|NEU|SIN|IND|NOM//obl//77 omfatta//VB|INF|AKT//ROOT//77 de//DT|UTR/NEU|PLU|DEF//det//79 resenärer//NN|UTR|PLU|IND|NOM//obj//77 som//HP|-|-|-//nsubj//82 har//VB|PRS|AKT//aux//82 förvärvat//VB|SUP|AKT//acl:relcl//79 vanliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//84 semesterresor//NN|UTR|PLU|IND|NOM//obj//82 ,//MID//punct//77 dvs.//AB|AN//advmod//87 resor//NN|UTR|PLU|IND|NOM//nsubj//103 som//HP|-|-|-//nsubj:pass//90 har//VB|PRS|AKT//aux//90 förvärvats//VB|SUP|SFO//acl:relcl//87 huvudsakligen//AB//advmod//90 för//PP//case//94 enskilt//JJ|POS|NEU|SIN|IND|NOM//amod//94 ändamål//NN|NEU|SIN|IND|NOM//obl//90 från//PP//case//97 en//DT|UTR|SIN|IND//det//97 näringsidkare//NN|UTR|SIN|IND|NOM//obl//90 i//PP//case//101 dennes//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//101 yrkesmässiga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//101 verksamhet//NN|UTR|SIN|IND|NOM//nmod//97 (//PAD//punct//87 jfr//VB|AN//parataxis//77 .//MAD//punct//103
5.4 Övriga frågor;4//RG|NOM//nummod//106 §//NN|AN//nmod//107 paketreselagen//NN|UTR|SIN|DEF|NOM//obj//103 )//PAD//punct//103 .//MAD//punct//77
5.4 Övriga frågor;Enligt//PP//case//2 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//2 uppfattning//NN|UTR|SIN|IND|NOM//obl//5 är//VB|PRS|AKT//cop//5 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//5 skäligt//JJ|POS|NEU|SIN|IND|NOM//ROOT//5 att//IE//mark//7 ta//VB|INF|AKT//acl//5 i//PP//case//10 anspråk//NN|NEU|SIN|IND|NOM//amod//10 garantin//NN|UTR|SIN|DEF|NOM//obl//7 för//PP//case//12 återbetalning//NN|UTR|SIN|IND|NOM//obl//7 av//PP//case//14 förskottsbelopp//NN|NEU|PLU|IND|NOM//nmod//12 om//PP//case//16 situationen//NN|UTR|SIN|DEF|NOM//nmod//14 vid//PP//case//18 tidpunkten//NN|UTR|SIN|DEF|NOM//nmod//16 för//PP//case//20 avbokningen//NN|UTR|SIN|DEF|NOM//nmod//18 har//VB|PRS|AKT//aux//23 varit//VB|SUP|AKT//cop//23 sådan//JJ|POS|UTR|SIN|IND|NOM//conj//5 att//SN//mark//36 resenärer//NN|UTR|PLU|IND|NOM//nsubj//36 i//PP//advmod//25 allmänhet//NN|UTR|SIN|IND|NOM//fixed//26 med//PP//case//29 kännedom//NN|UTR|SIN|IND|NOM//nmod//25 om//PP//case//32 dessa//DT|UTR/NEU|PLU|DEF//det//32 förhållanden//NN|NEU|PLU|IND|NOM//nmod//25 inte//AB//advmod//36 skulle//VB|PRT|AKT//aux//36 ha//VB|INF|AKT//aux//36 köpt//VB|SUP|AKT//csubj//23 några//DT|UTR/NEU|PLU|IND//det//38 resor//NN|UTR|PLU|IND|NOM//obj//36 av//PP//case//40 företaget//NN|NEU|SIN|DEF|NOM//nmod//38 på//PP//case//44 grund//NN|UTR|SIN|IND|NOM//fixed//41 av//PP//fixed//41 risken//NN|UTR|SIN|DEF|NOM//obl//36 för//PP//mark//48 att//SN//mark//48 resan//NN|UTR|SIN|DEF|NOM//nsubj:pass//48 ställs//VB|PRS|SFO//acl//44 in//PL//compound:prt//48 eller//KN//cc//51 avbryts//VB|PRS|SFO//conj//48 .//MID//punct//5
5.4 Övriga frågor;Så//AB//advmod//57 torde//VB|PRT|AKT//aux//57 exempelvis//AB//advmod//57 vara//VB|INF|AKT//cop//57 fallet//NN|NEU|SIN|DEF|NOM//parataxis//5 när//HA//mark//61 reseföretaget//NN|NEU|SIN|DEF|NOM//nsubj//61 har//VB|PRS|AKT//aux//61 ställt//VB|SUP|AKT//advcl//57 in//PL//compound:prt//61 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//64 betalningar//NN|UTR|PLU|IND|NOM//obj//61 eller//KN//cc//69 när//HA//mark//69 staten//NN|UTR|SIN|DEF|NOM//nsubj//69 har//VB|PRS|AKT//aux//69 ansökt//VB|SUP|AKT//conj//61 om//PP//mark//74 att//SN//mark//74 företaget//NN|NEU|SIN|DEF|NOM//nsubj:pass//74 skall//VB|PRS|AKT//aux//74 försättas//VB|INF|SFO//ccomp//69 i//PP//case//76 konkurs//NN|UTR|SIN|IND|NOM//obl//74 på//PP//case//81 grund//NN|UTR|SIN|IND|NOM//fixed//77 av//PP//fixed//77 obetalda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//81 skatteskulder//NN|UTR|PLU|IND|NOM//obl//74 .//MAD//punct//57
5.4 Övriga frågor;I//PP//case//85 dessa//DT|UTR/NEU|PLU|DEF//det//85 situationer//NN|UTR|PLU|IND|NOM//obl//86 saknas//VB|PRS|SFO//parataxis//57 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//86 enligt//PP//case//91 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//90 mening//NN|UTR|SIN|IND|NOM//nmod//91 anledning//NN|UTR|SIN|IND|NOM//obl//86 att//IE//mark//93 skilja//VB|INF|AKT//acl//91 mellan//PP//case//95 avbokade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//obl//93 och//KN//cc//98 icke//AB//advmod//98 avbokade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//95 resenärer//NN|UTR|PLU|IND|NOM//obj//98 .//MAD//punct//5
5.4 Övriga frågor;Det//DT|NEU|SIN|DEF//det//102 faktum//NN|NEU|SIN|IND|NOM//nsubj//123 att//SN//mark//110 en//DT|UTR|SIN|IND//det//105 resenär//NN|UTR|SIN|IND|NOM//nsubj//110 i//PP//case//109 en//DT|UTR|SIN|IND//det//109 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//109 situation//NN|UTR|SIN|IND|NOM//nmod//105 avbokar//VB|PRS|AKT//acl//102 resan//NN|UTR|SIN|DEF|NOM//obj//110 av//PP//case//115 någon//DT|UTR|SIN|IND//det//115 annan//JJ|POS|UTR|SIN|IND|NOM//amod//115 orsak//NN|UTR|SIN|IND|NOM//nmod//111 ,//MID//punct//121 exempelvis//AB//advmod//121 på//PP//case//121 grund//NN|UTR|SIN|IND|NOM//fixed//118 av//PP//fixed//118 sjukdom//NN|UTR|SIN|IND|NOM//obl//110 ,//MID//punct//102 hindrar//VB|PRS|AKT//parataxis//5 inte//AB//advmod//123 att//SN//mark//129 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//129 ändå//AB//advmod//129 kan//VB|PRS|AKT//aux//129 anses//VB|INF|SFO//ccomp//123 skäligt//AB|POS//xcomp//129 att//IE//mark//132 betala//VB|INF|AKT//advcl//129 ut//PL//compound:prt//132 ersättning//NN|UTR|SIN|IND|NOM//obj//132 till//PP//case//136 honom//PN|UTR|SIN|DEF|OBJ//obl//132 ur//PP//case//138 garantin//NN|UTR|SIN|DEF|NOM//obl//132 ,//MID//punct//123 om//SN//mark//143 avbokningen//NN|UTR|SIN|DEF|NOM//nsubj//143 har//VB|PRS|AKT//aux//143 skett//VB|SUP|AKT//advcl//123 kort//AB//advmod//146 före//PP//case//146 avresan//NN|UTR|SIN|DEF|NOM//obl//143 .//MAD//punct//5
5.4 Övriga frågor;Därför//AB//advmod//153 behöver//VB|PRS|AKT//aux//153 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//153 inte//AB//advmod//153 heller//AB//advmod//153 uppställas//VB|INF|SFO//conj//5 något//DT|NEU|SIN|IND//det//155 krav//NN|NEU|SIN|IND|NOM//nsubj:pass//153 på//PP//case//157 orsakssamband//NN|NEU|PLU|IND|NOM//nmod//155 mellan//PP//case//159 avb//KN//nmod//157 okningen//NN|UTR|SIN|DEF|NOM//xcomp//153 och//KN//cc//163 de//DT|UTR/NEU|PLU|DEF//det//163 omständigheter//NN|UTR|PLU|IND|NOM//conj//160 som//HP|-|-|-//nsubj//165 leder//VB|PRS|AKT//acl:relcl//163 fram//PL//advmod//165 till//PP//mark//174 att//SN//mark//174 paketresan//NN|UTR|SIN|DEF|NOM//nsubj:pass//174 inte//AB//advmod//174 till//PP//case//173 någon//DT|UTR|SIN|IND//det//173 del//NN|UTR|SIN|IND|NOM//obl//174 genomförs//VB|PRS|SFO//advcl//165 .//MAD//punct//5
5.4 Övriga frågor;Frågan//NN|UTR|SIN|DEF|NOM//nsubj//1 blir//VB|PRS|AKT//ROOT//1 då//AB//advmod//1 om//SN//compound:prt//1 samma//DT|UTR/NEU|SIN/PLU|IND//det//5 överväganden//NN|NEU|PLU|IND|NOM//nsubj//7 bör//VB|PRS|AKT//aux//7 ligga//VB|INF|AKT//advcl//1 till//PP//case//11 grund//NN|UTR|SIN|IND|NOM//fixed//8 för//PP//fixed//8 bedömningen//NN|UTR|SIN|DEF|NOM//obl//7 av//PP//case//14 näringsidkares//NN|UTR|PLU|IND|GEN//nmod:poss//14 anspråk//NN|NEU|PLU|IND|NOM//nmod//11 på//PP//case//16 återbetalning//NN|UTR|SIN|IND|NOM//nmod//14 av//PP//case//19 erlagda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//19 förskottsbelopp//NN|NEU|PLU|IND|NOM//nmod//16 ur//PP//case//21 garantin//NN|UTR|SIN|DEF|NOM//nmod//19 i//PP//mark//26 samband//NN|NEU|SIN|IND|NOM//fixed//22 med//PP//fixed//22 frivilligt//AB|POS//advmod//26 avbokade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//1 tjänsteresor//NN|UTR|PLU|IND|NOM//obj//26 ,//MID//punct//1 konferensresor//NN|UTR|PLU|IND|NOM//parataxis//1 o.d.//AB|AN//parataxis//1 Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//32 konstaterar//VB|PRS|AKT//parataxis//1 inledningsvis//AB//advmod//32 att//SN//mark//39 samma//DT|UTR/NEU|SIN/PLU|IND//det//37 sociala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//37 skyddssyfte//NN|NEU|SIN|IND|NOM//nsubj//39 knappast//AB|SUV//advmod//39 gör//VB|PRS|AKT//ccomp//32 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//39 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//compound:prt//39 i//PP//case//44 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//44 situationer//NN|UTR|PLU|IND|NOM//obl//39 .//MAD//punct//32
5.4 Övriga frågor;Tvärtom//AB//advmod//49 torde//VB|PRT|AKT//aux//49 utgångspunkten//NN|UTR|SIN|DEF|NOM//nsubj//49 vara//VB|INF|AKT//conj//1 att//SN//mark//54 dessa//DT|UTR/NEU|PLU|DEF//det//52 fordringsanspråk//NN|NEU|PLU|IND|NOM//nsubj:pass//54 bör//VB|PRS|AKT//aux//54 behandlas//VB|INF|SFO//ccomp//49 på//PP//case//57 samma//DT|UTR/NEU|SIN/PLU|IND//det//57 sätt//NN|NEU|SIN|IND|NOM//obl//54 som//KN//mark//61 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//61 ordinära//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//61 fordringar//NN|UTR|PLU|IND|NOM//nmod//57 i//PP//case//65 en//DT|UTR|SIN|IND//det//65 eventuell//JJ|POS|UTR|SIN|IND|NOM//amod//65 konkurs//NN|UTR|SIN|IND|NOM//obl//54 ,//MID//punct//70 såvida//SN//cc//70 inte//AB//advmod//70 annat//PN|NEU|SIN|IND|SUB/OBJ//nsubj//70 följer//VB|PRS|AKT//conj//54 av//PP//case//73 EG-rättsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//73 krav//NN|NEU|PLU|IND|NOM//obl//70 .//MAD//punct//1
5.4 Övriga frågor;Förskottsbetalningar//NN|UTR|PLU|IND|NOM//ROOT//0 i//PP//case//2 fall//NN|NEU|PLU|IND|NOM//nmod//0 då//HA//advmod//5 resan//NN|UTR|SIN|DEF|NOM//nsubj:pass//5 avbryts//VB|PRS|SFO//acl:relcl//0
5.4 Övriga frågor;Av//PP//case//2 artikel//NN|UTR|SIN|IND|NOM//nmod//2 7//RG|NOM//obl//5 i//PP//case//4 paketresedirektivet//NN|NEU|SIN|DEF|NOM//nmod//2 följer//VB|PRS|AKT//ROOT//5 vidare//AB|KOM//compound:prt//5 ,//MID//punct//10 enligt//PP//case//10 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//10 mening//NN|UTR|SIN|IND|NOM//obl//5 ,//MID//punct//10 att//SN//mark//15 konsumenten//NN|UTR|SIN|DEF|NOM//nsubj//15 är//VB|PRS|AKT//cop//15 berättigad//PC|PRF|UTR|SIN|IND|NOM//acl//10 till//PP//case//17 återbetalning//NN|UTR|SIN|IND|NOM//obl//15 av//PP//case//20 erlagda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//20 belopp//NN|NEU|PLU|IND|NOM//nmod//17 också//AB//advmod//28 när//HA//mark//28 arrangören//NN|UTR|SIN|DEF|NOM//nsubj//28 eller//KN//cc//25 återförsäljaren//NN|UTR|SIN|DEF|NOM//conj//23 rent//AB|POS//advmod//27 faktiskt//AB|POS//advmod//28 hamnar//VB|PRS|AKT//advcl//15 på//PP//compound:prt//28 eller//KN//cc//31 riskerar//VB|PRS|AKT//conj//28 att//IE//mark//33 hamna//VB|INF|AKT//xcomp//31 på//PP//case//35 obestånd//NN|NEU|SIN|IND|NOM//obl//33 först//AB//advmod//40 då//HA//advmod//40 resan//NN|UTR|SIN|DEF|NOM//nsubj:pass//40 har//VB|PRS|AKT//aux//40 påbörjats//VB|SUP|SFO//advcl//31 .//MAD//punct//5
5.4 Övriga frågor;Enligt//PP//case//45 6//RG|NOM//nummod//44 §//NN|AN//nmod//45 resegarantilagen//NN|UTR|SIN|DEF|NOM//obl//48 får//VB|PRS|AKT//aux//48 säkerheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//48 tas//VB|INF|SFO//parataxis//5 i//PP//case//50 anspråk//NN|NEU|SIN|IND|NOM//obl//48 för//PP//case//53 skälig//JJ|POS|UTR|SIN|IND|NOM//amod//53 ersättning//NN|UTR|SIN|IND|NOM//obl//48 till//PP//case//55 resenärerna//NN|UTR|PLU|DEF|NOM//obl//48 för//PP//case//57 värdet//NN|NEU|SIN|DEF|NOM//obl//48 av//PP//case//60 de//DT|UTR/NEU|PLU|DEF//det//60 förmåner//NN|UTR|PLU|IND|NOM//nmod//57 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//62 gått//VB|SUP|AKT//acl:relcl//60 miste//PL//compound:prt//62 om//PP//compound:prt//62 genom//PP//mark//68 att//SN//mark//68 resan//NN|UTR|SIN|DEF|NOM//nsubj:pass//68 avkortats//VB|SUP|SFO//advcl//62 .//MAD//punct//5
5.4 Övriga frågor;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//71 anser//VB|PRS|AKT//parataxis//5 inte//AB//advmod//71 att//SN//mark//78 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//78 i//PP//case//77 denna//DT|UTR|SIN|DEF//det//77 del//NN|UTR|SIN|IND|NOM//obl//78 föreligger//VB|PRS|AKT//ccomp//71 behov//NN|NEU|SIN|IND|NOM//obj//78 av//PP//case//83 några//DT|UTR/NEU|PLU|IND//det//83 sakliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//83 förändringar//NN|UTR|PLU|IND|NOM//nmod//79 i//PP//case//85 lagstiftningen//NN|UTR|SIN|DEF|NOM//nmod//83 .//MAD//punct//5
5.4 Övriga frågor;Garantin//NN|UTR|SIN|DEF|NOM//nsubj:pass//93 skall//VB|PRS|AKT//aux//93 således//AB//advmod//93 ,//MID//punct//89 ifall//SN//mark//93 resan//NN|UTR|SIN|DEF|NOM//nsubj:pass//93 avbryts//VB|PRS|SFO//parataxis//5 ,//MID//punct//93 även//AB//advmod//98 fortsättningsvis//AB//advmod//98 kunna//VB|INF|AKT//aux//98 utnyttjas//VB|INF|SFO//conj//93 för//PP//case//100 återbetalning//NN|UTR|SIN|IND|NOM//obl//98 i//PP//case//102 form//NN|UTR|SIN|IND|NOM//nmod//100 av//PP//case//105 skälig//JJ|POS|UTR|SIN|IND|NOM//amod//105 ersättning//NN|UTR|SIN|IND|NOM//nmod//102 för//PP//case//107 värdet//NN|NEU|SIN|DEF|NOM//nmod//105 av//PP//case//110 de//DT|UTR/NEU|PLU|DEF//det//110 förmåner//NN|UTR|PLU|IND|NOM//nmod//107 som//HP|-|-|-//obl//114 resenären//NN|UTR|SIN|DEF|NOM//nsubj//114 har//VB|PRS|AKT//aux//114 gått//VB|SUP|AKT//acl:relcl//110 miste//PL//compound:prt//114 om//PP//case//111 genom//PP//mark//121 att//SN//mark//121 resan//NN|UTR|SIN|DEF|NOM//nsubj:pass//121 har//VB|PRS|AKT//aux//121 avkortats//VB|SUP|SFO//advcl//114 .//MAD//punct//5
5.4 Övriga frågor;Kostnader//NN|UTR|PLU|IND|NOM//ROOT//0 för//PP//case//2 hemtransport//NN|UTR|SIN|IND|NOM//nmod//0 och//KN//cc//4 kringarrangemang//NN|NEU|SIN|IND|NOM//conj//0
5.4 Övriga frågor;Enligt//PP//case//2 artikel//NN|UTR|SIN|IND|NOM//nmod//2 7//RG|NOM//obl//7 i//PP//case//4 paketresedirektivet//NN|NEU|SIN|DEF|NOM//nmod//2 skall//VB|PRS|AKT//aux//7 resegarantin//NN|UTR|SIN|DEF|NOM//nsubj//7 täcka//VB|INF|AKT//ROOT//7 de//DT|UTR/NEU|PLU|DEF//det//9 kostnader//NN|UTR|PLU|IND|NOM//obj//7 som//HP|-|-|-//nsubj//12 är//VB|PRS|AKT//cop//12 nödvändiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//9 för//PP//mark//18 att//SN//mark//18 konsumenten//NN|UTR|SIN|DEF|NOM//nsubj//18 skall//VB|PRS|AKT//aux//18 kunna//VB|INF|AKT//aux//18 återvända//VB|INF|AKT//advcl//12 hem//PL//advmod//18 från//PP//case//21 semestern//NN|UTR|SIN|DEF|NOM//obl//18 ifall//SN//mark//26 arrangören//NN|UTR|SIN|DEF|NOM//nsubj//26 eller//KN//cc//25 återförsäljaren//NN|UTR|SIN|DEF|NOM//conj//23 hamnar//VB|PRS|AKT//advcl//18 på//PP//case//28 obestånd//NN|NEU|SIN|IND|NOM//obl//26 under//PP//case//30 resan//NN|UTR|SIN|DEF|NOM//obl//26 .//MAD//punct//7
5.4 Övriga frågor;I//PP//case//35 fråga//NN|UTR|SIN|IND|NOM//fixed//32 om//PP//case//35 resor//NN|UTR|PLU|IND|NOM//obl//100 som//HP|-|-|-//nsubj:pass//38 har//VB|PRS|AKT//aux//38 påbörjats//VB|SUP|SFO//acl:relcl//35 men//KN//cc//42 inte//AB//advmod//42 har//VB|PRS|AKT//aux//42 slutförts//VB|SUP|SFO//conj//38 föreskrivs//VB|PRS|SFO//xcomp//42 i//PP//case//47 6//RG|NOM//nummod//46 §//NN|AN//nmod//47 resegarantilagen//NN|UTR|SIN|DEF|NOM//obl//43 att//SN//mark//51 säkerheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//51 får//VB|PRS|AKT//aux//51 tas//VB|INF|SFO//acl:relcl//35 i//PP//case//53 anspråk//NN|NEU|SIN|IND|NOM//obl//51 för//PP//case//56 resenärers//NN|UTR|PLU|IND|GEN//nmod:poss//56 uppehälle//NN|NEU|SIN|IND|NOM//obl//51 under//PP//case//58 resan//NN|UTR|SIN|DEF|NOM//obl//51 och//KN//cc//61 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//61 återresa//NN|UTR|SIN|IND|NOM//conj//58 (//PAD//punct//63 se//VB|IMP|AKT//parataxis//35 avsnitt//NN|NEU|SIN|IND|NOM//nmod//65 3.4.2//RG|NOM//obj//63 )//PAD//punct//63 .//MAD//punct//35
