3 Ekonomiska och materiella resurser ;Jan//PM|NOM//ROOT//0 O.//PM|NOM//flat:name//0 Jonsson//PM|NOM//flat:name//1
7.8.1 Hushållsresursernas betydelse;Vi//PN|UTR|PLU|DEF|SUB//nsubj//34 har//VB|PRS|AKT//aux//34 prövat//VB|SUP|AKT//parataxis//2 indikatorer//NN|UTR|PLU|IND|NOM//obj//34 på//PP//mark//40 hur//HA//advmod//38 ofta//AB|POS//advmod//40 barnet//NN|NEU|SIN|DEF|NOM//nsubj//40 bor//VB|PRS|AKT//acl//35 med//PP//case//44 den//DT|UTR|SIN|DEF//det//44 frånvarande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//44 föräldern//NN|UTR|SIN|DEF|NOM//obl//40 (//PAD//punct//44 och//KN//cc//49 som//HP|-|-|-//obj//49 vi//PN|UTR|PLU|DEF|SUB//nsubj//49 såg//VB|PRT|AKT//conj//40 i//PP//case//51 Kapitel//NN|NEU|SIN|IND|NOM//obl//49 2//RG|NOM//nummod//51 är//VB|PRS|AKT//cop//56 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//56 ganska//AB//advmod//56 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nsubj//62 vars//HS|DEF//nmod:poss//59 frånlevande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//59 föräldrar//NN|UTR|PLU|IND|NOM//nsubj//62 är//VB|PRS|AKT//cop//62 ganska//AB//advmod//62 närvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obj//34 )//PAD//punct//62 ,//MID//punct//68 hur//HA//advmod//68 ofta//AB|POS//advmod//68 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//68 träffas//VB|PRS|SFO//advcl//34 ,//MID//punct//72 samt//KN//cc//72 hur//HA//advmod//72 vanligt//JJ|POS|NEU|SIN|IND|NOM//conj//68 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//72 är//VB|PRS|AKT//cop//72 att//SN//mark//79 de//DT|UTR/NEU|PLU|DEF//det//78 båda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//78 föräldrarna//NN|UTR|PLU|DEF|NOM//nsubj//79 pratar//VB|PRS|AKT//csubj//72 med//PP//case//81 varandra//PN|UTR/NEU|PLU|DEF|OBJ//obl//79 om//PP//case//83 frågor//NN|UTR|PLU|IND|NOM//obl//79 som//HP|-|-|-//nsubj//85 rör//VB|PRS|AKT//acl:relcl//83 barnet//NN|NEU|SIN|DEF|NOM//obj//85 (//PAD//punct//90 dessa//DT|UTR/NEU|PLU|DEF//det//89 frågor//NN|UTR|PLU|IND|NOM//nsubj:pass//90 ställs//VB|PRS|SFO//advcl//68 till//PP//case//92 föräldern//NN|UTR|SIN|DEF|NOM//obl//90 i//PP//case//94 huvudintervjun//NN|UTR|SIN|IND|NOM//obl//90 )//PAD//punct//90 .//MAD//punct//34
7.8.1 Hushållsresursernas betydelse;Ingen//PN|UTR|SIN|IND|SUB/OBJ//nsubj//101 av//PP//case//100 dessa//DT|UTR/NEU|PLU|DEF//det//100 variabler//NN|UTR|PLU|IND|NOM//nmod//97 tycks//VB|PRS|SFO//conj//34 vara//VB|INF|AKT//cop//103 relaterad//PC|PRF|UTR|SIN|IND|NOM//xcomp//101 till//PP//case//106 barnens//NN|NEU|PLU|DEF|GEN//nmod:poss//106 utbildning//NN|UTR|SIN|IND|NOM//obl//103 ,//MID//punct//110 som//HP|-|-|-//obl//110 vi//PN|UTR|PLU|DEF|SUB//nsubj//110 mätt//VB|SUP|AKT//acl:relcl//106 den//PN|UTR|SIN|DEF|SUB/OBJ//obj//110 .//MAD//punct//34
7.8.1 Hushållsresursernas betydelse;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//117 bör//VB|PRS|AKT//aux//117 dock//AB//advmod//117 inte//AB//advmod//117 leda//VB|INF|AKT//conj//34 oss//PN|UTR|PLU|DEF|OBJ//obj//117 till//PP//mark//121 att//IE//mark//121 tvivla//VB|INF|AKT//advcl//117 på//PP//mark//138 att//SN//mark//138 den//DT|UTR|SIN|DEF//det//126 sociala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//126 relationen//NN|UTR|SIN|DEF|NOM//nsubj//138 också//AB//advmod//130 till//PP//case//130 den//DT|UTR|SIN|DEF//det//130 förälder//NN|UTR|SIN|IND|NOM//nsubj//138 som//HP|-|-|-//nsubj//132 bor//VB|PRS|AKT//acl:relcl//130 i//PP//case//136 ett//DT|NEU|SIN|IND//det//136 annat//JJ|POS|NEU|SIN|IND|NOM//amod//136 hushåll//NN|NEU|SIN|IND|NOM//obl//132 är//VB|PRS|AKT//cop//138 viktig//JJ|POS|UTR|SIN|IND|NOM//ccomp//121 för//PP//case//140 barnen//NN|NEU|PLU|DEF|NOM//obl//138 .//MAD//punct//117
7.8.1 Hushållsresursernas betydelse;Denna//DT|UTR|SIN|DEF//det//143 relation//NN|UTR|SIN|IND|NOM//nsubj//153 har//VB|PRS|AKT//aux//153 i//PP//case//149 de//DT|UTR/NEU|PLU|DEF//det//149 allra//AB//advmod//148 flesta//JJ|SUV|UTR/NEU|PLU|DEF|NOM//amod//149 fall//NN|NEU|PLU|IND|NOM//obl//153 säkert//AB|POS//advmod//153 ett//DT|NEU|SIN|IND//det//153 stort//JJ|POS|NEU|SIN|IND|NOM//amod//153 egenvärde//NN|NEU|SIN|IND|NOM//parataxis//117 och//KN//cc//157 kan//VB|PRS|AKT//aux//157 också//AB//advmod//157 ha//VB|INF|AKT//conj//117 betydelse//NN|UTR|SIN|IND|NOM//obj//157 för//PP//case//162 det//DT|NEU|SIN|DEF//det//162 allmänna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//162 välmåendet//NN|NEU|SIN|DEF|NOM//obl//157 .//MAD//punct//117
7.8.1 Hushållsresursernas betydelse;Dessutom//AB//advmod//172 kan//VB|PRS|AKT//aux//172 en//PN|UTR|SIN|IND|SUB/OBJ//nsubj//172 av//PP//case//168 anledningarna//NN|UTR|PLU|DEF|NOM//nmod//166 att//SN//mark//172 vi//PN|UTR|PLU|DEF|SUB//nsubj//172 inte//AB//advmod//172 finner//VB|PRS|AKT//conj//117 några//DT|UTR/NEU|PLU|IND//det//174 effekter//NN|UTR|PLU|IND|NOM//obj//172 vara//VB|INF|AKT//xcomp//172 att//SN//mark//186 vi//PN|UTR|PLU|DEF|SUB//nsubj//186 i//PP//case//180 dessa//DT|UTR/NEU|PLU|DEF//det//180 analyser//NN|UTR|PLU|IND|NOM//obl//186 är//VB|PRS|AKT//cop//186 nere//AB//advmod//186 på//PP//case//186 mycket//AB|POS//advmod//185 små//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//186 delurval//NN|NEU|PLU|IND|NOM//ccomp//172 ,//MID//punct//186 där//HA//advmod//193 skillnaderna//NN|UTR|PLU|DEF|NOM//nsubj//193 måste//VB|PRS|AKT//aux//193 vara//VB|INF|AKT//cop//193 extra//AB//advmod//193 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//186 för//PP//mark//198 att//SN//mark//198 man//PN|UTR|SIN|IND|SUB//nsubj//198 skall//VB|PRS|AKT//aux//198 uppnå//VB|INF|AKT//advcl//193 statistiskt//AB|POS//advmod//200 signifikanta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//201 resultat//NN|NEU|PLU|IND|NOM//obj//198 .//MAD//punct//117

7.9 Sammanfattande diskussion;I//PP//case//2 detta//DT|NEU|SIN|DEF//det//2 kapitel//NN|NEU|SIN|IND|NOM//obl//5 har//VB|PRS|AKT//aux//5 vi//PN|UTR|PLU|DEF|SUB//nsubj//5 studerat//VB|SUP|AKT//ROOT//5 utbildning//NN|UTR|SIN|IND|NOM//obj//5 och//KN//cc//8 lärande//NN|NEU|SIN|IND|NOM//conj//6 ,//MID//punct//11 vilka//HP|UTR/NEU|PLU|IND//nsubj//11 utgör//VB|PRS|AKT//conj//5 resurser//NN|UTR|PLU|IND|NOM//obj//11 för//PP//case//14 barn//NN|NEU|PLU|IND|NOM//nmod//12 och//KN//cc//16 ungdomar//NN|UTR|PLU|IND|NOM//conj//14 såväl//KN//advmod//19 under//PP//case//19 skoltiden//NN|UTR|SIN|DEF|NOM//obl//11 som//KN//mark//22 i//PP//case//22 livet//NN|NEU|SIN|DEF|NOM//obl//11 ,//MID//punct//11 efter//PP//case//26 utbildningens//NN|UTR|SIN|DEF|GEN//nmod:poss//26 slut//NN|NEU|SIN|IND|NOM//obl//11 .//MAD//punct//5
7.9 Sammanfattande diskussion;Vi//PN|UTR|PLU|DEF|SUB//nsubj//31 har//VB|PRS|AKT//aux//31 inte//AB//advmod//31 haft//VB|SUP|AKT//parataxis//5 tillgång//NN|UTR|SIN|IND|NOM//obj//31 till//PP//case//35 något//DT|NEU|SIN|IND//det//35 mått//NN|NEU|SIN|IND|NOM//obl//31 på//PP//compound:prt//31
7.9 Sammanfattande diskussion;”//PAD//punct//2 objektiv//JJ|POS|UTR|SIN|IND|NOM//amod//2 kunskap//NN|UTR|SIN|IND|NOM//nsubj//36 ”//RG|NOM//punct//2 eller//KN//cc//5 vad//HP|NEU|SIN|IND//conj//2 barn//NN|NEU|PLU|IND|NOM//nsubj//11 och//KN//cc//8 ungdomar//NN|UTR|PLU|IND|NOM//conj//6 faktiskt//AB|POS//advmod//11 har//VB|PRS|AKT//aux//11 lärt//VB|SUP|AKT//acl:relcl//5 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//11 ,//MID//punct//5 utan//KN//cc//16 har//VB|PRS|AKT//aux//16 använt//VB|SUP|AKT//conj//2 mått//NN|NEU|PLU|IND|NOM//obj//16 på//PP//case//20 självskattade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//20 skolprestationer//NN|UTR|PLU|IND|NOM//obl//16 ,//MID//punct//22 upplevd//PC|PRF|UTR|SIN|IND|NOM//amod//23 takt//NN|UTR|SIN|IND|NOM//obj//16 på//PP//case//25 undervisningen//NN|UTR|SIN|DEF|NOM//nmod//23 och//KN//cc//27 högskoleaspirationer//NN|UTR|PLU|IND|NOM//conj//25 .//MAD//punct//2
7.9 Sammanfattande diskussion;Generellt//AB|POS//advmod//30 sett//PC|PRF|NEU|SIN|IND|NOM//appos//2 är//VB|PRS|AKT//cop//36 de//DT|UTR/NEU|PLU|DEF//det//34 självskattade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//34 prestationerna//NN|UTR|PLU|DEF|NOM//nsubj//36 ganska//AB//advmod//36 höga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ROOT//36 ,//MID//punct//39 få//PN|UTR/NEU|PLU|IND|SUB/OBJ//aux//39 anser//VB|PRS|AKT//conj//36 att//SN//mark//46 takten//NN|UTR|SIN|DEF|NOM//nsubj//46 på//PP//case//43 undervisningen//NN|UTR|SIN|DEF|NOM//nmod//41 är//VB|PRS|AKT//cop//46 för//AB//advmod//46 låg//JJ|POS|UTR|SIN|IND|NOM//ccomp//39 och//KN//cc//49 många//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj//49 tycker//VB|PRS|AKT//conj//46 att//SN//mark//53 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//53 är//VB|PRS|AKT//cop//53 viktigt//JJ|POS|NEU|SIN|IND|NOM//ccomp//49 att//SN//mark//58 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//58 skall//VB|PRS|AKT//aux//58 få//VB|INF|AKT//aux//58 gå//VB|INF|AKT//csubj//53 på//PP//case//60 högskola//NN|UTR|SIN|IND|NOM//obl//58 eller//KN//cc//62 universitet//NN|NEU|SIN|IND|NOM//conj//60 –//PAD//punct//65 betydligt//AB//advmod//65 fler//JJ|POS|UTR/NEU|PLU|IND|NOM//appos//58 än//KN//mark//72 vad//HP|NEU|SIN|IND//dislocated//72 som//HP|-|-|-//nsubj//72 slutligen//AB//advmod//72 kommer//VB|PRS|AKT//aux//72 att//IE//mark//72 hamna//VB|INF|AKT//acl//65 där//AB//advmod//72 ,//MID//punct//76 kan//VB|PRS|AKT//aux//76 tilläggas//VB|INF|SFO//conj//46 .//MAD//punct//36
7.9 Sammanfattande diskussion;Om//SN//mark//83 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//83 är//VB|PRS|AKT//cop//83 något//DT|NEU|SIN|IND//det//83 allmänt//JJ|POS|NEU|SIN|IND|NOM//amod//83 problem//NN|NEU|SIN|IND|NOM//conj//36 våra//PS|UTR/NEU|PLU|DEF//nmod:poss//85 resultat//NN|NEU|PLU|IND|NOM//nsubj//86 tyder//VB|PRS|AKT//acl:relcl//83 på//PP//compound:prt//86 ,//MID//punct//36 är//VB|PRS|AKT//cop//36 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//89 att//SN//mark//93 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//93 finns//VB|PRS|SFO//ccomp//89 ganska//AB//advmod//95 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nsubj//93 (//PAD//punct//95 cirka//AB//advmod//98 13//RG|NOM//nummod//99 procent//NN|UTR|PLU|IND|NOM//obl//100 10//RG|NOM//nummod//101 18-åringar//NN|UTR|PLU|IND|NOM//appos//95 )//PAD//punct//95 som//HP|-|-|-//nsubj//104 anser//VB|PRS|AKT//acl:relcl//95 att//SN//mark//107 undervisningen//NN|UTR|SIN|DEF|NOM//nsubj//107 sker//VB|PRS|AKT//ccomp//104 i//PP//case//111 för//AB//case//111 hög//JJ|POS|UTR|SIN|IND|NOM//amod//111 takt//NN|UTR|SIN|IND|NOM//obl//107 .//MAD//punct//36
7.9 Sammanfattande diskussion;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//116 skulle//VB|PRT|AKT//aux//116 kunna//VB|INF|AKT//aux//116 tala//VB|INF|AKT//parataxis//36 för//PP//mark//120 att//SN//mark//120 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//120 halkar//VB|PRS|AKT//advcl//116 efter//PL//compound:prt//120 ,//MID//punct//125 att//SN//mark//125 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//125 utgör//VB|PRS|AKT//advcl//120 just//AB//advmod//125 den//DT|UTR|SIN|DEF//det//128 grupp//NN|UTR|SIN|IND|NOM//obj//125 som//HP|-|-|-//obj//134 den//DT|UTR|SIN|DEF//det//132 individualiserade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//132 undervisningens//NN|UTR|SIN|DEF|GEN//nmod:poss//133 kritiker//NN|UTR|PLU|IND|NOM//nsubj//134 varnat//VB|SUP|AKT//acl:relcl//128 för//PP//case//134 (//PAD//punct//116 se//VB|IMP|AKT//parataxis//116 t.ex.//AB|AN//advmod//137 Dahllöf//PM|NOM//obj//137 1967//RG|NOM//nummod//139 )//PAD//punct//137 .//MAD//punct//116
7.9 Sammanfattande diskussion;Å//PP//advmod//146 andra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//145 sidan//NN|UTR|SIN|DEF|NOM//fixed//143 utgörs//VB|PRS|SFO//conj//116 denna//DT|UTR|SIN|DEF//det//148 grupp//NN|UTR|SIN|IND|NOM//nsubj:pass//146 främst//AB|SUV//advmod//146 av//PP//case//151 gymnasister//NN|UTR|PLU|IND|NOM//obl:agent//146 ,//MID//punct//151 vilket//HP|NEU|SIN|IND//nsubj//154 pekar//VB|PRS|AKT//acl:relcl//151 på//PP//case//158 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//158 möjliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//158 orsaker//NN|UTR|PLU|IND|NOM//obl//154 ,//MID//punct//154 t.ex.//AB|AN//advmod//164 att//SN//mark//164 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//164 är//VB|PRS|AKT//cop//164 ovana//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advcl//154 vid//PP//case//168 ett//DT|NEU|SIN|IND//det//168 nytt//JJ|POS|NEU|SIN|IND|NOM//amod//168 tempo//NN|NEU|SIN|IND|NOM//obl//164 när//HA//mark//171 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//171 lämnat//VB|SUP|AKT//acl//168 grundskolan//NN|UTR|SIN|DEF|NOM//obj//171 .//MAD//punct//116
7.9 Sammanfattande diskussion;Oroväckande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//36 är//VB|PRS|AKT//cop//174 att//SN//mark//181 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//181 framför//PP//advmod//181 allt//PN|NEU|SIN|IND|SUB/OBJ//fixed//178 är//VB|PRS|AKT//cop//181 barn//NN|NEU|PLU|IND|NOM//nsubj//174 till//PP//case//184 ensamstående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//184 föräldrar//NN|UTR|PLU|IND|NOM//nmod//181 som//HP|-|-|-//nsubj//186 uppfattar//VB|PRS|AKT//acl:relcl//181 takten//NN|UTR|SIN|DEF|NOM//obj//186 som//KN//mark//190 för//AB//case//190 hög//JJ|POS|UTR|SIN|IND|NOM//nmod//181 (//PAD//punct//181 vilket//HP|NEU|SIN|IND//nsubj//193 gäller//VB|PRS|AKT//acl:relcl//181 på//PP//case//196 varje//DT|UTR/NEU|SIN|IND//det//196 skolstadium//NN|NEU|SIN|IND|NOM//obl//193 )//PAD//punct//181 .//MID//punct//36
7.9 Sammanfattande diskussion;Ett//DT|NEU|SIN|IND//det//200 sätt//NN|NEU|SIN|IND|NOM//conj//36 att//IE//mark//202 tolka//VB|INF|AKT//acl//200 detta//PN|NEU|SIN|DEF|SUB/OBJ//obj//202 är//VB|PRS|AKT//cop//200 att//SN//mark//209 ensamstående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//207 föräldrar//NN|UTR|PLU|IND|NOM//nsubj//209 inte//AB//advmod//209 har//VB|PRS|AKT//acl//200 tid//NN|UTR|SIN|IND|NOM//obj//209 ,//MID//punct//212 energi//NN|UTR|SIN|IND|NOM//conj//209 eller//KN//cc//215 egen//JJ|POS|UTR|SIN|IND/DEF|NOM//amod//215 utbildning//NN|UTR|SIN|IND|NOM//conj//209 nog//AB//advmod//209 för//PP//mark//219 att//IE//mark//219 backa//VB|INF|AKT//advcl//209 upp//PL//compound:prt//219 barnen//NN|NEU|PLU|DEF|NOM//obj//219 i//PP//case//223 skolan//NN|UTR|SIN|DEF|NOM//obl//219 .//MAD//punct//36
7.9 Sammanfattande diskussion;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//230 är//VB|PRS|AKT//cop//230 ett//DT|NEU|SIN|IND//det//230 ofta//AB|POS//advmod//229 förbisett//JJ|POS|NEU|SIN|IND|NOM//amod//230 faktum//NN|NEU|SIN|IND|NOM//parataxis//36 att//SN//mark//237 föräldrarna//NN|UTR|PLU|DEF|NOM//nsubj//237 både//KN//cc//237 direkt//AB|POS//advmod//237 och//KN//cc//236 indirekt//AB|POS//conj//234 fungerar//VB|PRS|AKT//acl//230 som//KN//mark//240 ”//PAD//punct//240 extralärare//NN|UTR|SIN|IND|NOM//xcomp//237 ”//RG|NOM//punct//230 och//KN//cc//244 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//244 finns//VB|PRS|SFO//conj//36 en//DT|UTR|SIN|IND//det//246 risk//NN|UTR|SIN|IND|NOM//nsubj//244 för//PP//mark//254 att//SN//mark//254 barn//NN|NEU|PLU|IND|NOM//nsubj//254 som//HP|-|-|-//nsubj//254 av//PP//case//253 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//253 skäl//NN|NEU|PLU|IND|NOM//obl//254 har//VB|PRS|AKT//acl//246 mindre//AB|KOM//advmod//256 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//257 resurser//NN|UTR|PLU|IND|NOM//obj//254 halkar//VB|PRS|AKT//xcomp//254 efter//PL//compound:prt//258 –//RG|NOM//punct//263 vilket//HP|NEU|SIN|IND//nsubj//263 är//VB|PRS|AKT//cop//263 detsamma//PN|NEU|SIN|DEF|SUB/OBJ//conj//36 som//KN//mark//266 att//IE//mark//266 säga//VB|INF|AKT//acl//263 att//SN//mark//278 skolan//NN|UTR|SIN|DEF|NOM//nsubj//278 av//PP//case//271 något//DT|NEU|SIN|IND//det//271 skäl//NN|NEU|SIN|IND|NOM//nmod//268 (//PAD//punct//271 t.ex.//AB|AN//advmod//274 resursbrist//NN|UTR|SIN|IND|NOM//appos//271 )//PAD//punct//268 inte//AB//advmod//278 kan//VB|PRS|AKT//aux//278 ge//VB|INF|AKT//ccomp//266 dessa//DT|UTR/NEU|PLU|DEF//det//280 barn//NN|NEU|PLU|IND|NOM//iobj//278 det//DT|NEU|SIN|DEF//det//282 stöd//NN|NEU|SIN|IND|NOM//obj//278 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//285 skulle//VB|PRT|AKT//aux//285 behöva//VB|INF|AKT//acl:relcl//282 .//MAD//punct//36
7.9 Sammanfattande diskussion;Just//AB//advmod//1 när//HA//case//7 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//1 gäller//VB|PRS|AKT//fixed//1 barns//NN|NEU|PLU|IND|GEN//nmod:poss//7 och//KN//cc//6 ungdomars//NN|UTR|PLU|IND|GEN//conj//4 utbildning//NN|UTR|SIN|IND|NOM//obl//11 är//VB|PRS|AKT//cop//11 föräldrarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//10 resurser//NN|UTR|PLU|IND|NOM//nsubj//11 centrala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ROOT//11 .//MAD//punct//11
7.9 Sammanfattande diskussion;Vi//PN|UTR|PLU|DEF|SUB//nsubj//14 visade//VB|PRT|AKT//parataxis//11 i//PP//case//17 detta//DT|NEU|SIN|DEF//det//17 kapitel//NN|NEU|SIN|IND|NOM//obl//14 hur//HA//advmod//26 en//DT|UTR|SIN|IND//det//20 del//NN|UTR|SIN|IND|NOM//nsubj//26 av//PP//case//24 de//DT|UTR/NEU|PLU|DEF//det//24 relevanta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//24 resurserna//NN|UTR|PLU|DEF|NOM//nmod//20 är//VB|PRS|AKT//cop//26 fördelade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//17 .//MAD//punct//14
7.9 Sammanfattande diskussion;Vi//PN|UTR|PLU|DEF|SUB//nsubj//29 identifierade//VB|PRT|AKT//conj//14 tillgång//NN|UTR|SIN|IND|NOM//obj//29 till//PP//case//33 eget//JJ|POS|NEU|SIN|IND/DEF|NOM//amod//33 rum//NN|NEU|SIN|IND|NOM//nmod//30 och//KN//cc//38 egen//JJ|POS|UTR|SIN|IND/DEF|NOM//amod//38 eller//KN//cc//37 hushållets//NN|NEU|SIN|DEF|GEN//nmod:poss//38 dator//NN|UTR|SIN|IND|NOM//conj//33 som//KN//nsubj//40 skolrelevanta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//38 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//42 resurser//NN|UTR|PLU|IND|NOM//obj//40 .//MAD//punct//14
7.9 Sammanfattande diskussion;Unga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//45 svenskar//NN|UTR|PLU|IND|NOM//nsubj//46 kliver//VB|PRS|AKT//conj//14 in//PL//advmod//46 i//PP//fixed//47 det//DT|NEU|SIN|DEF//fixed//47 21//RG|NOM//obl//46 ://MID//punct//50 a//PP//case//53 århundradet//NN|NEU|SIN|DEF|NOM//obl//14 med//PP//case//56 betydande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//56 välstånd//NN|NEU|SIN|IND|NOM//nmod//53 i//PP//case//59 dessa//DT|UTR/NEU|PLU|DEF//det//59 fall//NN|NEU|PLU|IND|NOM//nmod//53 –//RG|NOM//punct//53 ungefär//AB//advmod//62 90//RG|NOM//nummod//63 procent//NN|UTR|PLU|IND|NOM//appos//53 av//PP//case//66 alla//DT|UTR/NEU|PLU|IND/DEF//det//66 10//RG|NOM//nmod//63 18åringar//NN|UTR|PLU|IND|NOM//nummod//53 har//VB|PRS|AKT//conj//14 eget//JJ|POS|NEU|SIN|IND/DEF|NOM//amod//70 rum//NN|NEU|SIN|IND|NOM//obj//68 och//KN//cc//74 ännu//AB//advmod//73 fler//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj//74 har//VB|PRS|AKT//conj//14 tillgång//NN|UTR|SIN|IND|NOM//obj//74 till//PP//case//78 en//DT|UTR|SIN|IND//det//78 dator//NN|UTR|SIN|IND|NOM//nmod//75 i//PP//case//80 hushållet//NN|NEU|SIN|DEF|NOM//nmod//75 (//PAD//punct//14 medan//SN//mark//85 26//RG|NOM//nummod//84 procent//NN|UTR|PLU|IND|NOM//nsubj//85 har//VB|PRS|AKT//advcl//14 en//DT|UTR|SIN|IND//det//88 egen//JJ|POS|UTR|SIN|IND/DEF|NOM//amod//88 dator//NN|UTR|SIN|IND|NOM//obj//85 )//PAD//punct//14 .//MAD//punct//11
7.9 Sammanfattande diskussion;Många//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj//102 har//VB|PRS|AKT//aux//102 också//AB//advmod//92 stort//AB//amod//96 kulturellt//JJ|POS|NEU|SIN|IND|NOM//amod//96 kapital//NN|NEU|SIN|IND|NOM//obj//92 med//PP//case//98 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obl//92 hemifrån//AB//advmod//92 ,//MID//punct//102 åtminstone//AB//advmod//102 mätt//PC|PRF|UTR|SIN|IND|NOM//parataxis//11 som//KN//case//105 boklig//JJ|POS|UTR|SIN|IND|NOM//amod//105 tradition//NN|UTR|SIN|IND|NOM//obl//102 –//RG|NOM//punct//102 85//RG|NOM//nummod//108 procent//NN|UTR|PLU|IND|NOM//nsubj//111 av//PP//case//110 barnen//NN|NEU|PLU|DEF|NOM//nmod//108 har//VB|PRS|AKT//conj//102 tillgång//NN|UTR|SIN|IND|NOM//obj//111 till//PP//case//114 uppslagsverk//NN|NEU|SIN|IND|NOM//obl//111 i//PP//case//116 hemmet//NN|NEU|SIN|DEF|NOM//nmod//114 ,//MID//punct//111 61//RG|NOM//nummod//119 procent//NN|UTR|PLU|IND|NOM//nsubj//129 till//PP//case//123 fem//RG|NOM//nummod//122 hyllmeter//NN|UTR|PLU|IND|NOM//nmod//123 böcker//NN|UTR|PLU|IND|NOM//nmod//119 eller//KN//cc//128 mer//AB|KOM//advmod//127 och//KN//fixed//125 39//RG|NOM//nummod//128 procent//NN|UTR|PLU|IND|NOM//conj//123 har//VB|PRS|AKT//conj//111 (//PAD//punct//129 åtminstone//AB//advmod//129 )//PAD//punct//102 en//DT|UTR|SIN|IND//det//134 förälder//NN|UTR|SIN|IND|NOM//obj//11 som//HP|-|-|-//nsubj//137 ofta//AB|POS//advmod//137 läser//VB|PRS|AKT//acl:relcl//134 på//PP//case//139 fritiden//NN|UTR|SIN|DEF|NOM//obl//137 .//MAD//punct//11
