Reservation;av//PP//case//2 ledamöterna//NN|UTR|PLU|DEF|NOM//nmod//2 Henrik//PM|NOM//ROOT//2 S.//PM|NOM//flat:name//2 Järrel//PM|NOM//flat:name//2 (//PAD//punct//4 m//PM|NOM//nummod//2 )//PAD//punct//2 Ulf//PM|NOM//conj//2 Isaksson//PM|NOM//flat:name//8 (//PAD//punct//8 fp//PM|NOM//flat:name//2 )//PAD//punct//11 Marcela//PM|NOM//conj//2 Arosenius//PM|NOM//flat//13 (//PAD//punct//14 c//NN|NEU|SIN|IND|NOM//appos//14 )//PAD//punct//13 ,//MID//punct//2 och//KN//cc//21 Peter//PM|NOM//nmod//21 Flensburg//PM|NOM//conj//2 (//PAD//punct//21 kd//PM|NOM//appos//21 )//PAD//punct//21 samt//KN//cc//27 fr.o.m.//AB|AN//case//27 punkt//NN|UTR|SIN|IND|NOM//conj//2 3//RG|NOM//nummod//27 även//AB//advmod//33 av//PP//case//33 ledamoten//NN|UTR|SIN|DEF|NOM//nmod//32 Anders//PM|NOM//nmod//33 Drejare//PM|NOM//flat:name//2 (//PAD//punct//35 mp//NN|AN//appos//33 )//PAD//punct//2
7.4 Preventiv effekt;Vållanderegeln//NN|UTR|SIN|DEF|NOM//nsubj//1 ger//VB|PRS|AKT//ROOT//1 skadevållare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//iobj//1 incitament//NN|NEU|PLU|IND|NOM//obj//1 att//IE//mark//5 agera//VB|INF|AKT//acl//3 på//PP//case//8 ett//DT|NEU|SIN|IND//det//8 sätt//NN|NEU|SIN|IND|NOM//obl//5 som//HP|-|-|-//nsubj//10 uppfyller//VB|PRS|AKT//acl:relcl//8 den//DT|UTR|SIN|DEF//det//12 preventionsnivå//NN|UTR|SIN|IND|NOM//obj//10 som//HP|-|-|-//obj//15 rättsordningen//NN|UTR|SIN|DEF|NOM//nsubj//15 fastställt//VB|SUP|AKT//acl:relcl//12 för//PP//mark//21 att//IE//mark//21 på//PP//case//20 så//AB//amod//20 sätt//NN|NEU|SIN|IND|NOM//obl//21 undgå//VB|INF|AKT//advcl//15 ansvar//NN|NEU|SIN|IND|NOM//obj//21 .//MAD//punct//1
7.4 Preventiv effekt;Skadevållare//NN|UTR|PLU|IND|NOM//nsubj//25 minimerar//VB|PRS|AKT//parataxis//1 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//27 kostnader//NN|UTR|PLU|IND|NOM//obj//25 när//HA//mark//30 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//30 investerar//VB|PRS|AKT//advcl//25 tillräckligt//AB|POS//advmod//30 för//PP//mark//34 att//IE//mark//34 uppfylla//VB|INF|AKT//advcl//30 aktsamhetsnormen//NN|UTR|SIN|DEF|NOM//obj//34 .//MAD//punct//25
7.4 Preventiv effekt;Statlig//JJ|POS|UTR|SIN|IND|NOM//amod//38 regress//NN|UTR|SIN|IND|NOM//nsubj//39 ökar//VB|PRS|AKT//conj//25 kostnaderna//NN|UTR|PLU|DEF|NOM//obj//39 att//IE//mark//43 inte//AB//advmod//43 följa//VB|INF|AKT//advcl//39 säkerhetsnormerna//NN|UTR|PLU|DEF|NOM//obj//43 ,//MID//punct//48 vilket//HP|NEU|SIN|IND//nsubj//48 bör//VB|PRS|AKT//aux//48 ha//VB|INF|AKT//advcl//43 en//DT|UTR|SIN|IND//det//51 preventiv//JJ|POS|UTR|SIN|IND|NOM//amod//51 effekt//NN|UTR|SIN|IND|NOM//obj//48 .//MAD//punct//1
7.4 Preventiv effekt;Under//PP//case//2 en//DT|UTR|SIN|IND//det//2 regel//NN|UTR|SIN|IND|NOM//obl//8 om//PP//case//5 strikt//JJ|POS|NEU|SIN|IND|NOM//amod//5 ansvar//NN|NEU|SIN|IND|NOM//nmod//2 är//VB|PRS|AKT//cop//8 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//8 rationellt//JJ|POS|NEU|SIN|IND|NOM//advmod//21 för//PP//case//10 skadevållaren//NN|UTR|SIN|DEF|NOM//obl//8 att//IE//mark//12 minimera//VB|INF|AKT//csubj//8 summan//NN|UTR|SIN|DEF|NOM//obj//12 av//PP//case//15 preventionskostnader//NN|UTR|PLU|IND|NOM//nmod//13 och//KN//cc//17 skadekostnader//NN|UTR|PLU|IND|NOM//conj//15 .//MAD//punct//8
7.4 Preventiv effekt;Statlig//JJ|POS|UTR|SIN|IND|NOM//amod//20 regress//NN|UTR|SIN|IND|NOM//nsubj//21 innebär//VB|PRS|AKT//ROOT//21 att//SN//mark//24 skadekostnaden//NN|UTR|SIN|DEF|NOM//nsubj//24 stiger//VB|PRS|AKT//ccomp//21 för//PP//case//27 den//DT|UTR|SIN|DEF//det//27 ansvarige//JJ|POS|MAS|SIN|DEF|NOM//obl//24 ,//MID//punct//31 vilket//HP|NEU|SIN|IND//nsubj//31 bör//VB|PRS|AKT//aux//31 ha//VB|INF|AKT//acl:relcl//27 en//DT|UTR|SIN|IND//det//34 preventiv//JJ|POS|UTR|SIN|IND|NOM//amod//34 effekt//NN|UTR|SIN|IND|NOM//obj//31 .//MAD//punct//21
7.4 Preventiv effekt;Hur//HA//advmod//37 stor//JJ|POS|UTR|SIN|IND|NOM//parataxis//21 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//37 är//VB|PRS|AKT//cop//37 får//VB|PRS|AKT//aux//41 bedömas//VB|INF|SFO//conj//37 från//PP//case//43 fall//NN|NEU|SIN|IND|NOM//obl//41 till//PP//case//45 fall//NN|NEU|SIN|IND|NOM//obl//41 .//MAD//punct//37
7.4 Preventiv effekt;Gäller//VB|PRS|AKT//dislocated//9 ansvaret//NN|NEU|SIN|DEF|NOM//obj//0 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 individer//NN|UTR|PLU|IND|NOM//obj//0 eller//KN//cc//5 företag//NN|NEU|PLU|IND|NOM//conj//3 så//AB//advcl//9 är//VB|PRS|AKT//cop//9 risken//NN|UTR|SIN|DEF|NOM//nsubj//9 täckt//PC|PRF|UTR|SIN|IND|NOM//ROOT//9 av//PP//case//11 försäkring//NN|UTR|SIN|IND|NOM//obl//9 .//MAD//punct//9
7.4 Preventiv effekt;Råder//VB|PRS|AKT//parataxis//9 konkurrens//NN|UTR|SIN|IND|NOM//nsubj//13 mellan//PP//case//16 försäkringsbolagen//NN|NEU|PLU|DEF|NOM//nmod//14 ligger//VB|PRS|AKT//conj//9 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//17 i//PP//case//23 varje//DT|UTR/NEU|SIN|IND//det//22 enskilt//JJ|POS|NEU|SIN|IND|NOM//amod//22 bolags//NN|NEU|SIN|IND|GEN//nmod:poss//23 intresse//NN|NEU|SIN|IND|NOM//obl//17 att//IE//mark//25 identifiera//VB|INF|AKT//acl//23 säkerhetsfaktorer//NN|UTR|PLU|IND|NOM//obj//25 ,//MID//punct//30 vilka//HP|UTR/NEU|PLU|IND//nsubj:pass//30 kan//VB|PRS|AKT//aux//30 användas//VB|INF|SFO//acl:relcl//26 i//PP//case//32 premie-//NN|UTR|-|-|SMS//obl//30 och//KN//cc//34 villkorsbestämningen//NN|UTR|SIN|DEF|NOM//conj//32 .//MAD//punct//9
7.4 Preventiv effekt;Finns//VB|PRS|SFO//parataxis//9 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//36 däremot//AB//advmod//36 konkurrensbegränsande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//40 avtal//NN|NEU|PLU|IND|NOM//nsubj//36 inom//PP//case//42 branschen//NN|UTR|SIN|DEF|NOM//nmod//40 ,//MID//punct//46 eller//KN//cc//46 offentliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//46 regleringar//NN|UTR|PLU|IND|NOM//conj//40 som//HP|-|-|-//nsubj//48 begränsar//VB|PRS|AKT//acl:relcl//46 villkors-//NN|UTR|-|-|SMS//obj//48 och//KN//cc//51 premiedifferentieringen//NN|UTR|SIN|DEF|NOM//conj//49 så//AB//advmod//55 kan//VB|PRS|AKT//aux//55 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//55 skapa//VB|INF|AKT//conj//9 ineffektivitet//NN|UTR|SIN|IND|NOM//obj//55 och//KN//cc//59 hämmad//PC|PRF|UTR|SIN|IND|NOM//amod//59 prevention//NN|UTR|SIN|IND|NOM//conj//56 .//MAD//punct//9
7.4 Preventiv effekt;Exempel//NN|NEU|SIN|IND|NOM//nsubj//63 är//VB|PRS|AKT//cop//63 trygghets-//NN|UTR|-|-|SMS//parataxis//9 och//KN//cc//65 patientförsäkringarna//NN|UTR|PLU|DEF|NOM//conj//63 som//HP|-|-|-//nsubj//68 inte//AB//advmod//68 har//VB|PRS|AKT//acl:relcl//65 några//DT|UTR/NEU|PLU|IND//det//72 egentliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//72 preventiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//72 effekter//NN|UTR|PLU|IND|NOM//obj//68 .//MAD//punct//63
7.4 Preventiv effekt;Regress//NN|UTR|SIN|IND|NOM//nsubj//77 mot//PP//case//76 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nmod//74 genererar//VB|PRS|AKT//parataxis//63 därför//AB//advmod//77 ingen//DT|UTR|SIN|IND//det//80 prevention//NN|UTR|SIN|IND|NOM//obj//77 .//MAD//punct//9
7.4 Preventiv effekt;Regress//NN|UTR|SIN|IND|NOM//nsubj//25 mot//PP//case//2 trafikförsäkringen//NN|UTR|SIN|DEF|NOM//nmod//0 vad//HA//nsubj//4 gäller//VB|PRS|AKT//acl:relcl//0 all//DT|UTR|SIN|IND/DEF//det//6 kompensation//NN|UTR|SIN|IND|NOM//obj//4 för//PP//case//8 inkomstbortfall//NN|NEU|PLU|IND|NOM//nmod//6 (//PAD//punct//12 alternativt//AB|POS//advmod//12 ett//DT|NEU|SIN|IND//det//12 övertagande//NN|NEU|SIN|IND|NOM//appos//6 av//PP//case//14 ansvaret//NN|NEU|SIN|DEF|NOM//nmod//12 för//PP//case//17 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//17 inkomstbortfallet//NN|NEU|SIN|DEF|NOM//nmod//14 till//PP//case//19 trafikförsäkringen//NN|UTR|SIN|DEF|NOM//nmod//17 ,//MID//punct//23 som//HP|-|-|-//nsubj//23 branschen//NN|UTR|SIN|DEF|NOM//nsubj//23 föreslår//VB|PRS|AKT//acl:relcl//19 )//PAD//punct//0 skulle//VB|PRT|AKT//ROOT//25 ,//MID//punct//25 med//PP//case//30 utgångspunkt//NN|UTR|SIN|IND|NOM//fixed//27 från//PP//fixed//27 vad//HP|NEU|SIN|IND//obj//32 vi//PN|UTR|PLU|DEF|SUB//nsubj//32 lärt//VB|SUP|AKT//ccomp//25 från//PP//case//35 utländska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//35 undersökningar//NN|UTR|PLU|IND|NOM//obl//32 ,//MID//punct//37 minska//VB|INF|AKT//conj//25 olycksfallen//NN|NEU|PLU|DEF|NOM//obj//37 .//MAD//punct//25
7.4 Preventiv effekt;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//41 förutsätter//VB|PRS|AKT//parataxis//25 emellertid//AB//advmod//41 en//DT|UTR|SIN|IND//det//44 konkurrensutsatt//PC|PRF|UTR|SIN|IND|NOM//xcomp//41 och//KN//cc//48 tämligen//AB//advmod//47 effektiv//JJ|POS|UTR|SIN|IND|NOM//amod//48 marknad//NN|UTR|SIN|IND|NOM//conj//44 för//PP//case//50 trafikförsäkringar//NN|UTR|PLU|IND|NOM//nmod//48 .//MAD//punct//41
7.4 Preventiv effekt;Avregleringen//NN|UTR|SIN|DEF|NOM//nsubj//56 är//VB|PRS|AKT//cop//56 av//PP//case//56 sent//JJ|POS|NEU|SIN|IND|NOM//amod//56 datum//NN|NEU|SIN|IND|NOM//parataxis//41 .//MAD//punct//56
7.4 Preventiv effekt;Ökad//PC|PRF|UTR|SIN|IND|NOM//amod//59 konkurrens//NN|UTR|SIN|IND|NOM//nsubj//60 ger//VB|PRS|AKT//conj//25 dock//AB//advmod//60 förhoppning//NN|UTR|SIN|IND|NOM//obj//60 om//PP//case//65 en//DT|UTR|SIN|IND//det//65 vitalisering//NN|UTR|SIN|IND|NOM//obl//60 av//PP//case//67 branschen//NN|UTR|SIN|DEF|NOM//nmod//65 .//MAD//punct//60
7.4 Preventiv effekt;Förslaget//NN|NEU|SIN|DEF|NOM//nsubj:pass//82 från//PP//case//71 branschen//NN|UTR|SIN|DEF|NOM//nmod//69 om//PP//mark//76 att//SN//mark//76 trafikförsäkringen//NN|UTR|SIN|DEF|NOM//nsubj//76 skall//VB|PRS|AKT//aux//76 ta//VB|INF|AKT//acl//69 över//PL//compound:prt//76 ansvaret//NN|NEU|SIN|DEF|NOM//obj//76 för//PP//case//80 inkomstbortfall//NN|NEU|PLU|IND|NOM//obl//76 kan//VB|PRS|AKT//aux//82 ses//VB|INF|SFO//parataxis//60 som//KN//case//85 en//DT|UTR|SIN|IND//det//85 indikator//NN|UTR|SIN|IND|NOM//obl//82 på//PP//case//88 ny//JJ|POS|UTR|SIN|IND|NOM//amod//88 kreativitet//NN|UTR|SIN|IND|NOM//nmod//85 och//KN//cc//90 vilja//NN|UTR|SIN|IND|NOM//conj//88 att//IE//mark//92 ta//VB|INF|AKT//xcomp//90 utökat//PC|PRF|NEU|SIN|IND|NOM//amod//94 ansvar//NN|NEU|SIN|IND|NOM//obj//92 .//MAD//punct//60
7.4 Preventiv effekt;Ovan//AB//nsubj:pass//1 diskuteras//VB|PRS|SFO//ROOT//1 möjligheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//1 av//PP//mark//7 att//IE//mark//7 till//PP//case//6 trafikförsäkringen//NN|UTR|SIN|DEF|NOM//obl//7 lägga//VB|INF|AKT//acl//2 ansvar//NN|NEU|SIN|IND|NOM//obj//7 för//PP//case//10 humanvärden//NN|UTR|SIN|DEF|NOM//obl//7 ,//MID//punct//2 att//IE//mark//13 utbetalas//VB|INF|SFO//acl//2 till//PP//case//16 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//16 fond//NN|UTR|SIN|IND|NOM//obl//13 eller//KN//cc//19 till//PP//case//19 statskassan//NN|UTR|SIN|DEF|NOM//conj//16 ,//MID//punct//13 på//PP//case//25 ytterligare//AB|KOM//advmod//24 maximalt//AB|POS//advmod//24 15//RG|NOM//nummod//25 miljarder//NN|UTR|PLU|IND|NOM//nmod//2 kr.//NN|AN//nsubj:pass//1 Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//29 skulle//VB|PRT|AKT//aux//29 innebära//VB|INF|AKT//parataxis//1 drastiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 förändringar//NN|UTR|PLU|IND|NOM//obj//29 i//PP//case//33 villkor//NN|NEU|PLU|IND|NOM//nmod//31 och//KN//cc//35 premier//NN|UTR|PLU|IND|NOM//conj//33 .//MAD//punct//29
7.4 Preventiv effekt;Incitamenten//NN|NEU|PLU|DEF|NOM//nsubj//40 till//PP//case//39 prevention//NN|UTR|SIN|IND|NOM//nmod//37 förstärks//VB|PRS|SFO//parataxis//29 med//PP//case//44 färre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//44 svåra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//44 olyckor//NN|UTR|PLU|IND|NOM//obl//40 som//KN//nsubj//46 följd//NN|UTR|SIN|IND|NOM//acl:relcl//44 .//MAD//punct//29
7.4 Preventiv effekt;Särskilt//AB//advmod//49 yngre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//53 (//PAD//punct//49 farliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//appos//49 )//PAD//punct//49 förare//NN|UTR|PLU|IND|NOM//nsubj:pass//56 kommer//VB|PRS|AKT//aux//56 att//IE//mark//56 drabbas//VB|INF|SFO//parataxis//29 ekonomiskt//AB|POS//advmod//56 ,//MID//punct//56 men//KN//cc//62 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//62 kan//VB|PRS|AKT//aux//62 kompenseras//VB|INF|SFO//conj//56 med//PP//case//64 bidrag//NN|NEU|PLU|IND|NOM//obl//62 ,//MID//punct//64 t.ex.//AB|AN//advmod//68 för//PP//case//68 körkortsutbildning//NN|UTR|SIN|IND|NOM//obl//75 ,//MID//punct//68 etc.//AB|AN//nmod//72 Sänkt//PC|PRF|UTR|SIN|IND|NOM//amod//72 fordonsskatt//NN|UTR|SIN|IND|NOM//nsubj:pass//75 kan//VB|PRS|AKT//aux//75 t.ex.//AB|AN//advmod//75 nyttjas//VB|INF|SFO//conj//29 för//PP//mark//78 att//IE//mark//78 kompensera//VB|INF|AKT//advcl//75 trafiken//NN|UTR|SIN|DEF|NOM//obj//78 i//PP//advmod//78 stort//JJ|POS|NEU|SIN|IND|NOM//fixed//80 ,//MID//punct//87 i//PP//case//85 den//DT|UTR|SIN|DEF//det//85 händelse//NN|UTR|SIN|IND|NOM//obl//87 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//87 framstår//VB|PRS|AKT//advcl//78 som//KN//mark//90 politiskt//AB|POS//advmod//90 önskvärt//JJ|POS|NEU|SIN|IND|NOM//xcomp//87 .//MAD//punct//29
7.4 Preventiv effekt;Ett//DT|NEU|SIN|IND//det//1 alternativ//NN|NEU|SIN|IND|NOM//ROOT//1 till//PP//case//6 en//DT|UTR|SIN|IND//det//6 mer//AB|KOM//advmod//5 omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//6 trafikförsäkring//NN|UTR|SIN|IND|NOM//nmod//1 är//VB|PRS|AKT//cop//1 att//IE//mark//9 belägga//VB|INF|AKT//csubj//1 trafiken//NN|UTR|SIN|DEF|NOM//obj//9 med//PP//case//13 en//DT|UTR|SIN|IND//det//13 skatt//NN|UTR|SIN|IND|NOM//obl//9 .//MAD//punct//1
7.4 Preventiv effekt;Fordonsskatt//NN|UTR|SIN|IND|NOM//nsubj//16 minskar//VB|PRS|AKT//parataxis//1 eventuellt//AB|POS//advmod//16 fordonsparken//NN|UTR|SIN|DEF|NOM//obj//16 men//KN//cc//20 ökar//VB|PRS|AKT//conj//16 knappast//AB|SUV//advmod//20 trafiksäkerheten//NN|UTR|SIN|DEF|NOM//obj//20 .//MAD//punct//16
7.4 Preventiv effekt;Drivmedelsskatt//NN|UTR|SIN|IND|NOM//nsubj//26 kan//VB|PRS|AKT//aux//26 påverka//VB|INF|AKT//conj//16 säkerheten//NN|UTR|SIN|DEF|NOM//obj//26 i//PP//case//31 den//DT|UTR|SIN|DEF//fixed//28 mån//NN|UTR|SIN|IND|NOM//fixed//28 trafikvolymen//NN|UTR|SIN|DEF|NOM//nmod//27 och//KN//cc//34 hastigheten//NN|UTR|SIN|DEF|NOM//nsubj//34 går//VB|PRS|AKT//conj//26 ner//PL//advmod//34 .//MAD//punct//34
7.4 Preventiv effekt;En//DT|UTR|SIN|IND//det//39 proportionell//JJ|POS|UTR|SIN|IND|NOM//amod//39 skatt//NN|UTR|SIN|IND|NOM//nsubj//45 som//HP|-|-|-//nsubj:pass//41 läggs//VB|PRS|SFO//acl:relcl//39 på//PP//case//43 trafikförsäkringen//NN|UTR|SIN|DEF|NOM//obl//41 kan//VB|PRS|AKT//aux//45 förstärka//VB|INF|AKT//parataxis//34 den//DT|UTR|SIN|DEF//det//48 preventiva//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//48 effekt//NN|UTR|SIN|IND|NOM//obj//45 som//HP|-|-|-//nsubj//50 finns//VB|PRS|SFO//acl:relcl//48 inbyggd//PC|PRF|UTR|SIN|IND|NOM//xcomp//50 i//PP//case//54 trafikförsäkringens//NN|UTR|SIN|DEF|GEN//nmod:poss//54 villkor//NN|NEU|PLU|IND|NOM//obl//51 och//KN//cc//56 premiedifferentiering//NN|UTR|SIN|IND|NOM//conj//54 .//MAD//punct//16
7.4 Preventiv effekt;Men//KN//cc//60 samtidigt//AB//advmod//60 förstärker//VB|PRS|AKT//conj//16 en//DT|UTR|SIN|IND//det//62 skatt//NN|UTR|SIN|IND|NOM//obj//60 på//PP//case//64 trafikförsäkringen//NN|UTR|SIN|DEF|NOM//nmod//62 de//DT|UTR/NEU|PLU|DEF//det//66 brister//NN|UTR|PLU|IND|NOM//nsubj//60 som//HP|-|-|-//nsubj//68 finns//VB|PRS|SFO//acl:relcl//66 i//PP//case//70 systemet//NN|NEU|SIN|DEF|NOM//obl//68 .//MAD//punct//16
7.4 Preventiv effekt;Den//DT|UTR|SIN|DEF//det//74 största//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//74 bristen//NN|UTR|SIN|DEF|NOM//nsubj//75 gäller//VB|PRS|AKT//parataxis//16 humanvärden//NN|UTR|SIN|DEF|NOM//obj//75 som//HP|-|-|-//nsubj//79 inte//AB//advmod//79 ingår//VB|PRS|AKT//acl:relcl//76 i//PP//case//81 försäkringen//NN|UTR|SIN|DEF|NOM//obl//79 och//KN//cc//85 därför//AB//advmod//85 inte//AB//advmod//85 beaktas//VB|INF|SFO//conj//79 i//PP//case//87 premiesättningen//NN|UTR|SIN|DEF|NOM//obl//85 .//MAD//punct//16
7.4 Preventiv effekt;I//PP//case//92 stället//NN|NEU|SIN|DEF|NOM//fixed//89 för//PP//fixed//89 skatt//NN|UTR|SIN|IND|NOM//obl//93 framstår//VB|PRS|AKT//conj//16 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//93 samhällsekonomiskt//AB|POS//advmod//96 bättre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//93 att//IE//mark//99 schablonmässigt//AB|POS//advmod//99 påföra//VB|INF|AKT//advcl//93 trafikförsäkringarna//NN|UTR|PLU|DEF|NOM//obj//99 kostnader//NN|UTR|PLU|IND|NOM//obj//99 för//PP//case//103 olyckor//NN|UTR|PLU|IND|NOM//nmod//101 som//HP|-|-|-//nsubj//106 faktiskt//AB|POS//advmod//106 sker//VB|PRS|AKT//acl:relcl//103 och//KN//cc//108 låta//VB|INF|AKT//conj//106 försäkringsföretagen//NN|NEU|PLU|DEF|NOM//obj//108 differentiera//VB|INF|AKT//xcomp//108 villkor//NN|NEU|PLU|IND|NOM//obj//110 och//KN//cc//113 premier//NN|UTR|PLU|IND|NOM//conj//111 utifrån//PP//case//117 den//DT|UTR|SIN|DEF//det//117 faktiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//117 skadekostnaden//NN|UTR|SIN|DEF|NOM//nmod//113 .//MAD//punct//16

7.4 Preventiv effekt / Hänsyn som påverkar regressrättens utövning;Här//AB//advmod//1 ställdes//VB|PRT|SFO//ROOT//1 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 frågor//NN|UTR|PLU|IND|NOM//nsubj:pass//1 om//PP//case//6 bolagens//NN|NEU|PLU|DEF|GEN//nmod:poss//6 inställning//NN|UTR|SIN|IND|NOM//nmod//3 till//PP//case//8 regress//NN|UTR|SIN|IND|NOM//nmod//6 .//MAD//punct//1
7.4 Preventiv effekt / Hänsyn som påverkar regressrättens utövning;1//RG|NOM//dep//1 .//MAD//punct//1
7.4 Preventiv effekt / Hänsyn som påverkar regressrättens utövning;I//PP//case//14 vilka//HD|UTR/NEU|PLU|IND//det//14 fall//NN|NEU|PLU|IND|NOM//obl//21 (//PAD//punct//14 vid//PP//case//18 vilka//HD|UTR/NEU|PLU|IND//det//18 skadetyper//NN|UTR|PLU|IND|NOM//appos//14 m.m.//AB|AN//conj//18 )//PAD//punct//14 brukar//VB|PRS|AKT//parataxis//1 ni//PN|UTR|PLU|DEF|SUB//nsubj//21 utöva//VB|INF|AKT//xcomp//21 regress//NN|UTR|SIN|IND|NOM//obj//23 av//PP//case//27 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 skäl//NN|NEU|PLU|IND|NOM//nmod//24 ?//MAD//punct//21
7.4 Preventiv effekt / Hänsyn som påverkar regressrättens utövning;Vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 bolag//NN|NEU|PLU|IND|NOM//nsubj//2 svarade//VB|PRT|AKT//ROOT//2 att//SN//mark//6 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//6 är//VB|PRS|AKT//cop//6 svårt//JJ|POS|NEU|SIN|IND|NOM//ccomp//2 att//IE//mark//8 särskilja//VB|INF|AKT//csubj//6 generellt//AB|POS//advmod//8 medan//SN//mark//12 andra//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj//12 anger//VB|PRS|AKT//advcl//8 som//KN//mark//14 exempel//NN|NEU|SIN|IND|NOM//xcomp//12 att//SN//mark//17 regress//NN|UTR|SIN|IND|NOM//nsubj:pass//17 utövas//VB|INF|SFO//advcl//12 när//HA//mark//21 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//21 är//VB|PRS|AKT//cop//21 fråga//NN|UTR|SIN|IND|NOM//advcl//17 om//PP//case//24 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//24 belopp//NN|NEU|PLU|IND|NOM//obl//21 och//KN//cc//28 när//HA//mark//28 krav//NN|NEU|PLU|IND|NOM//nsubj:pass//28 riktas//VB|PRS|SFO//conj//21 mot//PP//case//31 annan//JJ|POS|UTR|SIN|IND|NOM//amod//31 försäkring//NN|UTR|SIN|IND|NOM//obl//28 .//MAD//punct//2
7.4 Preventiv effekt / Hänsyn som påverkar regressrättens utövning;2//RG|NOM//punct//2 .//MAD//punct//2
7.4 Preventiv effekt / Hänsyn som påverkar regressrättens utövning;I//PP//case//37 vilka//HD|UTR/NEU|PLU|IND//det//37 fall//NN|NEU|PLU|IND|NOM//obl//38 brukar//VB|PRS|AKT//parataxis//2 ni//PN|UTR|PLU|DEF|SUB//nsubj//38 utöva//VB|INF|AKT//xcomp//38 regress//NN|UTR|SIN|IND|NOM//obj//40 av//PP//case//43 preventionsskäl//NN|UTR|SIN|IND|NOM//nmod//41 ?//MAD//punct//2
7.4 Preventiv effekt / Hänsyn som påverkar regressrättens utövning;Här//AB//advmod//1 lämnades//VB|PRT|SFO//ROOT//1 svar//NN|NEU|PLU|IND|NOM//nsubj:pass//1 av//PP//case//5 varierande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//5 art//NN|UTR|SIN|IND|NOM//nmod//2 som//HP|-|-|-//nsubj//10 t.ex.//AB|AN//advmod//10 att//SN//mark//10 regresskrav//NN|NEU|PLU|IND|NOM//nsubj:pass//10 framställs//VB|PRS|SFO//acl:relcl//5 vid//PP//case//13 uppsåtliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 brott//NN|NEU|PLU|IND|NOM//obl//10 ,//MID//punct//1 att//SN//mark//17 preventionshänsyn//NN|UTR|SIN|IND|NOM//nsubj:pass//17 tas//VB|PRS|SFO//dep//1 vid//PP//case//20 alla//DT|UTR/NEU|PLU|IND/DEF//det//20 typer//NN|UTR|PLU|IND|NOM//obl//17 av//PP//case//22 krav//NN|NEU|PLU|IND|NOM//nmod//20 eller//KN//cc//27 att//SN//mark//27 regress//NN|UTR|SIN|IND|NOM//nsubj:pass//27 inte//AB//advmod//27 utövas//VB|INF|SFO//conj//17 endast//AB//advmod//27 av//PP//case//30 preventionsskäl//NN|UTR|SIN|IND|NOM//obl//27 .//MAD//punct//1
7.4 Preventiv effekt / Hänsyn som påverkar regressrättens utövning;3//RG|NOM//dep//1 .//MAD//punct//1
