8 Premiepensionssystemets basalternativ ;I//PP//case//2 premiepensionssystemets//NN|NEU|SIN|DEF|GEN//nmod:poss//2 basalternativ//NN|NEU|SIN|IND|NOM//obl//6 ,//MID//punct//4 Premiesparfonden//NN|UTR|SIN|DEF|NOM//conj//2 ,//MID//punct//4 placeras//VB|PRS|SFO//ROOT//6 medel//NN|NEU|PLU|IND|NOM//nsubj:pass//6 för//PP//case//10 de//DT|UTR/NEU|PLU|DEF//det//10 pensionssparare//NN|UTR|PLU|IND|NOM//nmod//7 som//HP|-|-|-//nsubj//13 inte//AB//advmod//13 gör//VB|PRS|AKT//acl:relcl//10 ett//DT|NEU|SIN|IND//det//16 aktivt//JJ|POS|NEU|SIN|IND|NOM//amod//16 val//NN|NEU|SIN|IND|NOM//obj//13 av//PP//case//18 fondförvaltare//NN|UTR|PLU|IND|NOM//nmod//16 .//MAD//punct//6
15 Författningskommentar / Diagram-, figur- och tabellförteckning Kommittédirektiv;Om//SN//mark//43 dessa//DT|UTR/NEU|PLU|DEF//det//41 förhållanden//NN|NEU|PLU|IND|NOM//nsubj//43 skulle//VB|PRT|AKT//aux//43 bestå//VB|INF|AKT//advcl//46 kan//VB|PRS|AKT//aux//46 premiepensionen//NN|UTR|SIN|DEF|NOM//nsubj:pass//46 uppskattas//VB|INF|SFO//advcl//119 bli//VB|INF|AKT//xcomp//46 i//PP//case//49 genomsnitt//NN|NEU|SIN|IND|NOM//obl//47 21,5//RG|NOM//nummod//51 procent//NN|UTR|PLU|IND|NOM//obl//52 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//47 än//KN//mark//56 om//SN//mark//56 kostnaden//NN|UTR|SIN|DEF|NOM//nsubj//56 vore//VB|KON|PRT|AKT//advcl//47 noll//RG|NOM//obl//56 ,//MID//punct//46 med//PP//case//60 utnyttjande//NN|NEU|SIN|IND|NOM//advcl//46 av//PP//case//63 Riksförsäkringsverkets//NN|NEU|SIN|DEF|GEN//nmod:poss//63 antaganden//NN|NEU|PLU|IND|NOM//nmod//60 i//PP//advmod//60 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//64 (//PAD//punct//46 Pensionssystemets//NN|NEU|SIN|DEF|GEN//nmod:poss//68 årsredovisning//NN|UTR|SIN|IND|NOM//appos//46 2002//RG|NOM//nummod//68 s.//NN|AN//nmod//71 33//RG|NOM//nmod//68 )//PAD//punct//46 .//MAD//punct//46
15 Författningskommentar / Diagram-, figur- och tabellförteckning Kommittédirektiv;Om//AB//mark//93 i//PP//advmod//78 stället//NN|NEU|SIN|DEF|NOM//fixed//75 de//DT|UTR/NEU|PLU|DEF//det//78 förhållanden//NN|NEU|PLU|IND|NOM//obl//93 beträffande//PP//case//82 fondernas//NN|UTR|PLU|DEF|GEN//nmod:poss//82 genomsnittliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//82 förvaltningskostnad//NN|UTR|SIN|IND|NOM//nmod//78 och//KN//cc//84 PPM//PM|NOM//conj//82 ://MID//punct//84 s//NN|AN//nummod//87 avgift//NN|UTR|SIN|IND|NOM//nmod//78 som//HP|-|-|-//nsubj:pass//89 förutses//VB|PRS|SFO//acl:relcl//87 för//PP//case//91 2013//RG|NOM//obl//89 skulle//VB|PRT|AKT//aux//93 bestå//VB|INF|AKT//advcl//97 tiden//NN|UTR|SIN|DEF|NOM//obj//93 därefter//AB//advmod//93 ,//MID//punct//97 blir//VB|PRS|AKT//parataxis//46 premiepensionen//NN|UTR|SIN|DEF|NOM//nsubj//97 under//PP//case//103 i//PP//advmod//102 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//100 jämförbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//103 förhållanden//NN|NEU|PLU|IND|NOM//obl//97 i//PP//advmod//108 stället//NN|NEU|SIN|DEF|NOM//fixed//104 tolv//RG|NOM//nummod//107 procent//NN|UTR|PLU|IND|NOM//obl//108 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//97 än//KN//mark//112 om//SN//mark//112 kostnaden//NN|UTR|SIN|DEF|NOM//nsubj//112 vore//VB|KON|PRT|AKT//cop//113 noll//RG|NOM//conj//46 .//MAD//punct//46
15 Författningskommentar / Diagram-, figur- och tabellförteckning Kommittédirektiv;I//PP//case//118 detta//DT|NEU|SIN|DEF//det//118 senare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//118 fall//NN|NEU|SIN|IND|NOM//obl//119 antas//VB|PRS|SFO//ROOT//119 den//DT|UTR|SIN|DEF//det//122 genomsnittliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//122 förvaltningsavgiften//NN|UTR|SIN|DEF|NOM//nsubj:pass//119 till//PP//case//124 fondförvaltarna//NN|UTR|PLU|DEF|NOM//obl//119 och//KN//cc//127 till//PP//case//127 PPM//PM|NOM//conj//124 ha//VB|INF|AKT//aux//129 fallit//VB|SUP|AKT//conj//119 till//PP//case//131 0,29//RG|NOM//obl//129 respektive//AB//amod//134 0,10//RG|NOM//nummod//134 procent//NN|UTR|PLU|IND|NOM//conj//119 av//PP//case//137 förvaltat//PC|PRF|NEU|SIN|IND|NOM//amod//137 kapital//NN|NEU|SIN|IND|NOM//nmod//134 .//MAD//punct//134
15 Författningskommentar / Diagram-, figur- och tabellförteckning Kommittédirektiv;Kostnadssänkningar//NN|UTR|PLU|IND|NOM//appos//134 som//HP|-|-|-//nsubj:pass//142 kan//VB|PRS|AKT//aux//142 genomföras//VB|INF|SFO//acl:relcl//139 utan//PP//mark//148 att//SN//mark//148 den//DT|UTR|SIN|DEF//det//147 förväntade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//147 avkastningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//148 påverkas//VB|PRS|SFO//advcl//142 negativt//AB|POS//advmod//148 kommer//VB|PRS|AKT//parataxis//119 pensionsspararna//NN|UTR|PLU|DEF|NOM//nsubj//150 till//PP//compound:prt//150 godo//NN|-|-|-|-//fixed//152 i//PP//case//160 form//NN|UTR|SIN|IND|NOM//fixed//154 av//PP//fixed//154 en//DT|UTR|SIN|IND//det//160 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//159 förväntad//PC|PRF|UTR|SIN|IND|NOM//amod//160 pension//NN|UTR|SIN|IND|NOM//obl//150 .//MAD//punct//119
15 Författningskommentar / Diagram-, figur- och tabellförteckning Kommittédirektiv;Kostnaderna//NN|UTR|PLU|DEF|NOM//nsubj:pass//5 för//PP//case//3 pensionssystemets//NN|NEU|SIN|DEF|GEN//nmod:poss//3 administration//NN|UTR|SIN|IND|NOM//nmod//0 har//VB|PRS|AKT//aux//5 granskats//VB|SUP|SFO//ROOT//5 av//PP//case//8 dåvarande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//8 Riksrevisionsverket//NN|NEU|SIN|DEF|NOM//obl:agent//5 våren//NN|UTR|SIN|DEF|NOM//nmod//10 2003//RG|NOM//nmod//8 (//PAD//punct//5 RRV//PM|NOM//obl:agent//5 2003:21//RG|NOM//nmod//12 )//PAD//punct//12 och//KN//cc//19 angränsande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//17 organisationsfrågor//NN|UTR|PLU|IND|NOM//nsubj:pass//19 har//VB|PRS|AKT//aux//19 setts//VB|SUP|SFO//conj//5 över//PL//compound:prt//19 av//PP//case//24 den//DT|UTR|SIN|DEF//det//24 s.k.//AB|AN//amod//24 ANSAutredningen//NN|UTR|SIN|DEF|NOM//obl:agent//19 i//PP//case//27 betänkandet//NN|NEU|SIN|DEF|NOM//nmod//27 Försäkringskassan//NN|UTR|SIN|DEF|NOM//nmod//24 –//RG|NOM//punct//31 den//DT|UTR|SIN|DEF//det//31 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//31 myndigheten//NN|UTR|SIN|DEF|NOM//appos//27 (//PAD//punct//31 SOU//PM|NOM//nmod//34 2003:106//RG|NOM//appos//31 )//PAD//punct//31 .//MAD//punct//42
15 Författningskommentar / Diagram-, figur- och tabellförteckning Kommittédirektiv;Både//KN//cc//38 rapporten//NN|UTR|SIN|DEF|NOM//nsubj:pass//42 och//KN//cc//40 betänkandet//NN|NEU|SIN|DEF|NOM//conj//38 har//VB|PRS|AKT//aux//42 remissbehandlats//VB|SUP|SFO//conj//5 och//KN//cc//44 ligger//VB|PRS|AKT//conj//42 nu//AB//advmod//44 till//PP//case//50 grund//NN|UTR|SIN|IND|NOM//fixed//46 för//PP//fixed//46 fortsatta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//50 överväganden//NN|NEU|PLU|IND|NOM//obl//44 inom//PP//case//52 Regeringskansliet//NN|NEU|SIN|DEF|NOM//nmod//50 .//MAD//punct//42
15 Författningskommentar / Diagram-, figur- och tabellförteckning Kommittédirektiv;Kostnaderna//NN|UTR|PLU|DEF|NOM//nsubj:pass//61 för//PP//case//56 PPM//PM|NOM//nmod//54 ://MID//punct//54 s//NN|NEU|SIN|IND|GEN//case//60 egen//JJ|POS|UTR|SIN|IND/DEF|NOM//amod//60 verksamhet//NN|UTR|SIN|IND|NOM//nmod//54 hanteras//VB|PRS|SFO//parataxis//42 även//AB//advmod//61 inom//PP//case//67 ramen//NN|UTR|SIN|DEF|NOM//fixed//63 för//PP//fixed//63 denna//DT|UTR|SIN|DEF//det//67 process//NN|UTR|SIN|IND|NOM//obl//61 ,//MID//punct//61 tillsammans//AB//advmod//71 med//PP//case//71 frågor//NN|UTR|PLU|IND|NOM//obl//61 om//PP//mark//76 hur//HA//advmod//76 pensionssystemet//NN|NEU|SIN|DEF|NOM//nsubj:pass//76 skall//VB|PRS|AKT//aux//76 administreras//VB|INF|SFO//advcl//61 .//MAD//punct//5
15 Författningskommentar / Diagram-, figur- och tabellförteckning Kommittédirektiv;Val//NN|NEU|SIN|IND|NOM//ROOT//0 och//KN//cc//2 byte//NN|NEU|SIN|IND|NOM//conj//0 av//PP//case//4 fond//NN|UTR|SIN|IND|NOM//nmod//2
15 Författningskommentar / Diagram-, figur- och tabellförteckning Kommittédirektiv;Premiepensionen//NN|UTR|SIN|DEF|NOM//nsubj//3 är//VB|PRS|AKT//cop//3 en//DT|UTR|SIN|IND//det//3 del//NN|UTR|SIN|IND|NOM//nsubj:pass//46 av//PP//case//8 den//DT|UTR|SIN|DEF//det//8 allmänna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//8 lagstadgade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//8 pensionen//NN|UTR|SIN|DEF|NOM//nmod//3 och//KN//cc//10 omfattar//VB|PRS|AKT//conj//3 därmed//AB//advmod//10 alla//DT|UTR/NEU|PLU|IND/DEF//det//13 inkomsttagare//NN|UTR|PLU|IND|NOM//obj//10 .//MAD//punct//3
15 Författningskommentar / Diagram-, figur- och tabellförteckning Kommittédirektiv;Vid//PP//case//17 årsskiftet//NN|NEU|SIN|DEF|NOM//nmod//17 2003/04//RG|NOM//obl//18 omfattade//VB|PRT|AKT//parataxis//3 systemet//NN|NEU|SIN|DEF|NOM//nsubj//18 5,2//RG|NOM//nummod//21 miljoner//NN|UTR|PLU|IND|NOM//nmod//22 individer//NN|UTR|PLU|IND|NOM//obj//18 ,//MID//punct//18 varav//HA//advmod//28 andelen//NN|UTR|SIN|DEF|NOM//nsubj//28 aktiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 väljare//NN|UTR|PLU|IND|NOM//nsubj//28 utgjorde//VB|PRT|AKT//parataxis//3 knappt//AB|POS//advmod//30 3,1//RG|NOM//nummod//31 miljoner//NN|UTR|PLU|IND|NOM//nsubj//28 .//MAD//punct//3
15 Författningskommentar / Diagram-, figur- och tabellförteckning Kommittédirektiv;För//PP//case//34 dem//PN|UTR/NEU|PLU|DEF|OBJ//nmod//3 som//HP|-|-|-//nsubj//37 har//VB|PRS|AKT//aux//37 gjort//VB|SUP|AKT//acl:relcl//34 ett//DT|NEU|SIN|IND//det//40 aktivt//JJ|POS|NEU|SIN|IND|NOM//amod//40 val//NN|NEU|SIN|IND|NOM//obj//37 hade//VB|PRT|AKT//aux//46 sammantaget//AB//nmod//45 81//RG|NOM//nummod//44 miljarder//NN|UTR|PLU|IND|NOM//nmod//45 kr//NN|AN//nsubj:pass//46 placerats//VB|SUP|SFO//ROOT//46 i//PP//case//49 615//RG|NOM//nummod//49 fonder//NN|UTR|PLU|IND|NOM//obl//46 .//MAD//punct//51
15 Författningskommentar / Diagram-, figur- och tabellförteckning Kommittédirektiv;Övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nsubj//60 ,//MID//punct//51 dvs.//AB|AN//advmod//57 knappt//AB|POS//advmod//55 2,2//RG|NOM//nummod//56 miljoner//NN|UTR|PLU|IND|NOM//nmod//57 pensionssparare//NN|UTR|PLU|IND|NOM//appos//51 ,//MID//punct//51 hade//VB|PRT|AKT//aux//60 avstått//VB|SUP|AKT//conj//46 från//PP//mark//63 att//IE//mark//63 välja//VB|INF|AKT//advcl//60 annan//JJ|POS|UTR|SIN|IND|NOM//amod//65 fond//NN|UTR|SIN|IND|NOM//obj//63 och//KN//cc//68 därför//AB//advmod//68 fått//VB|SUP|AKT//conj//63 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//70 medel//NN|NEU|PLU|IND|NOM//obj//68 ,//MID//punct//68 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//75 34//RG|NOM//nummod//74 miljarder//NN|UTR|PLU|IND|NOM//nmod//75 kr//NN|AN//appos//68 ,//MID//punct//60 placerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//60 i//PP//case//79 Premiesparfonden//NN|UTR|SIN|DEF|NOM//obl//77 .//MAD//punct//60
15 Författningskommentar / Diagram-, figur- och tabellförteckning Kommittédirektiv;Under//PP//case//85 systemets//NN|NEU|SIN|DEF|GEN//nmod:poss//85 drygt//AB|POS//advmod//84 treåriga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//85 drift//NN|UTR|SIN|IND|NOM//obl//92 hade//VB|PRT|AKT//aux//92 därmed//AB//advmod//91 totalt//AB|POS//advmod//89 115//RG|NOM//nummod//90 miljarder//NN|UTR|PLU|IND|NOM//nmod//91 kr//NN|AN//nsubj:pass//92 placerats//VB|SUP|SFO//conj//60 i//PP//case//94 fonder//NN|UTR|PLU|IND|NOM//obl//92 .//MAD//punct//60
15 Författningskommentar / Diagram-, figur- och tabellförteckning Kommittédirektiv;Vid//PP//case//98 årsskiftet//NN|NEU|SIN|DEF|NOM//nmod//98 2003/04//RG|NOM//obl//99 uppgick//VB|PRT|AKT//conj//46 fondernas//NN|UTR|PLU|DEF|GEN//nmod:poss//102 totala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//102 marknadsvärde//NN|NEU|SIN|IND|NOM//nsubj//99 till//PP//case//106 knappt//AB|POS//advmod//105 94//RG|NOM//nummod//106 miljarder//NN|UTR|PLU|IND|NOM//obl//99 kr.//NN|AN//obl//99 Till//PP//case//111 följd//NN|UTR|SIN|IND|NOM//fixed//108 av//PP//fixed//108 börsnedgång//NN|UTR|SIN|IND|NOM//obl//99 och//KN//cc//114 därmed//AB//advmod//114 förknippade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//115 förluster//NN|UTR|PLU|IND|NOM//nsubj//99 var//VB|PRT|AKT//cop//122 det//DT|NEU|SIN|DEF//det//119 summerade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//119 marknadsvärdet//NN|NEU|SIN|DEF|NOM//nmod//121 18//RG|NOM//nummod//121 procent//NN|UTR|PLU|IND|NOM//nsubj//122 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//46 än//KN//case//124 summan//NN|UTR|SIN|DEF|NOM//obl//122 av//PP//mark//128 de//DT|UTR/NEU|PLU|DEF//nsubj//128 ursprungligen//AB//advmod//128 placerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//122 beloppen//NN|NEU|PLU|DEF|NOM//obj//128 .//MAD//punct//46
15 Författningskommentar / Diagram-, figur- och tabellförteckning Kommittédirektiv;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//133 är//VB|PRS|AKT//cop//133 möjligt//JJ|POS|NEU|SIN|IND|NOM//parataxis//46 att//SN//mark//139 den//DT|UTR|SIN|DEF//det//137 negativa//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//137 börsutvecklingen//NN|UTR|SIN|DEF|NOM//nsubj//139 även//AB//advmod//139 bidragit//VB|SUP|AKT//csubj//133 till//PP//mark//142 att//IE//mark//142 dämpa//VB|INF|AKT//advcl//139 premiepensionsspararnas//NN|UTR|PLU|DEF|GEN//nmod:poss//144 aktivitet//NN|UTR|SIN|IND|NOM//obj//142 .//MAD//punct//133
15 Författningskommentar / Diagram-, figur- och tabellförteckning Kommittédirektiv;Av//PP//case//3 de//DT|UTR/NEU|PLU|DEF//det//3 615//RG|NOM//nummod//3 premiepensionsfonder//NN|UTR|PLU|IND|NOM//obl//29 som//HP|-|-|-//nsubj:pass//8 vid//PP//case//7 årsskiftet//NN|NEU|SIN|DEF|NOM//nmod//7 2003/04//RG|NOM//obl//8 utnyttjats//VB|SUP|SFO//acl:relcl//3 av//PP//case//10 väljarna//NN|UTR|PLU|DEF|NOM//obl:agent//8 i//PP//case//13 någon//DT|UTR|SIN|IND//det//13 omfattning//NN|UTR|SIN|IND|NOM//nmod//10 var//VB|PRT|AKT//cop//15 348//RG|NOM//nummod//3 ,//MID//punct//15 dvs.//AB|AN//advmod//18 mer//AB|KOM//conj//15 än//KN//case//20 hälften//NN|UTR|SIN|DEF|NOM//nmod//18 ,//MID//punct//22 utländska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//20 .//MAD//punct//15
15 Författningskommentar / Diagram-, figur- och tabellförteckning Kommittédirektiv;Samtidigt//AB//advmod//29 har//VB|PRS|AKT//aux//29 de//DT|UTR/NEU|PLU|DEF//det//28 utländska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//28 fonderna//NN|UTR|PLU|DEF|NOM//nsubj//29 lockat//VB|SUP|AKT//ROOT//29 fondväljarna//NN|UTR|PLU|DEF|NOM//obj//29 i//PP//case//34 påtagligt//AB|POS//advmod//33 låg//JJ|POS|UTR|SIN|IND|NOM//amod//34 utsträckning//NN|UTR|SIN|IND|NOM//obl//29 i//PP//case//36 termer//NN|UTR|PLU|IND|NOM//obl//29 av//PP//case//39 placerat//PC|PRF|NEU|SIN|IND|NOM//amod//39 kapital//NN|NEU|SIN|IND|NOM//nmod//36 .//MAD//punct//29
15 Författningskommentar / Diagram-, figur- och tabellförteckning Kommittédirektiv;Av//PP//case//43 det//DT|NEU|SIN|DEF//det//43 premiepensionskapital//NN|NEU|SIN|IND|NOM//obl//29 som//HP|-|-|-//nsubj:pass//45 placerats//VB|SUP|SFO//acl:relcl//43 efter//PP//case//48 aktiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//48 val//NN|NEU|PLU|IND|NOM//obl//45 har//VB|PRS|AKT//advcl//29 endast//AB//advmod//49 tio//RG|NOM//nummod//52 procent//NN|UTR|PLU|IND|NOM//obj//49 ,//MID//punct//29 mätt//PC|PRF|NEU|SIN|IND|NOM//conj//29 med//PP//case//57 genomsnittligt//JJ|POS|NEU|SIN|IND|NOM//amod//57 anskaffningsvärde//NN|NEU|SIN|IND|NOM//obl//54 ,//MID//punct//59 placerats//VB|SUP|SFO//conj//29 i//PP//case//61 fonder//NN|UTR|PLU|IND|NOM//obl//59 som//HP|-|-|-//nsubj:pass//63 klassificeras//VB|PRS|SFO//acl:relcl//61 som//KN//mark//65 utländska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//63 i//PP//case//67 PPM//PM|NOM//nmod//65 ://MID//punct//63 s//NN|NEU|SIN|IND|GEN//amod//70 fondhandelsstatistik//NN|UTR|SIN|IND|NOM//obl:agent//63 .//MAD//punct//29
15 Författningskommentar / Diagram-, figur- och tabellförteckning Kommittédirektiv;Därtill//AB//advmod//29 kommer//VB|PRS|AKT//advcl//29 att//SN//mark//82 några//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj:pass//82 av//PP//case//81 de//DT|UTR/NEU|PLU|DEF//det//81 mest//AB|SUV//advmod//79 populära//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//81 utländska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//81 fonderna//NN|UTR|PLU|DEF|NOM//nmod//75 marknadsförs//VB|PRS|SFO//ccomp//29 av//PP//case//85 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//85 fondbolag//NN|NEU|PLU|IND|NOM//obl:agent//82 ,//MID//punct//82 varför//HA//advmod//97 intresset//NN|NEU|SIN|DEF|NOM//nsubj//97 för//PP//case//91 utländska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//91 fonder//NN|UTR|PLU|IND|NOM//nmod//88 i//PP//case//94 egentlig//JJ|POS|UTR|SIN|IND|NOM//amod//94 mening//NN|UTR|SIN|IND|NOM//nmod//91 varit//VB|SUP|AKT//cop//97 ännu//AB//advmod//97 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//appos//82 .//MAD//punct//29
15 Författningskommentar / Diagram-, figur- och tabellförteckning Kommittédirektiv;Det//DT|NEU|SIN|DEF//det//101 breda//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//101 utbudet//NN|NEU|SIN|DEF|NOM//nsubj:pass//106 av//PP//case//103 fonder//NN|UTR|PLU|IND|NOM//nmod//101 har//VB|PRS|AKT//aux//106 således//AB//advmod//106 utnyttjats//VB|SUP|SFO//advcl//29 i//PP//case//109 begränsad//PC|PRF|UTR|SIN|IND|NOM//amod//109 utsträckning//NN|UTR|SIN|IND|NOM//obl//106 .//MAD//punct//29
15 Författningskommentar / Diagram-, figur- och tabellförteckning Kommittédirektiv;Benägenheten//NN|UTR|SIN|DEF|NOM//nsubj//2 att//IE//mark//2 välja//VB|INF|AKT//ROOT//2 fond//NN|UTR|SIN|IND|NOM//obj//2 aktivt//AB|POS//advmod//6 har//VB|PRS|AKT//aux//6 uppvisat//VB|SUP|AKT//advcl//2 en//DT|UTR|SIN|IND//det//9 fallande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//9 trend//NN|UTR|SIN|IND|NOM//obj//6 sedan//PP//case//13 det//DT|NEU|SIN|DEF//det//13 första//RO|NOM//amod//13 fondvalet//NN|NEU|SIN|DEF|NOM//obl//6 2000//RG|NOM//nummod//13 som//HP|-|-|-//nsubj:pass//16 genomfördes//VB|PRT|SFO//acl:relcl//13 efter//PP//case//20 en//DT|UTR|SIN|IND//det//20 massiv//JJ|POS|UTR|SIN|IND|NOM//amod//20 informationskampanj//NN|UTR|SIN|IND|NOM//obl//16 och//KN//cc//23 omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//23 uppmärksamhet//NN|UTR|SIN|IND|NOM//conj//20 i//PP//case//25 medierna//NN|NEU|PLU|DEF|NOM//nmod//23 .//MAD//punct//2
15 Författningskommentar / Diagram-, figur- och tabellförteckning Kommittédirektiv;Vid//PP//case//29 detta//DT|NEU|SIN|DEF//det//29 tillfälle//NN|NEU|SIN|IND|NOM//obl//30 gjorde//VB|PRT|AKT//conj//2 två//RG|NOM//nummod//32 tredjedelar//NN|UTR|PLU|IND|NOM//obj//30 ett//DT|NEU|SIN|IND//det//35 aktivt//JJ|POS|NEU|SIN|IND|NOM//amod//35 val//NN|NEU|SIN|IND|NOM//obj//30 ,//MID//punct//35 en//DT|UTR|SIN|IND//det//38 andel//NN|UTR|SIN|IND|NOM//conj//35 som//HP|-|-|-//nsubj//40 föll//VB|PRT|AKT//acl:relcl//38 till//PP//case//45 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//44 än//KN//fixed//42 tio//RG|NOM//nummod//45 procent//NN|UTR|PLU|IND|NOM//obl//40 2003//RG|NOM//nummod//45 och//KN//cc//48 2004//RG|NOM//conj//38 .//MAD//punct//30
15 Författningskommentar / Diagram-, figur- och tabellförteckning Kommittédirektiv;Även//AB//mark//59 om//SN//fixed//50 en//DT|UTR|SIN|IND//det//54 betydande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//54 andel//NN|UTR|SIN|IND|NOM//nsubj//59 av//PP//case//56 ickeväljarna//NN|UTR|PLU|DEF|NOM//nmod//54 vid//PP//case//58 undersökningar//NN|UTR|PLU|IND|NOM//nmod//56 uppger//VB|PRS|AKT//advcl//76 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//59 ha//VB|INF|AKT//aux//62 fattat//VB|SUP|AKT//xcomp//59 ett//DT|NEU|SIN|IND//det//65 aktivt//JJ|POS|NEU|SIN|IND|NOM//amod//65 beslut//NN|NEU|SIN|IND|NOM//obj//62 att//IE//mark//68 inte//AB//advmod//68 välja//VB|INF|AKT//acl//65 annan//JJ|POS|UTR|SIN|IND|NOM//amod//70 fond//NN|UTR|SIN|IND|NOM//obj//68 så//KN//advcl//76 har//VB|PRS|AKT//aux//76 andelen//NN|UTR|SIN|DEF|NOM//nsubj//76 helt//AB|POS//advmod//75 passiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//76 pensionssparare//NN|UTR|PLU|IND|NOM//obj//30 av//PP//case//78 allt//PN|NEU|SIN|IND|SUB/OBJ//nmod//76 att//IE//mark//81 döma//VB|INF|AKT//aux//81 ökat//VB|SUP|AKT//acl//78 över//PP//case//83 tiden//NN|UTR|SIN|DEF|NOM//obl//81 .//MAD//punct//2
15 Författningskommentar / Diagram-, figur- och tabellförteckning Kommittédirektiv;Mot//PP//case//86 bakgrund//NN|UTR|SIN|IND|NOM//obl//2 av//PP//case//90 den//DT|UTR|SIN|DEF//det//90 negativa//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//90 börsutvecklingen//NN|UTR|SIN|DEF|NOM//nmod//86 under//PP//case//92 två//RG|NOM//nmod//90 av//PP//case//95 tre//RG|NOM//nummod//95 år//NN|NEU|PLU|IND|NOM//nmod//92 är//VB|PRS|AKT//cop//98 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//98 svårt//JJ|POS|NEU|SIN|IND|NOM//conj//2 att//IE//mark//102 redan//AB//advmod//102 nu//AB//advmod//102 dra//VB|INF|AKT//csubj//98 säkra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//104 slutsatser//NN|UTR|PLU|IND|NOM//obj//102 om//PP//case//106 frekvensen//NN|UTR|SIN|DEF|NOM//nmod//104 och//KN//cc//108 intresset//NN|NEU|SIN|DEF|NOM//conj//106 för//PP//case//111 aktiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//111 val//NN|NEU|PLU|IND|NOM//nmod//108 på//PP//case//114 längre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//114 sikt//NN|UTR|SIN|IND|NOM//obl//102 .//MAD//punct//2
