5 Förslagets konsekvenser ;Vilka//HP|UTR/NEU|PLU|IND//nsubj:pass//15 som//HP|-|-|-//nsubj//5 kan//VB|PRS|AKT//aux//5 komma//VB|INF|AKT//aux//5 att//IE//mark//5 träffas//VB|INF|SFO//acl:relcl//0 av//PP//case//7 de//DT|UTR/NEU|PLU|DEF//obl//5 i//PP//case//11 enlighet//NN|UTR|SIN|IND|NOM//fixed//8 med//PP//fixed//8 direktivet//NN|NEU|SIN|DEF|NOM//obl//12 införda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//13 bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj:pass//15 har//VB|PRS|AKT//aux//15 behandlats//VB|SUP|SFO//advcl//34 i//PP//case//18 avsnitt//NN|NEU|SIN|IND|NOM//nmod//18 3//RG|NOM//obl//15 med//PP//case//20 utgångspunkt//NN|UTR|SIN|IND|NOM//obl//15 i//PP//case//24 den//DT|UTR|SIN|DEF//det//24 särskilda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//24 kartläggningen//NN|UTR|SIN|DEF|NOM//nmod//20 som//HP|-|-|-//nsubj//26 finns//VB|PRS|SFO//acl:relcl//24 i//PP//case//29 bilaga//NN|UTR|SIN|IND|NOM//nmod//29 4//RG|NOM//obl//26 .//MAD//punct//15
6.1 Förslaget till transparenslag;Enligt//PP//case//18 första//RO|NOM//amod//18 punkten//NN|UTR|SIN|DEF|NOM//obl//26  //_SP////18 skall//VB|PRS|AKT//aux//26 verket//NN|NEU|SIN|DEF|NOM//nsubj//26 årligen//AB//advmod//26 inom//PP//case//25 viss//JJ|POS|UTR|SIN|IND|NOM//amod//25 tid//NN|UTR|SIN|IND|NOM//obl//26 sända//VB|INF|AKT//parataxis//5 in//PL//compound:prt//26 en//DT|UTR|SIN|IND//det//29 förteckning//NN|UTR|SIN|IND|NOM//obj//26 över//PP//case//33 vilka//HD|UTR/NEU|PLU|IND//det//33 offentliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//33 företag//NN|NEU|PLU|IND|NOM//nmod//29 och//KN//cc//35 holdingföretag//NN|NEU|PLU|IND|NOM//conj//33 som//HP|-|-|-//nsubj//39 kan//VB|PRS|AKT//aux//39 vara//VB|INF|AKT//cop//39 aktuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//35 för//PP//case//43 den//DT|UTR|SIN|DEF//det//43 årliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//43 rapporteringen//NN|UTR|SIN|DEF|NOM//obl//39 .//MAD//punct//5
6.1 Förslaget till transparenslag;En//DT|UTR|SIN|IND//det//47 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//47 rapportering//NN|UTR|SIN|IND|NOM//nsubj:pass//48 föreskrivs//VB|PRS|SFO//parataxis//5 i//PP//case//52 direktivets//NN|NEU|SIN|DEF|GEN//nmod:poss//51 artikel//NN|UTR|SIN|IND|NOM//nmod//52 5a.4//NN|NEU|SIN|DEF|NOM//obl//48 .//MAD//punct//5
6.1 Förslaget till transparenslag;Andra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//1 punkten//NN|UTR|SIN|DEF|NOM//nsubj:pass//3  //_SP////1 motiveras//VB|PRS|SFO//ROOT//3 av//PP//case//5 kravet//NN|NEU|SIN|DEF|NOM//obl:agent//3 på//PP//case//8 årlig//JJ|POS|UTR|SIN|IND|NOM//amod//8 rapportering//NN|UTR|SIN|IND|NOM//nmod//5 enligt//PP//case//11 artikel//NN|UTR|SIN|IND|NOM//nmod//11 5a.2//NN|UTR|SIN|IND|NOM//nmod//8 och//KN//cc//13 5a.4//NN|NEU|SIN|DEF|NOM//conj//11 .//MAD//punct//3
6.1 Förslaget till transparenslag;Myndigheten//NN|UTR|SIN|DEF|NOM//nsubj//19 behöver//VB|PRS|AKT//aux//19 naturligtvis//AB//advmod//19 inte//AB//advmod//19 lämna//VB|INF|AKT//parataxis//3 informationen//NN|UTR|SIN|DEF|NOM//obj//19 om//PP//mark//23 kommissionen//NN|UTR|SIN|DEF|NOM//nsubj//23 förklarar//VB|PRS|AKT//advcl//19 att//SN//mark//26 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//26 avstår//VB|PRS|AKT//ccomp//23 (//PAD//punct//28 jfr//VB|AN//parataxis//19 artikel//NN|UTR|SIN|IND|NOM//nmod//30 5a.3//NN|NEU|SIN|IND|NOM//obj//28 som//HP|-|-|-//nsubj//32 anger//VB|PRS|AKT//acl:relcl//30 att//SN//mark//38 kommissionen//NN|UTR|SIN|DEF|NOM//nsubj//38 i//PP//case//37 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//37 fall//NN|NEU|PLU|IND|NOM//obl//38 godtar//VB|PRS|AKT//ccomp//32 en//DT|UTR|SIN|IND//det//40 koncernredovisning//NN|UTR|SIN|IND|NOM//obj//38 )//PAD//punct//28 .//MAD//punct//19
6.1 Förslaget till transparenslag;Tredje//RO|NOM//amod//1 punkten//NN|UTR|SIN|DEF|NOM//nsubj//3  //_SP////1 följer//VB|PRS|AKT//ROOT//3 av//PP//compound:prt//3 artikel//NN|UTR|SIN|IND|NOM//nmod//6 5.3//RG|NOM//obl//3 och//KN//cc//8 5a.6//NN|UTR|SIN|IND|NOM//conj//6 .//MAD//punct//3
6.1 Förslaget till transparenslag;Enligt//PP//case//11 föreskrifterna//NN|UTR|PLU|DEF|NOM//obl//14 är//VB|PRS|AKT//cop//14 medlemsstaterna//NN|UTR|PLU|DEF|NOM//nsubj//14 skyldiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//parataxis//3 att//IE//mark//16 lämna//VB|INF|AKT//advcl//14 angiven//PC|PRF|UTR|SIN|IND|NOM//amod//18 information//NN|UTR|SIN|IND|NOM//obj//16 till//PP//case//20 kommissionen//NN|UTR|SIN|DEF|NOM//obl//16 .//MAD//punct//14
6.1 Förslaget till transparenslag;I//PP//case//2 tredje//RO|NOM//amod//2 stycket//NN|NEU|SIN|DEF|NOM//obl//4  //_SP////2 erinras//VB|PRS|SFO//ROOT//4 om//PP//mark//11 att//SN//mark//11 bl.a.//AB|AN//advmod//10 45//RG|NOM//nummod//9 §//NN|AN//nmod//10 KL//PM|NOM//nsubj//11 gäller//VB|PRS|AKT//advcl//4 när//HA//mark//14 Konkurrensverket//NN|NEU|SIN|DEF|NOM//nsubj//14 utövar//VB|PRS|AKT//advcl//11 tillsyn//NN|UTR|SIN|IND|NOM//obj//14 eller//KN//cc//18 skall//VB|PRS|AKT//aux//18 lämna//VB|INF|AKT//conj//14 information//NN|UTR|SIN|IND|NOM//obj//18 till//PP//case//21 kommissionen//NN|UTR|SIN|DEF|NOM//nmod//19 enligt//PP//case//26 den//DT|UTR|SIN|DEF//det//26 här//AB//fixed//23 föreslagna//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//26 lagen//NN|UTR|SIN|DEF|NOM//obl//18 (//PAD//punct//28 se//VB|IMP|AKT//parataxis//4 vidare//AB|KOM//compound:prt//28 förslaget//NN|NEU|SIN|DEF|NOM//obj//28 till//PP//case//32 ändring//NN|UTR|SIN|IND|NOM//obl//28 i//PP//case//36 45//RG|NOM//nummod//35 §//NN|AN//nmod//36 KL//PM|NOM//nmod//32 )//PAD//punct//28 .//MAD//punct//4
6.1 Förslaget till transparenslag;10//RG|NOM//nummod//40 §//NN|AN//appos//4
6.1 Förslaget till transparenslag;I//PP//case//2 första//RO|NOM//amod//2 stycket//NN|NEU|SIN|DEF|NOM//obl//4  //_SP////2 erinras//VB|PRS|SFO//ROOT//4 om//PP//mark//8 att//SN//mark//8 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//8 finns//VB|PRS|SFO//ccomp//4 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj//8 i//PP//case//12 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 lagar//NN|UTR|PLU|IND|NOM//nmod//9 om//PP//case//14 bevarande//NN|NEU|SIN|IND|NOM//nmod//12 av//PP//case//16 information//NN|UTR|SIN|IND|NOM//nmod//14 från//PP//case//20 de//DT|UTR/NEU|PLU|DEF//det//20 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//20 redovisningar//NN|UTR|PLU|IND|NOM//nmod//16 som//HP|-|-|-//nsubj:pass//23 skall//VB|PRS|AKT//aux//23 göras//VB|INF|SFO//acl:relcl//20 enligt//PP//case//25 förslaget//NN|NEU|SIN|DEF|NOM//obl//23 .//MAD//punct//4
6.1 Förslaget till transparenslag;När//HA//case//3 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//0 gäller//VB|PRS|AKT//fixed//0 bevarande//NN|NEU|SIN|IND|NOM//advcl//12 av//PP//case//6 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//6 information//NN|UTR|SIN|IND|NOM//nmod//3 hos//PP//case//9 statliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 myndigheter//NN|UTR|PLU|IND|NOM//nmod//6 har//VB|PRS|AKT//aux//12 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//12 förutsatts//VB|SUP|SFO//ROOT//12 att//SN//mark//16 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//15 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj:pass//16 tas//VB|PRS|SFO//ccomp//12 in//PL//compound:prt//16 på//PP//case//20 annat//JJ|POS|NEU|SIN|IND|NOM//amod//20 sätt//NN|NEU|SIN|IND|NOM//obl//16 än//KN//mark//23 genom//PP//case//23 lag//NN|UTR|SIN|IND|NOM//obl//16 (//PAD//punct//25 se//VB|IMP|AKT//parataxis//12 den//DT|UTR|SIN|DEF//det//28 allmänna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//28 motiveringen//NN|UTR|SIN|DEF|NOM//obj//25 ,//MID//punct//31 avsnitt//NN|NEU|SIN|IND|NOM//nmod//31 4.7.2//RG|NOM//appos//28 )//PAD//punct//25 .//MAD//punct//12
6.1 Förslaget till transparenslag;Ikraftträdandebestämmelser//NN|UTR|PLU|IND|NOM//ROOT//0
6.1 Förslaget till transparenslag;Enligt//PP//case//2 första//RO|NOM//amod//2 punkten//NN|UTR|SIN|DEF|NOM//obl//6  //_SP////2 skall//VB|PRS|AKT//aux//6 bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj//6 träda//VB|INF|AKT//ROOT//6 i//PP//compound:prt//6 kraft//NN|UTR|SIN|IND|NOM//fixed//7 den//DT|UTR|SIN|DEF//det//11 1//RO|NOM//nummod//11 juli//NN|UTR|SIN|IND|NOM//obl//6 2004//RG|NOM//nummod//11 .//MAD//punct//6
6.1 Förslaget till transparenslag;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//15 bedöms//VB|PRS|SFO//parataxis//6 vara//VB|INF|AKT//cop//18 den//DT|UTR|SIN|DEF//det//18 tid//NN|UTR|SIN|IND|NOM//xcomp//15 som//HP|-|-|-//nsubj:pass//20 behövs//VB|PRS|SFO//acl:relcl//18 för//PP//mark//23 att//IE//mark//23 genomföra//VB|INF|AKT//advcl//20 en//DT|UTR|SIN|IND//det//25 lagstiftning//NN|UTR|SIN|IND|NOM//obj//23 .//MAD//punct//15
6.1 Förslaget till transparenslag;Även//AB//advmod//28 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//29 företag//NN|NEU|PLU|IND|NOM//nsubj//32 och//KN//cc//31 myndigheter//NN|UTR|PLU|IND|NOM//conj//29 behöver//VB|PRS|AKT//conj//15 viss//JJ|POS|UTR|SIN|IND|NOM//amod//34 tid//NN|UTR|SIN|IND|NOM//obj//32 på//PP//case//36 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obl//32 för//PP//mark//39 att//IE//mark//39 förbereda//VB|INF|AKT//advcl//32 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//39 för//PP//case//44 de//DT|UTR/NEU|PLU|DEF//det//44 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//44 reglerna//NN|UTR|PLU|DEF|NOM//obl//39 .//MAD//punct//6
6.1 Förslaget till transparenslag;Enligt//PP//case//2 andra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 punkten//NN|UTR|SIN|DEF|NOM//obl//7  //_SP////2 skall//VB|PRS|AKT//aux//7 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj//7 börja//VB|INF|AKT//ROOT//7 tillämpas//VB|INF|SFO//xcomp//7 av//PP//case//10 företag//NN|NEU|PLU|IND|NOM//obl:agent//8 och//KN//cc//15 ,//MID//punct//15 i//PP//case//15 förekommande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//15 fall//NN|NEU|PLU|IND|NOM//conj//10 ,//MID//punct//18 offentliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 myndigheter//NN|UTR|PLU|IND|NOM//conj//10 vid//PP//case//20 ingången//NN|UTR|SIN|DEF|NOM//nmod//18 av//PP//case//23 ett//DT|NEU|SIN|IND//det//23 räkenskapsår//NN|NEU|SIN|IND|NOM//nmod//20 .//MAD//punct//7
6.1 Förslaget till transparenslag;De//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//26 tillämpas//VB|PRS|SFO//parataxis//7 således//AB//advmod//26 första//RO|NOM//amod//29 gången//NN|UTR|SIN|DEF|NOM//obl//26 för//PP//case//32 det//DT|NEU|SIN|DEF//det//32 räkenskapsår//NN|NEU|SIN|IND|NOM//obl//26 som//HP|-|-|-//nsubj:pass//34 påbörjas//VB|PRS|SFO//acl:relcl//32 1//RG|NOM//nummod//36 juli//NN|UTR|SIN|IND|NOM//obl//34 2004//RG|NOM//nummod//36 eller//KN//cc//39 senare//AB|KOM//conj//36 .//MAD//punct//7

6.2 Förslaget till lag om ändring i konkurrenslagen (1993:20);45//RG|NOM//nummod//1 §//NN|AN//ROOT//1 (//PAD//punct//1 Jfr//VB|AN//appos//1 artikel//NN|UTR|SIN|IND|NOM//nmod//5 1//RG|NOM//obj//3 i//PP//case//7 transparensdirektivet//NN|NEU|SIN|DEF|NOM//obl//3 )//PAD//punct//1
6.2 Förslaget till lag om ändring i konkurrenslagen (1993:20);Paragrafen//NN|UTR|SIN|DEF|NOM//nsubj:pass//1 föreslås//VB|PRS|SFO//ROOT//1 bli//VB|INF|AKT//aux:pass//3 ändrad//PC|PRF|UTR|SIN|IND|NOM//xcomp//1 för//PP//mark//15 att//SN//mark//15 de//DT|UTR/NEU|PLU|DEF//det//8 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 redovisnings-//NN|UTR|-|-|SMS//nsubj:pass//15 ,//MID//punct//10 revisions-//NN|UTR|-|-|SMS//conj//8 och//KN//cc//12 rapporteringskraven//NN|NEU|PLU|DEF|NOM//conj//8 skall//VB|PRS|AKT//aux//15 kunna//VB|INF|AKT//aux//15 kontrolleras//VB|INF|SFO//advcl//1 och//KN//cc//17 sanktioneras//VB|INF|SFO//conj//15 på//PP//case//21 ett//DT|NEU|SIN|IND//det//21 tillfredsställande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//21 sätt//NN|NEU|SIN|IND|NOM//obl//17 .//MAD//punct//1
6.2 Förslaget till lag om ändring i konkurrenslagen (1993:20);Förslaget//NN|NEU|SIN|DEF|NOM//nsubj//9 till//PP//case//2 ändringar//NN|UTR|PLU|IND|NOM//nmod//0 i//PP//case//6 den//DT|UTR|SIN|DEF//det//6 inledande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//6 delen//NN|UTR|SIN|DEF|NOM//nmod//2 av//PP//case//8 paragrafen//NN|UTR|SIN|DEF|NOM//nmod//6 innebär//VB|PRS|AKT//ROOT//9 först//AB//advmod//9 och//KN//fixed//10 främst//AB|SUV//advmod//9 att//SN//mark//16 Konkurrensverket//NN|NEU|SIN|DEF|NOM//nsubj//16 kan//VB|PRS|AKT//aux//16 använda//VB|INF|AKT//ccomp//9 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//16 av//PP//case//19 förelägganden//NN|NEU|PLU|IND|NOM//obl//16 enligt//PP//case//22 45//RG|NOM//nummod//22 §//NN|AN//nmod//19 1//RG|NOM//nummod//24 KL//PM|NOM//nmod//22 för//PP//mark//27 att//IE//mark//27 få//VB|INF|AKT//advcl//16 fram//PL//compound:prt//27 informationen//NN|UTR|SIN|DEF|NOM//obj//27 .//MAD//punct//9
6.2 Förslaget till lag om ändring i konkurrenslagen (1993:20);Med//PP//case//32 stöd//NN|NEU|SIN|IND|NOM//obl//37 av//PP//case//34 bestämmelsen//NN|UTR|SIN|DEF|NOM//nmod//32 kan//VB|PRS|AKT//aux//37 verket//NN|NEU|SIN|DEF|NOM//nsubj//37 ålägga//VB|INF|AKT//parataxis//9 företaget//NN|NEU|SIN|DEF|NOM//obj//37 eller//KN//cc//41 någon//DT|UTR|SIN|IND//det//41 annan//JJ|POS|UTR|SIN|IND|NOM//conj//38 att//IE//mark//43 tillhandahålla//VB|INF|AKT//acl//41 uppgifter//NN|UTR|PLU|IND|NOM//obj//43 ,//MID//punct//46 handlingar//NN|UTR|PLU|IND|NOM//conj//44 eller//KN//cc//48 annat//PN|NEU|SIN|IND|SUB/OBJ//conj//44 .//MID//punct//9
6.2 Förslaget till lag om ändring i konkurrenslagen (1993:20);Ett//DT|NEU|SIN|IND//det//51 föreläggande//NN|NEU|SIN|IND|NOM//appos//9 gäller//VB|PRS|AKT//xcomp//51 enligt//PP//case//55 46//RG|NOM//nummod//55 §//NN|AN//obl//52 samma//DT|UTR/NEU|SIN/PLU|IND//det//57 lag//NN|UTR|SIN|IND|NOM//obl//52 omedelbart//AB|POS//advmod//52 ,//MID//punct//51 om//SN//mark//64 inte//AB//advmod//64 något//DT|NEU|SIN|IND//det//63 annat//PN|NEU|SIN|IND|SUB/OBJ//nsubj:pass//64 bestäms//VB|PRS|SFO//advcl//51 ,//MID//punct//51 och//KN//cc//68 får//VB|PRS|AKT//aux//68 förenas//VB|INF|SFO//conj//51 med//PP//case//70 vite//NN|NEU|SIN|IND|NOM//obl//68 enligt//PP//case//73 57//RG|NOM//nummod//73 §//NN|AN//obl//68 .//MAD//punct//51
6.2 Förslaget till lag om ändring i konkurrenslagen (1993:20);Verket//NN|NEU|SIN|DEF|NOM//nsubj//78 kan//VB|PRS|AKT//aux//78 också//AB//advmod//78 ålägga//VB|INF|AKT//conj//9 någon//PN|UTR|SIN|IND|SUB/OBJ//obj//78 som//HP|-|-|-//nsubj:pass//81 förväntas//VB|PRS|SFO//acl:relcl//79 kunna//VB|INF|AKT//aux//83 lämna//VB|INF|AKT//xcomp//81 upplysningar//NN|UTR|PLU|IND|NOM//obj//83 i//PP//case//86 saken//NN|UTR|SIN|DEF|NOM//nmod//84 att//IE//mark//88 inställa//VB|INF|AKT//acl//86 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//88 för//PP//case//91 förhör//NN|NEU|SIN|IND|NOM//obl//88 enligt//PP//case//94 45//RG|NOM//nummod//94 §//NN|AN//nmod//91 2//RG|NOM//nummod//94 .//MAD//punct//78
6.2 Förslaget till lag om ändring i konkurrenslagen (1993:20);Vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//98 begränsningar//NN|UTR|PLU|IND|NOM//obj//78 för//PP//case//100 åläggandena//NN|NEU|PLU|DEF|NOM//nmod//98 och//KN//cc//103 uppgiftsskyldigheten//NN|UTR|SIN|DEF|NOM//nsubj//103 följer//VB|PRS|AKT//conj//78 av//PP//compound:prt//103 54–56//RG|NOM//nummod//106 §//NN|AN//nmod//107 §//NN|AN//obl//103 .//MAD//punct//78
6.2 Förslaget till lag om ändring i konkurrenslagen (1993:20);Även//AB//advmod//110 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj//118 om//PP//case//113 internationellt//JJ|POS|NEU|SIN|IND|NOM//amod//113 samarbete//NN|NEU|SIN|IND|NOM//nmod//110 i//PP//case//115 56//RG|NOM//nmod//113 a//NN|NEU|SIN|IND|NOM//case//117 §//NN|AN//nmod//113 gäller//VB|PRS|AKT//advcl//78 för//PP//case//120 uppgiftsskyldigheter//NN|UTR|PLU|IND|NOM//obl//118 enligt//PP//case//123 45//RG|NOM//nummod//123 §//NN|AN//nmod//120 .//MAD//punct//78
6.2 Förslaget till lag om ändring i konkurrenslagen (1993:20);Lagens//NN|UTR|SIN|DEF|GEN//nmod:poss//126 bestämmelser//NN|UTR|PLU|IND|NOM//obj//78 om//PP//case//128 utdömande//NN|NEU|SIN|IND|NOM//nmod//126 av//PP//case//130 vite//NN|NEU|SIN|IND|NOM//nmod//128 i//PP//case//133 59//RG|NOM//nummod//133 §//NN|AN//nmod//128 ,//MID//punct//135 överklagande//NN|NEU|SIN|IND|NOM//acl//126 i//PP//case//138 60//RG|NOM//nummod//138 §//NN|AN//obl//135 och//KN//cc//140 rättegångsbestämmelser//NN|UTR|PLU|IND|NOM//conj//138 i//PP//case//146 64//RG|NOM//nummod//145 och//KN//cc//142 65//RG|NOM//nummod//142 §//NN|AN//nmod//146 §//NN|AN//nmod//140 ,//MID//punct//126 som//HP|-|-|-//nsubj//150 är//VB|PRS|AKT//cop//150 relaterade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//126 till//PP//case//152 ålägganden//NN|NEU|PLU|IND|NOM//obl//150 enligt//PP//case//155 45//RG|NOM//nummod//155 §//NN|AN//nmod//152 ,//MID//punct//78 får//VB|PRS|AKT//conj//78 också//AB//advmod//157 betydelse//NN|UTR|SIN|IND|NOM//obj//157 .//MAD//punct//78
6.2 Förslaget till lag om ändring i konkurrenslagen (1993:20);Av//PP//case//4 den//DT|UTR|SIN|DEF//det//4 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//4 fjärde//RO|NOM//amod//4 punkten//NN|UTR|SIN|DEF|NOM//obl//6  //_SP////4 framgår//VB|PRS|AKT//ROOT//6 att//SN//mark//10 Konkurrensverket//NN|NEU|SIN|DEF|NOM//nsubj//10 kan//VB|PRS|AKT//aux//10 förelägga//VB|INF|AKT//ccomp//6 ett//DT|NEU|SIN|IND//det//12 företag//NN|NEU|SIN|IND|NOM//obj//10 att//IE//mark//14 ha//VB|INF|AKT//acl//12 en//DT|UTR|SIN|IND//det//17 öppen//JJ|POS|UTR|SIN|IND|NOM//amod//17 redovisning//NN|UTR|SIN|IND|NOM//obj//14 ,//MID//punct//21 en//DT|UTR|SIN|IND//det//21 separat//JJ|POS|UTR|SIN|IND|NOM//amod//21 redovisning//NN|UTR|SIN|IND|NOM//conj//17 eller//KN//cc//26 att//IE//mark//26 i//PP//advmod//26 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//24 följa//VB|INF|AKT//conj//14 vad//HP|NEU|SIN|IND//dislocated//29 som//HP|-|-|-//nsubj//29 gäller//VB|PRS|AKT//ccomp//26 för//PP//case//31 företaget//NN|NEU|SIN|DEF|NOM//obl//29 enligt//PP//case//35 de//DT|UTR/NEU|PLU|DEF//det//35 angivna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//35 bestämmelserna//NN|UTR|PLU|DEF|NOM//nmod//31 i//PP//case//39 den//DT|UTR|SIN|DEF//det//39 föreslagna//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//39 transparanslagen//NN|UTR|SIN|DEF|NOM//nmod//35 eller//KN//cc//42 i//PP//case//42 föreskrifter//NN|UTR|PLU|IND|NOM//conj//39 som//HP|-|-|-//nsubj:pass//46 kan//VB|PRS|AKT//aux//46 ha//VB|INF|AKT//aux//46 meddelats//VB|SUP|SFO//acl:relcl//42 till//PP//case//49 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//49 bestämmelser//NN|UTR|PLU|IND|NOM//obl//46 .//MAD//punct//6
6.2 Förslaget till lag om ändring i konkurrenslagen (1993:20);Den//DT|UTR|SIN|DEF//det//52 möjligheten//NN|UTR|SIN|DEF|NOM//nsubj//53 omfattar//VB|PRS|AKT//parataxis//6 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//55 företag//NN|NEU|PLU|IND|NOM//obj//53 som//HP|-|-|-//nsubj:pass//57 omfattas//VB|PRS|SFO//acl:relcl//55 av//PP//case//59 transparenslagen//NN|UTR|SIN|DEF|NOM//obl:agent//57 .//MAD//punct//6
6.2 Förslaget till lag om ändring i konkurrenslagen (1993:20);De//DT|UTR/NEU|PLU|DEF//det//64 nyss//AB//advmod//63 nämnda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//64 bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj//79 som//HP|-|-|-//nsubj//67 är//VB|PRS|AKT//cop//67 kopplade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//64 till//PP//case//69 ålägganden//NN|NEU|PLU|IND|NOM//obl//67 enligt//PP//case//72 45//RG|NOM//nummod//72 §//NN|AN//nmod//69 kommer//VB|PRS|AKT//aux//79 alltså//AB//advmod//79 att//IE//mark//79 i//PP//case//78 relevanta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//78 delar//NN|UTR|PLU|IND|NOM//obl//79 gälla//VB|INF|AKT//parataxis//6 också//AB//advmod//79 för//PP//case//82 ålägganden//NN|NEU|PLU|IND|NOM//obl//79 enligt//PP//case//87 den//DT|UTR|SIN|DEF//det//87 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//87 fjärde//RO|NOM//amod//87 punkten//NN|UTR|SIN|DEF|NOM//nmod//82 .//MAD//punct//6
6.2 Förslaget till lag om ändring i konkurrenslagen (1993:20);Enligt//PP//case//3 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//3 tredje//RO|NOM//amod//3 punkten//NN|UTR|SIN|DEF|NOM//obl//6 kan//VB|PRS|AKT//aux//6 verket//NN|NEU|SIN|DEF|NOM//nsubj//6 ålägga//VB|INF|AKT//ROOT//6 kommuner//NN|UTR|PLU|IND|NOM//obj//6 och//KN//cc//9 landsting//NN|NEU|SIN|IND|NOM//conj//7 att//IE//mark//11 redovisa//VB|INF|AKT//advcl//6 intäkter//NN|UTR|PLU|IND|NOM//obj//11 och//KN//cc//14 kostnader//NN|UTR|PLU|IND|NOM//conj//12 i//PP//case//16 verksamhet//NN|UTR|SIN|IND|NOM//nmod//14 av//PP//case//21 ekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//21 eller//KN//cc//20 kommersiell//JJ|POS|UTR|SIN|IND|NOM//conj//18 natur//NN|UTR|SIN|IND|NOM//nmod//16 .//MID//punct//6
