– dokumentation från ett seminarium;Demokratiutredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 skrift//NN|UTR|SIN|IND|NOM//nmod//3 nr//NN|AN//nmod//3 12//RG|NOM//ROOT//3
Utvidgningen;Slutligen//AB//case//2 några//DT|UTR/NEU|PLU|IND//det//2 ord//NN|NEU|PLU|IND|NOM//obl//73 om//PP//case//5 den//DT|UTR|SIN|DEF//det//5 samverkansgrupp//NN|UTR|SIN|IND|NOM//nmod//2 inom//PP//case//7 Regionkommittén//NN|UTR|SIN|DEF|NOM//nmod//5 ,//MID//punct//10 som//HP|-|-|-//nsubj:pass//10 leds//VB|PRS|SFO//acl:relcl//7 av//PP//case//12 mig//PN|UTR|SIN|DEF|OBJ//obl:agent//10 .//MAD//punct//2
Utvidgningen;Dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//16 främsta//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//16 syfte//NN|NEU|SIN|IND|NOM//nsubj//19 är//VB|PRS|AKT//cop//19 att//IE//mark//19 engagera//VB|INF|AKT//parataxis//2 och//KN//cc//21 stödja//VB|INF|AKT//conj//19 de//DT|UTR/NEU|PLU|DEF//det//26 lokala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 och//KN//cc//25 regionala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//23 myndigheterna//NN|UTR|PLU|DEF|NOM//obj//21 i//PP//case//28 ansökarländerna//NN|UTR|PLU|DEF|NOM//nmod//26 ,//MID//punct//19 dvs.//AB|AN//advmod//31 11//RG|NOM//nummod//32 länder//NN|NEU|PLU|IND|NOM//obj//19 totalt//AB|POS//advmod//19 ,//MID//punct//37 men//KN//cc//37 sex//RG|NOM//nummod//37 länder//NN|NEU|PLU|IND|NOM//conj//2 i//PP//case//41 en//DT|UTR|SIN|IND//det//41 första//RO|NOM//amod//41 omgång//NN|UTR|SIN|IND|NOM//nmod//37 ://MID//punct//41
Utvidgningen;Tjeckien//PM|NOM//appos//41 ,//MID//punct//45 Ungern//PM|NOM//conj//43 ,//MID//punct//47 Polen//PM|NOM//conj//43 ,//MID//punct//49 Estland//PM|NOM//conj//43 ,//MID//punct//51 Slovenien//PM|NOM//conj//43 och//KN//cc//53 Cypern//PM|NOM//conj//43 .//MID//punct//37
Utvidgningen;Detta//DT|NEU|SIN|DEF//det//56 arbete//NN|NEU|SIN|IND|NOM//nsubj//57 sker//VB|PRS|AKT//parataxis//37 för//PP//mark//60 att//IE//mark//60 skapa//VB|INF|AKT//advcl//57 en//DT|UTR|SIN|IND//det//63 bättre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//63 förståelse//NN|UTR|SIN|IND|NOM//obj//60 för//PP//case//66 de//DT|UTR/NEU|PLU|DEF//det//66 möjligheter//NN|UTR|PLU|IND|NOM//obl//60 ett//DT|NEU|SIN|IND//det//68 EU-medlemskap//NN|NEU|SIN|IND|NOM//nsubj//69 ger//VB|PRS|AKT//acl:relcl//66 .//MAD//punct//37
Utvidgningen;Denna//DT|UTR|SIN|DEF//det//72 grupp//NN|UTR|SIN|IND|NOM//nsubj//73 försöker//VB|PRS|AKT//ROOT//73 också//AB//advmod//73 skapa//VB|INF|AKT//xcomp//73 en//DT|UTR|SIN|IND//det//78 bättre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//78 dialog//NN|UTR|SIN|IND|NOM//obj//75 mellan//PP//case//80 Regionkommittén//NN|UTR|SIN|DEF|NOM//nmod//78 och//KN//cc//83 de//DT|UTR/NEU|PLU|DEF//det//83 Öst-//NN|UTR|-|-|SMS//conj//80 och//KN//cc//85 Centraleuropeiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//83 politiker//NN|UTR|PLU|IND|NOM//conj//80 på//PP//case//92 den//DT|UTR|SIN|DEF//det//92 lokala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//92 och//KN//cc//91 regionala//JJ|POS|UTR/NEU|SIN|DEF|NOM//conj//89 nivån//NN|UTR|SIN|DEF|NOM//nmod//86 för//PP//mark//95 att//IE//mark//95 utbyta//VB|INF|AKT//advcl//75 erfarenheter//NN|UTR|PLU|IND|NOM//obj//95 från//PP//case//98 förberedelserna//NN|UTR|PLU|DEF|NOM//nmod//96 inför//PP//case//100 EU-medlemskapet//NN|NEU|SIN|DEF|NOM//nmod//98 .//MAD//punct//73
Utvidgningen;Pernilla//PM|NOM//ROOT//0 Zethraeus//PM|NOM//flat//0 ,//MID//punct//3 ledamot//NN|UTR|SIN|IND|NOM//conj//0 (//PAD//punct//3 v//NN|NEU|SIN|IND|NOM//nmod//3 )//PAD//punct//3 av//PP//case//8 Demokratiutredningen//NN|UTR|SIN|DEF|NOM//nmod//0
Utvidgningen;Diskussionen//NN|UTR|SIN|DEF|NOM//nsubj:pass//6 om//PP//case//3 politiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 partier//NN|NEU|PLU|IND|NOM//nmod//0 och//KN//cc//5 passivisering//NN|UTR|SIN|IND|NOM//conj//3 kändes//VB|PRT|SFO//ROOT//6 väldigt//AB|POS//advmod//8 aktuellt//AB|POS//advmod//6 tycker//VB|PRS|AKT//xcomp//6 jag//PN|UTR|SIN|DEF|SUB//nsubj//9 .//MAD//punct//6
Utvidgningen;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//13 verkar//VB|PRS|AKT//parataxis//6 finnas//VB|INF|SFO//xcomp//13 ett//DT|NEU|SIN|IND//det//16 antiklimax//NN|NEU|SIN|IND|NOM//nsubj//14 i//PP//case//19 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//19 EUfrågan//NN|UTR|SIN|DEF|NOM//nmod//16 just//AB//advmod//21 nu//AB//advmod//14 .//MAD//punct//6
Utvidgningen;En//DT|UTR|SIN|IND//det//24 undersökning//NN|UTR|SIN|IND|NOM//appos//6 som//HP|-|-|-//nsubj:pass//26 publicerades//VB|PRT|SFO//acl:relcl//24 alldeles//AB//advmod//30 innan//SN//mark//30 valet//NN|NEU|SIN|DEF|NOM//nsubj//30 visade//VB|PRT|AKT//advcl//26 att//SN//mark//33 EMU-frågan//NN|UTR|SIN|DEF|NOM//nsubj//33 stod//VB|PRT|AKT//ccomp//30 väldigt//AB|POS//advmod//35 långt//AB|POS//advmod//36 ned//AB//advmod//33 på//PP//case//38 dagordningen//NN|UTR|SIN|DEF|NOM//obl//36 bland//PP//case//41 de//DT|UTR/NEU|PLU|DEF//det//41 frågor//NN|UTR|PLU|IND|NOM//obl//33 som//HP|-|-|-//obj//46 medborgarna//NN|UTR|PLU|DEF|NOM//nsubj//46 tycke//NN|NEU|SIN|IND|NOM//nmod//43 var//VB|PRT|AKT//cop//46 viktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//41 att//IE//mark//48 diskutera//VB|INF|AKT//acl//46 i//PP//case//50 valrörelsen//NN|UTR|SIN|DEF|NOM//obl//48 .//MAD//punct//24
Utvidgningen;Vad//HP|NEU|SIN|IND//dislocated//55 som//HP|-|-|-//nsubj//55 var//VB|PRT|AKT//cop//55 viktigt//JJ|POS|NEU|SIN|IND|NOM//acl:relcl//24 var//VB|PRT|AKT//cop//57 skolfrågor//NN|UTR|PLU|IND|NOM//csubj//55 ,//MID//punct//59 sysselsättning//NN|UTR|SIN|IND|NOM//conj//57 ,//MID//punct//61 välfärdsfrågor//NN|UTR|PLU|IND|NOM//conj//57 och//KN//cc//63 sjukvård//NN|UTR|SIN|IND|NOM//conj//57 men//KN//cc//66 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//66 var//VB|PRT|AKT//cop//68 inte//AB//advmod//68 EMUfrågan//NN|UTR|SIN|DEF|NOM//conj//55 .//MAD//punct//6
Utvidgningen;Den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//71 kom//VB|PRT|AKT//parataxis//6 långt//AB|POS//advmod//73 ner//AB//advmod//71 .//MAD//punct//6
Utvidgningen;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//6 är//VB|PRS|AKT//cop//6 inte//AB//advmod//6 bara//AB//advmod//6 det//DT|NEU|SIN|DEF//det//6 folkliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//6 stödet//NN|NEU|SIN|DEF|NOM//ROOT//6 som//HP|-|-|-//nsubj//10 har//VB|PRS|AKT//aux//10 varit//VB|SUP|AKT//cop//10 svagt//JJ|POS|NEU|SIN|IND|NOM//acl:cleft//6 för//PP//case//13 en//DT|UTR|SIN|IND//det//13 diskussion//NN|UTR|SIN|IND|NOM//obl//10 av//PP//case//17 de//DT|UTR/NEU|PLU|DEF//det//17 här//AB//fixed//15 frågorna//NN|UTR|PLU|DEF|NOM//nmod//13 utan//KN//cc//21 också//AB//advmod//20 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 delar//NN|UTR|PLU|IND|NOM//nsubj//26 av//PP//case//25 det//DT|NEU|SIN|DEF//det//25 politiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//25 etablissemanget//NN|NEU|SIN|DEF|NOM//nmod//21 presenterade//VB|PRT|AKT//acl:cleft//6 någon//DT|UTR|SIN|IND//det//28 slags//NN|NEU|SIN|IND|GEN//nmod:poss//29 vänta//VB|INF|AKT//obj//26 och//KN//cc//31 se-linje//NN|UTR|SIN|IND|NOM//conj//29 i//PP//case//33 EMU-frågan//NN|UTR|SIN|DEF|NOM//nmod//31 .//MAD//punct//6
Utvidgningen;Samma//DT|UTR/NEU|SIN/PLU|IND//det//36 attityd//NN|UTR|SIN|IND|NOM//nsubj//38 har//VB|PRS|AKT//aux//38 präglat//VB|SUP|AKT//parataxis//6 Amsterdamfördraget//NN|NEU|SIN|DEF|NOM//obj//38 ,//MID//punct//45 som//HP|-|-|-//obl//45 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//45 egentligen//AB//advmod//45 aldrig//AB//advmod//45 fördes//VB|PRT|SFO//acl:relcl//39 någon//DT|UTR|SIN|IND//det//47 diskussion//NN|UTR|SIN|IND|NOM//obj//45 om//PP//mark//103 liksom//PP//mark//50 Schengen-avtalet//NN|NEU|SIN|DEF|NOM//dislocated//103 .//MID//punct//50
Utvidgningen;Det//DT|NEU|SIN|DEF//det//54 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//54 ordförandeskapet//NN|NEU|SIN|DEF|NOM//nsubj:pass//55 nämndes//VB|PRT|SFO//conj//50 t.ex.//AB|AN//advmod//55 här//AB//advmod//55 på//PP//case//59 förmiddagen//NN|UTR|SIN|DEF|NOM//obl//55 som//KN//obj//71 en//PN|UTR|SIN|IND|SUB/OBJ//nsubj//71 av//PP//case//63 icke-debatterna//NN|UTR|PLU|DEF|NOM//nmod//61 här//AB//advmod//66 i//PP//case//66 Sverige//PM|NOM//nmod//63 och//KN//cc//69 samma//DT|UTR/NEU|SIN/PLU|IND//det//69 sak//NN|UTR|SIN|IND|NOM//conj//66 har//VB|PRS|AKT//aux//71 präglat//VB|SUP|AKT//acl:relcl//59 EMU-frågan//NN|UTR|SIN|DEF|NOM//obj//71 samt//KN//cc//74 principerna//NN|UTR|PLU|DEF|NOM//nsubj//95 kring//PP//case//81 ett//DT|NEU|SIN|IND//det//81 gemensamt//JJ|POS|NEU|SIN|IND|NOM//advmod//78 utrikespolitiskt//JJ|POS|NEU|SIN|IND|NOM//amod//81 och//KN//cc//80 försvarspolitiskt//JJ|POS|NEU|SIN|IND|NOM//conj//78 samarbete//NN|NEU|SIN|IND|NOM//nmod//74 –//PAD//punct//84 viktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//84 hörnstenar//NN|UTR|PLU|IND|NOM//appos//74 i//PP//case//88 det//DT|NEU|SIN|DEF//det//88 framtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//88 bygget//NN|NEU|SIN|DEF|NOM//nmod//84 av//PP//case//93 ett//DT|NEU|SIN|IND//det//92 Europas//PM|GEN//nmod:poss//92 Förenta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//compound//93 Stater//NN|UTR|PLU|IND|NOM//nmod//88 helt//AB|POS//advmod//95 enkelt//AB|POS//conj//71 .//MAD//punct//50
Utvidgningen;Uppenbart//JJ|POS|NEU|SIN|IND|NOM//advmod//98 så//AB//advmod//103 är//VB|PRS|AKT//cop//100 människor//NN|UTR|PLU|IND|NOM//nsubj//103 inte//AB//advmod//103 särskilt//AB//advmod//103 intresserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl//47 och//KN//cc//106 kanske//AB//advmod//106 besvikna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//103 på//PP//mark//111 att//SN//mark//111 medlemskapet//NN|NEU|SIN|DEF|NOM//nsubj//111 inte//AB//advmod//111 ledde//VB|PRT|AKT//advcl//106 fram//PL//compound:prt//111 till//PP//case//115 de//DT|UTR/NEU|PLU|DEF//det//115 förväntningar//NN|UTR|PLU|IND|NOM//obl//111 man//PN|UTR|SIN|IND|SUB//nsubj//117 hade//VB|PRT|AKT//acl:relcl//115 när//HA//case//121 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//118 gällde//VB|PRT|AKT//fixed//118 förändringar//NN|UTR|PLU|IND|NOM//obl//117 på//PP//case//123 jordbruksområdet//NN|NEU|SIN|DEF|NOM//nmod//121 ,//MID//punct//121 på//PP//case//126 djurskyddsområdet//NN|NEU|SIN|DEF|NOM//nmod//121 och//KN//cc//130 på//PP//case//130 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//130 områden//NN|NEU|PLU|IND|NOM//conj//126 ,//MID//punct//142 men//KN//cc//142 också//AB//advmod//142 att//SN//mark//142 politiker//NN|UTR|PLU|IND|NOM//nsubj//142 ,//MID//punct//137 beslutsfattare//NN|UTR|PLU|IND|NOM//conj//135 och//KN//cc//139 media//NN|NEU|PLU|IND|NOM//conj//135 faktiskt//AB|POS//advmod//142 är//VB|PRS|AKT//cop//142 ointresserade//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//103 av//PP//mark//145 att//IE//mark//145 föra//VB|INF|AKT//acl//142 ut//PL//compound:prt//145 dessa//DT|UTR/NEU|PLU|DEF//det//148 knäckfrågor//NN|UTR|PLU|IND|NOM//obj//145 till//PP//case//150 debatt//NN|UTR|SIN|IND|NOM//obl//145 i//PP//case//152 media//NN|UTR|SIN|IND|NOM//nmod//150 och//KN//cc//157 även//AB//advmod//157 till//PP//case//157 rejäl//JJ|POS|UTR|SIN|IND|NOM//amod//157 debatt//NN|UTR|SIN|IND|NOM//conj//145 i//PP//case//160 Sveriges//PM|GEN//nmod:poss//160 riksdag//NN|UTR|SIN|IND|NOM//nmod//157 och//KN//cc//164 i//PP//case//164 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//164 beslutsorgan//NN|NEU|PLU|IND|NOM//conj//160 i//PP//case//166 Sverige//PM|NOM//nmod//164 .//MAD//punct//6
Utvidgningen;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//2 är//VB|PRS|AKT//cop//2 svårt//JJ|POS|NEU|SIN|IND|NOM//ROOT//2 att//IE//mark//4 se//VB|INF|AKT//csubj//2 ,//MID//punct//6 tycker//VB|PRS|AKT//parataxis//2 jag//PN|UTR|SIN|DEF|SUB//nsubj//6 ,//MID//punct//6 vad//HP|NEU|SIN|IND//obj//14 många//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj//14 av//PP//case//12 EU-politikerna//NN|UTR|PLU|DEF|NOM//nmod//10 faktiskt//AB|POS//advmod//14 vill//VB|PRS|AKT//ccomp//6 .//MAD//punct//2
Utvidgningen;Nu//AB//advmod//17 har//VB|PRS|AKT//parataxis//2 vi//PN|UTR|PLU|DEF|SUB//nsubj//17 en//DT|UTR|SIN|IND//det//20 regionkommittéförespråkare//NN|UTR|SIN|IND|NOM//obj//17 här//AB//advmod//17 i//PP//case//23 panelen//NN|UTR|SIN|DEF|NOM//obl//17 och//KN//cc//28 då//AB//advmod//28 är//VB|PRS|AKT//cop//28 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//28 bra//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//17 att//IE//mark//30 passa//VB|INF|AKT//acl//28 på//PL//mark//33 att//IE//mark//33 ta//VB|INF|AKT//xcomp//30 upp//PL//compound:prt//33 regionkommittén//NN|UTR|SIN|DEF|NOM//obj//33 just//AB//advmod//39 som//KN//case//39 ett//DT|NEU|SIN|IND//det//39 exempel//NN|NEU|SIN|IND|NOM//obl//33 .//MAD//punct//17
Utvidgningen;Jag//PN|UTR|SIN|DEF|SUB//nsubj//43 har//VB|PRS|AKT//aux//43 försökt//VB|SUP|AKT//conj//17 att//IE//mark//45 ta//VB|INF|AKT//xcomp//43 del//NN|UTR|SIN|IND|NOM//obj//45 av//PP//case//49 regionkommitténs//NN|UTR|SIN|DEF|GEN//nmod:poss//49 skrifter//NN|UTR|PLU|IND|NOM//nmod//46 och//KN//cc//51 rapporter//NN|UTR|PLU|IND|NOM//conj//49 och//KN//cc//53 försökt//VB|SUP|AKT//conj//43 att//IE//mark//55 komma//VB|INF|AKT//xcomp//53 i//PP//case//57 samtal//NN|NEU|PLU|IND|NOM//obl//55 med//PP//case//59 flera//PN|UTR/NEU|PLU|IND|SUB/OBJ//obl//55 av//PP//case//61 ledamöterna//NN|UTR|PLU|DEF|NOM//nmod//59 i//PP//case//63 regionkommittén//NN|UTR|SIN|DEF|NOM//nmod//61 .//MAD//punct//17
Utvidgningen;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//70 är//VB|PRS|AKT//cop//70 en//DT|UTR|SIN|IND//det//70 fullkomligt//AB|POS//advmod//69 anonym//JJ|POS|UTR|SIN|IND|NOM//amod//70 församling//NN|UTR|SIN|IND|NOM//parataxis//17 för//PP//case//72 mig//PN|UTR|SIN|DEF|OBJ//nmod//70 och//KN//cc//77 jag//PN|UTR|SIN|DEF|SUB//nsubj//77 har//VB|PRS|AKT//aux//77 inte//AB//advmod//77 lyckats//VB|SUP|SFO//conj//17 se//VB|INF|AKT//xcomp//77 annat//PN|NEU|SIN|IND|SUB/OBJ//obj//78 än//KN//mark//83 att//SN//mark//83 man//PN|UTR|SIN|IND|SUB//nsubj//83 petar//VB|PRS|AKT//advcl//78 i//PP//case//87 en//DT|UTR|SIN|IND//det//86 del//NN|UTR|SIN|IND|NOM//nmod//87 delbetänkanden//NN|NEU|PLU|IND|NOM//obl//83 och//KN//cc//90 man//PN|UTR|SIN|IND|SUB//nsubj//90 har//VB|PRS|AKT//conj//83 åsikter//NN|UTR|PLU|IND|NOM//obj//90 om//PP//mark//96 att//SN//mark//96 upphandlingslagen//NN|UTR|SIN|DEF|NOM//nsubj//96 skulle//VB|PRT|AKT//aux//96 behöva//VB|INF|AKT//acl//91 förenklas//VB|INF|SFO//xcomp//96 och//KN//cc//99 liknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//97 ,//MID//punct//17 men//KN//cc//103 vad//HP|NEU|SIN|IND//obj//103 vill//VB|PRS|AKT//conj//17 man//PN|UTR|SIN|IND|SUB//nsubj//103 ,//MID//punct//107 vilka//HP|UTR/NEU|PLU|IND//obj//107 tycker//VB|PRS|AKT//ccomp//103 man//PN|UTR|SIN|IND|SUB//nsubj//107 att//SN//mark//115 Sveriges//PM|GEN//nmod:poss//111 insatser//NN|UTR|PLU|IND|NOM//nsubj//115 i//PP//case//113 regionkommittén//NN|UTR|SIN|DEF|NOM//nmod//111 ska//VB|PRS|AKT//aux//115 vara//VB|INF|AKT//ccomp//107 hur//HA//advmod//117 ser//VB|PRS|AKT//ccomp//115 man//PN|UTR|SIN|IND|SUB//nsubj//117 på//PP//case//120 frågorna//NN|UTR|PLU|DEF|NOM//obl//117 om//PP//mark//123 regionerna//NN|UTR|PLU|DEF|NOM//nsubj//123 kontra//PP//advcl//117 överstatligheten//NN|UTR|SIN|DEF|NOM//obj//123 ,//MID//punct//117 om//PP//case//127 EU//PM|NOM//obl//117 ://MID//punct//127 s//NN|AN//nummod//131 framtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//131 utvidgning//NN|UTR|SIN|IND|NOM//appos//127 och//KN//cc//134 parlamentets//NN|NEU|SIN|DEF|GEN//nmod:poss//134 roll//NN|UTR|SIN|IND|NOM//conj//131 .//MAD//punct//131
Utvidgningen;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//138 är//VB|PRS|AKT//cop//138 frågor//NN|UTR|PLU|IND|NOM//conj//2 som//HP|-|-|-//nsubj:pass//141 borde//VB|PRT|AKT//aux//141 föras//VB|INF|SFO//acl:relcl//138 upp//PL//compound:prt//141 till//PP//case//144 debatt//NN|UTR|SIN|IND|NOM//obl//141 i//PP//case//146 Kommunaktuellt//PM|NOM//obl//141 och//KN//cc//150 i//PP//case//150 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//150 tidningar//NN|UTR|PLU|IND|NOM//conj//146 ,//MID//punct//150 ut//AB//advmod//156 till//PP//case//156 den//DT|UTR|SIN|DEF//det//156 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//156 allmänheten//NN|UTR|SIN|DEF|NOM//conj//146 men//KN//cc//161 också//AB//advmod//161 naturligtvis//AB//advmod//161 till//PP//case//161 kommittén//NN|UTR|SIN|DEF|NOM//conj//146 som//KN//mark//163 sådan//JJ|POS|UTR|SIN|IND|NOM//acl//161 .//MAD//punct//138
Utvidgningen;EU//PM|NOM//nsubj//4 som//KN//case//3 överstatlig//JJ|POS|UTR|SIN|IND|NOM//amod//3 arena//NN|UTR|SIN|IND|NOM//nmod//0 saknar//VB|PRS|AKT//ROOT//4 folklig//JJ|POS|UTR|SIN|IND|NOM//amod//8 och//KN//cc//7 demokratisk//JJ|POS|UTR|SIN|IND|NOM//conj//5 legitimitet//NN|UTR|SIN|IND|NOM//obj//4 .//MAD//punct//4
Utvidgningen;"Jag//PN|UTR|SIN|DEF|SUB//nsubj//11 tror//VB|PRS|AKT//conj//4 på//PP//case//14 en//DT|UTR|SIN|IND//det//14 legitimitet//NN|UTR|SIN|IND|NOM//obl//11 som//HP|-|-|-//nsubj//16 bygger//VB|PRS|AKT//acl:relcl//14 på//PP//case//18 identifikation//NN|UTR|SIN|IND|NOM//obl//16 ;//MID//punct//11"
Utvidgningen;en//DT|UTR|SIN|IND//det//24 språklig//JJ|POS|UTR|SIN|IND|NOM//amod//24 och//KN//cc//23 kulturell//JJ|POS|UTR|SIN|IND|NOM//conj//21 samhörighet//NN|UTR|SIN|IND|NOM//appos//11 ,//MID//punct//24 och//KN//cc//28 där//AB//advmod//28 tror//VB|PRS|AKT//conj//11 jag//PN|UTR|SIN|DEF|SUB//nsubj//28 att//SN//mark//35 den//DT|UTR|SIN|DEF//det//33 europeiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//33 nivån//NN|UTR|SIN|DEF|NOM//nsubj//35 är//VB|PRS|AKT//aux:pass//35 dömd//PC|PRF|UTR|SIN|IND|NOM//ccomp//28 att//IE//mark//37 misslyckas//VB|INF|SFO//xcomp//35 .//MAD//punct//4
Utvidgningen;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//40 betyder//VB|PRS|AKT//parataxis//4 ,//MID//punct//40 att//SN//mark//48 för//PP//mark//48 att//SN//fixed//43 vi//PN|UTR|PLU|DEF|SUB//nsubj//48 ska//VB|PRS|AKT//aux//48 kunna//VB|INF|AKT//aux//48 lösa//VB|INF|AKT//ccomp//40 de//DT|UTR/NEU|PLU|DEF//det//52 här//AB//fixed//49 gemensamma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//52 frågorna//NN|UTR|PLU|DEF|NOM//obj//48 med//PP//case//56 det//DT|NEU|SIN|DEF//det//56 folkliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//56 inflytandet//NN|NEU|SIN|DEF|NOM//obl//48 som//HP|-|-|-//nsubj:pass//58 krävs//VB|PRS|SFO//acl:relcl//56 ,//MID//punct//48 så//AB//advcl//61 behövs//VB|PRS|SFO//conj//4 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//61 en//DT|UTR|SIN|IND//det//65 stark//JJ|POS|UTR|SIN|IND|NOM//amod//65 debatt//NN|UTR|SIN|IND|NOM//nsubj:pass//61 och//KN//cc//69 en//DT|UTR|SIN|IND//det//69 stark//JJ|POS|UTR|SIN|IND|NOM//amod//69 position//NN|UTR|SIN|IND|NOM//conj//65 för//PP//case//73 de//DT|UTR/NEU|PLU|DEF//det//73 nationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//73 parlamenten//NN|NEU|PLU|DEF|NOM//nmod//69 men//KN//cc//79 också//AB//advmod//79 en//DT|UTR|SIN|IND//det//79 stärkt//PC|PRF|UTR|SIN|IND|NOM//amod//79 folklig//JJ|POS|UTR|SIN|IND|NOM//amod//79 debatt//NN|UTR|SIN|IND|NOM//conj//65 på//PP//case//83 den//DT|UTR|SIN|DEF//det//83 nationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//83 nivån//NN|UTR|SIN|DEF|NOM//nmod//79 .//MAD//punct//4
Utvidgningen;EU-nämnden//NN|UTR|SIN|DEF|NOM//obj//4 i//PP//case//88 Sveriges//PM|GEN//nmod:poss//88 riksdag//NN|UTR|SIN|IND|NOM//nmod//85 måste//VB|PRS|AKT//aux//90 ges//VB|INF|SFO//conj//4 en//DT|UTR|SIN|IND//det//93 stärkt//PC|PRF|UTR|SIN|IND|NOM//amod//93 status//NN|UTR|SIN|IND|NOM//obj//90 ,//MID//punct//96 måste//VB|PRS|AKT//aux//96 ges//VB|INF|SFO//conj//4 en//DT|UTR|SIN|IND//det//98 möjlighet//NN|UTR|SIN|IND|NOM//obj//96 att//IE//mark//100 binda//VB|INF|AKT//acl//98 ministrar//NN|UTR|PLU|IND|NOM//obj//100 vid//PP//case//105 en//DT|UTR|SIN|IND//det//105 viss//JJ|POS|UTR|SIN|IND|NOM//amod//105 handlingslinje//NN|UTR|SIN|IND|NOM//obl//100 och//KN//cc//108 också//AB//advmod//108 få//VB|INF|AKT//conj//100 en//DT|UTR|SIN|IND//det//110 redovisning//NN|UTR|SIN|IND|NOM//obj//108 av//PP//mark//118 hur//HA//advmod//118 en//DT|UTR|SIN|IND//det//114 minister//NN|UTR|SIN|IND|NOM//nsubj//118 i//PP//case//116 ministerrådet//NN|NEU|SIN|DEF|NOM//nmod//114 har//VB|PRS|AKT//aux//118 agerat//VB|SUP|AKT//acl//110 .//MAD//punct//4
Utvidgningen;Facknämnderna//NN|UTR|PLU|DEF|NOM//nsubj:pass//5 i//PP//case//3 Sveriges//PM|GEN//nmod:poss//3 riksdag//NN|UTR|SIN|IND|NOM//nmod//0 måste//VB|PRS|AKT//aux//5 ges//VB|INF|SFO//ROOT//5 en//DT|UTR|SIN|IND//det//8 stärkt//PC|PRF|UTR|SIN|IND|NOM//amod//8 ställning//NN|UTR|SIN|IND|NOM//obj//5 så//AB//mark//14 att//SN//fixed//9 t.ex.//AB|AN//advmod//14 jordbrukspolitiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 förslag//NN|NEU|PLU|IND|NOM//nsubj:pass//14 behandlas//VB|PRS|SFO//advcl//5 i//PP//case//16 jordbruksutskottet//NN|NEU|SIN|DEF|NOM//obl//14 innan//SN//mark//19 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//19 förs//VB|PRS|SFO//advcl//14 upp//PL//compound:prt//19 till//PP//case//22 EU-nivå//NN|UTR|SIN|IND|NOM//obl//19 .//MID//punct//5
