Civilsamhället;Demokratiutredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//2 forskarvolym//NN|NEU|SIN|IND|NOM//amod//2 VIII//RG|NOM//ROOT//2
Vad är välfärd?;Välstånd//NN|NEU|SIN|IND|NOM//nsubj//1 brukar//VB|PRS|AKT//ROOT//1 användas//VB|INF|SFO//xcomp//1 som//KN//mark//4 samlingsterm//NN|UTR|SIN|IND|NOM//obl//2 för//PP//mark//7 att//IE//mark//7 beskriva//VB|INF|AKT//acl//4 ett//DT|NEU|SIN|IND//det//9 samhälles//NN|NEU|SIN|IND|GEN//nmod:poss//11 materiella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//11 utvecklingsnivå//NN|UTR|SIN|IND|NOM//obj//7 .//MAD//punct//1
Vad är välfärd?;Man//PN|UTR|SIN|IND|SUB//nsubj//14 glömmer//VB|PRS|AKT//parataxis//1 då//AB//advmod//14 lätt//AB|POS//advmod//14 att//SN//mark//26 den//DT|UTR|SIN|DEF//det//19 levnadsnivå//NN|UTR|SIN|IND|NOM//nsubj//26 vi//PN|UTR|PLU|DEF|SUB//nsubj//23 i//PP//case//22 vardagen//NN|UTR|SIN|DEF|NOM//obl//23 åtnjuter//VB|PRS|AKT//acl:relcl//19 är//VB|PRS|AKT//cop//26 en//DT|UTR|SIN|IND//det//26 kombination//NN|UTR|SIN|IND|NOM//ccomp//14 av//PP//case//37 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//37 ,//MID//punct//30 tekniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//28 ,//MID//punct//32 juridiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//28 ,//MID//punct//34 politiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//28 och//KN//cc//36 sociala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//28 landvinningar//NN|UTR|PLU|IND|NOM//nmod//26 .//MAD//punct//14
Vad är välfärd?;En//DT|UTR|SIN|IND//det//2 förhöjd//PC|PRF|UTR|SIN|IND|NOM//amod//2 levnadsnivå//NN|UTR|SIN|IND|NOM//nsubj//8 har//VB|PRS|AKT//aux//8 sannolikt//AB|POS//advmod//8 alltid//AB//advmod//8 varit//VB|SUP|AKT//cop//8 ett//DT|NEU|SIN|IND//det//8 mål//NN|NEU|SIN|IND|NOM//ROOT//8 för//PP//case//10 människor//NN|UTR|PLU|IND|NOM//obl//8 .//MAD//punct//8
Vad är välfärd?;Till//PP//case//14 en//DT|UTR|SIN|IND//det//14 början//NN|UTR|SIN|IND|NOM//obl//18 bör//VB|PRS|AKT//aux//18 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//18 ha//VB|INF|AKT//aux//18 omfattat//VB|SUP|AKT//conj//8 mat//NN|UTR|SIN|IND|NOM//obj//18 ,//MID//punct//21 skydd//NN|NEU|SIN|IND|NOM//conj//19 och//KN//cc//25 ett//DT|NEU|SIN|IND//det//25 visst//JJ|POS|NEU|SIN|IND|NOM//amod//25 mått//NN|NEU|SIN|IND|NOM//conj//19 av//PP//case//27 trygghet//NN|UTR|SIN|IND|NOM//nmod//25 eller//KN//cc//29 säkerhet//NN|UTR|SIN|IND|NOM//conj//27 .//MAD//punct//8
Vad är välfärd?;Sociala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//32 relationer//NN|UTR|PLU|IND|NOM//nsubj//40 ,//MID//punct//34 närhet//NN|UTR|SIN|IND|NOM//conj//32 och//KN//cc//36 värme//NN|UTR|SIN|IND|NOM//conj//32 var//VB|PRT|AKT//cop//40 säkert//AB|POS//advmod//40 väsentliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//40 delar//NN|UTR|PLU|IND|NOM//parataxis//8 i//PP//case//42 livet//NN|NEU|SIN|DEF|NOM//nmod//40 .//MID//punct//8
Vad är välfärd?;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//48 är//VB|PRS|AKT//cop//48 inte//AB//advmod//48 särskilt//AB//advmod//48 långt//JJ|POS|NEU|SIN|IND|NOM//advmod//52 från//PP//case//52 dessa//DT|UTR/NEU|PLU|DEF//det//52 enkla//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//52 behov//NN|NEU|PLU|IND|NOM//obl//8 ,//MID//punct//55 till//PP//case//55 de//PN|UTR/NEU|PLU|DEF|SUB//obl//8 som//HP|-|-|-//obj//58 vi//PN|UTR|PLU|DEF|SUB//nsubj//58 tänker//VB|PRS|AKT//acl:relcl//55 på//PP//compound:prt//58 i//PP//advmod//58 dag//NN|UTR|SIN|IND|NOM//fixed//60 när//HA//mark//64 vi//PN|UTR|PLU|DEF|SUB//nsubj//64 talar//VB|PRS|AKT//advcl//58 om//PP//case//66 levnadsstandard//NN|UTR|SIN|IND|NOM//obl//64 och//KN//cc//70 ett//DT|NEU|SIN|IND//det//70 gott//JJ|POS|NEU|SIN|IND|NOM//amod//70 liv//NN|NEU|SIN|IND|NOM//conj//66 .//MAD//punct//8
Vad är välfärd?;Vi//PN|UTR|PLU|DEF|SUB//nsubj//1 ställer//VB|PRS|AKT//ROOT//1 i//PP//advmod//1 dag//NN|UTR|SIN|IND|NOM//fixed//2 också//AB//advmod//1 kravet//NN|NEU|SIN|DEF|NOM//obj//1 att//SN//mark//11 ett//DT|NEU|SIN|IND//det//9 civiliserat//PC|PRF|NEU|SIN|IND|NOM//amod//9 samhälle//NN|NEU|SIN|IND|NOM//nsubj//11 skall//VB|PRS|AKT//aux//11 innefatta//VB|INF|AKT//acl//5 immateriella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 förmåner//NN|UTR|PLU|IND|NOM//obj//11 som//KN//mark//15 frihet//NN|UTR|SIN|IND|NOM//appos//13 från//PP//case//18 godtycklig//JJ|POS|UTR|SIN|IND|NOM//amod//18 maktutövning//NN|UTR|SIN|IND|NOM//obl//11 ,//MID//punct//20 frihet//NN|UTR|SIN|IND|NOM//conj//18 från//PP//case//22 dråp//NN|NEU|SIN|IND|NOM//nmod//20 ,//MID//punct//24 stöld//NN|UTR|SIN|IND|NOM//conj//22 och//KN//cc//26 bedrägeri//NN|NEU|SIN|IND|NOM//conj//22 ,//MID//punct//28 kvinnofrid//NN|UTR|SIN|IND|NOM//conj//22 och//KN//cc//30 hemfrid//NN|UTR|SIN|IND|NOM//conj//22 samt//KN//cc//32 rätt//NN|UTR|SIN|IND|NOM//conj//22 att//IE//mark//34 dömas//VB|INF|SFO//acl//32 av//PP//case//38 en//DT|UTR|SIN|IND//det//38 opartisk//JJ|POS|UTR|SIN|IND|NOM//amod//38 domstol//NN|UTR|SIN|IND|NOM//obl:agent//34 .//MAD//punct//1
Vad är välfärd?;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//42 är//VB|PRS|AKT//cop//42 exempel//NN|NEU|PLU|IND|NOM//parataxis//1 på//PP//case//46 allmänt//AB|POS//advmod//45 värderade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//46 nyttigheter//NN|UTR|PLU|IND|NOM//obl//42 som//HP|-|-|-//obj//50 vi//PN|UTR|PLU|DEF|SUB//nsubj//50 ofta//AB|POS//advmod//50 tar//VB|PRS|AKT//acl:relcl//46 för//PP//compound:prt//50 givna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//obj//50 .//MAD//punct//42
Vad är välfärd?;Välfärd//NN|UTR|SIN|IND|NOM//nsubj//61 i//PP//case//57 denna//DT|UTR|SIN|DEF//det//57 mening//NN|UTR|SIN|IND|NOM//nmod//54 är//VB|PRS|AKT//cop//61 emellertid//AB//advmod//61 en//DT|UTR|SIN|IND//det//61 produkt//NN|UTR|SIN|IND|NOM//parataxis//42 av//PP//case//66 en//DT|UTR|SIN|IND//det//66 speciell//JJ|POS|UTR|SIN|IND|NOM//amod//66 historisk//JJ|POS|UTR|SIN|IND|NOM//amod//66 utveckling//NN|UTR|SIN|IND|NOM//nmod//61 .//MID//punct//42
Vad är välfärd?;Dessa//DT|UTR/NEU|PLU|DEF//det//69 nyttigheter//NN|UTR|PLU|IND|NOM//nsubj//71 är//VB|PRS|AKT//cop//71 exempel//NN|NEU|PLU|IND|NOM//parataxis//42 på//PP//case//75 kulturellt//AB|POS//advmod//74 betingade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//75 institutioner//NN|UTR|PLU|IND|NOM//obl//71 som//HP|-|-|-//case//78 enligt//PP//case//78 North//PM|NOM//nmod//75 (//PAD//punct//78 1993//RG|NOM//nummod//78 )//PAD//punct//78 kvalitativt//AB|POS//advmod//83 skiljer//VB|PRS|AKT//conj//1 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//83 från//PP//case//87 de//DT|UTR/NEU|PLU|DEF//det//87 storheter//NN|UTR|PLU|IND|NOM//obl//83 som//HP|-|-|-//obj//94 den//DT|UTR|SIN|DEF//det//92 neoklassiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//92 ekonomiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//92 teorin//NN|UTR|SIN|DEF|NOM//nsubj//94 traditionellt//AB|POS//advmod//94 använt//VB|SUP|AKT//acl:relcl//87 i//PP//case//97 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//97 modeller//NN|UTR|PLU|IND|NOM//obl//94 .//MAD//punct//1
Vad är välfärd?;Men//KN//cc//4 välstånd//NN|NEU|SIN|IND|NOM//nsubj//4 kan//VB|PRS|AKT//aux//4 också//AB//advmod//4 bestå//VB|INF|AKT//ROOT//4 av//PP//case//9 mer//AB|KOM//advmod//7 subjektivt//AB|POS//advmod//8 upplevda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//9 värden//NN|NEU|PLU|IND|NOM//obl//4 .//MAD//punct//4
Vad är välfärd?;I//PP//case//13 en//DT|UTR|SIN|IND//det//13 undersökning//NN|UTR|SIN|IND|NOM//obl//27 av//PP//case//15 Karin//PM|NOM//nmod//13 Busch-Zetterberg//PM|NOM//flat//15 (//PAD//punct//15 1996//RG|NOM//nummod//15 )//PAD//punct//15 om//PP//mark//23 vad//HP|NEU|SIN|IND//dislocated//23 som//HP|-|-|-//nsubj//23 givit//VB|SUP|AKT//advcl//13 tillvaron//NN|UTR|SIN|DEF|NOM//obj//23 mening//NN|UTR|SIN|IND|NOM//obj//23 ,//MID//punct//13 svarade//VB|PRT|AKT//parataxis//4 60//RG|NOM//nummod//29 %//NN|AN//nsubj//27 av//PP//case//33 de//DT|UTR/NEU|PLU|DEF//det//33 tillfrågade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//33 hemlivet//NN|NEU|SIN|DEF|NOM//nmod//29 ,//MID//punct//35 sällskapslivet//NN|NEU|SIN|DEF|NOM//conj//33 och//KN//cc//37 föreningslivet//NN|NEU|SIN|DEF|NOM//conj//33 .//MAD//punct//27
Vad är välfärd?;28//RG|NOM//nummod//40 %//NN|AN//nsubj//41 svarade//VB|PRT|AKT//parataxis//27 yrkeslivet//NN|NEU|SIN|DEF|NOM//obj//41 .//MAD//punct//41 ”//PAD//punct//45
Vad är välfärd?;Välfärd//NN|UTR|SIN|IND|NOM//obj//47 ”//RG|NOM//punct//45 använder//VB|PRS|AKT//parataxis//27 jag//PN|UTR|SIN|DEF|SUB//nsubj//47 här//AB//advmod//47 mer//AB|KOM//advmod//51 snävt//AB|POS//xcomp//47 för//PP//mark//54 att//IE//mark//54 beteckna//VB|INF|AKT//acl//51 en//DT|UTR|SIN|IND//det//57 viss//JJ|POS|UTR|SIN|IND|NOM//amod//57 organisation//NN|UTR|SIN|IND|NOM//obj//54 ,//MID//punct//59 finansiering//NN|UTR|SIN|IND|NOM//conj//57 och//KN//cc//61 produktion//NN|UTR|SIN|IND|NOM//conj//57 av//PP//case//65 specifika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//65 sociala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//65 tjänster//NN|UTR|PLU|IND|NOM//nmod//61 som//HP|-|-|-//nsubj//69 har//VB|PRS|AKT//aux//69 att//IE//mark//69 göra//VB|INF|AKT//acl:relcl//65 med//PP//case//71 sjukvård//NN|UTR|SIN|IND|NOM//obl//69 ,//MID//punct//73 utbildning//NN|UTR|SIN|IND|NOM//conj//71 ,//MID//punct//75 barnomsorg//NN|UTR|SIN|IND|NOM//conj//71 ,//MID//punct//77 äldrevård//NN|UTR|SIN|IND|NOM//conj//71 och//KN//cc//81 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//80 slags//NN|NEU|PLU|IND|GEN//nmod:poss//81 försäkringar//NN|UTR|PLU|IND|NOM//conj//71 som//HP|-|-|-//nsubj//84 skall//VB|PRS|AKT//aux//84 kompensera//VB|INF|AKT//acl:relcl//81 för//PP//case//87 plötsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//87 inkomstbortfall//NN|NEU|PLU|IND|NOM//obl//84 på//PP//case//91 grund//NN|UTR|SIN|IND|NOM//fixed//88 av//PP//fixed//88 skada//NN|UTR|SIN|IND|NOM//obl//84 ,//MID//punct//93 sjukdom//NN|UTR|SIN|IND|NOM//conj//91 ,//MID//punct//95 arbetslöshet//NN|UTR|SIN|IND|NOM//conj//91 ,//MID//punct//97 ålderdom//NN|UTR|SIN|IND|NOM//conj//91 osv.//AB|AN//punct//47
Vad är välfärd?;Den//DT|UTR|SIN|DEF//det//2 väsentligaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//2 faktorn//NN|UTR|SIN|DEF|NOM//nsubj//12 bakom//PP//case//4 välstånd//NN|NEU|SIN|IND|NOM//nmod//2 på//PP//case//7 lång//JJ|POS|UTR|SIN|IND|NOM//amod//7 sikt//NN|UTR|SIN|IND|NOM//nmod//2 är//VB|PRS|AKT//cop//12 naturligtvis//AB//advmod//12 den//DT|UTR|SIN|DEF//det//12 ekonomiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//12 utvecklingen//NN|UTR|SIN|DEF|NOM//ROOT//12 ,//MID//punct//12 med//PP//case//17 gradvis//AB//advmod//16 höjda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//17 reallöner//NN|UTR|PLU|IND|NOM//nmod//12 ,//MID//punct//19 byggd//PC|PRF|UTR|SIN|IND|NOM//conj//12 genom//PP//case//22 låga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//22 räntor//NN|UTR|PLU|IND|NOM//obl//19 ,//MID//punct//12 låg//JJ|POS|UTR|SIN|IND|NOM//amod//25 inflation//NN|UTR|SIN|IND|NOM//conj//12 och//KN//cc//28 stabilt//JJ|POS|NEU|SIN|IND|NOM//amod//28 penningvärde//NN|NEU|SIN|IND|NOM//conj//25 .//MAD//punct//12
Vad är välfärd?;Den//DT|UTR|SIN|DEF//det//4 tekniska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//4 och//KN//cc//3 vetenskapliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//conj//1 utvecklingen//NN|UTR|SIN|DEF|NOM//nsubj//16 ,//MID//punct//4 den//DT|UTR|SIN|DEF//det//9 successivt//AB|POS//advmod//8 fortgående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//9 specialiseringen//NN|UTR|SIN|DEF|NOM//appos//4 ,//MID//punct//11 rationaliseringen//NN|UTR|SIN|DEF|NOM//conj//9 och//KN//cc//13 strukturomvandlingen//NN|UTR|SIN|DEF|NOM//conj//9 är//VB|PRS|AKT//cop//16 viktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//16 faktorer//NN|UTR|PLU|IND|NOM//ROOT//16 .//MAD//punct//16
Vad är välfärd?;Introduktionen//NN|UTR|SIN|DEF|NOM//nsubj//24 av//PP//case//21 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 apparater//NN|UTR|PLU|IND|NOM//nmod//18 och//KN//cc//23 hjälpmedel//NN|NEU|PLU|IND|NOM//conj//21 har//VB|PRS|AKT//parataxis//16 starkt//AB|POS//advmod//26 bidragit//VB|SUP|AKT//obj//24 till//PP//mark//29 att//IE//mark//29 höja//VB|INF|AKT//advcl//24 levnadsnivån//NN|UTR|SIN|DEF|NOM//obj//29 för//PP//case//33 alla//DT|UTR/NEU|PLU|IND/DEF//det//33 svenskar//NN|UTR|PLU|IND|NOM//obl//29 på//PP//case//36 ett//DT|NEU|SIN|IND//det//36 sätt//NN|NEU|SIN|IND|NOM//obl//29 som//HP|-|-|-//nsubj//39 är//VB|PRS|AKT//cop//39 svårt//JJ|POS|NEU|SIN|IND|NOM//acl:relcl//36 att//IE//mark//41 överskatta//VB|INF|AKT//advcl//39 .//MAD//punct//24
Vad är välfärd?;Listan//NN|UTR|SIN|DEF|NOM//nsubj:pass//46 kan//VB|PRS|AKT//aux//46 lätt//AB|POS//advmod//46 göras//VB|INF|SFO//conj//16 lång//JJ|POS|UTR|SIN|IND|NOM//xcomp//46 ://MID//punct//47
Vad är välfärd?;bilen//NN|UTR|SIN|DEF|NOM//appos//47 ,//MID//punct//51 radio//NN|UTR|SIN|IND|NOM//conj//49 &//KN|AN//cc//53 tv//NN|UTR|SIN|IND|NOM//conj//49 ,//MID//punct//55 flyg//NN|NEU|SIN|IND|NOM//conj//49 ,//MID//punct//57 musikanläggning//NN|UTR|SIN|IND|NOM//conj//49 för//PP//case//59 hemmet//NN|NEU|SIN|DEF|NOM//nmod//57 ,//MID//punct//61 telefon//NN|UTR|SIN|IND|NOM//conj//59 ,//MID//punct//63 informationsteknologi//NN|UTR|SIN|IND|NOM//conj//49 och//KN//cc//65 datorer//NN|UTR|PLU|IND|NOM//conj//49 ,//MID//punct//67 dammsugare//NN|UTR|PLU|IND|NOM//conj//49 ,//MID//punct//69 kylskåp//NN|NEU|SIN|IND|NOM//conj//49 ,//MID//punct//71 mikrovågsugn//NN|UTR|SIN|IND|NOM//conj//49 ,//MID//punct//76 ständigt//AB|POS//advmod//74 bättre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//76 medicinska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//76 behandlingar//NN|UTR|PLU|IND|NOM//conj//49 och//KN//cc//78 läkemedel//NN|NEU|PLU|IND|NOM//conj//49 ,//MID//punct//49 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//81 material//NN|NEU|PLU|IND|NOM//conj//47 för//PP//case//83 kläder//NN|UTR|PLU|IND|NOM//obl//46 och//KN//cc//85 skor//NN|UTR|PLU|IND|NOM//conj//83 m.m.//AB|AN//conj//83 Det//DT|NEU|SIN|DEF//det//90 ofta//AB|POS//advmod//90 dramatiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//90 prisfallet//NN|NEU|SIN|DEF|NOM//appos//83 i//PP//case//93 reala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//93 termer//NN|UTR|PLU|IND|NOM//nmod//90 på//PP//case//96 dessa//DT|UTR/NEU|PLU|DEF//det//96 produkter//NN|UTR|PLU|IND|NOM//nmod//93 ,//MID//punct//16 har//VB|PRS|AKT//aux//100 ytterligare//AB|KOM//advmod//100 bidragit//VB|SUP|AKT//conj//16 till//PP//case//103 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//103 spridning//NN|UTR|SIN|IND|NOM//obl//100 .//MAD//punct//16
Vad är välfärd?;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//2 är//VB|PRS|AKT//cop//2 lätt//JJ|POS|NEU|SIN|IND|NOM//ROOT//2 att//IE//mark//4 underskatta//VB|INF|AKT//csubj//2 dessa//DT|UTR/NEU|PLU|DEF//det//7 vardagens//NN|UTR|SIN|DEF|GEN//nmod:poss//7 välståndsfaktorer//NN|UTR|PLU|IND|NOM//obj//4 –//PAD//punct//2 vi//PN|UTR|PLU|DEF|SUB//nsubj//10 tar//VB|PRS|AKT//parataxis//2 dem//PN|UTR/NEU|PLU|DEF|OBJ//obj//10 för//PP//case//13 givna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//obl//10 .//MAD//punct//2
Vad är välfärd?;Marknadsekonomins//NN|UTR|SIN|DEF|GEN//nmod:poss//17 centrala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//17 institutioner//NN|UTR|PLU|IND|NOM//appos//2 –//RG|NOM//punct//20 fri//JJ|POS|UTR|SIN|IND|NOM//amod//20 handel//NN|UTR|SIN|IND|NOM//appos//17 ,//MID//punct//22 entreprenörskap//NN|UTR|SIN|IND|NOM//conj//20 ,//MID//punct//25 fri//JJ|POS|UTR|SIN|IND|NOM//amod//25 prisbildning//NN|UTR|SIN|IND|NOM//conj//20 ,//MID//punct//20 fri//JJ|POS|UTR|SIN|IND|NOM//amod//28 konkurrens//NN|UTR|SIN|IND|NOM//conj//17 –//RG|NOM//punct//33 har//VB|PRS|AKT//aux//33 varit//VB|SUP|AKT//cop//33 väsentliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//33 faktorer//NN|UTR|PLU|IND|NOM//conj//17 bakom//PP//case//35 förvandlingen//NN|UTR|SIN|DEF|NOM//nmod//33 av//PP//case//37 Sverige//PM|NOM//nmod//35 från//PP//case//42 ett//DT|NEU|SIN|IND//det//42 mycket//AB|POS//advmod//41 fattigt//JJ|POS|NEU|SIN|IND|NOM//amod//42 land//NN|NEU|SIN|IND|NOM//nmod//33 för//PP//case//45 hundra//RG|NOM//nummod//45 år//NN|NEU|PLU|IND|NOM//nmod//42 sedan//AB//advmod//45 ,//MID//punct//49 till//PP//case//49 ett//PN|NEU|SIN|IND|SUB/OBJ//conj//33 av//PP//case//52 världens//NN|UTR|SIN|DEF|GEN//nmod:poss//52 rikaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//nmod//49 i//PP//advmod//49 dag//NN|UTR|SIN|IND|NOM//fixed//53 .//MAD//punct//17
Vad är välfärd?;Denna//DT|UTR|SIN|DEF//det//57 omvandling//NN|UTR|SIN|IND|NOM//nsubj//60 har//VB|PRS|AKT//aux//60 successivt//AB|POS//advmod//60 skapat//VB|SUP|AKT//advcl//2 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//62 resurser//NN|UTR|PLU|IND|NOM//obj//60 ,//MID//punct//65 varifrån//HA//advmod//65 medel//NN|NEU|PLU|IND|NOM//nsubj:pass//70 till//PP//case//69 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//68 slags//NN|NEU|PLU|IND|GEN//nmod:poss//69 välfärdsprogram//NN|NEU|PLU|IND|NOM//nmod//65 hämtats//VB|SUP|SFO//conj//2 .//MAD//punct//2
Vad är välfärd?;Men//KN//cc//76 likväl//AB//advmod//76 är//VB|PRS|AKT//cop//76 inte//AB//advmod//76 marknaden//NN|UTR|SIN|DEF|NOM//conj//2 den//DT|UTR|SIN|DEF//det//79 enda//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//79 producenten//NN|UTR|SIN|DEF|NOM//nsubj//76 av//PP//case//81 nyttigheter//NN|UTR|PLU|IND|NOM//nmod//79 i//PP//case//83 samhället//NN|NEU|SIN|DEF|NOM//nmod//81 .//MAD//punct//2
Vad är välfärd?;Staten//NN|UTR|SIN|DEF|NOM//nsubj//1 bidrar//VB|PRS|AKT//ROOT//1 på//PP//case//4 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//4 sätt//NN|NEU|PLU|IND|NOM//obl//1 till//PP//case//6 välstånd//NN|NEU|SIN|IND|NOM//obl//1 och//KN//cc//8 välfärd//NN|UTR|SIN|IND|NOM//conj//6 .//MAD//punct//1
Vad är välfärd?;En//DT|UTR|SIN|IND//det//11 förutsättning//NN|UTR|SIN|IND|NOM//conj//1 för//PP//mark//16 att//SN//mark//16 marknaden//NN|UTR|SIN|DEF|NOM//nsubj//16 skall//VB|PRS|AKT//aux//16 fungera//VB|INF|AKT//acl//11 är//VB|PRS|AKT//cop//22 exempelvis//AB//advmod//22 en//DT|UTR|SIN|IND//det//22 väl//AB|POS//advmod//21 avpassad//PC|PRF|UTR|SIN|IND|NOM//amod//22 lagstiftning//NN|UTR|SIN|IND|NOM//obj//16 ,//MID//punct//28 och//KN//cc//28 därutöver//AB//advmod//28 en//DT|UTR|SIN|IND//det//28 allmän//JJ|POS|UTR|SIN|IND|NOM//amod//28 anslutning//NN|UTR|SIN|IND|NOM//conj//22 till//PP//case//31 de//DT|UTR/NEU|PLU|DEF//det//31 normer//NN|UTR|PLU|IND|NOM//nmod//28 som//HP|-|-|-//obj//34 lagarna//NN|UTR|PLU|DEF|NOM//nsubj//34 föreskriver//VB|PRS|AKT//acl:cleft//28 .//MAD//punct//28
Vad är välfärd?;Lagar//NN|UTR|PLU|IND|NOM//nsubj//43 om//PP//case//38 aktiebolag//NN|NEU|PLU|IND|NOM//nmod//36 ,//MID//punct//40 konkurrens//NN|UTR|SIN|IND|NOM//conj//38 och//KN//cc//42 konkurser//NN|UTR|PLU|IND|NOM//conj//38 har//VB|PRS|AKT//conj//1 stor//JJ|POS|UTR|SIN|IND|NOM//amod//45 betydelse//NN|UTR|SIN|IND|NOM//obj//43 för//PP//case//48 marknadens//NN|UTR|SIN|DEF|GEN//nmod:poss//48 funktion//NN|UTR|SIN|IND|NOM//obl//43 .//MAD//punct//43
Vad är välfärd?;Staten//NN|UTR|SIN|DEF|NOM//nsubj//55 är//VB|PRS|AKT//cop//55 alltså//AB//advmod//55 en//DT|UTR|SIN|IND//det//55 viktig//JJ|POS|UTR|SIN|IND|NOM//amod//55 faktor//NN|UTR|SIN|IND|NOM//parataxis//43 för//PP//mark//61 att//SN//mark//61 marknadens//NN|UTR|SIN|DEF|GEN//nmod:poss//59 institutioner//NN|UTR|PLU|IND|NOM//nsubj//61 skall//VB|PRS|AKT//aux//61 fungera//VB|INF|AKT//advcl//55 .//MAD//punct//43
Vad är välfärd?;Särskilt//AB//advmod//2 under//PP//case//2 efterkrigstiden//NN|UTR|SIN|DEF|NOM//obl//7 har//VB|PRS|AKT//aux//7 staten//NN|UTR|SIN|DEF|NOM//nsubj//7 och//KN//cc//6 kommunerna//NN|UTR|PLU|DEF|NOM//conj//4 tagit//VB|SUP|AKT//ROOT//7 på//PL//case//9 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obl//7 ett//DT|NEU|SIN|IND//det//13 allt//AB//advmod//12 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//13 ansvar//NN|NEU|SIN|IND|NOM//obj//7 för//PP//case//16 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//16 välfärdsprogram//NN|NEU|PLU|IND|NOM//nmod//13 ,//MID//punct//13 huvudsakligen//AB//advmod//22 i//PP//case//22 form//NN|UTR|SIN|IND|NOM//fixed//19 av//PP//fixed//19 stöd//NN|NEU|SIN|IND|NOM//appos//13 till//PP//case//24 hushållen//NN|NEU|PLU|DEF|NOM//nmod//22 i//PP//case//27 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 former//NN|UTR|PLU|IND|NOM//obl//7 ,//MID//punct//27 såsom//KN//mark//30 barnbidrag//NN|NEU|SIN|IND|NOM//appos//27 ,//MID//punct//32 räntebidrag//NN|NEU|SIN|IND|NOM//conj//30 osv//AB|AN//conj//30 ,//MID//punct//7 och//KN//cc//41 genom//PP//case//37 försäkringar//NN|UTR|PLU|IND|NOM//obl//41 mot//PP//case//39 inkomstbortfall//NN|NEU|PLU|IND|NOM//nmod//37 .//MAD//punct//41
