5 UTÖ-modellen ;I//PP//case//2 detta//DT|NEU|SIN|DEF//det//2 kapitel//NN|NEU|SIN|IND|NOM//obl//3 beskrivs//VB|PRS|SFO//ROOT//3 den//DT|UTR|SIN|DEF//det//5 simuleringsmodell//NN|UTR|SIN|IND|NOM//nsubj:pass//3 som//HP|-|-|-//nsubj:pass//7 utvecklats//VB|SUP|SFO//acl:relcl//5 av//PP//case//9 UTÖ-utredningen//NN|UTR|SIN|DEF|NOM//obl:agent//7 .//MAD//punct//3
7 Överväganden och förslag;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//59 innebär//VB|PRS|AKT//parataxis//1 att//SN//mark//69 bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj//69 om//PP//case//63 underskottsbalansering//NN|UTR|SIN|IND|NOM//nmod//61 och//KN//cc//66 om//PP//case//66 överskottsutdelning//NN|UTR|SIN|IND|NOM//conj//63 i//PP//case//68 fördelningssystemet//NN|NEU|SIN|DEF|NOM//nmod//66 blir//VB|PRS|AKT//ccomp//59 symmetriska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//69 .//MAD//punct//59
7 Överväganden och förslag;Samtidigt//AB//advmod//73 förstärks//VB|PRS|SFO//appos//59 de//DT|UTR/NEU|PLU|DEF//det//76 självreglerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//76 egenskaperna//NN|UTR|PLU|DEF|NOM//nsubj//73 hos//PP//case//78 fördelningssystemet//NN|NEU|SIN|DEF|NOM//nmod//76 .//MAD//punct//73
7 Överväganden och förslag;7.2//RG|NOM//nmod//81 Metod//NN|UTR|SIN|IND|NOM//nsubj//73 att//IE//mark//83 dela//VB|INF|AKT//acl//81 ut//PL//compound:prt//83 överskott//NN|NEU|SIN|IND|NOM//obj//83
7 Överväganden och förslag;Utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 förslag//NN|NEU|SIN|IND|NOM//nsubj//3 ://MID//punct//1
7 Överväganden och förslag;Överstiger//VB|PRS|AKT//ROOT//3 balanstalet//NN|NEU|SIN|DEF|NOM//iobj//3 den//DT|UTR|SIN|DEF//det//6 nivå//NN|UTR|SIN|IND|NOM//obj//3 som//HP|-|-|-//nsubj//8 avgränsar//VB|PRS|AKT//acl:relcl//6 ett//DT|NEU|SIN|IND//det//11 utdelningsbart//JJ|POS|NEU|SIN|IND|NOM//amod//11 överskott//NN|NEU|SIN|IND|NOM//obj//8 skall//VB|PRS|AKT//aux//15 ett//DT|NEU|SIN|IND//det//14 tillägg//NN|NEU|SIN|IND|NOM//nsubj:pass//15 göras//VB|INF|SFO//conj//3 i//PP//case//17 omräkningen//NN|UTR|SIN|DEF|NOM//obl//15 av//PP//case//19 inkomstpensionsbehållningar//NN|UTR|PLU|IND|NOM//nmod//17 och//KN//cc//22 i//PP//case//22 följsamhetsindexeringen//NN|UTR|SIN|DEF|NOM//conj//19 av//PP//case//24 inkomst-//NN|UTR|-|-|SMS//nmod//22 och//KN//cc//26 tilläggspensioner//NN|UTR|PLU|IND|NOM//conj//24 .//MAD//punct//3
7 Överväganden och förslag;Omräkningen//NN|UTR|SIN|DEF|NOM//nsubj//3 av//PP//case//2 inkomstpensionsbehållningar//NN|UTR|PLU|IND|NOM//nmod//0 skall//VB|PRS|AKT//aux//8 för//PP//case//7 år//NN|NEU|SIN|IND|NOM//fixed//4 med//PP//case//7 överskottsutdelning//NN|UTR|SIN|IND|NOM//obl//8 göras//VB|INF|SFO//ROOT//8 genom//PP//mark//23 att//SN//mark//23 kvoten//NN|UTR|SIN|DEF|NOM//nsubj:pass//23 mellan//PP//case//13 det//DT|NEU|SIN|DEF//nmod//11 för//PP//case//15 året//NN|NEU|SIN|DEF|NOM//obl//16 fastställda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//17 inkomstindexet//NN|NEU|SIN|DEF|NOM//nmod//11 och//KN//cc//22 det//DT|NEU|SIN|DEF//det//21 föregående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//21 årets//NN|NEU|SIN|DEF|GEN//nmod:poss//22 inkomstindex//NN|NEU|SIN|IND|NOM//conj//17 multipliceras//VB|PRS|SFO//advcl//8 med//PP//case//26 en//DT|UTR|SIN|IND//det//26 kvot//NN|UTR|SIN|IND|NOM//obl//23 där//HA//advmod//34 täljaren//NN|UTR|SIN|DEF|NOM//nsubj//34 är//VB|PRS|AKT//cop//34 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//34 för//PP//case//32 året//NN|NEU|SIN|DEF|NOM//obl//33 fastställda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//34 balanstalet//NN|NEU|SIN|DEF|NOM//nsubj//39 och//KN//cc//36 nämnaren//NN|UTR|SIN|DEF|NOM//conj//34 är//VB|PRS|AKT//cop//39 den//DT|UTR|SIN|DEF//det//39 gräns//NN|UTR|SIN|IND|NOM//conj//8 för//PP//case//41 balanstalet//NN|NEU|SIN|DEF|NOM//nmod//39 som//HP|-|-|-//nsubj//43 aktiverar//VB|PRS|AKT//acl:relcl//41 utdelning//NN|UTR|SIN|IND|NOM//obj//43 .//MAD//punct//8
7 Överväganden och förslag;Följsamhetsindexeringen//NN|UTR|SIN|DEF|NOM//nsubj//1 skall//VB|PRS|AKT//aux//6 för//PP//case//5 år//NN|NEU|SIN|IND|NOM//fixed//2 med//PP//case//5 överskottsutdelning//NN|UTR|SIN|IND|NOM//obl//6 ske//VB|INF|AKT//ROOT//6 på//PP//case//9 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//9 sätt//NN|NEU|SIN|IND|NOM//obl//6 .//MAD//punct//6
7 Överväganden och förslag;Kvoten//NN|UTR|SIN|DEF|NOM//nsubj:pass//24 mellan//PP//case//13 det//DT|NEU|SIN|DEF//nmod//11 för//PP//case//15 året//NN|NEU|SIN|DEF|NOM//obl//16 fastställda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//17 inkomstindexet//NN|NEU|SIN|DEF|NOM//nmod//11 och//KN//cc//22 det//DT|NEU|SIN|DEF//det//21 föregående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//21 årets//NN|NEU|SIN|DEF|GEN//nmod:poss//22 inkomstindex//NN|NEU|SIN|IND|NOM//conj//17 skall//VB|PRS|AKT//aux//24 divideras//VB|INF|SFO//parataxis//6 med//PP//case//26 talet//NN|NEU|SIN|DEF|NOM//obl//24 1,016//RG|NOM//nummod//26 .//MAD//punct//24
7 Överväganden och förslag;Därefter//AB//advmod//35 skall//VB|PRS|AKT//aux//35 resultatet//NN|NEU|SIN|DEF|NOM//nsubj:pass//35 av//PP//case//34 denna//DT|UTR|SIN|DEF//det//34 beräkning//NN|UTR|SIN|IND|NOM//nmod//31 multipliceras//VB|PRS|SFO//parataxis//24 med//PP//case//38 en//DT|UTR|SIN|IND//det//38 kvot//NN|UTR|SIN|IND|NOM//obl//35 där//HA//advmod//46 täljaren//NN|UTR|SIN|DEF|NOM//nsubj//46 är//VB|PRS|AKT//cop//46 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//46 för//PP//case//44 året//NN|NEU|SIN|DEF|NOM//obl//45 fastställda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//46 balanstalet//NN|NEU|SIN|DEF|NOM//nsubj//51 och//KN//cc//48 nämnaren//NN|UTR|SIN|DEF|NOM//conj//46 är//VB|PRS|AKT//cop//51 den//DT|UTR|SIN|DEF//det//51 gräns//NN|UTR|SIN|IND|NOM//conj//35 för//PP//case//53 balanstalet//NN|NEU|SIN|DEF|NOM//obl//51 som//HP|-|-|-//nsubj//55 aktiverar//VB|PRS|AKT//acl:relcl//53 utdelning//NN|UTR|SIN|IND|NOM//obj//55 .//MAD//punct//51
7 Överväganden och förslag;Följsamhetsindexeringen//NN|UTR|SIN|DEF|NOM//nsubj:pass//66 av//PP//case//61 inkomstgrundad//PC|PRF|UTR|SIN|IND|NOM//amod//61 efterlevandepension//NN|UTR|SIN|IND|NOM//nmod//58 och//KN//cc//63 änkepension//NN|UTR|SIN|IND|NOM//conj//61 skall//VB|PRS|AKT//aux//66 inte//AB//advmod//66 påverkas//VB|INF|SFO//conj//51 av//PP//case//68 överskottsutdelning//NN|UTR|SIN|IND|NOM//obl:agent//66 .//MAD//punct//6
7 Överväganden och förslag;Utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 bedömning//NN|UTR|SIN|IND|NOM//ROOT//1 ://MID//punct//1
7 Överväganden och förslag;Den//DT|UTR|SIN|DEF//det//4 följsamhetsindexering//NN|UTR|SIN|IND|NOM//nsubj:pass//14 som//HP|-|-|-//nsubj//6 sker//VB|PRS|AKT//acl:relcl//4 av//PP//case//9 inkomstgrundad//PC|PRF|UTR|SIN|IND|NOM//amod//9 efterlevandepension//NN|UTR|SIN|IND|NOM//obl//6 och//KN//cc//11 änkepension//NN|UTR|SIN|IND|NOM//conj//9 bör//VB|PRS|AKT//aux//14 inte//AB//advmod//14 påverkas//VB|INF|SFO//acl:relcl//1 av//PP//mark//20 att//SN//mark//20 ett//DT|NEU|SIN|IND//det//18 balansindex//NN|NEU|SIN|IND|NOM//nsubj:pass//20 har//VB|PRS|AKT//aux//20 fastställts//VB|SUP|SFO//advcl//14 .//MAD//punct//1
7 Överväganden och förslag;Ett//DT|NEU|SIN|IND//det//1 år//NN|NEU|SIN|IND|NOM//obl//15 då//HA//advmod//4 balanstalet//NN|NEU|SIN|DEF|NOM//nsubj//4 överstiger//VB|PRS|AKT//acl:relcl//1 den//DT|UTR|SIN|DEF//det//6 balanstalsgräns//NN|UTR|SIN|IND|NOM//obj//4 som//HP|-|-|-//nsubj//8 indikerar//VB|PRS|AKT//acl:relcl//6 ett//DT|NEU|SIN|IND//det//11 utdelningsbart//JJ|POS|NEU|SIN|IND|NOM//amod//11 överskott//NN|NEU|SIN|IND|NOM//obj//8 ,//MID//punct//1 skall//VB|PRS|AKT//aux//15 utdelning//NN|UTR|SIN|IND|NOM//nsubj//15 ske//VB|INF|AKT//ROOT//15 till//PP//mark//18 de//DT|UTR/NEU|PLU|DEF//det//18 försäkrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//15 i//PP//case//20 fördelningssystemet//NN|NEU|SIN|DEF|NOM//obl//18 .//MAD//punct//15
7 Överväganden och förslag;Utdelning//NN|UTR|SIN|IND|NOM//nsubj//24 skall//VB|PRS|AKT//aux//24 ske//VB|INF|AKT//conj//15 genom//PP//mark//36 att//SN//mark//36 förräntningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//36 av//PP//case//31 de//DT|UTR/NEU|PLU|DEF//det//31 intjänade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//31 pensionsrätterna//NN|UTR|PLU|DEF|NOM//nmod//27 och//KN//cc//33 följsamhetsindexeringen//NN|UTR|SIN|DEF|NOM//conj//31 av//PP//case//35 pensionerna//NN|UTR|PLU|DEF|NOM//nmod//33 höjs//VB|PRS|SFO//advcl//24 utöver//PP//case//38 det//PN|NEU|SIN|DEF|SUB/OBJ//obl//36 som//HP|-|-|-//nsubj//40 följer//VB|PRS|AKT//acl:relcl//38 av//PP//case//42 förändringen//NN|UTR|SIN|DEF|NOM//obl//40 i//PP//case//44 inkomstindex//NN|NEU|SIN|IND|NOM//obl//40 .//MAD//punct//24
7 Överväganden och förslag;En//DT|UTR|SIN|IND//det//47 förhöjning//NN|UTR|SIN|IND|NOM//nsubj//54 via//PP//case//49 indexeringen//NN|UTR|SIN|DEF|NOM//nmod//47 är//VB|PRS|AKT//cop//54 en//DT|UTR|SIN|IND//det//54 administrativt//AB|POS//advmod//53 effektiv//JJ|POS|UTR|SIN|IND|NOM//amod//54 metod//NN|UTR|SIN|IND|NOM//parataxis//24 att//IE//mark//56 tillföra//VB|INF|AKT//acl//54 de//DT|UTR/NEU|PLU|DEF//det//59 försäkrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//59 värdet//NN|NEU|SIN|DEF|NOM//obj//56 av//PP//case//63 de//DT|UTR/NEU|PLU|DEF//det//63 utdelade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//63 överskotten//NN|NEU|PLU|DEF|NOM//nmod//59 .//MAD//punct//15
7 Överväganden och förslag;Metoden//NN|UTR|SIN|DEF|NOM//nsubj//7 att//IE//mark//2 dela//VB|INF|AKT//acl//0 ut//PL//compound:prt//2 överskott//NN|NEU|SIN|IND|NOM//obj//2 via//PP//case//6 indexeringen//NN|UTR|SIN|DEF|NOM//obl//2 är//VB|PRS|AKT//ROOT//7 vidare//AB|KOM//advmod//7 i//PP//advmod//7 linje//NN|UTR|SIN|IND|NOM//fixed//9 med//PP//mark//16 att//SN//mark//16 balanstalets//NN|NEU|SIN|DEF|GEN//nmod:poss//14 nivå//NN|UTR|SIN|IND|NOM//nsubj//16 skall//VB|PRS|AKT//aux//16 avgöra//VB|INF|AKT//advcl//7 förekomsten//NN|UTR|SIN|DEF|NOM//obj//16 av//PP//case//21 ett//DT|NEU|SIN|IND//det//21 utdelningsbart//JJ|POS|NEU|SIN|IND|NOM//amod//21 överskott//NN|NEU|SIN|IND|NOM//nmod//17 .//MID//punct//7
7 Överväganden och förslag;Hur//HA//advmod//24 mycket//AB|POS//advmod//26 omräkningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//26 förhöjs//VB|PRS|SFO//csubj//27 beror//VB|PRS|AKT//parataxis//7 på//PP//mark//32 hur//HA//advmod//30 mycket//AB|POS//amod//31 balanstalet//NN|NEU|SIN|DEF|NOM//nsubj//32 överstiger//VB|PRS|AKT//advcl//27 balanstalsgränsen//NN|UTR|SIN|DEF|NOM//obj//32 för//PP//case//35 överskottsutdelning//NN|UTR|SIN|IND|NOM//nmod//33 .//MAD//punct//7
7 Överväganden och förslag;Den//DT|UTR|SIN|DEF//det//2 föreslagna//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//2 utdelningsmetoden//NN|UTR|SIN|DEF|NOM//nsubj//4 är//VB|PRS|AKT//cop//4 likformig//JJ|POS|UTR|SIN|IND|NOM//ROOT//4 med//PP//case//6 metoden//NN|UTR|SIN|DEF|NOM//nmod//4 för//PP//case//8 underskottsbalansering//NN|UTR|SIN|IND|NOM//nmod//6 ,//MID//punct//8 som//HP|-|-|-//nsubj//13 även//AB//advmod//12 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//13 får//VB|PRS|AKT//acl:relcl//8 genomslag//NN|NEU|SIN|IND|NOM//obj//13 via//PP//case//16 omräkningen//NN|UTR|SIN|DEF|NOM//obl//13 av//PP//case//18 inkomstpensionsbehållningar//NN|UTR|PLU|IND|NOM//nmod//16 och//KN//cc//21 utgående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//21 pensioner//NN|UTR|PLU|IND|NOM//conj//18 .//MAD//punct//4
7 Överväganden och förslag;En//DT|UTR|SIN|IND//det//24 skillnad//NN|UTR|SIN|IND|NOM//appos//4 mellan//PP//case//26 överskottsutdelning//NN|UTR|SIN|IND|NOM//nmod//24 och//KN//cc//28 underskottsbalansering//NN|UTR|SIN|IND|NOM//conj//26 är//VB|PRS|AKT//cop//24 emellertid//AB//advmod//24 att//SN//mark//34 en//DT|UTR|SIN|IND//det//33 utdelning//NN|UTR|SIN|IND|NOM//nsubj//34 påverkar//VB|PRS|AKT//csubj//24 förräntningen//NN|UTR|SIN|DEF|NOM//advmod//34 endast//AB//advmod//38 det//DT|NEU|SIN|DEF//det//38 år//NN|NEU|SIN|IND|NOM//obl//34 utdelning//NN|UTR|SIN|IND|NOM//nsubj//40 sker//VB|PRS|AKT//conj//24 .//MAD//punct//24
7 Överväganden och förslag;Året//NN|NEU|SIN|DEF|NOM//nsubj:pass//44 därefter//AB//advmod//44 påverkas//VB|PRS|SFO//conj//4 inte//AB//advmod//44 indexeringens//NN|UTR|SIN|DEF|GEN//nmod:poss//47 storlek//NN|UTR|SIN|IND|NOM//obj//44 ,//MID//punct//55 såvida//SN//mark//55 inte//AB//advmod//55 ett//DT|NEU|SIN|IND//det//54 nytt//JJ|POS|NEU|SIN|IND|NOM//amod//54 utdelningsbart//JJ|POS|NEU|SIN|IND|NOM//amod//54 överskott//NN|NEU|SIN|IND|NOM//nsubj//55 uppkommit//VB|SUP|AKT//conj//44 .//MAD//punct//55
7 Överväganden och förslag;En//DT|UTR|SIN|IND//det//58 underskottsbalansering//NN|UTR|SIN|IND|NOM//nsubj//59 inverkar//VB|PRS|AKT//parataxis//55 däremot//AB//advmod//59 på//PP//case//62 indexeringen//NN|UTR|SIN|DEF|NOM//obl//59 under//PP//case//65 en//DT|UTR|SIN|IND//det//65 följd//NN|UTR|SIN|IND|NOM//obl//59 av//PP//case//67 år//NN|NEU|SIN|IND|NOM//nmod//65 efter//PP//case//69 det//PN|NEU|SIN|DEF|SUB/OBJ//obl//59 att//SN//mark//72 balanseringen//NN|UTR|SIN|DEF|NOM//nsubj:pass//72 aktiverats//VB|SUP|SFO//advcl//59 genom//PP//mark//78 att//SN//mark//78 ett//DT|NEU|SIN|IND//det//77 särskilt//PC|PRF|NEU|SIN|IND|NOM//amod//77 balansindex//NN|NEU|SIN|IND|NOM//nsubj:pass//78 tillämpas//VB|INF|SFO//advcl//72 tills//SN//mark//81 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//81 nått//VB|SUP|AKT//advcl//78 inkomstindex//NN|NEU|SIN|IND|NOM//obj//81 .//MAD//punct//44
7 Överväganden och förslag;Av//PP//case//2 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//2 förslag//NN|NEU|SIN|IND|NOM//obl//3 följer//VB|PRS|AKT//ROOT//3 att//SN//mark//10 den//DT|UTR|SIN|DEF//det//7 procentuella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//7 ökningen//NN|UTR|SIN|DEF|NOM//nsubj//10 vid//PP//case//9 utdelning//NN|UTR|SIN|IND|NOM//nmod//7 blir//VB|PRS|AKT//ccomp//3 densamma//PN|UTR|SIN|DEF|SUB/OBJ//xcomp//10 för//PP//case//13 samtliga//PN|UTR/NEU|PLU|IND|SUB/OBJ//xcomp//10 ,//MID//punct//16 oavsett//PP//case//16 storleken//NN|UTR|SIN|DEF|NOM//obl//10 av//PP//case//20 den//DT|UTR|SIN|DEF//det//20 individuella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//20 pensionsbehållningen//NN|UTR|SIN|DEF|NOM//nmod//16 .//MAD//punct//3
7 Överväganden och förslag;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//25 är//VB|PRS|AKT//cop//25 samma//DT|UTR/NEU|SIN/PLU|IND//det//25 princip//NN|UTR|SIN|IND|NOM//parataxis//3 som//HP|-|-|-//nsubj//27 gäller//VB|PRS|AKT//acl:relcl//25 för//PP//case//31 den//DT|UTR|SIN|DEF//det//31 normala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//31 förräntningen//NN|UTR|SIN|DEF|NOM//obl//27 av//PP//case//33 pensionsbehållningar//NN|UTR|PLU|IND|NOM//nmod//31 och//KN//cc//36 för//PP//case//36 följsamhetsindexeringen//NN|UTR|SIN|DEF|NOM//conj//33 .//MAD//punct//25
7 Överväganden och förslag;En//DT|UTR|SIN|IND//det//39 utdelning//NN|UTR|SIN|IND|NOM//nsubj//49 via//PP//case//41 indexeringen//NN|UTR|SIN|DEF|NOM//nmod//39 är//VB|PRS|AKT//cop//49 således//AB//advmod//49 i//PP//case//49 linje//NN|UTR|SIN|IND|NOM//fixed//44 med//PP//fixed//44 pensionssystemets//NN|NEU|SIN|DEF|GEN//nmod:poss//49 övriga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//49 konstruktion//NN|UTR|SIN|IND|NOM//conj//25 .//MAD//punct//25
7 Överväganden och förslag;Även//AB//advmod//3 för//PP//case//3 inkomstgrundad//PC|PRF|UTR|SIN|IND|NOM//amod//3 efterlevandepension//NN|UTR|SIN|IND|NOM//obl//6 och//KN//cc//5 änkepension//NN|UTR|SIN|IND|NOM//conj//3 gäller//VB|PRS|AKT//ROOT//6 att//SN//mark//10 följsamhetsindexering//NN|UTR|SIN|IND|NOM//nsubj//10 skall//VB|PRS|AKT//aux//10 ske//VB|INF|AKT//ccomp//6 varje//DT|UTR/NEU|SIN|IND//det//12 årsskifte//NN|NEU|SIN|IND|NOM//obl//10 .//MAD//punct//6
7 Överväganden och förslag;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//15 föreslår//VB|PRS|AKT//parataxis//6 att//SN//mark//23 omräkningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//23 av//PP//case//20 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//20 förmåner//NN|UTR|PLU|IND|NOM//nmod//17 inte//AB//advmod//23 skall//VB|PRS|AKT//aux//23 påverkas//VB|INF|SFO//ccomp//15 av//PP//case//27 ett//DT|NEU|SIN|IND//det//27 utdelningsbart//JJ|POS|NEU|SIN|IND|NOM//amod//27 överskott//NN|NEU|SIN|IND|NOM//obl:agent//23 i//PP//case//29 inkomstpensionssystemet//NN|NEU|SIN|DEF|NOM//nmod//27 .//MID//punct//15
7 Överväganden och förslag;Dessa//DT|UTR/NEU|PLU|DEF//det//32 förmåner//NN|UTR|PLU|IND|NOM//nsubj//33 ingår//VB|PRS|AKT//parataxis//15 inte//AB//advmod//33 i//PP//case//36 inkomstpensionssystemet//NN|NEU|SIN|DEF|NOM//obl//33 utan//KN//cc//38 finansieras//VB|PRS|SFO//conj//33 över//PP//case//40 statsbudgeten//NN|UTR|SIN|DEF|NOM//obl//38 .//MAD//punct//15
7 Överväganden och förslag;Därför//AB//advmod//50 bör//VB|PRS|AKT//aux//50 inte//AB//advmod//50 den//DT|UTR|SIN|DEF//det//47 årliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//47 omräkningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//50 av//PP//case//49 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nmod//47 förhöjas//VB|PRS|SFO//conj//15 på//PP//mark//58 grund//NN|UTR|SIN|IND|NOM//fixed//51 av//PP//fixed//51 att//SN//mark//58 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//58 i//PP//case//57 inkomstpensionssystemet//NN|NEU|SIN|DEF|NOM//obl//58 uppstått//VB|SUP|AKT//advcl//50 ett//DT|NEU|SIN|IND//det//61 utdelningsbart//JJ|POS|NEU|SIN|IND|NOM//amod//61 överskott//NN|NEU|SIN|IND|NOM//obj//58 .//MAD//punct//15
7 Överväganden och förslag;Vidare//AB|KOM//advmod//64 gör//VB|PRS|AKT//parataxis//15 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//64 bedömningen//NN|UTR|SIN|DEF|NOM//obj//64 att//SN//mark//77 följsamhetsindexeringen//NN|UTR|SIN|DEF|NOM//nsubj:pass//77 av//PP//case//71 inkomstgrundad//PC|PRF|UTR|SIN|IND|NOM//amod//71 efterlevandepension//NN|UTR|SIN|IND|NOM//nmod//68 och//KN//cc//73 änkepension//NN|UTR|SIN|IND|NOM//conj//71 inte//AB//advmod//77 heller//AB//advmod//77 bör//VB|PRS|AKT//aux//77 påverkas//VB|INF|SFO//acl//66 av//PP//mark//82 att//SN//mark//82 ett//DT|NEU|SIN|IND//det//81 balansindex//NN|NEU|SIN|IND|NOM//nsubj:pass//82 fastställts//VB|SUP|SFO//advcl//77 .//MAD//punct//64
7 Överväganden och förslag;Syftet//NN|NEU|SIN|DEF|NOM//nsubj//64 med//PP//case//88 den//DT|UTR|SIN|DEF//det//88 automatiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//88 balanseringen//NN|UTR|SIN|DEF|NOM//nmod//84 är//VB|PRS|AKT//cop//84 att//IE//mark//91 motverka//VB|INF|AKT//csubj//84 uppkomsten//NN|UTR|SIN|DEF|NOM//obj//91 av//PP//case//95 varaktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//95 underskott//NN|NEU|PLU|IND|NOM//nmod//92 i//PP//case//97 fördelningssystemet//NN|NEU|SIN|DEF|NOM//nmod//95 ,//MID//punct//101 varför//HA//advmod//101 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//101 saknas//VB|PRS|SFO//nmod:poss//102 skäl//NN|NEU|PLU|IND|NOM//obj//64 för//PP//mark//112 att//SN//mark//112 omräkningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//112 av//PP//case//108 inkomstgrundad//PC|PRF|UTR|SIN|IND|NOM//amod//108 efterlevandepension//NN|UTR|SIN|IND|NOM//nmod//105 och//KN//cc//110 änkepension//NN|UTR|SIN|IND|NOM//conj//108 skall//VB|PRS|AKT//aux//112 påverkas//VB|INF|SFO//acl//102 av//PP//case//115 de//DT|UTR/NEU|PLU|DEF//det//115 effekter//NN|UTR|PLU|IND|NOM//obl:agent//112 en//DT|UTR|SIN|IND//det//118 automatisk//JJ|POS|UTR|SIN|IND|NOM//amod//118 balansering//NN|UTR|SIN|IND|NOM//nsubj//119 medför//VB|PRS|AKT//conj//112 .//MAD//punct//64
7 Överväganden och förslag;7.3//RG|NOM//nummod//122 Balanstalsgräns//NN|UTR|SIN|IND|NOM//nsubj//64 för//PP//case//124 utdelning//NN|UTR|SIN|IND|NOM//nmod//122 av//PP//case//126 överskott//NN|NEU|SIN|IND|NOM//nmod//124
7 Överväganden och förslag;Utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 förslag//NN|NEU|SIN|IND|NOM//ROOT//1 ://MID//punct//1
7 Överväganden och förslag;Den//DT|UTR|SIN|DEF//det//4 balanstalsnivå//NN|UTR|SIN|IND|NOM//nsubj//12 som//HP|-|-|-//nsubj//6 avgränsar//VB|PRS|AKT//acl:relcl//4 ett//DT|NEU|SIN|IND//det//9 utdelningsbart//JJ|POS|NEU|SIN|IND|NOM//amod//9 överskott//NN|NEU|SIN|IND|NOM//obj//6 skall//VB|PRS|AKT//aux//12 vara//VB|INF|AKT//cop//12 1,1000//RG|NOM//appos//1 .//MAD//punct//1
7 Överväganden och förslag;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 går//VB|PRS|AKT//ROOT//1 inte//AB//advmod//1 att//IE//mark//6 på//PP//advmod//6 förhand//NN|UTR|SIN|IND|NOM//fixed//4 bestämma//VB|INF|AKT//csubj//1 en//DT|UTR|SIN|IND//det//8 balanstalsgräns//NN|UTR|SIN|IND|NOM//obj//6 för//PP//case//10 utdelning//NN|UTR|SIN|IND|NOM//nmod//8 som//HP|-|-|-//nsubj//15 med//PP//case//14 absolut//JJ|POS|UTR|SIN|IND|NOM//amod//14 säkerhet//NN|UTR|SIN|IND|NOM//obl//15 innebär//VB|PRS|AKT//acl:relcl//10 att//SN//mark//21 utdelning//NN|UTR|SIN|IND|NOM//nsubj//21 av//PP//case//19 överskott//NN|NEU|SIN|IND|NOM//nmod//17 inte//AB//advmod//21 leder//VB|PRS|AKT//ccomp//15 till//PP//mark//27 att//SN//mark//27 den//DT|UTR|SIN|DEF//det//26 automatiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//26 balanseringsmekanismen//NN|UTR|SIN|DEF|NOM//nsubj:pass//27 aktiveras//VB|PRS|SFO//advcl//21 efter//PP//case//29 det//PN|NEU|SIN|DEF|SUB/OBJ//obl//27 att//SN//mark//32 utdelning//NN|UTR|SIN|IND|NOM//nsubj//32 skett//VB|SUP|AKT//advcl//27 .//MAD//punct//1
