
INNEHÅLL;Referenser//NN|UTR|PLU|IND|NOM//ROOT//0
4.1 Bristen på helhetssyn – stuprörseffekten;Det//DT|NEU|SIN|DEF//det//121 tredje//RO|NOM//amod//121 glappet//NN|NEU|SIN|DEF|NOM//nsubj//122 uppstår//VB|PRS|AKT//conj//104 i//PP//case//126 det//DT|NEU|SIN|DEF//det//126 tidiga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//126 vuxenlivet//NN|NEU|SIN|DEF|NOM//obl//122 för//PP//case//128 dem//PN|UTR/NEU|PLU|DEF|OBJ//nmod//126 som//HP|-|-|-//nsubj//131 inte//AB//advmod//131 kvalar//VB|PRS|AKT//acl:relcl//128 in//PL//compound:prt//131 på//PP//case//134 arbetsmarknaden//NN|UTR|SIN|DEF|NOM//obl//131 på//PP//case//139 grund//NN|UTR|SIN|IND|NOM//fixed//135 av//PP//fixed//135 svaga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//139 skolresultat//NN|NEU|PLU|IND|NOM//obl//131 eller//KN//cc//142 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//142 hinder//NN|NEU|PLU|IND|NOM//conj//139 såsom//KN//mark//147 psykosociala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//147 eller//KN//cc//146 neuropsykiatriska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//144 problem//NN|NEU|PLU|IND|NOM//nmod//142 .//MAD//punct//104
4.1 Bristen på helhetssyn – stuprörseffekten;Här//AB//advmod//150 berörs//VB|PRS|SFO//conj//104 till//PP//advmod//150 exempel//NN|NEU|SIN|IND|NOM//fixed//151 socialtjänsten//NN|UTR|SIN|DEF|NOM//nsubj:pass//150 ,//MID//punct//153 Försäkringskassan//NN|UTR|SIN|DEF|NOM//conj//153 ,//MID//punct//157 Arbetsförmedlingen//NN|UTR|SIN|DEF|NOM//conj//153 och//KN//cc//159 samordningsförbunden//NN|NEU|PLU|DEF|NOM//conj//153 som//HP|-|-|-//nsubj//162 ofta//AB|POS//advmod//162 möter//VB|PRS|AKT//acl:relcl//159 målgrupperna//NN|UTR|PLU|DEF|NOM//obj//162 under//PP//case//165 rubriken//NN|UTR|SIN|DEF|NOM//nmod//168 ”//RG|NOM//punct//165 unga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//168 19-29//RG|NOM//obj//162 med//PP//case//172 en//DT|UTR|SIN|IND//det//172 diffus//JJ|POS|UTR|SIN|IND|NOM//amod//172 arbetsmarknadsproblematik//NN|UTR|SIN|IND|NOM//obl//162 ”//PAD//punct//150 .//MAD//punct//29
4.1 Bristen på helhetssyn – stuprörseffekten;För//PP//case//2 framgångsrika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 insatser//NN|UTR|PLU|IND|NOM//obl//12 kring//PP//case//4 elever//NN|UTR|PLU|IND|NOM//nmod//2 med//PP//case//6 dövhet//NN|UTR|SIN|IND|NOM//nmod//4 ,//MID//punct//8 hörselnedsättning//NN|UTR|SIN|IND|NOM//conj//6 eller//KN//cc//10 grav//NN|UTR|SIN|IND|NOM//conj//6 språkstörning//NN|UTR|SIN|IND|NOM//nmod//2 krävs//VB|PRS|SFO//ROOT//12 helhetssyn//NN|UTR|SIN|IND|NOM//nsubj:pass//12 och//KN//cc//15 långsiktighet//NN|UTR|SIN|IND|NOM//conj//13 .//MID//punct//12
4.1 Bristen på helhetssyn – stuprörseffekten;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//18 förutsätter//VB|PRS|AKT//parataxis//12 att//SN//mark//21 man//PN|UTR|SIN|IND|SUB//nsubj//21 lyckas//VB|PRS|SFO//ccomp//18 mobilisera//VB|INF|AKT//xcomp//21 de//DT|UTR/NEU|PLU|DEF//det//24 aktörer//NN|UTR|PLU|IND|NOM//obj//22 som//HP|-|-|-//nsubj:pass//26 behövs//VB|PRS|SFO//acl:relcl//24 på//PP//case//28 samverkansarenan//NN|UTR|SIN|DEF|NOM//obl//26 .//MAD//punct//18
4.1 Bristen på helhetssyn – stuprörseffekten;Den//DT|UTR|SIN|DEF//det//32 första//RO|NOM//amod//32 gruppen//NN|UTR|SIN|DEF|NOM//nsubj//75 av//PP//case//34 aktörer//NN|UTR|PLU|IND|NOM//nmod//32 är//VB|PRS|AKT//cop//32 de//DT|UTR/NEU|PLU|DEF//det//38 skolinterna//NN|UTR|PLU|DEF|NOM//acl//36 resurserna//NN|UTR|PLU|DEF|NOM//nsubj//35 ,//MID//punct//42 bland//PP//case//42 annat//PN|NEU|SIN|IND|SUB/OBJ//amod//42 skolledare//NN|UTR|PLU|IND|NOM//conj//38 ,//MID//punct//42 lärare//NN|UTR|PLU|IND|NOM//conj//42 och//KN//cc//46 elevhälsan//NN|UTR|SIN|DEF|NOM//conj//44 .//MAD//punct//42
4.1 Bristen på helhetssyn – stuprörseffekten;Den//DT|UTR|SIN|DEF//det//50 andra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//50 gruppen//NN|UTR|SIN|DEF|NOM//nsubj//56 av//PP//case//52 aktörer//NN|UTR|PLU|IND|NOM//nmod//50 är//VB|PRS|AKT//cop//56 övrig//JJ|POS|UTR|SIN|IND|NOM//amod//56 offentlig//JJ|POS|UTR|SIN|IND|NOM//amod//56 sektor//NN|UTR|SIN|IND|NOM//conj//38 ,//MID//punct//32 allt//PN|NEU|SIN|IND|SUB/OBJ//advmod//60 ifrån//PP//case//60 socialtjänst//NN|UTR|SIN|IND|NOM//nmod//32 till//PP//case//62 barn-//NN|NEU|-|-|SMS//nmod//60 och//KN//cc//64 ungdomspsykiatrin//NN|UTR|SIN|DEF|NOM//conj//62 och//KN//cc//66 Arbetsförmedlingen//NN|UTR|SIN|DEF|NOM//conj//62 .//MAD//punct//32
4.1 Bristen på helhetssyn – stuprörseffekten;Den//DT|UTR|SIN|DEF//det//70 tredje//RO|NOM//amod//70 gruppen//NN|UTR|SIN|DEF|NOM//appos//32 av//PP//case//72 aktörer//NN|UTR|PLU|IND|NOM//nmod//70 är//VB|PRS|AKT//cop//75 de//DT|UTR/NEU|PLU|DEF//det//75 samordningsförbund//NN|NEU|PLU|IND|NOM//parataxis//18 som//HP|-|-|-//nsubj//77 har//VB|PRS|AKT//acl:relcl//75 till//PP//case//79 uppgift//NN|UTR|SIN|IND|NOM//obl//77 att//IE//mark//81 fånga//VB|INF|AKT//acl//79 upp//PL//compound:prt//81 personer//NN|UTR|PLU|IND|NOM//obj//81 som//HP|-|-|-//nsubj//85 ramlar//VB|PRS|AKT//acl:relcl//83 mellan//PP//case//87 stolarna//NN|UTR|PLU|DEF|NOM//obl//85 på//PP//case//89 arbetsmarknaden//NN|UTR|SIN|DEF|NOM//nmod//87 .//MAD//punct//75
4.1 Bristen på helhetssyn – stuprörseffekten;Där//AB//advmod//92 ligger//VB|PRS|AKT//conj//12 idag//AB//advmod//92 ett//DT|NEU|SIN|IND//det//96 stort//JJ|POS|NEU|SIN|IND|NOM//amod//96 fokus//NN|NEU|SIN|IND|NOM//nsubj//92 på//PP//case//98 gruppen//NN|UTR|SIN|DEF|NOM//nmod//96 unga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advmod//100 19-29//RG|NOM//nummod//101 år//NN|NEU|PLU|IND|NOM//nsubj//92 med//PP//case//107 en//DT|UTR|SIN|IND//det//107 diffus//JJ|POS|UTR|SIN|IND|NOM//amod//107 eller//KN//cc//106 sammansatt//PC|PRF|UTR|SIN|IND|NOM//conj//104 arbetsmarknadsproblematik//NN|UTR|SIN|IND|NOM//obl//92 .//MAD//punct//92
4.1 Bristen på helhetssyn – stuprörseffekten;För//PP//mark//111 att//IE//mark//111 få//VB|INF|AKT//advcl//120 en//DT|UTR|SIN|IND//det//114 fungerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//114 samverkan//NN|UTR|SIN|IND|NOM//obj//111 mellan//PP//case//117 dessa//DT|UTR/NEU|PLU|DEF//det//117 grupper//NN|UTR|PLU|IND|NOM//obl//111 av//PP//case//119 aktörer//NN|UTR|PLU|IND|NOM//nmod//117 krävs//VB|PRS|SFO//conj//92 någon//DT|UTR|SIN|IND//det//122 form//NN|UTR|SIN|IND|NOM//nsubj:pass//120 av//PP//case//124 struktur//NN|UTR|SIN|IND|NOM//nmod//122 .//MAD//punct//120
4.1 Bristen på helhetssyn – stuprörseffekten;Arbetet//NN|NEU|SIN|DEF|NOM//nsubj:pass//128 kan//VB|PRS|AKT//aux//128 organiseras//VB|INF|SFO//parataxis//120 på//PP//case//132 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//132 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//132 sätt//NN|NEU|PLU|IND|NOM//obl//128 .//MAD//punct//92
4.1 Bristen på helhetssyn – stuprörseffekten;För//PP//mark//2 att//IE//mark//2 komma//VB|INF|AKT//advcl//9 åt//PL//case//6 de//DT|UTR/NEU|PLU|DEF//det//6 underliggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//6 orsakerna//NN|UTR|PLU|DEF|NOM//obl//2 till//PP//case//8 marginaliseringen//NN|UTR|SIN|DEF|NOM//nmod//6 krävs//VB|PRS|SFO//obl//160 en//DT|UTR|SIN|IND//det//12 seriös//JJ|POS|UTR|SIN|IND|NOM//amod//12 kartläggning//NN|UTR|SIN|IND|NOM//nsubj:pass//9 av//PP//case//17 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//17 den//DT|UTR|SIN|DEF//det//17 komplexa//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//17 problembild//NN|UTR|SIN|IND|NOM//nmod//12 de//DT|UTR/NEU|PLU|DEF//det//19 marginaliserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//nsubj:pass//9 bär//NN|NEU|PLU|IND|NOM//conj//9 med//PL//case//22 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obl//20 .//MAD//punct//9
4.1 Bristen på helhetssyn – stuprörseffekten;Utan//PP//case//25 kartläggning//NN|UTR|SIN|IND|NOM//obl//28 är//VB|PRS|AKT//cop//28 risken//NN|UTR|SIN|DEF|NOM//nsubj//28 stor//JJ|POS|UTR|SIN|IND|NOM//conj//9 att//SN//mark//31 man//PN|UTR|SIN|IND|SUB//nsubj//31 sätter//VB|PRS|AKT//csubj//28 in//PL//compound:prt//31 åtgärder//NN|UTR|PLU|IND|NOM//obj//31 på//PP//case//36 den//DT|UTR|SIN|DEF//det//36 punkt//NN|UTR|SIN|IND|NOM//obl//31 som//HP|-|-|-//nsubj//38 förefaller//VB|PRS|AKT//acl:relcl//36 vara//VB|INF|AKT//cop//41 mest//AB|SUV//advmod//41 uppenbar//JJ|POS|UTR|SIN|IND|NOM//xcomp//38 för//PP//case//44 någon//DT|UTR|SIN|IND//det//44 aktör//NN|UTR|SIN|IND|NOM//obl//41 .//MAD//punct//28
4.1 Bristen på helhetssyn – stuprörseffekten;För//PP//case//47 personer//NN|UTR|PLU|IND|NOM//obl//53 på//PP//case//49 väg//NN|UTR|SIN|IND|NOM//nmod//47 in//AB//case//52 i//PP//case//52 utanförskap//NN|NEU|SIN|IND|NOM//nmod//49 förefaller//VB|PRS|AKT//conj//9 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//53 vara//VB|INF|AKT//xcomp//53 så//AB//advmod//53 att//SN//fixed//53 ju//KN//advmod//61 mer//AB|KOM//advmod//60 komplexa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//61 behoven//NN|NEU|PLU|DEF|NOM//nsubj//84 är//VB|PRS|AKT//cop//61 och//KN//cc//68 ju//KN//advmod//67 mer//AB|KOM//advmod//66 avgörande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//67 stödet//NN|NEU|SIN|DEF|NOM//nsubj//68 är//VB|PRS|AKT//conj//61 för//PP//mark//71 att//IE//mark//71 lyckas//VB|INF|SFO//csubj//61 ,//MID//punct//61 först//AB//advmod//75 i//PP//case//75 skolan//NN|UTR|SIN|DEF|NOM//obl//61 och//KN//cc//79 därefter//AB//advmod//79 i//PP//case//79 arbetslivet//NN|NEU|SIN|DEF|NOM//conj//75 ,//MID//punct//82 desto//AB//advmod//82 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//84 är//VB|PRS|AKT//cop//84 sannolikheten//NN|UTR|SIN|DEF|NOM//nsubj//53 för//PP//mark//89 att//SN//mark//89 man//PN|UTR|SIN|IND|SUB//nsubj//89 ska//VB|PRS|AKT//aux//89 få//VB|INF|AKT//advcl//84 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//89 .//MAD//punct//9
4.1 Bristen på helhetssyn – stuprörseffekten;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//94 borde//VB|PRT|AKT//aux//94 vara//VB|INF|AKT//parataxis//9 precis//AB//advmod//96 tvärtom//AB//advmod//94 ,//MID//punct//94 att//SN//mark//103 ju//KN//advmod//103 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//101 behov//NN|NEU|PLU|IND|NOM//nsubj//103 desto//AB//advmod//103 lättare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//ccomp//94 att//IE//mark//105 få//VB|INF|AKT//csubj//103 stöd//NN|NEU|SIN|IND|NOM//obj//105 .//MID//punct//94
4.1 Bristen på helhetssyn – stuprörseffekten;Så//AB//advmod//109 är//VB|PRS|AKT//parataxis//94 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//109 t.ex.//AB|AN//advmod//109 inom//PP//case//113 sjukvården//NN|UTR|SIN|DEF|NOM//obl//109 ,//MID//punct//113 där//HA//advmod//121 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//121 som//HP|-|-|-//nsubj//118 har//VB|PRS|AKT//acl:relcl//116 störst//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//amod//120 behov//NN|NEU|SIN|IND|NOM//obj//118 prioriteras//VB|PRS|SFO//acl:relcl//113 .//MAD//punct//109
4.1 Bristen på helhetssyn – stuprörseffekten;Problemet//NN|NEU|SIN|DEF|NOM//nsubj//124 är//VB|PRS|AKT//parataxis//109 att//SN//mark//146 de//DT|UTR/NEU|PLU|DEF//det//127 aktörer//NN|UTR|PLU|IND|NOM//nsubj//146 ,//MID//punct//129 kommun//NN|UTR|SIN|IND|NOM//conj//127 ,//MID//punct//131 landsting//NN|NEU|SIN|IND|NOM//conj//127 ,//MID//punct//133 Försäkringskassan//NN|UTR|SIN|DEF|NOM//conj//127 ,//MID//punct//135 Arbetsförmedlingen//NN|UTR|SIN|DEF|NOM//conj//127 ,//MID//punct//137 rättsväsende//NN|NEU|SIN|IND|NOM//conj//127 etc.//AB|AN//conj//127 ,//MID//punct//127 som//HP|-|-|-//nsubj//142 ska//VB|PRS|AKT//aux//142 arbeta//VB|INF|AKT//acl:relcl//127 med//PP//case//144 stöd//NN|NEU|SIN|IND|NOM//obl//142 är//VB|PRS|AKT//cop//146 organiserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//ccomp//124 i//PP//case//149 stuprörsliknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//149 strukturer//NN|UTR|PLU|IND|NOM//obl//146 .//MAD//punct//124
4.1 Bristen på helhetssyn – stuprörseffekten;När//HA//mark//154 aktörerna//NN|UTR|PLU|DEF|NOM//nsubj//154 ska//VB|PRS|AKT//aux//154 samverka//VB|INF|AKT//advcl//160 kring//PP//case//156 personer//NN|UTR|PLU|IND|NOM//obl//154 med//PP//case//159 komplex//JJ|POS|UTR|SIN|IND|NOM//amod//159 problematik//NN|UTR|SIN|IND|NOM//nmod//156 uppstår//VB|PRS|AKT//ROOT//160 ofta//AB|POS//advmod//160 en//DT|UTR|SIN|IND//det//163 sorts//NN|UTR|SIN|IND|GEN//nmod:poss//164 gränskonflikt//NN|UTR|SIN|IND|NOM//nsubj//160 eller//KN//cc//166 perspektivkamp//NN|UTR|SIN|IND|NOM//conj//164 .//MAD//punct//160
4.1 Bristen på helhetssyn – stuprörseffekten;Dessutom//AB//advmod//171 kan//VB|PRS|AKT//aux//171 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//171 uppstå//VB|INF|AKT//parataxis//160 en//DT|UTR|SIN|IND//det//173 konflikt//NN|UTR|SIN|IND|NOM//obj//171 om//PP//case//175 resurserna//NN|UTR|PLU|DEF|NOM//nmod//173 ,//MID//punct//179 eller//KN//cc//179 snarare//AB|KOM//advmod//179 betalningsansvaret//NN|NEU|SIN|DEF|NOM//conj//171 för//PP//case//181 insatserna//NN|UTR|PLU|DEF|NOM//nmod//179 .//MAD//punct//179
4.1 Bristen på helhetssyn – stuprörseffekten;"I//PP//case//185 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//185 studier//NN|UTR|PLU|IND|NOM//obl//196 kring//PP//case//189 t.ex.//AB|AN//advmod//188 tidiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//189 insatser//NN|UTR|PLU|IND|NOM//nmod//185 för//PP//case//191 barn//NN|NEU|PLU|IND|NOM//nmod//189 och//KN//cc//193 unga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//191 kan//VB|PRS|AKT//aux//196 man//PN|UTR|SIN|IND|SUB//nsubj//196 se//VB|INF|AKT//advcl//171 hur//HA//advmod//208 kostnaderna//NN|UTR|PLU|DEF|NOM//nsubj:pass//208 för//PP//case//203 ett//DT|NEU|SIN|IND//det//203 ""//PAD//punct//203 best//UO//amod//203 case//UO//nmod//198 ""//PAD//punct//203 i//PP//case//207 allt//DT|NEU|SIN|IND/DEF//advmod//207 väsentligt//AB|POS//advmod//208 betalas//VB|PRS|SFO//ccomp//196 av//PP//case//210 skolan//NN|UTR|SIN|DEF|NOM//obl:agent//208 samt//KN//cc//212 barn-//NN|NEU|-|-|SMS//conj//210 och//KN//cc//214 ungdomspsykiatrin//NN|UTR|SIN|DEF|NOM//conj//212 .//MAD//punct//160"
4.1 Bristen på helhetssyn – stuprörseffekten;Vinsterna//NN|UTR|PLU|DEF|NOM//nsubj//217 tillfaller//VB|PRS|AKT//parataxis//160 socialtjänsten//NN|UTR|SIN|DEF|NOM//obj//217 (//PAD//punct//218 inom//PP//case//221 kommunen//NN|UTR|SIN|DEF|NOM//obl//217 )//PAD//punct//221 ,//MID//punct//224 vuxenpsykiatrin//NN|UTR|SIN|DEF|NOM//conj//221 (//PAD//punct//224 inom//PP//case//227 landstinget//NN|NEU|SIN|DEF|NOM//nmod//224 )//PAD//punct//224 och//KN//cc//230 rättsväsendet//NN|NEU|SIN|DEF|NOM//conj//221 ,//MID//punct//232 allmänheten//NN|UTR|SIN|DEF|NOM//conj//221 och//KN//cc//234 Försäkringskassan//NN|UTR|SIN|DEF|NOM//conj//221 (//PAD//punct//221 samhället//NN|NEU|SIN|DEF|NOM//appos//221 i//PP//advmod//221 stort//JJ|POS|NEU|SIN|IND|NOM//fixed//237 )//PAD//punct//221 .//MAD//punct//217
4.1 Bristen på helhetssyn – stuprörseffekten;Med//PP//case//243 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//243 ord//NN|NEU|PLU|IND|NOM//obl//217 ://MID//punct//243
4.1 Bristen på helhetssyn – stuprörseffekten;De//PN|UTR/NEU|PLU|DEF|SUB//nsubj//251 som//HP|-|-|-//nsubj//247 tar//VB|PRS|AKT//acl:relcl//245 kostnaden//NN|UTR|SIN|DEF|NOM//obj//247 för//PP//case//250 insatsen//NN|UTR|SIN|DEF|NOM//obl//247 får//VB|PRS|AKT//parataxis//243 ingen//DT|UTR|SIN|IND//det//253 utdelning//NN|UTR|SIN|IND|NOM//obj//251 och//KN//cc//255 de//PN|UTR/NEU|PLU|DEF|SUB//conj//253 som//HP|-|-|-//nsubj//257 får//VB|PRS|AKT//acl:relcl//255 vinsterna//NN|UTR|PLU|DEF|NOM//obj//257 satsar//VB|PRS|AKT//conj//251 inte//AB//advmod//259 .//MAD//punct//217
4.1 Bristen på helhetssyn – stuprörseffekten;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//263 saknas//VB|PRS|SFO//parataxis//217 helt//AB|POS//advmod//265 enkelt//AB|POS//amod//267 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//267 incitament//NN|NEU|PLU|IND|NOM//nsubj:pass//263 för//PP//mark//270 att//IE//mark//270 agera//VB|INF|AKT//advcl//263 preventivt//AB|POS//obj//270 och//KN//cc//273 gränsöverskridande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//271 .//MAD//punct//263
4.1 Bristen på helhetssyn – stuprörseffekten;En//DT|UTR|SIN|IND//det//276 chef//NN|UTR|SIN|IND|NOM//nsubj//279 med//PP//case//278 budgetansvar//NN|NEU|SIN|IND|NOM//nmod//276 har//VB|PRS|AKT//conj//263 stöd//NN|NEU|SIN|IND|NOM//obj//279 från//PP//case//282 ledning//NN|UTR|SIN|IND|NOM//obl//279 och//KN//cc//284 revisorer//NN|UTR|PLU|IND|NOM//conj//282 att//IE//mark//286 hålla//VB|INF|AKT//advcl//279 budgeten//NN|UTR|SIN|DEF|NOM//obj//286 snarare//AB|KOM//advmod//286 än//KN//mark//291 att//IE//mark//291 agera//VB|INF|AKT//advcl//286 klokt//AB|POS//advmod//291 utifrån//PP//case//298 ett//DT|NEU|SIN|IND//det//298 långsiktigt//JJ|POS|NEU|SIN|IND|NOM//amod//298 och//KN//cc//297 samhällsekonomiskt//JJ|POS|NEU|SIN|IND|NOM//conj//295 helhetsperspektiv//NN|NEU|SIN|IND|NOM//obl//291 .//MAD//punct//263
4.1 Bristen på helhetssyn – stuprörseffekten;Konsekvensen//NN|UTR|SIN|DEF|NOM//nsubj//306 av//PP//case//302 detta//PN|NEU|SIN|DEF|SUB/OBJ//nmod//300 är//VB|PRS|AKT//cop//306 en//DT|UTR|SIN|IND//det//306 betydande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//306 risk//NN|UTR|SIN|IND|NOM//parataxis//263 för//PP//case//309 ineffektiv//JJ|POS|UTR|SIN|IND|NOM//amod//309 resursanvändning//NN|UTR|SIN|IND|NOM//nmod//306 och//KN//cc//311 slöseri//NN|NEU|SIN|IND|NOM//conj//309 både//KN//cc//317 med//PP//case//317 mänskligt//JJ|POS|NEU|SIN|IND|NOM//amod//317 och//KN//cc//316 ekonomiskt//JJ|POS|NEU|SIN|IND|NOM//conj//314 kapital//NN|NEU|SIN|IND|NOM//conj//309 .//MAD//punct//217

4.2 Brist på långsiktighet – den sociala investeringsbarriären;I//PP//case//4 de//DT|UTR/NEU|PLU|DEF//det//4 flesta//JJ|SUV|UTR/NEU|PLU|DEF|NOM//amod//4 offentliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//4 sammanhang//NN|NEU|PLU|IND|NOM//obl//5 styr//VB|PRS|AKT//ROOT//5 man//PN|UTR|SIN|IND|SUB//nsubj//5 och//KN//cc//8 följer//VB|PRS|AKT//conj//5 upp//PL//compound:prt//8 verksamheter//NN|UTR|PLU|IND|NOM//obj//8 i//PP//case//12 termer//NN|UTR|PLU|IND|NOM//obl//8 av//PP//case//14 kostnader//NN|UTR|PLU|IND|NOM//nmod//12 och//KN//cc//16 intäkter//NN|UTR|PLU|IND|NOM//conj//14 som//HP|-|-|-//nsubj:pass//18 debiteras//VB|PRS|SFO//acl:relcl//16 innevarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//20 budgetår//NN|NEU|SIN|IND|NOM//obj//18 .//MAD//punct//5
4.2 Brist på långsiktighet – den sociala investeringsbarriären;Ytterst//AB|SUV//advmod//23 sällan//AB//advmod//24 görs//VB|PRS|SFO//parataxis//5 uppföljningar//NN|UTR|PLU|IND|NOM//nsubj:pass//24 i//PP//case//27 termer//NN|UTR|PLU|IND|NOM//obl//24 av//PP//case//29 investeringar//NN|UTR|PLU|IND|NOM//nmod//27 ,//MID//punct//31 annat//PN|NEU|SIN|IND|SUB/OBJ//conj//29 än//KN//case//35 vid//PP//case//35 fysiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//35 investeringar//NN|UTR|PLU|IND|NOM//nmod//31 som//KN//case//37 gator//NN|UTR|PLU|IND|NOM//conj//29 och//KN//cc//39 hus//NN|NEU|PLU|IND|NOM//conj//37 .//MID//punct//5
4.2 Brist på långsiktighet – den sociala investeringsbarriären;Om//SN//mark//45 en//DT|UTR|SIN|IND//det//43 aktör//NN|UTR|SIN|IND|NOM//nsubj//45 ska//VB|PRS|AKT//aux//45 göra//VB|INF|AKT//advcl//60 en//DT|UTR|SIN|IND//det//47 samhällsinsats//NN|UTR|SIN|IND|NOM//obj//45 för//PP//mark//54 att//SN//mark//54 personer//NN|UTR|PLU|IND|NOM//nsubj//54 med//PP//case//52 funktionsnedsättning//NN|UTR|SIN|IND|NOM//nmod//50 ska//VB|PRS|AKT//aux//54 lyckas//VB|INF|SFO//acl//47 i//PP//case//56 skolan//NN|UTR|SIN|DEF|NOM//obl//54 eller//KN//cc//59 på//PP//case//59 arbetsmarknaden//NN|UTR|SIN|DEF|NOM//conj//56 ses//VB|PRS|SFO//conj//5 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//60 ofta//AB|POS//advmod//60 som//KN//case//66 en//DT|UTR|SIN|IND//det//66 budgetmässig//JJ|POS|UTR|SIN|IND|NOM//amod//66 kostnad//NN|UTR|SIN|IND|NOM//xcomp//60 som//HP|-|-|-//nsubj//71 till//PP//case//70 100//RG|NOM//nummod//70 %//NN|AN//obl//71 belastar//VB|PRS|AKT//acl:relcl//66 innevarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//74 års//NN|NEU|SIN|IND|GEN//nmod:poss//74 budget//NN|UTR|SIN|IND|NOM//obj//71 .//MID//punct//5
4.2 Brist på långsiktighet – den sociala investeringsbarriären;Skulle//VB|PRT|AKT//aux//81 aktören//NN|UTR|SIN|DEF|NOM//nsubj//81 å//PP//case//80 andra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//80 sidan//NN|UTR|SIN|DEF|NOM//nmod//77 välja//VB|INF|AKT//parataxis//5 att//IE//mark//83 satsa//VB|INF|AKT//xcomp//81 pengarna//NN|UTR|PLU|DEF|NOM//obj//83 på//PP//mark//87 att//IE//mark//87 bygga//VB|INF|AKT//advcl//83 ett//DT|NEU|SIN|IND//det//90 nytt//JJ|POS|NEU|SIN|IND|NOM//amod//90 hus//NN|NEU|SIN|IND|NOM//obj//87 skulle//VB|PRT|AKT//aux//93 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//93 belasta//VB|INF|AKT//conj//5 en//DT|UTR|SIN|IND//det//95 investeringsbudget//NN|UTR|SIN|IND|NOM//obj//93 .//MAD//punct//5
4.2 Brist på långsiktighet – den sociala investeringsbarriären;Då//AB//advmod//105 skulle//VB|PRT|AKT//aux//105 innevarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//100 års//NN|NEU|SIN|IND|GEN//nmod:poss//101 budget//NN|UTR|SIN|IND|NOM//nsubj:pass//105 i//PP//case//103 princip//NN|UTR|SIN|IND|NOM//nmod//101 bara//AB//advmod//105 belastas//VB|INF|SFO//parataxis//5 med//PP//case//107 avskrivningskostnaden//NN|UTR|SIN|DEF|NOM//obl//105 .//MAD//punct//5
