4 1983 års Ubåtsskyddskommission ;Den//DT|UTR|SIN|DEF//det//2 21//RG|NOM//nummod//2 oktober//NN|UTR|SIN|IND|NOM//obl//4 1982//RG|NOM//nummod//2 tillkallades//VB|PRT|SFO//ROOT//4 en//DT|UTR|SIN|IND//det//6 kommission//NN|UTR|SIN|IND|NOM//nsubj:pass//4 med//PP//case//8 uppdraget//NN|NEU|SIN|DEF|NOM//nmod//6 att//IE//mark//10 undersöka//VB|INF|AKT//acl//6 ubåtskränkningarna//NN|UTR|PLU|DEF|NOM//obj//10 av//PP//case//14 svenskt//JJ|POS|NEU|SIN|IND|NOM//amod//14 territorium//NN|NEU|SIN|IND|NOM//nmod//11 .//MAD//punct//4
5.4 Händelserna i Karlskrona-området februari – mars 1984 (”Karlskrona 2”) / Överbefälhavarens utredning av incidenten – den s.k. Kierkegaardrapporten;Likväl//AB//nsubj//97 förefaller//VB|PRS|AKT//parataxis//17 omfattningen//NN|UTR|SIN|DEF|NOM//xcomp//97 av//PP//case//101 främmande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//101 dykare//NN|UTR|PLU|IND|NOM//nmod//98 ,//MID//punct//101 som//HP|-|-|-//nsubj:pass//104 observerats//VB|SUP|SFO//acl:relcl//101 vara//VB|INF|AKT//cop//107 orealistiskt//AB|POS//advmod//107 stor//JJ|POS|UTR|SIN|IND|NOM//xcomp//104 ,//MID//punct//112 inte//AB//advmod//112 minst//AB|SUV//advmod//112 mot//PP//case//112 bakgrund//NN|UTR|SIN|IND|NOM//obl//97 av//PP//case//115 incidentens//NN|UTR|SIN|DEF|GEN//nmod:poss//115 utsträckning//NN|UTR|SIN|IND|NOM//nmod//112 i//PP//case//117 tiden//NN|UTR|SIN|DEF|NOM//nmod//112 .//MAD//punct//17
5.4 Händelserna i Karlskrona-området februari – mars 1984 (”Karlskrona 2”) / Överbefälhavarens utredning av incidenten – den s.k. Kierkegaardrapporten;Överbefälhavaren//NN|UTR|SIN|DEF|NOM//nsubj//1 ställde//VB|PRT|AKT//ROOT//1 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//1 bakom//PP//case//4 Kierkegaardrapporten//NN|UTR|SIN|DEF|NOM//obl//1 efter//PP//mark//8 att//IE//mark//8 ha//VB|INF|AKT//aux//8 försäkrat//VB|SUP|AKT//advcl//1 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//8 om//PP//mark//16 att//SN//mark//16 alla//DT|UTR/NEU|PLU|IND/DEF//det//13 deltagarna//NN|UTR|PLU|DEF|NOM//nsubj//16 i//PP//case//15 utredningen//NN|UTR|SIN|DEF|NOM//nmod//13 delade//VB|PRT|AKT//ccomp//8 uppfattningen//NN|UTR|SIN|DEF|NOM//obj//16 som//HP|-|-|-//obj//20 gruppen//NN|UTR|SIN|DEF|NOM//nsubj//20 kommit//VB|SUP|AKT//acl:relcl//17 fram//PL//compound:prt//20 till//PP//case//20 .//MAD//punct//1
5.4 Händelserna i Karlskrona-området februari – mars 1984 (”Karlskrona 2”) / Överbefälhavarens utredning av incidenten – den s.k. Kierkegaardrapporten;Enligt//PP//case//25 Ljung//PM|NOM//obl//28 var//VB|PRT|AKT//cop//28 försvarsminister//NN|UTR|SIN|IND|NOM//nsubj//28 Thunborg//PM|NOM//conj//1 oroad//PC|PRF|UTR|SIN|IND|NOM//xcomp//1 över//PP//case//31 situationen//NN|UTR|SIN|DEF|NOM//obl//29 och//KN//cc//33 osäker//JJ|POS|UTR|SIN|IND|NOM//conj//29 om//PP//mark//40 hur//HA//advmod//40 resultatet//NN|NEU|SIN|DEF|NOM//nsubj:pass//40 skulle//VB|PRT|AKT//aux//40 komma//VB|INF|AKT//aux//40 att//IE//mark//40 uppfattas//VB|INF|SFO//acl//33 .//MAD//punct//44
5.4 Händelserna i Karlskrona-området februari – mars 1984 (”Karlskrona 2”) / Överbefälhavarens utredning av incidenten – den s.k. Kierkegaardrapporten;Särskilt//AB//advmod//43 besvärande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//44 uppfattade//VB|PRT|AKT//conj//1 försvarsministern//NN|UTR|SIN|DEF|NOM//obj//44 avsaknaden//NN|UTR|SIN|DEF|NOM//obj//44 av//PP//case//50 konkreta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//50 materiella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//50 bevis//NN|NEU|PLU|IND|NOM//nmod//46 ,//MID//punct//52 signalspaningsrapporter//NN|UTR|PLU|IND|NOM//conj//50 eller//KN//cc//54 bottenavtryck//NN|NEU|PLU|IND|NOM//conj//50 .//MAD//punct//44
5.4 Händelserna i Karlskrona-området februari – mars 1984 (”Karlskrona 2”) / Överbefälhavarens utredning av incidenten – den s.k. Kierkegaardrapporten;Attityden//NN|UTR|SIN|DEF|NOM//nsubj//60 från//PP//case//59 regeringens//NN|UTR|SIN|DEF|GEN//nmod:poss//59 sida//NN|UTR|SIN|IND|NOM//nmod//56 uppfattade//VB|PRT|AKT//conj//1 Ljung//PM|NOM//obj//60 som//KN//mark//64 inledningsvis//AB//advmod//64 avvaktande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl:relcl//61 ,//MID//punct//68 men//KN//cc//68 försvarsministern//NN|UTR|SIN|DEF|NOM//nsubj//68 förklarade//VB|PRT|AKT//conj//60 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//68 till//PP//advmod//68 sist//AB|SUV//fixed//70 ställa//VB|INF|AKT//xcomp//68 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//72 bakom//PP//case//75 rapporten//NN|UTR|SIN|DEF|NOM//obl//72 .//MAD//punct//68
5.4 Händelserna i Karlskrona-området februari – mars 1984 (”Karlskrona 2”) / Överbefälhavarens utredning av incidenten – den s.k. Kierkegaardrapporten;En//DT|UTR|SIN|IND//obj//84 än//AB//case//80 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//80 tveksamhet//NN|UTR|SIN|IND|NOM//nmod//77 torde//VB|PRT|AKT//aux//84 statsminister//NN|UTR|SIN|IND|NOM//nmod//83 Palme//PM|NOM//nsubj//84 haft//VB|SUP|AKT//parataxis//68 ,//MID//punct//91 men//KN//cc//91 enligt//PP//case//88 Ljung//PM|NOM//obl//91 hade//VB|PRT|AKT//aux//91 Palme//PM|NOM//nsubj//91 anfört//VB|SUP|AKT//conj//60 att//SN//mark//95 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//95 måste//VB|PRS|AKT//aux//95 ta//VB|INF|AKT//ccomp//91 ett//DT|NEU|SIN|IND//det//98 starkt//JJ|POS|NEU|SIN|IND|NOM//amod//98 intryck//NN|NEU|SIN|IND|NOM//obj//95 av//PP//mark//103 att//SN//mark//103 ÖB//NN|AN//nsubj//103 var//VB|PRT|AKT//cop//103 övertygad//PC|PRF|UTR|SIN|IND|NOM//acl//98 .//MAD//punct//60
5.4 Händelserna i Karlskrona-området februari – mars 1984 (”Karlskrona 2”) / Överbefälhavarens utredning av incidenten – den s.k. Kierkegaardrapporten;Från//PP//case//2 borgerligt//JJ|POS|NEU|SIN|IND|NOM//amod//2 håll//NN|NEU|SIN|IND|NOM//obl//3 efterlyste//VB|PRT|AKT//ROOT//3 särskilt//AB//amod//5 oppositionsledaren//NN|UTR|SIN|DEF|NOM//nsubj//3 ,//MID//punct//10 moderata//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//8 samlingspartiets//NN|NEU|SIN|DEF|GEN//nmod:poss//9 ordförande//NN|UTR|SIN|IND|NOM//compound//10 Adelsohn//PM|NOM//conj//3 ,//MID//punct//10 en//DT|UTR|SIN|IND//det//14 ny//JJ|POS|UTR|SIN|IND|NOM//amod//14 kommission//NN|UTR|SIN|IND|NOM//conj//10 ,//MID//punct//14 framför//PP//case//17 allt//PN|NEU|SIN|IND|SUB/OBJ//obl//3 för//PP//mark//20 att//IE//mark//20 se//VB|INF|AKT//acl//17 på//PP//mark//25 hur//HA//advmod//25 man//PN|UTR|SIN|IND|SUB//nsubj//25 skulle//VB|PRT|AKT//aux//25 agera//VB|INF|AKT//ccomp//20 i//PP//case//27 framtiden//NN|UTR|SIN|DEF|NOM//obl//25 såväl//KN//advmod//29 politiskt//AB|POS//obl//25 som//KN//mark//31 militärt//JJ|POS|NEU|SIN|IND|NOM//conj//29 .//MID//punct//3
5.4 Händelserna i Karlskrona-området februari – mars 1984 (”Karlskrona 2”) / Överbefälhavarens utredning av incidenten – den s.k. Kierkegaardrapporten;Detta//DT|NEU|SIN|DEF//det//34 förslag//NN|NEU|SIN|IND|NOM//nsubj:pass//35 avvisades//VB|PRT|SFO//parataxis//3 dock//AB//advmod//35 från//PP//case//39 regeringens//NN|UTR|SIN|DEF|GEN//nmod:poss//39 sida//NN|UTR|SIN|IND|NOM//obl//35 med//PP//case//41 motiveringen//NN|UTR|SIN|DEF|NOM//obl//35 att//SN//mark//48 en//DT|UTR|SIN|IND//det//44 sådan//JJ|POS|UTR|SIN|IND|NOM//nsubj//48 knappast//AB|SUV//advmod//48 skulle//VB|PRT|AKT//aux//48 kunna//VB|INF|AKT//aux//48 tillföra//VB|INF|AKT//advcl//35 mera//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//50 material//NN|NEU|PLU|IND|NOM//obj//48 än//KN//mark//56 vad//HP|NEU|SIN|IND//nsubj//56 ÖB//NN|AN//nsubj//56 redan//AB//advmod//56 hade//VB|PRT|AKT//aux//56 tagit//VB|SUP|AKT//acl//50 fram//PL//compound:prt//56 .//MAD//punct//3 *//MID//punct//3 *//MID//punct//3 *//MID//punct//3
5.4 Händelserna i Karlskrona-området februari – mars 1984 (”Karlskrona 2”) / Överbefälhavarens utredning av incidenten – den s.k. Kierkegaardrapporten;I//PP//case//3 samband//NN|NEU|SIN|IND|NOM//fixed//0 med//PP//case//3 händelserna//NN|UTR|PLU|DEF|NOM//obl//9 i//PP//case//5 Kungsholmsgattet//NN|NEU|SIN|DEF|NOM//nmod//3 den//DT|UTR|SIN|DEF//det//8 26//RG|NOM//amod//8 februari//NN|UTR|SIN|IND|NOM//nmod//3 försökte//VB|PRT|AKT//ROOT//9 man//PN|UTR|SIN|IND|SUB//nsubj//9 på//PP//case//12 Belos//PM|NOM//obl//9 dokumentera//VB|INF|AKT//xcomp//9 de//DT|UTR/NEU|PLU|DEF//det//15 indikationer//NN|UTR|PLU|IND|NOM//obj//13 ,//MID//punct//15 som//HP|-|-|-//nsubj:pass//18 erhölls//VB|PRT|SFO//acl:relcl//15 genom//PP//mark//21 att//IE//mark//21 fotografera//VB|INF|AKT//advcl//18 indikatorn//NN|UTR|SIN|DEF|NOM//obj//21 till//PP//case//26 den//DT|UTR|SIN|DEF//det//26 bildalstrande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//26 högfrekvenssonaren//NN|UTR|SIN|DEF|NOM//obl//22 .//MAD//punct//9
5.4 Händelserna i Karlskrona-området februari – mars 1984 (”Karlskrona 2”) / Överbefälhavarens utredning av incidenten – den s.k. Kierkegaardrapporten;Bilder//NN|UTR|PLU|IND|NOM//nsubj:pass//31 av//PP//case//30 indikatorn//NN|UTR|SIN|DEF|NOM//nmod//28 togs//VB|PRT|SFO//conj//9 med//PP//case//34 en//DT|UTR|SIN|IND//det//34 småbildskamera//NN|UTR|SIN|IND|NOM//obl//31 .//MAD//punct//9
5.4 Händelserna i Karlskrona-området februari – mars 1984 (”Karlskrona 2”) / Överbefälhavarens utredning av incidenten – den s.k. Kierkegaardrapporten;Ubåtskommissionen//NN|UTR|SIN|DEF|NOM//nsubj//1 angav//VB|PRT|AKT//ROOT//1 att//SN//mark//10 ett//DT|NEU|SIN|IND//det//4 antal//NN|NEU|SIN|IND|NOM//nmod//5 sonarbilder//NN|UTR|PLU|IND|NOM//nsubj:pass//10 från//PP//case//7 1984//RG|NOM//nmod//5 skulle//VB|PRT|AKT//aux//10 kunna//VB|INF|AKT//aux//10 bearbetas//VB|INF|SFO//ccomp//1 ytterligare//AB|KOM//advmod//13 med//PP//case//13 användning//NN|UTR|SIN|IND|NOM//obl//10 av//PP//case//16 modern//JJ|POS|UTR|SIN|IND|NOM//amod//16 bildbehandlingsteknik//NN|UTR|SIN|IND|NOM//nmod//13 och//KN//cc//24 att//SN//mark//24 en//DT|UTR|SIN|IND//det//21 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//21 analys//NN|UTR|SIN|IND|NOM//nsubj//24 skulle//VB|PRT|AKT//aux//24 kunna//VB|INF|AKT//aux//24 ha//VB|INF|AKT//conj//10 stor//JJ|POS|UTR|SIN|IND|NOM//amod//26 betydelse//NN|UTR|SIN|IND|NOM//obj//24 för//PP//case//30 en//DT|UTR|SIN|IND//det//30 slutlig//JJ|POS|UTR|SIN|IND|NOM//amod//30 värdering//NN|UTR|SIN|IND|NOM//obl//24 av//PP//case//32 händelserna//NN|UTR|PLU|DEF|NOM//nmod//30 i//PP//case//34 Karlskrona//PM|NOM//nmod//32 1984//RG|NOM//nummod//34 .//MAD//punct//1
5.4 Händelserna i Karlskrona-området februari – mars 1984 (”Karlskrona 2”) / Överbefälhavarens utredning av incidenten – den s.k. Kierkegaardrapporten;Kommissionen//NN|UTR|SIN|DEF|NOM//nsubj//38 föreslog//VB|PRT|AKT//parataxis//1 att//SN//mark//42 analysen//NN|UTR|SIN|DEF|NOM//nsubj:pass//42 skulle//VB|PRT|AKT//aux//42 göras//VB|INF|SFO//ccomp//38 av//PP//case//45 utomstående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//45 expertis//NN|UTR|SIN|IND|NOM//obl//42 och//KN//cc//50 att//SN//mark//50 resultaten//NN|NEU|PLU|DEF|NOM//nsubj:pass//50 skulle//VB|PRT|AKT//aux//50 redovisas//VB|INF|SFO//conj//38 till//PP//case//52 regeringen//NN|UTR|SIN|DEF|NOM//obl//50 och//KN//cc//54 offentliggöras//VB|INF|SFO//conj//50 .//MAD//punct//1
5.4 Händelserna i Karlskrona-området februari – mars 1984 (”Karlskrona 2”) / Överbefälhavarens utredning av incidenten – den s.k. Kierkegaardrapporten;Efter//PP//mark//1 bemyndigande//NN|NEU|SIN|IND|NOM//advcl//4 av//PP//case//3 regeringen//NN|UTR|SIN|DEF|NOM//nmod//1 uppdrog//VB|PRT|AKT//ROOT//4 Försvarsdepartementet//NN|NEU|SIN|DEF|NOM//obj//4 den//DT|UTR|SIN|DEF//det//8 21//RG|NOM//nummod//8 oktober//NN|UTR|SIN|IND|NOM//obl//4 1996//RG|NOM//nummod//8 åt//PP//case//12 professor//NN|UTR|SIN|IND|NOM//nmod//12 Göran//PM|NOM//obl//4 Granlund//PM|NOM//flat:name//12 vid//PP//case//16 Linköpings//PM|GEN//nmod:poss//16 universitet//NN|NEU|SIN|IND|NOM//nmod//12 att//IE//mark//18 göra//VB|INF|AKT//acl//12 en//DT|UTR|SIN|IND//det//20 förstudie//NN|UTR|SIN|IND|NOM//obj//18 i//PP//case//22 syfte//NN|NEU|SIN|IND|NOM//nmod//20 att//IE//mark//24 utröna//VB|INF|AKT//acl//12 möjligheterna//NN|UTR|PLU|DEF|NOM//obj//24 till//PP//case//31 en//DT|UTR|SIN|IND//det//31 fortsatt//PC|PRF|UTR|SIN|IND|NOM//amod//31 och//KN//cc//30 djupare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//28 analys//NN|UTR|SIN|IND|NOM//nmod//25 av//PP//case//33 bildmaterialet//NN|NEU|SIN|DEF|NOM//nmod//31 .//MAD//punct//4
5.4 Händelserna i Karlskrona-området februari – mars 1984 (”Karlskrona 2”) / Överbefälhavarens utredning av incidenten – den s.k. Kierkegaardrapporten;Förstudien//NN|UTR|SIN|DEF|NOM//nsubj//36 resulterade//VB|PRT|AKT//conj//4 i//PP//case//39 en//DT|UTR|SIN|IND//det//39 bedömning//NN|UTR|SIN|IND|NOM//obl//36 att//SN//mark//48 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//48 med//PP//case//46 en//DT|UTR|SIN|IND//det//46 mera//AB|KOM//advmod//45 ingående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//46 analys//NN|UTR|SIN|IND|NOM//obl//48 skulle//VB|PRT|AKT//aux//48 finnas//VB|INF|SFO//acl//39 en//DT|UTR|SIN|IND//det//51 god//JJ|POS|UTR|SIN|IND|NOM//amod//51 möjlighet//NN|UTR|SIN|IND|NOM//obj//48 att//IE//mark//53 testa//VB|INF|AKT//acl//51 en//DT|UTR|SIN|IND//det//55 hypotes//NN|UTR|SIN|IND|NOM//obj//53 om//PP//case//57 existensen//NN|UTR|SIN|DEF|NOM//obl//53 av//PP//case//60 ett//DT|NEU|SIN|IND//det//60 objekt//NN|NEU|SIN|IND|NOM//nmod//57 som//HP|-|-|-//nsubj//62 rör//VB|PRS|AKT//acl:relcl//60 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//62 över//PP//case//65 bottnen//NN|UTR|SIN|DEF|NOM//obl//62 .//MAD//punct//36
5.4 Händelserna i Karlskrona-området februari – mars 1984 (”Karlskrona 2”) / Överbefälhavarens utredning av incidenten – den s.k. Kierkegaardrapporten;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//73 skulle//VB|PRT|AKT//aux//73 vara//VB|INF|AKT//cop//73 en//DT|UTR|SIN|IND//det//73 mycket//AB|POS//advmod//72 stark//JJ|POS|UTR|SIN|IND|NOM//amod//73 indikation//NN|UTR|SIN|IND|NOM//parataxis//36 på//PP//case//75 förekomsten//NN|UTR|SIN|DEF|NOM//nmod//73 av//PP//case//77 undervattensfarkost//NN|UTR|SIN|IND|NOM//nmod//75 .//MAD//punct//36
5.4 Händelserna i Karlskrona-området februari – mars 1984 (”Karlskrona 2”) / Överbefälhavarens utredning av incidenten – den s.k. Kierkegaardrapporten;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//1 uppdrog//VB|PRT|AKT//ROOT//1 den//DT|UTR|SIN|DEF//det//4 10//RG|NOM//nummod//4 juli//NN|UTR|SIN|IND|NOM//obj//1 1997//RG|NOM//nummod//4 åt//PP//case//8 professor//NN|UTR|SIN|IND|NOM//nmod//8 Granlund//PM|NOM//obl//1 att//IE//mark//10 genomföra//VB|INF|AKT//xcomp//1 en//DT|UTR|SIN|IND//det//12 analys//NN|UTR|SIN|IND|NOM//obj//10 .//MAD//punct//1
5.4 Händelserna i Karlskrona-området februari – mars 1984 (”Karlskrona 2”) / Överbefälhavarens utredning av incidenten – den s.k. Kierkegaardrapporten;I//PP//case//17 det//DT|NEU|SIN|DEF//det//17 fortsatta//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//17 arbetet//NN|NEU|SIN|DEF|NOM//obl//18 visade//VB|PRT|AKT//conj//1 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//18 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//18 emellertid//AB//advmod//18 att//SN//mark//25 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//25 inte//AB//advmod//25 gick//VB|PRT|AKT//ccomp//18 att//IE//mark//27 restaurera//VB|INF|AKT//csubj//25 bildmaterialet//NN|NEU|SIN|DEF|NOM//obj//27 så//SN//mark//33 att//SN//fixed//29 man//PN|UTR|SIN|IND|SUB//nsubj//33 kunde//VB|PRT|AKT//aux//33 använda//VB|INF|AKT//advcl//27 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//33 för//PP//case//37 en//DT|UTR|SIN|IND//det//37 analys//NN|UTR|SIN|IND|NOM//obl//33 .//MAD//punct//18
5.4 Händelserna i Karlskrona-området februari – mars 1984 (”Karlskrona 2”) / Överbefälhavarens utredning av incidenten – den s.k. Kierkegaardrapporten;Projektet//NN|NEU|SIN|DEF|NOM//nsubj:pass//40 avslutades//VB|PRT|SFO//parataxis//18 därmed//AB//advmod//40 .//MAD//punct//1
5.4 Händelserna i Karlskrona-området februari – mars 1984 (”Karlskrona 2”) / Överbefälhavarens utredning av incidenten – den s.k. Kierkegaardrapporten;Först//AB//advmod//2 måste//VB|PRS|AKT//aux//2 konstateras//VB|INF|SFO//ROOT//2 att//SN//mark//9 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//9 redan//AB//advmod//9 under//PP//case//8 händelsernas//NN|UTR|PLU|DEF|GEN//nmod:poss//8 gång//NN|UTR|SIN|IND|NOM//obl//9 fanns//VB|PRT|SFO//dep//2 en//DT|UTR|SIN|IND//det//11 rad//NN|UTR|SIN|IND|NOM//nmod//13 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 teorier//NN|UTR|PLU|IND|NOM//nsubj//9 om//PP//mark//18 vad//HP|NEU|SIN|IND//dislocated//18 som//HP|-|-|-//nsubj//18 egentligen//AB//advmod//18 utspelade//VB|PRT|AKT//acl//13 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//18 .//MAD//punct//2
5.4 Händelserna i Karlskrona-området februari – mars 1984 (”Karlskrona 2”) / Överbefälhavarens utredning av incidenten – den s.k. Kierkegaardrapporten;Olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//22 aktörer//NN|UTR|PLU|IND|NOM//nsubj//23 ändrade//VB|PRT|AKT//parataxis//2 också//AB//advmod//23 över//PP//case//26 tiden//NN|UTR|SIN|DEF|NOM//obl//23 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//28 bedömningar//NN|UTR|PLU|IND|NOM//obj//23 .//MAD//punct//2
5.4 Händelserna i Karlskrona-området februari – mars 1984 (”Karlskrona 2”) / Överbefälhavarens utredning av incidenten – den s.k. Kierkegaardrapporten;Överbefälhavaren//NN|UTR|SIN|DEF|NOM//nsubj//34 var//VB|PRT|AKT//cop//34 först//AB//advmod//34 något//AB//det//34 tveksam//JJ|POS|UTR|SIN|IND|NOM//parataxis//2 ,//MID//punct//37 men//KN//cc//37 blev//VB|PRT|AKT//conj//34 med//PP//case//39 tiden//NN|UTR|SIN|DEF|NOM//obl//41 mer//AB|KOM//advmod//41 säker//JJ|POS|UTR|SIN|IND|NOM//xcomp//37 .//MAD//punct//37
5.4 Händelserna i Karlskrona-området februari – mars 1984 (”Karlskrona 2”) / Överbefälhavarens utredning av incidenten – den s.k. Kierkegaardrapporten;Mer//AB|KOM//advmod//44 övertygade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//parataxis//37 var//VB|PRT|AKT//cop//51 åtminstone//AB//advmod//47 inledningsvis//AB//advmod//51 de//DT|UTR/NEU|PLU|DEF//det//51 lokala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//51 militära//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//51 myndigheterna//NN|UTR|PLU|DEF|NOM//nsubj//44 ,//MID//punct//57 samt//KN//cc//57 i//PP//case//56 viss//JJ|POS|UTR|SIN|IND|NOM//amod//56 mån//NN|UTR|SIN|IND|NOM//nmod//57 Försvarsstaben//NN|UTR|SIN|DEF|NOM//conj//44 och//KN//cc//59 analysgruppen//NN|UTR|SIN|DEF|NOM//conj//57 .//MAD//punct//44
5.4 Händelserna i Karlskrona-området februari – mars 1984 (”Karlskrona 2”) / Överbefälhavarens utredning av incidenten – den s.k. Kierkegaardrapporten;I//PP//case//62 takt//NN|UTR|SIN|IND|NOM//obl//37 med//PP//mark//68 att//SN//mark//68 inga//DT|UTR/NEU|PLU|IND//det//67 konkreta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//67 resultat//NN|NEU|PLU|IND|NOM//nsubj:pass//68 uppnåddes//VB|PRT|SFO//acl//62 ökade//VB|PRT|AKT//amod//70 tvivlen//NN|NEU|PLU|DEF|NOM//obj//68 .//MAD//punct//34
5.4 Händelserna i Karlskrona-området februari – mars 1984 (”Karlskrona 2”) / Överbefälhavarens utredning av incidenten – den s.k. Kierkegaardrapporten;Militärbefälhavaren//NN|UTR|SIN|DEF|NOM//nsubj//73 försökte//VB|PRT|AKT//conj//34 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//75 gånger//NN|UTR|PLU|IND|NOM//obl//73 avbryta//VB|INF|AKT//xcomp//73 operationen//NN|UTR|SIN|DEF|NOM//obj//76 ,//MID//punct//73 men//KN//cc//82 varje//DT|UTR/NEU|SIN|IND//det//81 gång//NN|UTR|SIN|IND|NOM//obl//82 erhölls//VB|PRT|SFO//conj//73 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//84 indikationer//NN|UTR|PLU|IND|NOM//obj//82 ,//MID//punct//84 vilka//HP|UTR/NEU|PLU|IND//obj//89 man//PN|UTR|SIN|IND|SUB//nsubj//89 inte//AB//advmod//89 ansåg//VB|PRT|AKT//acl:relcl//84 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//89 kunna//VB|INF|AKT//aux//92 ignorera//VB|INF|AKT//xcomp//89 .//MID//punct//82
5.4 Händelserna i Karlskrona-området februari – mars 1984 (”Karlskrona 2”) / Överbefälhavarens utredning av incidenten – den s.k. Kierkegaardrapporten;Inte//AB//advmod//96 minst//AB|SUV//advmod//96 massmedia//NN|NEU|PLU|IND|NOM//nsubj//97 medverkade//VB|PRT|AKT//advcl//82 till//PP//compound:prt//97 att//IE//mark//100 underblåsa//VB|INF|AKT//advcl//97 uppfattningen//NN|UTR|SIN|DEF|NOM//obj//100 att//SN//mark//105 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//105 alltjämt//AB//advmod//105 pågick//VB|PRT|AKT//acl//101 undervattensverksamhet//NN|UTR|SIN|IND|NOM//obj//105 innanför//PP//case//108 öbarriären//NN|UTR|SIN|DEF|NOM//nmod//106 .//MAD//punct//73
5.4 Händelserna i Karlskrona-området februari – mars 1984 (”Karlskrona 2”) / Överbefälhavarens utredning av incidenten – den s.k. Kierkegaardrapporten;Att//SN//mark//2 operationen//NN|UTR|SIN|DEF|NOM//nsubj//2 blev//VB|PRT|AKT//advcl//5 så//AB//advmod//4 långvarig//JJ|POS|UTR|SIN|IND|NOM//nsubj//5 berodde//VB|PRT|AKT//ROOT//5 också//AB//advmod//5 på//PP//case//8 inställningen//NN|UTR|SIN|DEF|NOM//obl//5 att//SN//mark//15 en//DT|UTR|SIN|IND//det//13 eventuell//JJ|POS|UTR|SIN|IND|NOM//amod//13 instängd//PC|PRF|UTR|SIN|IND|NOM//amod//13 ubåt//NN|UTR|SIN|IND|NOM//nsubj:pass//15 skulle//VB|PRT|AKT//aux//15 tvingas//VB|INF|SFO//acl//8 ge//VB|INF|AKT//xcomp//15 upp//PL//compound:prt//16 på//PP//case//22 grund//NN|UTR|SIN|IND|NOM//fixed//18 av//PP//fixed//18 bristande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//22 uthållighet//NN|UTR|SIN|IND|NOM//obl//16 .//MID//punct//5
5.4 Händelserna i Karlskrona-området februari – mars 1984 (”Karlskrona 2”) / Överbefälhavarens utredning av incidenten – den s.k. Kierkegaardrapporten;Denna//DT|UTR|SIN|DEF//nsubj:pass//26 förmodan//NN|UTR|SIN|IND|NOM//nsubj:pass//26 delades//VB|PRT|SFO//parataxis//5 uppenbarligen//AB//advmod//26 inte//AB//advmod//26 bara//AB//advmod//26 av//PP//case//31 militärledningen//NN|UTR|SIN|DEF|NOM//obl:agent//26 ,//MID//punct//38 utan//KN//cc//38 också//AB//advmod//38 av//PP//case//38 den//DT|UTR|SIN|DEF//det//38 politiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//38 ledningen//NN|UTR|SIN|DEF|NOM//conj//26 .//MAD//punct//38
