2003-11-27 N2002/4470/ESB ;Näringsdepartementet//NN|NEU|SIN|DEF|NOM//ROOT//0
2003-11-27 N2002/4470/ESB ;S-nätverket//NN|NEU|SIN|DEF|NOM//nsubj//6 för//PP//case//2 orter//NN|UTR|PLU|IND|NOM//nmod//0 med//PP//case//5 energiintensiv//JJ|POS|UTR|SIN|IND|NOM//amod//5 industri//NN|UTR|SIN|IND|NOM//nmod//2 ställer//VB|PRS|AKT//ROOT//6 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//6 bakom//PP//case//9 förslaget//NN|NEU|SIN|DEF|NOM//obl//6 att//IE//mark//11 inrätta//VB|INF|AKT//acl//9 en//DT|UTR|SIN|IND//det//15 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//15 oberoende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//15 myndighet//NN|UTR|SIN|IND|NOM//obj//11 för//PP//case//17 hanteringen//NN|UTR|SIN|DEF|NOM//obl//11 av//PP//case//19 handelssystemet//NN|NEU|SIN|DEF|NOM//nmod//17 .//MAD//punct//6
2003-11-27 N2002/4470/ESB ;Nätverket//NN|NEU|SIN|DEF|NOM//nsubj//22 anser//VB|PRS|AKT//parataxis//6 att//SN//mark//32 varken//KN//cc//26 Statens//NN|UTR|SIN|DEF|GEN//nmod:poss//26 energimyndighet//NN|UTR|SIN|IND|NOM//nsubj//32 ,//MID//punct//28 Naturvårdsverket//NN|NEU|SIN|DEF|NOM//conj//26 eller//KN//cc//30 Svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 kraftnät//NN|NEU|PLU|IND|NOM//conj//26 har//VB|PRS|AKT//ccomp//22 de//DT|UTR/NEU|PLU|DEF//det//34 förutsättningar//NN|UTR|PLU|IND|NOM//obj//32 som//HP|-|-|-//nsubj:pass//36 behövs//VB|PRS|SFO//acl:relcl//34 för//PP//case//38 vissa//PN|UTR/NEU|PLU|IND|SUB/OBJ//obl//36 av//PP//case//41 de//DT|UTR/NEU|PLU|DEF//det//41 uppgifter//NN|UTR|PLU|IND|NOM//nmod//38 som//HP|-|-|-//nsubj//43 följer//VB|PRS|AKT//acl:relcl//41 av//PP//case//45 handelssystemet//NN|NEU|SIN|DEF|NOM//obl//43 .//MAD//punct//22
2003-11-27 N2002/4470/ESB ;Vidare//AB|KOM//advmod//48 anses//VB|PRS|SFO//conj//22 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//48 lämpligt//JJ|POS|NEU|SIN|IND|NOM//xcomp//48 att//SN//mark//53 myndigheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//53 placeras//VB|PRS|SFO//advcl//48 i//PP//case//56 en//DT|UTR|SIN|IND//det//56 miljö//NN|UTR|SIN|IND|NOM//obl//53 där//HA//advmod//59 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//59 finns//VB|PRS|SFO//acl:relcl//56 kunnande//NN|NEU|SIN|IND|NOM//nsubj//59 om//PP//case//63 energiintensiv//JJ|POS|UTR|SIN|IND|NOM//amod//63 industri//NN|UTR|SIN|IND|NOM//nmod//60 och//KN//cc//68 med//PP//case//68 ett//DT|NEU|SIN|IND//det//68 mikroekonomiskt//JJ|POS|NEU|SIN|IND|NOM//amod//68 perspektiv//NN|NEU|SIN|IND|NOM//conj//63 .//MAD//punct//6
2003-11-27 N2002/4470/ESB ;Invändningar//NN|UTR|PLU|IND|NOM//ROOT//0 mot//PP//case//2 förslaget//NN|NEU|SIN|DEF|NOM//nmod//0
2003-11-27 N2002/4470/ESB ;Statskontoret//NN|NEU|SIN|DEF|NOM//nsubj//1 anser//VB|PRS|AKT//ROOT//1 att//SN//mark//10 inrättandet//NN|NEU|SIN|DEF|NOM//nsubj//10 av//PP//case//7 en//DT|UTR|SIN|IND//det//7 ny//JJ|POS|UTR|SIN|IND|NOM//amod//7 myndighet//NN|UTR|SIN|IND|NOM//nmod//3 inte//AB//advmod//10 är//VB|PRS|AKT//cop//10 kostnadseffektivt//JJ|POS|NEU|SIN|IND|NOM//ccomp//1 för//PP//case//13 såväl//KN//advmod//13 stat//NN|UTR|SIN|IND|NOM//obl//10 som//KN//mark//15 företag//NN|NEU|SIN|IND|NOM//obl//10 ,//MID//punct//10 då//HA//mark//19 kostnadseffektivitet//NN|UTR|SIN|IND|NOM//nsubj//19 tar//VB|PRS|AKT//advcl//10 tid//NN|UTR|SIN|IND|NOM//obj//19 att//IE//mark//22 nå//VB|INF|AKT//xcomp//19 .//MAD//punct//1
2003-11-27 N2002/4470/ESB ;Uppgifterna//NN|UTR|PLU|DEF|NOM//nsubj:pass//26 kan//VB|PRS|AKT//aux//26 utföras//VB|INF|SFO//parataxis//1 av//PP//case//29 befintliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 myndigheter//NN|UTR|PLU|IND|NOM//obl:agent//26 .//MAD//punct//29
2003-11-27 N2002/4470/ESB ;Motiv//NN|NEU|PLU|IND|NOM//nsubj:pass//35 och//KN//cc//33 kostnader//NN|UTR|PLU|IND|NOM//conj//31 måste//VB|PRS|AKT//aux//35 klargöras//VB|INF|SFO//conj//26 vid//PP//case//39 ett//DT|NEU|SIN|IND//det//39 eventuellt//JJ|POS|NEU|SIN|IND|NOM//amod//39 inrättande//NN|NEU|SIN|IND|NOM//obl:agent//35 av//PP//case//43 en//DT|UTR|SIN|IND//det//43 ny//JJ|POS|UTR|SIN|IND|NOM//amod//43 myndighet//NN|UTR|SIN|IND|NOM//nmod//39 .//MAD//punct//1
2003-11-27 N2002/4470/ESB ;Ekonomistyrningsverket//NN|NEU|SIN|DEF|NOM//nsubj//1 anser//VB|PRS|AKT//ROOT//1 inte//AB//advmod//1 att//SN//mark//6 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//6 har//VB|PRS|AKT//aux//6 presenterat//VB|SUP|AKT//ccomp//1 tillräckligt//AB|POS//advmod//8 goda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 skäl//NN|NEU|PLU|IND|NOM//obj//6 för//PP//case//11 bildandet//NN|NEU|SIN|DEF|NOM//obl//6 av//PP//case//15 en//DT|UTR|SIN|IND//det//15 ny//JJ|POS|UTR|SIN|IND|NOM//amod//15 myndighet//NN|UTR|SIN|IND|NOM//nmod//11 för//PP//mark//18 att//IE//mark//18 administrera//VB|INF|AKT//advcl//6 handeln//NN|UTR|SIN|DEF|NOM//obj//18 med//PP//case//21 utsläppsrätter//NN|NEU|PLU|IND|NOM//obl//18 .//MAD//punct//1
2003-11-27 N2002/4470/ESB ;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//28 bör//VB|PRS|AKT//aux//28 i//PP//advmod//28 första//RO|NOM//fixed//25 hand//NN|UTR|SIN|IND|NOM//fixed//25 överväga//VB|INF|AKT//parataxis//1 att//IE//mark//30 låta//VB|INF|AKT//xcomp//28 en//DT|UTR|SIN|IND//det//33 befintlig//JJ|POS|UTR|SIN|IND|NOM//amod//33 myndighet//NN|UTR|SIN|IND|NOM//obj//30 som//KN//mark//35 t//NN|AN//acl:relcl//33 ex//NN|AN//fixed//35 Statens//NN|UTR|SIN|DEF|GEN//nmod:poss//38 energimyndighet//NN|UTR|SIN|IND|NOM//obj//35 ,//MID//punct//40 Naturvårdsverket//NN|NEU|SIN|DEF|NOM//conj//35 eller//KN//cc//44 annan//JJ|POS|UTR|SIN|IND|NOM//amod//44 statlig//JJ|POS|UTR|SIN|IND|NOM//amod//44 organisation//NN|UTR|SIN|IND|NOM//conj//35 sköta//VB|INF|AKT//xcomp//1 administrationen//NN|UTR|SIN|DEF|NOM//obj//45 ,//MID//punct//1 då//HA//mark//53 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//53 oundvikligen//AB//advmod//53 är//VB|PRS|AKT//cop//53 mindre//AB|KOM//advmod//53 kostsamt//JJ|POS|NEU|SIN|IND|NOM//advcl//1 .//MAD//punct//1
2003-11-27 N2002/4470/ESB ;Länsstyrelsen//NN|UTR|SIN|DEF|NOM//nsubj//5 i//PP//case//4 Västra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//3 Götalands//PM|GEN//nmod:poss//4 län//NN|NEU|SIN|IND|NOM//nmod//0 avstyrker//VB|PRS|AKT//ROOT//5 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//7 förslag//NN|NEU|SIN|IND|NOM//obj//5 om//PP//mark//10 att//IE//mark//10 inrätta//VB|INF|AKT//acl//7 en//DT|UTR|SIN|IND//det//13 ny//JJ|POS|UTR|SIN|IND|NOM//amod//13 myndighet//NN|UTR|SIN|IND|NOM//obj//10 ,//MID//punct//5 och//KN//cc//16 anser//VB|PRS|AKT//conj//5 att//SN//mark//22 Naturvårdsverket//NN|NEU|SIN|DEF|NOM//nsubj//22 är//VB|PRS|AKT//cop//22 en//DT|UTR|SIN|IND//det//22 lämplig//JJ|POS|UTR|SIN|IND|NOM//amod//22 myndighet//NN|UTR|SIN|IND|NOM//ccomp//16 för//PP//case//24 arbetsuppgifterna//NN|UTR|PLU|DEF|NOM//nmod//22 .//MAD//punct//5
2003-11-27 N2002/4470/ESB ;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//27 bedöms//VB|PRS|SFO//conj//5 vara//VB|INF|AKT//cop//30 mer//AB|KOM//advmod//30 effektivt//JJ|POS|NEU|SIN|IND|NOM//xcomp//27 och//KN//cc//32 styrks//VB|PRS|SFO//conj//30 av//PP//mark//42 att//SN//mark//42 tidsplanen//NN|UTR|SIN|DEF|NOM//nsubj//42 för//PP//case//37 införandet//NN|NEU|SIN|DEF|NOM//nmod//35 av//PP//case//39 handelssystemet//NN|NEU|SIN|DEF|NOM//nmod//37 är//VB|PRS|AKT//cop//42 mycket//AB|POS//advmod//42 kort//JJ|POS|UTR|SIN|IND|NOM//advcl//27 .//MAD//punct//5
2003-11-27 N2002/4470/ESB ;Länsstyrelsen//NN|UTR|SIN|DEF|NOM//nsubj//4 i//PP//case//3 Västerbottens//PM|GEN//nmod:poss//3 län//NN|NEU|SIN|IND|NOM//nmod//0 anser//VB|PRS|AKT//ROOT//4 att//SN//mark//10 inga//DT|UTR/NEU|PLU|IND//det//8 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 myndigheter//NN|UTR|PLU|IND|NOM//nsubj:pass//10 skall//VB|PRS|AKT//aux//10 inrättas//VB|INF|SFO//ccomp//4 .//MAD//punct//10
2003-11-27 N2002/4470/ESB ;Som//KN//mark//16 den//DT|UTR|SIN|DEF//det//15 centrala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//15 myndigheten//NN|UTR|SIN|DEF|NOM//nsubj//16 föreslår//VB|PRS|AKT//advcl//4 länsstyrelsen//NN|UTR|SIN|DEF|NOM//obj//16 att//SN//mark//21 Statens//NN|UTR|SIN|DEF|GEN//nmod:poss//20 energimyndighet//NN|UTR|SIN|IND|NOM//nsubj:pass//21 utses//VB|PRS|SFO//ccomp//16 .//MAD//punct//4
2003-11-27 N2002/4470/ESB ;Länsstyrelsen//NN|UTR|SIN|DEF|NOM//nsubj//4 i//PP//case//3 Norrbottens//PM|GEN//nmod:poss//3 län//NN|NEU|SIN|IND|NOM//nmod//0 tillstyrker//VB|PRS|AKT//ROOT//4 inte//AB//advmod//4 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//7 förslag//NN|NEU|SIN|IND|NOM//obj//4 om//PP//mark//16 att//SN//mark//16 en//DT|UTR|SIN|IND//det//14 ny//JJ|POS|UTR|SIN|IND|NOM//amod//14 fristående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//14 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//14 myndighet//NN|UTR|SIN|IND|NOM//nsubj:pass//16 skall//VB|PRS|AKT//aux//16 tillskapas//VB|INF|SFO//acl//7 ,//MID//punct//16 då//HA//mark//20 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//20 bedöms//VB|PRS|SFO//advcl//16 som//KN//mark//23 föga//AB//advmod//23 kostnadseffektivt//JJ|POS|NEU|SIN|IND|NOM//xcomp//20 .//MAD//punct//4
2003-11-27 N2002/4470/ESB ;Ett//DT|NEU|SIN|IND//det//27 litet//JJ|POS|NEU|SIN|IND|NOM//amod//27 kansli//NN|NEU|SIN|IND|NOM//obl//4 borde//VB|PRT|AKT//aux//30 rimligen//AB//advmod//30 göra//VB|INF|AKT//conj//4 myndigheten//NN|UTR|SIN|DEF|NOM//obj//30 sårbar//JJ|POS|UTR|SIN|IND|NOM//xcomp//30 vid//PP//case//35 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//35 vakanser//NN|UTR|PLU|IND|NOM//obl//32 och//KN//cc//39 uppgifterna//NN|UTR|PLU|DEF|NOM//nsubj//39 torde//VB|PRT|AKT//aux//39 variera//VB|INF|AKT//conj//4 över//PP//case//41 tiden//NN|UTR|SIN|DEF|NOM//obl//39 med//PP//case//45 en//DT|UTR|SIN|IND//det//45 påtaglig//JJ|POS|UTR|SIN|IND|NOM//amod//45 topp//NN|UTR|SIN|IND|NOM//obl//39 inför//PP//case//49 varje//DT|UTR/NEU|SIN|IND//det//49 ny//JJ|POS|UTR|SIN|IND|NOM//amod//49 tilldelningsperiod//NN|UTR|SIN|IND|NOM//nmod//45 .//MAD//punct//4
2003-11-27 N2002/4470/ESB ;Juridiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//1 fakulteten//NN|UTR|SIN|DEF|NOM//nsubj//5 vid//PP//case//4 Uppsala//PM|GEN//nmod:poss//4 universitet//NN|NEU|SIN|IND|NOM//nmod//1 anser//VB|PRS|AKT//ROOT//5 att//SN//mark//9 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//9 är//VB|PRS|AKT//cop//9 onödigt//JJ|POS|NEU|SIN|IND|NOM//ccomp//5 ,//MID//punct//16 för//PP//mark//14 att//IE//mark//14 inte//AB//advmod//14 säga//VB|INF|AKT//advcl//16 direkt//AB|POS//advmod//16 olämpligt//AB|POS//conj//9 ,//MID//punct//16 att//SN//mark//21 som//HP|-|-|-//mark//21 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//21 föreslår//VB|PRS|AKT//ccomp//16 inrätta//VB|INF|AKT//xcomp//21 en//DT|UTR|SIN|IND//det//24 ny//JJ|POS|UTR|SIN|IND|NOM//xcomp//22
2003-11-27 N2002/4470/ESB ;mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//1 myndighet//NN|UTR|SIN|IND|NOM//nsubj//9 .//MAD//punct//1
2003-11-27 N2002/4470/ESB ;De//DT|UTR/NEU|PLU|DEF//det//5 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 punktkällor//NN|UTR|PLU|IND|NOM//appos//1 som//HP|-|-|-//obj//8 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//8 gäller//VB|PRS|AKT//acl:relcl//5 faller//VB|PRS|AKT//ROOT//9 under//PP//case//13 miljöbalkens//NN|UTR|SIN|DEF|GEN//nmod:poss//13 miljöfarlig//JJ|POS|UTR|SIN|IND|NOM//amod//13 verksamhet//NN|UTR|SIN|IND|NOM//obl//9 .//MAD//punct//9
2003-11-27 N2002/4470/ESB ;Utövarna//NN|UTR|PLU|DEF|NOM//nsubj//18 av//PP//case//17 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nmod//15 har//VB|PRS|AKT//parataxis//9 redan//AB//advmod//20 idag//AB//advmod//23 ”//RG|NOM//punct//23 rättskraftiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//23 tillstånd//NN|NEU|SIN|IND|NOM//obj//18 ”//PAD//obj//18 för//PP//mark//27 att//IE//mark//27 bedriva//VB|INF|AKT//advcl//18 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//29 verksamheter//NN|UTR|PLU|IND|NOM//obj//27 .//MAD//punct//18
2003-11-27 N2002/4470/ESB ;Tillstånden//NN|NEU|PLU|DEF|NOM//nsubj//32 ger//VB|PRS|AKT//conj//9 verksamhetsutövarna//NN|UTR|PLU|DEF|NOM//iobj//32 rätten//NN|UTR|SIN|DEF|NOM//obj//32 att//IE//mark//36 släppa//VB|INF|AKT//acl//34 ut//PL//compound:prt//36 koldioxid//NN|UTR|SIN|IND|NOM//obj//36 från//PP//case//41 fossila//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//41 bränslen//NN|NEU|PLU|IND|NOM//obl//36 ,//MID//punct//44 vilket//HP|NEU|SIN|IND//nsubj//44 innebär//VB|PRS|AKT//advcl//32 att//SN//mark//57 utövarna//NN|UTR|PLU|DEF|NOM//nsubj//57 i//PP//case//48 princip//NN|UTR|SIN|IND|NOM//nmod//46 vid//PP//case//50 införandet//NN|NEU|SIN|DEF|NOM//nmod//48 av//PP//case//52 bubblan//NN|UTR|SIN|DEF|NOM//nmod//50 ,//MID//punct//57 inte//AB//advmod//57 skulle//VB|PRT|AKT//aux//57 behöva//VB|INF|AKT//aux//57 ansöka//VB|INF|AKT//ccomp//44 om//PP//case//61 ett//DT|NEU|SIN|IND//det//61 nytt//JJ|POS|NEU|SIN|IND|NOM//amod//61 tillstånd//NN|NEU|SIN|IND|NOM//obl//57 för//PP//mark//64 att//IE//mark//64 få//VB|INF|AKT//acl//61 den//DT|UTR|SIN|DEF//det//66 rätt//NN|UTR|SIN|IND|NOM//obj//64 som//HP|-|-|-//obj//70 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//70 redan//AB//advmod//70 har//VB|PRS|AKT//acl:relcl//66 .//MAD//punct//32
2003-11-27 N2002/4470/ESB ;Naturvårdsverket//NN|NEU|SIN|DEF|NOM//nsubj//1 ser//VB|PRS|AKT//ROOT//1 inget//DT|NEU|SIN|IND//det//3 behov//NN|NEU|SIN|IND|NOM//obj//1 av//PP//case//7 en//DT|UTR|SIN|IND//det//7 ny//JJ|POS|UTR|SIN|IND|NOM//amod//7 myndighet//NN|UTR|SIN|IND|NOM//nmod//3 för//PP//mark//11 att//IE//mark//11 långsiktigt//AB|POS//advmod//11 administrera//VB|INF|AKT//advcl//1 systemet//NN|NEU|SIN|DEF|NOM//obj//11 med//PP//case//14 utsläppshandel//NN|UTR|SIN|IND|NOM//nmod//12 utan//PP//case//16 systemet//NN|NEU|SIN|DEF|NOM//nmod//14 bör//VB|PRS|AKT//aux//24 när//HA//mark//22 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//22 är//VB|PRS|AKT//cop//22 i//PP//case//22 drift//NN|UTR|SIN|IND|NOM//obl//24 kunna//VB|INF|AKT//aux//24 hanteras//VB|INF|SFO//conj//1 inom//PP//case//27 befintliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 myndigheter//NN|UTR|PLU|IND|NOM//obl//24 .//MAD//punct//1
2003-11-27 N2002/4470/ESB ;För//PP//mark//31 att//IE//mark//31 bestämma//VB|INF|AKT//advcl//44 den//PN|UTR|SIN|DEF|SUB/OBJ//obj//31 hur//HA//advmod//38 den//DT|UTR|SIN|DEF//det//36 slutliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//36 ansvarsfördelningen//NN|UTR|SIN|DEF|NOM//nsubj//38 ska//VB|PRS|AKT//aux//38 se//VB|INF|AKT//ccomp//31 ut//PL//compound:prt//38 måste//VB|PRS|AKT//aux//44 de//DT|UTR/NEU|PLU|DEF//det//43 framtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//43 arbetsuppgifterna//NN|UTR|PLU|DEF|NOM//nsubj:pass//44 preciseras//VB|PRS|SFO//parataxis//1 ytterligare//AB|KOM//advmod//44 .//MAD//punct//1
2003-11-27 N2002/4470/ESB ;Verket//NN|NEU|SIN|DEF|NOM//nsubj//48 ser//VB|PRS|AKT//parataxis//1 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//48 dock//AB//advmod//48 som//KN//case//52 naturligt//JJ|POS|NEU|SIN|IND|NOM//xcomp//48 att//SN//mark//55 Verket//NN|NEU|SIN|DEF|NOM//nsubj//55 har//VB|PRS|AKT//ccomp//48 en//DT|UTR|SIN|IND//det//58 central//JJ|POS|UTR|SIN|IND|NOM//amod//58 roll//NN|UTR|SIN|IND|NOM//obj//55 i//PP//case//62 det//DT|NEU|SIN|DEF//det//62 fortsatta//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//62 arbetet//NN|NEU|SIN|DEF|NOM//obl//55 med//PP//mark//65 att//IE//mark//65 implementera//VB|INF|AKT//acl//62 EG-direktivet//NN|NEU|SIN|DEF|NOM//obj//65 om//PP//case//68 utsläppshandel//NN|UTR|SIN|IND|NOM//obl//65 och//KN//cc//72 med//PP//mark//72 att//IE//mark//72 vidareutveckla//VB|INF|AKT//conj//65 handelssystemet//NN|NEU|SIN|DEF|NOM//obj//72 .//MAD//punct//48
2003-11-27 N2002/4470/ESB ;Naturvårdsverket//NN|NEU|SIN|DEF|NOM//nsubj//76 ser//VB|PRS|AKT//parataxis//48 inte//AB//advmod//76 på//PP//case//80 vilket//HD|NEU|SIN|IND//det//80 sätt//NN|NEU|SIN|IND|NOM//obl//95 en//DT|UTR|SIN|IND//det//82 regel-//NN|UTR|-|-|SMS//nsubj//95 och//KN//cc//85 organisationsmässig//JJ|POS|UTR|SIN|IND|NOM//amod//85 separering//NN|UTR|SIN|IND|NOM//conj//82 av//PP//case//87 handelssystemet//NN|NEU|SIN|DEF|NOM//nmod//85 från//PP//case//90 miljöbalkens//NN|UTR|SIN|DEF|GEN//nmod:poss//90 struktur//NN|UTR|SIN|IND|NOM//nmod//87 och//KN//cc//92 system//NN|NEU|SIN|IND|NOM//conj//90 skulle//VB|PRT|AKT//aux//95 vara//VB|INF|AKT//cop//95 nödvändig//JJ|POS|UTR|SIN|IND|NOM//ccomp//76 för//PP//case//99 en//DT|UTR|SIN|IND//det//99 effektiv//JJ|POS|UTR|SIN|IND|NOM//amod//99 ordning//NN|UTR|SIN|IND|NOM//obl//95 .//MAD//punct//48
2003-11-27 N2002/4470/ESB ;Delegationen//NN|UTR|SIN|DEF|NOM//nsubj//102 beskriver//VB|PRS|AKT//parataxis//48 inte//AB//advmod//102 hur//HA//advmod//109 en//DT|UTR|SIN|IND//det//107 ny//JJ|POS|UTR|SIN|IND|NOM//amod//107 myndighet//NN|UTR|SIN|IND|NOM//nsubj//109 skulle//VB|PRT|AKT//aux//109 ge//VB|INF|AKT//ccomp//102 upphov//NN|NEU|SIN|IND|NOM//obj//109 till//PP//case//115 en//DT|UTR|SIN|IND//det//115 mer//AB|KOM//advmod//114 oberoende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//115 beslutsprocess//NN|UTR|SIN|IND|NOM//obl//109 .//MAD//punct//102
2003-11-27 N2002/4470/ESB ;I//PP//case//118 initialskedet//NN|NEU|SIN|DEF|NOM//obl//122 kan//VB|PRS|AKT//aux//122 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//122 dock//AB//advmod//122 behövas//VB|INF|SFO//conj//1 en//DT|UTR|SIN|IND//det//125 tillfällig//JJ|POS|UTR|SIN|IND|NOM//amod//125 myndighet//NN|UTR|SIN|IND|NOM//nsubj:pass//122 som//HP|-|-|-//nsubj//127 har//VB|PRS|AKT//acl:relcl//125 det//DT|NEU|SIN|DEF//det//130 centrala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//130 ansvaret//NN|NEU|SIN|DEF|NOM//obj//127 för//PP//mark//133 att//IE//mark//133 utveckla//VB|INF|AKT//advcl//127 handelssystemet//NN|NEU|SIN|DEF|NOM//obj//133 fram//AB//advmod//133 till//PP//case//138 igångsättningen//NN|UTR|SIN|DEF|NOM//nmod//138 2005//RG|NOM//obl//135 .//MAD//punct//1
2003-11-27 N2002/4470/ESB ;Banverket//NN|NEU|SIN|DEF|NOM//nsubj//1 anser//VB|PRS|AKT//ROOT//1 att//SN//mark//3 ansvar//NN|NEU|SIN|IND|NOM//nsubj:pass//10 för//PP//case//5 handeln//NN|UTR|SIN|DEF|NOM//nmod//3 med//PP//case//7 utsläppsrätter//NN|NEU|PLU|IND|NOM//nmod//5 bör//VB|PRS|AKT//aux//10 kunna//VB|INF|AKT//aux//10 läggas//VB|INF|SFO//ccomp//1 på//PP//case//13 befintliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 myndigheter//NN|UTR|PLU|IND|NOM//obl//10 ,//MID//punct//17 antingen//KN//cc//17 Statens//NN|UTR|SIN|DEF|GEN//nmod:poss//17 energimyndighet//NN|UTR|SIN|IND|NOM//conj//10 eller//KN//cc//19 Naturvårdsverket//NN|NEU|SIN|DEF|NOM//conj//17 .//MAD//punct//1
2003-11-27 N2002/4470/ESB ;Statens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 energimyndighet//NN|UTR|SIN|IND|NOM//nsubj//3 är//VB|PRS|AKT//cop//3 tveksam//JJ|POS|UTR|SIN|IND|NOM//ROOT//3 till//PP//mark//6 att//IE//mark//6 skapa//VB|INF|AKT//advcl//3 en//DT|UTR|SIN|IND//det//9 ny//JJ|POS|UTR|SIN|IND|NOM//amod//9 myndighet//NN|UTR|SIN|IND|NOM//obj//6 .//MAD//punct//3
2003-11-27 N2002/4470/ESB ;Uppgiften//NN|UTR|SIN|DEF|NOM//nsubj:pass//14 skulle//VB|PRT|AKT//aux//14 kunna//VB|INF|AKT//aux//14 läggas//VB|INF|SFO//parataxis//3 på//PP//case//16 tillsynsansvarig//NN|UTR|SIN|IND|NOM//obl//14 för//PP//case//20 den//DT|UTR|SIN|DEF//det//20 kommande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//20 lagstiftningen//NN|UTR|SIN|DEF|NOM//nmod//16 och//KN//cc//24 ///MID//cc//24 eller//KN//cc//24 registeransvarig//JJ|POS|UTR|SIN|IND|NOM//conj//20 .//MAD//punct//14
2003-11-27 N2002/4470/ESB ;Verket//NN|NEU|SIN|DEF|NOM//nsubj//3 för//PP//case//2 näringslivsutveckling//NN|UTR|SIN|IND|NOM//nmod//0 ser//VB|PRS|AKT//ROOT//3 inte//AB//advmod//3 behov//NN|NEU|SIN|IND|NOM//obj//3 av//PP//mark//8 att//IE//mark//8 skapa//VB|INF|AKT//acl//5 en//DT|UTR|SIN|IND//det//11 ny//JJ|POS|UTR|SIN|IND|NOM//amod//11 myndighet//NN|UTR|SIN|IND|NOM//obj//8 för//PP//mark//14 att//IE//mark//14 administrera//VB|INF|AKT//advcl//8 ett//DT|NEU|SIN|IND//det//16 handelssystem//NN|NEU|SIN|IND|NOM//obj//14 med//PP//case//20 ca//AB|AN//advmod//19 300//RG|NOM//nummod//20 aktörer//NN|UTR|PLU|IND|NOM//obl//14 .//MAD//punct//3
2003-11-27 N2002/4470/ESB ;Denna//DT|UTR|SIN|DEF//det//23 uppgift//NN|UTR|SIN|IND|NOM//nsubj:pass//26 borde//VB|PRT|AKT//aux//26 kunna//VB|INF|AKT//aux//26 fördelas//VB|INF|SFO//parataxis//3 inom//PP//case//29 befintlig//JJ|POS|UTR|SIN|IND|NOM//amod//29 myndighetsstruktur//NN|UTR|SIN|IND|NOM//obl//26 ,//MID//punct//26 exempelvis//AB//advmod//33 med//PP//case//33 kanslifunktion//NN|UTR|SIN|IND|NOM//obl//26 på//PP//case//35 Naturvårdsverket//NN|NEU|SIN|DEF|NOM//nmod//33 eller//KN//cc//37 Statens//NN|UTR|SIN|DEF|GEN//nmod:poss//38 energimyndighet//NN|UTR|SIN|IND|NOM//conj//35 .//MAD//punct//26
