4 Försäkringsskydd på transportområdet ;I//PP//case//2 detta//DT|NEU|SIN|DEF//det//2 kapitel//NN|NEU|SIN|IND|NOM//obl//3 kartlägger//VB|PRS|AKT//ROOT//3 vi//PN|UTR|PLU|DEF|SUB//nsubj//3 hur//HA//advmod//7 försäkringsutbudet//NN|NEU|SIN|DEF|NOM//nsubj//7 ser//VB|PRS|AKT//ccomp//3 ut//PL//compound:prt//7 på//PP//case//12 de//DT|UTR/NEU|PLU|DEF//det//12 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 transportområdena//NN|NEU|PLU|DEF|NOM//obl//7 .//MAD//punct//3
Bilaga 3 / Särskilt avtal till Krigsutbrottsavtal för statlig försäkring. Transportförsäkring;2//RG|NOM//nummod//63 )//PAD//punct//63 den//DT|UTR|SIN|DEF//det//63 krigsskada//NN|UTR|SIN|IND|NOM//obj//1 ,//MID//punct//66 som//HP|-|-|-//nsubj//66 drabbar//VB|PRS|AKT//acl:relcl//63 svenskt//JJ|POS|NEU|SIN|IND|NOM//amod//68 intresse//NN|NEU|SIN|IND|NOM//obj//66 innan//SN//mark//71 krigsutbrottsavtalet//NN|NEU|SIN|DEF|NOM//nsubj//71 blivit//VB|SUP|AKT//advcl//66 tillämpligt//JJ|POS|NEU|SIN|IND|NOM//xcomp//71 men//KN//cc//76 inom//PP//fixed//73 av//PP//case//76 KFN//PM|NOM//conj//72 angiven//PC|PRF|UTR|SIN|IND|NOM//amod//78 tid//NN|UTR|SIN|IND|NOM//obl//71 om//PP//case//71 -//MID//punct//63 det//DT|NEU|SIN|DEF//det//83 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//83 intresset//NN|NEU|SIN|DEF|NOM//nsubj//86 vid//PP//case//85 skadetillfället//NN|NEU|SIN|DEF|NOM//nmod//83 saknade//VB|PRT|AKT//parataxis//63 löpande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//88 krigsförsäkring//NN|UTR|SIN|IND|NOM//obj//86 på//PP//mark//94 grund//NN|UTR|SIN|IND|NOM//fixed//89 av//PP//fixed//89 att//SN//mark//94 denna//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//94 upphört//VB|SUP|AKT//advcl//86 enligt//PP//case//96 klausul//NN|UTR|SIN|IND|NOM//obl//94 om//PP//case//99 omedelbar//JJ|POS|UTR|SIN|IND|NOM//amod//99 uppsägning//NN|UTR|SIN|IND|NOM//obl//94 utan//PP//case//102 föregående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//102 meddelande//NN|NEU|SIN|IND|NOM//nmod//99 och//KN//cc//107 att//SN//mark//107 försäkringsgivaren//NN|UTR|SIN|DEF|NOM//nsubj//107 kan//VB|PRS|AKT//aux//107 bekräfta//VB|INF|AKT//conj//86 detta//PN|NEU|SIN|DEF|SUB/OBJ//obj//107 till//PP//case//110 KFN//PM|NOM//obl//107 ,//MID//punct//107 eller//KN//cc//115 -//MID//punct//115 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj:pass//115 orsakats//VB|SUP|SFO//conj//86 av//PP//case//117 förberedelseåtgärd//NN|UTR|SIN|IND|NOM//obl:agent//115 för//PP//case//120 eller//KN//cc//120 krigshändelser//NN|UTR|PLU|IND|NOM//nmod//117 som//HP|-|-|-//nsubj//122 sammanhänger//VB|PRS|AKT//acl:relcl//120 med//PP//case//125 det//DT|NEU|SIN|DEF//det//125 krig//NN|NEU|SIN|IND|NOM//obl//122 ,//MID//punct//128 vilket//HP|NEU|SIN|IND//nsubj//128 föranlett//VB|SUP|AKT//advcl//86 att//SN//mark//132 avtalet//NN|NEU|SIN|DEF|NOM//nsubj//132 senare//AB|KOM//advmod//132 blivit//VB|SUP|AKT//ccomp//128 tillämpligt//JJ|POS|NEU|SIN|IND|NOM//xcomp//132 .//MAD//punct//1
Bilaga 3 / Särskilt avtal till Krigsutbrottsavtal för statlig försäkring. Transportförsäkring;KFN//NN|UTR|SIN|IND|NOM//nsubj//4 ://MID//punct//0 s//JJ|AN//nummod//3 försäkringsvillkor//NN|UTR|PLU|IND|NOM//appos//0 finns//VB|PRS|SFO//ROOT//4 hos//PP//case//6 KFN//PM|NOM//obl//4 .//MAD//punct//4
Bilaga 3 / Särskilt avtal till Krigsutbrottsavtal för statlig försäkring. Transportförsäkring;När//HA//mark//2 krigsförsäkring//NN|UTR|SIN|IND|NOM//nsubj:pass//2 övertas//VB|PRS|SFO//advcl//7 av//PP//case//4 staten//NN|UTR|SIN|DEF|NOM//obl:agent//2 eller//KN//cc//6 krigsskada//NN|UTR|SIN|IND|NOM//conj//4 faller//VB|PRS|AKT//advcl//11 under//PP//case//10 statens//NN|UTR|SIN|DEF|GEN//nmod:poss//10 ansvar//NN|NEU|SIN|IND|NOM//obl//7 tillämpas//VB|PRS|SFO//ROOT//11 KFN//NN|UTR|SIN|IND|NOM//nsubj:pass//11 ://MID//punct//12 s//NN|AN//case//15 regler//NN|UTR|PLU|IND|NOM//obl//11 om//PP//case//18 bl.a.//AB|AN//advmod//18 premiebetalningar//NN|UTR|PLU|IND|NOM//nmod//15 och//KN//cc//20 anmälningar//NN|UTR|PLU|IND|NOM//conj//18 av//PP//case//23 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//23 slag//NN|NEU|PLU|IND|NOM//nmod//20 .//MAD//punct//15
Bilaga 3 / Särskilt avtal till Krigsutbrottsavtal för statlig försäkring. Transportförsäkring;Föreskrifter//NN|UTR|PLU|IND|NOM//nsubj:pass//31 ,//MID//punct//27 villkor//NN|NEU|PLU|IND|NOM//conj//25 och//KN//cc//29 regler//NN|UTR|PLU|IND|NOM//conj//25 har//VB|PRS|AKT//aux//31 sammanställts//VB|SUP|SFO//conj//11 i//PP//case//34 särskilt//PC|PRF|NEU|SIN|IND|NOM//amod//34 avtal//NN|NEU|SIN|IND|NOM//obl//31 .//MAD//punct//31
Bilaga 3 / Särskilt avtal till Krigsutbrottsavtal för statlig försäkring. Transportförsäkring;Försäkringsgivaren//NN|UTR|SIN|DEF|NOM//nsubj//41 kommer//VB|PRS|AKT//aux//41 att//IE//mark//41 till//PP//case//40 KFN//PM|NOM//obl//41 överföra//VB|INF|AKT//conj//11 den//DT|UTR|SIN|DEF//det//43 del//NN|UTR|SIN|IND|NOM//obj//41 av//PP//case//46 erlagd//PC|PRF|UTR|SIN|IND|NOM//amod//46 krigsförsäkringspremie//NN|UTR|SIN|IND|NOM//nmod//43 som//HP|-|-|-//nsubj//48 avser//VB|PRS|AKT//acl:relcl//46 tid//NN|UTR|SIN|IND|NOM//obj//48 han//PN|UTR|SIN|DEF|SUB//nsubj//52 inte//AB//advmod//52 bär//VB|PRS|AKT//acl:relcl//49 risken//NN|UTR|SIN|DEF|NOM//obj//52 .//MAD//punct//41
Bilaga 3 / Särskilt avtal till Krigsutbrottsavtal för statlig försäkring. Transportförsäkring;Rätt//NN|UTR|SIN|IND|NOM//obj//41 till//PP//case//57 överföring//NN|UTR|SIN|IND|NOM//nmod//55 av//PP//case//59 premie//NN|UTR|SIN|IND|NOM//nmod//57 föreligger//VB|PRS|AKT//conj//41 inte//AB//advmod//60 när//HA//mark//64 försäkring//NN|UTR|SIN|IND|NOM//nsubj:pass//64 tecknats//VB|SUP|SFO//advcl//60 för//PP//case//67 viss//JJ|POS|UTR|SIN|IND|NOM//amod//67 resa//NN|UTR|SIN|IND|NOM//obl//64 .//MAD//punct//41
Bilaga 3 / Särskilt avtal till Krigsutbrottsavtal för statlig försäkring. Transportförsäkring;För//PP//case//70 försäkring//NN|UTR|SIN|IND|NOM//obl//85 som//HP|-|-|-//nsubj:pass//74 efter//PP//case//73 krigsutbrott//NN|NEU|SIN|IND|NOM//obl//74 meddelas//VB|PRS|SFO//acl:relcl//70 av//PP//case//76 KFN//PM|NOM//obl:agent//74 för//PP//case//79 viss//JJ|POS|UTR|SIN|IND|NOM//amod//79 tid//NN|UTR|SIN|IND|NOM//obl//74 eller//KN//cc//82 viss//JJ|POS|UTR|SIN|IND|NOM//amod//82 resa//NN|UTR|SIN|IND|NOM//conj//79 skall//VB|PRS|AKT//aux//85 försäkringstagaren//NN|UTR|SIN|DEF|NOM//nsubj//85 erlägga//VB|INF|AKT//advcl//41 den//DT|UTR|SIN|DEF//det//87 premie//NN|UTR|SIN|IND|NOM//obj//85 som//HP|-|-|-//nsubj:pass//89 fastställs//VB|PRS|SFO//acl:relcl//87 av//PP//case//91 KFN//PM|NOM//obl:agent//89 .//MAD//punct//41 ”//RG|NOM//punct//41
Bilaga 3 / Särskilt avtal till Krigsutbrottsavtal för statlig försäkring. Transportförsäkring;För//PP//case//2 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 försäkringar//NN|UTR|PLU|IND|NOM//obl//5 med//PP//case//4 kaskoanknytning//NN|UTR|SIN|IND|NOM//nmod//2 tecknade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//14 för//PP//case//8 viss//JJ|POS|UTR|SIN|IND|NOM//amod//8 resa//NN|UTR|SIN|IND|NOM//obl//5 skall//VB|PRS|AKT//aux//14 nettopremien//NN|UTR|SIN|DEF|NOM//nsubj:pass//14 för//PP//case//13 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//13 resan//NN|UTR|SIN|DEF|NOM//obl//14 överföras//VB|INF|SFO//ROOT//14 till//PP//case//16 KFN//PM|NOM//obl//14 .//MAD//punct//14
Bilaga 3 / Särskilt avtal till Krigsutbrottsavtal för statlig försäkring. Transportförsäkring;Varuförsäkringskontrakt//NN|UTR|SIN|IND|NOM//amod//4 och//KN//cc//2 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//0 årsbaserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//4 transportförsäkringar//NN|UTR|PLU|IND|NOM//ROOT//4 med//PP//case//8 svenskt//JJ|POS|NEU|SIN|IND|NOM//amod//7 intresse//NN|NEU|SIN|IND|NOM//amod//8 §//NN|AN//nmod//4 2//RG|NOM//nummod//8
Bilaga 3 / Särskilt avtal till Krigsutbrottsavtal för statlig försäkring. Transportförsäkring;Försäkringsgivarna//NN|UTR|PLU|DEF|NOM//nsubj//4 skall//VB|PRS|AKT//amod//0 ,//MID//punct//4 såvitt//SN//advmod//4 avser//VB|PRS|AKT//ROOT//4 varuförsäkringskontrakt//NN|UTR|SIN|IND|NOM//obj//4 och//KN//cc//9 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 årsbaserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//9 transportförsäkringar//NN|UTR|PLU|IND|NOM//conj//5 ,//MID//punct//4 informera//VB|INF|AKT//conj//4 den//DT|UTR|SIN|DEF//obj//11 försäkrade//PC|PRF|UTR/NEU|SIN|DEF|NOM//xcomp//11 om//PP//case//15 innehållet//NN|NEU|SIN|DEF|NOM//obl//13 i//PP//case//17 krigsutbrottsavtalet//NN|NEU|SIN|DEF|NOM//nmod//15 enligt//PP//case//20 §//NN|AN//nmod//20 1//RG|NOM//nmod//15 samt//KN//cc//23 om//PP//case//23 möjligheten//NN|UTR|SIN|DEF|NOM//conj//4 att//IE//mark//25 teckna//VB|INF|AKT//acl//23 tilläggsrisker//NN|UTR|PLU|IND|NOM//obj//25 enligt//PP//case//29 §//NN|AN//nmod//29 3//RG|NOM//obl//25 .//MAD//punct//4
Bilaga 3 / Särskilt avtal till Krigsutbrottsavtal för statlig försäkring. Transportförsäkring;Vid//PP//case//32 krigsförsäkring//NN|UTR|SIN|IND|NOM//obl//41 av//PP//case//35 viss//JJ|POS|UTR|SIN|IND|NOM//amod//35 resa//NN|UTR|SIN|IND|NOM//nmod//32 skall//VB|PRS|AKT//aux//41 nettopremien//NN|UTR|SIN|DEF|NOM//nsubj:pass//41 för//PP//case//40 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//40 resan//NN|UTR|SIN|DEF|NOM//obl//41 överföras//VB|INF|SFO//conj//4 till//PP//case//43 KFN//PM|NOM//obl//41 .//MAD//punct//4
Bilaga 3 / Särskilt avtal till Krigsutbrottsavtal för statlig försäkring. Transportförsäkring;Omfattar//VB|PRS|AKT//parataxis//4 försäkringen//NN|UTR|SIN|DEF|NOM//nsubj//45 viss//JJ|POS|UTR|SIN|IND|NOM//amod//48 tid//NN|UTR|SIN|IND|NOM//obj//45 gäller//VB|PRS|AKT//xcomp//45 §//NN|AN//nmod//51 1//RG|NOM//obj//49 i//PP//case//54 tillämpliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//54 delar//NN|UTR|PLU|IND|NOM//obl//45 .//MAD//punct//45 §//NN|AN//nmod//57
Bilaga 3 / Särskilt avtal till Krigsutbrottsavtal för statlig försäkring. Transportförsäkring;3//RG|NOM//obl//45
Bilaga 3 / Särskilt avtal till Krigsutbrottsavtal för statlig försäkring. Transportförsäkring;KFN//PM|NOM//nsubj//4 kan//VB|PRS|AKT//aux//4 mot//PP//case//3 tilläggspremie//NN|UTR|SIN|IND|NOM//obl//4 försäkra//VB|INF|AKT//ROOT//4 nedan//AB//advmod//4 angivna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//7 varurisker//NN|UTR|PLU|IND|NOM//obj//4 med//PP//case//10 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//10 villkor//NN|NEU|PLU|IND|NOM//obl//4 tillsammans//AB//advmod//15 med//PP//case//15 det//DT|NEU|SIN|DEF//det//15 övertagna//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//15 krigsförsäkringsansvaret//NN|NEU|SIN|DEF|NOM//obl//4 .//MAD//punct//4
Bilaga 3 / Särskilt avtal till Krigsutbrottsavtal för statlig försäkring. Transportförsäkring;Rätten//NN|UTR|SIN|DEF|NOM//nsubj:pass//22 till//PP//case//19 ersättning//NN|UTR|SIN|IND|NOM//nmod//17 får//VB|PRS|AKT//aux//22 inte//AB//advmod//22 överlåtas//VB|INF|SFO//parataxis//4 på//PP//case//25 utländsk//JJ|POS|UTR|SIN|IND|NOM//amod//25 person//NN|UTR|SIN|IND|NOM//obl//22 .//MAD//punct//22
Bilaga 3 / Särskilt avtal till Krigsutbrottsavtal för statlig försäkring. Transportförsäkring;1//RG|NOM//nummod//29 )//PAD//punct//29 Skada//VB|IMP|AKT//parataxis//22 direkt//AB|POS//advmod//31 orsakad//PC|PRF|UTR|SIN|IND|NOM//xcomp//29 av//PP//case//33 kärnstridsmedel//NN|NEU|PLU|IND|NOM//obl:agent//31 (//PAD//punct//35 jfr//VB|AN//parataxis//29 §//NN|AN//nmod//37 3//RG|NOM//nummod//38 1//RG|NOM//nummod//39 h//NN|AN//obl//35 i//PP//case//41 KFN//PM|NOM//nmod//39 ://MID//punct//35 s//PP//nummod//44 krigsförsäkringsvillkor//NN|UTR|PLU|IND|NOM//appos//29 för//PP//case//46 varutransporter//NN|UTR|PLU|IND|NOM//nmod//44 )//PAD//punct//44 .//MAD//punct//29
Bilaga 3 / Särskilt avtal till Krigsutbrottsavtal för statlig försäkring. Transportförsäkring;2//RG|NOM//nummod//29 )//PAD//punct//29 Skada//NN|UTR|SIN|IND|NOM//xcomp//29 under//PP//case//55 en//DT|UTR|SIN|IND//det//55  //_SP////53 15-dagarsperiod//NN|UTR|SIN|IND|NOM//obl//51 vid//PP//case//57 omlastning//NN|UTR|SIN|IND|NOM//nmod//55 i//PP//case//59 mellanhamn//NN|NEU|PLU|IND|NOM//nmod//57 samt//KN//cc//62 under//PP//case//62 land-//NN|UTR|-|-|SMS//conj//57 eller//KN//cc//64 lufttransporter//NN|UTR|PLU|IND|NOM//conj//62 till//PP//case//67 annan//JJ|POS|UTR|SIN|IND|NOM//amod//67 hamn//NN|UTR|SIN|IND|NOM//nmod//62 i//PP//case//71 och//KN//fixed//68 för//PP//fixed//68 befordran//NN|UTR|SIN|IND|NOM//conj//62 därifrån//AB//advmod//75 med//PP//case//75 annat//JJ|POS|NEU|SIN|IND|NOM//amod//75 fartyg//NN|NEU|SIN|IND|NOM//nmod//71 (//PAD//punct//29 jfr//VB|AN//parataxis//29 §//NN|AN//nmod//79 5//RG|NOM//obj//77 a//NN|NEU|SIN|IND|NOM//case//82 tredje//RO|NOM//amod//82 stycket//NN|NEU|SIN|DEF|NOM//obl//77 och//KN//cc//86 c//NN|NEU|SIN|IND|NOM//case//86 andra//RO|NOM//amod//86 stycket//NN|NEU|SIN|DEF|NOM//conj//82 i//PP//case//88 KFN//PM|NOM//nmod//86 ://MID//punct//77 s//JJ|AN//nummod//91 villkor//NN|NEU|PLU|IND|NOM//obl//29 .//MAD//punct//91
Bilaga 3 / Särskilt avtal till Krigsutbrottsavtal för statlig försäkring. Transportförsäkring;3//RG|NOM//nummod//95 )//PAD//punct//93 Skada//NN|UTR|SIN|IND|NOM//appos//29 på//PP//case//97 gods//NN|NEU|SIN|IND|NOM//nmod//95 som//HP|-|-|-//nsubj:pass//99 lagrats//VB|SUP|SFO//acl:relcl//97 i//PP//case//101 utlandet//NN|NEU|SIN|DEF|NOM//obl//99 i//PP//case//103 anslutning//NN|UTR|SIN|IND|NOM//nmod//101 till//PP//case//105 export//NN|UTR|SIN|IND|NOM//nmod//103 från//PP//case//107 Sverige//PM|NOM//obl//99 (//PAD//punct//95 jfr//VB|AN//parataxis//95 KFN//PM|NOM//obj//109 ://MID//punct//110 s//JJ|AN//nummod//113 villkor//NN|NEU|SIN|IND|NOM//conj//95 för//PP//case//115 lagring//NN|UTR|SIN|IND|NOM//nmod//113 )//PAD//punct//113 om//SN//mark//120 leveransen//NN|UTR|SIN|DEF|NOM//nsubj//120 är//VB|PRS|AKT//cop//120 knuten//PC|PRF|UTR|SIN|IND|NOM//advcl//29 till//PP//case//122 köpeavtal//NN|NEU|SIN|IND|NOM//obl//120 som//HP|-|-|-//nsubj//124 medför//VB|PRS|AKT//acl:relcl//122 att//SN//mark//127 godset//NN|NEU|SIN|DEF|NOM//nsubj//127 utgör//VB|PRS|AKT//ccomp//124 svenskt//JJ|POS|NEU|SIN|IND|NOM//amod//129 intresse//NN|NEU|SIN|IND|NOM//obj//127 till//PP//case//131 dess//AB//obl//127 att//SN//mark//134 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//134 levererats//VB|SUP|SFO//advcl//127 till//PP//case//136 köparen//NN|UTR|SIN|DEF|NOM//obl//134 i//PP//case//138 importlandet//NN|NEU|SIN|DEF|NOM//obl//134 ,//MID//punct//141 godset//NN|NEU|SIN|DEF|NOM//nsubj:pass//141 transporterats//VB|SUP|SFO//conj//127 med//PP//case//143 landtransport//NN|UTR|SIN|IND|NOM//obl//141 till//PP//case//145 förvaringslokalen//NN|UTR|SIN|DEF|NOM//obl//141 och//KN//cc//152 att//SN//mark//152 exportörens//NN|UTR|SIN|DEF|GEN//nmod:poss//149 leverans//NN|UTR|SIN|IND|NOM//nsubj:pass//152 enligt//PP//case//151 köpeavtalet//NN|NEU|SIN|DEF|NOM//nmod//149 omfattas//VB|PRS|SFO//conj//127 av//PP//case//155 ett//DT|NEU|SIN|IND//det//155 transportförsäkringskontrakt//NN|NEU|SIN|IND|NOM//obl:agent//152 .//MAD//punct//29
Bilaga 3 / Särskilt avtal till Krigsutbrottsavtal för statlig försäkring. Transportförsäkring;4//RG|NOM//nummod//159 )//PAD//punct//157 Skada//NN|UTR|SIN|IND|NOM//parataxis//29 på//PP//case//161 gods//NN|NEU|SIN|IND|NOM//obl//159 som//HP|-|-|-//nsubj:pass//163 lagras//VB|PRS|SFO//acl:relcl//161 i//PP//case//165 utlandet//NN|NEU|SIN|DEF|NOM//obl//163 för//PP//case//167 import//NN|UTR|SIN|IND|NOM//nmod//165 till//PP//case//169 Sverige//PM|NOM//obl//163 (//PAD//punct//159 jfr//VB|AN//parataxis//159 KFN//PM|NOM//obj//171 ://MID//punct//172 s//JJ|AN//nummod//175 villkor//NN|NEU|SIN|IND|NOM//conj//159 för//PP//case//177 lagring//NN|UTR|SIN|IND|NOM//nmod//175 )//PAD//punct//159 om//PP//case//180 betalning//NN|UTR|SIN|IND|NOM//nsubj:pass//182 redan//AB//advmod//182 erlagts//VB|SUP|SFO//conj//159 eller//KN//cc//185 måste//VB|PRS|AKT//aux//185 erläggas//VB|INF|SFO//conj//159 enligt//PP//case//187 det//DT|NEU|SIN|DEF//obl//185 för//PP//case//189 godset//NN|NEU|SIN|DEF|NOM//obl//190 träffade//VB|PRT|AKT//conj//159 köpeavtalet//NN|NEU|SIN|DEF|NOM//obj//190 och//KN//cc//198 att//SN//mark//198 importörens//NN|UTR|SIN|DEF|GEN//nmod:poss//195 inköp//NN|NEU|SIN|IND|NOM//nsubj:pass//198 enligt//PP//case//197 köpeavtalet//NN|NEU|SIN|DEF|NOM//nmod//195 omfattas//VB|PRS|SFO//conj//159 av//PP//case//201 ett//DT|NEU|SIN|IND//det//201 transportförsäkringskontrakt//NN|NEU|SIN|IND|NOM//obl:agent//198 .//MAD//punct//4
Bilaga 3 / Särskilt avtal till Krigsutbrottsavtal för statlig försäkring. Transportförsäkring;Gemensamma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 bestämmelser//NN|UTR|PLU|IND|NOM//ROOT//1 för//PP//case//3 risker//NN|UTR|PLU|IND|NOM//nmod//1 enligt//PP//case//7 §//NN|AN//nmod:poss//6 §//NN|AN//nmod//7 1//RG|NOM//nmod//3 och//KN//cc//7 2//RG|NOM//nummod//7 §//NN|AN//nmod//11 4//RG|NOM//nummod//1
Bilaga 3 / Särskilt avtal till Krigsutbrottsavtal för statlig försäkring. Transportförsäkring;KFN//PM|NOM//nsubj//1 påtar//VB|PRS|AKT//ROOT//1 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//1 enbart//AB//advmod//1 ansvar//NN|NEU|SIN|IND|NOM//obj//1 för//PP//case//6 skada//NN|UTR|SIN|IND|NOM//nmod//4 genom//PP//case//8 minor//NN|UTR|PLU|IND|NOM//nmod//6 ,//MID//punct//10 torpeder//NN|UTR|PLU|IND|NOM//conj//8 ,//MID//punct//12 projektiler//NN|UTR|PLU|IND|NOM//conj//8 ,//MID//punct//14 bomber//NN|UTR|PLU|IND|NOM//conj//8 eller//KN//cc//16 annat//PN|NEU|SIN|IND|SUB/OBJ//conj//8 för//PP//case//19 sitt//PS|NEU|SIN|DEF//nmod:poss//19 ändamål//NN|NEU|SIN|IND|NOM//nmod//16 använt//VB|SUP|AKT//conj//1 stridsmedel//NN|NEU|SIN|IND|NOM//obj//20 (//PAD//punct//21 inklusive//PP//case//24 kärnstridsmedel//NN|NEU|PLU|IND|NOM//obl//20 vid//PP//case//26 fartygskasko//NN|UTR|PLU|IND|NOM//nmod//24 )//PAD//punct//20 samt//KN//cc//29 uppror//NN|NEU|SIN|IND|NOM//nsubj//52 ,//MID//punct//31 strejk//NN|UTR|SIN|IND|NOM//conj//29 ,//MID//punct//33 lockout//NN|NEU|SIN|IND|NOM//conj//29 ,//MID//punct//35 kravaller//NN|UTR|PLU|IND|NOM//conj//29 ,//MID//punct//38 borgerliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//38 oroligheter//NN|UTR|PLU|IND|NOM//conj//29 ,//MID//punct//40 myteri//NN|NEU|SIN|IND|NOM//conj//29 ,//MID//punct//42 sabotage//NN|NEU|SIN|IND|NOM//conj//29 ,//MID//punct//44 terrordåd//NN|NEU|PLU|IND|NOM//conj//29 m.m.//AB|AN//conj//29 om//SN//case//47 skadan//NN|UTR|SIN|DEF|NOM//nmod//29 och//KN//cc//49 händelsen//NN|UTR|SIN|DEF|NOM//conj//47 är//VB|PRS|AKT//aux:pass//52 direkt//AB|POS//advmod//52 orsakade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//1 av//PP//case//55 krigsliknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//55 förhållanden//NN|NEU|PLU|IND|NOM//obl//52 enligt//PP//case//57 lagen//NN|UTR|SIN|DEF|NOM//obl//52 (//PAD//punct//59 1999:890//RG|NOM//nmod//57 )//PAD//punct//59 om//PP//case//62 försäkringsverksamhet//NN|UTR|SIN|IND|NOM//obl//52 under//PP//case//64 krig//NN|NEU|SIN|IND|NOM//nmod//62 eller//KN//cc//66 krigsfara//NN|UTR|SIN|IND|NOM//conj//64 m.m.//AB|AN//conj//62
Bilaga 3 / Särskilt avtal till Krigsutbrottsavtal för statlig försäkring. Transportförsäkring;Har//VB|PRS|AKT//aux//3 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//2 skada//NN|UTR|SIN|IND|NOM//nsubj:pass//3 orsakats//VB|SUP|SFO//ROOT//3 av//PP//case//6 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 förhållanden//NN|NEU|PLU|IND|NOM//obl//3 gäller//VB|PRS|AKT//conj//3 försäkringsgivarens//NN|UTR|SIN|DEF|GEN//nmod:poss//10 eget//JJ|POS|NEU|SIN|IND/DEF|NOM//amod//10 krigsförsäkringsvillkor//NN|NEU|SIN|IND|NOM//obj//7 .//MAD//punct//10 §//NN|AN//nmod//13
Bilaga 3 / Särskilt avtal till Krigsutbrottsavtal för statlig försäkring. Transportförsäkring;5//RG|NOM//nmod//10
Bilaga 3 / Särskilt avtal till Krigsutbrottsavtal för statlig försäkring. Transportförsäkring;Anmälan//NN|UTR|SIN|IND|NOM//nsubj//9 av//PP//case//2 risker//NN|UTR|PLU|IND|NOM//nmod//0 enligt//PP//case//5 §//NN|AN//nmod//5 2//RG|NOM//nmod//2 i//PP//case//7 krigsutbrottsavtalet//NN|NEU|SIN|DEF|NOM//nmod//2 skall//VB|PRS|AKT//aux//9 ske//VB|INF|AKT//ROOT//9 till//PP//case//11 KFN//PM|NOM//obl//9 så//AB//advmod//16 snart//AB|POS//advmod//16 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//16 kan//VB|PRS|AKT//aux//16 ske//VB|INF|AKT//advcl//9 efter//PP//case//18 det//PN|NEU|SIN|DEF|SUB/OBJ//obl//16 att//SN//mark//21 avtalet//NN|NEU|SIN|DEF|NOM//nsubj//21 blivit//VB|SUP|AKT//advcl//16 tillämpligt//JJ|POS|NEU|SIN|IND|NOM//xcomp//21 .//MAD//punct//9 §//NN|AN//nmod//25
Bilaga 3 / Särskilt avtal till Krigsutbrottsavtal för statlig försäkring. Transportförsäkring;6//RG|NOM//obl//9
