%DNJUXQG;OLJW//PM|NOM//ROOT//0 VWUXNWXUELGUDJ//PM|NOM//obj//0
%DNJUXQG;PHG//PM|NOM//nsubj//1 PRWVYDUDQGH//PM|NOM//ROOT//1 EHORSS//PM|NOM//advmod//1 7DEHOO//AB|AN//punct//2 6HNWRU//AB|AN//nummod//2 .RPPXQ//MID//punct//2 /DQGVWLQJ//MAD//parataxis//1 7RWDOW//NN|AN//nummod//8 %//NN|AN//nmod//9 HORSS//NN|NEU|SIN|DEF|NOM//nsubj//6

10.2 Behov av löpande uppföljning / Särskilt yttrande;Den//DT|UTR|SIN|DEF//det//2 successiva//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 urholkningen//NN|UTR|SIN|DEF|NOM//nsubj//5 av//PP//case//4 statsbidragen//NN|NEU|PLU|DEF|NOM//nmod//2 blir//VB|PRS|AKT//ROOT//5 förvisso//AB//advmod//7 tydlig//JJ|POS|UTR|SIN|IND|NOM//xcomp//5 med//PP//case//10 kommitténs//NN|UTR|SIN|DEF|GEN//nmod:poss//10 förslag//NN|NEU|SIN|IND|NOM//obl//5 ,//MID//punct//18 men//KN//cc//18 den//DT|UTR|SIN|DEF//det//15 föreslagna//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//15 lösningen//NN|UTR|SIN|DEF|NOM//nsubj//18 lär//VB|PRS|AKT//aux//18 knappast//AB|SUV//advmod//18 stärka//VB|INF|AKT//conj//5 tilltron//NN|UTR|SIN|DEF|NOM//obj//18 till//PP//case//21 systemet//NN|NEU|SIN|DEF|NOM//obl//18 om//PP//case//23 kommuner//NN|UTR|PLU|IND|NOM//nmod//21 och//KN//cc//25 landsting//NN|NEU|PLU|IND|NOM//conj//23 inte//AB//advmod//27 har//VB|PRS|AKT//advcl//5 reella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 förutsättningar//NN|UTR|PLU|IND|NOM//obj//27 att//IE//mark//31 uppnå//VB|INF|AKT//acl//29 ekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//33 balans//NN|UTR|SIN|IND|NOM//obj//31 .//MID//punct//5
10.2 Behov av löpande uppföljning / Särskilt yttrande;Den//DT|UTR|SIN|DEF//det//37 långsiktiga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//37 finansieringen//NN|UTR|SIN|DEF|NOM//nsubj:pass//44 av//PP//case//40 kommunsektorns//NN|UTR|SIN|DEF|GEN//nmod:poss//40 åtagande//NN|NEU|SIN|IND|NOM//nmod//37 lär//VB|PRS|AKT//aux//44 inte//AB//advmod//44 kunna//VB|INF|AKT//aux//44 garanteras//VB|INF|SFO//parataxis//5 enbart//AB//advmod//44 genom//PP//case//48 kommitténs//NN|UTR|SIN|DEF|GEN//nmod:poss//48 förslag//NN|NEU|SIN|IND|NOM//obl//44 ,//MID//punct//55 vilket//HP|NEU|SIN|IND//nsubj//55 heller//AB//advmod//55 inte//AB//advmod//55 varit//VB|SUP|AKT//cop//55 kommitténs//NN|UTR|SIN|DEF|GEN//nmod:poss//55 uppgift//NN|UTR|SIN|IND|NOM//appos//48 .//MAD//punct//5
10.2 Behov av löpande uppföljning / Särskilt yttrande;Kostnadsutjämningen//NN|UTR|SIN|DEF|NOM//ROOT//0
10.2 Behov av löpande uppföljning / Särskilt yttrande;Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//2 har//VB|PRS|AKT//aux//2 lagt//VB|SUP|AKT//ROOT//2 ned//PL//compound:prt//2 ett//DT|NEU|SIN|IND//det//8 omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//8 och//KN//cc//7 gediget//JJ|POS|NEU|SIN|IND|NOM//conj//5 arbete//NN|NEU|SIN|IND|NOM//obj//2 för//PP//case//13 att//IE//fixed//9 såväl//KN//advmod//12 förbättra//VB|INF|AKT//amod//13 delmodellerna//NN|UTR|PLU|DEF|NOM//obl//2 i//PP//case//15 kostnadsutjämningen//NN|UTR|SIN|DEF|NOM//nmod//13 som//KN//mark//18 att//IE//mark//18 förenkla//VB|INF|AKT//advcl//2 systemet//NN|NEU|SIN|DEF|NOM//obj//18 .//MAD//punct//2
10.2 Behov av löpande uppföljning / Särskilt yttrande;Men//KN//cc//23 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//23 finns//VB|PRS|SFO//conj//2 också//AB//advmod//23 ett//DT|NEU|SIN|IND//det//26 antal//NN|NEU|SIN|IND|NOM//nsubj//31 icke//AB//advmod//31 helt//AB|POS//advmod//29 okontroversiella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//30 frågeställningar//NN|UTR|PLU|IND|NOM//nsubj//31 förknippade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//23 med//PP//case//33 kostnadsutjämningen//NN|UTR|SIN|DEF|NOM//obl//31 som//HP|-|-|-//obj//36 vi//PN|UTR|PLU|DEF|SUB//nsubj//36 tycker//VB|PRS|AKT//acl:relcl//33 förtjänar//VB|PRS|AKT//xcomp//36 ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//39 analyser//NN|UTR|PLU|IND|NOM//obj//37 .//MAD//punct//23
10.2 Behov av löpande uppföljning / Särskilt yttrande;Dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//42 handlar//VB|PRS|AKT//parataxis//23 bland//PP//mark//52 annat//PN|NEU|SIN|IND|SUB/OBJ//fixed//43 om//PP//fixed//43 hur//HA//advmod//52 konsekvenserna//NN|UTR|PLU|DEF|NOM//nsubj:pass//52 av//PP//case//50 kraftiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//50 befolkningsförändringar//NN|UTR|PLU|IND|NOM//nmod//47 skall//VB|PRS|AKT//aux//52 hanteras//VB|INF|SFO//advcl//42 ,//MID//punct//57 hur//HA//advmod//57 strukturbidraget//NN|NEU|SIN|DEF|NOM//nsubj:pass//57 skall//VB|PRS|AKT//aux//57 utformas//VB|INF|SFO//ccomp//52 samt//KN//cc//66 hur//HA//advmod//60 skilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//61 faktorkostnader//NN|UTR|PLU|IND|NOM//nsubj:pass//66 i//PP//case//64 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//64 regioner//NN|UTR|PLU|IND|NOM//nmod//61 skall//VB|PRS|AKT//aux//66 beaktas//VB|INF|SFO//conj//57 .//MAD//punct//2
10.2 Behov av löpande uppföljning / Särskilt yttrande;Konsekvenserna//NN|UTR|PLU|DEF|NOM//ROOT//0 av//PP//case//3 kraftiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 befolkningsförändringar//NN|UTR|PLU|IND|NOM//nmod//0
10.2 Behov av löpande uppföljning / Särskilt yttrande;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//5 har//VB|PRS|AKT//aux//5 sedan//PP//advmod//5 länge//AB|POS//advmod//5 varit//VB|SUP|AKT//cop//5 känt//PC|PRF|NEU|SIN|IND|NOM//ROOT//5 att//SN//mark//11 kommuner//NN|UTR|PLU|IND|NOM//nsubj//11 med//PP//case//10 vikande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//10 befolkningsunderlag//NN|NEU|PLU|IND|NOM//nmod//7 har//VB|PRS|AKT//csubj//5 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 bekymmer//NN|NEU|PLU|IND|NOM//obj//11 .//MAD//punct//24
10.2 Behov av löpande uppföljning / Särskilt yttrande;För//PP//mark//17 att//IE//mark//17 få//VB|INF|AKT//advcl//24 ekonomin//NN|UTR|SIN|DEF|NOM//obj//17 att//IE//mark//20 gå//VB|INF|AKT//xcomp//17 ihop//PL//compound:prt//20 är//VB|PRS|AKT//cop//24 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//24 nödvändigt//JJ|POS|NEU|SIN|IND|NOM//conj//5 att//IE//mark//27 successivt//AB|POS//advmod//27 anpassa//VB|INF|AKT//csubj//24 verksamheten//NN|UTR|SIN|DEF|NOM//obj//27 till//PP//case//32 de//DT|UTR/NEU|PLU|DEF//det//32 minskade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//32 intäkter//NN|UTR|PLU|IND|NOM//nmod//28 som//HP|-|-|-//nsubj//34 följer//VB|PRS|AKT//acl:relcl//32 av//PP//case//38 ett//DT|NEU|SIN|IND//det//38 minskat//PC|PRF|NEU|SIN|IND|NOM//amod//38 skatteunderlag//NN|NEU|SIN|IND|NOM//obj//34 .//MAD//punct//5
10.2 Behov av löpande uppföljning / Särskilt yttrande;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//3 är//VB|PRS|AKT//cop//3 också//AB//advmod//3 känt//PC|PRF|NEU|SIN|IND|NOM//ROOT//3 att//SN//mark//8 kommuner//NN|UTR|PLU|IND|NOM//nsubj//8 som//HP|-|-|-//nsubj//7 växer//VB|PRS|AKT//acl:relcl//5 har//VB|PRS|AKT//csubj//3 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 problem//NN|NEU|PLU|IND|NOM//obj//8 ,//MID//punct//10 bland//PP//case//17 annat//PN|NEU|SIN|IND|SUB/OBJ//fixed//12 till//PP//fixed//12 följd//NN|UTR|SIN|IND|NOM//fixed//14 av//PP//fixed//12 eftersläpningseffekterna//NN|UTR|PLU|DEF|NOM//obl//8 i//PP//case//20 dagens//NN|UTR|SIN|DEF|GEN//nmod:poss//20 utjämningssystem//NN|NEU|SIN|IND|NOM//nmod//17 och//KN//cc//25 att//SN//mark//25 systemet//NN|NEU|SIN|DEF|NOM//nsubj//25 inte//AB//advmod//25 tar//VB|PRS|AKT//conj//8 hänsyn//NN|UTR|SIN|IND|NOM//obj//25 till//PP//case//29 de//DT|UTR/NEU|PLU|DEF//det//29 merkostnader//NN|UTR|PLU|IND|NOM//obl//25 som//HP|-|-|-//nsubj//31 följer//VB|PRS|AKT//acl:relcl//29 av//PP//case//33 investeringar//NN|UTR|PLU|IND|NOM//obl//31 i//PP//case//36 ny//JJ|POS|UTR|SIN|IND|NOM//amod//36 infrastruktur//NN|UTR|SIN|IND|NOM//obl//31 .//MAD//punct//3
10.2 Behov av löpande uppföljning / Särskilt yttrande;Kommitténs//NN|UTR|SIN|DEF|GEN//nmod:poss//1 förslag//NN|NEU|SIN|IND|NOM//nsubj//2 innebär//VB|PRS|AKT//ROOT//2 att//SN//mark//6 såväl//KN//advmod//6 starkt//AB|POS//advmod//6 krympande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//ccomp//2 som//KN//case//10 snabbt//AB|POS//advmod//9 växande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//10 kommuner//NN|UTR|PLU|IND|NOM//obl//6 kommer//VB|PRS|AKT//aux//13 att//IE//mark//13 kompenseras//VB|INF|SFO//ccomp//2 i//PP//case//15 kostnadsutjämningen//NN|UTR|SIN|DEF|NOM//obl//13 ,//MID//punct//19 vilket//HP|NEU|SIN|IND//nsubj//19 är//VB|PRS|AKT//cop//19 positivt//JJ|POS|NEU|SIN|IND|NOM//parataxis//2 .//MAD//punct//2
10.2 Behov av löpande uppföljning / Särskilt yttrande;Men//KN//cc//23 frågan//NN|UTR|SIN|DEF|NOM//nsubj//23 är//VB|PRS|AKT//conj//2 om//SN//mark//27 förslaget//NN|NEU|SIN|DEF|NOM//nsubj//27 verkligen//AB//advmod//27 speglar//VB|PRS|AKT//ccomp//23 de//DT|UTR/NEU|PLU|DEF//det//29 merkostnader//NN|UTR|PLU|IND|NOM//obj//27 som//HP|-|-|-//nsubj//31 följer//VB|PRS|AKT//acl:relcl//29 av//PP//case//34 kraftiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//34 befolkningsförändringar//NN|UTR|PLU|IND|NOM//obl//31 i//PP//case//37 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//37 delar//NN|UTR|PLU|IND|NOM//obl//31 av//PP//case//39 landet//NN|NEU|SIN|DEF|NOM//nmod//37 .//MAD//punct//23
10.2 Behov av löpande uppföljning / Särskilt yttrande;Under//PP//case//43 senare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//43 år//NN|NEU|PLU|IND|NOM//obl//44 har//VB|PRS|AKT//aux//57 kostnadsökningen//NN|UTR|SIN|DEF|NOM//nsubj//57 (//PAD//punct//45 mätt//PC|PRF|UTR|SIN|IND|NOM//acl//45 i//PP//case//49 kronor//NN|UTR|PLU|IND|NOM//obl//47 per//PP//case//51 invånare//NN|UTR|SIN|IND|NOM//obl//47 )//PAD//punct//45 varit//VB|SUP|AKT//cop//57 nästan//AB//advmod//55 dubbelt//AB|POS//advmod//56 så//AB//advmod//57 hög//JJ|POS|UTR|SIN|IND|NOM//advmod//23 i//PP//case//61 snabbt//AB|POS//advmod//60 växande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//61 kommuner//NN|UTR|PLU|IND|NOM//obl//57 jämfört//PC|PRF|NEU|SIN|IND|NOM//case//65 med//PP//case//65 krympande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//65 kommuner//NN|UTR|PLU|IND|NOM//obl//57 .//MID//punct//23
10.2 Behov av löpande uppföljning / Särskilt yttrande;Snabbt//AB|POS//advmod//69 växande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//69 kommuner//NN|UTR|PLU|IND|NOM//nsubj//73 är//VB|PRS|AKT//cop//73 också//AB//advmod//73 den//DT|UTR|SIN|DEF//det//73 kommuntyp//NN|UTR|SIN|IND|NOM//parataxis//23 som//HP|-|-|-//nsubj//76 har//VB|PRS|AKT//aux//76 haft//VB|SUP|AKT//acl:relcl//73 den//DT|UTR|SIN|DEF//obj//76 i//PP//case//81 särklass//NN|UTR|SIN|IND|NOM//amod//81 sämsta//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//81 resultatutvecklingen//NN|UTR|SIN|DEF|NOM//obl//76 sedan//PP//case//83 slutet//NN|NEU|SIN|DEF|NOM//nmod//81 av//PP//case//85 1990talet//RG|NOM//nmod//83 ,//MID//punct//88 tätt//AB|POS//advmod//88 följd//PC|PRF|UTR|SIN|IND|NOM//conj//73 av//PP//case//90 storstäderna//NN|UTR|PLU|DEF|NOM//nmod//88 .//MAD//punct//2
10.2 Behov av löpande uppföljning / Särskilt yttrande;Kommitténs//NN|UTR|SIN|DEF|GEN//nmod:poss//1 förslag//NN|NEU|SIN|IND|NOM//nsubj//25 ,//MID//punct//1 som//HP|-|-|-//nsubj//4 innebär//VB|PRS|AKT//acl:relcl//1 att//SN//mark//11 starkt//AB|POS//advmod//7 krympande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//8 kommuner//NN|UTR|PLU|IND|NOM//nsubj//11 kommer//VB|PRS|AKT//aux//11 att//IE//mark//11 erhålla//VB|INF|AKT//ccomp//4 väsentligt//AB|POS//advmod//13 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//14 bidrag//NN|NEU|PLU|IND|NOM//obj//11 för//PP//case//16 befolkningsförändringar//NN|UTR|PLU|IND|NOM//nmod//14 jämfört//PC|PRF|NEU|SIN|IND|NOM//case//19 med//PP//case//19 kommuner//NN|UTR|PLU|IND|NOM//obl//11 som//HP|-|-|-//nsubj//21 lider//VB|PRS|AKT//acl:relcl//19 av//PP//case//23 växtvärk//NN|UTR|SIN|IND|NOM//obl:agent//21 ,//MID//punct//1 saknar//VB|PRS|AKT//ROOT//25 således//AB//advmod//25 empiriskt//JJ|POS|NEU|SIN|IND|NOM//amod//28 stöd//NN|NEU|SIN|IND|NOM//obj//25 i//PP//case//30 räkenskapssammandragen//NN|UTR|SIN|DEF|NOM//obl//25 .//MAD//punct//25
10.2 Behov av löpande uppföljning / Särskilt yttrande;Höga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 faktorkostnader//NN|UTR|PLU|IND|NOM//ROOT//1 i//PP//case//3 tillväxtregionerna//NN|UTR|PLU|DEF|NOM//nmod//1
10.2 Behov av löpande uppföljning / Särskilt yttrande;Den//DT|UTR|SIN|DEF//det//3 resultatmässigt//AB|POS//advmod//2 negativa//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//3 utvecklingen//NN|UTR|SIN|DEF|NOM//nsubj//6 i//PP//case//5 tillväxtkommunerna//NN|UTR|PLU|DEF|NOM//nmod//3 beror//VB|PRS|AKT//ROOT//6 dock//AB//advmod//6 inte//AB//advmod//6 enbart//AB//advmod//6 på//PP//case//12 de//DT|UTR/NEU|PLU|DEF//det//12 merkostnader//NN|UTR|PLU|IND|NOM//obl//6 som//HP|-|-|-//nsubj//14 följer//VB|PRS|AKT//acl:relcl//12 av//PP//case//16 investeringar//NN|UTR|PLU|IND|NOM//obl//14 i//PP//case//19 ny//JJ|POS|UTR|SIN|IND|NOM//amod//19 infrastruktur//NN|UTR|SIN|IND|NOM//obl//14 eller//KN//cc//22 utjämningssystemets//NN|NEU|SIN|DEF|GEN//nmod:poss//22 eftersläpningseffekter//NN|UTR|PLU|IND|NOM//conj//19 .//MID//punct//6
10.2 Behov av löpande uppföljning / Särskilt yttrande;Det//PN|NEU|SIN|DEF|SUB/OBJ//parataxis//6 som//HP|-|-|-//nsubj//27 främst//AB|SUV//advmod//27 förklarar//VB|PRS|AKT//acl:relcl//24 utvecklingen//NN|UTR|SIN|DEF|NOM//obj//27 är//VB|PRS|AKT//cop//24 att//SN//mark//35 löne-//NN|-|-|-|SMS//nsubj//35 och//KN//cc//33 lokalkostnaderna//NN|UTR|PLU|DEF|NOM//conj//31 har//VB|PRS|AKT//aux//35 ökat//VB|SUP|AKT//csubj//24 mer//AB|KOM//advmod//35 än//KN//fixed//36 i//PP//case//40 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//40 kommuner//NN|UTR|PLU|IND|NOM//obl//35 .//MAD//punct//6
10.2 Behov av löpande uppföljning / Särskilt yttrande;Kommitténs//NN|UTR|SIN|DEF|GEN//nmod:poss//1 bedömning//NN|UTR|SIN|IND|NOM//ROOT//1 är//VB|PRS|AKT//cop//1 att//SN//mark//9 skillnader//NN|UTR|PLU|IND|NOM//nsubj:pass//9 i//PP//case//6 lönekostnader//NN|UTR|PLU|IND|NOM//nmod//4 inte//AB//advmod//9 skall//VB|PRS|AKT//aux//9 beaktas//VB|INF|SFO//csubj//1 i//PP//case//11 utjämningssystemet//NN|NEU|SIN|DEF|NOM//obl//9 ,//MID//punct//9 bl.a.//AB|AN//advmod//15 med//PP//case//15 motiveringen//NN|UTR|SIN|DEF|NOM//obl//9 att//SN//mark//18 kostnaderna//NN|UTR|PLU|DEF|NOM//nsubj//18 går//VB|PRS|AKT//ccomp//9 att//IE//mark//20 påverka//VB|INF|AKT//xcomp//18 och//KN//cc//31 att//SN//mark//31 höga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//24 lönekostnader//NN|UTR|PLU|IND|NOM//nsubj//31 i//PP//case//26 tillväxtregionerna//NN|UTR|PLU|DEF|NOM//nmod//24 kan//VB|PRS|AKT//aux//31 vara//VB|INF|AKT//cop//31 av//PP//case//31 övergående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//31 natur//NN|UTR|SIN|IND|NOM//conj//18 .//MAD//punct//1
10.2 Behov av löpande uppföljning / Särskilt yttrande;Fakta//NN|NEU|PLU|IND|NOM//nsubj//10 i//PP//case//4 fråga//NN|UTR|SIN|IND|NOM//fixed//1 om//PP//fixed//1 ”//PM|NOM//punct//8 den//DT|UTR|SIN|DEF//det//8 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//8 ekonomiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//8 geografin//NN|UTR|SIN|DEF|NOM//nmod//0 ”//PM|NOM//punct//0 talar//VB|PRS|AKT//ROOT//10 emellertid//AB//advmod//10 för//PP//mark//15 att//SN//mark//15 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//15 finns//VB|PRS|SFO//advcl//10 skäl//NN|NEU|PLU|IND|NOM//obj//15 att//IE//mark//19 ytterligare//AB|KOM//advmod//19 överväga//VB|INF|AKT//acl//16 förslaget//NN|NEU|SIN|DEF|NOM//obj//19 .//MAD//punct//10
10.2 Behov av löpande uppföljning / Särskilt yttrande;Med//PP//case//24 växande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//24 rörlighet//NN|UTR|SIN|IND|NOM//obl//10 ,//MID//punct//26 avreglering//NN|UTR|SIN|IND|NOM//conj//24 och//KN//cc//31 en//DT|UTR|SIN|IND//det//31 alltmer//AB//advmod//30 kunskapsberoende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//31 produktion//NN|UTR|SIN|IND|NOM//conj//24 har//VB|PRS|AKT//aux//39 de//DT|UTR/NEU|PLU|DEF//det//35 geografiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//35 villkoren//NN|NEU|PLU|DEF|NOM//nsubj:pass//39 för//PP//case//38 ekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//38 utveckling//NN|UTR|SIN|IND|NOM//nmod//35 förändrats//VB|SUP|SFO//conj//10 .//MAD//punct//10
10.2 Behov av löpande uppföljning / Särskilt yttrande;Tillväxten//NN|UTR|SIN|DEF|NOM//nsubj:pass//42 koncentreras//VB|PRS|SFO//parataxis//10 till//PP//case//45 ett//DT|NEU|SIN|IND//det//45 fåtal//NN|NEU|SIN|IND|NOM//obl//42 ,//MID//punct//48 huvudsakligen//AB//advmod//48 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//appos//45 ,//MID//punct//50 regioner//NN|UTR|PLU|IND|NOM//conj//48 .//MAD//punct//10
10.2 Behov av löpande uppföljning / Särskilt yttrande;Mellan//PP//case//1 1990//RG|NOM//obl//4 och//KN//cc//1 2001//RG|NOM//nummod//1 växte//VB|PRT|AKT//ROOT//4 hushållens//NN|NEU|PLU|DEF|GEN//nmod:poss//7 reala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//7 lönesumma//NN|UTR|SIN|IND|NOM//nsubj//4 med//PP//case//12 mer//AB|KOM//advmod//11 än//KN//fixed//9 30//RG|NOM//nummod//12 procent//NN|UTR|PLU|IND|NOM//nmod//7 i//PP//case//16 sex//RG|NOM//nummod//16 lokala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//16 arbetsmarknader//NN|UTR|PLU|IND|NOM//nmod//12 .//MAD//punct//4
10.2 Behov av löpande uppföljning / Särskilt yttrande;I//PP//case//21 mer//AB|KOM//fixed//18 än//KN//case//21 hälften//NN|UTR|SIN|DEF|NOM//obl//32 av//PP//case//26 landets//NN|NEU|SIN|DEF|GEN//nmod:poss//24 109//RG|NOM//nmod:poss//26 lokala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 arbetsmarknader//NN|UTR|PLU|IND|NOM//nmod//21 var//VB|PRT|AKT//cop//32 tillväxten//NN|UTR|SIN|DEF|NOM//nsubj//32 mindre//AB|KOM//advmod//31 än//KN//fixed//29 15//RG|NOM//nummod//32 procent//NN|UTR|PLU|IND|NOM//obl//4 och//KN//cc//36 i//PP//case//36 15//RG|NOM//nummod//36 regioner//NN|UTR|PLU|IND|NOM//conj//32 var//VB|PRT|AKT//cop//42 den//PN|UTR|SIN|DEF|SUB/OBJ//det//42 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//41 än//KN//fixed//39 5//RG|NOM//nummod//42 procent//NN|UTR|PLU|IND|NOM//conj//4 eller//KN//cc//44 negativ//JJ|POS|UTR|SIN|IND|NOM//conj//42 .//MAD//punct//4
10.2 Behov av löpande uppföljning / Särskilt yttrande;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 finns//VB|PRS|SFO//ROOT//1 ett//DT|NEU|SIN|IND//det//4 starkt//JJ|POS|NEU|SIN|IND|NOM//amod//4 samband//NN|NEU|SIN|IND|NOM//nsubj//1 mellan//PP//case//6 regionstorlek//NN|UTR|SIN|IND|NOM//nmod//4 ,//MID//punct//8 sysselsättning//NN|UTR|SIN|IND|NOM//conj//6 ,//MID//punct//10 inkomster//NN|UTR|PLU|IND|NOM//conj//6 och//KN//cc//12 utgifter//NN|UTR|PLU|IND|NOM//conj//6 vilket//HP|NEU|SIN|IND//nsubj//14 påverkar//VB|PRS|AKT//acl:relcl//12 villkoren//NN|NEU|PLU|DEF|NOM//obj//14 för//PP//case//18 såväl//KN//advmod//18 kommuner//NN|UTR|PLU|IND|NOM//nmod//15 och//KN//cc//20 företag//NN|NEU|PLU|IND|NOM//conj//18 som//HP|-|-|-//mark//24 för//PP//case//24 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//24 hushåll//NN|NEU|PLU|IND|NOM//conj//18 .//MAD//punct//1
10.2 Behov av löpande uppföljning / Särskilt yttrande;I//PP//case//27 regioner//NN|UTR|PLU|IND|NOM//obl//36 med//PP//case//30 hög//JJ|POS|UTR|SIN|IND|NOM//amod//30 skattekraft//NN|UTR|SIN|IND|NOM//nmod//27 är//VB|PRS|AKT//cop//36 konkurrensen//NN|UTR|SIN|DEF|NOM//nsubj//36 om//PP//case//34 personal//NN|UTR|SIN|IND|NOM//nsubj//36 generellt//AB|POS//advmod//36 sett//PC|PRF|NEU|SIN|IND|NOM//conj//1 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//36 eftersom//SN//mark//40 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//40 finns//VB|PRS|SFO//advcl//36 fler//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//43 alternativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//43 arbetsgivare//NN|UTR|PLU|IND|NOM//nsubj//40 ,//MID//punct//43 vilket//HP|NEU|SIN|IND//nsubj//46 leder//VB|PRS|AKT//acl:relcl//43 till//PP//case//50 ett//DT|NEU|SIN|IND//det//50 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//50 löneläge//NN|NEU|SIN|IND|NOM//obl//46 .//MAD//punct//36
10.2 Behov av löpande uppföljning / Särskilt yttrande;Av//PP//case//53 lönestatistiken//NN|UTR|SIN|DEF|NOM//obl//56 kan//VB|PRS|AKT//aux//56 man//PN|UTR|SIN|IND|SUB//nsubj//56 utläsa//VB|INF|AKT//conj//1 att//SN//mark//61 timlönerna//NN|UTR|PLU|DEF|NOM//nsubj//61 är//VB|PRS|AKT//cop//61 betydligt//AB//advmod//61 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//ccomp//56 i//PP//case//63 kommunerna//NN|UTR|PLU|DEF|NOM//obl//61 i//PP//case//66 Stockholms//PM|GEN//nmod:poss//66 län//NN|NEU|SIN|IND|NOM//nmod//63 och//KN//cc//71 i//PP//case//71 Stockholms//PM|GEN//nmod:poss//70 läns//NN|NEU|SIN|IND|GEN//nmod:poss//71 landsting//NN|NEU|SIN|IND|NOM//conj//61 jämfört//AB//case//74 med//PP//case//74 riket//NN|NEU|SIN|DEF|NOM//nmod//71 i//PP//advmod//61 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//75 .//MAD//punct//61
