Uppföljning av Trafikverkets totalentreprenader – uppföljning av 11 vägprojekt;På//PP//case//1 uppdrag//NN|NEU|SIN|IND|NOM//ROOT//1 av//PP//case//5 Produktivitetskommittén//NN|UTR|SIN|DEF|NOM//nmod:poss//4 ©//PM|NOM//nmod//5 Prolog//PM|NOM//nmod//1 2011//RG|NOM//nummod//5
2 Allmänna synpunkter;Alltför//AB//advmod//678 detaljerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//679 krav//NN|NEU|PLU|IND|NOM//nsubj//680 minskar//VB|PRS|AKT//parataxis//162 handlingsutrymmet//NN|NEU|SIN|DEF|NOM//nsubj//680 för//PP//case//683 leverantörerna//NN|UTR|PLU|DEF|NOM//nmod//681 att//IE//mark//685 utveckla//VB|INF|AKT//advcl//680 ny//JJ|POS|UTR|SIN|IND|NOM//amod//687 teknik//NN|UTR|SIN|IND|NOM//obj//685 och//KN//cc//692 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//692 kan//VB|PRS|AKT//aux//692 också//AB//advmod//692 medföra//VB|INF|AKT//conj//162 otydliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//694 ansvarssituationer//NN|UTR|PLU|IND|NOM//obj//692 .//MAD//punct//162
2 Allmänna synpunkter;//NN|AN//obj//162 I//PP//case//699 de//DT|UTR/NEU|PLU|DEF//det//699 fall//NN|NEU|PLU|IND|NOM//nmod//696 där//HA//advmod//701 totalentreprenad//NN|UTR|SIN|IND|NOM//appos//696 av//PP//case//704 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//704 skäl//NN|NEU|PLU|IND|NOM//nmod//701 inte//AB//advmod//707 är//VB|PRS|AKT//cop//707 lämpligaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//708 entreprenadform//NN|UTR|SIN|IND|NOM//obj//162 bör//VB|PRS|AKT//aux//715 man//PN|UTR|SIN|IND|SUB//nsubj//715 i//PP//case//714 största//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//714 möjliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//714 utsträckning//NN|UTR|SIN|IND|NOM//obl//715 sträva//VB|INF|AKT//ccomp//162 efter//PP//case//717 samarbetsformer//NN|UTR|PLU|IND|NOM//obl//715 ,//MID//punct//727 där//HA//advmod//727 man//PN|UTR|SIN|IND|SUB//nsubj//727 genom//PP//case//722 dialog//NN|UTR|SIN|IND|NOM//obl//727 och//KN//cc//725 gemensam//JJ|POS|UTR|SIN|IND|NOM//amod//725 utveckling//NN|UTR|SIN|IND|NOM//conj//722 kan//VB|PRS|AKT//aux//727 dra//VB|INF|AKT//acl:relcl//717 nytta//NN|UTR|SIN|IND|NOM//obj//727 av//PP//case//730 konsulters//NN|UTR|PLU|IND|GEN//nmod:poss//735 ,//MID//punct//732 entreprenörers//NN|UTR|PLU|IND|GEN//conj//730 och//KN//cc//734 materialleverantörers//NN|UTR|PLU|IND|GEN//conj//730 erfarenheter//NN|UTR|PLU|IND|NOM//obj//727 och//KN//cc//737 möjligheter//NN|UTR|PLU|IND|NOM//conj//735 att//IE//mark//739 bidra//VB|INF|AKT//acl//737 till//PP//case//741 metod-//NN|UTR|-|-|SMS//obl//739 och//KN//cc//743 processutvecklingen//NN|UTR|SIN|DEF|NOM//conj//741 .//MAD//punct//162
2 Allmänna synpunkter;//NN|AN//obj//162 Vid//PP//case//747 upphandling//NN|UTR|SIN|IND|NOM//nmod//745 av//PP//case//749 anläggningsarbeten//NN|NEU|PLU|IND|NOM//nmod//747 är//VB|PRS|AKT//cop//752 befintliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//752 markförhållanden//NN|NEU|PLU|IND|NOM//obj//162 (//PAD//punct//752 geologi//NN|UTR|SIN|IND|NOM//appos//752 ///MID//cc//756 geoteknik//NN|UTR|SIN|IND|NOM//conj//754 ,//MID//punct//758 grundvatten//NN|NEU|SIN|IND|NOM//conj//754 m.m.//AB|AN//conj//754 )//PAD//punct//752 en//DT|UTR|SIN|IND//det//763 osäker//JJ|POS|UTR|SIN|IND|NOM//amod//763 faktor//NN|UTR|SIN|IND|NOM//appos//752 .//MAD//punct//752
2 Allmänna synpunkter;Även//AB//mark//768 om//SN//fixed//765 beställaren//NN|UTR|SIN|DEF|NOM//nsubj//768 utför//VB|PRS|AKT//advcl//777 noggranna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//770 undersökningar//NN|UTR|PLU|IND|NOM//obj//768 i//PP//advmod//768 förväg//NN|UTR|SIN|IND|NOM//fixed//771 kommer//VB|PRS|AKT//aux//777 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//773 alltid//AB//advmod//773 att//IE//mark//777 förekomma//VB|INF|AKT//advcl//162 avvikelser//NN|UTR|PLU|IND|NOM//obj//777 .//MAD//punct//162
2 Allmänna synpunkter;För//PP//mark//782 att//IE//mark//782 få//VB|INF|AKT//advcl//791 en//DT|UTR|SIN|IND//det//785 långsiktigt//AB|POS//amod//785 produktiv//JJ|POS|UTR|SIN|IND|NOM//amod//788 och//KN//cc//787 innovativ//JJ|POS|UTR|SIN|IND|NOM//conj//785 leverantörsbransch//NN|UTR|SIN|IND|NOM//obj//782 behöver//VB|PRS|AKT//aux//791 man//PN|UTR|SIN|IND|SUB//nsubj//791 utveckla//VB|INF|AKT//parataxis//162 principerna//NN|UTR|PLU|DEF|NOM//obj//791 för//PP//case//794 vad//HP|NEU|SIN|IND//dislocated//799 som//HP|-|-|-//nsubj//799 ska//VB|PRS|AKT//aux//799 vara//VB|INF|AKT//cop//799 beställarens//NN|UTR|SIN|DEF|GEN//nmod:poss//799 ansvar//NN|NEU|SIN|IND|NOM//obl//791 och//KN//cc//801 vad//HP|NEU|SIN|IND//dislocated//816 som//HP|-|-|-//obl//804 leverantören//NN|UTR|SIN|DEF|NOM//nsubj:pass//804 förväntas//VB|PRS|SFO//acl:relcl//801 kalkylera//VB|INF|AKT//xcomp//804 med//PP//compound:prt//805 i//PP//case//809 sin//PS|UTR|SIN|DEF//nmod:poss//809 riskanalys//NN|UTR|SIN|IND|NOM//obl//805 .//MAD//punct//801
2 Allmänna synpunkter;I//PP//case//812 totalentreprenader//NN|UTR|PLU|IND|NOM//obl//816 är//VB|PRS|AKT//cop//816 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//816 extra//AB//advmod//816 viktigt//JJ|POS|NEU|SIN|IND|NOM//ccomp//162 ,//MID//punct//816 eftersom//SN//mark//823 entreprenörens//NN|UTR|SIN|DEF|GEN//nmod:poss//821 valda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//821 metod//NN|UTR|SIN|IND|NOM//nsubj//823 kan//VB|PRS|AKT//aux//823 stå//VB|INF|AKT//advcl//816 och//KN//cc//825 falla//VB|INF|AKT//conj//823 med//PL//case//827 avvikelser//NN|UTR|PLU|IND|NOM//obl//825 i//PP//case//832 exempelvis//AB//advmod//832 de//DT|UTR/NEU|PLU|DEF//det//832 geotekniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//832 förhållandena//NN|NEU|PLU|DEF|NOM//nmod//827 ,//MID//punct//162 och//KN//cc//842 varje//DT|UTR/NEU|SIN|IND//det//836 part//NN|UTR|SIN|IND|NOM//nsubj//842 enligt//PP//case//838 standardavtalen//NN|NEU|PLU|DEF|NOM//nmod//839 AB//PM|NOM//nmod//836 och//KN//cc//841 ABT//PM|NOM//conj//839 svarar//VB|PRS|AKT//conj//162 för//PP//case//844 riktigheten//NN|UTR|SIN|DEF|NOM//obl//842 i//PP//case//847 de//DT|UTR/NEU|PLU|DEF//det//847 uppgifter//NN|UTR|PLU|IND|NOM//nmod//844 man//PN|UTR|SIN|IND|SUB//nsubj//849 tillhandahållit//VB|SUP|AKT//acl:relcl//847 .//MAD//punct//162
2 Allmänna synpunkter;//NN|UTR|SIN|DEF|NOM//obj//162 För//PP//mark//854 att//IE//mark//854 utnyttja//VB|INF|AKT//advcl//162 totalentreprenadens//NN|UTR|SIN|DEF|GEN//nmod:poss//856 fördelar//NN|UTR|PLU|IND|NOM//obj//854 behöver//VB|PRS|AKT//aux//859 entreprenören//NN|UTR|SIN|DEF|NOM//nsubj//859 ha//VB|INF|AKT//parataxis//162 så//AB//advmod//861 stor//JJ|POS|UTR|SIN|IND|NOM//amod//862 frihet//NN|UTR|SIN|IND|NOM//obj//859 som//KN//mark//864 möjligt//JJ|POS|NEU|SIN|IND|NOM//acl//862 att//IE//mark//866 uppfylla//VB|INF|AKT//advcl//864 beställarens//NN|UTR|SIN|DEF|GEN//nmod:poss//869 långsiktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//869 funktionskrav//NN|NEU|SIN|IND|NOM//obj//866 .//MAD//punct//162
2 Allmänna synpunkter;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//872 berör//VB|PRS|AKT//parataxis//162 även//AB//advmod//872 frihet//NN|UTR|SIN|IND|NOM//obj//872 att//IE//mark//876 välja//VB|INF|AKT//acl//874 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//878 samarbetspartners//NN|UTR|PLU|IND|NOM//obj//876 och//KN//cc//880 göra//VB|INF|AKT//conj//876 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//882 produkt-//NN|UTR|-|-|SMS//obj//880 och//KN//cc//884 materialval//NN|NEU|PLU|IND|NOM//conj//882 .//MAD//punct//872
2 Allmänna synpunkter;I//PP//case//888 några//DT|UTR/NEU|PLU|IND//det//888 fall//NN|NEU|PLU|IND|NOM//obl//902 ,//MID//punct//888 särskilt//AB//advmod//892 på//PP//case//892 järnvägssidan//NN|UTR|SIN|DEF|NOM//conj//888 ,//MID//punct//902 kan//VB|PRS|AKT//aux//902 befintlig//JJ|POS|UTR|SIN|IND|NOM//amod//896 organisation//NN|UTR|SIN|IND|NOM//nsubj//902 och//KN//cc//899 befintlig//JJ|POS|UTR|SIN|IND|NOM//amod//899 struktur//NN|UTR|SIN|IND|NOM//conj//896 för//PP//case//901 materialförsörjning//NN|UTR|SIN|IND|NOM//nmod//899 verka//VB|INF|AKT//advcl//872 hämmande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//902 i//PP//case//906 detta//DT|NEU|SIN|DEF//det//906 avseende//NN|NEU|SIN|IND|NOM//obl//902 .//MAD//punct//872
2 Allmänna synpunkter;//NN|AN//obj//872 En//DT|UTR|SIN|IND//det//910 fråga//NN|UTR|SIN|IND|NOM//nsubj//919 som//HP|-|-|-//nsubj//912 spänner//VB|PRS|AKT//acl:relcl//910 över//PP//case//917 de//DT|UTR/NEU|PLU|DEF//det//917 flesta//JJ|SUV|UTR/NEU|PLU|DEF|NOM//amod//917 studerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//917 områdena//NN|NEU|PLU|DEF|NOM//obl//912 är//VB|PRS|AKT//cop//919 frågan//NN|UTR|SIN|DEF|NOM//nsubj//908 om//PP//mark//928 att//IE//mark//928 i//PP//case//925 så//AB//advmod//924 stor//JJ|POS|UTR|SIN|IND|NOM//amod//925 utsträckning//NN|UTR|SIN|IND|NOM//obl//928 som//KN//mark//927 möjligt//JJ|POS|NEU|SIN|IND|NOM//acl//925 standardisera//VB|INF|AKT//acl//919 och//KN//cc//930 undvika//VB|INF|AKT//conj//928 egna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//933 verksspecifika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//933 krav//NN|NEU|PLU|IND|NOM//obj//930 .//MAD//punct//919
2 Allmänna synpunkter;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//936 gäller//VB|PRS|AKT//advcl//162 såväl//KN//advmod//938 internationellt//AB|POS//obj//936 som//KN//mark//940 nationellt//AB|POS//conj//938 .//MID//punct//936
2 Allmänna synpunkter;Även//AB//mark//955 om//SN//fixed//942 Trafikverket//PM|NOM//nsubj//955 är//VB|PRS|AKT//cop//955 den//DT|UTR|SIN|DEF//expl//955 i//PP//case//950 särklass//NN|UTR|SIN|IND|NOM//amod//950 största//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//950 beställaren//NN|UTR|SIN|DEF|NOM//obl//955 inom//PP//case//952 anläggningsområdet//NN|NEU|SIN|DEF|NOM//nmod//950 är//VB|PRS|AKT//cop//955 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//955 angeläget//JJ|POS|NEU|SIN|IND|NOM//nsubj:pass//965 att//IE//mark//959 av//PP//case//958 Trafikverket//PM|NOM//obl//959 tillämpade//VB|PRT|AKT//csubj//955 regler//NN|UTR|PLU|IND|NOM//obj//959 och//KN//cc//962 rutiner//NN|UTR|PLU|IND|NOM//conj//960 också//AB//advmod//965 kan//VB|PRS|AKT//aux//965 tillämpas//VB|INF|SFO//advcl//162 inom//PP//case//969 såväl//KN//advmod//969 det//DT|NEU|SIN|DEF//det//969 kommunala//JJ|POS|UTR/NEU|SIN|DEF|NOM//obl//965 som//KN//mark//972 privata//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//972 området//NN|NEU|SIN|DEF|NOM//nmod//969 .//MID//punct//162
2 Allmänna synpunkter;Först//AB//advmod//975 då//AB//advmod//978 kan//VB|PRS|AKT//aux//978 marknadsaktörerna//NN|UTR|PLU|DEF|NOM//nsubj//978 effektivisera//VB|INF|AKT//parataxis//162 sitt//PS|NEU|SIN|DEF//nmod:poss//980 arbete//NN|NEU|SIN|IND|NOM//obj//978 och//KN//cc//983 inte//AB//advmod//983 tvingas//VB|PRS|SFO//conj//978 lära//VB|INF|AKT//xcomp//983 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//iobj//984 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//987 regelverk//NN|NEU|PLU|IND|NOM//obj//984 för//PP//case//990 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//990 kunder//NN|UTR|PLU|IND|NOM//nmod//987 .//MAD//punct//162
2 Allmänna synpunkter;Nationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//993 särkrav//NN|NEU|PLU|IND|NOM//nsubj//994 begränsar//VB|PRS|AKT//parataxis//162 Trafikverkets//PM|GEN//nmod:poss//996 möjligheter//NN|UTR|PLU|IND|NOM//obj//994 att//IE//mark//998 vända//VB|INF|AKT//acl//996 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//998 till//PP//case//1003 en//DT|UTR|SIN|IND//det//1003 internationell//JJ|POS|UTR|SIN|IND|NOM//amod//1003 marknad//NN|UTR|SIN|IND|NOM//obl//998 men//KN//cc//1009 också//AB//advmod//1009 de//DT|UTR/NEU|PLU|DEF//det//1008 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1008 leverantörernas//NN|UTR|PLU|DEF|GEN//nmod:poss//1009 möjligheter//NN|UTR|PLU|IND|NOM//conj//1003 att//IE//mark//1011 utveckla//VB|INF|AKT//acl//1009 sin//PS|UTR|SIN|DEF//nmod:poss//1013 konkurrenskraft//NN|UTR|SIN|IND|NOM//obj//1011 genom//PP//mark//1017 att//IE//mark//1017 själva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advmod//1017 vända//VB|INF|AKT//advcl//1011 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//1017 till//PP//case//1021 internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1021 samarbetspartners//NN|UTR|PLU|IND|NOM//obl//1017 och//KN//cc//1023 underleverantörer//NN|UTR|PLU|IND|NOM//conj//1021 .//MAD//punct//994
2 Allmänna synpunkter;//NN|AN//nmod//1026 Övergripande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//appos//994 och//KN//cc//1032 inom//PP//case//1031 alla//DT|UTR/NEU|PLU|IND/DEF//det//1031 studerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//1031 områden//NN|NEU|PLU|IND|NOM//obl//1032 finns//VB|PRS|SFO//conj//1026 ett//DT|NEU|SIN|IND//det//1035 stort//JJ|POS|NEU|SIN|IND|NOM//amod//1035 behov//NN|NEU|SIN|IND|NOM//nsubj//1032 av//PP//case//1038 dokumenterad//PC|PRF|UTR|SIN|IND|NOM//amod//1038 forskning//NN|UTR|SIN|IND|NOM//nmod//1035 och//KN//cc//1040 utveckling//NN|UTR|SIN|IND|NOM//conj//1038 .//MAD//punct//1026
2 Allmänna synpunkter;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//1043 gäller//VB|PRS|AKT//conj//162 bland//PP//case//1047 annat//PN|NEU|SIN|IND|SUB/OBJ//fixed//1044 såväl//KN//amod//1047 definition//NN|UTR|SIN|IND|NOM//obl//1043 av//PP//compound:prt//1043 och//KN//cc//1050 utveckling//NN|UTR|SIN|IND|NOM//conj//1043 av//PP//case//1052 funktionskravsbegreppen//NN|UTR|SIN|DEF|NOM//nmod//1050 som//KN//mark//1054 livscykelkostnadsmodeller//NN|UTR|PLU|IND|NOM//obl//1043 .//MAD//punct//162
2 Allmänna synpunkter;Men//KN//cc//1058 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1058 gäller//VB|PRS|AKT//conj//162 också//AB//advmod//1058 utveckling//NN|UTR|SIN|IND|NOM//obj//1058 av//PP//case//1062 beställarrollen//NN|UTR|SIN|DEF|NOM//nmod//1060 ,//MID//punct//1065 inklusive//PP//case//1065 formerna//NN|UTR|PLU|DEF|NOM//obl//1058 för//PP//case//1067 kontroll//NN|UTR|SIN|IND|NOM//nmod//1065 och//KN//cc//1069 uppföljning//NN|UTR|SIN|IND|NOM//conj//1067 och//KN//cc//1071 definition//NN|UTR|SIN|IND|NOM//conj//1069 och//KN//cc//1073 utveckling//NN|UTR|SIN|IND|NOM//conj//1067 av//PP//case//1076 de//DT|UTR/NEU|PLU|DEF//det//1076 drivkrafter//NN|UTR|PLU|IND|NOM//nmod//1073 som//HP|-|-|-//nsubj//1079 kan//VB|PRS|AKT//aux//1079 locka//VB|INF|AKT//acl:relcl//1076 marknadsaktörerna//NN|UTR|PLU|DEF|NOM//obj//1079 till//PP//case//1086 ett//DT|NEU|SIN|IND//det//1086 långsiktigt//JJ|POS|NEU|SIN|IND|NOM//amod//1086 och//KN//cc//1085 kundfokuserat//PC|PRF|NEU|SIN|IND|NOM//conj//1083 produktivitets-//NN|UTR|-|-|SMS//obl//1079 och//KN//cc//1088 innovationsarbete//NN|NEU|SIN|IND|NOM//conj//1086 .//MAD//punct//1058
2 Allmänna synpunkter;Forskning//NN|UTR|SIN|IND|NOM//nsubj:pass//1098 och//KN//cc//1092 utveckling//NN|UTR|SIN|IND|NOM//conj//1090 bör//VB|PRS|AKT//aux//1098 i//PP//case//1097 största//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//1097 möjliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//1097 utsträckning//NN|UTR|SIN|IND|NOM//obl//1098 utföras//VB|PRS|SFO//conj//162 i//PP//case//1100 konstellationer//NN|UTR|PLU|IND|NOM//obl//1098 där//HA//advmod//1113 Trafikverket//PM|NOM//nsubj//1113 ,//MID//punct//1104 branscher//NN|UTR|PLU|IND|NOM//conj//1102 och//KN//cc//1106 företag//NN|NEU|PLU|IND|NOM//conj//1102 och//KN//cc//1108 högskolor//NN|UTR|PLU|IND|NOM//conj//1102 ///MID//cc//1110 universitet//NN|NEU|PLU|IND|NOM//conj//1102 ///MID//cc//1112 institut//NN|NEU|SIN|IND|NOM//conj//1102 samarbetar//VB|PRS|AKT//acl:relcl//1100 .//MID//punct//1098
2 Allmänna synpunkter;Samarbetsformerna//NN|UTR|PLU|DEF|NOM//nsubj:pass//1120 för//PP//case//1117 detta//PN|NEU|SIN|DEF|SUB/OBJ//nmod//1115 bör//VB|PRS|AKT//aux//1120 generellt//AB|POS//advmod//1120 utvecklas//VB|INF|SFO//parataxis//1098 .//MAD//punct//1120
2 Allmänna synpunkter;Genom//PP//case//1125 Trafikverkets//NN|NEU|SIN|DEF|GEN//nmod:poss//1125 långsiktiga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//1125 roll//NN|UTR|SIN|IND|NOM//obl//1120 som//KN//obl//1135 landets//NN|NEU|SIN|DEF|GEN//nmod:poss//1129 största//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//1129 anläggningsägare//NN|UTR|PLU|IND|NOM//nsubj//1135 och//KN//cc//1132 största//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//1132 investerare//NN|UTR|PLU|IND|NOM//conj//1129 inom//PP//case//1134 området//NN|NEU|SIN|DEF|NOM//nmod//1132 finns//VB|PRS|SFO//acl:relcl//1125 alla//DT|UTR/NEU|PLU|IND/DEF//det//1137 möjligheter//NN|UTR|PLU|IND|NOM//nsubj//1135 att//IE//mark//1139 etablera//VB|INF|AKT//acl//1137 långsiktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1142  //_SP////1140 FoU-program//NN|NEU|PLU|IND|NOM//obj//1139 som//HP|-|-|-//nsubj//1144 leder//VB|PRS|AKT//acl:relcl//1142 i//PP//case//1148 PIA-programmens//NN|UTR|SIN|DEF|GEN//nmod:poss//1148 önskade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//1148 riktning//NN|UTR|SIN|IND|NOM//obl//1144 .//MAD//punct//162

3 Analyserade produktområden, specifika kommentarer A. Betongkonstruktioner;Området//NN|NEU|SIN|DEF|NOM//nsubj//1 lyfter//VB|PRS|AKT//ROOT//1 fram//PL//compound:prt//1 totalentreprenad//NN|UTR|SIN|IND|NOM//obj//1 som//KN//mark//6 prioriterad//PC|PRF|UTR|SIN|IND|NOM//amod//6 entreprenadform//NN|UTR|SIN|IND|NOM//nmod//3 .//MAD//punct//1
3 Analyserade produktområden, specifika kommentarer A. Betongkonstruktioner;I//PP//case//9 sammanhanget//NN|NEU|SIN|DEF|NOM//nmod//12 är//VB|PRS|AKT//cop//12 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//12 otydligt//JJ|POS|NEU|SIN|IND|NOM//parataxis//1 hur//HA//advmod//16 betongkonstruktioner//NN|UTR|PLU|IND|NOM//nsubj:pass//16 ska//VB|PRS|AKT//aux//16 hanteras//VB|INF|SFO//csubj//12 i//PP//case//21 förhållande//NN|NEU|SIN|IND|NOM//fixed//17 till//PP//case//21 kringliggande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//21 arbeten//NN|NEU|PLU|IND|NOM//obl//16 .//MAD//punct//12
3 Analyserade produktområden, specifika kommentarer A. Betongkonstruktioner;Betongkonstruktioner//NN|UTR|PLU|IND|NOM//nsubj//28 är//VB|PRS|AKT//cop//28 i//PP//case//26 normalfallet//NN|NEU|SIN|DEF|NOM//obl//28 en//DT|UTR|SIN|IND//det//28 delprodukt//NN|UTR|SIN|IND|NOM//parataxis//12 i//PP//case//32 en//DT|UTR|SIN|IND//det//32 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//32 anläggning//NN|UTR|SIN|IND|NOM//nmod//28 ,//MID//punct//36 men//KN//cc//36 samtidigt//AB//advmod//36 en//RG|UTR|SIN|IND|NOM//conj//28 från//PP//case//41 t.ex.//AB|AN//advmod//39 vägbyggnad//NN|UTR|SIN|IND|NOM//nmod//41 skild//JJ|POS|UTR|SIN|IND|NOM//amod//41 kompetens//NN|UTR|SIN|IND|NOM//nmod//36 .//MAD//punct//28
3 Analyserade produktområden, specifika kommentarer A. Betongkonstruktioner;För//PP//mark//45 att//IE//mark//45 stimulera//VB|INF|AKT//advcl//52 utveckling//NN|UTR|SIN|IND|NOM//obj//45 inom//PP//case//48 området//NN|NEU|SIN|DEF|NOM//obl//45 kan//VB|PRS|AKT//aux//52 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//52 därför//AB//advmod//52 finnas//VB|INF|SFO//conj//1 två//RG|NOM//nummod//55 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//55 sätt//NN|NEU|PLU|IND|NOM//nsubj:pass//52 att//IE//mark//57 definiera//VB|INF|AKT//acl//55 ett//DT|NEU|SIN|IND//det//60 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//60 åtagande//NN|NEU|SIN|IND|NOM//obj//57 att//IE//mark//62 tävla//VB|INF|AKT//acl//60 om//PP//case//62 .//MAD//punct//1
3 Analyserade produktområden, specifika kommentarer A. Betongkonstruktioner;Antingen//KN//cc//102 genom//PP//mark//68 att//IE//mark//68 öka//VB|INF|AKT//advcl//102 projektets//NN|NEU|SIN|DEF|GEN//nmod:poss//70 helhet//NN|UTR|SIN|IND|NOM//obj//68 ,//MID//punct//68 dvs.//AB|AN//advmod//75 en//DT|UTR|SIN|IND//det//75 längre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//75 väg-//NN|UTR|-|-|SMS//appos//68 eller//KN//cc//77 järnvägssträcka//NN|UTR|SIN|IND|NOM//conj//75 ,//MID//punct//82 inte//AB//advmod//82 en//DT|UTR|SIN|IND//det//82 enskild//JJ|POS|UTR|SIN|IND|NOM//amod//82 konstruktion//NN|UTR|SIN|IND|NOM//conj//75 ,//MID//punct//82 vilket//HP|NEU|SIN|IND//nsubj//86 ofta//AB|POS//advmod//86 kräver//VB|PRS|AKT//acl:relcl//82 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//88 företag//NN|NEU|PLU|IND|NOM//obj//86 som//KN//mark//90 aktörer//NN|UTR|PLU|IND|NOM//acl//88 .//MAD//punct//68
3 Analyserade produktområden, specifika kommentarer A. Betongkonstruktioner;Eller//KN//cc//94 att//IE//mark//94 utnyttja//VB|INF|AKT//conj//68 specialiserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//96 företags//NN|NEU|PLU|IND|GEN//nmod:poss//97 kompetens//NN|UTR|SIN|IND|NOM//obj//94 ,//MID//punct//102 genom//PP//mark//102 att//IE//mark//102 t.ex.//AB|AN//advmod//102 bryta//VB|INF|AKT//conj//1 loss//PL//compound:prt//102 tydligt//AB|POS//advmod//105 avskiljbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//106 betongkonstruktioner//NN|UTR|PLU|IND|NOM//obj//102 till//PP//case//110 en//DT|UTR|SIN|IND//det//110 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//110 serieupphandling//NN|UTR|SIN|IND|NOM//obl//102 och//KN//cc//112 säkerställa//VB|INF|AKT//conj//102 att//SN//mark//117 man//PN|UTR|SIN|IND|SUB//nsubj//117 därmed//AB//advmod//117 kan//VB|PRS|AKT//aux//117 hitta//VB|INF|AKT//ccomp//112 den//DT|UTR|SIN|DEF//det//119 aktör//NN|UTR|SIN|IND|NOM//obj//117 som//HP|-|-|-//nsubj//121 har//VB|PRS|AKT//acl:relcl//119 mest//AB|SUV//advmod//123 intressant//JJ|POS|NEU|SIN|IND|NOM//amod//124 erbjudande//NN|NEU|SIN|IND|NOM//obj//121 för//PP//case//127 någon//DT|UTR|SIN|IND//det//127 typ//NN|UTR|SIN|IND|NOM//obl//121 av//PP//case//129 serieproduktion//NN|UTR|SIN|IND|NOM//nmod//127 .//MAD//punct//102
