Statens Institut för Kommunikationsanalys;Analyser//NN|UTR|PLU|IND|NOM//ROOT//0 för//PP//case//2 Järnvägsutredningen//NN|UTR|SIN|DEF|NOM//nmod//0
7. Diskussion och slutsatser;Information//NN|UTR|SIN|IND|NOM//nsubj//3 är//VB|PRS|AKT//cop//3 mycket//AB|POS//advmod//3 viktigt//JJ|POS|NEU|SIN|IND|NOM//ROOT//3 men//KN//cc//6 alla//DT|UTR/NEU|PLU|IND/DEF//det//6 typer//NN|UTR|PLU|IND|NOM//nsubj//13 av//PP//case//9 ny//JJ|POS|UTR|SIN|IND|NOM//amod//9 information//NN|UTR|SIN|IND|NOM//nmod//6 är//VB|PRS|AKT//cop//13 inte//AB//advmod//13 lika//AB//advmod//13 viktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//3 .//MID//punct//3
7. Diskussion och slutsatser;Allra//AB//advmod//16 viktigast//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//conj//3 är//VB|PRS|AKT//cop//16 att//SN//mark//20 man//PN|UTR|SIN|IND|SUB//nsubj//20 får//VB|PRS|AKT//csubj//16 omedelbar//JJ|POS|UTR|SIN|IND|NOM//amod//26 ,//MID//punct//23 korrekt//JJ|POS|UTR|SIN|IND|NOM//conj//21 och//KN//cc//25 lättuppfattad//PC|PRF|UTR|SIN|IND|NOM//conj//21 information//NN|UTR|SIN|IND|NOM//obj//20 vid//PP//case//28 störningar//NN|UTR|PLU|IND|NOM//nmod//26 .//MAD//punct//3
7. Diskussion och slutsatser;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//35 är//VB|PRS|AKT//cop//35 också//AB//advmod//35 mycket//AB|POS//advmod//34 högt//AB|POS//advmod//35 värderat//PC|PRF|NEU|SIN|IND|NOM//conj//3 att//IE//mark//37 veta//VB|INF|AKT//acl//35 aktuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//39 väntetider//NN|UTR|PLU|IND|NOM//obj//37 –//RG|NOM//punct//41 realtidsinformation//NN|UTR|SIN|IND|NOM//conj//39 .//MAD//punct//41
7. Diskussion och slutsatser;Information//NN|UTR|SIN|IND|NOM//nsubj//49 över//PP//case//45 Internet//NN|NEU|SIN|DEF|NOM//nmod//43 är//VB|PRS|AKT//cop//49 redan//AB//advmod//48 högt//AB|POS//advmod//49 uppskattat//PC|PRF|NEU|SIN|IND|NOM//conj//3 och//KN//cc//54 betydelsen//NN|UTR|SIN|DEF|NOM//nsubj//54 kommer//VB|PRS|AKT//aux//54 att//IE//mark//54 öka//VB|INF|AKT//conj//49 med//PP//case//57 ökad//PC|PRF|UTR|SIN|IND|NOM//amod//57 datorvana//NN|UTR|SIN|IND|NOM//obl//54 och//KN//cc//59 tillgång//NN|UTR|SIN|IND|NOM//conj//57 till//PP//case//61 bredband//NN|NEU|PLU|IND|NOM//nmod//59 och//KN//cc//64 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//64 mobiltelefoner//NN|UTR|PLU|IND|NOM//conj//61 .//MAD//punct//3
7. Diskussion och slutsatser;Mindre//AB|KOM//advmod//1 viktigt//JJ|POS|NEU|SIN|IND|NOM//ROOT//1 ,//MID//punct//5 men//KN//cc//5 ändå//AB//advmod//5 positivt//AB|POS//conj//1 ,//MID//punct//1 är//VB|PRS|AKT//cop//9 elektroniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 skyltar//NN|UTR|PLU|IND|NOM//nsubj//1 i//PP//case//11 tågen//NN|NEU|PLU|DEF|NOM//nmod//9 som//HP|-|-|-//nsubj//13 visar//VB|PRS|AKT//acl:relcl//9 nästa//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//15 station//NN|UTR|SIN|IND|NOM//obj//13 .//MAD//punct//1
7. Diskussion och slutsatser;Elektronisk//JJ|POS|UTR|SIN|IND|NOM//amod//1 reklam//NN|UTR|SIN|IND|NOM//nsubj//2 finns//VB|PRS|SFO//advcl//16 delade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//4 meningar//NN|UTR|PLU|IND|NOM//nsubj//2 om//PP//advmod//2 och//KN//cc//8 här//AB//advmod//8 fordras//VB|PRS|SFO//conj//2 ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//10 studier//NN|UTR|PLU|IND|NOM//nsubj:pass//8 .//MAD//punct//2
7. Diskussion och slutsatser;Redan//AB//advmod//13 nu//AB//advmod//16 kan//VB|PRS|AKT//aux//16 dock//AB//advmod//16 sägas//VB|INF|SFO//ROOT//16 att//SN//mark//26 sådant//JJ|POS|NEU|SIN|IND|NOM//nsubj:pass//26 som//HP|-|-|-//nsubj//20 stör//VB|PRS|AKT//acl:relcl//18 en//DT|UTR|SIN|IND//det//22 del//NN|UTR|SIN|IND|NOM//nmod//23 resenärer//NN|UTR|PLU|IND|NOM//nsubj:pass//26 nog//AB//advmod//26 bör//VB|PRS|AKT//aux//26 undvikas//VB|INF|SFO//ccomp//16 ,//MID//punct//30 på//PP//case//30 samma//DT|UTR/NEU|SIN/PLU|IND//det//30 sätt//NN|NEU|SIN|IND|NOM//obl//26 som//KN//mark//34 rökning//NN|UTR|SIN|IND|NOM//nsubj//34 är//VB|PRS|AKT//cop//34 förbjuden//PC|PRF|UTR|SIN|IND|NOM//acl:relcl//30 ombord//AB//advmod//34 .//MAD//punct//16
7. Diskussion och slutsatser;Byten//NN|UTR|SIN|DEF|NOM//nsubj:pass//2 bör//VB|PRS|AKT//aux//2 undvikas//VB|INF|SFO//ROOT//2 men//KN//cc//7 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 linjer//NN|UTR|PLU|IND|NOM//nsubj//7 är//VB|PRS|AKT//cop//7 krångligt//JJ|POS|NEU|SIN|IND|NOM//conj//2
7. Diskussion och slutsatser;Varje//DT|UTR/NEU|SIN|IND//det//2 extra//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 byte//NN|NEU|SIN|IND|NOM//nsubj//3 upplevs//VB|PRS|SFO//ROOT//3 krångligt//JJ|POS|NEU|SIN|IND|NOM//advmod//3 och//KN//cc//6 osäkert//JJ|POS|NEU|SIN|IND|NOM//conj//4 och//KN//cc//9 resandet//NN|NEU|SIN|DEF|NOM//nsubj//9 minskar//VB|PRS|AKT//conj//3 .//MAD//punct//3
7. Diskussion och slutsatser;Lösningen//NN|UTR|SIN|DEF|NOM//nsubj//13 kan//VB|PRS|AKT//aux//13 vara//VB|INF|AKT//parataxis//3 att//SN//mark//16 man//PN|UTR|SIN|IND|SUB//nsubj//16 inrättar//VB|PRS|AKT//ccomp//13 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 tåg-//NN|UTR|-|-|SMS//obj//16 eller//KN//cc//20 busslinjer//NN|UTR|PLU|IND|NOM//conj//18 som//HP|-|-|-//nsubj//22 går//VB|PRS|AKT//acl:relcl//20 direkt//AB|POS//advmod//22 .//MAD//punct//13
7. Diskussion och slutsatser;Alltför//AB//advmod//26 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 linjer//NN|UTR|PLU|IND|NOM//nsubj//28 ger//VB|PRS|AKT//parataxis//13 dock//AB//advmod//28 låg//JJ|POS|UTR|SIN|IND|NOM//amod//31 turtäthet//NN|UTR|SIN|IND|NOM//obj//28 och//KN//cc//34 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//34 blir//VB|PRS|AKT//conj//28 svåröverskådligt//JJ|POS|NEU|SIN|IND|NOM//xcomp//34 .//MAD//punct//13
7. Diskussion och slutsatser;Så//AB//advmod//1 länge//AB|POS//advmod//5 befintliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 linjer//NN|UTR|PLU|IND|NOM//nsubj:pass//5 kan//VB|PRS|AKT//aux//5 seriekopplas//VB|INF|SFO//advcl//8 kan//VB|PRS|AKT//aux//8 man//PN|UTR|SIN|IND|SUB//nsubj//8 tillgodose//VB|INF|AKT//ROOT//8 båda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 kraven//NN|NEU|PLU|DEF|NOM//obj//8 .//MAD//punct//8
7. Diskussion och slutsatser;Ett//DT|NEU|SIN|IND//det//13 exempel//NN|NEU|SIN|IND|NOM//parataxis//8 är//VB|PRS|AKT//cop//13 att//SN//mark//19 man//PN|UTR|SIN|IND|SUB//nsubj//19 därför//AB//advmod//19 bör//VB|PRS|AKT//aux//19 låta//VB|INF|AKT//csubj//13 länshuvudmän//NN|UTR|PLU|IND|NOM//obj//19 koppla//VB|INF|AKT//xcomp//19 ihop//PL//compound:prt//21 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//24 linjer//NN|UTR|PLU|IND|NOM//obj//21 över//PP//case//26 länsgränser//NN|UTR|PLU|IND|NOM//obl//21 .//MAD//punct//13
7. Diskussion och slutsatser;Resenärerna//NN|UTR|PLU|DEF|NOM//nsubj//29 får//VB|PRS|AKT//conj//8 färre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//31 byten//NN|NEU|PLU|IND|NOM//obj//29 och//KN//cc//34 färre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//34 linjer//NN|UTR|PLU|IND|NOM//conj//31 att//IE//mark//36 hålla//VB|INF|AKT//acl//34 reda//PL//compound:prt//36 på//PP//case//36 .//MAD//punct//8
7. Diskussion och slutsatser;Tågresenärerna//NN|UTR|PLU|DEF|NOM//nsubj//1 betalar//VB|PRS|AKT//ROOT//1 gärna//AB|POS//advmod//1 för//AB//case//5 hög//JJ|POS|UTR|SIN|IND|NOM//amod//5 komfort//NN|UTR|SIN|IND|NOM//obl//1
7. Diskussion och slutsatser;Att//SN//mark//4 så//AB//advmod//2 pass//NN|NEU|SIN|IND|NOM//advmod//4 många//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj//4 väljer//VB|PRS|AKT//csubj//12 att//IE//mark//6 flyga//VB|INF|AKT//xcomp//4 trots//PP//mark//11 att//SN//mark//11 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//11 är//VB|PRS|AKT//cop//11 dyrt//JJ|POS|NEU|SIN|IND|NOM//advcl//12 visar//VB|PRS|AKT//ROOT//12 att//SN//mark//15 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//15 finns//VB|PRS|SFO//ccomp//12 en//DT|UTR|SIN|IND//det//18 manifesterad//PC|PRF|UTR|SIN|IND|NOM//amod//18 vilja//NN|UTR|SIN|IND|NOM//nsubj//15 att//IE//mark//20 betala//VB|INF|AKT//acl//18 mer//AB|KOM//advmod//20 om//SN//mark//24 man//PN|UTR|SIN|IND|SUB//nsubj//24 sparar//VB|PRS|AKT//advcl//20 restid//NN|UTR|SIN|IND|NOM//obj//24 .//MAD//punct//12
7. Diskussion och slutsatser;På//PP//case//29 samma//DT|UTR/NEU|SIN/PLU|IND//det//29 sätt//NN|NEU|SIN|IND|NOM//obl//30 finns//VB|PRS|SFO//parataxis//12 ,//MID//punct//30 särskilt//AB//advmod//34 hos//PP//case//34 tjänsteresenärer//NN|UTR|PLU|IND|NOM//obl//30 ,//MID//punct//34 betalningsvilja//NN|UTR|SIN|IND|NOM//conj//34 för//PP//case//39 snabba//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//39 tåg//NN|NEU|PLU|IND|NOM//nmod//36 .//MAD//punct//12
7. Diskussion och slutsatser;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//42 finns//VB|PRS|SFO//parataxis//12 betydande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//44 betalningsvilja//NN|UTR|SIN|IND|NOM//nsubj//42 för//PP//mark//47 att//IE//mark//47 ha//VB|INF|AKT//advcl//42 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//47 bekvämt//AB|POS//advmod//47 ombord//AB//advmod//47 .//MAD//punct//42
7. Diskussion och slutsatser;Komfortåtgärder//NN|UTR|SIN|IND|NOM//nsubj//53 ökar//VB|PRS|AKT//parataxis//42 ofta//AB|POS//advmod//53 betalningsviljan//NN|UTR|SIN|DEF|NOM//obj//53 mer//AB|KOM//advmod//53 än//KN//mark//60 vad//HP|NEU|SIN|IND//obj//60 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//60 kostar//VB|PRS|AKT//acl//56 .//MAD//punct//12
7. Diskussion och slutsatser;Betydelsen//NN|UTR|SIN|DEF|NOM//nsubj//11 av//PP//mark//3 att//IE//mark//3 använda//VB|INF|AKT//acl//0 begreppen//NN|NEU|PLU|DEF|NOM//amod//5 värde//NN|NEU|SIN|IND|NOM//obj//3 ,//MID//punct//7 värdering//NN|UTR|SIN|IND|NOM//conj//5 och//KN//cc//10 även//AB//advmod//10 betalningsvilja//NN|UTR|SIN|IND|NOM//conj//5 betyder//VB|PRS|AKT//ROOT//11 inte//AB//advmod//11 alltid//AB//advmod//11 att//SN//mark//19 resenärerna//NN|UTR|PLU|DEF|NOM//nsubj//19 verkligen//AB//advmod//19 skulle//VB|PRT|AKT//aux//19 vara//VB|INF|AKT//cop//19 beredda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//ccomp//11 att//IE//mark//21 betala//VB|INF|AKT//advcl//19 ännu//AB//advmod//23 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//24 biljettpriser//NN|UTR|PLU|IND|NOM//obj//21 .//MAD//punct//11
7. Diskussion och slutsatser;"I//PP//case//28 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//28 tåg//NN|NEU|PLU|IND|NOM//obl//31 är//VB|PRS|AKT//cop//31 nämligen//AB//advmod//31 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//parataxis//11 av//PP//case//35 de//DT|UTR/NEU|PLU|DEF//det//35 studerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//35 åtgärderna//NN|UTR|PLU|DEF|NOM//nmod//31 redan//AB//advmod//37 genomförda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//obl//31 ,//MID//punct//11 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//41 vill//VB|PRS|AKT//aux//41 säga//VB|INF|AKT//conj//11 attributen//NN|NEU|PLU|DEF|NOM//obj//41 har//VB|PRS|AKT//advcl//41 redan//AB//advmod//47 ""//PAD//punct//47 hög//JJ|POS|UTR|SIN|IND|NOM//amod//47 nivå//NN|UTR|SIN|IND|NOM//obj//41 ""//PAD//punct//41 ://MID//punct//11"
7. Diskussion och slutsatser;De//DT|UTR/NEU|PLU|DEF//det//53 flesta//JJ|SUV|UTR/NEU|PLU|DEF|NOM//amod//53 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//53 tågen//NN|NEU|PLU|DEF|NOM//nsubj//54 har//VB|PRS|AKT//parataxis//11 till//PP//compound:prt//54 exempel//NN|NEU|SIN|IND|NOM//fixed//55 relativt//AB|POS//advmod//58 bekväma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//59 stolar//NN|UTR|PLU|IND|NOM//obj//54 med//PP//case//62 fällbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//62 ryggstöd//NN|NEU|PLU|IND|NOM//obl//54 ,//MID//punct//65 tillräckligt//JJ|POS|NEU|SIN|IND|NOM//amod//65 benutrymme//NN|NEU|SIN|IND|NOM//conj//62 ,//MID//punct//68 en//DT|UTR|SIN|IND//det//68 blandning//NN|UTR|SIN|IND|NOM//conj//62 av//PP//case//70 med-//NN|UTR|-|-|SMS//nmod//68 och//KN//cc//72 motsittning//NN|UTR|SIN|IND|NOM//conj//70 ,//MID//punct//68 individuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//75 läslampor//NN|UTR|PLU|IND|NOM//conj//62 och//KN//cc//77 bord//NN|NEU|PLU|IND|NOM//conj//75 vid//PP//case//79 sittplatserna//NN|UTR|PLU|DEF|NOM//obl//54 samt//KN//cc//81 kafé//NN|NEU|SIN|IND|NOM//conj//79 eller//KN//cc//83 bistro//NN|UTR|SIN|IND|NOM//conj//81 .//MAD//punct//11
7. Diskussion och slutsatser;Därför//AB//advmod//2 kan//VB|PRS|AKT//fixed//0 värderingarna//NN|UTR|PLU|DEF|NOM//nsubj:pass//19 i//PP//case//5 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 fall//NN|NEU|PLU|IND|NOM//nmod//2 förstås//VB|INF|SFO//advmod//2 som//KN//case//10 de//DT|UTR/NEU|PLU|DEF//det//10 negativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 värden//NN|NEU|PLU|IND|NOM//nmod//2 som//HP|-|-|-//nsubj//12 uppstår//VB|PRS|AKT//acl:relcl//10 om//PP//case//15 tågens//NN|NEU|PLU|DEF|GEN//nmod:poss//15 komfort//NN|UTR|SIN|IND|NOM//obl//12 och//KN//cc//18 övriga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//18 standard//NN|UTR|SIN|IND|NOM//conj//15 försämras//VB|INF|SFO//ROOT//19 .//MAD//punct//19
7. Diskussion och slutsatser;Resenärerna//NN|UTR|PLU|DEF|NOM//nsubj//2 vill//VB|PRS|AKT//aux//2 ha//VB|INF|AKT//ROOT//2 luftkonditionering//NN|UTR|SIN|IND|NOM//obj//2 och//KN//cc//9 ///MID//amod//9 eller//KN//cc//5 individuellt//AB|POS//advmod//8 reglerbar//JJ|POS|UTR|SIN|IND|NOM//amod//9 ventilation//NN|UTR|SIN|IND|NOM//conj//3 och//KN//cc//13 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//12 betalningsvilja//NN|UTR|SIN|IND|NOM//nsubj//13 överstiger//VB|PRS|AKT//conj//2 kostnaderna//NN|UTR|PLU|DEF|NOM//obj//13 .//MAD//punct//2
7. Diskussion och slutsatser;Att//IE//mark//1 ha//VB|INF|AKT//csubj//7 dämpad//PC|PRF|UTR|SIN|IND|NOM//amod//3 allmänbelysning//NN|UTR|SIN|IND|NOM//obj//1 med//PP//case//6 individuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 läslampor//NN|UTR|PLU|IND|NOM//nmod//3 kostar//VB|PRS|AKT//ROOT//7 betydligt//AB//advmod//9 mindre//AB|KOM//advmod//7 än//KN//mark//13 vad//HP|NEU|SIN|IND//obl//13 resenärerna//NN|UTR|PLU|DEF|NOM//nsubj//13 värderar//VB|PRS|AKT//advcl//7 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//13 till//PL//compound:prt//13 .//MAD//punct//7
7. Diskussion och slutsatser;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//19 är//VB|PRS|AKT//cop//19 troligt//JJ|POS|NEU|SIN|IND|NOM//parataxis//7 att//SN//mark//26 även//AB//advmod//23 låga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//23 buller-//NN|UTR|-|-|SMS//nsubj//26 och//KN//cc//25 vibrationsnivåer//NN|UTR|PLU|IND|NOM//conj//23 kostar//VB|PRS|AKT//csubj//19 mindre//AB|KOM//advmod//29 än//KN//fixed//27 resenärernas//NN|UTR|PLU|DEF|GEN//nmod:poss//32 relativt//AB|POS//advmod//31 höga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//32 värderingar//NN|UTR|PLU|IND|NOM//obj//26 av//PP//case//35 dessa//DT|UTR/NEU|PLU|DEF//det//35 faktorer//NN|UTR|PLU|IND|NOM//nmod//32 .//MAD//punct//19
7. Diskussion och slutsatser;Kostnaderna//NN|UTR|PLU|DEF|NOM//nsubj:pass//48 för//PP//mark//40 att//IE//mark//40 ha//VB|INF|AKT//acl//37 litet//AB|POS//advmod//42 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//46 och//KN//cc//46 bättre//AB|KOM//amod//46 underhållna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//46 toaletter//NN|UTR|PLU|IND|NOM//obj//40 har//VB|PRS|AKT//aux//48 uppskattas//VB|PRS|SFO//parataxis//19 vara//VB|INF|AKT//cop//50 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//48 än//KN//case//54 resenärernas//NN|UTR|PLU|DEF|GEN//nmod:poss//54 höga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//54 betalningsvilja//NN|UTR|SIN|IND|NOM//nmod//50 för//PP//case//58 denna//DT|UTR|SIN|DEF//det//58 viktiga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//58 kvalitetsfaktor//NN|UTR|SIN|IND|NOM//nmod//54 .//MAD//punct//19
7. Diskussion och slutsatser;För//PP//mark//5 att//SN//fixed//0 man//PN|UTR|SIN|IND|SUB//nsubj//5 ska//VB|PRS|AKT//aux//5 kunna//VB|INF|AKT//aux//5 utnyttja//VB|INF|AKT//advcl//14 tågresan//NN|UTR|SIN|DEF|NOM//obj//5 till//PP//case//9 både//KN//cc//9 arbete//NN|NEU|SIN|IND|NOM//obl//5 och//KN//cc//11 vila//NN|UTR|SIN|IND|NOM//conj//9 måste//VB|PRS|AKT//aux//14 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//14 finnas//VB|INF|SFO//ROOT//14 bra//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//16 bord//NN|NEU|SIN|IND|NOM//nsubj//14 vid//PP//case//18 sittplatserna//NN|UTR|PLU|DEF|NOM//obl//14 och//KN//cc//21 stolarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//21 ryggstöd//NN|NEU|PLU|IND|NOM//conj//18 ska//VB|PRS|AKT//aux//24 vara//VB|INF|AKT//cop//24 inställbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//14 .//MAD//punct//14
7. Diskussion och slutsatser;"Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//28 bör//VB|PRS|AKT//aux//28 finnas//VB|INF|SFO//conj//14 både//KN//cc//30 mot-//RG|SMS//obj//28 och//KN//cc//32 medsittningsplatser//NN|UTR|PLU|IND|NOM//conj//30 ;//MID//punct//28"
7. Diskussion och slutsatser;för//PP//case//35 dem//PN|UTR/NEU|PLU|DEF|OBJ//obl//28 som//HP|-|-|-//nsubj:pass//38 vill//VB|PRS|AKT//aux//38 umgås//VB|INF|SFO//acl:relcl//35 och//KN//cc//41 för//PP//case//41 dem//PN|UTR/NEU|PLU|DEF|OBJ//conj//35 som//HP|-|-|-//nsubj//46 vill//VB|PRS|AKT//aux//46 vara//VB|INF|AKT//cop//46 mer//AB|KOM//advmod//46 ostörda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//41 .//MAD//punct//28
7. Diskussion och slutsatser;KTH//PM|NOM//nsubj//4 ://MID//punct//0 s//NN|AN//nummod//3 studier//NN|UTR|PLU|IND|NOM//nsubj//4 visar//VB|PRS|AKT//ROOT//4 att//SN//mark//10 tågresenärerna//NN|UTR|PLU|DEF|NOM//nsubj//10 i//PP//case//8 medel//NN|NEU|PLU|IND|NOM//obl//10 är//VB|PRS|AKT//cop//10 villiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ccomp//4 att//IE//mark//12 betala//VB|INF|AKT//advcl//10 vad//HP|NEU|SIN|IND//obj//15 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//15 kostar//VB|PRS|AKT//ccomp//12 att//IE//mark//17 behålla//VB|INF|AKT//xcomp//15 dagens//NN|UTR|SIN|DEF|GEN//nmod:poss//21 relativt//AB|POS//advmod//20 stora//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//21 benutrymme//NN|NEU|SIN|IND|NOM//obj//17 i//PP//case//23 tågen//NN|NEU|PLU|DEF|NOM//obl//17 .//MAD//punct//4
7. Diskussion och slutsatser;I//PP//case//26 medel//NN|NEU|PLU|IND|NOM//obl//27 har//VB|PRS|AKT//parataxis//4 man//PN|UTR|SIN|IND|SUB//nsubj//27 ca//AB|AN//advmod//30 20//RG|NOM//nummod//31 cm//NN|AN//nmod//32 benutrymme//NN|NEU|SIN|IND|NOM//obj//27 idag//AB//advmod//27 och//KN//cc//36 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//36 kräver//VB|PRS|AKT//conj//27 cirka//AB//advmod//38 95//RG|NOM//nummod//39 cm//NN|AN//nmod//40 stolsdelning//NN|UTR|SIN|IND|NOM//obj//36 med//PP//case//43 dagens//NN|UTR|SIN|DEF|GEN//nmod:poss//43 stolar//NN|UTR|PLU|IND|NOM//nmod//40 .//MAD//punct//27
7. Diskussion och slutsatser;Med//PP//case//48 mer//AB|KOM//advmod//47 utrymmeseffektiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//48 stolar//NN|UTR|PLU|IND|NOM//obl//49 krävs//VB|PRS|SFO//parataxis//27 cirka//AB//advmod//51 90//RG|NOM//nummod//52 cm//NN|AN//nmod//53 stolsdelning//NN|UTR|SIN|IND|NOM//nsubj:pass//49 .//MAD//punct//27
7. Diskussion och slutsatser;I//PP//case//58 de//DT|UTR/NEU|PLU|DEF//det//58 breda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//58 tåg//NN|NEU|PLU|IND|NOM//obl//66 som//HP|-|-|-//nsubj:pass//60 möbleras//VB|PRS|SFO//acl:relcl//58 med//PP//case//63 2+3//RG|NOM//nummod//63 stolar//NN|UTR|PLU|IND|NOM//obl//60 bör//VB|PRS|AKT//aux//66 man//PN|UTR|SIN|IND|SUB//nsubj//66 ha//VB|INF|AKT//conj//4 10//RG|NOM//nummod//68 cm//NN|AN//nmod//70 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//70 stolsdelning//NN|UTR|SIN|IND|NOM//obj//66 på//PP//case//73 den//DT|UTR|SIN|DEF//det//73 sida//NN|UTR|SIN|IND|NOM//nmod//70 där//HA//advmod//76 man//PN|UTR|SIN|IND|SUB//nsubj//76 har//VB|PRS|AKT//acl:relcl//73 tre//RG|NOM//nummod//78 stolar//NN|UTR|PLU|IND|NOM//obj//76 i//PP//case//80 bredd//NN|UTR|SIN|IND|NOM//obl//76 .//MID//punct//4
7. Diskussion och slutsatser;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//83 behövs//VB|PRS|SFO//parataxis//4 som//KN//case//85 kompensation//NN|UTR|SIN|IND|NOM//xcomp//83 för//PP//mark//88 att//IE//mark//88 bibehålla//VB|INF|AKT//advcl//83 dagens//NN|UTR|SIN|DEF|GEN//nmod:poss//90 upplevelse//NN|UTR|SIN|IND|NOM//obj//88 av//PP//case//92 utrymme//NN|NEU|SIN|IND|NOM//obl//88 .//MAD//punct//4
7. Diskussion och slutsatser;Ett//DT|NEU|SIN|IND//det//2 modernt//JJ|POS|NEU|SIN|IND|NOM//amod//2 tåg//NN|NEU|SIN|IND|NOM//nsubj//15 som//HP|-|-|-//nsubj//5 ska//VB|PRS|AKT//aux//5 passa//VB|INF|AKT//acl:relcl//2 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//7 marknader//NN|UTR|PLU|IND|NOM//obj//5 och//KN//cc//10 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 typer//NN|UTR|PLU|IND|NOM//conj//7 av//PP//case//12 resenärer//NN|UTR|PLU|IND|NOM//nmod//10 bör//VB|PRS|AKT//aux//15 minst//AB|SUV//advmod//15 ha//VB|INF|AKT//ROOT//15 ://MAD//punct//15
