IT i demokratins tjänst (1);Demokratiutredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//2 forskarvolym//NN|NEU|SIN|IND|NOM//amod//2 VII//RG|NOM//ROOT//2
Har vindarna vänt?;Man//PN|UTR|SIN|IND|SUB//nsubj//125 kan//VB|PRS|AKT//aux//125 med//PP//case//124 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//124 ord//NN|NEU|PLU|IND|NOM//obl//125 beskriva//VB|INF|AKT//conj//73 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//125 så//AB//mark//133 att//SN//fixed//127 ansvaret//NN|NEU|SIN|DEF|NOM//nsubj:pass//133 för//PP//case//131 lärandet//NN|NEU|SIN|DEF|NOM//nmod//129 delvis//AB//advmod//133 vältrats//VB|SUP|SFO//advcl//125 över//PL//compound:prt//133 på//PP//case//136 någon//PN|UTR|SIN|IND|SUB/OBJ//obl//133 som//HP|-|-|-//nsubj//140 inte//AB//advmod//140 varit//VB|SUP|AKT//cop//140 mogen//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//136 för//PP//case//143 detta//DT|NEU|SIN|DEF//det//143 ansvar//NN|NEU|SIN|IND|NOM//obl//140 ,//MID//punct//140 samtidigt//AB//advmod//148 som//HA//case//148 lärarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//148 betydelse//NN|UTR|SIN|IND|NOM//obl//140 för//PP//mark//151 att//IE//mark//151 skapa//VB|INF|AKT//advcl//140 sammanhang//NN|NEU|SIN|IND|NOM//obj//151 underskattats//VB|SUP|SFO//xcomp//151 .//MAD//punct//73
Har vindarna vänt?;Den//DT|UTR|SIN|DEF//det//157 ökade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//157 individualiseringen//NN|UTR|SIN|DEF|NOM//nsubj//160 av//PP//case//159 kunskapsinhämtningen//NN|UTR|SIN|DEF|NOM//nmod//157 leder//VB|PRS|AKT//parataxis//73 lätt//AB|POS//advmod//160 till//PP//mark//165 att//SN//mark//165 eleverna//NN|UTR|PLU|DEF|NOM//nsubj//165 riskerar//VB|PRS|AKT//advcl//160 att//IE//mark//167 förlora//VB|INF|AKT//xcomp//165 strukturen//NN|UTR|SIN|DEF|NOM//obj//167 i//PP//case//170 lärandet//NN|NEU|SIN|DEF|NOM//nmod//168 genom//PP//mark//178 att//SN//mark//178 de//DT|UTR/NEU|PLU|DEF//det//174 styrda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//nsubj//178 av//PP//case//177 egna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//177 intressen//NN|NEU|PLU|IND|NOM//nmod//174 hoppar//VB|PRS|AKT//advcl//165 ”//PM|NOM//obj//178 från//PP//case//184 tuva//NN|UTR|SIN|IND|NOM//fixed//180 till//PP//fixed//180 tuva//NN|UTR|SIN|IND|NOM//fixed//180 ”//RG|NOM//obl//178 (//PAD//punct//186 Höglund//PM|NOM//appos//73 &//KN|AN//cc//188 Karlsson//PM|NOM//conj//186 1998:13//RG|NOM//conj//186 )//PAD//punct//186 .//MAD//punct//29
Har vindarna vänt?;Vilka//HP|UTR/NEU|PLU|IND//dislocated//17 är//VB|PRS|AKT//cop//0 då//AB//advmod//0 de//DT|UTR/NEU|PLU|DEF//det//5 positiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 resultaten//NN|NEU|PLU|DEF|NOM//nsubj//0 från//PP//case//7 Höglund//PM|NOM//nmod//5 &//KN|AN//flat//7 Karlssons//PM|GEN//nmod:poss//10 undersökning//NN|UTR|SIN|IND|NOM//conj//7 ?//MID//punct//0
Har vindarna vänt?;Jo//IN//discourse//17 ,//MID//punct//17 inte//AB//advmod//17 minst//AB|SUV//advmod//17 det//DT|NEU|SIN|DEF//det//17 faktum//NN|NEU|SIN|DEF|NOM//ROOT//17 att//SN//mark//22 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//22 bland//PP//case//21 eleverna//NN|UTR|PLU|DEF|NOM//obl//22 mött//VB|SUP|AKT//csubj//17 en//DT|UTR|SIN|IND//det//26 ganska//AB//advmod//25 avspänd//PC|PRF|UTR|SIN|IND|NOM//amod//26 attityd//NN|UTR|SIN|IND|NOM//obj//22 till//PP//case//28 tekniken//NN|UTR|SIN|DEF|NOM//obl//22 som//KN//mark//30 sådan//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//28 och//KN//cc//34 till//PP//case//34 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//34 betydelse//NN|UTR|SIN|IND|NOM//conj//30 för//PP//case//36 skolarbetet//NN|NEU|SIN|DEF|NOM//nmod//34 .//MID//punct//17
Har vindarna vänt?;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//44 är//VB|PRS|AKT//cop//44 för//PP//case//42 de//DT|UTR/NEU|PLU|DEF//det//42 elever//NN|UTR|PLU|IND|NOM//obl//44 man//PN|UTR|SIN|IND|SUB//nsubj//44 intervjuat//VB|SUP|AKT//parataxis//17 tämligen//AB//advmod//46 självklart//AB|POS//obj//44 att//IE//mark//48 söka//VB|INF|AKT//csubj//44 information//NN|UTR|SIN|IND|NOM//obj//48 på//PP//case//51 Internet//NN|NEU|SIN|DEF|NOM//obl//48 ,//MID//punct//44 att//IE//mark//54 skriva//VB|INF|AKT//conj//44 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//56 rapporter//NN|UTR|PLU|IND|NOM//obj//54 på//PP//case//58 dator//NN|UTR|SIN|IND|NOM//nmod//56 och//KN//cc//61 att//IE//mark//61 kommunicera//VB|INF|AKT//conj//54 med//PP//case//63 e-post//NN|UTR|SIN|IND|NOM//obl//61 eller//KN//cc//65 chat//NN|UTR|SIN|IND|NOM//conj//63 (//PAD//punct//54 Höglund//PM|NOM//appos//54 &//KN|AN//cc//69 Karlsson//PM|NOM//conj//67 1998:14//RG|NOM//conj//67 )//PAD//punct//54 .//MAD//punct//44
Har vindarna vänt?;Man//PN|UTR|SIN|IND|SUB//nsubj//77 ska//VB|PRS|AKT//aux//77 dock//AB//advmod//77 inte//AB//advmod//77 gå//VB|INF|AKT//conj//44 så//AB//advmod//79 långt//AB|POS//advmod//77 som//HA//mark//82 att//IE//mark//82 betrakta//VB|INF|AKT//advcl//77 datorn//NN|UTR|SIN|DEF|NOM//obj//82 som//HP|-|-|-//mark//86 helt//AB|POS//advmod//86 integrerad//PC|PRF|UTR|SIN|IND|NOM//acl:relcl//83 i//PP//case//90 alla//DT|UTR/NEU|PLU|IND/DEF//det//89 ungdomars//NN|UTR|PLU|IND|GEN//nmod:poss//90 vardag//NN|UTR|SIN|IND|NOM//obl//86 ,//MID//punct//92 menar//VB|PRS|AKT//conj//44 författarna//NN|UTR|PLU|DEF|NOM//nsubj//92 ,//MID//punct//92 fortfarande//AB//advmod//96 finns//VB|PRS|SFO//conj//44 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//96 många//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj//96 som//HP|-|-|-//nsubj//105 inte//AB//advmod//105 alls//AB//advmod//105 kan//VB|PRS|AKT//aux//105 eller//KN//cc//105 vill//VB|PRS|AKT//aux//105 använda//VB|INF|AKT//acl:relcl//98 datorer//NN|UTR|PLU|IND|NOM//obj//105 ,//MID//punct//115 varför//HA//advmod//115 skolans//NN|UTR|SIN|DEF|GEN//nmod:poss//111 kompensatoriska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//111 uppgift//NN|UTR|SIN|IND|NOM//nsubj//115 fortfar//VB|PRS|AKT//advmod//115 att//IE//mark//115 vara//VB|INF|AKT//cop//115 viktig//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//106 (//PAD//punct//115 Höglund//PM|NOM//appos//115 &//KN|AN//cc//119 Karlsson//PM|NOM//conj//117 1998:15//RG|NOM//conj//117 )//PAD//punct//115 .//MAD//punct//44
Har vindarna vänt?;"Just//AB//advmod//2 elevernas//NN|UTR|PLU|DEF|GEN//nmod:poss//2 attityd//NN|UTR|SIN|IND|NOM//nsubj//5 till//PP//case//4 IKT//NN|AN//nmod//2 speglar//VB|PRS|AKT//ROOT//5 det//DT|NEU|SIN|DEF//det//7 faktum//NN|NEU|SIN|DEF|NOM//obj//5 att//SN//mark//14 debatten//NN|UTR|SIN|DEF|NOM//nsubj:pass//14 om//PP//case//11 datorer//NN|UTR|PLU|IND|NOM//nmod//9 och//KN//cc//13 skola//NN|UTR|SIN|IND|NOM//conj//11 drivs//VB|PRS|SFO//acl//7 av//PP//case//16 dem//PN|UTR/NEU|PLU|DEF|OBJ//obl//14 som//HP|-|-|-//nsubj//21 så//AB//advmod//21 att//IE//mark//21 säga//VB|INF|AKT//aux//21 levt//VB|SUP|AKT//acl:relcl//16 igenom//PL//compound:prt//21 förändringen//NN|UTR|SIN|DEF|NOM//obj//21 ;//MID//punct//5"
Har vindarna vänt?;för//PP//case//26 dem//PN|UTR/NEU|PLU|DEF|OBJ//obl//32 som//HP|-|-|-//nsubj//28 tar//VB|PRS|AKT//acl:relcl//26 datorn//NN|UTR|SIN|DEF|NOM//obj//28 för//PP//case//31 självklar//JJ|POS|UTR|SIN|IND|NOM//obl//28 finns//VB|PRS|SFO//parataxis//5 inget//DT|NEU|SIN|IND//det//34 behov//NN|NEU|SIN|IND|NOM//nsubj//32 av//PP//mark//37 att//IE//mark//37 ifrågasätta//VB|INF|AKT//acl//34 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//39 berättigande//NN|NEU|SIN|IND|NOM//obj//37 i//PP//case//41 skolarbetet//NN|NEU|SIN|DEF|NOM//obl//37 .//MAD//punct//5
Har vindarna vänt?;Betydelsen//NN|UTR|SIN|DEF|NOM//obj//5 av//PP//case//45 IKT//NN|AN//nmod//43 i//PP//case//47 skolan//NN|UTR|SIN|DEF|NOM//nmod//45 blir//VB|PRS|AKT//conj//5 därmed//AB//advmod//48 en//DT|UTR|SIN|IND//det//51 generationsfråga//NN|UTR|SIN|IND|NOM//xcomp//48 .//MAD//punct//5
Har vindarna vänt?;Informationsteknikens//NN|UTR|SIN|DEF|GEN//nsubj//54 påstått//VB|SUP|AKT//conj//5 kolossala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//56 potential//NN|UTR|SIN|IND|NOM//obj//54 för//PP//mark//59 att//IE//mark//59 förändra//VB|INF|AKT//advcl//54 skolarbetet//NN|NEU|SIN|DEF|NOM//obj//59 påtalas//VB|PRS|SFO//advcl//54 av//PP//case//63 dem//PN|UTR/NEU|PLU|DEF|OBJ//obl:agent//61 som//HP|-|-|-//nsubj//65 ser//VB|PRS|AKT//acl:relcl//63 IKT//NN|AN//obj//65 som//KN//case//70 en//DT|UTR|SIN|IND//det//70 ”//JJ|POS|UTR|SIN|IND|NOM//nmod//70 revolution//NN|UTR|SIN|IND|NOM//obl//65 ”//RG|NOM//punct//5 eller//KN//cc//73 paradigmskifte//NN|NEU|SIN|IND|NOM//conj//71 ,//MID//punct//84 medan//SN//mark//84 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//84 som//HP|-|-|-//nsubj//79 ska//VB|PRS|AKT//aux//79 bli//VB|INF|AKT//acl:relcl//76 föremål//NN|NEU|SIN|IND|NOM//xcomp//79 för//PP//case//83 omvandlingens//NN|UTR|SIN|DEF|GEN//nmod:poss//83 effekter//NN|UTR|PLU|IND|NOM//nmod//80 har//VB|PRS|AKT//conj//5 en//DT|UTR|SIN|IND//det//89 mycket//AB|POS//advmod//87 mer//AB|KOM//advmod//88 avklarnad//PC|PRF|UTR|SIN|IND|NOM//amod//89 uppfattning//NN|UTR|SIN|IND|NOM//obj//84 eftersom//SN//mark//93 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//93 inte//AB//advmod//93 har//VB|PRS|AKT//advcl//84 något//PN|NEU|SIN|IND|SUB/OBJ//obj//93 ”//PM|NOM//punct//5 före//PP//case//97 datorn//NN|UTR|SIN|DEF|NOM//obl//5 ”//PM|GEN//punct//99 perspektiv//NN|NEU|SIN|IND|NOM//conj//97 .//MAD//punct//5
Har vindarna vänt?;Och//KN//cc//109 kanske//AB//advmod//109 är//VB|PRS|AKT//cop//109 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//109 här//AB//fixed//104 som//KN//case//109 det//DT|NEU|SIN|DEF//det//109 största//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//109 problemet//NN|NEU|SIN|DEF|NOM//conj//5 när//HA//case//113 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//110 gäller//VB|PRS|AKT//fixed//110 diskrepansen//NN|UTR|SIN|DEF|NOM//nmod//109 mellan//PP//case//115 vision//NN|UTR|SIN|IND|NOM//nmod//113 och//KN//cc//117 verklighet//NN|UTR|SIN|IND|NOM//conj//115 ligger//VB|PRS|AKT//conj//5 ,//MID//punct//5 menar//VB|PRS|AKT//parataxis//5 Höglund//PM|NOM//nsubj//120 &//KN|AN//cc//123 Karlsson//PM|NOM//conj//121 (//PAD//punct//125 1998:14//RG|NOM//appos//120 )//PAD//punct//125 .//MAD//punct//5
Har vindarna vänt?;Särskola//NN|UTR|SIN|IND|NOM//nsubj//17 ,//MID//punct//2 elever//NN|UTR|PLU|IND|NOM//conj//0 med//PP//case//5 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 typer//NN|UTR|PLU|IND|NOM//nmod//2 av//PP//case//8 fysiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 handikapp//NN|NEU|PLU|IND|NOM//nmod//5 och//KN//cc//10 kommunikationen//NN|UTR|SIN|DEF|NOM//conj//8 mellan//PP//case//12 människor//NN|UTR|PLU|IND|NOM//nmod//10 i//PP//case//15 skolans//NN|UTR|SIN|DEF|GEN//nmod:poss//15 värld//NN|UTR|SIN|IND|NOM//nmod//12 har//VB|PRS|AKT//aux//17 gjort//VB|SUP|AKT//ROOT//17 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 vinster//NN|UTR|PLU|IND|NOM//obj//17 på//PP//mark//23 att//SN//mark//23 datorer//NN|UTR|PLU|IND|NOM//nsubj:pass//23 införts//VB|SUP|SFO//advcl//17 i//PP//case//25 skolarbetet//NN|NEU|SIN|DEF|NOM//obl//23 ,//MID//punct//28 under//PP//case//28 förutsättning//NN|UTR|SIN|IND|NOM//obl//23 att//SN//mark//32 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//32 verkligen//AB//advmod//32 ingått//VB|SUP|AKT//acl//28 som//KN//case//36 en//DT|UTR|SIN|IND//det//36 integrerad//PC|PRF|UTR|SIN|IND|NOM//amod//36 del//NN|UTR|SIN|IND|NOM//obl//32 i//PP//case//40 ett//DT|NEU|SIN|IND//det//40 pedagogiskt//JJ|POS|NEU|SIN|IND|NOM//amod//40 koncept//NN|NEU|SIN|IND|NOM//obl//32 (//PAD//punct//40 Höglund//PM|NOM//appos//40 &//KN|AN//cc//44 Karlsson//PM|NOM//conj//42 1998:15//RG|NOM//conj//42 )//PAD//punct//40 .//MAD//punct//52
Har vindarna vänt?;Utan//PP//case//51 denna//DT|UTR|SIN|DEF//det//51 medvetna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//51 ambition//NN|UTR|SIN|IND|NOM//obl//52 blir//VB|PRS|AKT//conj//17 teknikens//NN|UTR|SIN|DEF|GEN//nmod:poss//54 nytta//NN|UTR|SIN|IND|NOM//nsubj//52 mer//AB|KOM//advmod//56 tveksam//JJ|POS|UTR|SIN|IND|NOM//xcomp//52 ,//MID//punct//58 menar//VB|PRS|AKT//conj//17 man//PN|UTR|SIN|IND|SUB//nsubj//58 .//MAD//punct//17
Har vindarna vänt?;En//DT|UTR|SIN|IND//det//63 viktig//JJ|POS|UTR|SIN|IND|NOM//amod//63 förutsättning//NN|UTR|SIN|IND|NOM//appos//17 har//VB|PRS|AKT//cop//63 i//PP//case//69 alla//DT|UTR/NEU|PLU|IND/DEF//det//69 de//DT|UTR/NEU|PLU|DEF//det//69 studerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//69 projekten//NN|NEU|PLU|DEF|NOM//nmod//63 varit//VB|SUP|AKT//cop//63 att//SN//mark//73 arbetet//NN|NEU|SIN|DEF|NOM//nsubj:pass//73 motiveras//VB|PRS|SFO//acl//63 av//PP//case//78 en//DT|UTR|SIN|IND//det//78 genomtänkt//PC|PRF|UTR|SIN|IND|NOM//amod//78 pedagogisk//JJ|POS|UTR|SIN|IND|NOM//amod//78 idé//NN|UTR|SIN|IND|NOM//obl:agent//73 och//KN//cc//82 att//SN//mark//82 lärarna//NN|UTR|PLU|DEF|NOM//nsubj//82 har//VB|PRS|AKT//conj//73 gedigna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//84 kunskaper//NN|UTR|PLU|IND|NOM//obj//82 om//PP//mark//90 hur//HA//advmod//90 modern//JJ|POS|UTR|SIN|IND|NOM//amod//88 informationsteknik//NN|UTR|SIN|IND|NOM//nsubj:pass//90 kan//VB|PRS|AKT//aux//90 användas//VB|INF|SFO//acl//84 i//PP//case//92 undervisningen//NN|UTR|SIN|DEF|NOM//obl//90 (//PAD//punct//92 Höglund//PM|NOM//appos//92 &//KN|AN//cc//96 Karlsson//PM|NOM//conj//94 1998:15//RG|NOM//conj//94 )//PAD//punct//92 .//MAD//punct//17
Har vindarna vänt?;Ur//PP//case//1 läraraspekt//NN|NEU|PLU|IND|NOM//obl//4 kan//VB|PRS|AKT//aux//4 man//PN|UTR|SIN|IND|SUB//nsubj//4 se//VB|INF|AKT//ROOT//4 att//SN//mark//11 på//PP//case//8 de//DT|UTR/NEU|PLU|DEF//det//8 skolor//NN|UTR|PLU|IND|NOM//obl//11 där//HA//advmod//11 fortbildningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//11 getts//VB|SUP|SFO//ccomp//4 tillräckligt//JJ|POS|NEU|SIN|IND|NOM//amod//13 utrymme//NN|NEU|SIN|IND|NOM//obj//11 ,//MID//punct//15 finns//VB|PRS|SFO//parataxis//4 också//AB//advmod//15 ett//DT|NEU|SIN|IND//det//19 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//19 antal//NN|NEU|SIN|IND|NOM//nmod//20 IT-positiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nmod//21 lärare//NN|UTR|PLU|IND|NOM//nsubj//15 (//PAD//punct//21 Höglund//PM|NOM//appos//21 &//KN|AN//cc//25 Karlsson//PM|NOM//conj//23 1998:72//RG|NOM//conj//23 ,//MID//punct//28 74//RG|NOM//conj//23 )//PAD//punct//21 .//MAD//punct//15
Har vindarna vänt?;Synpunkter//NN|UTR|PLU|IND|NOM//parataxis//4 som//HP|-|-|-//nsubj//33 kommer//VB|PRS|AKT//acl:relcl//31 fram//PL//advmod//33 är//VB|PRS|AKT//cop//31 att//SN//mark//38 IKT//NN|AN//nsubj//38 förändrar//VB|PRS|AKT//csubj//31 lärarrollen//NN|UTR|SIN|DEF|NOM//obj//38 men//KN//cc//41 spar//VB|PRS|AKT//conj//38 ingen//DT|UTR|SIN|IND//det//43 tid//NN|UTR|SIN|IND|NOM//obj//41 (//PAD//punct//43 Höglund//PM|NOM//appos//43 &//KN|AN//cc//47 Karlsson//PM|NOM//conj//45 1998:21//RG|NOM//conj//45 ,//MID//punct//45 29//RG|NOM//nummod//45 )//PAD//punct//43 .//MAD//punct//4
Har vindarna vänt?;Flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//54 lärare//NN|UTR|PLU|IND|NOM//nsubj//55 talar//VB|PRS|AKT//parataxis//4 även//AB//advmod//55 om//SN//fixed//56 ett//DT|NEU|SIN|IND//det//60 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//60 ansvar//NN|NEU|SIN|IND|NOM//obj//55 ,//MID//punct//65 till//PP//advmod//65 exempel//NN|NEU|SIN|IND|NOM//fixed//62 vad//HP|NEU|SIN|IND//nsubj//65 gäller//VB|PRS|AKT//conj//55 administration//NN|UTR|SIN|IND|NOM//obj//65 och//KN//cc//68 pedagogik//NN|UTR|SIN|IND|NOM//conj//66 (//PAD//punct//65 Höglund//PM|NOM//appos//65 &//KN|AN//cc//72 Karlsson//PM|NOM//conj//70 1998:55//RG|NOM//conj//70 )//PAD//punct//65 .//MAD//punct//4
Har vindarna vänt?;"Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//77 finns//VB|PRS|SFO//parataxis//4 också//AB//advmod//77 en//DT|UTR|SIN|IND//det//81 tydlig//JJ|POS|UTR|SIN|IND|NOM//amod//81 tendens//NN|UTR|SIN|IND|NOM//nsubj//77 bland//PP//case//83 skolledarna//NN|UTR|PLU|DEF|NOM//nmod//81 att//SN//mark//86 man//PN|UTR|SIN|IND|SUB//nsubj//86 överlåter//VB|PRS|AKT//csubj//77 utvecklandet//NN|NEU|SIN|DEF|NOM//obj//86 av//PP//case//91 det//DT|NEU|SIN|DEF//det//91 pedagogiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//91 arbetet//NN|NEU|SIN|DEF|NOM//nmod//87 åt//PP//case//93 lärarna//NN|UTR|PLU|DEF|NOM//nmod//91 ,//MID//punct//99 vilket//HP|NEU|SIN|IND//nsubj//99 kan//VB|PRS|AKT//aux//99 vara//VB|INF|AKT//cop//99 ett//DT|NEU|SIN|IND//det//99 svar//NN|NEU|SIN|IND|NOM//appos//77 på//PP//case//102 den//DT|UTR|SIN|DEF//det//102 diskrepans//NN|UTR|SIN|IND|NOM//nmod//99 mellan//PP//case//104 vision//NN|UTR|SIN|IND|NOM//nmod//102 och//KN//cc//106 verklighet//NN|UTR|SIN|IND|NOM//conj//104 som//HP|-|-|-//nsubj:pass//108 rapporteras//VB|PRS|SFO//acl:relcl//106 ;//MID//punct//77"
Har vindarna vänt?;praktikerna//NN|UTR|PLU|DEF|NOM//nsubj//111 bryr//VB|PRS|AKT//conj//77 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//111 inte//AB//advmod//111 så//AB//advmod//115 mycket//AB|POS//advmod//111 om//PP//compound:prt//111 ”//PAD//punct//118 vetenskap//NN|UTR|SIN|IND|NOM//obl//111 ”//PAD//punct//118 utan//KN//cc//123 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//123 är//VB|PRS|AKT//cop//123 resultat//NN|NEU|SIN|IND|NOM//conj//111 i//PP//case//127 det//DT|NEU|SIN|DEF//det//127 dagliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//127 arbetet//NN|NEU|SIN|DEF|NOM//nmod//123 som//HP|-|-|-//nsubj:pass//129 räknas//VB|PRS|SFO//acl:relcl//127 .//MAD//punct//77
Har vindarna vänt?;Och//KN//cc//138 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//138 är//VB|PRS|AKT//cop//132 i//PP//case//137 den//DT|UTR|SIN|DEF//det//137 pedagogiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//137 frågan//NN|UTR|SIN|DEF|NOM//nmod//138 Höglund//PM|NOM//nsubj//146 &//KN|AN//cc//138 Karlssons//PM|GEN//nmod:poss//141 undersökning//NN|UTR|SIN|IND|NOM//dep//138 av//PP//case//143 IKT//NN|AN//nmod//141 i//PP//case//145 skolan//NN|UTR|SIN|DEF|NOM//nmod//138 slutar//VB|PRS|AKT//conj//77 ://MID//punct//146
Har vindarna vänt?;inga//DT|UTR/NEU|PLU|IND//det//149 investeringar//NN|UTR|PLU|IND|NOM//nsubj:pass//151 kan//VB|PRS|AKT//aux//151 försvaras//VB|INF|SFO//parataxis//146 ,//MID//punct//155 inga//DT|UTR/NEU|PLU|IND//det//154 arbetssätt//NN|NEU|PLU|IND|NOM//nsubj:pass//155 legitimeras//VB|PRS|SFO//conj//151 om//SN//mark//160 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//160 inte//AB//advmod//160 är//VB|PRS|AKT//cop//160 motiverat//PC|PRF|NEU|SIN|IND|NOM//advcl//155 ur//PP//case//163 pedagogisk//JJ|POS|UTR|SIN|IND|NOM//amod//163 aspekt//NN|UTR|SIN|IND|NOM//obl//160 (//PAD//punct//165 Höglund//PM|NOM//appos//151 &//KN|AN//cc//167 Karlsson//PM|NOM//conj//165 1998:16//RG|NOM//conj//165 )//PAD//punct//165 .//MAD//punct//4
Har vindarna vänt?;Alla//DT|UTR/NEU|PLU|IND/DEF//det//3 dessa//DT|UTR/NEU|PLU|DEF//det//3 motstridiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 observationer//NN|UTR|PLU|IND|NOM//nsubj:pass//14 rörande//PP//case//7 de//DT|UTR/NEU|PLU|DEF//det//7 höga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 förväntningarna//NN|UTR|PLU|DEF|NOM//nmod//3 som//HP|-|-|-//nsubj:pass//9 gjorts//VB|SUP|SFO//acl:relcl//7 rörande//PP//case//11 IKT//NN|AN//obl//9 och//KN//cc//13 lärande//NN|NEU|SIN|IND|NOM//conj//11 bekräftas//VB|PRS|SFO//ROOT//14 i//PP//case//19 Jens//PM|NOM//nmod:poss//18 Pedersens//PM|GEN//flat//16 internationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//19 forskningsöversikt//NN|UTR|SIN|IND|NOM//obl//14 kallad//PC|PRF|UTR|SIN|IND|NOM//case//21 Informationstekniken//PM|NOM//nmod//19 i//PP//case//23 skolan//NN|UTR|SIN|DEF|NOM//nmod//21  //_SP////23 (//PAD//punct//26 1998//RG|NOM//obl//14 )//PAD//punct//26 .//MAD//punct//31
Har vindarna vänt?;Pedersen//PM|NOM//nsubj//31 har//VB|PRS|AKT//aux//31 koncentrerat//VB|SUP|AKT//conj//14 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//31 på//PP//case//34 artiklar//NN|UTR|PLU|IND|NOM//obl//31 och//KN//cc//36 böcker//NN|UTR|PLU|IND|NOM//conj//34 som//HP|-|-|-//nsubj//38 behandlar//VB|PRS|AKT//acl:relcl//36 frågan//NN|UTR|SIN|DEF|NOM//obj//38 om//PP//case//42 informationsteknikens//NN|UTR|SIN|DEF|GEN//nmod:poss//42 potential//NN|UTR|SIN|IND|NOM//nmod//39 för//PP//mark//45 att//IE//mark//45 förändra//VB|INF|AKT//advcl//38 skolan//NN|UTR|SIN|DEF|NOM//obj//45 ,//MID//punct//48 könsskillnader//NN|UTR|PLU|IND|NOM//conj//46 och//KN//cc//50 IKT//NN|AN//conj//46 ,//MID//punct//58 och//KN//cc//58 huruvida//SN//mark//58 elevernas//NN|UTR|PLU|DEF|GEN//nmod:poss//55 inlärning//NN|UTR|SIN|IND|NOM//nsubj//58 ///MID//cc//57 lärande//NN|NEU|SIN|IND|NOM//conj//55 blir//VB|PRS|AKT//conj//14 bättre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//58 med//PP//case//61 IKT//NN|AN//obl//58 .//MID//punct//69
Har vindarna vänt?;Hans//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//64 resultat//NN|NEU|SIN|IND|NOM//nsubj//69 var//VB|PRT|AKT//cop//69 till//PP//case//68 stor//JJ|POS|UTR|SIN|IND|NOM//amod//68 del//NN|UTR|SIN|IND|NOM//obl//69 nedslående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//14 ://MID//punct//69
