11 Regleringar och regleringsmyndigheter ;Branscher//NN|UTR|PLU|IND|NOM//nsubj//5 och//KN//cc//3 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 företag//NN|NEU|PLU|IND|NOM//conj//0 är//VB|PRS|AKT//cop//5 föremål//NN|NEU|PLU|IND|NOM//ROOT//5 för//PP//case//10 en//DT|UTR|SIN|IND//det//8 mängd//NN|UTR|SIN|IND|NOM//nmod//10 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 regleringar//NN|UTR|PLU|IND|NOM//nmod//5 .//MAD//punct//5
13 Konsumentskydd;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//101 har//VB|PRS|AKT//aux//101 medfört//VB|SUP|AKT//parataxis//72 att//SN//mark//104 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//104 förekommit//VB|SUP|AKT//ccomp//101 att//SN//mark//112 konsumenter//NN|UTR|PLU|IND|NOM//nsubj:pass//112 mot//PP//case//110 sin//PS|UTR|SIN|DEF//nmod:poss//110 egentliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//110 vilja//NN|UTR|SIN|IND|NOM//nmod//106 har//VB|PRS|AKT//aux//112 överraskats//VB|SUP|SFO//csubj//104 av//PP//mark//117 att//SN//mark//117 ett//DT|NEU|SIN|IND//det//116 elhandelsbolag//NN|NEU|SIN|IND|NOM//nsubj//117 ansett//VB|SUP|AKT//advcl//112 att//SN//mark//120 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//120 ingått//VB|SUP|AKT//ccomp//117 bindande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//122 avtal//NN|NEU|PLU|IND|NOM//obj//120 om//PP//case//124 elleveranser//NN|UTR|PLU|IND|NOM//nmod//122 .//MAD//punct//101
13 Konsumentskydd;Motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//127 problem//NN|NEU|SIN|IND|NOM//nsubj//137 bör//VB|PRS|AKT//aux//137 ,//MID//punct//137 i//PP//mark//137 vart//DT|NEU|SIN|IND//advmod//133 fall//NN|NEU|SIN|IND|NOM//fixed//131 tidigare//AB|KOM//fixed//130 ,//MID//punct//137 också//AB//advmod//137 ha//VB|INF|AKT//aux//137 förekommit//VB|SUP|AKT//conj//101 beträffande//PP//case//139 telefonitjänster//NN|UTR|PLU|IND|NOM//obl//137 .//MAD//punct//101
13 Konsumentskydd;De//DT|UTR/NEU|PLU|DEF//det//142 krav//NN|NEU|PLU|IND|NOM//nsubj//151 som//HP|-|-|-//nsubj:pass//145 numera//AB//advmod//145 ställs//VB|PRS|SFO//acl:relcl//142 på//PP//case//148 avtalens//NN|NEU|PLU|DEF|GEN//nmod:poss//148 utformning//NN|UTR|SIN|IND|NOM//obl//145 bör//VB|PRS|AKT//aux//151 dock//AB//advmod//151 få//VB|INF|AKT//ccomp//101 till//PP//case//153 effekt//NN|UTR|SIN|IND|NOM//obl//151 att//SN//mark//160 rent//AB|POS//advmod//156 muntliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//157 avtal//NN|NEU|PLU|IND|NOM//nsubj:pass//160 svårligen//AB//advmod//160 kan//VB|PRS|AKT//aux//160 upprätthållas//VB|INF|SFO//advcl//151 .//MAD//punct//39
13 Konsumentskydd;En//DT|UTR|SIN|IND//det//2 annan//JJ|POS|UTR|SIN|IND|NOM//amod//2 omständighet//NN|UTR|SIN|IND|NOM//dislocated//50 som//HP|-|-|-//nsubj//4 verkar//VB|PRS|AKT//acl:relcl//2 till//PP//case//7 konsumenternas//NN|UTR|PLU|DEF|GEN//nmod:poss//7 nackdel//NN|UTR|SIN|IND|NOM//obl//4 på//PP//case//9 elmarknaden//NN|UTR|SIN|DEF|NOM//nmod//7 är//VB|PRS|AKT//cop//2 att//SN//mark//19 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//19 som//HP|-|-|-//nsubj//16 inte//AB//advmod//16 aktivt//AB|POS//advmod//16 väljer//VB|PRS|AKT//acl:relcl//12 elleverantör//NN|UTR|SIN|IND|NOM//obj//16 är//VB|PRS|AKT//cop//19 utlämnad//PC|PRF|UTR|SIN|IND|NOM//csubj//2 till//PP//case//23 nätbolagets//NN|NEU|SIN|DEF|GEN//nmod:poss//23 skönmässiga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//23 bedömning//NN|UTR|SIN|IND|NOM//obl//19 av//PP//case//26 vilket//HD|NEU|SIN|IND//det//26 företag//NN|NEU|SIN|IND|NOM//nmod//23 som//HP|-|-|-//nsubj//29 ska//VB|PRS|AKT//aux//29 få//VB|INF|AKT//acl:relcl//26 leverera//VB|INF|AKT//xcomp//29 el//NN|UTR|SIN|IND|NOM//cc//33 till//PP//case//33 honom//PN|UTR|SIN|DEF|OBJ//conj//26 eller//KN//cc//35 henne//PN|UTR|SIN|DEF|OBJ//conj//33 .//MAD//punct//2
13 Konsumentskydd;Nätbolagen//NN|UTR|SIN|DEF|NOM//nsubj//38 anvisar//VB|PRS|AKT//parataxis//2 ofta//AB|POS//advmod//38 en//DT|UTR|SIN|IND//det//41 leverantör//NN|UTR|SIN|IND|NOM//obj//38 som//HP|-|-|-//nsubj//43 ingår//VB|PRS|AKT//acl:relcl//41 i//PP//case//46 samma//DT|UTR/NEU|SIN/PLU|IND//det//46 koncern//NN|UTR|SIN|IND|NOM//obl//43 .//MAD//punct//2
13 Konsumentskydd;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//50 har//VB|PRS|AKT//aux//50 inneburit//VB|SUP|AKT//ROOT//50 att//SN//mark//55 dessa//DT|UTR/NEU|PLU|DEF//det//53 kunder//NN|UTR|PLU|IND|NOM//nsubj:pass//55 kan//VB|PRS|AKT//aux//55 knytas//VB|INF|SFO//ccomp//50 upp//PL//compound:prt//55 på//PP//case//58 avtal//NN|NEU|PLU|IND|NOM//obl//55 med//PP//case//61 oförmånliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//61 villkor//NN|NEU|PLU|IND|NOM//nmod//58 ,//MID//punct//69 jämfört//PC|PRF|NEU|SIN|IND|NOM//mark//69 med//PP//fixed//63 vad//HP|NEU|SIN|IND//dislocated//69 som//HP|-|-|-//nsubj:pass//69 i//PP//advmod//69 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//67 erbjuds//VB|PRS|SFO//conj//55 på//PP//case//71 marknaden//NN|UTR|SIN|DEF|NOM//obl//69 .//MAD//punct//50
13 Konsumentskydd;Slutligen//AB//advmod//5 har//VB|PRS|AKT//aux//5 i//PP//case//4 denna//DT|UTR|SIN|DEF//det//4 del//NN|UTR|SIN|IND|NOM//obl//5 uppmärksammats//VB|SUP|SFO//ROOT//5 problem//NN|NEU|PLU|IND|NOM//obj//5 vid//PP//case//10 byte//NN|NEU|SIN|IND|NOM//fixed//7 av//PP//fixed//7 elleverantör//NN|UTR|SIN|IND|NOM//obl//5 .//MAD//punct//5
13 Konsumentskydd;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//15 har//VB|PRS|AKT//aux//15 exempelvis//AB//advmod//15 skett//VB|SUP|AKT//parataxis//5 förseningar//NN|UTR|PLU|IND|NOM//obj//15 av//PP//case//18 bytet//NN|NEU|SIN|DEF|NOM//nmod//16 och//KN//cc//21 efterföljande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//21 brister//NN|UTR|PLU|IND|NOM//conj//18 och//KN//cc//23 felaktigheter//NN|UTR|PLU|IND|NOM//conj//21 i//PP//case//25 elräkningarna//NN|UTR|PLU|DEF|NOM//nmod//23 från//PP//case//29 den//DT|UTR|SIN|DEF//det//29 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//29 elleverantören//NN|UTR|SIN|DEF|NOM//nmod//23 .//MAD//punct//15
13 Konsumentskydd;På//PP//case//32 marknaden//NN|UTR|SIN|DEF|NOM//obl//35 för//PP//case//34 telefonitjänster//NN|UTR|PLU|IND|NOM//nmod//32 uppstår//VB|PRS|AKT//conj//5 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//37 problem//NN|NEU|PLU|IND|NOM//nsubj//35 med//PP//case//39 byte//NN|NEU|SIN|IND|NOM//obl//35 av//PP//case//41 operatör//NN|UTR|SIN|IND|NOM//nmod//39 särskilt//AB//advmod//45 ifråga//AB//case//45 om//PP//fixed//43 mobiltelefonitjänster//NN|UTR|PLU|IND|NOM//obl//35 ,//MID//punct//45 där//HA//advmod//49 aktörerna//NN|UTR|PLU|DEF|NOM//nsubj//49 försöker//VB|PRS|AKT//acl:relcl//45 uppnå//VB|INF|AKT//xcomp//49 inlåsningseffekter//NN|UTR|PLU|IND|NOM//obj//50 genom//PP//mark//56 att//IE//mark//56 till//PP//advmod//56 exempel//NN|NEU|SIN|IND|NOM//fixed//54 sälja//VB|INF|AKT//advcl//50 mobiltelefoner//NN|UTR|PLU|IND|NOM//obj//56 med//PP//case//59 abonnemang//NN|NEU|PLU|IND|NOM//obl//56 knutna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//56 till//PP//case//64 en//DT|UTR|SIN|IND//det//64 viss//JJ|POS|UTR|SIN|IND|NOM//amod//64 operatör//NN|UTR|SIN|IND|NOM//obl//60 .//MAD//punct//5
13 Konsumentskydd;I//PP//case//3 fråga//NN|UTR|SIN|IND|NOM//fixed//0 om//PP//case//3 kundhantering//NN|UTR|SIN|IND|NOM//obl//8 i//PP//case//7 det//DT|NEU|SIN|DEF//det//7 löpande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//7 avtalsförhållandet//NN|NEU|SIN|DEF|NOM//nmod//3 verkar//VB|PRS|AKT//ROOT//8 problemen//NN|NEU|PLU|DEF|NOM//nsubj//8 på//PP//case//11 elmarknaden//NN|UTR|SIN|DEF|NOM//obl//8 i//PP//advmod//16 första//RO|NOM//fixed//12 hand//NN|UTR|SIN|IND|NOM//fixed//12 kunna//VB|INF|AKT//aux//16 hänföras//VB|INF|SFO//advcl//8 till//PP//case//19 felaktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 elräkningar//NN|UTR|PLU|IND|NOM//obl//16 samt//KN//cc//22 till//PP//case//22 brister//NN|UTR|PLU|IND|NOM//conj//19 i//PP//case//25 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//25 utformning//NN|UTR|SIN|IND|NOM//nmod//22 och//KN//cc//27 beräkningsunderlag//NN|NEU|SIN|IND|NOM//conj//25 .//MAD//punct//8
13 Konsumentskydd;Som//HP|-|-|-//mark//31 ovan//AB//advmod//31 redovisats//VB|SUP|SFO//obl//38 har//VB|PRS|AKT//aux//38 den//DT|UTR|SIN|DEF//det//35 schablonbaserade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//35 beräkningen//NN|UTR|SIN|DEF|NOM//nsubj//38 av//PP//case//37 elförbrukningen//NN|UTR|SIN|DEF|NOM//nmod//35 medfört//VB|SUP|AKT//parataxis//8 att//SN//mark//45 konsumenter//NN|UTR|PLU|IND|NOM//nsubj//45 ,//MID//punct//45 när//HA//mark//45 väl//AB//advmod//45 avläsning//NN|UTR|SIN|IND|NOM//nsubj//45 sker//VB|PRS|AKT//ccomp//38 ,//MID//punct//48 kan//VB|PRS|AKT//aux//48 få//VB|INF|AKT//conj//38 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//50 efterkrav//NN|NEU|PLU|IND|NOM//obj//48 .//MAD//punct//8
13 Konsumentskydd;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//53 beror//VB|PRS|AKT//parataxis//8 ,//MID//punct//57 enligt//PP//case//57 Statens//NN|UTR|SIN|DEF|GEN//nmod:poss//57 energimyndighet//NN|UTR|SIN|IND|NOM//obl//53 ,//MID//punct//57 inte//AB//advmod//60 enbart//AB//advmod//57 på//PP//mark//65 att//SN//mark//65 avläsning//NN|UTR|SIN|IND|NOM//nsubj//65 inte//AB//advmod//65 sker//VB|PRS|AKT//acl//57 i//PP//case//67 tid//NN|UTR|SIN|IND|NOM//obl//65 utan//KN//cc//74 också//AB//advmod//74 på//PP//mark//74 att//SN//mark//74 elbolagen//NN|NEU|PLU|DEF|NOM//nsubj//74 inte//AB//advmod//74 ställer//VB|PRS|AKT//advcl//53 ut//PL//compound:prt//74 avläsningsfakturan//NN|UTR|SIN|DEF|NOM//obj//74 i//PP//case//78 tid//NN|UTR|SIN|IND|NOM//obl//74 .//MAD//punct//53
13 Konsumentskydd;Vidare//AB|KOM//advmod//81 tillämpar//VB|PRS|AKT//parataxis//53 elbolagen//NN|NEU|PLU|DEF|NOM//nsubj//81 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//84 metoder//NN|UTR|PLU|IND|NOM//obj//81 för//PP//case//86 periodiseringen//NN|UTR|SIN|DEF|NOM//obl//81 av//PP//case//90 den//DT|UTR|SIN|DEF//det//90 beräknade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//90 förbrukningen//NN|UTR|SIN|DEF|NOM//nmod//86 ,//MID//punct//94 vilket//HP|NEU|SIN|IND//nsubj//94 kan//VB|PRS|AKT//aux//94 få//VB|INF|AKT//advcl//81 konsekvenser//NN|UTR|PLU|IND|NOM//obj//94 för//PP//case//97 konsumenten//NN|UTR|SIN|DEF|NOM//nmod//95 efter//PP//case//99 leverantörsbyten//NN|UTR|SIN|DEF|NOM//nmod//97 .//MAD//punct//81
13 Konsumentskydd;Rena//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//102 felaktigheter//NN|UTR|PLU|IND|NOM//nsubj//105 i//PP//case//104 elräkningarna//NN|UTR|PLU|DEF|NOM//nmod//102 beror//VB|PRS|AKT//parataxis//81 förmodligen//AB//advmod//105 ,//MID//punct//112 vilket//HP|NEU|SIN|IND//obj//112 Statens//NN|UTR|SIN|DEF|GEN//nmod:poss//110 energimyndighet//NN|UTR|SIN|IND|NOM//nsubj//112 också//AB//advmod//112 påtalat//VB|SUP|AKT//advcl//105 ,//MID//punct//112 i//PP//advmod//120 första//RO|NOM//fixed//114 hand//NN|UTR|SIN|IND|NOM//fixed//114 på//PP//mark//120 att//SN//mark//120 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//120 saknas//VB|PRS|SFO//advcl//112 ett//DT|NEU|SIN|IND//det//123 nationellt//JJ|POS|NEU|SIN|IND|NOM//amod//123 system//NN|NEU|SIN|IND|NOM//nsubj:pass//120 med//PP//case//126 unika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//126 anläggningsnummer//NN|UTR|PLU|IND|NOM//nmod//123 ,//MID//punct//123 vilket//HP|NEU|SIN|IND//nsubj//129 försvårar//VB|PRS|AKT//acl:relcl//123 kommunikationen//NN|UTR|SIN|DEF|NOM//obj//129 mellan//PP//case//133 det//DT|NEU|SIN|DEF//det//133 nätbolag//NN|NEU|SIN|IND|NOM//obl//129 som//HP|-|-|-//nsubj//135 utför//VB|PRS|AKT//acl:relcl//133 avläsningen//NN|UTR|SIN|DEF|NOM//obj//135 och//KN//cc//138 elleverantören//NN|UTR|SIN|DEF|NOM//conj//136 .//MAD//punct//81
13 Konsumentskydd;Därmed//AB//advmod//141 finns//VB|PRS|SFO//parataxis//81 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//141 en//DT|UTR|SIN|IND//det//144 förväxlingsrisk//NN|UTR|SIN|IND|NOM//nsubj//141 .//MAD//punct//81
13 Konsumentskydd;Enligt//PP//case//1 Konsumentverket//NN|NEU|SIN|DEF|NOM//obl//4 har//VB|PRS|AKT//aux//4 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//4 visat//VB|SUP|AKT//ROOT//4 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//4 att//SN//mark//10 elbolagen//NN|NEU|PLU|DEF|NOM//nsubj//10 inte//AB//advmod//10 alltid//AB//advmod//10 har//VB|PRS|AKT//csubj//4 beredskap//NN|UTR|SIN|IND|NOM//obj//10 eller//KN//cc//13 kompetens//NN|UTR|SIN|IND|NOM//conj//11 för//PP//case//16 den//DT|UTR|SIN|DEF//det//16 klagomålshantering//NN|UTR|SIN|IND|NOM//nmod//13 som//HP|-|-|-//obl//21 dessa//DT|UTR/NEU|PLU|DEF//det//19 brister//NN|UTR|PLU|IND|NOM//nsubj//21 kan//VB|PRS|AKT//aux//21 ge//VB|INF|AKT//acl:relcl//16 upphov//NN|NEU|SIN|IND|NOM//obj//21 till//PP//case//17 .//MAD//punct//4
13 Konsumentskydd;Motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//26 brister//NN|UTR|PLU|IND|NOM//nsubj//31 i//PP//mark//31 fråga//NN|UTR|SIN|IND|NOM//fixed//27 om//SN//fixed//27 kundhanteringen//NN|UTR|SIN|DEF|NOM//nsubj//31 finns//VB|PRS|SFO//parataxis//4 enligt//PP//case//33 Konsumentverket//NN|NEU|SIN|DEF|NOM//obl//31 på//PP//case//35 telemarknaden//NN|UTR|SIN|DEF|NOM//obl//31 .//MAD//punct//4
13 Konsumentskydd;Vad//HP|NEU|SIN|IND//advmod//2 slutligen//AB//advmod//2 gäller//VB|PRS|AKT//advcl//8 tvistprövningen//NN|UTR|SIN|DEF|NOM//nsubj//2 är//VB|PRS|AKT//cop//8 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//8 enligt//PP//case//7 Konsumentverket//NN|NEU|SIN|DEF|NOM//obl//8 angeläget//JJ|POS|NEU|SIN|IND|NOM//ROOT//8 att//SN//mark//18 konsumenter//NN|UTR|PLU|IND|NOM//nsubj//18 ,//MID//punct//10 särskilt//AB//advmod//15 på//PP//case//15 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 marknader//NN|UTR|PLU|IND|NOM//appos//10 ,//MID//punct//10 kan//VB|PRS|AKT//aux//18 få//VB|INF|AKT//csubj//8 tvister//NN|UTR|PLU|IND|NOM//obj//18 prövade//VB|PRT|AKT//xcomp//18 på//PP//case//26 ett//DT|NEU|SIN|IND//det//26 enkelt//JJ|POS|NEU|SIN|IND|NOM//amod//26 och//KN//cc//25 snabbt//JJ|POS|NEU|SIN|IND|NOM//conj//23 sätt//NN|NEU|SIN|IND|NOM//obl//20 .//MAD//punct//8
13 Konsumentskydd;Det//DT|NEU|SIN|DEF//expl//29 förhållandet//NN|NEU|SIN|DEF|NOM//nsubj//55 att//SN//mark//34 Allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//32 reklamationsnämnden//NN|UTR|SIN|DEF|NOM//nsubj//34 inte//AB//advmod//34 prövar//VB|PRS|AKT//csubj//29 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//36 ärenden//NN|NEU|PLU|IND|NOM//obj//34 som//HP|-|-|-//nsubj:pass//39 kan//VB|PRS|AKT//aux//39 hänföras//VB|INF|SFO//acl:relcl//36 till//PP//case//41 elleveranser//NN|UTR|PLU|IND|NOM//obl//39 ,//MID//punct//29 och//KN//cc//51 att//SN//mark//51 konsumenter//NN|UTR|PLU|IND|NOM//nsubj//51 av//PP//case//48 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//48 skäl//NN|NEU|PLU|IND|NOM//nmod//45 inte//AB//advmod//51 gärna//AB|POS//advmod//51 inleder//VB|PRS|AKT//conj//29 en//DT|UTR|SIN|IND//det//53 domstolsprocess//NN|UTR|SIN|IND|NOM//obj//51 ,//MID//punct//29 gör//VB|PRS|AKT//parataxis//8 att//SN//mark//63 konsumenterna//NN|UTR|PLU|DEF|NOM//nsubj//63 i//PP//case//59 praktiken//NN|UTR|SIN|DEF|NOM//nmod//57 kan//VB|PRS|AKT//aux//63 vara//VB|INF|AKT//cop//63 beskurna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//63 möjligheten//NN|UTR|SIN|DEF|NOM//obj//55 att//IE//mark//65 få//VB|INF|AKT//acl//63 sin//PS|UTR|SIN|DEF//nmod:poss//67 sak//NN|UTR|SIN|IND|NOM//obj//65 prövad//PC|PRF|UTR|SIN|IND|NOM//xcomp//65 av//PP//case//72 en//DT|UTR|SIN|IND//det//72 oberoende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//72 instans//NN|UTR|SIN|IND|NOM//obl:agent//68 .//MAD//punct//8
13 Konsumentskydd;Vissa//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj//7 av//PP//case//3 dessa//DT|UTR/NEU|PLU|DEF//det//3 brister//NN|UTR|PLU|IND|NOM//nmod//0 har//VB|PRS|AKT//aux//7 på//PP//case//6 elmarknaden//NN|UTR|SIN|DEF|NOM//obl//7 föranlett//VB|SUP|AKT//ROOT//7 bestämmelser//NN|UTR|PLU|IND|NOM//obj//7 i//PP//case//12 de//DT|UTR/NEU|PLU|DEF//det//12 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 avtalsvillkor//NN|UTR|PLU|IND|NOM//obl//7 som//HP|-|-|-//nsubj:pass//14 utarbetats//VB|SUP|SFO//acl:relcl//12 av//PP//case//18 branschorganisationen//NN|UTR|SIN|DEF|NOM//nmod//18 Svensk//JJ|POS|UTR|SIN|IND|NOM//amod//18 Energi//NN|UTR|SIN|IND|NOM//obl:agent//14 efter//PP//case//20 överenskommelse//NN|UTR|SIN|IND|NOM//nmod//18 med//PP//case//22 Konsumentverket//NN|NEU|SIN|DEF|NOM//nmod//20 (//PAD//punct//24 se//VB|IMP|AKT//parataxis//7 El//PM|NOM//compound:prt//24 2004//RG|NOM//nummod//27 K//NN|NEU|SIN|IND|NOM//obl//24 och//KN//cc//29 Nät//NN|NEU|SIN|IND|NOM//conj//27 2004//RG|NOM//nummod//31 K//NN|NEU|SIN|IND|NOM//obl//24 )//PAD//punct//24 .//MAD//punct//7
13 Konsumentskydd;13.3//RG|NOM//nummod//35 Överväganden//NN|NEU|PLU|IND|NOM//parataxis//7 och//KN//cc//37 förslag//NN|NEU|PLU|IND|NOM//conj//35 om//PP//case//39 konsumentskydd//NN|NEU|SIN|IND|NOM//nmod//37 13.3.1//RG|NOM//nummod//42 Vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//42 utgångspunkter//NN|UTR|PLU|IND|NOM//obj//39
13 Konsumentskydd;Regelutredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 förslag//NN|NEU|SIN|IND|NOM//ROOT//1
13 Konsumentskydd;•//NN|UTR|SIN|IND|NOM//punct//12 På//PP//case//2 marknader//NN|UTR|PLU|IND|NOM//obl//12 som//HP|-|-|-//nsubj//4 tillhandahåller//VB|PRS|AKT//acl:relcl//2 allmännyttiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 tjänster//NN|UTR|PLU|IND|NOM//obj//4 bör//VB|PRS|AKT//aux//12 särskilt//AB//advmod//9 höga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 krav//NN|NEU|PLU|IND|NOM//nsubj:pass//12 kunna//VB|INF|AKT//aux//12 ställas//VB|INF|SFO//ROOT//12 på//PP//case//16 det//DT|NEU|SIN|DEF//det//16 rättsliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//16 skyddet//NN|NEU|SIN|DEF|NOM//obl//12 för//PP//case//18 konsumenterna//NN|UTR|PLU|DEF|NOM//nmod//16 .//MAD//punct//12
13 Konsumentskydd;Ambitionen//NN|UTR|SIN|DEF|NOM//nsubj//27 bör//VB|PRS|AKT//aux//27 därför//AB//advmod//27 vara//VB|INF|AKT//cop//27 en//DT|UTR|SIN|IND//det//27 gemensam//JJ|POS|UTR|SIN|IND|NOM//amod//27 hög//JJ|POS|UTR|SIN|IND|NOM//amod//27 skyddsnivå//NN|UTR|SIN|IND|NOM//parataxis//12 för//PP//case//29 konsumenterna//NN|UTR|PLU|DEF|NOM//nmod//27 på//PP//case//31 el-//NN|-|-|-|SMS//nmod//29 och//KN//cc//33 telemarknaden//NN|UTR|SIN|DEF|NOM//conj//31 .//MAD//punct//12
13 Konsumentskydd;Av//PP//case//2 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//2 betydelse//NN|UTR|SIN|IND|NOM//obl//21 ur//PP//case//5 ett//DT|NEU|SIN|IND//det//5 konsumentperspektiv//NN|NEU|SIN|IND|NOM//nmod//2 är//VB|PRS|AKT//cop//2 att//SN//mark//11 de//DT|UTR/NEU|PLU|DEF//det//10 reformerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//10 marknaderna//NN|UTR|PLU|DEF|NOM//nsubj//11 rör//VB|PRS|AKT//csubj//2 allmännyttiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 tjänster//NN|UTR|PLU|IND|NOM//obj//11 .//MAD//punct//2
13 Konsumentskydd;Tillgång//NN|UTR|SIN|IND|NOM//appos//2 till//PP//nmod//15 el//NN|UTR|SIN|IND|NOM//fixed//16 och//KN//cc//19 telefon//NN|UTR|SIN|IND|NOM//conj//15 har//VB|PRS|AKT//aux//21 ansetts//VB|SUP|SFO//ROOT//21 vara//VB|INF|AKT//cop//24 så//AB//advmod//24 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//21 att//SN//mark//28 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//28 är//VB|PRS|AKT//cop//28 kostnader//NN|UTR|PLU|IND|NOM//ccomp//21 som//HP|-|-|-//nsubj:pass//35 var//PN|UTR|SIN|IND|SUB/OBJ//nsubj:pass//35 och//KN//fixed//30 en//PN|UTR|SIN|IND|SUB/OBJ//fixed//30 ska//VB|PRS|AKT//aux//35 kunna//VB|INF|AKT//aux//35 garanteras//VB|INF|SFO//acl:relcl//28 genom//PP//case//37 försörjningsstöd//NN|NEU|SIN|IND|NOM//obl//35 enligt//PP//case//39 socialtjänstlagen//NN|UTR|SIN|DEF|NOM//nmod//37 .//MAD//punct//21
13 Konsumentskydd;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//44 är//VB|PRS|AKT//cop//44 således//AB//advmod//44 nyttigheter//NN|UTR|PLU|IND|NOM//parataxis//21 som//HP|-|-|-//dislocated//49 man//PN|UTR|SIN|IND|SUB//nsubj:pass//49 inte//AB//advmod//49 kan//VB|PRS|AKT//aux//49 förväntas//VB|INF|SFO//acl:cleft//44 avstå//VB|INF|AKT//xcomp//49 ifrån//PP//compound:prt//50 .//MAD//punct//44
