Till statsrådet Lars-Erik Lövdén ;Genom//PP//case//1 beslut//NN|NEU|SIN|IND|NOM//obl//6 den//DT|UTR|SIN|DEF//det//4 12//RG|NOM//nummod//4 november//NN|UTR|SIN|IND|NOM//obl//6 1998//RG|NOM//nummod//4 bemyndigade//VB|PRT|AKT//ROOT//6 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//6 chefen//NN|UTR|SIN|DEF|NOM//obj//6 för//PP//case//10 Inrikesdepartementet//NN|NEU|SIN|DEF|NOM//nmod//8 ,//MID//punct//6 statsrådet//NN|NEU|SIN|DEF|NOM//appos//6 Engqvist//PM|NOM//flat//12 ,//MID//punct//12 att//IE//mark//16 tillkalla//VB|INF|AKT//acl//12 en//DT|UTR|SIN|IND//det//19 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//19 utredare//NN|UTR|SIN|IND|NOM//obj//16 för//PP//mark//22 att//IE//mark//22 göra//VB|INF|AKT//advcl//16 en//DT|UTR|SIN|IND//det//24 översyn//NN|UTR|SIN|IND|NOM//obj//22 av//PP//case//27 Fastighetsmäklarnämndens//NN|UTR|SIN|DEF|GEN//nmod:poss//27 tillsyn//NN|UTR|SIN|IND|NOM//nmod//24 över//PP//case//29 fastighetsmäklare//NN|UTR|PLU|IND|NOM//nmod//27 .//MAD//punct//6
10.4 Effekter för brottsligheten och det brottsförebyggande arbetet / Allmänna synpunkter på Fastighetsmäklarnämndens tillsynsverksamhet;Mäklaren//NN|UTR|SIN|DEF|NOM//nsubj//26 kan//VB|PRS|AKT//aux//26 bli//VB|INF|AKT//aux:pass//26 varnad//PC|PRF|UTR|SIN|IND|NOM//parataxis//5 trots//PP//mark//30 att//SN//mark//30 han//PN|UTR|SIN|DEF|SUB//nsubj//30 gjort//VB|SUP|AKT//advcl//26 vad//HP|NEU|SIN|IND//obj//33 han//PN|UTR|SIN|DEF|SUB//nsubj//33 kan//VB|PRS|AKT//ccomp//30 utifrån//PP//case//36 den//DT|UTR|SIN|DEF//det//36 information//NN|UTR|SIN|IND|NOM//obl//33 han//PN|UTR|SIN|DEF|SUB//nsubj//38 har//VB|PRS|AKT//acl:relcl//36 om//PL//mark//42 vad//HP|NEU|SIN|IND//dislocated//42 som//HP|-|-|-//nsubj//42 gäller//VB|PRS|AKT//ccomp//38 .//MAD//punct//5

10.4 Effekter för brottsligheten och det brottsförebyggande arbetet / Hanteringen av anmälningsärenden;Finns//VB|PRS|SFO//ROOT//0 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//0 invändningar//NN|UTR|PLU|IND|NOM//nsubj//0 mot//PP//mark//9 att//SN//mark//9 anmälningar//NN|UTR|PLU|IND|NOM//nsubj:pass//9 inte//AB//advmod//9 automatiskt//AB|POS//advmod//9 skall//VB|PRS|AKT//aux//9 läggas//VB|INF|SFO//advcl//0 upp//PL//compound:prt//9 som//KN//case//12 tillsynsärenden//NN|NEU|PLU|IND|NOM//obl//9 utan//KN//cc//16 i//PP//advmod//16 stället//NN|NEU|SIN|DEF|NOM//fixed//14 betraktas//VB|INF|SFO//advcl//9 som//KN//mark//18 information//NN|UTR|SIN|IND|NOM//xcomp//16 till//PP//case//20 nämnden//NN|UTR|SIN|DEF|NOM//nmod//18 och//KN//cc//25 att//SN//mark//25 nämnden//NN|UTR|SIN|DEF|NOM//nsubj//25 självständigt//AB|POS//advmod//25 avgör//VB|PRS|AKT//conj//0 detta//PN|NEU|SIN|DEF|SUB/OBJ//obj//25 ?//MAD//punct//0
10.4 Effekter för brottsligheten och det brottsförebyggande arbetet / Hanteringen av anmälningsärenden;Konsumentverket//NN|NEU|SIN|DEF|NOM//dislocated//16 ://MID//punct//0
10.4 Effekter för brottsligheten och det brottsförebyggande arbetet / Hanteringen av anmälningsärenden;"Verket//NN|NEU|SIN|DEF|NOM//nsubj//3 arbetar//VB|PRS|AKT//parataxis//0 på//PP//case//6 det//DT|NEU|SIN|DEF//det//6 sättet//NN|NEU|SIN|DEF|NOM//obl//3 med//PP//case//9 ""//PAD//punct//9 snabbhandläggning//NN|UTR|SIN|IND|NOM//nmod//6 ""//PAD//punct//9 av//PP//case//12 anmälningar//NN|UTR|PLU|IND|NOM//nmod//9 .//MAD//punct//0"
10.4 Effekter för brottsligheten och det brottsförebyggande arbetet / Hanteringen av anmälningsärenden;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//16 har//VB|PRS|AKT//aux//16 gjort//VB|SUP|AKT//ROOT//16 att//SN//mark//20 verket//NN|NEU|SIN|DEF|NOM//nsubj//20 kan//VB|PRS|AKT//aux//20 koncentrera//VB|INF|AKT//ccomp//16 tillsynen//NN|UTR|SIN|DEF|NOM//obj//20 till//PP//case//24 viktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//24 områden//NN|NEU|PLU|IND|NOM//obl//20 .//MAD//punct//16
10.4 Effekter för brottsligheten och det brottsförebyggande arbetet / Hanteringen av anmälningsärenden;Arbetssättet//NN|NEU|SIN|DEF|NOM//nsubj//27 frigör//VB|PRS|AKT//conj//16 resurser//NN|UTR|PLU|IND|NOM//obj//27 till//PP//case//32 en//DT|UTR|SIN|IND//det//32 aktiv//JJ|POS|UTR|SIN|IND|NOM//amod//32 egentillsyn//NN|UTR|SIN|IND|NOM//obl//27 .//MAD//punct//27
10.4 Effekter för brottsligheten och det brottsförebyggande arbetet / Hanteringen av anmälningsärenden;FMF//PM|NOM//discourse//5 ://MID//punct//0
10.4 Effekter för brottsligheten och det brottsförebyggande arbetet / Hanteringen av anmälningsärenden;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//5 har//VB|PRS|AKT//aux//5 varit//VB|SUP|AKT//cop//5 irriterande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//ROOT//5 för//PP//case//7 mäklarna//NN|UTR|PLU|DEF|NOM//obl//5 att//SN//mark//10 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//10 får//VB|PRS|AKT//advcl//5 ett//DT|NEU|SIN|IND//det//12 brev//NN|NEU|SIN|IND|NOM//obj//10 från//PP//case//14 nämnden//NN|UTR|SIN|DEF|NOM//nmod//12 när//HA//mark//19 en//DT|UTR|SIN|IND//det//17 anmälan//NN|UTR|SIN|IND|NOM//nsubj//19 har//VB|PRS|AKT//aux//19 inkommit//VB|SUP|AKT//advcl//10 och//KN//cc//24 att//SN//mark//24 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//24 sedan//AB//advmod//24 tar//VB|PRS|AKT//conj//10 så//AB//advmod//26 lång//JJ|POS|UTR|SIN|IND|NOM//amod//27 tid//NN|UTR|SIN|IND|NOM//obj//24 innan//SN//mark//30 nämnden//NN|UTR|SIN|DEF|NOM//nsubj//30 fattar//VB|PRS|AKT//advcl//24 något//DT|NEU|SIN|IND//det//32 beslut//NN|NEU|SIN|IND|NOM//obj//30 .//MAD//punct//36
10.4 Effekter för brottsligheten och det brottsförebyggande arbetet / Hanteringen av anmälningsärenden;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//36 vore//VB|KON|PRT|AKT//cop//36 bättre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//parataxis//5 att//IE//mark//38 utreda//VB|INF|AKT//csubj//36 anmälningen//NN|UTR|SIN|DEF|NOM//obj//38 först//AB//advmod//38 och//KN//cc//44 sedan//AB//advmod//44 eventuellt//AB|POS//advmod//44 gå//VB|INF|AKT//conj//38 vidare//AB|KOM//advmod//44 med//PP//case//49 de//DT|UTR/NEU|PLU|DEF//det//49 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//49 utredningar//NN|UTR|PLU|IND|NOM//obl//44 om//PP//case//51 mäklaren//NN|UTR|SIN|DEF|NOM//nmod//49 som//HP|-|-|-//obj//54 nämnden//NN|UTR|SIN|DEF|NOM//nsubj//54 gör//VB|PRS|AKT//acl:relcl//51 .//MAD//punct//36
10.4 Effekter för brottsligheten och det brottsförebyggande arbetet / Hanteringen av anmälningsärenden;Vad//HP|NEU|SIN|IND//nsubj//57 gäller//VB|PRS|AKT//dislocated//63 anonyma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//59 anmälningar//NN|UTR|PLU|IND|NOM//obj//57 så//AB//advcl//63 kan//VB|PRS|AKT//aux//63 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//63 betraktas//VB|INF|SFO//conj//5 som//KN//mark//66 en//DT|UTR|SIN|IND//det//66 rättssäkerhetsrisk//JJ|POS|UTR|SIN|IND|NOM//xcomp//63 som//HP|-|-|-//obj//76 man//PN|UTR|SIN|IND|SUB//nsubj//76 därför//AB//advmod//76 mer//AB|KOM//advmod//73 eller//KN//fixed//70 mindre//AB|KOM//fixed//70 rutinmässigt//AB|POS//advmod//76 borde//VB|PRT|AKT//aux//76 kunna//VB|INF|AKT//aux//76 bortse//VB|INF|AKT//acl:relcl//66 i//PP//compound:prt//76 från//PP//fixed//77 .//MAD//punct//5
10.4 Effekter för brottsligheten och det brottsförebyggande arbetet / Hanteringen av anmälningsärenden;Dock//AB//advmod//81 utgör//VB|PRS|AKT//parataxis//5 ett//DT|NEU|SIN|IND//det//84 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//84 synsätt//NN|NEU|SIN|IND|NOM//nsubj//81 en//DT|UTR|SIN|IND//det//86 fara//NN|UTR|SIN|IND|NOM//obj//81 i//PP//case//89 dessa//DT|UTR/NEU|PLU|DEF//det//89 sammanhang//NN|NEU|PLU|IND|NOM//nmod//86 då//HA//advmod//101 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//96 i//PP//advmod//96 alla//DT|UTR/NEU|PLU|IND/DEF//fixed//92 fall//NN|NEU|PLU|IND|NOM//fixed//92 är//VB|PRS|AKT//cop//96 mäklarna//NN|UTR|PLU|DEF|NOM//nsubj//101 själva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//96 som//HP|-|-|-//nsubj//99 har//VB|PRS|AKT//acl:relcl//96 bäst//AB|SUV//advmod//101 koll//VB|INF|AKT//acl:relcl//86 på//PP//mark//105 vad//HP|NEU|SIN|IND//dislocated//105 som//HP|-|-|-//nsubj//105 händer//VB|PRS|AKT//acl//101 i//PP//case//107 branschen//NN|UTR|SIN|DEF|NOM//obl//105 men//KN//cc//110 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//110 skall//VB|PRS|AKT//conj//81 mycket//PN|NEU|SIN|IND|SUB/OBJ//advmod//110 till//PL//compound:prt//110 innan//SN//mark//116 man//PN|UTR|SIN|IND|SUB//nsubj//116 vill//VB|PRS|AKT//aux//116 anmäla//VB|INF|AKT//advcl//110 en//DT|UTR|SIN|IND//det//118 kollega//NN|UTR|SIN|IND|NOM//obj//116 öppet//AB|POS//advmod//116 .//MID//punct//81
10.4 Effekter för brottsligheten och det brottsförebyggande arbetet / Hanteringen av anmälningsärenden;Om//SN//mark//127 möjligheten//NN|UTR|SIN|DEF|NOM//nsubj//127 till//PP//case//125 anonyma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//125 anmälningar//NN|UTR|PLU|IND|NOM//nmod//122 inte//AB//advmod//127 finns//VB|PRS|SFO//advcl//81 kommer//VB|PRS|AKT//fixed//127 nämnden//NN|UTR|SIN|DEF|NOM//nsubj//127 att//IE//mark//131 gå//VB|INF|AKT//acl//129 miste//PL//compound:prt//131 om//PP//case//135 mycket//JJ|POS|NEU|SIN|IND|NOM//amod//135 information//NN|UTR|SIN|IND|NOM//obl//131 .//MAD//punct//81
10.4 Effekter för brottsligheten och det brottsförebyggande arbetet / Hanteringen av anmälningsärenden;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//140 är//VB|PRS|AKT//cop//140 även//AB//advmod//140 svårt//JJ|POS|NEU|SIN|IND|NOM//parataxis//81 att//IE//mark//142 få//VB|INF|AKT//csubj//140 kunder//NN|UTR|PLU|IND|NOM//obj//142 att//IE//mark//145 anmäla//VB|INF|AKT//xcomp//142 en//DT|UTR|SIN|IND//det//147 mäklare//NN|UTR|SIN|IND|NOM//obj//145 om//SN//mark//151 han//PN|UTR|SIN|DEF|SUB//nsubj//151 måste//VB|PRS|AKT//aux//151 skylta//VB|INF|AKT//advcl//145 med//PP//case//153 namnet//NN|NEU|SIN|DEF|NOM//obl//151 .//MAD//punct//81

10.4 Effekter för brottsligheten och det brottsförebyggande arbetet / Överklaganden till länsrätten;Nästan//AB//advmod//1 alla//DT|UTR/NEU|PLU|IND/DEF//det//2 beslut//NN|NEU|PLU|IND|NOM//nsubj:pass//8 som//HP|-|-|-//nsubj//4 innebär//VB|PRS|AKT//acl:relcl//2 varning//NN|UTR|SIN|IND|NOM//nsubj:pass//8 eller//KN//cc//7 avregistrering//NN|UTR|SIN|IND|NOM//conj//5 överklagas//VB|PRS|SFO//ROOT//8 till//PP//case//10 länsrätten//NN|UTR|SIN|DEF|NOM//obl//8 .//MID//punct//8
10.4 Effekter för brottsligheten och det brottsförebyggande arbetet / Överklaganden till länsrätten;"Hur//HA//advmod//13 ser//VB|PRS|AKT//parataxis//8 länsrätten//NN|UTR|SIN|DEF|NOM//nsubj//13 på//PP//case//17 de//DT|UTR/NEU|PLU|DEF//det//17 underlag//NN|NEU|PLU|IND|NOM//nmod//14 som//HP|-|-|-//obj//20 nämnden//NN|UTR|SIN|DEF|NOM//nsubj//20 har//VB|PRS|AKT//acl:relcl//17 ,//MID//punct//13 är//VB|PRS|AKT//cop//24 utredningarna//NN|UTR|PLU|DEF|NOM//nsubj//24 tillfredsställande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//parataxis//13 ,//MID//punct//31 är//VB|PRS|AKT//cop//31 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//31 ""//PAD//punct//29 rätt//JJ|POS|NEU|SIN|IND|NOM//amod//31 ""//PAD//punct//29 fall//NN|NEU|SIN|IND|NOM//obl//38 som//HP|-|-|-//nsubj:pass//33 prövas//VB|PRS|SFO//acl:cleft//31 ,//MID//punct//31 borde//VB|PRT|AKT//aux//38 FMN//PM|NOM//nsubj//38 ha//VB|INF|AKT//aux//38 hanterat//VB|SUP|AKT//conj//13 ärendet//NN|NEU|SIN|DEF|NOM//obj//38 annorlunda//AB//xcomp//38 ?//MAD//punct//13"
10.4 Effekter för brottsligheten och det brottsförebyggande arbetet / Överklaganden till länsrätten;Länsrätten//NN|UTR|SIN|DEF|NOM//nsubj:pass//9 i//PP//case//2 Stockholm//PM|NOM//nmod//0 (//PAD//punct//0 LR//NN|AN//appos//0 )//PAD//punct//0 ://MID//punct//0
10.4 Effekter för brottsligheten och det brottsförebyggande arbetet / Överklaganden till länsrätten;"Dessa//DT|UTR/NEU|PLU|DEF//det//8 mål//NN|NEU|PLU|IND|NOM//nsubj:pass//9 anses//VB|PRS|SFO//ROOT//9 som//KN//mark//11 svåra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//9 då//HA//mark//14 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//14 rör//VB|PRS|AKT//advcl//9 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//14 om//PP//case//18 svåra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 bevisfrågor//NN|UTR|PLU|IND|NOM//obl//14 och//KN//cc//27 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//27 enligt//PP//case//23 ett//DT|NEU|SIN|IND//det//23 regeringsrättsavgörande//NN|NEU|SIN|IND|NOM//obl//27 måste//VB|PRS|AKT//aux//27 ""//PAD//punct//27 otvetydigt//AB|POS//advmod//27 framgå//VB|INF|AKT//conj//18 ...//MID//punct//9 ""//PAD//punct//9 .//MAD//punct//9"
10.4 Effekter för brottsligheten och det brottsförebyggande arbetet / Överklaganden till länsrätten;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//32 är//VB|PRS|AKT//cop//73 först//AB//advmod//32 i//PP//case//35 domstolen//NN|UTR|SIN|DEF|NOM//obl//32 som//HP|-|-|-//mark//37 nämnden//NN|UTR|SIN|DEF|NOM//nsubj//40 och//KN//cc//39 mäklaren//NN|UTR|SIN|DEF|NOM//conj//37 får//VB|PRS|AKT//advcl//32 en//DT|UTR|SIN|IND//det//42 partsställning//NN|UTR|SIN|IND|NOM//obj//40 och//KN//cc//44 ombud//NN|NEU|SIN|IND|NOM//conj//42 kopplas//VB|PRS|SFO//conj//40 in//PL//compound:prt//45 varför//HA//advmod//49 processföringen//NN|UTR|SIN|DEF|NOM//nsubj:pass//49 förbättras//VB|PRS|SFO//obl:agent//45 där//AB//advmod//49 .//MAD//punct//32
10.4 Effekter för brottsligheten och det brottsförebyggande arbetet / Överklaganden till länsrätten;Länsrätten//NN|UTR|SIN|DEF|NOM//nsubj//58 kan//VB|PRS|AKT//aux//58 inte//AB//advmod//58 på//PP//case//57 rak//JJ|POS|UTR|SIN|IND|NOM//amod//57 arm//NN|UTR|SIN|IND|NOM//obl//58 svara//VB|INF|AKT//parataxis//32 på//PP//case//61 hur//HA//advmod//61 vanligt//JJ|POS|NEU|SIN|IND|NOM//obl//58 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//61 är//VB|PRS|AKT//cop//61 att//SN//mark//65 FMNs//PM|GEN//csubj//61 beslut//NN|NEU|SIN|IND|NOM//obj//65 ändras//VB|PRS|SFO//advcl//58 av//PP//case//69 domstolen//NN|UTR|SIN|DEF|NOM//obl:agent//67 .//MAD//punct//32
10.4 Effekter för brottsligheten och det brottsförebyggande arbetet / Överklaganden till länsrätten;Ungefär//AB//advmod//72 50//RG|NOM//nummod//73 procent//NN|UTR|PLU|IND|NOM//nsubj//82 av//PP//case//76 de//DT|UTR/NEU|PLU|DEF//det//76 ärenden//NN|NEU|PLU|IND|NOM//nmod//73 som//HP|-|-|-//nsubj//78 inkommer//VB|PRS|AKT//acl:relcl//76 till//PP//case//80 LR//PM|NOM//obl//78 är//VB|PRS|AKT//cop//82 överklagade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//parataxis//9 av//PP//case//84 anmälaren//NN|UTR|SIN|DEF|NOM//obl//82 .//MAD//punct//9
10.4 Effekter för brottsligheten och det brottsförebyggande arbetet / Överklaganden till länsrätten;Han//PN|UTR|SIN|DEF|SUB//nsubj//87 har//VB|PRS|AKT//parataxis//9 dock//AB//advmod//87 ingen//DT|UTR|SIN|IND//det//90 partsställning//NN|UTR|SIN|IND|NOM//obj//87 och//KN//cc//94 kan//VB|PRS|AKT//aux//94 inte//AB//advmod//94 överklaga//VB|INF|AKT//conj//87 varför//HA//advmod//98 dessa//DT|UTR/NEU|PLU|DEF//det//97 ärenden//NN|NEU|PLU|IND|NOM//nsubj:pass//98 avskrivs//VB|PRS|SFO//ccomp//94 .//MAD//punct//87
10.4 Effekter för brottsligheten och det brottsförebyggande arbetet / Överklaganden till länsrätten;FMF//PM|NOM//discourse//5 ://MID//punct//0
10.4 Effekter för brottsligheten och det brottsförebyggande arbetet / Överklaganden till länsrätten;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//5 är//VB|PRS|AKT//cop//5 inte//AB//advmod//5 ovanligt//JJ|POS|NEU|SIN|IND|NOM//ROOT//5 att//SN//mark//9 nämndens//NN|UTR|SIN|DEF|GEN//nmod:poss//8 beslut//NN|NEU|SIN|IND|NOM//nsubj:pass//9 ändras//VB|PRS|SFO//advcl//5 i//PP//case//11 domstolen//NN|UTR|SIN|DEF|NOM//obl//9 .//MAD//punct//5
10.4 Effekter för brottsligheten och det brottsförebyggande arbetet / Överklaganden till länsrätten;I//PP//case//14 princip//NN|UTR|SIN|IND|NOM//obl//16 alla//DT|UTR/NEU|PLU|IND/DEF//det//16 domar//NN|UTR|PLU|IND|NOM//obl//5 som//HP|-|-|-//nsubj//18 går//VB|PRS|AKT//acl:relcl//16 FMN//PM|NOM//obj//18 emot//PP//advmod//18 överklagas//VB|INF|SFO//xcomp//18 till//PP//case//23 Kammarrätten//PM|NOM//obl//21 .//MAD//punct//5
10.4 Effekter för brottsligheten och det brottsförebyggande arbetet / Överklaganden till länsrätten;En//DT|UTR|SIN|IND//det//26 brist//NN|UTR|SIN|IND|NOM//appos//5 i//PP//case//29 nämndens//NN|UTR|SIN|DEF|GEN//nmod:poss//29 hantering//NN|UTR|SIN|IND|NOM//nmod//26 och//KN//cc//32 som//HP|-|-|-//nsubj//32 leder//VB|PRS|AKT//conj//26 till//PP//case//34 överklaganden//NN|NEU|PLU|IND|NOM//obl//32 är//VB|PRS|AKT//cop//26 att//SN//mark//39 man//PN|UTR|SIN|IND|SUB//nsubj//39 inte//AB//advmod//39 har//VB|PRS|AKT//csubj//26 någon//DT|UTR|SIN|IND//det//42 muntlig//JJ|POS|UTR|SIN|IND|NOM//amod//42 förhandling//NN|UTR|SIN|IND|NOM//obj//39 i//PP//case//44 nämnden//NN|UTR|SIN|DEF|NOM//obl//39 .//MAD//punct//26
10.4 Effekter för brottsligheten och det brottsförebyggande arbetet / Överklaganden till länsrätten;Särskilt//AB//advmod//47 gäller//VB|PRS|AKT//conj//5 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//47 i//PP//case//50 fall//NN|NEU|PLU|IND|NOM//obl//47 med//PP//case//53 svåra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//53 bevisfrågor//NN|UTR|PLU|IND|NOM//obl//47 .//MID//punct//5
10.4 Effekter för brottsligheten och det brottsförebyggande arbetet / Överklaganden till länsrätten;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//56 framgår//VB|PRS|AKT//parataxis//5 inte//AB//advmod//56 heller//AB//advmod//56 alltid//AB//advmod//60 klart//AB|POS//advmod//56 vad//HP|NEU|SIN|IND//dislocated//64 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//64 är//VB|PRS|AKT//cop//64 nämnden//NN|UTR|SIN|DEF|NOM//nsubj//65 är//VB|PRS|AKT//conj//56 ute//AB//advmod//65 efter//PP//advmod//56 .//MAD//punct//56
10.4 Effekter för brottsligheten och det brottsförebyggande arbetet / Överklaganden till länsrätten;FMN//PM|NOM//nsubj//73 har//VB|PRS|AKT//aux//73 ofta//AB|POS//advmod//73 att//IE//mark//73 pröva//VB|INF|AKT//parataxis//56 svåra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//75 bevisfrågor//NN|UTR|PLU|IND|NOM//obj//73 .//MAD//punct//56
10.4 Effekter för brottsligheten och det brottsförebyggande arbetet / Överklaganden till länsrätten;Man//PN|UTR|SIN|IND|SUB//nsubj//79 skulle//VB|PRT|AKT//aux//79 få//VB|INF|AKT//parataxis//56 en//DT|UTR|SIN|IND//det//82 annan//JJ|POS|UTR|SIN|IND|NOM//amod//82 uppfattning//NN|UTR|SIN|IND|NOM//obj//79 om//SN//mark//86 man//PN|UTR|SIN|IND|SUB//nsubj//86 kunde//VB|PRT|AKT//aux//86 höra//VB|INF|AKT//advcl//79 mäklaren//NN|UTR|SIN|DEF|NOM//obj//86 muntligt//AB|POS//advmod//86 .//MAD//punct//56
10.4 Effekter för brottsligheten och det brottsförebyggande arbetet / Överklaganden till länsrätten;"Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//91 förekommer//VB|PRS|AKT//conj//5 också//AB//advmod//91 att//SN//mark//96 mäklarens//NN|UTR|SIN|DEF|GEN//nmod:poss//95 kunder//NN|UTR|PLU|IND|NOM//nsubj//96 använder//VB|PRS|AKT//ccomp//91 FMN//PM|NOM//obj//96 för//PP//mark//101 att//IE//mark//101 ""//PAD//punct//101 utpressa//VB|INF|AKT//advcl//96 ""//PAD//punct//103 mäklaren//NN|UTR|SIN|DEF|NOM//obj//101 .//MAD//punct//91"
10.4 Effekter för brottsligheten och det brottsförebyggande arbetet / Överklaganden till länsrätten;Man//PN|UTR|SIN|IND|SUB//nsubj//106 hotar//VB|PRS|AKT//parataxis//91 med//PP//case//109 en//DT|UTR|SIN|IND//det//109 anmälan//NN|UTR|SIN|IND|NOM//obl//106 till//PP//case//111 nämnden//NN|UTR|SIN|DEF|NOM//nmod//109 om//SN//mark//115 mäklaren//NN|UTR|SIN|DEF|NOM//nsubj//115 inte//AB//advmod//115 gör//VB|PRS|AKT//advcl//106 som//HA//obj//118 man//PN|UTR|SIN|IND|SUB//nsubj//118 vill//VB|PRS|AKT//ccomp//115 .//MAD//punct//106
10.4 Effekter för brottsligheten och det brottsförebyggande arbetet / Överklaganden till länsrätten;"Problemet//NN|NEU|SIN|DEF|NOM//nsubj//130 som//HP|-|-|-//nsubj//122 ligger//VB|PRS|AKT//acl:relcl//120 till//PP//case//128 grund//NN|UTR|SIN|IND|NOM//fixed//123 för//PP//fixed//123 ett//DT|NEU|SIN|IND//det//128 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//128 beteende//NN|NEU|SIN|IND|NOM//obl//122 är//VB|PRS|AKT//cop//130 ofta//AB|POS//parataxis//106 att//SN//mark//133 kunden//NN|UTR|SIN|DEF|NOM//nsubj//133 känner//VB|PRS|AKT//ccomp//106 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//133 ""//PAD//punct//136 lurad//PC|PRF|UTR|SIN|IND|NOM//xcomp//133 ""//PAD//punct//136 på//PP//case//139 pengar//NN|UTR|PLU|IND|NOM//obl//136 .//MAD//punct//106"
10.4 Effekter för brottsligheten och det brottsförebyggande arbetet / Överklaganden till länsrätten;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//144 skulle//VB|PRT|AKT//aux//144 vara//VB|INF|AKT//cop//144 bra//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//106 om//SN//mark//147 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//147 klarlades//VB|PRT|SFO//advcl//144 vad//HP|NEU|SIN|IND//obj//151 nämnden//NN|UTR|SIN|DEF|NOM//nsubj//151 kan//VB|PRS|AKT//aux//151 pröva//VB|INF|AKT//ccomp//147 .//MAD//punct//106
10.4 Effekter för brottsligheten och det brottsförebyggande arbetet / Överklaganden till länsrätten;Den//DT|UTR|SIN|DEF//det//155 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//155 möjligheten//NN|UTR|SIN|DEF|NOM//nsubj//165 för//PP//case//157 konsumenterna//NN|UTR|PLU|DEF|NOM//nmod//155 att//IE//mark//159 vända//VB|INF|AKT//acl//155 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//159 till//PP//case//162 ARN//PM|NOM//obl//159 har//VB|PRS|AKT//aux//165 bara//AB//advmod//165 gjort//VB|SUP|AKT//conj//106 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//165 krångligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//165 .//MAD//punct//91
10.4 Effekter för brottsligheten och det brottsförebyggande arbetet / Överklaganden till länsrätten;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//170 finns//VB|PRS|SFO//parataxis//91 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//172 möjligheter//NN|UTR|PLU|IND|NOM//nsubj//170 att//IE//mark//174 få//VB|INF|AKT//acl//172 en//DT|UTR|SIN|IND//det//176 prövning//NN|UTR|SIN|IND|NOM//obj//174 hos//PP//case//179 en//DT|UTR|SIN|IND//det//179 branschnämnd//NN|UTR|SIN|IND|NOM//nmod//176 .//MAD//punct//91
10.4 Effekter för brottsligheten och det brottsförebyggande arbetet / Överklaganden till länsrätten;Mäklarsamfundet//NN|NEU|SIN|DEF|NOM//ROOT//0 ://MID//punct//0
