4 Författningskommentar till balken ;4.1//RG|NOM//nmod//1 Inledning//NN|UTR|SIN|IND|NOM//ROOT//1
5 Författningskommentar till införandelagen;Statligt//JJ|POS|NEU|SIN|IND|NOM//advmod//1 personskadeskydd//NN|NEU|SIN|IND|NOM//ROOT//1 30//RG|NOM//nummod//3 §//NN|AN//obl//1
5 Författningskommentar till införandelagen;Övergångsbestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj//8 om//PP//case//2 skador//NN|UTR|PLU|IND|NOM//nmod//0 före//PP//case//6 den//DT|UTR|SIN|DEF//det//6 1//RO|NOM//nummod//6 juli//NN|UTR|SIN|IND|NOM//nmod//2 1977//RG|NOM//nummod//6 hänför//VB|PRS|AKT//ROOT//8 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//8 till//PP//case//11 införandet//NN|NEU|SIN|DEF|NOM//obl//8 av//PP//case//13 LSP//NN|AN//nmod//11 (//PAD//punct//13 prop//NN|UTR|SIN|IND|NOM//appos//13 .//MAD//punct//13
5 Författningskommentar till införandelagen;1976/77:64//RG|NOM//obl//8 ,//MID//punct//19 bet//VB|PRT|AKT//conj//17 .//MAD//punct//17
5 Författningskommentar till införandelagen;1976/77//RG|NOM//discourse//35 ://MID//punct//21
5 Författningskommentar till införandelagen;SfU21//PM|NOM//appos//21 ,//MID//punct//23 SFS//PM|NOM//nmod//26 1977:265//RG|NOM//conj//23 ,//MID//punct//28 punkt//NN|UTR|SIN|IND|NOM//conj//23 1//RG|NOM//nummod//28 )//PAD//punct//23 .//MAD//punct//21
5 Författningskommentar till införandelagen;Bestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj:pass//35 har//VB|PRS|AKT//aux//35 därefter//AB//advmod//35 ändrats//VB|SUP|SFO//parataxis//8 vid//PP//case//38 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//38 tillfällen//NN|NEU|PLU|IND|NOM//obl//35 ,//MID//punct//38 senast//AB|SUV//case//41 2000//RG|NOM//conj//38 (//PAD//punct//35 bet//VB|PRT|AKT//appos//35 .//MID//punct//35
5 Författningskommentar till införandelagen;2000/01//RG|NOM//appos//35 ://MID//punct//45
5 Författningskommentar till införandelagen;SfU4//PM|GEN//parataxis//45 ,//MID//punct//49 SFS//PM|NOM//conj//47 2000:814//RG|NOM//obj//49 )//PAD//punct//49 .//MAD//punct//47
5 Författningskommentar till införandelagen;31//RG|NOM//nummod//54 §//NN|AN//conj//47
5 Författningskommentar till införandelagen;Övergångsbestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj//8 om//PP//case//2 skador//NN|UTR|PLU|IND|NOM//nmod//0 före//PP//case//6 den//DT|UTR|SIN|DEF//det//6 1//RO|NOM//nummod//6 januari//NN|UTR|SIN|IND|NOM//nmod//0 1993//RG|NOM//nummod//6 kom//VB|PRT|AKT//ROOT//8 till//PP//case//10 1992//RG|NOM//obl//8 (//PAD//punct//8 prop//NN|UTR|SIN|IND|NOM//parataxis//8 .//MAD//punct//12
5 Författningskommentar till införandelagen;1992/93:30//RG|NOM//obl//8 ,//MID//punct//14 bet//VB|PRT|AKT//conj//14 .//MAD//punct//8
5 Författningskommentar till införandelagen;1992/93//RG|NOM//obl//8 ://MID//punct//18
5 Författningskommentar till införandelagen;SfU8//PM|NOM//advmod//8 ,//MID//punct//8 SFS//PM|NOM//nmod//23 1992:1699//RG|NOM//appos//8 )//PAD//punct//8 .//MAD//punct//8
5 Författningskommentar till införandelagen;32//RG|NOM//nummod//27 §//NN|AN//obl//8
5 Författningskommentar till införandelagen;Övergångsbestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj//7 i//PP//case//3 första//RO|NOM//amod//3 stycket//NN|NEU|SIN|DEF|NOM//nmod//0 om//PP//case//6 viss//JJ|POS|UTR|SIN|IND|NOM//amod//6 tjänstgöring//NN|UTR|SIN|IND|NOM//nmod//3 kom//VB|PRT|AKT//ROOT//7 till//PP//case//9 1994//RG|NOM//obl//7 (//PAD//punct//9 prop//NN|UTR|SIN|IND|NOM//appos//9 .//MAD//punct//7
5 Författningskommentar till införandelagen;1994/95:6//RG|NOM//discourse//17 ,//MID//punct//13 bet//VB|PRT|AKT//conj//13 .//MAD//punct//13
5 Författningskommentar till införandelagen;1994/95//RG|NOM//appos//7 ://MID//punct//17
5 Författningskommentar till införandelagen;FöU1//PM|NOM//dep//17 ,//MID//punct//19 SFS//PM|NOM//nmod//22 1994:2073//RG|NOM//conj//19 )//PAD//punct//19 .//MAD//punct//25
5 Författningskommentar till införandelagen;Övergångsbestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj//32 i//PP//case//28 andra//RO|NOM//amod//28 stycket//NN|NEU|SIN|DEF|NOM//nmod//25 om//SN//case//31 äldre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//31 grundutbildning//NN|UTR|SIN|IND|NOM//nmod//28 hänför//VB|PRS|AKT//parataxis//7 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//32 till//PP//case//35 införandet//NN|NEU|SIN|DEF|NOM//obl//32 av//PP//case//37 LSP//NN|AN//nmod//35 (//PAD//punct//37 prop//NN|UTR|SIN|IND|NOM//appos//37 .//MAD//punct//37
5 Författningskommentar till införandelagen;1976/77:64//RG|NOM//obl//32 ,//MID//punct//43 bet//VB|PRT|AKT//conj//41 .//MAD//punct//41
5 Författningskommentar till införandelagen;1976/77//RG|NOM//discourse//57 ://MID//punct//45
5 Författningskommentar till införandelagen;SfU21//PM|NOM//appos//45 ,//MID//punct//47 SFS//PM|NOM//nmod//50 1977:265//RG|NOM//conj//47 ,//MID//punct//52 punkt//NN|UTR|SIN|IND|NOM//conj//47 3//RG|NOM//nummod//52 )//PAD//punct//47 .//MAD//punct//45
5 Författningskommentar till införandelagen;33//RG|NOM//nummod//57 §//NN|AN//obl//7
5 Författningskommentar till införandelagen;Övergångsbestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj//7 om//PP//case//2 livräntor//NN|UTR|PLU|IND|NOM//nmod//0 som//HP|-|-|-//nsubj:pass//4 fastställts//VB|SUP|SFO//acl:relcl//2 före//PP//case//6 1998//RG|NOM//obl//4 kom//VB|PRT|AKT//ROOT//7 till//PP//case//9 1997//RG|NOM//obl//7 (//PAD//punct//7 prop//NN|UTR|SIN|IND|NOM//parataxis//7 .//MAD//punct//11
5 Författningskommentar till införandelagen;1997/98:1//RG|NOM//obl//7 ,//MID//punct//15 bet//VB|PRT|AKT//conj//13 .//MAD//punct//13
5 Författningskommentar till införandelagen;1997/98//RG|NOM//obl//7 ://MID//punct//17
5 Författningskommentar till införandelagen;FöU1//PM|NOM//advmod//7 ,//MID//punct//7 SFS//PM|NOM//nsubj//22 1997:1189//RG|NOM//conj//7 ,//MID//punct//24 punkt//NN|UTR|SIN|IND|NOM//conj//22 3//RG|NOM//nummod//24 )//PAD//punct//22 .//MAD//punct//7
5 Författningskommentar till införandelagen;34//RG|NOM//nummod//29 §//NN|AN//obj//7
5 Författningskommentar till införandelagen;Övergångsbestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj//10 om//PP//case//2 livräntor//NN|UTR|PLU|IND|NOM//nmod//0 som//HP|-|-|-//nsubj:pass//4 fastställts//VB|SUP|SFO//acl:relcl//2 före//PP//case//8 den//DT|UTR|SIN|DEF//det//8 1//RO|NOM//nummod//8 juli//NN|UTR|SIN|IND|NOM//obl//4 2002//RG|NOM//nummod//8 kom//VB|PRT|AKT//ROOT//10 till//PP//case//12 2002//RG|NOM//obl//10 (//PAD//punct//10 prop//NN|UTR|SIN|IND|NOM//parataxis//10 .//MID//punct//10
5 Författningskommentar till införandelagen;2001/02:11//RG|NOM//punct//10 ,//MID//punct//18 bet//VB|PRT|AKT//conj//16 .//MAD//punct//16
5 Författningskommentar till införandelagen;2001/02//RG|NOM//obl//10 ://MID//punct//20
5 Författningskommentar till införandelagen;FöU3//PM|NOM//appos//20 ,//MID//punct//22 SFS//PM|NOM//nmod//25 2002:279//RG|NOM//conj//22 ,//MID//punct//27 punkt//NN|UTR|SIN|IND|NOM//conj//22 3//RG|NOM//nummod//27 )//PAD//punct//22 .//MAD//punct//10
5 Författningskommentar till införandelagen;Krigsskadeersättning//NN|UTR|SIN|IND|NOM//ROOT//0 till//PP//case//2 sjömän//NN|UTR|PLU|IND|NOM//nmod//0 35//RG|NOM//nummod//4 §//NN|AN//nmod//0
5 Författningskommentar till införandelagen;Övergångsbestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj//12 om//PP//case//2 skador//NN|UTR|PLU|IND|NOM//nmod//0 före//PP//case//6 den//DT|UTR|SIN|DEF//det//6 1//RO|NOM//nummod//6 juli//NN|UTR|SIN|IND|NOM//nmod//2 1977//RG|NOM//nummod//6 ,//MID//punct//0 punkt//NN|UTR|SIN|IND|NOM//appos//0 1//RG|NOM//nummod//9 ,//MID//punct//0 hänför//VB|PRS|AKT//ROOT//12 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//12 till//PP//case//15 införandet//NN|NEU|SIN|DEF|NOM//obl//12 av//PP//case//17 KSL//PM|NOM//nmod//15 (//PAD//punct//17 prop//NN|UTR|SIN|IND|NOM//appos//17 .//MAD//punct//17
5 Författningskommentar till införandelagen;1976/77:64//RG|NOM//obl//12 ,//MID//punct//23 bet//VB|PRT|AKT//conj//21 .//MAD//punct//21
5 Författningskommentar till införandelagen;1976/77//RG|NOM//conj//12 ://MID//punct//25
5 Författningskommentar till införandelagen;SfU21//PM|NOM//appos//25 ,//MID//punct//27 SFS//PM|NOM//conj//27 1977//RG|NOM//nummod//29 ,//MID//punct//32 punkt//NN|UTR|SIN|IND|NOM//conj//27 1//RG|NOM//nummod//32 )//PAD//punct//27 .//MAD//punct//25
5 Författningskommentar till införandelagen;5//RG|NOM//nummod//37 kap.//NN|AN//nmod//38 Övergångsbestämmelser//NN|UTR|PLU|IND|NOM//nmod//25 till//PP//case//40 avdelning//NN|UTR|SIN|IND|NOM//nmod//41 D//NN|NEU|SIN|IND|NOM//nmod//38
5 Författningskommentar till införandelagen;Handikappersättning//NN|UTR|SIN|IND|NOM//ROOT//0 1//RG|NOM//nummod//2 §//NN|AN//nmod//0
5 Författningskommentar till införandelagen;Övergångsbestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj//4 om//PP//case//3 äldre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//3 invaliditetsförmåner//NN|UTR|PLU|IND|NOM//nmod//0 hänför//VB|PRS|AKT//ROOT//4 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//4 till//PP//case//7 införandet//NN|NEU|SIN|DEF|NOM//obl//4 av//PP//case//9 HVL//PM|NOM//nmod//7 (//PAD//punct//9 prop//NN|UTR|SIN|IND|NOM//appos//9 .//MAD//punct//9
5 Författningskommentar till införandelagen;1997/98:152//RG|NOM//obl//4 ,//MID//punct//15 bet//VB|PRT|AKT//conj//13 .//MAD//punct//13
5 Författningskommentar till införandelagen;1997/98//RG|NOM//discourse//19 ://MID//punct//17
5 Författningskommentar till införandelagen;SfU13//PM|NOM//parataxis//4 ,//MID//punct//21 SFS//PM|NOM//conj//19 1998:703//RG|NOM//nummod//21 ,//MID//punct//24 punkt//NN|UTR|SIN|IND|NOM//conj//19 3//RG|NOM//nummod//24 )//PAD//punct//19 .//MAD//punct//19
5 Författningskommentar till införandelagen;2//RG|NOM//nummod//29 §//NN|AN//conj//19
5 Författningskommentar till införandelagen;Övergångsbestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj//4 om//PP//case//3 äldre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//3 studiemedel//NN|NEU|PLU|IND|NOM//nmod//0 kom//VB|PRT|AKT//ROOT//4 till//PP//case//6 1999//RG|NOM//obl//4 (//PAD//punct//6 prop//NN|UTR|SIN|IND|NOM//appos//6 .//MAD//punct//4
5 Författningskommentar till införandelagen;1999/2000:10//RG|NOM//advmod//4 ,//MID//punct//12 bet//VB|PRT|AKT//conj//10 .//MID//punct//10
5 Författningskommentar till införandelagen;1999/2000//RG|NOM//conj//4 ://MID//punct//16
5 Författningskommentar till införandelagen;UbU7//PM|NOM//appos//14 ,//MID//punct//18 SFS//PM|NOM//compound//19 1999:1412//RG|NOM//conj//16 )//PAD//punct//16 .//MAD//punct//4
5 Författningskommentar till införandelagen;Frågan//NN|UTR|SIN|DEF|NOM//nsubj:pass//28 om//PP//case//24 behovet//NN|NEU|SIN|DEF|NOM//nmod//22 av//PP//case//26 bestämmelsen//NN|UTR|SIN|DEF|NOM//nmod//24 har//VB|PRS|AKT//aux//28 tagits//VB|SUP|SFO//conj//4 upp//PL//compound:prt//28 i//PP//case//31 kommentaren//NN|UTR|SIN|DEF|NOM//obl//28 till//PP//case//34 4//RG|NOM//nummod//34 kap.//NN|AN//obl//28 3//RG|NOM//nummod//36 §//NN|AN//obl//28 .//MAD//punct//4
5 Författningskommentar till införandelagen;Bilstöd//NN|NEU|SIN|IND|NOM//ROOT//0 3//RG|NOM//nummod//2 §//NN|AN//nmod//0
5 Författningskommentar till införandelagen;Övergångsbestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj//9 om//PP//case//3 tidigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//3 beslut//NN|NEU|SIN|IND|NOM//nmod//0 om//PP//case//5 stöd//NN|NEU|SIN|IND|NOM//nmod//3 och//KN//cc//8 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 fordonsinnehav//NN|NEU|PLU|IND|NOM//conj//5 hänför//VB|PRS|AKT//ROOT//9 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//9 till//PP//case//12 införandet//NN|NEU|SIN|DEF|NOM//obl//9 av//PP//case//14 FBH//PM|NOM//nmod//12 (//PAD//punct//9 jfr//VB|AN//parataxis//9 prop//NN|UTR|SIN|IND|NOM//obj//16 .//MAD//punct//9
5 Författningskommentar till införandelagen;1987/88:99//RG|NOM//obl//9 ,//MID//punct//19 bet//VB|PRT|AKT//conj//19 .//MAD//punct//19
5 Författningskommentar till införandelagen;1987/88//RG|NOM//obl//9 ://MID//punct//23
5 Författningskommentar till införandelagen;SfU23//PM|NOM//parataxis//23 ,//MID//punct//27 SFS//PM|NOM//conj//25 1988:890//RG|NOM//nummod//27 ,//MID//punct//30 punkt//NN|UTR|SIN|IND|NOM//conj//25 2//RG|NOM//nummod//30 )//PAD//punct//25 .//MAD//punct//23
5 Författningskommentar till införandelagen;4//RG|NOM//nummod//35 §//NN|AN//obl//9
5 Författningskommentar till införandelagen;Eftersom//SN//mark//5 bilstöd//NN|NEU|SIN|IND|NOM//nsubj:pass//5 inte//AB//advmod//5 direkt//AB|POS//advmod//5 kan//VB|PRS|AKT//aux//5 hänföras//VB|INF|SFO//advcl//10 till//PP//case//9 en//DT|UTR|SIN|IND//det//9 viss//JJ|POS|UTR|SIN|IND|NOM//amod//9 tidsperiod//NN|UTR|SIN|IND|NOM//obl//5 ges//VB|PRS|SFO//ROOT//10 här//AB//advmod//10 en//DT|UTR|SIN|IND//det//14 uttrycklig//JJ|POS|UTR|SIN|IND|NOM//amod//14 regel//NN|UTR|SIN|IND|NOM//nsubj:pass//10 om//PP//mark//19 att//SN//mark//19 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//19 skall//VB|PRS|AKT//aux//19 anses//VB|INF|SFO//advcl//10 avse//VB|INF|AKT//xcomp//19 den//DT|UTR|SIN|DEF//det//22 tidpunkt//NN|UTR|SIN|IND|NOM//obj//20 då//HA//advmod//25 ansökan//NN|UTR|SIN|IND|NOM//nsubj:pass//25 görs//VB|PRS|SFO//acl:relcl//22 .//MAD//punct//10
5 Författningskommentar till införandelagen;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//28 har//VB|PRS|AKT//parataxis//10 betydelse//NN|UTR|SIN|IND|NOM//obj//28 dels//KN//advmod//34 för//PP//case//34 den//DT|UTR|SIN|DEF//det//34 allmänna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//34 bestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj:pass//44 i//PP//case//37 1//RG|NOM//nummod//37 kap.//NN|AN//nmod//34 3//RG|NOM//nummod//39 §//NN|AN//nmod//34 att//SN//mark//42 de//DT|UTR/NEU|PLU|DEF//nsubj//42 upphävda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl//34 lagarna//NN|UTR|PLU|DEF|NOM//obj//42 tillämpas//VB|INF|SFO//advcl//28 på//PP//case//46 förmåner//NN|UTR|PLU|IND|NOM//obl//44 som//HP|-|-|-//nsubj//48 avser//VB|PRS|AKT//acl:relcl//46 tid//NN|UTR|SIN|IND|NOM//obj//48 före//PP//case//51 ikraftträdandet//NN|NEU|SIN|DEF|NOM//obl//48 ,//MID//punct//56 dels//KN//advmod//56 för//PP//case//56 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//56 övergångsbestämmelser//NN|UTR|PLU|IND|NOM//conj//10 till//PP//case//59 avdelning//NN|UTR|SIN|IND|NOM//nmod//59 H//NN|NEU|SIN|IND|NOM//nmod//56 ,//MID//punct//56 t.ex.//AB|AN//advmod//62 9//RG|NOM//nummod//63 kap.//NN|AN//obl//65 2//RG|NOM//nummod//65 §//NN|AN//nmod//56 ,//MID//punct//65 där//HA//advmod//69 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//69 har//VB|PRS|AKT//acl:relcl//65 betydelse//NN|UTR|SIN|IND|NOM//obj//69 vilken//HD|UTR|SIN|IND//det//72 tid//NN|UTR|SIN|IND|NOM//obj//74 förmånen//NN|UTR|SIN|DEF|NOM//nsubj//74 avser//VB|PRS|AKT//conj//69 .//MAD//punct//10
5 Författningskommentar till införandelagen;6//RG|NOM//nummod//77 kap.//NN|AN//nmod//78 Övergångsbestämmelser//NN|UTR|PLU|IND|NOM//nsubj:pass//10 till//PP//case//80 avdelning//NN|UTR|SIN|IND|NOM//nmod//81 E//NN|NEU|SIN|IND|NOM//obl//10
5 Författningskommentar till införandelagen;Äldre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//1 pensionsordningar//NN|UTR|PLU|IND|NOM//ROOT//1 1//RG|NOM//nummod//3 §//NN|AN//nmod//1
5 Författningskommentar till införandelagen;Övergångsbestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj//11 om//PP//case//2 pension//NN|UTR|SIN|IND|NOM//nmod//0 på//PP//case//7 grund//NN|UTR|SIN|IND|NOM//fixed//3 av//PP//fixed//3 erlagda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//7 avgifter//NN|UTR|PLU|IND|NOM//nmod//2 enligt//PP//case//10 äldre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//10 bestämmelser//NN|UTR|PLU|IND|NOM//nmod//7 kommer//VB|PRS|AKT//ROOT//11 från//PP//case//14 38//RG|NOM//nummod//14 §//NN|AN//nmod//15 AFLP//PM|NOM//obj//11 (//PAD//punct//15 prop//NN|UTR|SIN|IND|NOM//appos//15 .//MAD//punct//15
5 Författningskommentar till införandelagen;1962:90//RG|NOM//punct//11 ,//MID//punct//21 bet//VB|PRT|AKT//conj//11 .//MID//punct//21
5 Författningskommentar till införandelagen;2LU//RG|NOM//obl//11 1962:27//RG|NOM//conj//11 ,//MID//punct//26 SFS//PM|NOM//conj//11 1962:382//RG|NOM//nummod//26 )//PAD//punct//26 .//MAD//punct//11
5 Författningskommentar till införandelagen;2//RG|NOM//nummod//31 §//NN|AN//obl//11
5 Författningskommentar till införandelagen;Övergångsbestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj//14 om//PP//case//2 pension//NN|UTR|SIN|IND|NOM//nmod//0 när//HA//mark//7 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//7 endast//AB//advmod//7 är//VB|PRS|AKT//cop//7 sannolikt//JJ|POS|NEU|SIN|IND|NOM//acl//0 att//SN//mark//10 avgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//10 erlagts//VB|SUP|SFO//acl//0 enligt//PP//case//13 äldre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//13 bestämmelser//NN|UTR|PLU|IND|NOM//obl//10 kommer//VB|PRS|AKT//ROOT//14 från//PP//case//17 14//RG|NOM//nummod//17 §//NN|AN//nmod//20 första//RO|NOM//amod//19 stycket//NN|NEU|SIN|DEF|NOM//nmod//20 AFLP//PM|NOM//obj//14 (//PAD//punct//20 prop//NN|UTR|SIN|IND|NOM//appos//20 .//MAD//punct//20
5 Författningskommentar till införandelagen;1962:90//RG|NOM//punct//14 ,//MID//punct//26 bet//VB|PRT|AKT//conj//14 .//MID//punct//26
5 Författningskommentar till införandelagen;2LU//RG|NOM//obl//14 1962:27//RG|NOM//conj//14 ,//MID//punct//31 SFS//PM|NOM//conj//14 1962:382//RG|NOM//nummod//31 och//KN//cc//34 prop//NN|UTR|SIN|IND|NOM//conj//32 .//MAD//punct//14
5 Författningskommentar till införandelagen;1982/83:127//RG|NOM//discourse//40 ,//MID//punct//38 bet//VB|PRT|AKT//conj//36 .//MAD//punct//36
5 Författningskommentar till införandelagen;1982/83//RG|NOM//parataxis//14 ://MID//punct//40
5 Författningskommentar till införandelagen;SfU24//PM|NOM//appos//40 ,//MID//punct//44 SFS//PM|NOM//conj//40 1983:395//RG|NOM//nummod//44 )//PAD//punct//44 .//MAD//punct//40
5 Författningskommentar till införandelagen;3//RG|NOM//nummod//49 §//NN|AN//nmod//40
5 Författningskommentar till införandelagen;Övergångsbestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj//12 om//PP//case//2 pension//NN|UTR|SIN|IND|NOM//nmod//0 enligt//PP//case//5 äldre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//5 bestämmelser//NN|UTR|PLU|IND|NOM//nmod//2 som//HP|-|-|-//nsubj:pass//7 lämnades//VB|PRT|SFO//acl:relcl//0 vid//PP//case//9 utgången//NN|UTR|SIN|DEF|NOM//obl//7 av//PP//case//11 1962//RG|NOM//nmod//9 kommer//VB|PRS|AKT//ROOT//12 från//PP//case//15 14//RG|NOM//nummod//15 §//NN|AN//nmod//17 andra//RO|NOM//amod//17 stycket//NN|NEU|SIN|DEF|NOM//nmod//18 AFLP//PM|NOM//obj//12 (//PAD//punct//18 prop//NN|UTR|SIN|IND|NOM//appos//18 .//MAD//punct//18
5 Författningskommentar till införandelagen;1962:90//RG|NOM//punct//12 ,//MID//punct//24 bet//VB|PRT|AKT//conj//12 .//MID//punct//24
5 Författningskommentar till införandelagen;2LU//RG|NOM//obl//12 1962:27//RG|NOM//conj//12 ,//MID//punct//29 SFS//PM|NOM//conj//12 1962:382//RG|NOM//nummod//29 och//KN//cc//32 prop//NN|UTR|SIN|IND|NOM//conj//30 .//MAD//punct//12
5 Författningskommentar till införandelagen;1982/83:127//RG|NOM//obl//12 ,//MID//punct//36 bet//VB|PRT|AKT//conj//34 .//MAD//punct//34
5 Författningskommentar till införandelagen;1982/83//RG|NOM//nmod//34 ://MID//punct//38
5 Författningskommentar till införandelagen;SfU24//PM|NOM//conj//34 ,//MID//punct//40 SFS//PM|NOM//conj//34 1983:395//RG|NOM//conj//34 )//PAD//punct//34 .//MAD//punct//12
5 Författningskommentar till införandelagen;4//RG|NOM//nummod//47 §//NN|AN//obl//12
5 Författningskommentar till införandelagen;Övergångsbestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj//9 om//PP//case//3 frivilliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 pensionsförsäkringar//NN|UTR|PLU|IND|NOM//nmod//0 enligt//PP//case//8 tidigare//AB|KOM//advmod//6 22//RG|NOM//nummod//7 kap.//NN|AN//nmod//8 AFL//PM|NOM//nmod//3 kom//VB|PRT|AKT//ROOT//9 till//PP//case//11 1980//RG|NOM//obl//9 (//PAD//punct//11 prop//NN|UTR|SIN|IND|NOM//appos//11 .//MID//punct//9
5 Författningskommentar till införandelagen;1979/80:128//RG|NOM//obl//9 ,//MID//punct//17 bet//VB|PRT|AKT//conj//15 .//MAD//punct//15
5 Författningskommentar till införandelagen;1979/80//RG|NOM//obl//9 ://MID//punct//19
5 Författningskommentar till införandelagen;SfU16//PM|NOM//appos//19 ,//MID//punct//23 SFS//PM|NOM//conj//21 1980:315//RG|NOM//nmod//23 )//PAD//punct//21 .//MAD//punct//9
5 Författningskommentar till införandelagen;Hustrutillägg//PM|NOM//ROOT//0 5//RG|NOM//nummod//2 §//NN|AN//obj//0
5 Författningskommentar till införandelagen;Övergångsbestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj//3 om//PP//case//2 hustrutillägg//NN|NEU|SIN|IND|NOM//nmod//0 kom//VB|PRT|AKT//ROOT//3 till//PP//case//5 1988//RG|NOM//obl//3 (//PAD//punct//3 prop//NN|UTR|SIN|IND|NOM//parataxis//3 .//MID//punct//7
5 Författningskommentar till införandelagen;1987/88:171//RG|NOM//discourse//13 ,//MID//punct//11 bet//VB|PRT|AKT//conj//9 .//MAD//punct//9
5 Författningskommentar till införandelagen;1987/88//RG|NOM//parataxis//3 ://MID//punct//13
5 Författningskommentar till införandelagen;SfU29//PM|NOM//appos//13 ,//MID//punct//17 SFS//PM|NOM//conj//15 1988:881//RG|NOM//conj//15 ,//MID//punct//20 punkt//NN|UTR|SIN|IND|NOM//conj//15 12//RG|NOM//nummod//20 )//PAD//punct//15 .//MAD//punct//13
5 Författningskommentar till införandelagen;Inkomstgrundad//PC|PRF|UTR|SIN|IND|NOM//amod//1 ålderspension//NN|UTR|SIN|IND|NOM//ROOT//1 6//RG|NOM//nummod//3 §//NN|AN//nmod//1
5 Författningskommentar till införandelagen;Övergångsbestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj//6 om//PP//case//2 tillämpning//NN|UTR|SIN|IND|NOM//nmod//0 av//PP//case//5 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 definitioner//NN|UTR|PLU|IND|NOM//nmod//2 kommer//VB|PRS|AKT//ROOT//6 från//PP//case//10 2//RG|NOM//nummod//9 §//NN|AN//nmod//10 LIPP//PM|NOM//obl//6 (//PAD//punct//10 prop//NN|UTR|SIN|IND|NOM//appos//10 .//MAD//punct//10
5 Författningskommentar till införandelagen;1997/98:151//RG|NOM//obl//6 ,//MID//punct//14 bet//VB|PRT|AKT//conj//14 .//MAD//punct//14
5 Författningskommentar till införandelagen;1997/98//RG|NOM//discourse//20 ://MID//punct//18
5 Författningskommentar till införandelagen;SfU13//PM|NOM//nsubj:pass//54 ,//MID//punct//22 SFS//PM|NOM//conj//20 1998:675//RG|NOM//obj//22 )//PAD//punct//20 .//MAD//punct//20
5 Författningskommentar till införandelagen;Denna//DT|UTR|SIN|DEF//det//27 paragraf//NN|UTR|SIN|IND|NOM//nsubj//28 hänvisar//VB|PRS|AKT//conj//20 i//PP//case//38 dag//NN|UTR|SIN|IND|NOM//fixed//29 till//PP//fixed//29 1//RG|NOM//nummod//33 kap.//NN|AN//nmod//34 8//RG|NOM//obl//35 10//RG|NOM//nummod//36 §//NN|AN//nmod//38 §//NN|AN//nmod//38 LIP//PM|NOM//obl//28 .//MAD//punct//20
