Romers rätt;–//RG|NOM//punct//2 en//DT|UTR|SIN|IND//det//2 strategi//NN|UTR|SIN|IND|NOM//ROOT//2 för//PP//case//4 romer//NN|UTR|PLU|IND|NOM//nmod//2 i//PP//case//6 Sverige//PM|NOM//nmod//4
4.2.2 Etnisk diskriminering;År//NN|NEU|SIN|IND|NOM//nmod//185 1990//RG|NOM//obl//186 dömdes//VB|PRT|SFO//conj//73 en//DT|UTR|SIN|IND//det//188 butiksägare//NN|UTR|SIN|IND|NOM//nsubj:pass//186 för//PP//case//190 diskriminering//NN|UTR|SIN|IND|NOM//obl//186 på//PP//case//195 grund//NN|UTR|SIN|IND|NOM//fixed//191 av//PP//fixed//191 en//DT|UTR|SIN|IND//det//195 skylt//NN|UTR|SIN|IND|NOM//nmod//190 ”//PAD//punct//198 Zigenare//NN|UTR|PLU|IND|NOM//nsubj//198 äga//VB|PRS|AKT//advcl//186 ej//AB//advmod//198 tillträde//NN|NEU|SIN|IND|NOM//obj//198 ”//PAD//punct//198 .//MAD//punct//73
4.2.2 Etnisk diskriminering;Ombudsmannen//NN|UTR|SIN|DEF|NOM//nsubj:pass//4 mot//PP//case//3 etnisk//JJ|POS|UTR|SIN|IND|NOM//amod//3 diskriminering//NN|UTR|SIN|IND|NOM//nmod//0 inrättades//VB|PRT|SFO//ROOT//4 1986//RG|NOM//nummod//4 .//MAD//punct//4
4.2.2 Etnisk diskriminering;På//PP//case//8 1980-talet//NN|NEU|SIN|DEF|NOM//obl//16 var//VB|PRT|AKT//cop//16 lagstiftningen//NN|UTR|SIN|DEF|NOM//nsubj//16 mot//PP//case//12 diskriminering//NN|UTR|SIN|IND|NOM//nmod//10 på//PP//case//15 etnisk//JJ|POS|UTR|SIN|IND|NOM//amod//15 grund//NN|UTR|SIN|IND|NOM//nmod//12 tandlös//JJ|POS|UTR|SIN|IND|NOM//conj//4 .//MAD//punct//16
4.2.2 Etnisk diskriminering;Diskrimineringsutredningen//NN|UTR|SIN|DEF|NOM//nsubj//23 (//PAD//punct//18 1979–1985//RG|NOM//appos//18 )//PAD//punct//20 hade//VB|PRT|AKT//aux//23 föreslagit//VB|SUP|AKT//parataxis//16 en//DT|UTR|SIN|IND//det//26 tuffare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//26 lag//NN|UTR|SIN|IND|NOM//obj//23 än//KN//case//28 den//PN|UTR|SIN|DEF|SUB/OBJ//acl//26 som//HP|-|-|-//nsubj:pass//30 antogs//VB|PRT|SFO//acl:relcl//28 av//PP//case//32 riksdagen//NN|UTR|SIN|DEF|NOM//obl:agent//30 .//MAD//punct//4
4.2.2 Etnisk diskriminering;Få//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//35 mål//NN|NEU|PLU|IND|NOM//appos//4 som//HP|-|-|-//nsubj:pass//37 prövades//VB|PRT|SFO//acl:relcl//35 rättsligt//AB|POS//advmod//39 resulterade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//37 i//PP//case//42 fällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//42 domar//NN|UTR|PLU|IND|NOM//obl//39 .//MAD//punct//35
4.2.2 Etnisk diskriminering;Kraven//NN|NEU|PLU|DEF|NOM//nsubj//55 på//PP//case//46 kärandesidan//NN|UTR|SIN|DEF|NOM//nmod//44 att//IE//mark//48 bevisa//VB|INF|AKT//acl//44 att//SN//mark//51 diskriminering//NN|UTR|SIN|IND|NOM//nsubj//51 ägt//VB|SUP|AKT//ccomp//48 rum//NN|NEU|SIN|IND|NOM//compound:prt//51 var//VB|PRT|AKT//cop//55 för//AB//advmod//55 höga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//35 .//MAD//punct//35
4.2.2 Etnisk diskriminering;Efter//PP//advmod//59 hand//NN|UTR|SIN|IND|NOM//fixed//57 har//VB|PRS|AKT//conj//4 lagstiftningen//NN|UTR|SIN|DEF|NOM//nsubj//59 på//PP//case//63 området//NN|NEU|SIN|DEF|NOM//amod//63 skärpts//VB|SUP|SFO//obl//59 och//KN//cc//66 nu//AB//advmod//66 gäller//VB|PRS|AKT//conj//59 omvänd//PC|PRF|UTR|SIN|IND|NOM//amod//68 bevisbörda//NN|UTR|SIN|IND|NOM//obj//66 .//MAD//punct//4
4.2.2 Etnisk diskriminering;Den//DT|UTR|SIN|DEF//det//71 svarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nsubj//74 måste//VB|PRS|AKT//aux//74 kunna//VB|INF|AKT//aux//74 göra//VB|INF|AKT//parataxis//4 troligt//AB|POS//advmod//74 att//SN//mark//82 han//PN|UTR|SIN|DEF|SUB//nsubj//82 ///MID//cc//79 hon//PN|UTR|SIN|DEF|SUB//conj//77 inte//AB//advmod//82 har//VB|PRS|AKT//aux//82 diskriminerat//VB|SUP|AKT//ccomp//74 .//MAD//punct//4
4.2.2 Etnisk diskriminering;Den//DT|UTR|SIN|DEF//det//86 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//86 ordningen//NN|UTR|SIN|DEF|NOM//nsubj//88 har//VB|PRS|AKT//aux//88 lett//VB|SUP|AKT//conj//4 till//PP//mark//92 att//SN//mark//92 DO//PM|NOM//nsubj//92 vunnit//VB|SUP|AKT//advcl//88 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//94 mål//NN|NEU|PLU|IND|NOM//obj//92 där//HA//advmod//97 romer//NN|UTR|PLU|IND|NOM//nsubj//97 utsatts//VB|SUP|SFO//acl:relcl//94 för//PP//case//100 kränkande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//100 bemötande//NN|NEU|SIN|IND|NOM//obl//97 och//KN//cc//103 diskriminerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//103 behandling//NN|UTR|SIN|IND|NOM//conj//100 .//MAD//punct//4
4.2.2 Etnisk diskriminering;DO//PM|NOM//nsubj//1 avslutar//VB|PRS|AKT//ROOT//1 sin//PS|UTR|SIN|DEF//nmod:poss//3 rapport//NN|UTR|SIN|IND|NOM//obj//1 med//PP//mark//6 att//IE//mark//6 konstatera//VB|INF|AKT//advcl//1 att//SN//mark//15 begränsad//PC|PRF|UTR|SIN|IND|NOM//amod//9 kunskap//NN|UTR|SIN|IND|NOM//nsubj//15 om//PP//case//11 romer//NN|UTR|PLU|IND|NOM//nmod//9 och//KN//cc//14 romers//NN|UTR|PLU|IND|GEN//nmod:poss//14 livsvillkor//NN|NEU|PLU|IND|NOM//conj//11 finns//VB|PRS|SFO//ccomp//6 i//PP//case//17 majoritetssamhället//NN|NEU|SIN|DEF|NOM//obl//15 ,//MID//punct//34 och//KN//cc//34 även//AB//advmod//22 hos//PP//case//22 myndigheter//NN|UTR|PLU|IND|NOM//obl//34 som//HP|-|-|-//nsubj//24 har//VB|PRS|AKT//acl:relcl//22 till//PP//case//26 uppgift//NN|UTR|SIN|IND|NOM//obj//24 att//IE//mark//28 motverka//VB|INF|AKT//xcomp//24 och//KN//cc//30 förebygga//VB|INF|AKT//conj//28 diskriminering//NN|UTR|SIN|IND|NOM//obj//28 är//VB|PRS|AKT//cop//34 kunskapen//NN|UTR|SIN|DEF|NOM//nsubj//34 bristfällig//JJ|POS|UTR|SIN|IND|NOM//conj//1 .//MAD//punct//1
4.2.2 Etnisk diskriminering;Man//PN|UTR|SIN|IND|SUB//nsubj//37 saknar//VB|PRS|AKT//conj//1 kunskap//NN|UTR|SIN|IND|NOM//obj//37 om//PP//case//42 de//DT|UTR/NEU|PLU|DEF//det//42 bakomliggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//42 förhållanden//NN|NEU|PLU|IND|NOM//nmod//38 som//HP|-|-|-//nsubj//44 orsakat//VB|SUP|AKT//acl:relcl//42 romers//NN|UTR|PLU|IND|GEN//nmod:poss//46 marginalisering//NN|UTR|SIN|IND|NOM//obj//44 .//MID//punct//37
4.2.2 Etnisk diskriminering;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//49 finns//VB|PRS|SFO//parataxis//37 liten//JJ|POS|UTR|SIN|IND|NOM//advmod//49 eller//KN//cc//53 ingen//DT|UTR|SIN|IND//det//53 insikt//NN|UTR|SIN|IND|NOM//conj//50 i//PP//case//56 den//DT|UTR|SIN|DEF//det//56 roll//NN|UTR|SIN|IND|NOM//nmod//53 som//HP|-|-|-//obj//62 majoritetssamhället//NN|NEU|SIN|DEF|NOM//nsubj//62 och//KN//cc//60 staten//NN|UTR|SIN|DEF|NOM//conj//58 har//VB|PRS|AKT//aux//62 haft//VB|SUP|AKT//acl:relcl//56 och//KN//cc//64 har//VB|PRS|AKT//conj//62 än//AB//advmod//64 i//PP//advmod//64 dag//NN|UTR|SIN|IND|NOM//fixed//66 för//PP//mark//70 att//IE//mark//70 upprätthålla//VB|INF|AKT//advcl//64 romers//NN|UTR|PLU|IND|GEN//nmod:poss//72 utanförskap//NN|NEU|SIN|IND|NOM//obj//70 .//MAD//punct//49
4.2.2 Etnisk diskriminering;DO//PM|NOM//nsubj//75 konstaterar//VB|PRS|AKT//parataxis//49 att//SN//mark//81 antiziganistiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//78 föreställningar//NN|UTR|PLU|IND|NOM//nsubj//81 är//VB|PRS|AKT//cop//81 allmänt//AB|POS//advmod//81 förekommande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//75 och//KN//cc//89 att//SN//mark//89 innehållet//NN|NEU|SIN|DEF|NOM//nsubj:pass//89 i//PP//case//87 dessa//DT|UTR/NEU|PLU|DEF//det//87 fördomar//NN|UTR|PLU|IND|NOM//nmod//84 sällan//AB//advmod//89 ifrågasätts//VB|PRS|SFO//conj//81 .//MAD//punct//75
4.2.2 Etnisk diskriminering;Några//DT|UTR/NEU|PLU|IND//det//2 aktuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 ärenden//NN|NEU|PLU|IND|NOM//nsubj//8 ://MAD//punct//2
4.2.2 Etnisk diskriminering;1//RG|NOM//nmod//2 .//MID//punct//2
4.2.2 Etnisk diskriminering;Gävle//PM|GEN//amod//7 tingsrätt//NN|UTR|SIN|IND|NOM//nsubj//8 meddelade//VB|PRT|AKT//ROOT//8  //_SP////8 2006-06-16//RG|NOM//obl//8 fällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//12 dom//PN|UTR/NEU|PLU|DEF|SUB/OBJ//obj//8 för//PP//case//15 etnisk//JJ|POS|UTR|SIN|IND|NOM//amod//15 diskriminering//NN|UTR|SIN|IND|NOM//obl//8 .//MID//punct//15
4.2.2 Etnisk diskriminering;Personer//NN|UTR|PLU|IND|NOM//appos//15 av//PP//case//20 romskt//JJ|POS|NEU|SIN|IND|NOM//amod//20 ursprung//NN|NEU|SIN|IND|NOM//nmod//17 vägrades//VB|PRT|SFO//conj//8 äta//VB|INF|AKT//xcomp//21 på//PP//case//24 restaurang//NN|UTR|SIN|IND|NOM//nmod//26 Lilla//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//26 Kungshallen//PM|NOM//obj//22 i//PP//case//28 Skutskär//PM|NOM//obl//22 med//PP//case//30 hänvisning//NN|UTR|SIN|IND|NOM//obl//21 till//PP//mark//35 att//SN//mark//35 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//35 är//VB|PRS|AKT//cop//35 romer//NN|UTR|PLU|IND|NOM//acl//30 .//MAD//punct//8
4.2.2 Etnisk diskriminering;2//RG|NOM//punct//8 .//MID//punct//8
4.2.2 Etnisk diskriminering;Lidköpings//PM|GEN//nmod:poss//40 tingsrätt//NN|UTR|SIN|IND|NOM//nsubj//41 meddelade//VB|PRT|AKT//parataxis//8 2008//RG|NOM//nummod//43 05//RG|NOM//obl//44 20//RG|NOM//nummod//45 fällande//NN|UTR|PLU|IND|NOM//conj//8 dom//PN|UTR/NEU|PLU|DEF|SUB/OBJ//obj//8 för//PP//case//49 etnisk//JJ|POS|UTR|SIN|IND|NOM//amod//49 diskriminering//NN|UTR|SIN|IND|NOM//obl//8 .//MAD//punct//8
4.2.2 Etnisk diskriminering;En//DT|UTR|SIN|IND//det//52 kvinna//NN|UTR|SIN|IND|NOM//nsubj//53 vägrades//VB|PRT|SFO//parataxis//8 tillträde//NN|NEU|SIN|IND|NOM//obj//53 till//PP//case//57 en//DT|UTR|SIN|IND//det//57 lägenhet//NN|UTR|SIN|IND|NOM//obl//53 enligt//PP//case//61 redan//AB//advmod//61 ingånget//PC|PRF|NEU|SIN|IND|NOM//amod//61 avtal//NN|NEU|SIN|IND|NOM//nmod//57 och//KN//cc//63 påskrivet//PC|PRF|NEU|SIN|IND|NOM//conj//61 kontrakt//NN|NEU|SIN|IND|NOM//conj//61 ,//MID//punct//53 då//HA//mark//68 hyresvärden//NN|UTR|SIN|DEF|NOM//nsubj//68 förstod//VB|PRT|AKT//advcl//53 att//SN//mark//72 kvinnan//NN|UTR|SIN|DEF|NOM//nsubj//72 var//VB|PRT|AKT//cop//72 rom//NN|UTR|SIN|IND|NOM//ccomp//68 och//KN//cc//75 inte//AB//advmod//75 thailändska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//72 .//MAD//punct//53
4.2.2 Etnisk diskriminering;3//RG|NOM//punct//8 .//MID//punct//8
4.2.2 Etnisk diskriminering;Svea//PM|GEN//nmod:poss//80 hovrätt//NN|UTR|SIN|IND|NOM//nsubj//81 fastställde//VB|PRT|AKT//parataxis//8 2008//RG|NOM//nummod//83 10//RG|NOM//obl//84 17//RG|NOM//conj//8 Eskilstuna//PM|NOM//flat:name//84 tingsrätts//NN|UTR|SIN|IND|GEN//amod//87 beslut//NN|NEU|SIN|IND|NOM//nmod//84 rörande//PP//case//89 skadestånd//NN|NEU|SIN|IND|NOM//obl//8 och//KN//cc//91 ersättning//NN|UTR|SIN|IND|NOM//conj//89 för//PP//case//93 rättegångskostnader//NN|UTR|PLU|IND|NOM//nmod//91 i//PP//case//96 ett//DT|NEU|SIN|IND//det//96 mål//NN|NEU|SIN|IND|NOM//nmod//93 där//HA//advmod//103 Hotell//NN|NEU|SIN|IND|NOM//nsubj:pass//103 Statt//PM|NOM//flat//98 ,//MID//punct//101 Eskilstuna//PM|NOM//conj//98 ,//MID//punct//98 dömdes//VB|PRT|SFO//acl:relcl//96 för//PP//case//106 etnisk//JJ|POS|UTR|SIN|IND|NOM//amod//106 diskriminering//NN|UTR|SIN|IND|NOM//obl//103 av//PP//case//108 personer//NN|UTR|PLU|IND|NOM//nmod//106 med//PP//case//111 romskt//JJ|POS|NEU|SIN|IND|NOM//amod//111 ursprung//NN|NEU|SIN|IND|NOM//nmod//108 .//MAD//punct//8
4.2.2 Etnisk diskriminering;4//RG|NOM//punct//8 .//MAD//punct//8
4.2.2 Etnisk diskriminering;Norrköpings//PM|GEN//nmod:poss//116 tingsrätt//NN|UTR|SIN|IND|NOM//nsubj//117 meddelade//VB|PRT|AKT//conj//8  //_SP////117 2009-10-27//RG|NOM//nummod//120 fällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obj//117 dom//PN|UTR/NEU|PLU|DEF|SUB/OBJ//obj//117 för//PP//case//124 etnisk//JJ|POS|UTR|SIN|IND|NOM//amod//124 diskriminering//NN|UTR|SIN|IND|NOM//obl//117 .//MAD//punct//8
4.2.2 Etnisk diskriminering;En//DT|UTR|SIN|IND//det//127 kvinna//NN|UTR|SIN|IND|NOM//appos//8 som//HP|-|-|-//nsubj//129 ledde//VB|PRT|AKT//acl:relcl//127 en//DT|UTR|SIN|IND//det//131 konferens//NN|UTR|SIN|IND|NOM//obj//129 på//PP//case//133 Grand//PM|NOM//nmod//131 Hotell//NN|NEU|SIN|IND|NOM//flat//133 i//PP//case//136 Norrköping//PM|NOM//obl//129 ,//MID//punct//142 och//KN//cc//142 som//HP|-|-|-//nsubj//142 alltså//AB//advmod//142 var//VB|PRT|AKT//cop//142 gäst//NN|UTR|SIN|IND|NOM//conj//127 på//PP//case//144 hotellet//NN|NEU|SIN|DEF|NOM//nmod//142 ,//MID//punct//146 misstänkliggjordes//VB|PRT|SFO//conj//142 och//KN//cc//148 förvägrades//VB|PRT|SFO//conj//142 vid//PP//case//151 upprepade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//151 tillfällen//NN|NEU|PLU|IND|NOM//obl//148 av//PP//case//153 personal//NN|UTR|SIN|IND|NOM//nmod//151 att//IE//mark//155 ta//VB|INF|AKT//acl//153 kaffe//NN|NEU|SIN|IND|NOM//obj//155 vid//PP//case//158 kaffeautomaten//NN|UTR|SIN|DEF|NOM//obl//155 i//PP//case//160 hotellfoajén//NN|UTR|SIN|DEF|NOM//nmod//158 med//PP//case//162 hänvisning//NN|UTR|SIN|IND|NOM//obl//155 till//PP//mark//167 att//SN//mark//167 hon//PN|UTR|SIN|DEF|SUB//nsubj//167 var//VB|PRT|AKT//cop//167 romsk//NN|UTR|SIN|IND|NOM//advcl//155 .//MAD//punct//142
4.2.2 Etnisk diskriminering;5//RG|NOM//nummod//172 .//MID//punct//169
4.2.2 Etnisk diskriminering;Borås//PM|GEN//amod//172 tingsrätt//NN|UTR|SIN|IND|NOM//nsubj//173 meddelade//VB|PRT|AKT//conj//8 2008//RG|NOM//nummod//175 06//RG|NOM//nummod//176 19//RG|NOM//obl//173 en//DT|UTR|SIN|IND//det//179 friande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//179 dom//NN|UTR|SIN|IND|NOM//obj//173 för//PP//case//183 en//DT|UTR|SIN|IND//det//183 privat//JJ|POS|UTR|SIN|IND|NOM//amod//183 hyresvärd//NN|UTR|SIN|IND|NOM//obl//173 som//HP|-|-|-//nsubj//186 inte//AB//advmod//186 accepterade//VB|PRT|AKT//acl:relcl//183 en//DT|UTR|SIN|IND//det//188 rom//NN|UTR|SIN|IND|NOM//obj//186 som//KN//mark//190 hyresgäst//NN|UTR|SIN|IND|NOM//nmod//188 .//MAD//punct//8
4.2.2 Etnisk diskriminering;Domen//NN|UTR|SIN|DEF|NOM//nsubj:pass//193 överklagades//VB|PRT|SFO//parataxis//8 och//KN//cc//195 Hovrätten//NN|UTR|SIN|DEF|NOM//conj//193 för//PP//case//198 Västra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//198 Sverige//PM|NOM//nmod//195 ändrade//VB|PRT|AKT//conj//8 till//PP//case//203 en//DT|UTR|SIN|IND//det//203 fällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//203 dom//NN|UTR|SIN|IND|NOM//obl//199 för//PP//case//206 etnisk//JJ|POS|UTR|SIN|IND|NOM//amod//206 diskriminering//NN|UTR|SIN|IND|NOM//obl//199 .//MAD//punct//8
4.2.2 Etnisk diskriminering;Mörkertalet//NN|NEU|SIN|DEF|NOM//nsubj//12 för//PP//case//3 etnisk//JJ|POS|UTR|SIN|IND|NOM//amod//3 diskriminering//NN|UTR|SIN|IND|NOM//nmod//0 som//HP|-|-|-//nsubj//5 drabbar//VB|PRS|AKT//acl:relcl//3 romer//NN|UTR|PLU|IND|NOM//obj//5 är//VB|PRS|AKT//cop//12 med//PP//case//10 stor//JJ|POS|UTR|SIN|IND|NOM//amod//10 sannolikhet//NN|UTR|SIN|IND|NOM//obl//12 ganska//AB//advmod//12 stort//JJ|POS|NEU|SIN|IND|NOM//ROOT//12 .//MID//punct//12
4.2.2 Etnisk diskriminering;De//DT|UTR/NEU|PLU|DEF//det//18 här//AB//fixed//14 fem//RG|NOM//nummod//18 diskriminerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//18 händelserna//NN|UTR|PLU|DEF|NOM//nsubj//31 som//HP|-|-|-//nsubj:pass//20 anmälts//VB|SUP|SFO//acl:relcl//18 till//PP//case//22 DO//PM|NOM//obl//20 och//KN//cc//26 som//HP|-|-|-//obj//26 DO//PM|NOM//nsubj//26 beslutat//VB|SUP|AKT//conj//18 att//IE//mark//28 pröva//VB|INF|AKT//xcomp//26 i//PP//case//30 domstol//NN|UTR|SIN|IND|NOM//obl//28 utgör//VB|PRS|AKT//parataxis//12 bara//AB//advmod//31 en//DT|UTR|SIN|IND//det//35 liten//JJ|POS|UTR|SIN|IND|NOM//amod//35 del//NN|UTR|SIN|IND|NOM//obj//31 av//PP//case//38 de//DT|UTR/NEU|PLU|DEF//det//38 anmälningar//NN|UTR|PLU|IND|NOM//nmod//35 som//HP|-|-|-//nsubj//40 kommer//VB|PRS|AKT//acl:relcl//38 till//PP//case//42 DO//PM|NOM//obl//40 .//MID//punct//31
4.2.2 Etnisk diskriminering;DO//PM|NOM//nsubj//45 driver//VB|PRS|AKT//parataxis//31 ärenden//NN|NEU|PLU|IND|NOM//obj//45 till//PP//case//48 domstol//NN|UTR|SIN|IND|NOM//obl//45 där//HA//advmod//52 sannolikheten//NN|UTR|SIN|DEF|NOM//nsubj//52 att//IE//mark//52 vinna//VB|INF|AKT//acl:relcl//48 ett//DT|NEU|SIN|IND//det//54 mål//NN|NEU|SIN|IND|NOM//obj//52 bedöms//VB|PRS|SFO//advcl//45 vara//VB|INF|AKT//cop//58 rimligt//AB|POS//advmod//58 goda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//55 .//MAD//punct//12
4.2.2 Etnisk diskriminering;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//61 betyder//VB|PRS|AKT//parataxis//12 att//SN//mark//67 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//64 anmälningar//NN|UTR|PLU|IND|NOM//nsubj:pass//67 till//PP//case//66 DO//PM|NOM//nmod//64 noteras//VB|PRS|SFO//ccomp//61 men//KN//cc//69 prövas//VB|PRS|SFO//conj//67 inte//AB//advmod//69 av//PP//case//72 domstol//NN|UTR|SIN|IND|NOM//obl:agent//69 .//MAD//punct//61
4.2.2 Etnisk diskriminering;Med//PP//case//76 stor//JJ|POS|UTR|SIN|IND|NOM//amod//76 sannolikhet//NN|UTR|SIN|IND|NOM//obl//77 kommer//VB|PRS|AKT//parataxis//61 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//80 diskriminerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//80 händelser//NN|UTR|PLU|IND|NOM//nsubj//77 inte//AB//advmod//77 ens//AB//advmod//77 till//PP//case//84 DO//PM|NOM//obl//77 ://MID//punct//77 s//PM|NOM//nummod//87 kännedom//NN|UTR|SIN|IND|NOM//obl//12 .//MAD//punct//87
4.2.2 Etnisk diskriminering;Diskriminering//NN|UTR|SIN|IND|NOM//nsubj//92 kan//VB|PRS|AKT//aux//92 vara//VB|INF|AKT//cop//92 subtil//JJ|POS|UTR|SIN|IND|NOM//parataxis//87 och//KN//cc//94 oåtkomlig//JJ|POS|UTR|SIN|IND|NOM//conj//92 även//AB//advmod//99 med//PP//case//99 den//DT|UTR|SIN|DEF//det//99 skärpta//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//99 lag//NN|UTR|SIN|IND|NOM//obl//92 som//HP|-|-|-//nsubj//102 nu//AB//advmod//102 gäller//VB|PRS|AKT//acl:relcl//99 .//MAD//punct//92
4.2.2 Etnisk diskriminering;Drabbade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//105 romer//NN|UTR|PLU|IND|NOM//nsubj//107 är//VB|PRS|AKT//cop//107 medvetna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//92 om//PP//case//109 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//107 .//MID//punct//92
4.2.2 Etnisk diskriminering;Många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//113 vardagliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//113 kränkningar//NN|UTR|PLU|IND|NOM//nsubj//116 och//KN//cc//115 tillmälen//NN|NEU|PLU|IND|NOM//conj//113 anmäls//VB|PRS|SFO//conj//92 inte//AB//advmod//116 .//MAD//punct//92
4.2.2 Etnisk diskriminering;Samhället//NN|NEU|SIN|DEF|NOM//nsubj//1 ser//VB|PRS|AKT//ROOT//1 allvarligt//AB|POS//advmod//1 på//PP//case//5 etnisk//JJ|POS|UTR|SIN|IND|NOM//amod//5 diskriminering//NN|UTR|SIN|IND|NOM//obl//1 .//MAD//punct//1
4.2.2 Etnisk diskriminering;Diskriminering//NN|UTR|SIN|IND|NOM//nsubj//8 går//VB|PRS|AKT//parataxis//1 emot//PL//advmod//8 det//DT|NEU|SIN|DEF//det//12 demokratiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//12 samhällets//NN|NEU|SIN|DEF|GEN//nmod:poss//13 grundprinciper//NN|UTR|PLU|IND|NOM//obj//8 om//PP//case//15 jämlikhet//NN|UTR|SIN|IND|NOM//nmod//13 och//KN//cc//18 respektfullt//JJ|POS|NEU|SIN|IND|NOM//amod//18 bemötande//NN|NEU|SIN|IND|NOM//conj//15 .//MAD//punct//1
4.2.2 Etnisk diskriminering;Dessutom//AB//advmod//21 innebär//VB|PRS|AKT//parataxis//1 diskriminering//NN|UTR|SIN|IND|NOM//nsubj//21 en//DT|UTR|SIN|IND//det//24 kostnad//NN|UTR|SIN|IND|NOM//obj//21 för//PP//case//26 samhället//NN|NEU|SIN|DEF|NOM//nmod//24 i//PP//mark//39 och//KN//fixed//27 med//PP//fixed//27 att//SN//fixed//27 människors//NN|UTR|PLU|IND|GEN//nmod:poss//32 kapacitet//NN|UTR|SIN|IND|NOM//nsubj:pass//39 ,//MID//punct//34 förmågor//NN|UTR|PLU|IND|NOM//conj//32 och//KN//cc//36 potential//NN|UTR|SIN|IND|NOM//conj//32 inte//AB//advmod//39 kan//VB|PRS|AKT//aux//39 utnyttjas//VB|INF|SFO//advcl//1 fullt//AB|POS//advmod//41 ut//AB//advmod//39 .//MAD//punct//1
4.2.2 Etnisk diskriminering;Sedan//SN//mark//45 DO//PM|NOM//nsubj:pass//45 inrättades//VB|PRT|SFO//advcl//52 har//VB|PRS|AKT//aux//52 lagen//NN|UTR|SIN|DEF|NOM//nsubj:pass//52 om//PP//case//50 etnisk//JJ|POS|UTR|SIN|IND|NOM//amod//50 diskriminering//NN|UTR|SIN|IND|NOM//nmod//47 successivt//AB|POS//advmod//52 skärpts//VB|SUP|SFO//parataxis//1 .//MID//punct//1
4.2.2 Etnisk diskriminering;Medan//SN//mark//57 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//57 var//VB|PRT|AKT//cop//57 svårt//JJ|POS|NEU|SIN|IND|NOM//advcl//63 att//IE//mark//59 vinna//VB|INF|AKT//csubj//57 diskrimineringsmål//NN|NEU|SIN|IND|NOM//obj//59 på//PP//case//62 1980-talet//NN|NEU|SIN|DEF|NOM//obl//59 har//VB|PRS|AKT//aux//67 den//DT|UTR|SIN|DEF//det//66 skärpta//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//66 lagen//NN|UTR|SIN|DEF|NOM//nsubj//67 ändrat//VB|SUP|AKT//parataxis//1 förutsättningarna//NN|UTR|PLU|DEF|NOM//obj//67 .//MAD//punct//1
