Till statsrådet Maj-Inger Klingvall ;"Genom//PP//case//1 beslut//NN|NEU|SIN|IND|NOM//obl//6 den//DT|UTR|SIN|DEF//det//4 18//RG|NOM//nummod//4 december//NN|UTR|SIN|IND|NOM//obl//6 1997//RG|NOM//nummod//4 bemyndigade//VB|PRT|AKT//ROOT//6 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//6 statsrådet//NN|NEU|SIN|DEF|NOM//obj//6 Maj-Inger//PM|NOM//nsubj//6 Klingvall//PM|NOM//flat:name//9 att//IE//mark//12 utse//VB|INF|AKT//acl//9 en//DT|UTR|SIN|IND//det//15 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//15 utredare//NN|UTR|SIN|IND|NOM//obj//12 med//PP//case//17 uppdrag//NN|NEU|SIN|IND|NOM//obl//12 att//IE//mark//19 lämna//VB|INF|AKT//acl//17 förslag//NN|NEU|SIN|IND|NOM//obj//19 till//PP//case//22 konstruktion//NN|UTR|SIN|IND|NOM//nmod//20 av//PP//case//25 övergångsvis//AB//amod//25 garantipension//NN|UTR|SIN|IND|NOM//nmod//22 för//PP//case//28 de//DT|UTR/NEU|PLU|DEF//det//28 ålderspensionärer//NN|UTR|PLU|IND|NOM//obl//19 som//HP|-|-|-//nsubj:pass//33 inte//AB//advmod//33 kommer//VB|PRS|AKT//aux//33 att//IE//mark//33 omfattas//VB|INF|SFO//acl:relcl//28 av//PP//case//35 regelsystemet//NN|NEU|SIN|DEF|NOM//obl//33 för//PP//case//37 garantipension//NN|UTR|SIN|IND|NOM//nmod//35 inom//PP//case//41 den//DT|UTR|SIN|DEF//det//41 reformerade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//41 ålderspensioneringen//NN|UTR|SIN|DEF|NOM//nmod//37 ;//MID//punct//6"
16.1 Förslaget till lag om ändring i lagen (1998:702) om garantipension Inledning / 5 kap. Övriga bestämmelser;Utbetalning//NN|UTR|SIN|IND|NOM//nsubj:pass//58 av//PP//case//53 garantipension//NN|UTR|SIN|IND|NOM//nmod//51 och//KN//cc//55 bosättningstillägg//NN|NEU|SIN|IND|NOM//conj//53 till//PP//case//57 utlandet//NN|NEU|SIN|DEF|NOM//nmod//51 grundas//VB|PRS|SFO//conj//49 antingen//KN//advmod//58 på//PP//mark//73 att//SN//mark//73 en//PN|UTR|SIN|IND|SUB/OBJ//det//64 till//PP//case//64 bestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj//73 i//PP//case//67 5//RG|NOM//nummod//67 kap.//NN|AN//nmod//64 3//RG|NOM//nummod//69 §//NN|AN//nmod//71 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//71 prövning//NN|UTR|SIN|IND|NOM//obl//73 redan//AB//advmod//73 skett//VB|SUP|AKT//advcl//58 enligt//PP//case//75 bestämmelsen//NN|UTR|SIN|DEF|NOM//obl//73 i//PP//case//81 5//RG|NOM//nummod//78 kap.//NN|AN//nmod//79 16//RG|NOM//nummod//80 §//NN|AN//nmod//81 AFL//PM|NOM//nmod//75 i//PP//case//84 paragrafens//NN|UTR|SIN|DEF|GEN//nmod:poss//84 lydelse//NN|UTR|SIN|IND|NOM//obl//73 före//PP//case//88 den//DT|UTR|SIN|DEF//det//88 1//RO|NOM//nummod//88 januari//NN|UTR|SIN|IND|NOM//obl//73 2001//RG|NOM//nummod//88 ,//MID//punct//2 eller//KN//cc//94 att//SN//mark//94 utbetalningen//NN|UTR|SIN|DEF|NOM//nsubj//94 sker//VB|PRS|AKT//conj//2 med//PP//case//96 stöd//NN|NEU|SIN|IND|NOM//obl//94 av//PP//case//98 punkt//NN|UTR|SIN|IND|NOM//nmod//96 1//RG|NOM//nummod//98 i//PP//case//101 övergångsbestämmelserna//NN|UTR|PLU|DEF|NOM//obl//94 till//PP//case//103 lagen//NN|UTR|SIN|DEF|NOM//nmod//101 (//PAD//punct//105 1979:127//RG|NOM//nmod//103 )//PAD//punct//105 om//PP//case//108 ändring//NN|UTR|SIN|IND|NOM//obl//94 i//PP//case//110 AFL//PM|NOM//nmod//108 .//MAD//punct//94
16.1 Förslaget till lag om ändring i lagen (1998:702) om garantipension Inledning / 5 kap. Övriga bestämmelser;Vid//PP//case//113 utbetalning//NN|UTR|SIN|IND|NOM//obl//94 av//PP//case//115 garantipension//NN|UTR|SIN|IND|NOM//nmod//113 eller//KN//cc//117 bosättningstillägg//NN|NEU|SIN|IND|NOM//conj//115 till//PP//case//120 en//DT|UTR|SIN|IND//det//120 pensionsberättigad//NN|UTR|SIN|IND|NOM//nmod//113 som//HP|-|-|-//nsubj//123 är//VB|PRS|AKT//cop//123 född//PC|PRF|UTR|SIN|IND|NOM//acl:relcl//120 år//NN|NEU|SIN|IND|NOM//nmod//125 1937//RG|NOM//obl//123 och//KN//cc//128 är//VB|PRS|AKT//cop//128 bosatt//JJ|POS|UTR|SIN|IND|NOM//conj//2 utomlands//AB//advmod//128 skall//VB|PRS|AKT//aux//143 det//DT|NEU|SIN|DEF//det//133 bosättningsbaserade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//133 folkpensionsbeloppet//NN|NEU|SIN|DEF|NOM//nsubj:pass//143 ,//MID//punct//133 som//HP|-|-|-//nsubj//136 ingår//VB|PRS|AKT//acl:relcl//133 i//PP//case//141 hans//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//141 eller//KN//cc//140 hennes//PS|UTR/NEU|SIN/PLU|DEF//conj//138 beräkningsunderlag//NN|NEU|SIN|IND|NOM//obl//136 ,//MID//punct//133 beräknas//VB|PRS|SFO//parataxis//2 som//KN//mark//150 om//SN//fixed//144 den//DT|UTR|SIN|DEF//det//147 pensionsberättigade//PC|PRF|UTR/NEU|SIN|DEF|NOM//nsubj//150 hade//VB|PRT|AKT//aux//150 varit//VB|SUP|AKT//cop//150 bosatt//JJ|POS|UTR|SIN|IND|NOM//advcl//143 i//PP//case//152 Sverige//PM|NOM//obl//150 .//MAD//punct//2
16.1 Förslaget till lag om ändring i lagen (1998:702) om garantipension Inledning / 5 kap. Övriga bestämmelser;Det//DT|NEU|SIN|DEF//det//155 folkpensionsbelopp//NN|NEU|SIN|IND|NOM//nsubj:pass//163 som//HP|-|-|-//nsubj//158 skall//VB|PRS|AKT//aux//158 ingå//VB|INF|AKT//acl:relcl//155 i//PP//case//160 beräkningsunderlaget//NN|NEU|SIN|DEF|NOM//obl//158 skall//VB|PRS|AKT//aux//163 alltså//AB//advmod//163 fastställas//VB|INF|SFO//parataxis//2 till//PP//case//166 det//DT|NEU|SIN|DEF//det//166 belopp//NN|NEU|SIN|IND|NOM//obl//163 som//HP|-|-|-//nsubj:pass//169 faktisk//JJ|POS|UTR|SIN|IND|NOM//advmod//169 utges//VB|PRS|SFO//acl:relcl//166 till//PP//case//172 den//DT|UTR|SIN|DEF//det//172 pensionsberättigade//PC|PRF|UTR/NEU|SIN|DEF|NOM//obl//169 .//MAD//punct//2
16.1 Förslaget till lag om ändring i lagen (1998:702) om garantipension Inledning / 5 kap. Övriga bestämmelser;Motsvarande//NN|NEU|SIN|IND|NOM//nsubj//176 skall//VB|PRS|AKT//aux//176 gälla//VB|INF|AKT//parataxis//2 vid//PP//case//178 beräkningen//NN|UTR|SIN|DEF|NOM//obl//176 av//PP//case//180 bosättningstillägget//NN|NEU|SIN|DEF|NOM//nmod//178 .//MAD//punct//2
16.1 Förslaget till lag om ändring i lagen (1998:702) om garantipension Inledning / 5 kap. Övriga bestämmelser;I//PP//case//1 bestämmelsen//NN|UTR|SIN|DEF|NOM//obl//2 anges//VB|PRS|SFO//ROOT//2 att//SN//mark//7 bosättningstillägg//NN|NEU|SIN|IND|NOM//nsubj:pass//7 skall//VB|PRS|AKT//aux//7 kunna//VB|INF|AKT//aux//7 utges//VB|INF|SFO//ccomp//2 till//PP//case//11 den//DT|UTR|SIN|DEF//det//10 vars//HS|DEF//nmod:poss//11 beräkningsunderlag//NN|NEU|SIN|IND|NOM//obl//7 för//PP//case//14 en//DT|UTR|SIN|IND//det//14 ensamstående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nmod//11 överstiger//VB|PRS|AKT//conj//2 3,0867//RG|NOM//nummod//17 prisbasbelopp//NN|NEU|PLU|IND|NOM//obj//15 respektive//AB//cc//20 2,709//RG|NOM//nummod//20 prisbasbelopp//NN|NEU|SIN|IND|NOM//obl//15 för//PP//case//22 den//PN|UTR|SIN|DEF|SUB/OBJ//nmod//20 som//HP|-|-|-//nsubj//25 är//VB|PRS|AKT//cop//25 gift//PC|PRF|UTR|SIN|IND|NOM//acl:relcl//22 ,//MID//punct//31 men//KN//cc//31 i//PP//case//30 vars//HS|DEF//nmod:poss//30 beräkningsunderlag//NN|NEU|SIN|IND|NOM//obl//31 ligger//VB|PRS|AKT//conj//2 ett//DT|NEU|SIN|IND//det//33 belopp//NN|NEU|SIN|IND|NOM//nmod//35 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//35 pensionstillskottet//NN|NEU|SIN|DEF|NOM//nsubj//31 .//MAD//punct//31
16.1 Förslaget till lag om ändring i lagen (1998:702) om garantipension Inledning / 5 kap. Övriga bestämmelser;I//PP//case//39 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//39 situationer//NN|UTR|PLU|IND|NOM//obl//50 ,//MID//punct//39 som//HP|-|-|-//nsubj:pass//42 beskrivs//VB|PRS|SFO//acl:relcl//39 närmare//AB|KOM//advmod//42 i//PP//case//46 avsnitt//NN|NEU|SIN|IND|NOM//nmod//46 8.6//RG|NOM//obl//42 ,//MID//punct//39 kan//VB|PRS|AKT//aux//50 den//DT|UTR|SIN|DEF//nsubj//50 pensionsberättigade//PC|PRF|UTR/NEU|SIN|DEF|NOM//parataxis//31 trots//PP//mark//56 att//SN//mark//56 han//PN|UTR|SIN|DEF|SUB//nsubj//56 eller//KN//cc//55 hon//PN|UTR|SIN|DEF|SUB//conj//53 har//VB|PRS|AKT//advcl//50 ett//DT|NEU|SIN|IND//det//59 högt//JJ|POS|NEU|SIN|IND|NOM//amod//59 beräkningsunderlag//NN|NEU|SIN|IND|NOM//obj//56 vara//VB|INF|AKT//cop//61 berättigad//PC|PRF|UTR|SIN|IND|NOM//xcomp//56 till//PP//case//63 pensionstillskott//NN|NEU|SIN|IND|NOM//obl//61 enligt//PP//case//65 lagen//NN|UTR|SIN|DEF|NOM//obl//61 om//PP//case//67 pensionstillskott//NN|NEU|SIN|IND|NOM//nmod//65 i//PP//case//70 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//70 lydelse//NN|UTR|SIN|IND|NOM//nmod//67 före//PP//case//74 den//DT|UTR|SIN|DEF//det//74 1//RO|NOM//nummod//74 januari//NN|UTR|SIN|IND|NOM//obl//61 2001//RG|NOM//nummod//74 .//MAD//punct//31
16.1 Förslaget till lag om ändring i lagen (1998:702) om garantipension Inledning / 5 kap. Övriga bestämmelser;Bosättningstillägget//NN|NEU|SIN|DEF|NOM//nsubj:pass//80 skall//VB|PRS|AKT//aux//80 då//AB//advmod//80 utges//VB|INF|SFO//conj//2 med//PP//case//83 ett//DT|NEU|SIN|IND//det//83 belopp//NN|NEU|SIN|IND|NOM//obl//84 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//80 det//DT|NEU|SIN|DEF//det//86 pensionstillskott//NN|NEU|SIN|IND|NOM//obj//84 som//HP|-|-|-//obj//94 han//PN|UTR|SIN|DEF|SUB//nsubj//94 eller//KN//cc//90 hon//PN|UTR|SIN|DEF|SUB//conj//88 skulle//VB|PRT|AKT//aux//94 ha//VB|INF|AKT//aux//94 varit//VB|SUP|AKT//cop//94 berättigad//PC|PRF|UTR|SIN|IND|NOM//acl:relcl//86 till//PP//compound:prt//94 enligt//PP//case//98 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//98 regler//NN|UTR|PLU|IND|NOM//obl//94 .//MID//punct//80
16.1 Förslaget till lag om ändring i lagen (1998:702) om garantipension Inledning / 5 kap. Övriga bestämmelser;Att//SN//mark//103 bestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj:pass//103 inte//AB//advmod//103 tagits//VB|SUP|SFO//csubj//107 in//PL//compound:prt//103 i//PP//case//106 lagen//NN|UTR|SIN|DEF|NOM//obl//103 har//VB|PRS|AKT//parataxis//80 sin//PS|UTR|SIN|DEF//nmod:poss//109 förklaring//NN|UTR|SIN|IND|NOM//obj//107 i//PP//mark//118 att//SN//mark//118 bosättningstillägg//NN|NEU|SIN|IND|NOM//nsubj:pass//118 enligt//PP//case//115 denna//DT|UTR|SIN|DEF//det//115 bestämmelse//NN|UTR|SIN|IND|NOM//obl//118 kommer//VB|PRS|AKT//aux//118 att//IE//mark//118 utges//VB|INF|SFO//advcl//107 under//PP//case//122 en//DT|UTR|SIN|IND//det//122 kortare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//122 tidsperiod//NN|UTR|SIN|IND|NOM//obl//118 och//KN//cc//127 till//PP//case//125 förhållandevis//AB//advmod//126 få//VB|INF|AKT//aux//127 pensionsberättigade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//118 .//MAD//punct//2

16.2 Förslaget till lag om ändring i lagen (1998:704) om ändring i lagen (1962:381) om allmän försäkring;Bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj:pass//27 i//PP//case//2 övergångsbestämmelserna//NN|UTR|PLU|DEF|NOM//nmod//0 punkt//NN|UTR|SIN|IND|NOM//nmod//0 11//RG|NOM//nummod//3 till//PP//case//6 lagen//NN|UTR|SIN|DEF|NOM//nmod//0 (//PAD//punct//8 1988:881//RG|NOM//appos//0 )//PAD//punct//8 om//PP//case//11 ändring//NN|UTR|SIN|IND|NOM//nmod//0 i//PP//case//13 AFL//PM|NOM//nmod//11 och//KN//cc//15 punkten//NN|UTR|SIN|DEF|NOM//conj//11 8//RG|NOM//nummod//15 till//PP//case//18 lagen//NN|UTR|SIN|DEF|NOM//nmod//15 (//PAD//punct//20 1992:1277//RG|NOM//nmod//15 )//PAD//punct//20 om//PP//case//23 ändring//NN|UTR|SIN|IND|NOM//nsubj:pass//27 i//PP//case//26 nämnda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//26 lag//NN|UTR|SIN|IND|NOM//nmod//23 ändras//VB|PRS|SFO//ROOT//27 med//PP//case//29 anledning//NN|UTR|SIN|IND|NOM//obl//27 av//PP//mark//32 att//SN//mark//32 pensionsberättigade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl//29 som//HP|-|-|-//nsubj//35 är//VB|PRS|AKT//cop//35 födda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//32 år//NN|NEU|SIN|IND|NOM//nmod//37 1937//RG|NOM//obl//35 eller//KN//cc//39 tidigare//AB|KOM//conj//35 även//AB//advmod//42 skall//VB|PRS|AKT//aux//42 omfattas//VB|INF|SFO//advcl//27 av//PP//case//44 bestämmelserna//NN|UTR|PLU|DEF|NOM//obl:agent//42 .//MAD//punct//27
16.2 Förslaget till lag om ändring i lagen (1998:704) om ändring i lagen (1962:381) om allmän försäkring;I//PP//case//2 punkten//NN|UTR|SIN|DEF|NOM//nmod//2 11//RG|NOM//obl//3 föreslår//VB|PRS|AKT//ROOT//3 vi//PN|UTR|PLU|DEF|SUB//nsubj//3 att//SN//mark//10 minskning//NN|UTR|SIN|IND|NOM//nsubj//10 av//PP//case//8 barntillägget//NN|NEU|SIN|DEF|NOM//nmod//6 skall//VB|PRS|AKT//aux//10 ske//VB|INF|AKT//ccomp//3 först//AB//advmod//10 när//HA//mark//17 den//DT|UTR|SIN|DEF//det//14 pensionsberättigades//JJ|POS|MAS|SIN|DEF|GEN//nmod:poss//16 samlade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//16 pensionsinkomst//NN|UTR|SIN|IND|NOM//nsubj//17 överstiger//VB|PRS|AKT//advcl//10 gränsen//NN|UTR|SIN|DEF|NOM//obj//17 för//PP//case//22 den//DT|UTR|SIN|DEF//det//22 högsta//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//22 garantipensionen//NN|UTR|SIN|DEF|NOM//nmod//18 som//HP|-|-|-//nsubj:pass//25 kan//VB|PRS|AKT//aux//25 utges//VB|INF|SFO//acl:relcl//22 .//MAD//punct//3
16.2 Förslaget till lag om ändring i lagen (1998:704) om ändring i lagen (1962:381) om allmän försäkring;Eftersom//SN//mark//8 garantipensionen//NN|UTR|SIN|DEF|NOM//nsubj:pass//8 för//PP//case//5 de//DT|UTR/NEU|PLU|DEF//det//5 äldre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//5 pensionärerna//NN|UTR|PLU|DEF|NOM//obl//8 inte//AB//advmod//8 är//VB|PRS|AKT//cop//8 relaterad//PC|PRF|UTR|SIN|IND|NOM//advcl//20 till//PP//case//11 antalet//NN|NEU|SIN|DEF|NOM//nmod//11 bosättningsår//NN|NEU|PLU|IND|NOM//obl//8 såsom//HP|-|-|-//mark//13 gäller//VB|PRS|AKT//advcl//8 för//PP//case//15 beräkning//NN|UTR|SIN|IND|NOM//obl//13 av//PP//case//17 garantipension//NN|UTR|SIN|IND|NOM//nmod//15 för//PP//case//19 personer//NN|UTR|PLU|IND|NOM//nmod//17 födda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//ROOT//20 år//NN|NEU|SIN|IND|NOM//nmod//22 1938//RG|NOM//obl//20 eller//KN//cc//24 senare//AB|KOM//conj//20 ,//MID//punct//20 har//VB|PRS|AKT//conj//20 punkten//NN|UTR|SIN|DEF|NOM//nmod//28 8//RG|NOM//obj//20 i//PP//case//30 övergångsbestämmelserna//NN|UTR|PLU|DEF|NOM//obl//20 till//PP//case//32 lagen//NN|UTR|SIN|DEF|NOM//obl//20 (//PAD//punct//34 1992:1277//RG|NOM//nmod//32 )//PAD//punct//34 om//PP//case//37 ändring//NN|UTR|SIN|IND|NOM//nsubj:pass//40 i//PP//case//39 AFL//PM|NOM//nmod//37 kompletterats//VB|SUP|SFO//advcl//20 med//PP//case//42 bestämmelser//NN|UTR|PLU|IND|NOM//obl//40 om//PP//case//44 beräkning//NN|UTR|SIN|IND|NOM//nmod//42 av//PP//case//47 barntilläggets//NN|NEU|SIN|DEF|GEN//nmod:poss//47 storlek//NN|UTR|SIN|IND|NOM//nmod//44 för//PP//case//49 äldregenerationen//NN|UTR|SIN|DEF|NOM//nmod//47 .//MAD//punct//20
16.2 Förslaget till lag om ändring i lagen (1998:704) om ändring i lagen (1962:381) om allmän försäkring;Bestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj//52 innebär//VB|PRS|AKT//parataxis//20 att//SN//mark//58 storleken//NN|UTR|SIN|DEF|NOM//nsubj:pass//58 på//PP//case//56 barntillägget//NN|NEU|SIN|DEF|NOM//nmod//54 skall//VB|PRS|AKT//aux//58 relateras//VB|INF|SFO//ccomp//52 till//PP//case//61 den//DT|UTR|SIN|DEF//det//61 andel//NN|UTR|SIN|IND|NOM//obl//58 av//PP//case//64 folkpensionens//NN|UTR|SIN|DEF|GEN//nmod:poss//64 grundbelopp//NN|NEU|SIN|IND|NOM//nmod//61 som//HP|-|-|-//obl//71 den//DT|UTR|SIN|DEF//det//67 pensionsberättigade//PC|PRF|UTR/NEU|SIN|DEF|NOM//nsubj:pass//71 skulle//VB|PRT|AKT//aux//71 kunnat//VB|SUP|AKT//aux//71 ha//VB|INF|AKT//aux//71 tillgodoräknats//VB|SUP|SFO//acl:relcl//64 om//PP//case//73 bestämmelserna//NN|UTR|PLU|DEF|NOM//obl//71 om//PP//case//75 folkpension//NN|UTR|SIN|IND|NOM//nmod//73 i//PP//case//79 form//NN|UTR|SIN|IND|NOM//fixed//76 av//PP//fixed//76 ålderspension//NN|UTR|SIN|IND|NOM//nmod//75 i//PP//case//83 5//RG|NOM//nummod//82 kap.//NN|AN//nmod//83 AFL//PM|NOM//nmod//79 alltjämt//AB//advmod//85 gällde//VB|PRT|AKT//xcomp//52 .//MAD//punct//52

16.3 Förslaget till lag om ändring i lagen (1998:675) om införande av lagen (1998:674) om inkomstgrundad ålderspension;15//RG|NOM//nummod//1 §//NN|AN//ROOT//1
16.3 Förslaget till lag om ändring i lagen (1998:675) om införande av lagen (1998:674) om inkomstgrundad ålderspension;Personer//NN|UTR|PLU|IND|NOM//nsubj:pass//8 som//HP|-|-|-//nsubj//3 är//VB|PRS|AKT//cop//3 födda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//0 år//NN|NEU|SIN|IND|NOM//nmod//5 1937//RG|NOM//obl//3 eller//KN//cc//7 tidigare//AB|KOM//conj//3 omfattas//VB|PRS|SFO//ROOT//8 inte//AB//advmod//8 av//PP//case//13 det//DT|NEU|SIN|DEF//det//13 reformerade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//13 ålderspensionssystemet//NN|NEU|SIN|DEF|NOM//obl:agent//8 och//KN//cc//18 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//17 inkomstgrundade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//17 ålderspension//NN|UTR|SIN|IND|NOM//nsubj//18 består//VB|PRS|AKT//conj//8 därför//AB//advmod//18 endast//AB//advmod//18 av//PP//case//22 tilläggspension//NN|UTR|SIN|IND|NOM//obl//18 .//MAD//punct//8
16.3 Förslaget till lag om ändring i lagen (1998:675) om införande av lagen (1998:674) om inkomstgrundad ålderspension;Bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj:pass//31 om//PP//case//26 beräkning//NN|UTR|SIN|IND|NOM//nmod//24 och//KN//cc//28 utbetalning//NN|UTR|SIN|IND|NOM//conj//26 av//PP//case//30 tilläggspensionen//NN|UTR|SIN|DEF|NOM//nmod//28 regleras//VB|PRS|SFO//parataxis//8 dock//AB//advmod//31 med//PP//case//34 stöd//NN|NEU|SIN|IND|NOM//obl//31 av//PP//case//36 bestämmelser//NN|UTR|PLU|IND|NOM//nmod//34 i//PP//case//38 LIP//PM|NOM//nmod//36 och//KN//cc//41 i//PP//case//41 lagen//NN|UTR|SIN|DEF|NOM//conj//36 (//PAD//punct//43 1998:675//RG|NOM//appos//31 )//PAD//punct//43 om//PP//case//46 införande//NN|NEU|SIN|IND|NOM//obl//31 av//PP//case//49 nämnda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//49 lag//NN|UTR|SIN|IND|NOM//nmod//46 .//MAD//punct//31
16.3 Förslaget till lag om ändring i lagen (1998:675) om införande av lagen (1998:674) om inkomstgrundad ålderspension;Tilläggspensionen//NN|UTR|SIN|DEF|NOM//nsubj//54 enligt//PP//case//53 LIP//PM|NOM//nmod//51 kommer//VB|PRS|AKT//parataxis//31 ,//MID//punct//54 till//PP//case//57 skillnad//NN|UTR|SIN|IND|NOM//advmod//54 från//PP//case//60 den//DT|UTR|SIN|DEF//det//60 ATP//PM|NOM//nmod//57 som//HP|-|-|-//nsubj:pass//62 utges//VB|PRS|SFO//acl:relcl//60 med//PP//case//64 stöd//NN|NEU|SIN|IND|NOM//obl//62 av//PP//case//66 bestämmelserna//NN|UTR|PLU|DEF|NOM//nmod//64 i//PP//case//68 AFL//PM|NOM//nmod//66 ,//MID//punct//72 även//AB//advmod//72 att//IE//mark//72 omfatta//VB|INF|AKT//advcl//54 den//DT|UTR|SIN|DEF//det//74 folkpension//NN|UTR|SIN|IND|NOM//obj//72 som//HP|-|-|-//nsubj:pass//76 baseras//VB|PRS|SFO//acl:relcl//74 på//PP//case//79 antal//NN|NEU|SIN|IND|NOM//nmod//79 ATP-år//MID//obl//76 (//PAD//punct//83 det//DT|NEU|SIN|DEF//det//83 s.k.//AB|AN//amod//83 folkpensionstillägget//NN|NEU|SIN|DEF|NOM//obl:agent//31 )//PAD//punct//83 .//MAD//punct//8
16.3 Förslaget till lag om ändring i lagen (1998:675) om införande av lagen (1998:674) om inkomstgrundad ålderspension;Till//PP//case//89 skillnad//NN|UTR|SIN|IND|NOM//fixed//86 från//PP//case//89 ATP//PM|NOM//obl//96 enligt//PP//case//91 AFL//PM|NOM//nmod//89 och//KN//cc//93 tilläggspension//NN|UTR|SIN|IND|NOM//conj//91 enligt//PP//case//95 LIP//PM|NOM//nmod//93 fastställs//VB|PRS|SFO//conj//8 ATP-baserad//PC|PRF|UTR|SIN|IND|NOM//amod//98 folkpension//NN|UTR|SIN|IND|NOM//nsubj:pass//96 enligt//PP//case//100 AFL//PM|NOM//nmod//98 inte//AB//advmod//106 bara//AB//advmod//106 på//PP//case//106 faktiskt//AB|POS//advmod//105 tillgodoräknade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//106 ATP-år//AB|AN//obj//96 ,//MID//punct//117 utan//KN//cc//117 även//AB//advmod//113 på//PP//case//113 grundval//NN|NEU|SIN|IND|NOM//fixed//110 av//PP//fixed//110 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//fixed//108 med//PP//case//115 ATP-år//AB|AN//nmod//113 likställda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//117 år//NN|NEU|PLU|IND|NOM//conj//106 .//MAD//punct//8
16.3 Förslaget till lag om ändring i lagen (1998:675) om införande av lagen (1998:674) om inkomstgrundad ålderspension;En//DT|UTR|SIN|IND//det//1 kvinna//NN|UTR|SIN|IND|NOM//nsubj//31 som//HP|-|-|-//nsubj//3 har//VB|PRS|AKT//acl:relcl//1 rätt//NN|UTR|SIN|IND|NOM//obj//3 till//PP//case//6 tilläggspension//NN|UTR|SIN|IND|NOM//obl//3 i//PP//case//10 form//NN|UTR|SIN|IND|NOM//fixed//7 av//PP//fixed//7 änkepension//NN|UTR|SIN|IND|NOM//nmod//6 kan//VB|PRS|AKT//aux//31 med//PP//case//14 dagens//NN|UTR|SIN|DEF|GEN//nmod:poss//14 regler//NN|UTR|PLU|IND|NOM//obl//31 under//PP//case//17 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//17 förutsättningar//NN|UTR|PLU|IND|NOM//nmod//14 enligt//PP//case//19 övergångsbestämmelserna//NN|UTR|PLU|DEF|NOM//nmod//17 till//PP//case//21 lagen//NN|UTR|SIN|DEF|NOM//nmod//19 (//PAD//punct//23 1992:1277//RG|NOM//nmod//21 )//PAD//punct//23 om//PP//case//26 ändring//NN|UTR|SIN|IND|NOM//nmod//14 i//PP//case//28 AFL//PM|NOM//nmod//26 ,//MID//punct//31 även//AB//advmod//31 få//VB|INF|AKT//ROOT//31 sin//PS|UTR|SIN|DEF//nmod:poss//33 folkpension//NN|UTR|SIN|IND|NOM//obj//31 i//PP//case//37 form//NN|UTR|SIN|IND|NOM//fixed//34 av//PP//fixed//34 ålderspension//NN|UTR|SIN|IND|NOM//obl//31 fastställd//PC|PRF|UTR|SIN|IND|NOM//xcomp//31 på//PP//case//44 grundval//NN|NEU|SIN|IND|NOM//fixed//39 av//PP//fixed//39 det//DT|NEU|SIN|DEF//det//43 antal//NN|NEU|SIN|IND|NOM//nmod//44 ATP-år//MID//obl//38 som//HP|-|-|-//nsubj:pass//46 tillgodoräknats//VB|SUP|SFO//acl:relcl//44 den//DT|UTR|SIN|DEF//det//49 avlidne//PC|PRF|MAS|SIN|DEF|NOM//amod//49 mannen//NN|UTR|SIN|DEF|NOM//nsubj:pass//46 vid//PP//case//52 tilläggspensionens//NN|UTR|SIN|DEF|GEN//nmod:poss//52 beräknande//NN|NEU|SIN|IND|NOM//obl//46 .//MAD//punct//31
